"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"243","2019-11-01 14:54:31-03","UnB","UB","124077","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Bridgewater, S","1996","10","25","Southern America","Brasil",NA,NA,"Low shrub 0,6m.; Partially cleared cerrado",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker",NA,"448","Minas Gerais",NA,"Between São Roque de Minas and Vargem Bonita","-46.516667","-20.316667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.516667","-20.316667",NA,NA,NA,NA
"244","2019-11-01 14:54:31-03","UnB","UB","124001","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","King, RM","1981","01","14","Southern America","Brasil",NA,NA,"Flowers pink.",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Teles, AM","8438","Minas Gerais",NA,"Serra do Cipó at Chapéu de Sol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"245","2019-11-01 14:54:31-03","UnB","UB","124016","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1970","03","18","Southern America","Brasil",NA,NA,"Heads pinkish magenta.; Slender viscous herb 1m.; Cerrado with outcrops and gallery forest",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Teles, AM","27822","Minas Gerais",NA,"Ca. 15km E of Diamantina",NA,NA,"950","950",NA,NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"246","2019-11-01 14:54:31-03","UnB","UB","124073","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1971","01","19","Southern America","Brasil",NA,NA,"Heads magenta.; Herb 1m.; Disturbed places. Middle and upper slopes",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker",NA,"28751","Minas Gerais",NA,"Ca. 5km N of Caeté",NA,NA,"1800","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 14:54:31-03","UnB","UB","124074","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","King, RM","1980","01","29","Southern America","Brasil",NA,NA,"Capítula nodding at anthesis; florets purple-lavender.; Robust herb 1-1,5m.; Disturbed roadside vegetation",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker",NA,"8330","Minas Gerais",NA,"11-14km N of the city limits of Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-01 14:54:31-03","UnB","UB","124075","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1970","03","16","Southern America","Brasil",NA,NA,"Heads pinkish lavender.; Viscous few-branched subshrub 1m.; Cerrado on brown sand interspersed with extensive outcrops",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Barroso, GM","27650","Minas Gerais",NA,"Ca. 8km E of Diamantina, road to Extração",NA,NA,"1175","1175",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"249","2019-11-01 14:54:31-03","UnB","UB","124076","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1970","01","28","Southern America","Brasil",NA,NA,"Heads lavender-magenta.; Herb 1m.; Outcrops. Sandy and gravelly campos and cerrado on outcrops",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Barroso, GM","25460","Minas Gerais",NA,"Ca. 25km NE of Patrocínio",NA,NA,"1050","1050",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"250","2019-11-01 14:54:31-03","UnB","UB","124079","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1969","01","13","Southern America","Brasil",NA,NA,"Heads magenta.; Herb 1m.; Grassy meadow and adjacent gallery forest",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Barroso, GM","21869","Minas Gerais",NA,"Ca. 27km SW of Diamantina on road to Gouveia",NA,NA,"1300","1300",NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA
"251","2019-11-01 14:54:31-03","UnB","UB","124080","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1970","03","29","Southern America","Brasil",NA,NA,"Heads pinkish purple.; Herb 1m.; Sandy campo among outcrops. Rocky hillside",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Barroso, GM","28620","Minas Gerais",NA,"Ca. 7km N of São João da Chapada, road to Inhaí",NA,NA,"1150","1150",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA
"252","2019-11-01 14:54:31-03","UnB","UB","124081","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Duarte, AP","1965","01","08","Southern America","Brasil",NA,NA,"Planta de comunidade rupestre",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker",NA,"8731","Minas Gerais",NA,"Serra de Tiradentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:54:31-03","UnB","UB","18604","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Proença, CEB; Harris, SA","2006","01","06","Southern America","Brasil",NA,NA,"Filárias externas cinza-vináceas desiguais recurvadas e livres das série interna maior, iguais e adnadas, apicalmente rosa e cinza-vináceas na base. FOTO.; Erva 1m. Flor rosa; Campo rupestre em baixada paludosa.",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Teles, AM","3110","Minas Gerais","Diamantina",NA,"-43.674722","-18.25","1379","1379",NA,NA,NA,NA,NA,"2012","04","-43.674722","-18.25",NA,NA,NA,NA
"254","2019-11-01 14:54:31-03","UnB","UB","25156","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Nogueira, E","1981","01","14","Southern America","Brasil",NA,NA,"Erva 1,4m. Capítulo vinho, folhas aromáticas; Campo rupestre, solo pedregoso",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Teles, AM","142","Goiás","Corumbá de Goiás","Corumbá de Goiás, Topo do Pico dos Pireneus, Serra do Catingueiro, 6km de Cocalzinho","-48.8086","-15.9236","1380","1380",NA,NA,NA,NA,NA,"2012","04","-48.8086","-15.9236",NA,NA,NA,NA
"255","2019-11-01 14:54:31-03","UnB","UB","25161","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1971","03","20","Southern America","Brasil",NA,NA,"Somewhat viscous herb 1m. Heads magenta; Outcrops. Cerrado on steep rocky slopes, surrounded by campo",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Barroso, GM","32819","Goiás",NA,"19km N of Alto Paraíso",NA,NA,"1250","1250",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 14:54:31-03","UnB","UB","25162","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Gates, B","1979","02","04","Southern America","Brasil",NA,NA,"Herb. Flower purple; Rocky hillside. Sandy soil",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Teles, AM","136","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Chapada dos Veadeiros, 4km NE of road, 16km by road N of Alto Paraíso","-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,"2012","04","-47.516667","-14.116667",NA,NA,NA,NA
"257","2019-11-01 14:54:31-03","UnB","UB","25163","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Irwin, HS","1966","02","10","Southern America","Brasil",NA,NA,"Erect herb 1m. Heads red-violet; Rocky slopes",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Teles, AM","12465","Goiás",NA,"Chapada dos Veadeiros, ca. 20km W of Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","04",NA,NA,NA,NA,NA,NA
"258","2019-11-01 14:54:31-03","UnB","UB","5410","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Gomes Júnior, JC","1964","02","15","Southern America","Paraguay",NA,NA,"Brácteas amarelo-claro.; Arbusto 1m. Flor amarelo-escuro; Cerrado.",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Incógnito","1543",NA,NA,"Caballero - Fazenda Cerro-Cora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 14:54:31-03","UnB","UB","5411","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Gomes Júnior, JC","1964","02","15","Southern America","Paraguay",NA,NA,"Brácteas amarelas.; Arbusto. Flor amarela; Cerrado.",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Proença, CEB","1544",NA,NA,"Caballero - Fazenda Cerro-Cora",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"260","2019-11-01 14:54:31-03","UnB","UB","124078","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Heringer, EP","1954","06","06","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Sch.Bip. ex Baker","Barroso, GM","3616","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,"26090","auto",NA,NA,"1955","05",NA,NA,"11",NA,NA,NA
"261","2019-05-06 11:54:05-03","UFU","HUFU","23987","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; Semir, J.; Goldenberg, R. & Dutihl, J.","1998","02","12",NA,"Brasil",NA,NA,"Herbácea, ca. 1 m. Capítulos magenta-claro.; Afloramento, em local brejoso.","HUFU00055868",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","5053","Minas Gerais",NA,"Estrada para Mendes, Entrada para Fazenda do José Nestor, caminho para o Morro do Chapéu.",NA,NA,NA,NA,"HUFU00055868",NA,NA,NA,NA,"1999","12",NA,NA,NA,NA,NA,NA
"262","2019-05-06 11:54:05-03","UFU","HUFU","62012","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Marques, D.; Araújo, I.M. & Franco, I.M.","2012","03","13",NA,"Brasil",NA,NA,"Subarbusto, cerca de1. Caule estriado, invólucro com a base verde e o a#?#pice rosa, flores lilases, póeln amarelo, anteras avermelhadas.; Campo Rupestre","HUFU00055870",NA,NA,"Sch.Bip. ex Baker","Franco, I.M.","418","Minas Gerais","Diamantina","Parque Estadual do Biribiri, salto do Mocotó- próximo ao rio Biribiri","-43.615","-18.145","1033","1033","HUFU00055870",NA,NA,NA,NA,"2012","04","-43.615","-18.145","05",NA,NA,NA
"263","2019-05-06 11:54:05-03","UFU","HUFU","63260","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Franco, I.M.; et al.","2012","04","25",NA,"Brasil",NA,NA,"Subarbusto, ca. 1 m alt. Caule marrom na base da planta, verde no meio e vináceo no ápice dos ramos. Invólucro verde na base e lilás no ápice. Flores lilases, anteras vináceas.; Cerrado.","HUFU00055873",NA,NA,"Sch.Bip. ex Baker",NA,"944","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Estrada da Jacuba, próximo à rodovia 367, km 583.","-43.582222","-18.204444","1391","1391","HUFU00055873",NA,NA,NA,NA,NA,NA,"-43.582222","-18.204444",NA,NA,NA,NA
"264","2019-05-06 11:54:05-03","UFU","HUFU","66463","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Franco, I.M.; Silva, A.P.","2013","01","18",NA,"Brasil",NA,NA,"Erva cerca de 60cm. Invólucro verde com ápice lilás. Flores lilases.; Cerrado","HUFU00055874",NA,NA,"Sch.Bip. ex Baker",NA,"1205","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Trilha atrás da portaria do parque.","-43.603056","-18.217222","1279","1279","HUFU00055874",NA,NA,NA,NA,NA,NA,"-43.603056","-18.217222",NA,NA,NA,NA
"265","2019-05-06 11:54:05-03","UFU","HUFU","72244","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sampaio, P.S.P.; Sampaio, A.F.P.","2016","01","15",NA,"Brasil",NA,NA,"Erva com 1,5 m de alt., inflorescência lilás.; Campo rupestre.","HUFU00059821",NA,NA,"Sch.Bip. ex Baker","Teles, A.M.","1377","Minas Gerais","São Thomé das Letras","Parque Municipal Antônio Rosa, Trilha do guardião dos Ventos","-44.982778","-21.725","1400","1400","HUFU00059821",NA,NA,NA,NA,"2016","02","-44.982778","-21.725",NA,NA,NA,NA
"266","2020-08-04 12:47:42-03","UFU","HUFU","79751","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Costa, M.T.R.; et al.","2018","02","28",NA,"Brasil",NA,NA,"Erva 0,6 m de altura, flores rosadas.; Campo rupestre.","HUFU00077503",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","1390","Minas Gerais","São João del-Rei","Serra do Lenheiro, Segunda trilha à direita da estrada Caburu.","-44.491111","-21.233611","1112","1112",NA,NA,NA,NA,NA,"2020","02","-44.491111","-21.233611",NA,NA,NA,NA
"267","2019-05-06 11:54:05-03","UFU","HUFU","25749","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Krieger, P.L.; Brugger, M.","1976","01","28",NA,"Brasil",NA,NA,"Subarbusto com flores roxas.; Cerrado.","HUFU00055872",NA,NA,"Sch.Bip. ex Baker","Barroso, G.M.","14058","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00055872","101169","auto",NA,NA,"1977","10",NA,NA,"27",NA,NA,NA
"268","2019-05-06 11:54:05-03","UFU","HUFU","12593","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Nakajima, J.N.; Romero, R.","1996","03","21",NA,"Brasil",NA,NA,"Herbáceo, ca. 1,5 m. Brácteas com base arroxeada, ápice púrpura.; Campo limpo.","HUFU00058663",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","1686","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Retiro das Pedras próximo a entrada. Área degradada em beira de estrada.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058663","57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"269","2019-05-06 11:54:05-03","UFU","HUFU","13954","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","1997","02","19",NA,"Brasil",NA,NA,"Herbácea, ca. 0,8 m. Brácteas vinho, corola púrpura branco.; Campo rupestre.","HUFU00058661",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","3846","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058661","57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA,NA
"270","2019-05-06 11:54:05-03","UFU","HUFU","7328","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; et al.","1995","01","10",NA,"Brasil",NA,NA,"Herbácea, ca. de 0.8 m. Brácteas verdes, corola púrpura a rósea.; Campo rupestre.","HUFU00058662",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","1660","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058662","57119","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"271","2019-05-06 11:54:05-03","UFU","HUFU","17675","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","1998","01","09",NA,"Brasil",NA,NA,"Herbácea, ca. de 1,5 m. Brácteas esverdeadas, ápice róseo, corola rósea, anteras amarelas.; Campo limpo.","HUFU00058659",NA,NA,"Sch.Bip. ex Baker",NA,"4844","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa, ca. de 3 km na estrada para Sacramento.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058659","57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-05-06 11:54:05-03","UFU","HUFU","5175","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; Nakajima, J.N.","1994","02","20",NA,"Brasil",NA,NA,"Herbáceo, ca. 40 cm. Corola rósea, ponta das brácteas róseas.; Campo em solo pedregoso.","HUFU00058665",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","603","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo à sede administrativa. Beira da estrada.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058665","57119","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"273","2019-05-06 11:54:05-03","UFU","HUFU","20223","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Faria, P.; Araújo, G.M.","1999","06","11",NA,"Brasil",NA,NA,"Flor branca; Vereda, lado esquerdo, na borda.","HUFU00055866",NA,NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Uberlândia","Estrada para Campo Florido, A 20 km de Uberlândia.","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00055866","58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-05-06 11:54:05-03","UFU","HUFU","33549","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Krieger, L.","1977","01","26",NA,"Brasil",NA,NA,"Erva com flores lilacíneas.","HUFU00055865",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","14538","Minas Gerais","Cordisburgo","Na beira da estrada.","-44.32080078125","-19.125",NA,NA,"HUFU00055865","32963","auto",NA,NA,"2003","08",NA,NA,NA,NA,NA,NA
"275","2019-05-06 11:54:05-03","UFU","HUFU","66502","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Franco, I.M.","2013","01","15",NA,"Brasil",NA,NA,"Subarbusto ca. 90cm. Em beira de estrada de terra. Capítulos com Invólucro esverdeado e flores lilases.; Cerrado","HUFU00055871",NA,NA,"Sch.Bip. ex Baker","Franco, I.M.","1196","Minas Gerais","Diamantina","Parque Estadual do Biribiri, Jacúba","-43.6002998352051","-18.2493991851807",NA,NA,"HUFU00055871","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-05-06 11:54:05-03","UFU","HUFU","8242","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; Nakajima, J.N.; Zanini, E. & César, R.","1995","03","17",NA,"Brasil",NA,NA,"Herbáceo, ca. 0,6 m. Brácteas esverdeadas, corola lilás.; Campo limpo.","HUFU00058664",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","1972","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, 3 km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058664","57119","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"277","2019-05-06 11:54:05-03","UFU","HUFU","7313","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Romero, R.; et al.","1995","01","10",NA,"Brasil",NA,NA,"Herbácea, ca. de 0,6 m. Brácteas verde-arroxeadas, corola rósea e estigma amarelo.; Campo rupestre.","HUFU00058660",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","1645","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo à sede administrativa.","-46.3657989501953","-20.2453002929688",NA,NA,"HUFU00058660","57119","auto",NA,NA,"1998","05",NA,NA,NA,NA,NA,NA
"278","2019-05-06 11:54:05-03","UFU","HUFU","20281","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lemos, M.T.O.","1998","12","11",NA,"Brasil",NA,NA,"Flor amarela em capítulo.; Vereda 4.","HUFU00055867",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","s.n.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975",NA,NA,"HUFU00055867","58223","auto",NA,NA,"2000","11",NA,NA,NA,NA,NA,NA
"279","2019-05-06 11:54:05-03","UFU","HUFU","24606","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Hoehne, W.","1967","02","21",NA,"Brasil",NA,NA,"Erva, 30-60 cm. Flores amarelas.","HUFU00055864",NA,NA,"Sch.Bip. ex Baker","Nakajima, J.N.","6167","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,"HUFU00055864","53584","auto",NA,NA,"2000","08",NA,NA,NA,NA,NA,NA
"280","2021-02-23 13:21:57-03","MN","R-TIPOS","11530","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, A.F.M.","1881","02","10",NA,"Brasil",NA,NA,NA,"R000011530",NA,NA,"Sch. Bip.",NA,"12861","Minas Gerais","São João d'El Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"R000011530_001","39093","auto","Isosyntypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lund, PW",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.",NA,NA,"in S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lund, PW",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.",NA,NA,"in S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"2128",NA,NA,"prope Ouro Preto et Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"837",NA,NA,"prope Ouro Preto et Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Pohl, JBE",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"644",NA,NA,"Habitat in campis Brasiliae centralis; e. gr. in prov. Goyaz, in Serra S. Felis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, AFM",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"12861",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Sello, HL",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"1058",NA,NA,"prope Ouro Preto et Itacolumi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.",NA,NA,"in prov. Minas Geraes, in editis montanis ad Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Warming, JEB",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais",NA,"ad Lagoa Santa et Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Martius, CFP",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"768",NA,NA,"ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Claussen, P",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.",NA,NA,"ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Warming, JEB",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.",NA,NA,"ad Lagoa Santa et Serra da Piedade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2017-09-11 17:08:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Claussen, P",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Sch.Bip. ex Baker",NA,"s.n.",NA,NA,"ad Cachoeira do Campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
