"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"248","2020-10-14 10:06:50-03","FURB","FURB","63217","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Kassner-Filho, A.","Kassner-Filho, A.","4055","2018","11","24","Brasil","Santa Catarina","Capinzal","-51.5677778","-27.3611111","-51.5677778","-27.3611111","FURB63217","FURB63217","2018","11","24","Alto São Roque.","Arbusto 3m; fruto imaturo","717","717",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:06:50-03","FURB","FURB","63357","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Caxambu, M. G.","Caxambu, M. G.","2362","2008","11","13","Brasil","Paraná","Luiziana","-52.3108333","-24.2058333","-52.3108333","-24.2058333","FURB63357","FURB63357","2009","01","20","RPPN Depositozinho - Propriedade da COAMO Agroindustrial cooperativa.","Arbusto semi-ciófilo, ca.2m; frutos imaturos verdes e maduros alaranjados Habitat: Relevo: suave-ondulado Habito: Arbusto","584","584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:06:50-03","FURB","FURB","63361","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Caxambu, M. G.","Siqueira, E. L.","2808","2018","10","17","Brasil","Paraná","Nova Tebas","-51.8494444","-24.4397222","-51.8494444","-24.4397222","FURB63361","FURB63361","2018","10","17","Estação ecológica municipal João Dasko.","Arvoreta ca. 3.5m, heliófita; flores roxas Habitat: Relevo ondulado - Vegetação Floresta Estacional Semidecidual Submontana Habito: Arvoreta","592","592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:06:50-03","FURB","FURB","63369","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Caxambu, M. G.","Caxambu, M. G.; Siqueira, E.L.","2470","2008","12","08","Brasil","Paraná","Turvo","-51.5580556","-25.045","-51.5580556","-25.0450000","FURB63369","FURB63369","2009","01","20","Propriedade da família Rickli.","Arbusto heliófito, ca. 2,5m, armado com espinhos; frutos imaturos verdes e maduros avermelhados Habitat: Relevo: suave-ondulado; floresta ombrófila mista montana Habito: Arbusto","961","961",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:06:50-03","FURB","FURB","63379","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Caxambu, M. G.","Caxambu, M. G.","7527","2016","09","22","Brasil","Paraná","Mato Rico","-52.1277778","-24.7605556","-52.1277778","-24.7605556","FURB63379","FURB63379","2016","09","22","Estaçaõ Ecológica Municipal Jurique.","Subarbusto escandente, heliófito, armado com espinhos; flores com cálice verde e corola rosa; frutos imaturos verdes; em capoeira Habitat: Relevo ondulado; floresta ombrófila mista montana Habito: Subarbusto","815","815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:06:50-03","FURB","FURB","65964","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Schwirkowski, P.","Schwirkowski, P.","3709","2019","11","29","Brasil","Santa Catarina","São Bento do Sul","-49.3802778","-26.2758334","-49.3802778","-26.2758334","FURB65964","FURB65964","2019","11","29","Bairro Serra Alta, linha férrea. Próximo à ASFA.","Em banhado Habitat: Heliófita. Cálice verde, corola lilás, frutos alaranjados quando maduros Habito: Árvore","850","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:06:50-03","FURB","FURB","9539","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Sobral, M","Gasper, A.L. de; Brogni, E. & Santos, E.M.","1152","2007","12","12","Brasil","Santa Catarina","Monte Castelo","-50.31","-26.73","-50.3100000","-26.7300000","FURB44746","FURB44746","2008","04","01","Serra do Espigão - Km 103 da BR 116.","Florística IFFSC 793.","877","877",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-10-14 10:06:50-03","FURB","FURB","47324","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Fontana, AC","Fontana, A.C.","342","2014","09","27","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,"FURB44737","FURB44737","2014","09","27","Unidade de Conservação Parque da Raposa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23979","auto",NA,NA,NA,NA,NA,NA
"256","2020-10-14 10:06:50-03","FURB","FURB","47830","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Barboza, E","Engels, M.E.; Mazziero, F.F.F.; Michelon, C. & Canestraro, B.K.","874","2013","03","21","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"FURB47830","FURB47830","2015","04","14","proximidades da Balsa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"257","2020-10-14 10:06:50-03","FURB","FURB","300","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Cordeiro, J","Cordeiro, J.; Cruz, J.M. & Poliquesi, C.B.","1620","1999","11","13","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"FURB44740","FURB44740","2006",NA,NA,"Faxinal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"258","2020-10-14 10:06:50-03","FURB","FURB","8408","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Sobral, M","Grippa, C.R.","66","2007","10","20","Brasil","Santa Catarina","Capão Alto","-50.5119018554688","-27.9368991851807",NA,NA,"FURB44738","FURB44738","2009","03","09","Estrada que leva ao Rio Limitão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41668","auto",NA,NA,NA,NA,NA,NA
"259","2020-10-14 10:06:50-03","FURB","FURB","58240","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Funez, L.A.","Funez, L.A.","7363","2018","02","13","Brasil","Santa Catarina","Xanxerê","-52.4042015075684","-26.8768997192383",NA,NA,"FURB58240","FURB58240","2018","02","13","SC-155, próximo ao Rio Irani.","Flores roxas, frutos alaranjados Habitat: Borda da estrada, em local úmido Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16278","auto",NA,NA,NA,NA,NA,NA
"260","2021-03-16 17:55:10-03","UCS","HUCS","1160","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer","Smith, S.F.","Dall Pont, V.","s.n.","1985","10","06","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"1986","02",NA,"Estrada para São Roque, arbusto a beira da estrada",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"261","2021-03-16 17:55:10-03","UCS","HUCS","1578","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer","Smith, S.F.","Wasum, R.A.","s.n.","1985","10","15","Brasil","Rio Grande do Sul","Taquara","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"1986","06",NA,"Mundo Novo","Arbusto; Vegetação à margem do rio dos Sinos",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"22252","auto",NA,NA,NA,NA,NA,NA
"262","2021-03-16 17:55:10-03","UCS","HUCS","4636","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer","Smith, S.F.","Rossato, M.","s.n.","1988","10","12","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"1988","11",NA,"São Roque","Arbusto com flores.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"263","2021-03-16 17:55:15-03","UCS","HUCS","43068","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Gonzatti, F.","Gonzatti, F.","1514","2015","01","19","Brasil","Rio Grande do Sul","Osório","-50.412689","-29.953117","-50.412689","-29.953117",NA,NA,"2015","06","09","Entorno da Lagoa dos Barros","arvoreta em solo úmido; fragmento de mata","14","14",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-16 17:55:15-03","UCS","HUCS","20459","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Mentz, L.A.","Rossato, M.","156","2002","11","10","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.498333","-30.364167","-53.498333","-30.364167",NA,NA,"2009","06",NA,NA,"orla da mata","350","350",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-03-16 17:55:15-03","UCS","HUCS","42649","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Gonzatti, F.","Gonzatti, F.; Valduga, E.","1832","2015","04","19","Brasil","Rio Grande do Sul","Osório","-50.221067","-29.8523","-50.221067","-29.8523",NA,NA,"2015","05","02","Canal entre as Lagoas do Peixoto e Pinguela","arvoreta de 1,5m de altura com flores abundantes; bordo de mata","7","7",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-03-16 17:55:15-03","UCS","HUCS","44037","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Gonzatti, F.","Gonzatti, F.","1612","2015","01","29","Brasil","Rio Grande do Sul","Caçapava do Sul","-53.559556","-30.551333","-53.559556","-30.551333",NA,NA,"2016","01",NA,"Pedra do Segredo","arbusto em bordo de arroio e estrada.","213","213",NA,NA,NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-03-16 17:55:15-03","UCS","HUCS","14782","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Kegler, A.","479","1999","12","28","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2000","05",NA,"Bairro 1° de Maio, em orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"268","2021-03-16 17:55:15-03","UCS","HUCS","30872","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Mentz, L.A.","Wasum, R.A.","3900","2006","11","03","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"2009","05",NA,"Dois Irmãos","orla da mata","800","800",NA,NA,NA,"Angiospermae","Solanales",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"269","2021-03-16 17:55:15-03","UCS","HUCS","10372","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Wasum, R.A.","s.n.","1994","12","27","Brasil","Rio Grande do Sul","Agudo","-53.2400016784668","-29.645299911499",NA,NA,NA,NA,"1995","02",NA,"Em orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"22416","auto",NA,NA,NA,NA,NA,NA
"270","2021-03-16 17:55:15-03","UCS","HUCS","1175","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Mentz, L.A.; Vendruscolo, G.","Wasum, R.A.","s.n.","1985","10","06","Brasil","Rio Grande do Sul","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"2007",NA,NA,"Estrada para São Roche, barranco em beira de estra",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"19545","auto",NA,NA,NA,NA,NA,NA
"271","2021-03-16 17:55:15-03","UCS","HUCS","18173","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Ribas, O.S.","Wasum, R.A.","1175","2001","10","13","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2002","04",NA,"Estrada para Taquara, em beira da estrada.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"272","2021-03-16 17:55:15-03","UCS","HUCS","14993","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Wasum, R.A.","289","1999","11","21","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2000","05",NA,"Estrada para Taquara, junto para estrada.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"273","2021-03-16 17:55:15-03","UCS","HUCS","16694","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Cordeiro, J.","Cordeiro, J.","1620","1999","11","13","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,"1999",NA,NA,"Faxinal","Arbusto 1,30m, flor alvacenta, nervuras lilases.&nf;Herbário MBM.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"274","2021-03-16 17:55:15-03","UCS","HUCS","10241","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Wasum, R.A.","s.n.","1994","10","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"1994","12",NA,"Floresta nacional","Arbusto em beira da mata.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"275","2021-03-16 17:55:15-03","UCS","HUCS","50642","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Gonzatti, F.","Sartori, V.C.","s.n.","2019","11","06","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2019","12",NA,"Instituto de Biotecnologia - UCS",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"276","2021-03-16 17:55:15-03","UCS","HUCS","34131","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Cervi, A.C.","Cervi, A.C.","9111","2007","11","25","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico.","Herbário MBM.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"277","2021-03-16 17:55:15-03","UCS","HUCS","39339","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Stehmann, J.R.","Gonzatti, F.","568","2012","09","08","Brasil","Rio Grande do Sul","Unistalda","-55.1502990722656","-29.0471992492676",NA,NA,NA,NA,"2012","09","08","Lagoa do Junco, arvoreta em borda da estrada.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"23166","auto",NA,NA,NA,NA,NA,NA
"278","2021-03-16 17:55:15-03","UCS","HUCS","32689","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker",NA,"Wasum, R.A.","4249","2007","10","03","Brasil","Paraná","Antonio Olinto","-50.1972007751465","-25.9860992431641",NA,NA,NA,NA,NA,NA,NA,"mata da igreja","em orla da mata","800","800",NA,NA,NA,"Angiospermae","Solanales",NA,NA,"22130","auto",NA,NA,NA,NA,NA,NA
"279","2021-03-16 17:55:15-03","UCS","HUCS","27882","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Mentz, L.A.","Wasum, R.A.","3219","2005","11","08","Brasil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"2007","03","23","Mina Xisto, Lago Sul, em orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"280","2021-03-16 17:55:15-03","UCS","HUCS","27883","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Mentz, L.A.","Pasini, E.","45","2005","11","05","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2007","03","23","Orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"281","2021-03-16 17:55:15-03","UCS","HUCS","25586","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Sobral, M.","Marchett, F.","201","2005","04","23","Brasil","Rio Grande do Sul","Terra de Areia","-50.07080078125","-29.5853004455566",NA,NA,NA,NA,"2005","08",NA,"Orla da mata.","Arvoreta.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"32697","auto",NA,NA,NA,NA,NA,NA
"282","2021-03-16 17:55:15-03","UCS","HUCS","21485","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Sobral, M.","Brunetto, A.","4","2003","05","26","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2004","03",NA,"Parque Getulio Vargas, em orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"283","2021-03-16 17:55:15-03","UCS","HUCS","2730","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Hatschbach, G.","Silva, J.M.","212","1986","10","10","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"1987","03",NA,"Parque Iguaçu.","Arbusto de 3m, flores levemente vinosas.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"284","2021-03-16 17:55:15-03","UCS","HUCS","11471","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Butzke, A.","s.n.","1995","11","13","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"1996","06",NA,"Quatro Irmãos - BR 153, no campo limpo.","HERBARA - 7857",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"285","2021-03-16 17:55:15-03","UCS","HUCS","35387","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Hatschbach, G.","Isernhagen, I.","168","1998","02","04","Brasil","Paraná","Capitão Leônidas Marques","-53.614200592041","-25.4792003631592",NA,NA,NA,NA,"2001",NA,NA,"Rio Cotegipe","Herbácea de flor alaranjada.&nf;Herbário MBM.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"14258","auto",NA,NA,NA,NA,NA,NA
"286","2021-03-16 17:55:15-03","UCS","HUCS","10164","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Carvalho, L.F.","Kummrow, R.","1164","1976","10","13","Brasil","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,"1990",NA,NA,"Rio Iguaçu","Arbusto.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"21346","auto",NA,NA,NA,NA,NA,NA
"287","2021-03-16 17:55:15-03","UCS","HUCS","17327","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Wasum, R.A.","804","2000","12","03","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2001","02",NA,"RS - 235, em orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"288","2021-03-16 17:55:15-03","UCS","HUCS","12814","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Kegler, A.","51","1998","10","20","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"1999","01",NA,"São Virgílio III légua, na orla da capoeira.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"289","2021-03-16 17:55:15-03","UCS","HUCS","38609","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Valduga, E.; Gonzatti, F.","Gonzatti, F.","489","2012","05","06","Brasil","Rio Grande do Sul","Balneário Pinhal","-50.2327995300293","-30.2474994659424",NA,NA,NA,NA,"2012","05",NA,"Túnel Verde. Prop. Carlos Alberto Silva.","Arbusto, fortemente armado, no campo.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"17849","auto",NA,NA,NA,NA,NA,NA
"290","2021-03-16 17:55:15-03","UCS","HUCS","24503","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Sobral, M.","Wasum, R.A.","2218","2004","11","20","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"2004","12",NA,"Usina da Toca, em orla da mata.",NA,NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"291","2021-03-16 17:55:15-03","UCS","HUCS","11054","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtner) A.T. Hunziker","Smith, S.F.","Butzke, A.","s.n.","1993","10","07","Brasil","Rio Grande do Sul","Marcelino Ramos","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"1996","01",NA,"Viadutos em beira da estrada.","HERBARA 7177.",NA,NA,NA,NA,NA,"Angiospermae","Solanales",NA,NA,"18635","auto",NA,NA,NA,NA,NA,NA
"292","2021-01-07 16:48:50-03","UTFPR","HCF","15010","S","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sandtn.) A.T. Hunziker","M.G. Caxambu","E.L. Siqueira","1238","2014","09","18","Brasil","PR","Ortigueira","-50.807917","-23.88875","50°48'28,5 W","23°53'19,5 S",NA,NA,"2021","01","07","beira da estrada, cercanias do Morro","arvoreta heliófita, ca. 3 m. Flores rosas. Frutos imaturos verdes.","724","724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
