"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"1575","2019-01-25 15:46:54-02","IAC","IAC","51810","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","I.M. Silva","2009","I.M. Silva","246","2009","11","03","Brasil","São Paulo","São José do Rio Preto","-49.3794","-20.8197","-49.3794","-20.8197",NA,NA,NA,NA,NA,"Coordenadas medidas 20o42`29``S e 49o18`59``W","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1576","2019-01-25 15:46:54-02","IAC","IAC","51828","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","M.C. Rodrigues","2009","M.C. Rodrigues; B.O. Polisello & E.J. Carvalho","147","2009","10","22","Brasil","São Paulo","São José do Rio Preto","-49.3163889","-20.7080556","-49.3163889","-20.7080556",NA,NA,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,NA,NA,"11","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1577","2019-01-25 15:46:54-02","IAC","IAC","51919","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","M.C. Rodrigues","2009","M.C. Rodrigues; B.O. Polisello & E.J. Carvalho","154","2009","11","05","Brasil","São Paulo","São José do Rio Preto","-49.3163889","-20.7080556","-49.3163889","-20.7080556",NA,NA,"Subdistrito de Talhado; Sítios Nossa Senhora Aparecida e São Sebastião",NA,NA,NA,"11","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1578","2019-01-25 15:46:54-02","IAC","IAC","52465","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","O. Kotchetkoff-Henriques & M. Machado","2002","O. Kotchetkoff-Henriques & M. Machado","726","2002","01","10","Brasil","São Paulo","Ribeirão Preto","-47.8103","-21.1775","-47.8103","-21.1775",NA,NA,NA,NA,NA,"coordenada medida: UTM 0223404, 7661748","01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579","2019-01-25 15:46:54-02","IAC","IAC","52466","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","L.C. Bernacci & O. Kotchetkoff-Henriques","2001","O. Kotchetkoff-Henriques & M. Oliveira (2)","725","2001","08","28","Brasil","São Paulo","Ribeirão Preto","-47.649869","-21.14824","-47.649869","-21.148240",NA,NA,NA,NA,NA,NA,"08","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1580","2019-01-25 15:46:54-02","IAC","IAC","52467","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","L.C. Bernacci & O. Kotchetkoff-Henriques","2000","O. Kotchetkoff-Henriques","724","2000","11","21","Brasil","São Paulo","Ribeirão Preto","-47.741045","-21.134726","-47.741045","-21.134726",NA,NA,"Reserva do Ribeirão Verde",NA,NA,NA,"11","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1581","2019-01-25 15:46:54-02","IAC","IAC","52524","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","L.C. Bernacci & O. Kotchetkoff-Henriques","2002","O. Kotchetkoff-Henriques & M. Bohlinger","727","2002","03","01","Brasil","São Paulo","Ribeirão Preto","-47.764427","-21.121743","-47.764427","-21.121743",NA,NA,NA,NA,NA,NA,"03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1582","2019-01-25 15:46:54-02","IAC","IAC","56131","S","Plantae","Sapindaceae-4.Sapindoideae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","G.A.D.C. Franco","2015","C.F. Nardin; J.F. Benedito & L.C. Bernacci","252","2014","08","20","Brasil","São Paulo","Louveira","-46.932778","-23.096667","-46.932778","-23.096667",NA,NA,"Fragmento F",NA,NA,"coordenadas originais: 23°05#?#48S, 46°55#?#58W","02","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1583","2020-07-23 12:21:57-03","CEPLAC","CEPEC","105444","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides",NA,"G. V. Somner",NA,"M. Kirizawa",NA,"1977","10","20","Brasil","São Paulo","SÃO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Parque Estadual das Fontes do Ipiranga. Jardim Botânico. Área do Arboreto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"29/04/1997",NA,NA,NA,NA,NA
"1584","2020-07-23 12:21:57-03","CEPLAC","CEPEC","105467","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides",NA,"M. Kirizawa",NA,"M. Kirizawa",NA,"1976","11","24","Brasil","São Paulo","SÃO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Parque Estadula das Fontes do Ipiranga. Jardim Botânico. Área 6, Arboreto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"03/03/1980",NA,NA,NA,NA,NA
"1585","2020-07-23 12:21:57-03","CEPLAC","CEPEC","104890","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides",NA,"M. Kirizawa",NA,"M. Kirizawa","262","1977","05","25","Brasil","São Paulo","SÃO PAULO","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Parque Estadual das Fontes do Ipiranga. Instituto de Botânica.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,"03/03/1986",NA,NA,NA,NA,NA
"1586","2020-02-17 11:30:22-03","UEG","HUEG","533","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Cardoso, C.F.R.",NA,"Anderson, W.R.; Ferreira, G. .A.","s.n.","2002","12","07","Brasil","Goiás","Anápolis","-48.9528007507324","-16.3267002105713",NA,NA,"HUEG000533",NA,"Distrito Agroindustrial de Anápolis - DAIA",NA,NA,"Nome vulgar - Camboata; Fruto verde, róseo e maduro",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"31830","auto",NA,NA,NA,NA,NA,NA,NA
"1587","2020-07-02 11:33:01-03","URICER","HPBR","8221","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","LONGHI, S. J.","2002","CELI,J. et al",NA,"2002","04","25","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,"HPBR008221",NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,"11","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1588","2020-08-26 11:43:43-03","URICER","HPBR","8339","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","LONGHI, S. J.","2002","SCARIOT, C.",NA,"2002","05","23","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,"HPBR008339",NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,"06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1589","2020-03-18 16:38:11-03","URICER","HPBR","8275","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","LONGHI, S. J.","2002","PICCININ, T. et al",NA,"2002","05","09","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,"HPBR008275",NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,"06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"1590","2020-06-24 11:42:24-03","URICER","HPBR","8260","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","LONGHI, S. J.","2002","ARTUSO, I. J.",NA,"2002","05","08","Brasil","RS","Benjamim Constant do Sul",NA,NA,NA,NA,"HPBR008260",NA,"RESERVA INDIGENA DO VOTOURO",NA,NA,NA,"06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"1591","2020-03-18 16:38:11-03","URICER","HPBR","9030","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","EISENGER & CANTO-DOROW",NA,"MOHR, P.",NA,"2003","03","13","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR009030",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"3",NA,NA
"1592","2020-03-18 16:38:11-03","URICER","HPBR","72","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","BUTZKE,A.","1982","BUTZKE,A.",NA,"1982","11","09","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR000072",NA,"FAPES",NA,NA,NA,"11","09",NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"1593","2020-03-18 16:38:11-03","URICER","HPBR","4554","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk","BUDKE, J.","2007","DEMBINSKI,J.",NA,"1983","11","26","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR004554",NA,"PARQ. MUNIC LONGINES MALINOWSKI",NA,NA,NA,"11","05",NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA,NA
"1594","2020-03-18 16:38:11-03","URICER","HPBR","9141","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","LONGHI, S. J.",NA,"SCARIOT, C. R.",NA,"2003","01","18","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR009141",NA,"PARQUE MUNIC. DAS ÁGUAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"3",NA,NA
"1595","2020-03-18 16:38:11-03","URICER","HPBR","8501","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"SCARIOT, C. R.",NA,"2003","01","22","Brasil","RS","Getúlio Vargas","-52.2275009155273","-27.8903007507324",NA,NA,"HPBR008501",NA,"PARQUE MUNIC. DAS ÁGUAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"1",NA,NA
"1596","2019-11-12 17:15:10-03","URICER","HPBR","11605","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Raldk.","BUDKE, J. C.","2011","SLAVIEIRO, L. B.",NA,"2011","11","24","Brasil","RS","Sertão","-52.2597007751465","-27.979700088501",NA,NA,"HPBR011605",NA,"Parque Natural Municipal de Sertão",NA,NA,NA,"11","24",NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA,NA,NA
"1597","2020-03-18 16:38:11-03","URICER","HPBR","8559","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","SENNA, R. M.",NA,"RÖHRIG, C.",NA,"2002","11","26","Brasil","SC","Anita Garibaldi","-51.1300010681152","-27.6891994476318",NA,NA,"HPBR008559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,"1",NA,NA
"1598","2020-03-18 16:38:11-03","URICER","HPBR","9296","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"RÖHRIG, C. & SILVEIRA, N.",NA,"2003","01","11","Brasil","SC","Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,"HPBR009296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,"2",NA,NA
"1599","2009-11-26 13:56:08-02","INPA","INPAW","201","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Co&#234;lho, L.F.","s. n.","1955","07","18","Brasil","Amazonas","Manaus","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"1600","2009-11-26 13:56:08-02","INPA","INPAW","198","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Chagas, J.C.","s. n.","1955","07","15","Brasil","Amazonas","Manaus","-60.025","-3.10194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"1601","2009-11-26 13:56:08-02","INPA","INPAW","9134","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Ferreira, C.A.Cid","4734","1984","06","23","Brasil","Rond&#244;nia","Cacoal","-61.4472","-11.4386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68529","auto",NA,NA,NA,NA,NA,NA,NA
"1602","2020-11-19 14:06:34-03","Unimontes","MCMG","5907","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.(R.)",NA,NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Antônio Pereira",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"1603","2013-02-07 10:19:22-02","UMC","HUMC","1391","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides",NA,NA,NA,"Tomasulo, P.L.","507","1998","07","07","Brazil","São Paulo","Itatinga","-48.61","-23.1",NA,NA,NA,NA,"Fazenda São José.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA
"1604","2013-02-07 10:19:22-02","UMC","HUMC","1149","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides",NA,NA,NA,"Sakagushi, R.T.","103","2003","09","23","Brazil","São Paulo","Salesopólis","-45.84","-23.53",NA,NA,NA,NA,"Abaixo do Reservatório de Ponte Nova",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"1605","2019-12-20 18:46:51-03","UFSJ","HUFSJ","4236","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Vieira, AOS","1999","Mendonça, AM","20","1999","10","28","Brasil","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,NA,"HUFSJ004236",NA,NA,NA,NA,"Árvore de aproximadamente 2,5m, frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA
"1606","2020-09-22 13:49:04-03","USP","SPFW","2500","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","S. Honda",NA,"Melo Jr, J.C.F. Bartz, M.C.; Andreacci, F.; Garcia, R.J.F.; Cardim, R.H.H.","541","2006","10","22","Brasil","Minas Gerais","Matozinhos","-43.969944","-19.454361","43º58'11,8''W","19º27'15,7''S",NA,NA,NA,"711","711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-11-13 16:05:05-03","UNISANTA","HUSC","11133","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Redlk.","Ribeiro, W.","2016","Sampaio, P.S.P.; Sampaio, A.F.P.","1358","2016","01","11","Brasil","Minas Gerais","São Thomé das Letras","-44.985767","-21.722997","-44.985767","-21.722997",NA,NA,"Gruta São Tomé, dentro da cidade.","1278","1278","Árvore 3m de altura crescendo junto a rocha, frutos castanhos abertos com semente negra.","02",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-11-13 16:05:05-03","UNISANTA","HUSC","10480","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Redlk.","Magenta, M.A.G.","2006","Fujii, G.; Lod, Z.L.","36","2006","07","21","Brasil","Mato Grosso","Dourados",NA,NA,NA,NA,NA,NA,"Mata Ciliar do Córrego São Domingos.",NA,NA,"Árvore, 8m, caule liso claro, flor clara.; Mata Ciliar.","07","21","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1609","2020-11-04 17:30:48-03","UEM","HUEM","16253","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2012","Pascotto, CR","18","2009","10","30","Brasil","Paraná","Diamante do Norte","-52.900222","-22.60125","-52.900222","-22.60125","HUEM000012533","HUEM000012533","Estação Ecológica do Caiuá, Estrada do Ribeirão Conceição.","305","305","Arvoreta, ca. 2m de altura, frtos de coloração verde.; Floresta Estacional Semidicidual.","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1610","2020-11-04 17:30:48-03","UEM","HUEM","16359","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2016","Barragam, F","11","2009","09","11","Brasil","Paraná","Diamante do Norte","-52.883333","-22.583333","-52.883333","-22.583333","HUEM000012534","HUEM000012534","Estação Ecológica do Caiuá, Mata do Ribeirão Conceição.","292","292","Arbórea, ca. 4m de altura, botões de coloração verde, flores de coloração creme, frutos imaturos de coloração verde.; Floresta Estacional Semidicidual.","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1611","2020-11-04 17:30:48-03","UEM","HUEM","17185","Extra","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2019","A.C. Fontana; e col.","252","2005","04",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,"HUEM000022046",NA,"rio Jordão",NA,NA,NA,"06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1612","2020-11-04 17:30:48-03","UEM","HUEM","19566","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2016","Santos, SP","43","2010","11","04","Brasil","Paraná","Diamante do Norte","-52.900333","-22.607389","-52.900333","-22.607389","HUEM000012536","HUEM000012536","Estação Ecológica do Caiuá, Estrada Ribeirão Conceição","325","325","Arbórea ca. de 8 m de altura; frutos imaturos de col. verde; Floresta Estacional Semidecidual","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1613","2020-11-04 17:30:48-03","UEM","HUEM","21627","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2016","Belan, HC","33","2011","10","31","Brasil","Paraná","Diamante do Norte","-52.893533","-22.610689","-52.893533","-22.610689","HUEM000012535","HUEM000012535","Estação Ecológica de Caiuá, estrada da Conceição","321","321","Arbórea, cerca de 5 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614","2020-11-04 17:30:48-03","UEM","HUEM","21961","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2016","Pascotto, CR","130","2011","10","18","Brasil","Paraná","Diamante do Norte","-52.900278","-22.607222","-52.900278","-22.607222","HUEM000012538","HUEM000012538","Estação Ecológica de Caiuá, estrada Ribeirão Conceição","325","325","Arbórea, cerda de 6 m de altura; frutos imaturos de coloração verde.; Floresta Estacional Semidecidual","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-11-04 17:30:48-03","UEM","HUEM","22695","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2011","Rosado","27","2011","11","02","Brasil","Paraná","Diamante do Norte","-52.877278","-22.622389","-52.877278","-22.622389","HUEM000022174",NA,"Estação Ecológica do Caiuá, Sede da Estação Ecológica do Caiuá","279","279","Arbórea, rara, cerca de 4,0 m de altura, botões florais de coloração branca esverdeada, flores de coloração branca.","11","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2019-07-02 15:56:40-03","UEM","HUEM","23058","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2014","L.M.Garcia","368","2010","10","10","Brasil","Paraná","Maringá","-51.865172","-23.349528","-51.865172","-23.349528","HUEM000015458","HUEM000015458","fazenda do CESUMAR, 20 m da margem do córrego.","423","423","arbórea, ca. de 7 m de altura; frutos de coloração verde.; Floresta Estacional Semidecidual.","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2020-11-04 17:30:48-03","UEM","HUEM","23350","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2019","Ma.C.Souza","239","1992","10","18","Brasil","Mato Grosso do Sul","Batayporã","-52.908772","-22.49905","-52.908772","-22.49905","HUEM000022051",NA,"Rio Baía",NA,NA,"Flor de coloração creme; gineceu verde.","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2020-11-04 17:30:48-03","UEM","HUEM","25087","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2012","Rosado; Romagnolo, MB; Silva, VL; Belan, H","208","2012","10","30","Brasil","Paraná","Diamante do Norte","-52.877278","-22.622389","-52.877278","-22.622389","HUEM000022173",NA,"Estação Ecológica do Caiuá, Área em torno da sede da Estação Ecológica do Caiuá.","279","279","Árvore, cerca de 5,0 m, rara, flores de coloração verde-clara, frutos imaturos de coloração verde avermelhada.","10","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-11-04 17:30:48-03","UEM","HUEM","30234","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2016","Lemos, LZ","s.n.","2008","11","04","Brasil","Paraná","Paranavaí","-52.444444","-23.107778","-52.444444","-23.107778","HUEM000012540","HUEM000012540","Bosque Municipal de Paranavaí,",NA,NA,"Arbórea, cerca de 6,0 m de altura; frutos imaturos de coloração verde e maturos de coloração vermelha","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2019-07-03 20:06:43-03","UEM","HUEM","30729","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2018","Ma.C.Souza","3577","2016","11","04","Brasil","Paraná","Maringá","-51.929444","-23.4275","-51.929444","-23.4275","HUEM000014233","HUEM000014233","Parque do Ingá, Em frente ao taetro ao ar livre",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2020-11-04 17:30:48-03","UEM","HUEM","31709","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","! Rosado","2016","Duarte, E","260","2014","10","30","Brasil","Paraná","Dois Vizinhos","-53.097222","-25.72","-53.097222","-25.72","HUEM000014272","HUEM000014272","Estrada para comunidade Pinheirinho",NA,NA,"Árvore; frutos imaturos verdes. Borda de mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2019-07-02 15:56:40-03","UEM","HUEM","34149","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2018","Rosado","570","2018","09","18","Brasil","Paraná","Maringá","-51.928854","-23.427043","-51.928854","-23.427043","HUEM000019519","HUEM000019519","Parque do Ingá., Próximo ao lago.",NA,NA,"Árvore, aproximadamente 4,5m de altura. Flores com pétalas brancas e gineceu verde-claro.","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2019-07-02 15:56:40-03","UEM","HUEM","34709","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2018","Rosado","760","2018","11","13","Brasil","Paraná","Maringá","-51.930633","-23.424997","-51.930633","-23.424997","HUEM000019941","HUEM000019941","Parque do Ingá.",NA,NA,"Árvore, aproximadamente 5,0m de altura. Flores brancas; frutos imaturos verde-amarelados, os maturos com pericarpo marrom e sementes avermelhadas.","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2020-11-04 17:30:48-03","UEM","HUEM","3664","Extra","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2019","C.P.Santos","13","1996","10","25","Brasil","Paraná","Santa Helena","-54.354744","-24.705306","-54.354744","-24.705306","HUEM000022050",NA,"rio Paraná, entre Porto e Marinas","242","242","Arbórea; 2 m de altura; botões florais coloração verde; flores creme; ponto 23.","06","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2020-11-04 17:30:48-03","UEM","HUEM","6183","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","! Rosado","2016","Barreto, KD; Fernandes, GD; Fernandes, RD","3407","1994","12","13","Brasil","São Paulo","Piracicaba","-47.988444","-22.710083","-47.988444","-22.710083","HUEM000012524","HUEM000012524","Sítio Boa Vista, Mata mesófila semidecídua. Borda da mata.",NA,NA,"Árvore, 8m de altura; frutos vermelhos.","12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-11-04 17:30:48-03","UEM","HUEM","733","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2016","Silva, I","s.n.","1986","03","22","Brasil",NA,NA,NA,NA,NA,NA,"HUEM000012520","HUEM000012520",NA,NA,NA,NA,"12","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-11-04 17:30:48-03","UEM","HUEM","2446","Extra","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Rosado","2019","Ma.C.Souza","239","1992","10","18","Brasil","Mato Grosso do Sul","Batayporã","-53.2710990905762","-22.2952995300293",NA,NA,"HUEM000022049",NA,"rio Baía",NA,NA,"Flores com corola creme e gineceu verde.","06","12",NA,NA,NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
