"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","phylum","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"51","2019-11-06 09:56:44-03","UFOP","OUPR","7552","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Messias, M.C.T.B.","1998","11","03","Messias, M.C.T.B.","165","1998","11","03","Brasil","Minas Gerais","Ouro Preto","Estrada para as Camarinhas.","Árvore, 5-6m. DAP 13cm. Flores alvas. Campo.",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"52","2019-11-06 09:56:44-03","UFOP","OUPR","21149","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, C.",NA,NA,NA,"Bünger, M.O.; Scalon, V.R. & Silva, J.L.","s.n.","2007","10","29","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Descida do Morro do Cachorro.","Arbusto, cerca de 0,30 m. Botões florais verdes. Campo rupestre quartzítico.",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-11-06 09:56:44-03","UFOP","OUPR","19393","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, C.",NA,NA,NA,"Bünger, M.O.; Scalon, V.R. & Silva, J.L.","s.n.","2007","10","29","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Descida do Morro do Cachorro.","Subarbusto, cerca de 0,40m. Racemos com cálice verde. Campo rupestre quartzítico.",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"54","2019-11-06 09:56:44-03","UFOP","OUPR","19405","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Bünger, M.O.","2011","03",NA,"Bünger, M.O.; Scalon, V.R. & Silva, J.L.","s.n.","2007","11","12","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada Calais.","Arbusto, de 0,50m a 0,60m. Frutos imaturos verdes, botões florais verdes. Campo rupestre quartzítico.",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"55","2019-11-06 09:56:44-03","UFOP","OUPR","15617","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Bünger, M.O.","2011","03",NA,"Maia, F.V.; Messias, M.C.T.B.","614","2002","01","22","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada do Calais.","Subarbusto +/-1,3m. Em frutos imaturos verdes. Campo rupestre. Q1",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"56","2019-11-06 09:56:44-03","UFOP","OUPR","16604","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Bünger, M.O.","2011","03",NA,"Maia, F.V.","71","2002","02","02","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada do Calais.","Erva +/- 40 cm. Campo rupestre. Q2",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"57","2019-11-06 09:56:44-03","UFOP","OUPR","5059","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Bünger, M.O.","2009","11",NA,"Messias, M.C.T.B.; Silva, J.L.","s.n.","1995","06","15","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Serra do Baú.","Arbusto. Campo rupestre.",NA,NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"58","2019-11-06 09:56:44-03","UFOP","OUPR","23875","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Barroso, G.M.","1969","09","22","Silva, J.","260","1968","08","28","Brasil","Minas Gerais","Sete Lagoas","IPEACO","Sub-arbusto com 0,80m. Flores alvas. Pouco frequente em campo cerrado branco extremamente cascalhento.",NA,NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"59","2019-11-06 09:56:44-03","UFOP","OUPR","6945","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Kawasaki, M.L.","1998","04","03","Bucek, E.U.","s.n.","1998","01","18","Brasil","Minas Gerais","Tiradentes","Serra, Pé da Serra. Terreno arenoso e úmido.","Arbusto 2m - adulto. Local bastante úmido, quente, arenoso c/ pedras predominante.",NA,NA,"-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA
"60","2019-11-06 09:56:44-03","UFOP","OUPR","16372","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Roschel, M.B.","2003","07","03","Roschel, M.B.; Silva, J.L.","s.n.","2002","03","15","Brasil","Minas Gerais","Uberaba","Barreira do Eli, Magnesita S.A. - Reserva.","Subarbusto aprox. 40cm. Frutos maduros avermelhados. Sobre murundus em área de cerrado.",NA,NA,"-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-10-14 10:03:40-03","FURB","FURB","41252","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Sobral, M","2015","07","10","Paiva, V.F.; et al.","842","2012","11","06","Brasil","Distrito Federal","Brasília","Lago Sul, Estação Ecológica do Jardim Botânico de Brasília, Próx. entrada para o campo Murundum.",NA,"FURB33758",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"FURB33758","70570","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-10-14 10:03:40-03","FURB","FURB","2229","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Tameirão Neto, E","1995",NA,NA,"Tameirão Neto, E.",NA,"1994","08","25","Brasil","Minas Gerais","Perdizes",NA,"Cerrado céu de cavalo, unidade de conservação do galheiro / CEMIG. Habitat: Cerrado; Habito: arbustiva;","FURB02603",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"FURB02603","45889","auto",NA,NA,NA,NA,NA,NA,NA
"63","2019-08-16 08:40:18-03","UTFPR","HCF","4350","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","J. Cordeiro & E.D. Lozano","2009",NA,NA,"M.G. Caxambu","1185","2006","07","30","Brasil","MG","Boa Esperança","Fazenda Rancharia, BR 265, Km 2","arvoreta ca. 5 m com botões florais amarelo-esverdeadas.",NA,NA,"-45.638467","-21.16625","45°38'18,48 W","21°09'58,5 S",NA,"887","887",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-21 19:37:42-03","UFC","EAC","62928","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Chacon, R.G.","2016","09",NA,"Chacon, R.G.","1406","2016","09","23","Brasil","Distrito Federal","Brasília","Parque Ecológico Bernardo Sayão: em cima do conj 3 da QI 27","Subarbusto; flor velha com pétalas brancas; fruto verde imaturo. Comum.; Cerrado típico.","EAC0062928","Dicotyledon","-48.56","-16.310278","-48.56","-16.310278","Southern America",NA,NA,"EAC0062928",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-21 19:37:42-03","UFC","EAC","19218","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Costa, I.R.","2011","03","24","Araújo, F.S.","92","1990","05","30","Brasil","Ceará","Novo Oriente","Baixa Fria-Planalto da Ibiapaba","Subarbusto; Carrasco","EAC0019218","Dicotyledon","-40.7742004394531","-5.53444004058838",NA,NA,"Southern America",NA,NA,NA,"28544","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:37:40-03","MBM","MBM","113151","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Landrum, L.R.; Kawasaki, M.L.",NA,NA,NA,"Equipe do Jardim Botânico de Brasília","751","1986","10","04","Brazil","Distrito Federal",NA,"Jardim Botânico de Brasília",NA,"MBM113151",NA,NA,NA,NA,NA,"Southern America",NA,NA,"MBM113151",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:37:40-03","MBM","MBM","40057","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Legrand, D.",NA,NA,NA,"Pereira, E.; Pabst, G.; Pabst, G.","9167",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra da Moeda, Rod. BR-3",NA,"MBM040057",NA,NA,NA,NA,NA,"Southern America",NA,NA,"MBM040057",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:37:39-03","MBM","MBM","108500","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Kawasaki, M.L.",NA,NA,NA,"Pirani, J.R.; et al.; et al.","2009","1981","09","07","Brazil","Bahia","Mucugê","Mucugê",NA,"MBM108500",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"Southern America",NA,NA,"MBM108500","52493","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:37:40-03","MBM","MBM","172481","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Landrum, L.R.; Kawasaki, M.L.",NA,NA,NA,"Leitão Filho, H.F.; et al.; et al.","s.n.","1992","12","09","Brazil","Minas Gerais","Diamantina","Estrada para a Gruta do Salitre",NA,"MBM172481",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"Southern America",NA,NA,"MBM172481","101169","auto",NA,NA,NA,NA,NA,NA,NA
"70","2017-06-23 10:47:31-03","MNHN","RECOLNAT_MNHN_P","P00258467","PreservedSpecimen",NA,"Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg",NA,NA,NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258467' target='other'> <mi>dwc_moreinfo</mi></a>","P00258467",NA,NA,NA,NA,NA,NA,NA,NA,"P00258467_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA
"71","2020-10-01 14:24:23-03","JBB","HEPH","26056","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Correia, CAS","2008",NA,NA,"Correia, CAS","335","2008","10","02","Brasil","Distrito Federal","Sobradinho","Área de Proteção Ambiental do rio São Bartolomeu, Chácara Angaturama",NA,NA,"Dicotyledon","-47.737778","-15.733889","-47.737778","-15.733889","Southern America","1090","1090",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"72","2020-10-01 14:24:23-03","JBB","HEPH","26039","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Correia, CAS","2008",NA,NA,"Correia, CAS","275","2008","08","11","Brasil","Distrito Federal","Sobradinho","Área de Proteção Ambiental do rio São Bartolomeu, Chácara Angaturama",NA,NA,"Dicotyledon","-47.737778","-15.733889","-47.737778","-15.733889","Southern America","1090","1090",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"73","2020-10-01 14:24:23-03","JBB","HEPH","25551","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2009",NA,NA,"Ramos, AE; et al.","1739","2009","08","07","Brasil","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo",NA,NA,"Dicotyledon","-48.083333","-15.929722","-48.083333","-15.929722","Southern America",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"74","2020-10-01 14:24:23-03","JBB","HEPH","12162","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, CEB","1998",NA,NA,"Nóbrega, MGG","512","1996","09","02","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília Horto Medicinal",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1020","1020",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"75","2020-10-01 14:24:23-03","JBB","HEPH","12335","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Parca, ML","1996",NA,NA,"Parca, ML","1","1996","11","05","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor","Ramos sem presenca de flores.Fruto na carpoteca n° 92",NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1025","1150",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"76","2020-10-01 14:24:23-03","JBB","HEPH","1303","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, CEB","1993",NA,NA,"Heringer, EP","9021","1962","10","10","Brasil","Distrito Federal","Guará","Parque do Guará","Planta pequena",NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"77","2020-11-03 15:18:56-03","JBB","HEPH","15318","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Soares-Silva, LH","2007",NA,NA,"Nóbrega, MGG; Ramos, AE","1038","1999","10","15","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília próximo ao Mirante",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1025","1150",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"78","2020-11-03 15:18:56-03","JBB","HEPH","15766","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Soares-Silva, LH","2007",NA,NA,"Nóbrega, MGG","1211","2000","07","18","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Trilha entre Área de visitação e a Alameda das Nações",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1025","1150",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"79","2020-11-03 15:18:56-03","JBB","HEPH","15787","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2009","03","27","Paiva, VF; Nóbrega, MGG; Regis, T","85","2000","08","02","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Jardim Botânico, entrada da trilha ecológica prox. Centro",NA,NA,"Dicotyledon","-47.828611","-15.861389","-47.828611","-15.861389","Southern America","1025","1150",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"80","2020-10-01 14:24:23-03","JBB","HEPH","19430","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, CEB","2005",NA,NA,"Rodrigues Silva, R","827","2003","07","30","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1020","1020",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"81","2020-10-01 14:24:23-03","JBB","HEPH","21899","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Chacon, RG","2006",NA,NA,"Aguiar, SNF; Oliveira, MS","79","2005","06","07","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília próximo a Cascalheira",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1020","1020",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"82","2020-10-01 14:24:23-03","JBB","HEPH","22989","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Oliveira, MS","2007",NA,NA,"Chacon, RG; Oliveira, MS","101","2006","09","26","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1020","1020",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"83","2020-10-01 14:24:23-03","JBB","HEPH","25844","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Bringel Júnior, JBA","2009",NA,NA,"Carvalho-Silva, M; et al.","833","2009","09","15","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília. Cerrado a cima da Mata de galeria próximo a portaria privativa.",NA,NA,"Dicotyledon","-47.840278","-15.867778","-47.840278","-15.867778","Southern America","1020","1020",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"84","2020-10-01 14:24:23-03","JBB","HEPH","26185","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Bringel Júnior, JBA","2009",NA,NA,"Bringel Júnior, JBA; Paiva, VF","455","2009","09","02","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília - ( Trilha em cerrado denso, próximo a Alameda das Nações)",NA,NA,"Dicotyledon","-47.840278","-15.887222","-47.840278","-15.887222","Southern America",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"85","2020-10-01 14:24:23-03","JBB","HEPH","27125","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Ramos, AE","2010",NA,NA,"Ramos, AE; et al.","2349","2010","09","08","Brasil","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America","1027","1027",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"86","2020-10-01 14:24:23-03","JBB","HEPH","27164","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Passos, FB","2010",NA,NA,"Ramos, AE; et al.","2368","2010","09","22","Brasil","Distrito Federal","Planaltina","Núcleo Rural Fazenda Larga",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America","1000","1000",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"87","2020-10-01 14:24:23-03","JBB","HEPH","27444","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Santos, MF","2011",NA,NA,"Carvalho, FJ de; Moreira, HJC","174","2010","10","27","Brasil","Distrito Federal","Planaltina","Sobradinho dos Melos.",NA,NA,"Dicotyledon",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"88","2020-10-01 14:24:23-03","JBB","HEPH","25564","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2009",NA,NA,"Ramos, AE; et al.","1752","2009","08","07","Brasil","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo",NA,NA,"Dicotyledon","-48.083333","-15.929722","-48.083333","-15.929722","Southern America",NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"89","2020-10-01 14:24:23-03","JBB","HEPH","26035","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Correia, CAS","2008",NA,NA,"Correia, CAS","260","2008","08","03","Brasil","Distrito Federal","Sobradinho","Área de Proteção Ambiental do rio São Bartolomeu, Chácara Angaturama","Flor com odor suave e doce.",NA,"Dicotyledon","-47.737778","-15.733889","-47.737778","-15.733889","Southern America","1090","1090",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"90","2020-10-01 14:24:23-03","JBB","HEPH","33219","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","06",NA,"Rosa, PO; Soares, ACA; Tinti, BV; Santos, D","1948","2017","10","03","Brasil","Goiás","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji",NA,NA,"Dicotyledon","-48.939444","-15.72","-48.939444","-15.72","Southern America","1110","1110",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"91","2020-10-01 14:24:23-03","JBB","HEPH","34665","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","06",NA,"Faria, JEQ","8635","2018","06","29","Brasil","Goiás","Niquelândia","Rodovia subindo de Niquelândia para a mineração",NA,NA,"Dicotyledon","-48.428056","-14.381944","-48.428056","-14.381944","Southern America","899","899",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"92","2020-10-01 14:24:23-03","JBB","HEPH","34711","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","07",NA,"Faria, JEQ; Paz, JRL; Silva, WP","8681","2018","07","22","Brasil","Distrito Federal","Brasília","Estrada paralela à entrada do Gama, lateral ao campus UnB/Gama",NA,NA,"Dicotyledon","-48.037778","-15.991944","-48.037778","-15.991944","Southern America","1217","1217",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"93","2020-10-01 14:24:23-03","JBB","HEPH","34717","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","07",NA,"Faria, JEQ; Bringel, JBA","8687","2018","07","28","Brasil","Goiás","Ipameri","Estrada saindo da GO-020, ca. de 20 Km a leste da BR-050",NA,NA,"Dicotyledon","-47.585","-17.330556","-47.585","-17.330556","Southern America","908","908",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"94","2020-10-01 14:24:23-03","JBB","HEPH","34779","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","08",NA,"Faria, JEQ; Paz, JRL; Silva, WP","8749","2018","08","05","Brasil","Goiás","Cocalzinho de Goiás","Margem da BR-070 sentido Águas Lindas de Goiás/Cocalzinho de Goiás, chegando ao povoado de Edilândia",NA,NA,"Dicotyledon","-48.519444","-15.776111","-48.519444","-15.776111","Southern America","1025","1025",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"95","2020-10-01 14:24:23-03","JBB","HEPH","34792","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","08",NA,"Faria, JEQ; Paz, JRL; Silva, WP","8762","2018","08","12","Brasil","Distrito Federal","Brasília","Estrada paralela à entrada do Gama, lateral ao campus UnB/Gama",NA,NA,"Dicotyledon","-48.037778","-15.991944","-48.037778","-15.991944","Southern America","1217","1217",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"96","2020-10-01 14:24:23-03","JBB","HEPH","34805","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","08",NA,"Faria, JEQ; Paz, JRL","8775","2018","08","15","Brasil","Distrito Federal","Brasília","Parque Ecológico Dom Bosco",NA,NA,"Dicotyledon","-47.807222","-15.796944","-47.807222","-15.796944","Southern America","1037","1037",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"97","2020-10-01 14:24:23-03","JBB","HEPH","34817","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","08",NA,"Faria, JEQ; Paz, JRL","8787","2018","08","15","Brasil","Distrito Federal","Brasília","RECOR - Reserva Ecológica do IBGE",NA,NA,"Dicotyledon","-47.870278","-15.950278","-47.870278","-15.950278","Southern America","1111","1111",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"98","2020-10-01 14:24:23-03","JBB","HEPH","35131","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Faria, JEQ","2018","09",NA,"Faria, JEQ; Paz, JRL","8812","2018","09","02","Brasil","Distrito Federal","Brasília","Terreno contíguo com o campus da UnB Gama, na entrada para o Vegas Country Club",NA,NA,"Dicotyledon","-48.036111","-15.993611","-48.036111","-15.993611","Southern America","1216","1216",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"99","2020-10-01 14:24:23-03","JBB","HEPH","36074","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Rosa, PO","2020","01",NA,"Fonseca, ML; Oliveira, FCA; Cardoso, E","4986","2003","10","23","Brasil","Goiás","Pirenópolis","Parque Estadual da Serra dos Pirineus. Mirante do Pico dos Pirineus",NA,NA,"Dicotyledon","-48.836667","-15.790833","-48.836667","-15.790833","Southern America","1290","1290",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
"100","2020-10-01 14:24:23-03","JBB","HEPH","5215","S","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O.Berg","Proença, CEB","1993",NA,NA,"Equipe do Jardim Botânico de Brasília","751","1986","10","04","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília",NA,NA,"Dicotyledon","-47.85","-15.866667","-47.85","-15.866667","Southern America","1020","1020",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA
