"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"1586","2020-03-05 14:13:18-03","UNEMAT","HPAN",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hara, LN; Hara, LN","s.n.","1996","09","13","América","Brasil",NA,NA,NA,NA,"Magnoliidae","Myrtales","(Cham.) Cogn.","Goldenberg, R; Camargo","Paraná","Tibagi","Canyon Guatelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"1587","2014-04-04 18:27:50-03","PNFM","IRAI","3717","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Carvalheiro, C.V.","047","2011","04","30",NA,"Brasil",NA,NA,"Arbusto, 1.2 m, flor penta alba, calice piloso, androceu e gineceu rosa. Cerrado","IRAI00003717","Magnoliophyta",NA,"(Cham.) Cogn.","Meyer, F.S.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.662722","-24.183833",NA,NA,NA,NA,NA,NA,"-49.662722","-24.183833","2013","03","20",NA,NA,NA,NA,NA,NA
"1588","2014-04-04 18:27:50-03","PNFM","IRAI","2927","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Ristow, R.","998","2010","10","23",NA,"Brasil",NA,NA,"Herbácea, 1.2 m, caule e folhas pilosas","IRAI00002927","Magnoliophyta",NA,"(Cham.) Cogn.","Meyer, F.S.","Paraná","Ponta Grossa","Lagoa Dourada, Parque Estadual de Vila Velha","-50.051083","-25.241",NA,NA,NA,NA,NA,NA,"-50.051083","-25.241","2013","03","20",NA,NA,NA,NA,NA,NA
"1589","2014-04-04 18:27:49-03","PNFM","IRAI","2292","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Ristow, R.","720","2010","07","04",NA,"Brasil",NA,NA,"Arbusto, 1 m, folha pilosa, frutos, campo sujo","IRAI00002292","Magnoliophyta",NA,"(Cham.) Cogn.","Cordeiro, J.","Paraná","Campina Grande do Sul","Morro do Getúlio, Trilha para o Pico Paraná","-48.845472","-25.231889",NA,NA,NA,NA,NA,NA,"-48.845472","-25.231889","2011","01","01",NA,NA,NA,NA,NA,NA
"1590","2014-04-04 18:27:50-03","PNFM","IRAI","3710","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Carvalheiro, C.V.","030","2011","04","29",NA,"Brasil",NA,NA,"Arbusto, 1.3 m, caule e folhas pilosos","IRAI00003710","Magnoliophyta",NA,"(Cham.) Cogn.","Meyer, F.S.","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.664333","-24.164361",NA,NA,NA,NA,NA,NA,"-49.664333","-24.164361","2013","03","20",NA,NA,NA,NA,NA,NA
"1591","2014-04-04 18:27:50-03","PNFM","IRAI","6551","S","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Ristow, R.","2398","2012","09","07",NA,"Brasil",NA,NA,"Arbusto, 1.5 m, caule e folhas pilosos. Sobre rochas","IRAI00006551","Magnoliophyta",NA,"(Cham.) Cogn.","Meyer, F.S.","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.986583","-25.239833",NA,"960","960",NA,NA,NA,"-49.986583","-25.239833","2013","03","20",NA,NA,NA,NA,NA,NA
"1592","2020-12-02 09:07:27-03","UNITINS","HUTO","7068","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Andrede, S.F.","09","1999","08","05",NA,"Brasil",NA,NA,"Arbusto com 70 cm de altura. Flores rosas.","HUTO007068",NA,NA,"(Cham.) Cogn.",NA,"Paraná","São Jerônimo da Serra","Limite da mata/campo pertubado com elementos de cerrado","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593","2020-12-02 09:07:27-03","UNITINS","HUTO","7070","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Francisco, I.A.","s.n.","1994","10","08",NA,"Brasil",NA,NA,"Arbusto com 1 m de altura. Flores rosas.","HUTO007070",NA,NA,"(Cham.) Cogn.",NA,"Paraná","Tibagi","Canyon Guartelá: encosta de morro.","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1594","2021-03-25 13:52:36-03","UNIVILLE","JOI","9578","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meirelles, J.","413","2009","09","26",NA,"Brasil",NA,NA,"; HABITAT: campo; HABITO: arbusto","JOI009578",NA,NA,"(Cham.) Cogn.","Meirelles, J","Paraná","Balsa Nova","Serra São Luiz do Purunã.","-49.6356010437012","-25.5839004516602",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1595","2021-03-25 13:52:36-03","UNIVILLE","JOI","9598","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meirelles, J.","404","2009","09","25",NA,"Brasil",NA,NA,"; HABITAT: cerrado; HABITO: arbusto","JOI009598",NA,NA,"(Cham.) Cogn.","Meirelles, J","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.7057991027832","-24.2511005401611",NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596","2021-03-25 13:52:36-03","UNIVILLE","JOI","9955","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meyer, F.S.","445","2007","10","18",NA,"Brasil",NA,NA,"; HABITAT: borda da mata; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana","JOI009955",NA,NA,"(Cham.) Cogn.","Meyer, F.S.","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"23090","auto",NA,NA,NA,"2010","05","18",NA,NA,NA,NA,NA,NA
"1597","2021-03-25 13:52:36-03","UNIVILLE","JOI","9191","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meyer, F.S.","504","2007","11","30",NA,"Brasil",NA,NA,"; HABITAT: borda da mata; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana","JOI009191",NA,NA,"(Cham.) Cogn.","Meyer, F.S.","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"23090","auto",NA,NA,NA,"2009","05","30",NA,NA,NA,NA,NA,NA
"1598","2021-03-25 13:52:36-03","UNIVILLE","JOI","8919","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meyer, F.S.","793","2008","09","20",NA,"Brasil",NA,NA,"; HABITAT: orla da floresta; HABITO: subarbustiva; TIPO VEGETACIONAL: FOD montana","JOI008919",NA,NA,"(Cham.) Cogn.","Meyer, F.S.","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"23090","auto",NA,NA,NA,"2008","12","20",NA,NA,NA,NA,NA,NA
"1599","2021-03-25 13:52:36-03","UNIVILLE","JOI","8892","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meyer, F.S.","835","2008","11","22",NA,"Brasil",NA,NA,"; HABITAT: borda da floresta; HABITO: arbusto; TIPO VEGETACIONAL: FOD montana","JOI008892",NA,NA,"(Cham.) Cogn.","Meyer, F.S.","Santa Catarina","São Bento do Sul","Arredores do CEPA Rugendas - Univille, Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"23090","auto",NA,NA,NA,"2008","12","22",NA,NA,NA,NA,NA,NA
"1600","2021-03-25 13:52:36-03","UNIVILLE","JOI","9352","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Meyer, F.S.","786","2008","09","10",NA,"Brasil",NA,NA,"; HABITAT: cume do Morro da Igreja; HABITO: arbusto; TIPO VEGETACIONAL: FOD Alto montana","JOI009352",NA,NA,"(Cham.) Cogn.","Meyer, F.S.","Santa Catarina","São Bento do Sul","Cume do Morro da Igreja - Rio Natal.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"23090","auto",NA,NA,NA,"2008","10","10",NA,NA,NA,NA,NA,NA
"1601","2019-10-07 09:34:16-03","UEFS","HUEFS","46363","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Laessoe, T.","H52518","1992","03","02",NA,"Brasil",NA,NA,"Interior da floresta seca, entre rochas.","HUEFS0046363","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Abaíra","Mata da Pedra Grande.","-41.9","-13.233333","HUEFS0046363","1500","1550",NA,NA,NA,"41W54'","13S14'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1602","2019-10-07 09:34:16-03","UEFS","HUEFS","15629","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Mello-Silva, R.","797","1992","11","24",NA,"Brasil",NA,NA,NA,"HUEFS0015629","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Barra da Estiva",NA,"-41.3269004821777","-13.6260995864868","HUEFS0015629","1060","1060","61861","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1603","2019-10-07 09:34:16-03","UEFS","HUEFS","11665","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Queiroz, L.P.de","2837","1991","08","11",NA,"Brasil",NA,NA,NA,"HUEFS0011665","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455","HUEFS0011665",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1604","2019-10-07 09:34:16-03","UEFS","HUEFS","241536","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Francisco, E.M.",NA,"1998","10","08",NA,"Brasil",NA,NA,NA,"HUEFS0241536","Angiospermae","Myrtales","(Cham.) Cogn.","E.Camargo; R.Goldenberg","Paraná","São Jerônimo da Serra","Entrada para Vila Nova.","-50.7411003112793","-23.7275009155273","HUEFS0241536",NA,NA,"30511","auto",NA,NA,NA,"2008",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1605","2019-10-07 09:34:16-03","UEFS","HUEFS","105172","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Queiroz, L.P.de","12093","2006","01","19",NA,"Brasil",NA,NA,"Cerrado em transição com a Mata Estacional.","HUEFS0105172","Angiospermae","Myrtales","(Cham.) Cogn.","A.K.A.Santos","Bahia","Itaberaba","Serra do Orobó. Fazenda Gameleira.","-40.5375","-12.414722","HUEFS0105172","753","753",NA,NA,NA,"40W32'15''","12S24'53''","2006","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1606","2019-10-07 09:34:16-03","UEFS","HUEFS","11541","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Queiroz, L.P.de","2713","1990","10","07",NA,"Brasil",NA,NA,NA,"HUEFS0011541","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Campos do Jordão",NA,"-45.566667","-22.716667","HUEFS0011541","1200","1600",NA,NA,NA,"45W34'","22S43'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1607","2019-10-07 09:34:16-03","UEFS","HUEFS","110822","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sem coletor",NA,"1898","08",NA,NA,"Brasil",NA,NA,NA,"HUEFS0110822","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo","São Paulo","Horto Botânico.","-45.866667","-23.633333","HUEFS0110822",NA,NA,NA,NA,NA,"45W52'","23S38'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1608","2019-10-07 09:34:16-03","UEFS","HUEFS","141378","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Rezende, S.G.","2254","2007","10","09",NA,"Brasil",NA,NA,NA,"HUEFS0141378","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais","Santa Bárbara","Região Semidouro.","-43.501667","-20.023056","HUEFS0141378","777","777",NA,NA,NA,"43W30'6''","20S1'23''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1609","2020-06-15 07:53:55-03","UEFS","HUEFS","20914","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Giulietti, A.M.","PCD788","1994","09","26",NA,"Brasil",NA,NA,"Arenito com afloramento rochoso.","HUEFS0020914","Angiospermae","Myrtales","(Cham.) Cogn.","I.M.Araújo","Bahia","Palmeiras","Pai Inácio.","-41.466667","-12.45","HUEFS0020914 HUEFS0020914_e1","960","960",NA,NA,NA,"41W28'","12S27'","2012","03",NA,"Rosanae",NA,NA,NA,NA,NA
"1610","2019-10-07 09:34:16-03","UEFS","HUEFS","173979","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Baitello, J.B.","2495","2010","09","29",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0173979","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Itapeva","Estação experimental. Na divisa com a ponte FEPASA-FES.","-49.071944","-24.046111","HUEFS0173979",NA,NA,NA,NA,NA,"49W4'19''","24S2'46''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1611","2019-10-07 09:34:16-03","UEFS","HUEFS","173987","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Lima, C.R.","282","2010","05","12",NA,"Brasil",NA,NA,NA,"HUEFS0173987","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Itapeva","Estação Experimental.","-49.055833","-24.080278","HUEFS0173987",NA,NA,NA,NA,NA,"49W3'21''","24S4'49''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1612","2020-06-15 07:53:55-03","UEFS","HUEFS","180995","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Snak, C.","668","2011","10","14",NA,"Brasil",NA,NA,NA,"HUEFS0180995","Angiospermae","Myrtales","(Cham.) Cogn.","M.Reginato","Minas Gerais","Santana do Riacho","MG 010 sentido Serro, mata de Capão associada à área de Campo Rupestre à direita da rodovia. 1360m alt.","-43.506667","-19.228611","HUEFS0180995 HUEFS0180995_e1",NA,NA,NA,NA,NA,"43W30'24''","19S13'43''","2016",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1613","2019-10-07 09:34:16-03","UEFS","HUEFS","185207","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Freitas, J.G.","706","2012","02","10",NA,"Brasil",NA,NA,NA,"HUEFS0185207","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Mucugê","Trilha do Tibourtino.","-41.3125","-13.0625","HUEFS0185207",NA,NA,NA,NA,NA,"41W18'45''","13S3'45''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1614","2019-10-07 09:34:16-03","UEFS","HUEFS","197812","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Honda, S.","744","2008","08","15",NA,"Brasil",NA,NA,"Borda da Mata.","HUEFS0197812","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo",NA,"Parque Tizo. Fragmento 2.",NA,NA,"HUEFS0197812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1615","2019-10-07 09:34:16-03","UEFS","HUEFS","121426","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, V.J.","433","2005","11","24",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0121426","Angiospermae","Myrtales","(Cham.) Cogn.","A.K.L.Leite","Bahia","Senhor do Bonfim","Trilha do Dandá.","-40.538889","-11.388611","HUEFS0121426",NA,NA,NA,NA,NA,"40W32'20''","11S23'19''","2010","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1616","2019-10-07 09:34:16-03","UEFS","HUEFS","250447","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Paula-Lima, F.B.","8","2011","10","31",NA,"Brasil",NA,NA,"Morros com rochas afloradas e solo areno-pedregoso.","HUEFS0250447","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra. Estrada São Roque de Minas-Sacramento, 1,5 km além do centro de Visitantes.","-46.425","-20.259444","HUEFS0250447","1400","1400",NA,NA,NA,"46W25'30''","20S15'34''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1617","2019-10-07 09:34:16-03","UEFS","HUEFS","28398","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Passos, L.","PCD4963","1997","04","03",NA,"Brasil",NA,NA,"Solo arenoso, com afloramentos rochosos.","HUEFS0028398","Angiospermae","Myrtales","(Cham.) Cogn.","A.K.A.Santos","Bahia","Rio de Contas","Serra do Mato Grosso.","-41.889722","-13.389444","HUEFS0028398","1340","1340",NA,NA,NA,"41W53'23''","13S23'22''","2004","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1618","2019-10-07 09:34:16-03","UEFS","HUEFS","69268","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Senna, L.R.","101","2003","01","17",NA,"Brasil",NA,NA,NA,"HUEFS0069268","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Abaíra","Base do Pico das Almas.","-41.877778","-13.533056","HUEFS0069268","1250","1250",NA,NA,NA,"41W52'40''","13S31'59''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1619","2019-10-07 09:34:16-03","UEFS","HUEFS","44070","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Nascimento, F.H.F.","247","1999","09","18",NA,"Brasil",NA,NA,"Vegetação antropizada.","HUEFS0044070","Angiospermae","Myrtales","(Cham.) Cogn.","J.F.A.Baumgratz","Bahia","Rio de Contas","Bela Vista Trilha casa de Osório-Mato Grosso.","-41.866667","-13.5","HUEFS0044070","1600","1680",NA,NA,NA,"41W52'","13S30'","2001","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1620","2019-10-07 09:34:16-03","UEFS","HUEFS","44071","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Nascimento, F.H.F.","248","1999","09","18",NA,"Brasil",NA,NA,"Vegetação antropizada.","HUEFS0044071","Angiospermae","Myrtales","(Cham.) Cogn.","J.F.A.Baumgratz","Bahia","Rio de Contas","Bela Vista Trilha casa do Osório-Mato Grosso","-41.866667","-13.5","HUEFS0044071","1600","1680",NA,NA,NA,"41W52'","13S30'","2001","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1621","2019-10-07 09:34:16-03","UEFS","HUEFS","46299","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pirani, J.R.","H51475","1992","02","02",NA,"Brasil",NA,NA,"Campos gerais, entre grandes rochas.","HUEFS0046299","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Abaíra","Base da Encosta da Serra da Tromba.","-41.8","-13.283333","HUEFS0046299","1200","1200",NA,NA,NA,"41W48'","13S17'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1622","2020-06-15 07:53:55-03","UEFS","HUEFS","49554","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Harley, R.M.","H50712","1992","01","10",NA,"Brasil",NA,NA,"Margem do capão de mata.","HUEFS0049554","Angiospermae","Myrtales","(Cham.) Cogn.","B.C.Campos","Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25","HUEFS0049554 HUEFS0049554_e1","1600","1700",NA,NA,NA,"41W54'","13S15'","2004",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1623","2019-10-07 09:34:16-03","UEFS","HUEFS","46349","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Stannard, B.","H50799","1992","01","25",NA,"Brasil",NA,NA,"Pequeno capão de mata, á sombra.","HUEFS0046349","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25","HUEFS0046349","1600","1700",NA,NA,NA,"41W54'","13S15'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1624","2019-10-07 09:34:16-03","UEFS","HUEFS","63249","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Woodgyer, E.","PCD2368","1996","03","14",NA,"Brasil",NA,NA,"Cerrado. Solo arenoso com afloramentos rochosos.","HUEFS0063249","Angiospermae","Myrtales","(Cham.) Cogn.","A.K.A.Santos","Bahia","Morro do Chapéu","5km ao sul de Morro do Chapéu.","-41.208056","-11.591389","HUEFS0063249","1300","1300",NA,NA,NA,"41W12'29''","11S35'29''","2004","05",NA,"Rosanae",NA,NA,NA,NA,NA
"1625","2019-10-07 09:34:16-03","UEFS","HUEFS","76226","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, A.K.A.","141","2003","10","04",NA,"Brasil",NA,NA,NA,"HUEFS0076226","Angiospermae","Myrtales","(Cham.) Cogn.","R.Goldenberg","Bahia","Rio de Contas","Mata depois do Campo do Queiroz","-41.933333","-13.516667","HUEFS0076226",NA,NA,NA,NA,NA,"41W56'","13S31'","2004","10",NA,"Rosanae",NA,NA,NA,NA,NA
"1626","2019-10-07 09:34:16-03","UEFS","HUEFS","77361","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, A.K.A.","162","2003","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0077361","Angiospermae","Myrtales","(Cham.) Cogn.","R.Goldenberg","Bahia","Rio de Contas","Estrada para o Pico das Almas.","-41.793333","-13.523611","HUEFS0077361","1539","1539",NA,NA,NA,"41W47'36''","13S31'25''","2004","10",NA,"Rosanae",NA,NA,NA,NA,NA
"1627","2019-10-07 09:34:16-03","UEFS","HUEFS","77369","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, A.K.A.","170","2003","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0077369","Angiospermae","Myrtales","(Cham.) Cogn.","R.Goldenberg","Bahia","Rio de Contas","Trilha par o Pico das Almas.","-41.965278","-13.526111","HUEFS0077369","1834","1834",NA,NA,NA,"41W57'55''","13S31'34''","2004","10",NA,"Rosanae",NA,NA,NA,NA,NA
"1628","2019-10-07 09:34:16-03","UEFS","HUEFS","77372","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, A.K.A.","173","2003","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0077372","Angiospermae","Myrtales","(Cham.) Cogn.","R.Goldenberg","Bahia","Rio de Contas","Trilha para o Pico das Almas.","-41.965278","-13.526111","HUEFS0077372","1834","1834",NA,NA,NA,"41W57'55''","13S31'34''","2004","10",NA,"Rosanae",NA,NA,NA,NA,NA
"1629","2019-10-07 09:34:16-03","UEFS","HUEFS","77373","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, A.K.A.","174","2003","11","10",NA,"Brasil",NA,NA,NA,"HUEFS0077373","Angiospermae","Myrtales","(Cham.) Cogn.","A.K.A.Santos","Bahia","Rio de Contas","Trilha para o Pico das Almas.","-41.965278","-13.526111","HUEFS0077373","1834","1834",NA,NA,NA,"41W57'55''","13S31'34''","2004","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1630","2019-10-07 09:34:16-03","UEFS","HUEFS","77375","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, A.K.A.","176","2004","01","06",NA,"Brasil",NA,NA,NA,"HUEFS0077375","Angiospermae","Myrtales","(Cham.) Cogn.","R.Goldenberg","Bahia","Rio de Contas","Trilha para o Pico das Almas, área aberta no Campo do Queiroz com elementos de cerrado e caatinga.","-41.951667","-13.522222","HUEFS0077375","1500","1500",NA,NA,NA,"41W57'6''","13S31'20''","2004","10",NA,"Rosanae",NA,NA,NA,NA,NA
"1631","2019-10-07 09:34:16-03","UEFS","HUEFS","49556","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Harley, R.M.","H50714","1992","01","10",NA,"Brasil",NA,NA,"Margem de capão de mata.","HUEFS0049556","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"Bahia","Abaíra","Campo de Ouro Fino (baixo).","-41.9","-13.25","HUEFS0049556","1600","1700",NA,NA,NA,"41W54'","13S15'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1632","2019-10-07 09:34:16-03","UEFS","HUEFS","92329","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Harley, R.M.","55251","2004","11","28",NA,"Brasil",NA,NA,"Cerrado de altitude.","HUEFS0092329","Angiospermae","Myrtales","(Cham.) Cogn.","A.K.A.Santos","Bahia","Rio de Contas","12,7 km da cidade em linha reta, na estrada de Rio de contas para Mato Grosso.","-41.851389","-13.476111","HUEFS0092329","1170","1170",NA,NA,NA,"41W51'5''","13S28'34''","2005","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1633","2019-10-07 09:34:16-03","UEFS","HUEFS","34991","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Oliveira, R.P.","134","1998","11","14",NA,"Brasil",NA,NA,NA,"HUEFS0034991","Angiospermae","Myrtales","(Cham.) Cogn.","J.F.A.Baumgratz","Bahia","Rio de Contas","Entrada para o Pico do Itubira, beira da estrada.","-41.8114013671875","-13.5789003372192","HUEFS0034991",NA,NA,"49773","auto",NA,NA,NA,"2001","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1634","2019-10-07 09:34:16-03","UEFS","HUEFS","60768","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sakuragui, C.M.","370","1993","10","02",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0060768","Angiospermae","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Itararé","Fazenda Santa Andréia.","-49.3400001525879","-24.1100006103516","HUEFS0060768",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
