"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"53","2021-03-30 12:53:17-03","EAO","IAN","73987","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA; Ledoux, PVD","Southern America","Brasil","Pará","Fazenda Tuiuiú, Rio Ararí; Ilha do Marajó.",NA,NA,NA,NA,"Anual.","IAN073987","14258","1952","04","26","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:53:17-03","EAO","IAN","77183","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA; Cordeiro, E","Southern America","Brasil","Rondônia","Rio Guaporé; Porto Acre; Fazenda Gondim. À beira do rio.",NA,NA,NA,NA,"Anual, muito prostrado.","IAN077183","15287","1952","06","24","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:53:17-03","EAO","IAN","77584","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA","Southern America","Brasil","Pará","Rio Ararí, Ilha do Marajó. Fazenda Tuiuiú.",NA,NA,NA,NA,NA,"IAN077584","s.n.","1952","09","29","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:53:17-03","EAO","IAN","77917","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, JF da","Southern America","Brasil","Rondônia","Rio Yata. Campo.",NA,NA,NA,NA,"Capim.","IAN077917","320","1952","08","10","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:53:17-03","EAO","IAN","78028","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, JF da","Southern America","Brasil","Rondônia","Rio Yata. Campo.",NA,NA,NA,NA,"Capim.","IAN078028","361","1952","08","12","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:53:17-03","EAO","IAN","84001","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA; Pires, JM","Southern America","Brasil","Maranhão",NA,NA,NA,NA,NA,"Anual.","IAN084001","16603","1954","07","06","Monocotiledônea",NA,"(L.) Link",NA,"Perizes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:53:17-03","EAO","IAN","84650","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA",NA,"Estados Unidos",NA,NA,NA,NA,NA,NA,"Ruderal.","IAN084650","s.n.","1952","10","12","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:53:17-03","EAO","IAN","86835","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Wit, HCD de","Africa","South Africa",NA,"Prinshof. Pretoria. Wayside, sandy stony reddish loam, in a sunny place.",NA,NA,NA,NA,"Langs de weg, zandige stenige rode leen. Zonning.","IAN086835","1777","1839","03","08","Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:53:17-03","EAO","IAN","86982","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Smith, SG",NA,"Colômbia",NA,"In wet silt near river and rice fields. Río Cabrera ca. 18 km northeast of Villavieja; upper basin of Río Magdalena. Depto. Huila.","450","450",NA,NA,"Forming dense clumps with procumbent culms. Fairly common.","IAN086982","1191","1950","07","12","Monocotiledônea",NA,"(L.) Link","Swallen, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:53:17-03","EAO","IAN","93538","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Glaziou, AFM","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN093538","9342",NA,NA,NA,"Monocotiledônea",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:53:17-03","EAO","IAN","95104","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","sc",NA,"Guiana Francesa",NA,"Cayenne. Terrain Rebord. (B.H.F.O.A.)",NA,NA,NA,NA,NA,"IAN095104","s.n.","1955","10","10","Monocotiledônea",NA,"(L.) Link","Hoock, J",NA,NA,NA,NA,NA,NA,"1957","12",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:53:17-03","EAO","IAN","85865","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA","Southern America","Brasil","Bahia","Campos (tabuleiro).",NA,NA,NA,NA,NA,"IAN085865","17757","1954","12","24","Monocotiledônea",NA,"(L.) Link",NA,"Barreiras","-44.9900016784668","-12.1527996063232",NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:53:17-03","EAO","IAN","89186","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA","Southern America","Brasil","Ceará","Fazenda Normal.",NA,NA,NA,NA,"Anual.","IAN089186","18252","1955","06","28","Monocotiledônea",NA,"(L.) Link",NA,"Quixadá","-39.0153007507324","-4.97138977050781",NA,"41968","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:53:17-03","EAO","IAN","87454","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA; Avelino","Southern America","Brasil","Ceará","Fazenda Salgado.",NA,NA,NA,NA,NA,"IAN087454","27c","1945","03","23","Monocotiledônea",NA,"(L.) Link",NA,"Sobral","-40.3497009277344","-3.68611001968384",NA,"84289","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:53:17-03","EAO","IAN","82357","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Fróes, RL","Southern America","Brasil","Maranhão",NA,NA,NA,NA,NA,"Capim ruderal, nas árvores da cidade.","IAN082357","30728","1954","04","10","Monocotiledônea",NA,"(L.) Link",NA,"Alcântara","-44.4146995544434","-2.40889000892639",NA,"41458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:53:17-03","EAO","IAN","151429","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, NT da","Southern America","Brasil","Maranhão","Lapela. Margem do Rio mearim. Mata de várzea.",NA,NA,NA,NA,"Capim de 35 cm de altura.","IAN151429","4249","1976","01","22","Monocotiledônea",NA,"(L.) Link",NA,"Vitória do Mearim","-44.8706016540527","-3.46221995353699",NA,"34512","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:53:17-03","EAO","IAN","17269","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pires, JM; Black, GA","Southern America","Brasil","Pará",NA,NA,NA,NA,NA,NA,"IAN017269","276","1945","09","25","Monocotiledônea",NA,"(L.) Link","Swallen, JR","Belém","-48.5043983459473","-1.4558299779892","IAN017269 IAN017269_e","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:53:17-03","EAO","IAN","95473","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA","Southern America","Brasil","Pará","I.A.N. Caminho perto da cocheira. Em lugar empoçado.",NA,NA,NA,NA,NA,"IAN095473","18998","1957","01","10","Monocotiledônea",NA,"(L.) Link",NA,"Belém","-48.5043983459473","-1.4558299779892",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:53:17-03","EAO","IAN","121002","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pires, JM; Silva, NT da","Southern America","Brasil","Pará","IPEAN. À margem da estrada da Bomba do Utinga; terreno baixo de várzea.",NA,NA,NA,NA,"Capim cultivado.","IAN121002","10356","1967","03","27","Monocotiledônea",NA,"(L.) Link","Cordeiro, MR","Belém","-48.5043983459473","-1.4558299779892",NA,"48462","auto","1982","07",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:53:17-03","EAO","IAN","12866","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, A da","Southern America","Brasil","Pará","On lands of Instiuto Agronômico do Norte, 1/2 km W of Administration Building.",NA,NA,NA,NA,"Cattle forage.","IAN012866","66","1944","01","22","Monocotiledônea",NA,"(L.) Link",NA,"Belém","-48.5043983459473","-1.4558299779892","IAN012866 IAN012866_e","48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:53:17-03","EAO","IAN","29876","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA","Southern America","Brasil","Pará",NA,NA,NA,NA,NA,"Ruderal.","IAN029876","1656","1947","10","13","Monocotiledônea",NA,"(L.) Link",NA,"Belterra","-54.937198638916","-2.63638997077942","IAN029876 IAN029876_e","74752","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-30 12:53:17-03","EAO","IAN","159185","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Neves, MP das; Rodrigues, IA","Southern America","Brasil","Pará","Fazenda Mangueiras; caminho do Gigante. Campo de várzea.",NA,NA,NA,NA,"Erva perene, com fruto.","IAN159185","401","1982","11","04","Monocotiledônea",NA,"(L.) Link","Cordeiro, MR","Chaves","-49.9883003234863","-0.159999996423721",NA,"123112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:53:17-03","EAO","IAN","54467","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Black, GA; Lobato, JJ","Southern America","Brasil","Pará","Entre fazenda Desterro e Fazenda Laranjeira; campo.",NA,NA,NA,NA,"Espiga roxa.","IAN054467","9166","1950","03","15","Monocotiledônea",NA,"(L.) Link",NA,"Soure","-48.5233001708984","-0.716666996479034",NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:53:17-03","EAO","IAN","133112","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Oliveira, E","Southern America","Brasil","Pará","Ilha do Marajó, Rio São Lourenço. Bananal da Fazenda Sãnto André. Terreno de várzea firme.",NA,NA,NA,NA,"Sementes.","IAN133112","5015","1969","09","25","Monocotiledônea",NA,"(L.) Link","Cordeiro, MR","Soure","-48.5233001708984","-0.716666996479034",NA,"69952","auto","1982","07",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:53:17-03","EAO","IAN","68079","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Dutra, AP","Southern America","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"IAN068079","310",NA,NA,NA,"Monocotiledônea",NA,"(L.) Link",NA,"São Leopoldo","-51.1472015380859","-29.7602996826172",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:53:17-03","EAO","IAN","185287","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","Marques, LJP","Southern America","Brasil","Maranhão",NA,NA,NA,NA,NA,"Habitat: Invasora da cultura melancia em área com trituração de capoeira.","IAN185287","Z5","2009","07","06","Monocotiledônea",NA,"(L.) Link",NA,"Zé Doca","-45.6582984924316","-3.27471995353699",NA,"92684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:10:39-03","CPAN-UFMS","COR","2931","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Gonçalves, F. G.; Santos, F. C.",NA,"Brasil","Mato Grosso do Sul","Ecoparque; Cacimba da Saúde","90","90",NA,NA,"Erva emergente e cespitosa Habito: Erva",NA,"5","2003","11","28",NA,NA,"(L.) Link","Guglieri, A.","Corumbá","-57.666111","-18.998889",NA,NA,NA,"2009","05","21",NA,"57º39'58''W","18º59'56''S",NA,NA,NA,NA
"80","2020-11-26 18:09:11-03","CPAN-UFMS","COR","15947","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri",NA,"Brasil","Mato Grosso do Sul","Fazenda Nova Esperança. roça abandonada; ;.",NA,NA,NA,NA,NA,NA,"1174","2007","02","12",NA,NA,"(L.) Link","A. Guglieri","Sidrolândia","-54.9613990783691","-20.9319000244141",NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-26 18:09:11-03","CPAN-UFMS","COR","15934","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A. Guglieri",NA,"Brasil","Mato Grosso do Sul","MS-162; km 5. Margem de rodovia; junto à área de plantio de milho.; ;.",NA,NA,NA,NA,NA,NA,"1801","2009","04","18",NA,NA,"(L.) Link","A. Guglieri","Sidrolândia","-54.9613990783691","-20.9319000244141",NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:28:55-03","UFBA","ALCB","005283","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pinto, GCP",NA,"Estados Unidos","Texas",NA,NA,NA,NA,NA,NA,"ALCB018696","00027","1942","10",NA,"Monocotyledon",NA,"(L.) Link","Reeves, RG; And, A",NA,NA,NA,"ALCB018696",NA,NA,"1942","11",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:28:55-03","UFBA","ALCB","005284","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pinto, GCP","Southern America","Brasil","Bahia","Recôncavo Sul, Escola Agronomica da Bahia",NA,NA,NA,NA,NA,"ALCB018695","00102","1947","06",NA,"Monocotyledon",NA,"(L.) Link","Pinto, GCP","Cruz das Almas","-39.1","-12.666667","ALCB018695",NA,NA,"1947","06",NA,NA,"-39.1","-12.666667",NA,NA,NA,NA
"84","2019-10-09 11:28:55-03","UFBA","ALCB","041408","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Braga Jr., WG; Braga Jr., WG","Southern America","Brasil","Bahia","Baixo Médio São Francisco, Margens do Lago Sobradinho",NA,NA,NA,NA,"0,50 m, ereta, em touceira. Inflorescência em botão, esverdeada.","ALCB018686","02","1999","06","07","Monocotyledon",NA,"(L.) Link","Menezes, CM","Remanso","-42.083333","-9.5","ALCB018686",NA,NA,"1999","06",NA,NA,"-42.083333","-9.5",NA,NA,NA,NA
"85","2019-10-09 11:28:55-03","UFBA","ALCB","82508","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Lyra-Lemos, RP de; Marculino, E; Souza, S; Souza, J","Southern America","Brasil","Alagoas","Sete Lagoas",NA,NA,NA,NA,"ereta. Inflorescência lilás. Planta coletada em local úmido na borda do lago.; com lago entre a vegetação.","ALCB018820","6403","2002","03","23","Monocotyledon",NA,"(L.) Link","Longhi-Wagner, HM; Oliveira, RP de","Pão de Áçucar","-37.576667","-9.733333","ALCB018820",NA,NA,"2004","08",NA,NA,"-37.576667","-9.733333",NA,NA,NA,NA
"86","2019-10-09 11:28:55-03","UFBA","ALCB","92200","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, AM; Schineider, B","Southern America","Brasil","Pernambuco","Praia da Cacimba do Padre",NA,NA,NA,NA,"Erva estolonífera. Caule, folhas e espiguetas verdes.","ALCB018821","5699","2008","05","28","Monocotyledon",NA,"(L.) Link","Miranda, AM","Ilha de Fernando de Noronha",NA,NA,"ALCB018821",NA,NA,"2008","02",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:28:55-03","UFBA","ALCB","008466","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Grupo Pedra do Cavalo","Southern America","Brasil","Bahia","Recôncavo Sul, Barragem de Bananeiras","80","80",NA,NA,"em touceiras.","ALCB018694","188","1980","06","06","Monocotyledon",NA,"(L.) Link","Noblick, LR","Cachoeira","-39.083333","-12.533333","ALCB018694",NA,NA,"1984","09",NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA
"88","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248101","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Mus. Bot. Acad. Rheno-Traject","Southern America","Surinam",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248101",NA,NA,NA,NA,NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248101",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"89","2020-02-08 10:17:13-03","NBC","NL-BOTANY","AMD.113802","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Herter WG","Southern America","Uruguay",NA,"Dep. de Durazno.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/AMD.113802 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-AMD113802",NA,"1912","03","28",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-AMD113802",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"90","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248103","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Stuckert TJV","Southern America","Argentina",NA,"Bei Córboba. Begleitplanflanzen.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248103",NA,"1908","01","01",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248103",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"91","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248104","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Stuckert TJV","Southern America","Argentina",NA,"Auf feuchtem Sandboden des Flussufers Begleitpflanzen.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248104",NA,"1901","03","18",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248104",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"92","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248105","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Sellow F","Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248105",NA,NA,NA,NA,NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248105",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"93","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248107","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Smith HH","Southern America","Colombia",NA,"Santa Marta.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248107",NA,"1898","09","01",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248107",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"94","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248113","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Hitchcock AS","Southern America","Guyana",NA,"Georgetown: Along ditch.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248113",NA,"1919","11","01",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248113",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"95","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248118","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Leprieur FMR","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248118",NA,"1838","01","01",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248118",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"96","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248128","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Trujillo B","Southern America","Venezuela",NA,"''Ubicua''. Abundantes en suelos mal preparados. Maleza en arroz y marginales. Parcela II, carretera A. sitstema De Riego Río Guárico, alrededores de Calaboza. Eda. Guárico.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248128 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248128",NA,"1973","11","27",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248128",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"97","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248129","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Stuckert TJV","Southern America","Argentina",NA,"Auf feuchtem Sandboden des Flussufers bei Estancia San Teodoro. Begleitplanzen.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248129",NA,"1901","03","18",NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248129",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"98","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248132","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Spegazzini CL","Southern America","Argentina",NA,"Buenos - aires. *.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248132",NA,NA,NA,NA,NA,"Poales","(L.) Link",NA,NA,NA,NA,"NL-L1248132",NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"99","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.3811952","PreservedSpecimen","Plantae","Gramineae","Echinochloa","colona","Echinochloa colona","Zardini EM; Tilleria T","Southern America","Paraguay",NA,"Central. Estero del Ypoá: 18km S of Puerto Guyrati, along creek.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3811952 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3811952",NA,"1993","03","04",NA,"Poales","(L.) Link",NA,NA,"-57.733333","-25.733333","NL-L3811952",NA,NA,NA,NA,NA,"Magnoliopsidae","-57.733333","-25.733333",NA,NA,NA,NA
