"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"47","2020-02-08 09:36:42-03","NBC","NL-BOTANY","U.1402816","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Chiea SAC","1992","08","01","Barros F de",NA,"1990","11","19","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1402816 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1402816","NL-U1402816",NA,"Laurales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0038369",NA,NA,NA
"48","2020-11-04 10:56:02-03","ESALQ","ESA","137463","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","02","02","V. Demuner","2733.0","2006","08","23","Brasil","Espírito Santo","Governador Lindenberg","Mariane",NA,NA,NA,NA,NA,NA,NA,"ESA137463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:12:05-03","ESALQ","ESA","80656","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Moraes, P.L.R.",NA,NA,NA,"Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","242.0","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana","-475.808","-240.403","-475,808","-240,403",NA,NA,"Árvore de 4m. Flores.","ESA080656","ESA080656","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:12:05-03","ESALQ","ESA","72291","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Francisco, E.M. et al.",NA,"1998","07","09","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"ESA072291","ESA072291","Magnoliophyta",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"51","2020-11-04 11:12:05-03","ESALQ","ESA","80657","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Moraes, P.L.R.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","551.0","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.Coleta em borda da mata.","-475.808","-240.403","-475,808","-240,403",NA,NA,"Árvore, ca. de 10m de altura. Botões de coloração verde-clara.","ESA080657","ESA080657","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:12:04-03","ESALQ","ESA","131579","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36784.0","2013","02","27","Brasil","Rio de Janeiro","Volta Redonda","Fragmento 54 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5903","-44.0871","-22.5903","-44.0871","479","479","Árvore. Fruto verde.","ESA131579",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:12:04-03","ESALQ","ESA","29291","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M.","847.0","1996","06","30","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029291",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"54","2020-11-04 11:12:04-03","ESALQ","ESA","104283","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"Baitello, J.B.","2002","03","19","Aguiar, O.T.","1084.0","2002","03","13","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA104283","ESA104283","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"55","2020-11-04 11:12:04-03","ESALQ","ESA","14805","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R. et al.","956.0","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA014805",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"56","2020-11-04 11:12:05-03","ESALQ","ESA","80658","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Moraes, P.L.R.",NA,NA,NA,"Udulutsch, R.G.; Berndt, A.; Giannotti, M.; Muniz, M.R.A.; Botrel, R.T.; Vieira, S.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","570.0","2002","04","20","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana.Coleta em borda da mata.","-475.808","-240.403","-475,808","-240,403",NA,NA,"Árvore, ca. de 10m de altura. Botões alvos.","ESA080658","ESA080658","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:12:04-03","ESALQ","ESA","25774","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Ivanauskas, N.M.","458.0","1995","09","30","Brasil","São Paulo","Pariquera-açú",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA025774",NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:12:04-03","ESALQ","ESA","14793","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R. et al.","936.0","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA014793",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"59","2020-11-04 11:12:04-03","ESALQ","ESA","131580","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36785.0","2013","02","27","Brasil","Rio de Janeiro","Barra Mansa","Fragmento 52 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5959","-44.1389","-22.5959","-44.1389","553","553","Árvore","ESA131580",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:12:04-03","ESALQ","ESA","65882","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Pizzaia, L.N.",NA,NA,NA,"Chagas e Silva, F.","413.0","1991","08","29","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA065882","ESA065882","Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:12:04-03","ESALQ","ESA","34993","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Sobral, M. & Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A. ; Záchia, R.","2168.0","1992","10","29","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA034993",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:12:04-03","ESALQ","ESA","109952","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4517.0",NA,NA,NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA109952","ESA109952","Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:12:04-03","ESALQ","ESA","14792","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R. et al.","932.0","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA014792",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:12:05-03","ESALQ","ESA","71956","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Aragaki, S.",NA,NA,NA,"Aragaki, S.","405.0","1994","08","02","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA071956","ESA071956","Magnoliophyta",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:12:04-03","ESALQ","ESA","26897","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vatt-Gil","Baitello, J.B.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","336.0","1994","03","16","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026897",NA,"Magnoliophyta",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:12:04-03","ESALQ","ESA","26909","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2003","01","01","Cardoso-Leite, E. ; Oliveira, A.","103.0","1993","07","25","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026909",NA,"Magnoliophyta",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:12:04-03","ESALQ","ESA","26910","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2003","01","01","Cardoso-Leite, E. ; Oliveira, A.","362.0","1994","06","09","Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,NA,NA,"ESA026910",NA,"Magnoliophyta",NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA
"68","2020-11-04 11:12:04-03","ESALQ","ESA","87450","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vatt.","Baitello, J.B.","1990","04","16","Aguiar, O.T.",NA,"1990","04","16","Brasil","São Paulo","Teodoro Sampaio",NA,"-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"ESA087450","ESA087450","Magnoliophyta",NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"69","2020-11-04 11:12:04-03","ESALQ","ESA","109751","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"Baitello, J.B.","2008","06",NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30086.0",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,"ESA109751","ESA109751","Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"70","2020-11-04 10:56:02-03","ESALQ","ESA","136988","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","02","02","L.F.S. Magnago","1236.0","2006","08","08","Brasil","Espírito Santo","Santa Leopoldina",NA,"-40.5297012329102","-20.1005992889404",NA,NA,NA,NA,NA,"ESA136988",NA,NA,NA,NA,NA,NA,"23799","auto",NA,NA,NA,NA,NA
"71","2020-11-04 11:12:05-03","ESALQ","ESA","72290","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Soares e Silva, L.H.",NA,NA,NA,"Soares e Silva, L.H.","182.0","1989","01","20","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA072290","ESA072290","Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"72","2020-11-04 11:12:05-03","ESALQ","ESA","69528","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2017","02","02","Silva, J.M. et al.","2262.0","1998","02","07","Brasil","Paraná","Tijucas do Sul",NA,"-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"ESA069528","ESA069528","Magnoliophyta",NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"73","2020-11-04 11:12:05-03","ESALQ","ESA","71627","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","2462.0","2001","06","12","Brasil","Rio de Janeiro","Magé",NA,"-43.040599822998","-22.6527996063232",NA,NA,NA,NA,NA,"ESA071627","ESA071627","Magnoliophyta",NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA
"74","2020-11-04 11:12:04-03","ESALQ","ESA","34998","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Jarenkow, J.A. & Sobral, M.",NA,NA,NA,"Jarenkow, J.A.","2105.0","1992","04","10","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"ESA034998",NA,"Magnoliophyta",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"75","2020-11-04 11:12:04-03","ESALQ","ESA","110009","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,NA,NA,NA,NA,"Franco, G.A.D.C. ; Furlan, E.","4574.0",NA,NA,NA,"Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA110009","ESA110009","Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"76","2020-11-04 11:12:04-03","ESALQ","ESA","103732","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris",NA,"Durigam, G. & Franco, G.A.D.C.",NA,NA,NA,"Gorenstein, M.R.","8373.0","2005","06","15","Brasil","São Paulo","Gália",NA,"-49.5499992370605","-22.2900009155273",NA,NA,NA,NA,NA,"ESA103732","ESA103732","Magnoliophyta",NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA
"77","2020-11-04 11:12:05-03","ESALQ","ESA","7836","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.",NA,NA,NA,"Moraes, P.L.R.","764.0","1992","11","18","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA007836",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"78","2015-07-02 14:02:31-03","JBP","HPL","3885","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","H. Lorenzi","1993","12","16","H. Lorenzi","1221","1993","12","16","Brasil","SP","Mogi Guaçú","Coletado no arboreto da Campininha.","-46.9422","-22.3722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"79","2016-02-02 14:38:23-02","BGBM","B","B 10 0345998","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"J. G. Kuhlmann","RB 103218","1927","02","23","Brazil",NA,NA,"Rio de Janeiro, Mata do Horto Florestal.",NA,NA,NA,NA,NA,NA,"<a href=http://herbarium.bgbm.org/object/B100345998 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","B100345998","B100345998",NA,NA,"isotype","Middle and South America",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-19 08:15:20-03","FPS","FPS","1265","MachineObservation","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2014","08","20","Schwirkowski, P. & Bianconcini, J.","54B","2014","03","08","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho - Propriedade de Leonardo Pilz","-49.379917","-26.319801","-49.379917","-26.319801",NA,NA,"<ll>dwc_commonname:</ll> Canela, canela-branca","FPS01265,MBM391849,FURB27738","FPS01265_v01 FPS01265_v02 FPS01265_v03 FPS01265_v04 FURB27738 MBM391849",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 391849, FURB 46846","voucher",NA,NA
"81","2019-02-15 11:40:58-02","IPA","IPA","13122","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Teixeira, B.C.",NA,NA,NA,"Handro, O.","s.n.","1933","04","04","Brasil","São Paulo","São Paulo","Jardim Botânico, nativa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore com flores esverdeadas. Frutos.","IPA0013122",NA,"Plantae",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"82","2019-02-15 11:40:58-02","IPA","IPA","13121","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Teixeira, B.C.",NA,NA,NA,"Handro, O.","s.n.","1933","04","04","Brasil","São Paulo","São Paulo","Jardim Botânico, nativa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore com flores esverdeadas. Frutos.","IPA0013121",NA,"Plantae",NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"83","2019-08-27 13:30:43-03","IAP","PACA-AGP","113797","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A. Quinet","2010","09","15","A. Stival-Santos","1809","2010","02","20","Brasil","SC","Águas Mornas","Canto do Schutch.","-48.87","-27.63","48°52'12W","27°37'48S","413","413","FURB 20748 Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA113797",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"84","2019-08-27 13:30:43-03","IAP","PACA-AGP","113798","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A.A. de Oliveira","2010","09","22",NA,"3996","2008","06","23","Brasil","SC","Rio Rufino","Gargantilha.","-49.768333","-27.99","49°46'06W","27°59'24S","1231","1231","FURB 28798 Ecossistema: Floresta Ombrófila Mista","PACA113798",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"85","2019-08-27 13:30:43-03","IAP","PACA-AGP","113799","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A. Quinet","2010","09","15","T.J. Cadorin","1701","2010","03","16","Brasil","SC","Florianópolis","Pântano do Sul (Parque Municipal de Lagoinha do Leste).","-48.4925","-27.775278","48°29'33W","27°46'31S","46","46","FURB 22995 Habitat: entorno do fragmento Fenofase: flor esbranquiçada Ecossistema: floresta ombrófila densa","PACA113799",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"86","2020-12-21 16:37:25-03","IAP","PACA-AGP","113800","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A. Quinet","2010","09","15","Korte & Kniess","1894","2010","02","18","Brasil","SC","Taió","Fazenda Tarumã.","-50.130556","-27.000278","50°07'50W","27°00'01S","802","802","FURB 19695 Habitat: interior do fragmento Hábito: arbórea Ecossistema: floresta ombrófila densa","PACA113800",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"87","2019-08-27 13:30:43-03","IAP","PACA-AGP","86840","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M.","2013","12","04","Sehnem, A.","3844","1949","09","01","Brasil","RS","Linha São Pedro",NA,NA,NA,NA,NA,NA,NA,"Hábito: arbor","PACA086840",NA,"Magnoliophyta","Laurales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"88","2019-08-27 13:30:43-03","IAP","PACA-AGP","95287","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","L. H. Soares e Silva","1989",NA,NA,"L. H. Soares e Silva","182","1989","05","15","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"VULNERÁVEL&nf;Árvore 23m, botões florais e flores cremes, freqüente. Fenofase: flor","PACA095287",NA,"Magnoliophyta","Laurales",NA,NA,NA,"63728","auto","Magnoliatae",NA,NA,NA,NA
"89","2019-08-27 13:30:43-03","IAP","PACA-AGP","95286","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","J. B. Baitello","1999",NA,NA,"E. M. Francisco",NA,"1998","05","22","Brasil","PR","São Sebastião da Amoreira","Fazenda Amoreira","-50.761100769043","-23.4652996063232",NA,NA,NA,NA,"VULNERÁVEL&nf;Árvore, frutos verdes, borda de mata. Fenofase: frutos imaturos","PACA095286",NA,"Magnoliophyta","Laurales",NA,NA,NA,"13345","auto","Magnoliatae",NA,NA,NA,NA
"90","2019-08-27 13:30:43-03","IAP","PACA-AGP","43405","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M.","2013","12","04","Rambo, B.",NA,"1949","09","11","Brasil","RS","Montenegro","Kappesberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Emrich-Rambo det idem Habitat: in silva primaeva Fenofase: fruto","PACA043405",NA,"Magnoliophyta","Laurales",NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA
"91","2019-08-27 13:30:43-03","IAP","PACA-AGP","43024","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M.","2013","12","04","Rambo, B.",NA,"1949","08","22","Brasil","RS","Novo Hamburgo","Schwabenschneis","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,"Teixeira det Ocotea pulchra em 1965 Habitat: in silva primaeva Fenofase: fruto","PACA043024",NA,"Magnoliophyta","Laurales",NA,NA,NA,"20722","auto","Magnoliatae",NA,NA,NA,NA
"92","2019-08-27 13:30:43-03","IAP","PACA-AGP","2848","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M.","2013","12","04","Rambo, B.",NA,"1937","05","19","Brasil","RS","São Leopoldo","Portão","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Emrich-Rambo det idem Habitat: in silva campestri Fenofase: flor","PACA002848",NA,"Magnoliophyta","Laurales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
"93","2019-08-27 13:30:43-03","IAP","PACA-AGP","35703","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Molz, M.","2013","12","04","Henz, E.",NA,"1946","11","20","Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Emrich-Rambo det N. tweediei em 1954 Habitat: in silva campestri Fenofase: flor","PACA035703",NA,"Magnoliophyta","Laurales",NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA
