"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"50","2016-09-27 16:48:00-03","NY","NYBG","382527","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","R. C. Kaastra",NA,NA,NA,"W. E. Broadway","5249","1893","02","27","Trinidad and Tobago",NA,NA,"Tucutche (? spelling) mountain",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704109' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382527",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","382232","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"L. Riedel","84",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"L. Riedel: Iter Brasiliense 1824-29 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704111' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382232","NY00382232_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2240708","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"L. R. Noblick","4986","1994","09","22","Brazil","Alagoas","Flexeiras","Reserva Biologica Particular de Murici, BR-101 just S of the turnoff for Flexeiras (near EMBRATEL tower).","-35.72","-9.25",NA,NA,"300","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2667381' target='other'> <mi>dwc_moreinfo</mi></a>","NY02240708","NY02240708_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01271644","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"D. C. Daly","1878","1981","12",NA,"Brazil","Pará",NA,"Serra dos Carajás: Azul, near camp at Serra Norte (22 km NW, then 10-15 km SW).","-50.47","-5.98",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503790' target='other'> <mi>dwc_moreinfo</mi></a>","NY01271644","NY01271644_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","402575","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"S. A. Mori","9615","1978","03","17","Brazil","Bahia","Alcobaça","Rod. BA 001, a 5 km ao Sul de Alcobaça. Folha SE - 24 (18-39a).","-39.2093897","-17.568634",NA,NA,"10","20","Veja coleçao de frutos. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402575","NY00402575_01",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","382182","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"W. Hoehne","s.n.","1951","11","19","Brazil","São Paulo","Limeira","Próximo à Limeira.","-47.4","-22.56",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467501' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382182","NY00382182_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","382234","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"G. Jönsson","245a","1914","04","30","Brazil","Paraná","Ponta Grossa","Villa Velha","-50.012929","-25.234872",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704095' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382234","NY00382234_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","382217","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"L. R. Landrum","4088","1982","01","06","Brazil","Paraná","Cerro Azul","Road from Cerro Azul to Mato Preto.","-49.17","-24.83",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704080' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382217","NY00382217_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","484036","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"L. A. Mattos Silva","3807","1998","06","25","Brazil","Bahia","Itacaré","Area de Campo Nativo, conhecida como campo cheiroso, situada na Fazenda Campo Cheiroso. Area de vegetaçao diferenciada, com aprox. 80 ha (atualmente com cultivo de coco-da-bahia). Km 49 da Rodovia Ilhéus/Itacaré, ramal com entrada á esquerda (cerca de 11 km ao Norte do Povoado de Serra Grande).","-38.9967","-14.2778",NA,NA,"100","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467495' target='other'> <mi>dwc_moreinfo</mi></a>","NY00484036","NY00484036_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","382195","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra",NA,NA,NA,NA,"R. M. Harley","21211","1980","04","11","Brazil","Bahia",NA,"Serra Geral de Caitité, 1.5 km S. of Brejinhos das Ametistas.","-42.48","-14.15",NA,NA,"900","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631210' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382195","NY00382195_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","402577","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","J. A. Kallunki",NA,NA,NA,"S. A. Mori","14179","1981","05","28","Brazil","Bahia","Entre Rios","Road W of Subaúma, 2-5 km W of Subaúma.","-38.08","-11.94",NA,NA,NA,NA,"Fruits separate. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631206' target='other'> <mi>dwc_moreinfo</mi></a>","NY00402577","NY00402577_01",NA,NA,"South America","separate fruit",NA,"Magnoliophyta","Sapindales","brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","382189","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"W. W. Thomas","6159","1988","02","26","Brazil","Rio de Janeiro","Rio de Janeiro","Km 15 W from Barra de Tijuca on Rodovia Rio-Santos.","-43.43","-23.03",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467506' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382189","NY00382189_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","412033","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"L. A. Mattos Silva","3807","1998","06","25","Brazil","Bahia","Itacaré","Situada na Fazenda Campo Cheiroso. Km 49 da Rodovia Ilhéus/Itacaré, ramal com entrada á esquerda (cerca de 11 km ao Norte do Povoado de Serra Grande).","-38.9967","-14.2778",NA,NA,"100","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467494' target='other'> <mi>dwc_moreinfo</mi></a>","NY00412033","NY00412033_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","02715897","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"J. L. da Costa Lima","558","2011","09","10","Brazil","Rio Grande do Norte","Baía Formosa","Mata Estrela, acesso pela Trilha do Pagão","-35.004053","-6.401767",NA,NA,"60",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2953138' target='other'> <mi>dwc_moreinfo</mi></a>","NY02715897","NY02715897_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","822909","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","R. C. Kaastra",NA,NA,NA,"G. G. Hatschbach","13908","1966","02","14","Brazil","Paraná",NA,"Rio Iguaçú, Salto Grande near Bituruna.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822909","NY00822909_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1738270","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","A. P. do N. Prata",NA,NA,NA,"A. P. do N. Prata","2713","2011","09","08","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto.","-37.4292","-11.4014",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1987738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738270","NY01738270_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","382528","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","R. C. Kaastra",NA,NA,NA,"J. C. de Moraes Vasconcelos","2165","1959","05","31","Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631209' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382528","NY00382528_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02104632","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"G. S. Silva","188a","2013","04","06","Brazil","Bahia","Boa Nova","Parque Nacional de Boa Nova. Mata de Cipó.","-40.2114","-14.3344",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2503795' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104632",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","382191","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Kaastra","J. A. Kallunki",NA,NA,NA,"A. M. V. de Carvalho","3279","1991","05","23","Brazil","Bahia","Maraú","Ca. 6 km na estrada para Ubaitaba.","-39.0144","-14.1033",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631207' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382191","NY00382191_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","492282","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. G. Jardim",NA,NA,NA,"A. M. Amorim","1315","1993","09","01","Brazil","Bahia","Itacaré","Estrada Serra Grande-Itacaré, ca de 13 Km de Serra Grande.Campo Cheiroso.","-39.07","-14.37",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467480' target='other'> <mi>dwc_moreinfo</mi></a>","NY00492282","NY00492282_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","02104004","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"B. S. Amorim","1662","2012","09","06","Brazil","Alagoas","Quebrangulo","REBIO Pedra Talhada, Trilha Pedra Talhada, interior da mata.","-36.4306","-9.2544",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2317880' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104004","NY02104004_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01096256","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","M. Kirizawa",NA,NA,NA,"M. Kirizawa","2690","1992","09","21","Brazil","São Paulo","Sao Miguel Arcanjo","Sao Miguel Arcanjo, bairro Taquaral, Parque Estadual de Carlos Botelho. Cerca de 2 km da sede da reserva, em área de Educaçao Ambiental","-47.99","-23.8703",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1235880' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096256","NY01096256_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","756347","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","L. J. Dorr",NA,NA,NA,"P. G. Delprete","7820","2001","11","15","Brazil","Acre","Porto Walter","Rio Juruá Mirim, Comunidade Estrema","-72.93","-8.93",NA,NA,"230","230","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=738968' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756347","NY00756347_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","382221","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"C. Farney","706","1985","05","08","Brazil","Rio de Janeiro","Saquarema","Restinga de Itaúna.","-42.5103","-22.9203",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704086' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382221","NY00382221_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","382230","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"P. K. H. Dusén","11788","1911","05","31","Brazil","Santa Catarina",NA,"Sta. Catharina. Rio Uruguay, in silva prim.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704094' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382230","NY00382230_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","382207","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"A. P. Duarte","6841","1962","06","22","Brazil","Bahia","Santa Cruz Cabrália","Estação Ecológica do Pau-Brasil e arredores, cerca de 16 km a W de Porto Seguro.","-39.0644","-16.4497",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704108' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382207","NY00382207_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","382227","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.",NA,NA,NA,NA,"F. C. Hoehne","28424","1932","01","08","Brazil","São Paulo","Sao Paulo","Jardim Botanico, S. Paulo.","-46.618358","-23.646109",NA,NA,NA,NA,"Planta via, no. 126 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704102' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382227","NY00382227_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","756348","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"P. J. M. Maas","P13022","1971","05","16","Brazil","Acre","Porto Walter","Porangaba [Porongaba]","-72.7439","-8.2686",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704066' target='other'> <mi>dwc_moreinfo</mi></a>","NY00756348","NY00756348_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","644737","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"J. A. Kallunki","769","2002","12","05","Brazil","Bahia","Ilhéus","2 km NNE of Banco da Vitoria (5.7 km west of bridge over the Rio Fundao on road to Itabuna) on road leading to west edge of the Mata da Esperança.","-39.0911","-14.7772",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467508' target='other'> <mi>dwc_moreinfo</mi></a>","NY00644737","NY00644737_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","01806821","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","L.A. Gomes",NA,NA,NA,"L.A. Gomes","530","2012","06","12","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Interior da mata.","-37.4258","-11.3983",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2221836' target='other'> <mi>dwc_moreinfo</mi></a>","NY01806821","NY01806821_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","51866","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora peruviana","J.F.Macbr.",NA,NA,NA,NA,"G. Klug","3722","1934","07",NA,"Peru","San Martín",NA,"Zepelacio, near Moyobamba.","-76.967434","-6.035259",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=752346' target='other'> <mi>dwc_moreinfo</mi></a>","NY00051866","NY00051866_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","peruviana","isotype",NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","632065","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","D. C. Zappi",NA,NA,NA,"R. M. Harley","H50315","1991","12","24","Brazil","Bahia","Abaíra","Arredores de Catolés","-41.85","-13.28",NA,NA,"1000","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467479' target='other'> <mi>dwc_moreinfo</mi></a>","NY00632065","NY00632065_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","382186","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"D. A. Folli","3097","1998","01","13","Brazil","Espírito Santo","Linhares","Reserva Florestal de Linhares. Estrada Cinco Folhas, Km 0,4. Mata de Tabuleiro.","-40.0719","-19.3911",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=467492' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382186","NY00382186_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","1017207","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","G. G. Hatschbach",NA,NA,NA,"E. F. Paciornik","215","1985","12","31","Brazil","Minas Gerais","Caxambu","Parque das Águas","-44.9322","-21.9772",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1200887' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017207","NY01017207_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","1758921","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"W. W. Thomas","15654","2012","02","10","Brazil","Paraíba","Mamanguape","Reserva Biológica Guaribas: Área de Cabeça de Boi.- Sema II.","-35.1833","-6.6778",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2013784' target='other'> <mi>dwc_moreinfo</mi></a>","NY01758921","NY01758921_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","382213","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"D. A. Folli","1019","1989","12","12","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD. Próximo a área do Jequitibá rosa, perto da torre.","-40.0719","-19.3911",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=704073' target='other'> <mi>dwc_moreinfo</mi></a>","NY00382213","NY00382213_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","929119","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","J. A. Kallunki",NA,NA,NA,"M. F. F. da Silva","1037","1983","04","09","Brazil","Maranhão","Santa Luzia","Localidade Bom Jesus (CEM), penetração à margem direita da BR 222 em frente ao km 100, a 12km da rodovia, fazenda CODOMINAS, às margens do Rio dos Sonhos.","-45.6581","-3.9633",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995485' target='other'> <mi>dwc_moreinfo</mi></a>","NY00929119","NY00929119_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Sapindales","grandiflora",NA,NA,NA,NA,NA,NA,NA
