"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"183","2011-08-22 10:16:00-03","MO","MOBOT","100372995","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","2","8","Suriname","Brokopondo",NA,"Brownsberg Park, vicinity of Boy Scout complex near main park headquarters.","-55.1828334","4.9481944",NA,NA,NA,"478.00000000",NA,NA,NA,"Croat 102012","South America",NA,NA,NA,NA,NA,NA,"4647","2",NA,NA
"184","2013-10-10 09:52:00-03","MO","MOBOT","100374383","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","2","14","Suriname","Brokopondo",NA,"Along highway between Brownsweg and Pokigron, 11 km S of Brownsweg on E side of highway, along a 1 kilometer long transect for gold exploration by Rosebell Gold mining company.","-55.2505556","4.9933333",NA,NA,NA,"45.00000000","55.00000000",NA,NA,"Croat 102283","South America",NA,NA,NA,NA,NA,NA,"4665","2",NA,NA
"185","2017-08-29 08:03:00-03","MO","MOBOT","100374503","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","2","17","Suriname","Sipaliwini",NA,"Along road from Zanderij to Apoera, on the Corantijn River and border with Guyana, 76 k SW of Witagron.","-56.4841944","4.9354722",NA,NA,NA,"30.00000000",NA,NA,NA,"Croat 102320","South America",NA,NA,NA,NA,NA,NA,"4668","2",NA,NA
"186","2011-11-18 11:39:00-02","MO","MOBOT","100375361","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","2","19","Suriname","Sipaliwini",NA,"Along road Apoera and Witagron, on logging road immediately off highway, 6 km W of Moses Kreek.","-55.8288611","4.8419444",NA,NA,NA,"121.00000000",NA,NA,NA,"Croat 102405","South America",NA,NA,NA,NA,NA,NA,"4679","2",NA,NA
"187","2015-04-09 08:42:00-03","MO","MOBOT","100377223","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","2","27","French Guiana","Saint-Laurent-du-Maroni",NA,"Along road from Saint Laurent du Maroni to Apatou on Maroni River, 11 km S of turnoff for road to Apatou from main St. Laurent-St. Jean Highway, 3 km S of Crique des Cascades, 35 km N of Apatou.","-54.1248056","5.33125",NA,NA,NA,"30.00000000",NA,NA,NA,"Croat 102510","South America",NA,NA,NA,NA,NA,NA,"4687","2",NA,NA
"188","2011-07-05 09:20:00-03","MO","MOBOT","100378630","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","3","6","French Guiana","Cayenne",NA,"Along Hwy D5 from N1 Hwy to Montsinery, departing the N1 Hwy near Km 19, 15.8 km E of junction of N2 Hwy, trail to Bagne des Annamites.","-52.5178334","4.8414722",NA,NA,NA,"25.00000000","28.00000000",NA,NA,"Croat 102751","South America",NA,NA,NA,NA,NA,NA,"4703","2",NA,NA
"189","2011-08-04 05:34:00-03","MO","MOBOT","100379228","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting",NA,NA,NA,NA,"Thomas B. Croat|Geneviève Ferry","2011","3","8","French Guiana","Cayenne",NA,"Along N2 Hwy from Rochambeau and St. Georges, 14.4 km SE of center of bridge over the Approuague River, 0.3 km W of road to Mataroni River; primary forest on new logging road.","-52.0767223","4.1096944",NA,NA,NA,"72.00000000",NA,NA,NA,"Croat 102867A","South America",NA,NA,NA,NA,NA,NA,"4710","1",NA,NA
"190","2011-09-28 14:33:00-03","MO","MOBOT","100414414","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Haigh A.",NA,NA,NA,"Pedro Acevedo-Rodríguez","1993","8","2","Suriname",NA,NA,"Inselberg Talouakem, Monts Tumuc-Humac - Surinam",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez 5847","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2012-11-01 05:08:00-02","MO","MOBOT","100414436","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Serge Barrier","1981","3","27","French Guiana",NA,NA,"Camp Pararé, Station de l' Arataye, Bassin de l'Approuague",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barrier 2830","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2011-09-28 14:33:00-03","MO","MOBOT","100414498","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Frieda Billiet","1988","2","19","French Guiana",NA,NA,"Route de Bélizon, Bassin de l'Orapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Billiet 4444","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2011-10-10 14:42:00-03","MO","MOBOT","100414565","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Bordenave B.",NA,NA,NA,"B.G. Bordenave","1993","12","7","French Guiana",NA,NA,"Montagnes Plomb - 1, Bassin du Sinnamary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordenave 614","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2011-10-10 14:42:00-03","MO","MOBOT","100414566","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Bordenave B.",NA,NA,NA,"B.G. Bordenave","1993","12","7","French Guiana",NA,NA,"Montagnes Plomb - 2, Bassin du Sinnamary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordenave 656","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2011-10-10 14:42:00-03","MO","MOBOT","100414567","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Bordenave B.",NA,NA,NA,"B.G. Bordenave","1993","12","9","French Guiana",NA,NA,"Montagnes Plomb - 2, Bassin du Sinnamary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordenave 731","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2011-10-10 14:42:00-03","MO","MOBOT","100414568","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Bordenave B.",NA,NA,NA,"B.G. Bordenave","1994","4","7","French Guiana",NA,NA,"Montagnes Plomb - 2, Bassin du Sinnamary",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordenave 949","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2011-10-10 14:42:00-03","MO","MOBOT","100414620","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Granville J.J. de",NA,NA,NA,"B.G. Bordenave","2004","5","9","French Guiana",NA,NA,"Projet de route d'Apatou, entre 2 et 3 km à l'Est de la Crique Sparouine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordenave 7350","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2011-10-10 14:42:00-03","MO","MOBOT","100414627","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Crozier F.",NA,NA,NA,"B.G. Bordenave","2003","9","17","French Guiana",NA,NA,"Projet de route d'Apatou, entre 2 et 3 km à l'Est de la Crique Sparouine",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bordenave 7168","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-09-28 14:33:00-03","MO","MOBOT","100415136","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Thomas B. Croat","1993","12","1","French Guiana",NA,NA,"Layon Eaux Claires, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Croat 74186","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2011-09-28 14:33:00-03","MO","MOBOT","100415207","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Davy Damien",NA,NA,NA,"D. Davy","2003","8","8","French Guiana",NA,NA,"Saint Laurent du Maroni, Bassin du Maroni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davy 51","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-09-28 14:33:00-03","MO","MOBOT","100415208","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Davy D.",NA,NA,NA,"D. Davy","2004","8","1","French Guiana",NA,NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davy 82","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2011-09-28 14:33:00-03","MO","MOBOT","100415209","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Davy D.",NA,NA,NA,"D. Davy","2005","9","25","French Guiana",NA,NA,"Village d'Antécume-Pata, Bassin du Maroni",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Davy 117","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2012-02-05 05:07:00-02","MO","MOBOT","100415252","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Knapp van der E.C.",NA,NA,NA,"Renske C. Ek","1999","2","4","French Guiana",NA,NA,"Placer Trésor - 2, Plaine et Montagne de Kaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ek 1320","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-07-12 04:37:00-03","MO","MOBOT","100415396","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Hubert de Foresta","1984","2","18","French Guiana",NA,NA,"Piste de Saint-Elie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Foresta 544","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2011-09-28 14:33:00-03","MO","MOBOT","100415503","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"J.J. de Granville","1973","4","27","French Guiana",NA,NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 1573","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2011-09-28 14:33:00-03","MO","MOBOT","100415504","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"J.J. de Granville","1975","3","12","French Guiana",NA,NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 2418","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2011-09-28 14:33:00-03","MO","MOBOT","100415505","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"J.J. de Granville","1984","4","1","French Guiana",NA,NA,"Montagne de Kaw, Plaine et Montagne de Kaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 6703","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2011-09-28 14:33:00-03","MO","MOBOT","100415506","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Granville J.J. de",NA,NA,NA,"J.J. de Granville","2001","11","11","French Guiana",NA,NA,"Réserve Naturelle des Nouragues : Station de l'Aratai.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 14623","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2011-09-28 14:33:00-03","MO","MOBOT","100415507","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Crozier F.",NA,NA,NA,"J.J. de Granville","2004","5","17","French Guiana",NA,NA,"Montagne de Roura, Plaine et Montagne de Kaw",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 16237","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2011-09-28 14:33:00-03","MO","MOBOT","100415782","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Crozier F.",NA,NA,NA,"J.J. de Granville","2004","6","25","French Guiana",NA,NA,"Inselbergs du haut Marouini - F : Grand dôme rocheux",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 16477","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2011-09-28 14:33:00-03","MO","MOBOT","100415838","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Granville J.J. de",NA,NA,NA,"J.J. de Granville","2005","2","23","French Guiana",NA,NA,"Monts Kotika, plateau latéritique sommital",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Granville 16940","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2011-09-28 14:33:00-03","MO","MOBOT","100415899","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"P. Grenand","1974","12","4","French Guiana",NA,NA,"Village de Zidock - Crique Kani-Kani, Bassin de l'Oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grenand 360","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2011-09-28 14:33:00-03","MO","MOBOT","100415900","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"P. Grenand","1974","12","4","French Guiana",NA,NA,"Trois-Sauts - Village Wayampi, Bassin de l'Oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grenand 560","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2011-09-28 14:33:00-03","MO","MOBOT","100415901","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"P. Grenand","1974","12","26","French Guiana",NA,NA,"Village Wayampi Zidock Ville, Bassin de l'Oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grenand 598","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2011-09-28 14:33:00-03","MO","MOBOT","100415925","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Prévost M.-F.",NA,NA,NA,"P. Grenand","2000","2","27","French Guiana",NA,NA,"Crique Gabaret 1 - Bassin de l'Oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Grenand 3231","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2011-09-28 14:33:00-03","MO","MOBOT","100416129","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Hoffman B.",NA,NA,NA,"B. Hoffman","1997","7","11","Guyana",NA,NA,"Pomeroon-Supenaam. Surumep River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoffman 5104","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2011-09-28 14:33:00-03","MO","MOBOT","100416132","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Hoffman B.",NA,NA,NA,"B. Hoffman","1996","3","19","Guyana",NA,NA,"Potaro-Siparuni. Iwokrama ; Essequibo River ; Kurupukari Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoffman 5061","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2011-09-28 14:33:00-03","MO","MOBOT","100416133","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Hoffman B.",NA,NA,NA,"B. Hoffman","1996","3","19","Guyana",NA,NA,"Potaro-Siparuni. Iwokrama ; Essequibo River ; Kurupukari Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoffman 5067","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2011-09-28 14:33:00-03","MO","MOBOT","100416134","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Hoffman B.",NA,NA,NA,"B. Hoffman","1996","3","19","Guyana",NA,NA,"Potaro-Siparuni. Iwokrama ; Essequibo River ; Kurupukari Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hoffman 5070","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2011-09-28 14:33:00-03","MO","MOBOT","100416144","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"H. Jacquemin","1975","3","16","French Guiana",NA,NA,"Trois-Sauts - Village Wayampi, Bassin de l'Oyapock",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jacquemin 1591","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-09-28 14:33:00-03","MO","MOBOT","100416167","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Marion J. Jansen-Jacobs","1992","10","23","Guyana",NA,NA,"Rupununi District, between Kuyuwini Landing and Kassikaityu River",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jansen-Jacobs 3077","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2013-12-13 05:34:00-02","MO","MOBOT","100416221","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Jean-Paul Lescure","1974","1","21","French Guiana",NA,NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lescure 36","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2011-09-28 14:33:00-03","MO","MOBOT","100416253","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Nicolson D.N.",NA,NA,NA,"Tim McDowell","1990","4","14","Guyana",NA,NA,"East Berbice-Corentyne. Baba-Grant Sawmill, 5 mi. above Cow Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,"McDowell 2267","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2011-09-28 14:33:00-03","MO","MOBOT","100416316","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Solano P.",NA,NA,NA,"Scott A. Mori","1994","9","22","French Guiana",NA,NA,"Route de Bélizon, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mori 24003","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2011-09-28 14:33:00-03","MO","MOBOT","100416330","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Scott A. Mori","1986","5","15","French Guiana",NA,NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mori 18014","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2011-09-28 14:33:00-03","MO","MOBOT","100416332","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Scott A. Mori","1983","3","27","French Guiana",NA,NA,"Commune de Saül, Région de Saül",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mori 15415","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2011-09-28 14:33:00-03","MO","MOBOT","100416384","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Roelof A.A. Oldeman","1969","2","1","French Guiana",NA,NA,"Saut Pararé - Rivière Arataye, Bassin de l'Approuague",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oldeman 2899","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2011-12-27 11:40:00-02","MO","MOBOT","100416429","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Pignal M.",NA,NA,NA,"M. Pignal","1999","3","16","French Guiana",NA,NA,"Forêt aménagée de Grillon, Bassin de l'Orapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pignal 1010","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2011-09-28 14:33:00-03","MO","MOBOT","100416431","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Nicolson D.H.",NA,NA,NA,"John James Pipoly, III","1987","4","9","Guyana",NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pipoly 11333","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2013-01-02 05:09:00-02","MO","MOBOT","100416441","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Poncy O.",NA,NA,NA,"Odile Poncy","2004","3","6","French Guiana",NA,NA,"Camp des Nouragues, Bassin de l'Approuague",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poncy 1807","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2011-09-28 14:33:00-03","MO","MOBOT","100416471","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"M. F. Prévost","1979","6","29","French Guiana",NA,NA,"Piste de Saint-Elie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prévost 670","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2011-09-28 14:33:00-03","MO","MOBOT","100416472","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"M. F. Prévost","1982","8","30","French Guiana",NA,NA,"Piste de Saint-Elie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Prévost 1167","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2011-09-28 14:33:00-03","MO","MOBOT","100416541","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Richard H.",NA,NA,NA,"H. Richard","2007","2","23","French Guiana",NA,NA,"Station des Nouragues - Bassin de l'Arataye",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard 134","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2013-01-04 05:10:00-02","MO","MOBOT","100416548","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Bernard Riéra","1982","2","18","French Guiana",NA,NA,"Piste de Saint-Elie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riéra 193","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2011-09-28 14:33:00-03","MO","MOBOT","100416584","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"Claude Sastre","1968","3","13","Brazil",NA,NA,"Brésil - Para",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sastre 133","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2011-09-28 14:33:00-03","MO","MOBOT","100416591","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Croat T.B.",NA,NA,NA,"M. Sauvain","1984","6","18","French Guiana",NA,NA,"Surinam - Banafokondre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sauvain 139","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2011-09-28 14:33:00-03","MO","MOBOT","100416624","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S. Bunting","Solano P.",NA,NA,NA,"P. Solano","1996","3","12","French Guiana",NA,NA,"Station des Nouragues, Bassin de l'Approuague",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Solano 315","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
