"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","class","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","verbatimLongitude","verbatimLatitude"
"224","2021-03-22 16:23:29-03","FEPAGRO","BLA","4343","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","V. Simas","104","1963","11","28",NA,"Brasil","Rio Grande do Sul","Estação Experimental de Forrageiras",NA,"Habitat: Solo leve, arenoso, profundo e medianamente fértil","BLA004343",NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"J. Mário",NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-22 16:23:29-03","FEPAGRO","BLA","5947","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto",NA,"1965","11","02",NA,"Brasil","Rio Grande do Sul","Granja São José-Bocó",NA,NA,"BLA005947",NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"A. M. P. V. Santos","1988","56206","auto","04","10",NA,NA,NA,NA,NA,NA
"226","2021-03-22 16:23:29-03","FEPAGRO","BLA","16403","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto",NA,"1946","11","20",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"BLA016403",NA,"Triunfo","-51.7181015014648","-29.9433002471924",NA,NA,"L. R. Parodi",NA,"41194","auto",NA,NA,"15","15",NA,NA,NA,NA
"227","2021-03-22 16:23:29-03","FEPAGRO","BLA","3829","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto & A. Kappel",NA,"1963","11","23",NA,"Brasil","Rio Grande do Sul","Estrada para Porto Alegre",NA,"Habitat: Cultivado","BLA003829",NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"J. Mário & I. L. Barreto",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-22 16:23:29-03","FEPAGRO","BLA","3826","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto & A. Kappel",NA,"1963","11","23",NA,"Brasil","Rio Grande do Sul","Estrada para Porto Alegre - Km 205",NA,NA,"BLA003826",NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"J. Mário",NA,"63451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","12523","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Bueno, O.","2768","1980","10",NA,NA,"Brasil","Rio Grande do Sul","Jardim Botânico.",NA,"Erva ereta com a inflorescência prateada e os estames claros, numerosa, dispersa em campo sujo e em solo rochoso. Coletada no lado norte, área próxima aos eucaliptos e de fronte ao Hospital da PUC.","HAS0012523",NA,"Porto Alegre","-51.178068","-30.051692",NA,NA,"Quarin, C.; Norrmann, G. et Caponio, J.","1984",NA,NA,"04",NA,"53","53",NA,NA,"-51,178068","-30,051692"
"230","2020-08-26 10:50:28-03","MCN-FZBRS","HAS","10393","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Bueno, O.","s.n.","1979","10",NA,NA,"Brasil","Rio Grande do Sul","Morro da Pedreira",NA,"erva ereta; altura 50 inflorescência esverdeada; altitude 300 m; numerosa; dispersa; campo sujo; subida do morro; solo granitomorro com afloramento rochoso","HAS0010393",NA,"Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"Longhi, H.M.","1980","41667","auto","07",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-21 10:15:13-03","IBt","SP","10069","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Arechavaleta y Balpardo, J","s.n.",NA,NA,NA,NA,"Uruguai","Montevideo",NA,NA,NA,NA,NA,"Montevideo",NA,NA,NA,NA,"Baeza, M","1995",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-21 10:15:13-03","IBt","SP","212467","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Rúgolo, Z","781",NA,NA,NA,"Southern America","Argentina","Buenos Aires","Pdo. Gral. Pueyrredón: Ea. La Brava, Sierra Valdez",NA,NA,"SP042896","SP042896",NA,NA,NA,NA,NA,"Baeza, M","1995",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-21 10:15:13-03","IBt","SP","212468","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Villamil, C","2107","1981","11","18","Southern America","Argentina","Buenos Aires","Pdo. Tornquist: Ea. Mamin-Co, cerro el potrero 35",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baeza, M","1995",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-21 10:15:13-03","IBt","SP","441309","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Romão, GO; et al.","1495","2006","10","29",NA,"Brasil","Paraná","Serra de Araçatuba, Morro dos Perdido. Acesso pela rodovia BR-376 entre os km 665-666, 500 m após o rio Itararé e 1 km antes do Posto Policial. Sítio Arca de Noé, tipo do morro por estrada de terra ca. 6 km da BR",NA,NA,"SP042895","SP042895","Guaratuba","-48.956667","-25.888333",NA,NA,"Shirasuna, RT",NA,NA,NA,NA,NA,"1430","1430",NA,NA,"-48.956667","-25.888333"
"235","2019-11-21 10:15:13-03","IBt","SP","51148","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Orth, C; Hitchcoch, I","s.n.","1935","02","19",NA,"Brasil","Rio Grande do Sul","M. de Teresópolis",NA,NA,"SP042894","SP042894","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Baeza, M","1995","29946","auto","04",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-21 10:15:13-03","IBt","SP","157787","S","Plantae",NA,NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Mattos, J","12020","1964","11","12",NA,"Brasil","Santa Catarina","Pericó, perto de Vacas Gordas, nas margens do rio Lavatudo",NA,NA,"SP042893","SP042893","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"Baeza, M","1995","48290","auto","04",NA,NA,NA,NA,NA,NA,NA
