"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","class","typeStatus","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"201","2019-11-21 10:11:35-03","IBt","SP","249242","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Aragaki, S","Carvalhaes, MA; Mamede, MCH; Melo, MMRF; Anunciação, EA","3","1991","04","24",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador em direção à Praia da Juréia","-47.5499992370605","-24.7000007629395",NA,"Árvore, DAP 10cm, frutos imaturos verdes com glândulas","SP007219","SP007219",NA,NA,"1993","05","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:11:35-03","IBt","SP","249393","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Nicolau, SA; Anunciação, EA","183","1991","07","25",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha do Imperador em direção à restinga","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 10m alt., frutos imaturos alaranjados passando a vermelhos","SP028562","SP028562",NA,NA,"1993",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:11:35-03","IBt","SP","247528","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M","Cordeiro, I; Gomes da Silva, SJ; Costa, MP; Chu, E; Piacentin, E","759","1990","12","11",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha para o Pocinho","-47.5499992370605","-24.7000007629395",NA,"Árvore ca. 15m alt., DAP 30cm, crescendo à beira do Rio Verde, flores alvas","SP007221","SP007221",NA,NA,"1993",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:11:35-03","IBt","SP","249862","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Aragaki, S","Ferreira, S; Rossi, L; Chiea, SC; Prado, J","178","1990","08","15",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do Pocinho, beira do rio","-47.5499992370605","-24.7000007629395",NA,"Árvore 15,0m alt., com frutos oblongos vermelhos","SP007222","SP007222",NA,NA,"1993","05","55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:11:35-03","IBt","SP","248046","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M","Mamede, MCH; Rossi, L; Catharino, ELM","410","1991","03","20",NA,"Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha para o alto do morro próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,"Arvoreta ca. 15m alt., córtex castanho claro, reticulado, frutos imaturos verde alaranjados com glândulas conpícuas, levemente costado","SP028561","SP028561",NA,NA,"1993",NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:11:36-03","IBt","SP","329912","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Sobral, M; Attili, D","6890","1990","10",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins","-46.9900016784668","-24.3199996948242",NA,"Arvoreta 3m, beira de mata, flores brancas, casca rugosa","SP007223","SP007223",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:11:36-03","IBt","SP","277574","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Sobral, M; et al.","7596","1993","10",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Em interior de mata, na Cachoeira do Guilherme","-46.9900016784668","-24.3199996948242",NA,"Arvoreta 3m, flores brancas","SP007224","SP007224",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:11:36-03","IBt","SP","385011","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Melo, MMRF; et al.","1071","1994","06","22",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Guarauzinho, restinga da Praia do Arpoador, restinga arbustivo-arbórea","-46.9900016784668","-24.3199996948242",NA,"Árvore ca. 7m alt., frutos maduros vermelhos, ricos em glândulas",NA,NA,NA,NA,"1996",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:11:36-03","IBt","SP","272375","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Sobral, M; Attili, D","7219","1992","01",NA,NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Região de Mata Atlântica, em mata à beira do rio Guilherme","-46.9900016784668","-24.3199996948242",NA,"Árvore 10m, frutos imaturos","SP007218","SP007218",NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-19 09:29:56-03","IBt","SP","307034","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Queiroz, LP; Nicolau, SA; Labiak Evangelista, P; Belinello, R","4494","1996","05","28",NA,"Brasil","São Paulo","Peruíbe","Estação Ecológica Juréia-Itatins, Trilha do Imperador","-46.9900016784668","-24.3199996948242",NA,"Árvore de ca. 6m alt., folhas cartáceas, semi-suculentas, frutos imaturos verdes, planta herborizada em álcool","SP007216","SP007216",NA,NA,"1996",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-21 10:11:35-03","IBt","SP","253692","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Kawall, MA","173","1992","05","16",NA,"Brasil","São Paulo","Praia Grande","Área na beira da Rod. Pedro Taques","-46.4000015258789","-24",NA,NA,"SP022580","SP022580",NA,NA,"1993",NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-21 10:11:36-03","IBt","SP","306786","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Kiyama, CY; et al.","51","1994","09","05",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, Estrada para a barragem da SABESP, rio Guaratuba","-45.8400001525879","-23.5300006866455",NA,"Árvore 5m alt., na orla da mata, frutos maduros vermelhos",NA,NA,NA,NA,"1996",NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-21 10:11:36-03","IBt","SP","3067a","Carpo","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M","Gehrt, G","s.n.","1921","09","03",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,"Árvore grande, frutos vermelhos",NA,NA,NA,NA,"1992",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-21 10:11:36-03","IBt","SP","3067","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M","Gehrt, G","s.n.","1921","09","03",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Alto da Serra","-46.5299987792969","-23.6599998474121",NA,"Árvore grande, frutos vermelhos",NA,NA,NA,NA,"1992",NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-21 10:11:36-03","IBt","SP","299414B","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Couto, LA","Silva, EL; et al.","70A","1994","12","19",NA,"Brasil","São Paulo","São Bernardo do Campo","Parque Caminhos do Mar, Margem do Rio das Pedras","-46.560001373291","-23.6900005340576",NA,"Árvore 5m alt., corola e estames alvos",NA,NA,NA,NA,"2004","08","31119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:11:36-03","IBt","SP","80051","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Sobral, M","Kuhlmann, M","3821","1956","06","28",NA,"Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"Árvore baixa da orla marítima, sobre pedras e terra firme, frutos alaranjados.","SP007227","SP007227",NA,NA,"1993",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:11:36-03","IBt","SP","306699","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Damasceno Jr, GA; et al.","29353","1993","11","12",NA,"Brasil","São Paulo","Ubatuba","Instituto Agronômico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"1997",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:11:36-03","IBt","SP","276518","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Barros, F","2856","1993","11","12",NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Arvoreta ca. 5m alt., botões florais brancos",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:11:36-03","IBt","SP","306685","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Leitão Filho, HF; et al.","34782","1996","02","02",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, costão rochoso","-45.0699996948242","-23.4300003051758",NA,"Árvore 5m alt., frutos verdes imaturos",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:11:36-03","IBt","SP","299148B","S","Plantae",NA,NA,"Myrtaceae","Eugenia","neolanceolata","Eugenia neolanceolata","Sobral","Kawasaki, ML","Assis, MA","225","1994","05","11",NA,"Brasil","São Paulo","Ubatuba","Picinguaba, trilha das 3 Lagoas","-45.0699996948242","-23.4300003051758",NA,"Árvore 2m alt., frutos jovens verde e quase maduros amarelados",NA,NA,NA,NA,"1998",NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
