"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"160","2021-03-16 17:54:05-03","UCS","HUCS","33394","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2008",NA,NA,"Cruz, J.M.","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto 3 m&nf;Herbário MBM; matinha nebular",NA,NA,"Serra do Capivari Grande","Angiospermae","Oxalidales",NA,NA,"55154","auto",NA,NA,NA,NA
"161","2021-03-16 17:54:05-03","UCS","HUCS","48559","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Gasper, A.L.","2009","05","12","Verdi, M.","1897","2009","04","03","Brasil","Santa Catarina","Urubici","-49.371389","-28.102778","-49.371389","-28.102778","1035","1035","Florística IFFSC 1193(Arbórea)",NA,NA,"RPPN Leão da Montanha.","Angiospermae","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-16 17:54:05-03","UCS","HUCS","48558","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Gasper, A.L.","2009","05","12","Verdi, M.","1935","2009","04","03","Brasil","Santa Catarina","Urubici","-49.412222","-27.992222","-49.412222","-27.992222","1482","1482","Fito IFFSC 192/N/61",NA,NA,"Campo dos Padres.","Angiospermae","Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-16 17:54:05-03","UCS","HUCS","23848","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2004",NA,NA,"Barbosa, E.","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"arvoreta, flor alvascenta&nf;Herbário MBM; matinha nebular",NA,NA,"Morro do Canal","Angiospermae","Oxalidales",NA,NA,"12577","auto",NA,NA,NA,NA
"164","2021-03-16 17:54:05-03","UCS","HUCS","35791","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2004",NA,NA,"Barbosa, E.","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"flor alvascenta, arvoreta&nf;Herbário MBM; matinha nebular",NA,NA,"Morro do Canal","Angiospermae","Oxalidales",NA,NA,"12577","auto",NA,NA,NA,NA
"165","2021-03-16 17:54:05-03","UCS","HUCS","34205","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2008",NA,NA,"Cruz, J.M.","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto 3 m&nf;Herbário MBM; matinha nebular",NA,NA,"Serra do Capivari Grande","Angiospermae","Oxalidales",NA,NA,"55154","auto",NA,NA,NA,NA
"166","2021-03-16 17:54:05-03","UCS","HUCS","33394","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engler","Hatschbach, G.","2008",NA,NA,"Cruz, J.M.","269","2008","02","13","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"arbusto 3 m&nf;Herbário MBM; matinha nebular",NA,NA,"Serra do Capivari Grande","Angiospermae","Oxalidales",NA,NA,"55154","auto",NA,NA,NA,NA
"167","2019-08-16 08:39:04-03","UTFPR","HCF","10259","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","E. Barboza & A.C. Picoli","2012",NA,NA,"M.G. Caxambu","3712","2012","02","02","Brasil","PR","Campina Grande do Sul","-48.820528","-25.132861","48°49'13,9 W","25°07'58,3 S","1576","1576","arbusto heliófito ca. 2 m. Flores vermelhas.",NA,NA,"Morro Alpino (Morro da EMBRATEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-08-16 08:39:04-03","UTFPR","HCF","10249","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","E. Barboza & A.C. Picoli","2012",NA,NA,"M.G. Caxambu","3702","2012","02","02","Brasil","PR","Campina Grande do Sul","-48.8205","-25.132944","48°49'13,8 W","25°07'58,6 S","1574","1574","arbusto heliófito, ca. 1,30 m. Flores alvas.",NA,NA,"Morro Alpino (Morro da EMBRATEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-08-16 08:39:04-03","UTFPR","HCF","15829","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2008",NA,NA,"J.M. Cruz","269","2008","02","13","Brasil","PR","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","arbusto, 3 m, flor alva. Matinha nebular.",NA,NA,"Serra Capivari Grande",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"170","2019-08-16 08:39:04-03","UTFPR","HCF","10259","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","E. Barboza & A.C. Picoli","2012",NA,NA,"M.G. Caxambu","3712","2012","02","02","Brasil","PR","Campina Grande do Sul","-48.820528","-25.132861","48°49'13,9 W","25°07'58,3 S","1576","1576","arbusto heliófito ca. 2 m. Flores vermelhas.",NA,NA,"Morro Alpino (Morro da EMBRATEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-08-16 08:39:04-03","UTFPR","HCF","10249","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","E. Barboza & A.C. Picoli","2012",NA,NA,"M.G. Caxambu","3702","2012","02","02","Brasil","PR","Campina Grande do Sul","-48.8205","-25.132944","48°49'13,8 W","25°07'58,6 S","1574","1574","arbusto heliófito, ca. 1,30 m. Flores alvas.",NA,NA,"Morro Alpino (Morro da EMBRATEL)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-08-16 08:39:04-03","UTFPR","HCF","15829","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","2008",NA,NA,"J.M. Cruz","269","2008","02","13","Brasil","PR","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","arbusto, 3 m, flor alva. Matinha nebular.",NA,NA,"Serra Capivari Grande",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"173","2020-12-21 16:21:44-03","MBM","MBM","388861","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Picoli, A.C.; Barboza, E.","2012",NA,NA,"Caxambu, M.G.","3712","2012","02","02","Brazil","Paraná","Campina Grande do Sul","-48.820528","-25.132861","-48.820528","-25.132861","1576","1576","Arbusto heliófito ca. 2m Flores vermelhas.; Relevo: montanhoso. Floresta Ombrófila Densa Altomontana.","MBM388861","MBM388861","Morro Alpino (Morro da EMBRATEL)",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:21:44-03","MBM","MBM","405400","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Lozano, E.D.","2016",NA,NA,"Lozano, E.D.; Meyer, F.S.; Meyer, F.S.","2911","2015","01","09","Brazil","Paraná","Campina Grande do Sul","-48.819722","-25.131667","-48.819722","-25.131667",NA,NA,"Arbusto, 1 m, flores alvas, campo sujo.; Refugio Vegetacional Altomontano.","MBM405400","MBM405400","Serra do Capivari, Cume do morro Capivarí Grande",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:21:44-03","MBM","MBM","419174","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Motta, J.T.","2016","02","24","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","176","2016","01","19","Brazil","Santa Catarina","Urubici","-49.633333","-28.16","-49.633333","-28.16","1620","1620","Baccahris scrub, sweeping vegetation.","MBM419174",NA,"Parque Nacional de São Joaquim, sector Santa Bárbara park",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:21:44-03","MBM","MBM","419175","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Motta, J.T.","2016","02","24","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","187A","2016","01","25","Brazil","Rio Grande do Sul","Cambará do Sul","-50.08","-29.158333","-50.08","-29.158333","910","910","Araucaria forest, Baccharis scryb, sweeping vegetation.","MBM419175",NA,"Parque Nacional de Aparados da Serra, Itaimbezinho park readquarters",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-21 16:21:44-03","MBM","MBM","427454","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verdi, M.","2009","04","03","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","2003","2009","04","23","Brazil","Santa Catarina","Urubici","-49.406667","-28.080278","-49.406667","-28.080278","1139","1139","Árvore.; Floresta nebular e campos naturais. Estágio avançado.","MBM427454",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:21:44-03","MBM","MBM","225376","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Dombrowski, L.T.",NA,NA,NA,"Imaguire, N.","511","1971","05","02","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM225376",NA,"Morro Caratuva",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"179","2020-12-21 16:21:44-03","MBM","MBM","242352","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Ferreira, L.A.; Cordeiro, J.; Ferreira, L.A.","318","1999","06","26","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM242352","MBM242352","Morro Itapiroca, Fazenda Kielze",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"180","2020-12-21 16:21:44-03","MBM","MBM","394164","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2015","04","08","Ribeiro, C.L.","151","2015","01","17","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Arvoreta.; Floresta Ombrófila Mista Montana, em refúgio.","MBM394164","MBM394164","Bateias",NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA
"181","2020-12-21 16:21:44-03","MBM","MBM","232716","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Rocha, M.R.L.",NA,NA,NA,"Soares, A.","169","1997","03","19","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM232716","MBM232716","Parque Estadual Marumbi, Ponta do Tigre",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA
"182","2020-12-21 16:21:44-03","MBM","MBM","298528","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.",NA,NA,NA,"Barboza, E.","953","2004","02","15","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM298528","MBM298528","Morro do Canal",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA
"183","2020-12-21 16:21:44-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.","Brotto, M.L.","2013","06","04","Saueressig, D.","1901","2013","04","16","Brazil","Paraná","Rio Azul","-50.939997","-25.739997","-50.939997","-25.739997",NA,NA,"Árvore.","IFN000122",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:21:44-03","MBM","MBM","418480","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meyer, F.S.","2018","12",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2530","2018","12",NA,"Brazil","Santa Catarina","Timbó Grande","-50.459214","-26.630753","-50.459214","-26.630753",NA,NA,"Arvoreta ca. 2,8 metros de altura. Flores brancas.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","MBM418480",NA,"FDT - Fazenda do Timbó",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:21:44-03","MBM","MBM","388862","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Picoli, A.C.; Barboza, E.","2012",NA,NA,"Caxambu, M.G.","3702","2012","02","02","Brazil","Paraná","Campina Grande do Sul","-48.8205","-25.132944","-48.8205","-25.132944","1574","1574","Arbusto heliófito, ca. 1,30m. Flores alvas.; Relevo: montanhoso. Floresta Ombrófila Densa Altomontana.","MBM388862","MBM388862","Morro Alpino (Morro da EMBRATEL)",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:21:44-03","MBM","MBM","427450","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, A.L.","2009","05","12","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","1935","2009","04","03","Brazil","Santa Catarina","Urubici","-49.412222","-27.992222","-49.412222","-27.992222","1482","1482","Árvore.; Floresta Ombrófila Mista. Estágio avançado.","MBM427450",NA,"Campo dos Padres",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:21:44-03","MBM","MBM","343371","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2008","03","25","Dunaiski Jr.; A.; et al.; et al.","1495","2000","01","06","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Semi-arbusto de 1m, flores alvas-creme, muito visitadas por insetos.","MBM343371","MBM343371","Cume do Pico Paraná",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA
"188","2020-12-21 16:21:44-03","MBM","MBM","237153","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Roderjan, C.V.",NA,NA,NA,"Roderjan, C.V.; et al.; et al.","1364","1997","02","27","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM237153","MBM237153","Serra dos Órgãos",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"189","2020-12-21 16:21:44-03","MBM","MBM","288267","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.",NA,NA,NA,"Tramujas, A.P.","234","1991","12","03","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM288267","MBM288267","Serra dos Órgãos",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"190","2020-12-21 16:21:44-03","MBM","MBM","225377","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Motta, J.T.",NA,NA,NA,"Motta, J.T.; et al.; et al.","600","1987","01","19","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM225377",NA,"Cascata Dourada",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA
"191","2020-12-21 16:21:44-03","MBM","MBM","301156","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Scheer, M.",NA,NA,NA,"Scheer, M.","16","2000","05","01","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM301156","MBM301156","Pilão de Pedra",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA
"192","2020-12-21 16:21:44-03","MBM","MBM","3403","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Smith, S.F.; L.B.",NA,NA,NA,"Hatschbach, G.","16228","1967","03","30","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"MBM003403","MBM003403","Morro Mãe Catira",NA,NA,"Southern America",NA,"17116","auto",NA,NA,NA,NA
"193","2020-12-21 16:21:44-03","MBM","MBM","388861","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Picoli, A.C.; Barboza, E.","2012",NA,NA,"Caxambu, M.G.","3712","2012","02","02","Brazil","Paraná","Campina Grande do Sul","-48.820528","-25.132861","-48.820528","-25.132861","1576","1576","Arbusto heliófito ca. 2m Flores vermelhas.; Relevo: montanhoso. Floresta Ombrófila Densa Altomontana.","MBM388861","MBM388861","Morro Alpino (Morro da EMBRATEL)",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:21:44-03","MBM","MBM","405400","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Lozano, E.D.","2016",NA,NA,"Lozano, E.D.; Meyer, F.S.; Meyer, F.S.","2911","2015","01","09","Brazil","Paraná","Campina Grande do Sul","-48.819722","-25.131667","-48.819722","-25.131667",NA,NA,"Arbusto, 1 m, flores alvas, campo sujo.; Refugio Vegetacional Altomontano.","MBM405400","MBM405400","Serra do Capivari, Cume do morro Capivarí Grande",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:21:44-03","MBM","MBM","419174","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Motta, J.T.","2016","02","24","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","176","2016","01","19","Brazil","Santa Catarina","Urubici","-49.633333","-28.16","-49.633333","-28.16","1620","1620","Baccahris scrub, sweeping vegetation.","MBM419174",NA,"Parque Nacional de São Joaquim, sector Santa Bárbara park",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:21:44-03","MBM","MBM","419175","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Motta, J.T.","2016","02","24","Burckhardt, D.; Queiroz, D.L.; Queiroz, D.L.","187A","2016","01","25","Brazil","Rio Grande do Sul","Cambará do Sul","-50.08","-29.158333","-50.08","-29.158333","910","910","Araucaria forest, Baccharis scryb, sweeping vegetation.","MBM419175",NA,"Parque Nacional de Aparados da Serra, Itaimbezinho park readquarters",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:21:44-03","MBM","MBM","427454","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verdi, M.","2009","04","03","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","2003","2009","04","23","Brazil","Santa Catarina","Urubici","-49.406667","-28.080278","-49.406667","-28.080278","1139","1139","Árvore.; Floresta nebular e campos naturais. Estágio avançado.","MBM427454",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:21:44-03","MBM","MBM","225376","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Dombrowski, L.T.",NA,NA,NA,"Imaguire, N.","511","1971","05","02","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM225376",NA,"Morro Caratuva",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"199","2020-12-21 16:21:44-03","MBM","MBM","242352","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Ferreira, L.A.; Cordeiro, J.; Ferreira, L.A.","318","1999","06","26","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM242352","MBM242352","Morro Itapiroca, Fazenda Kielze",NA,NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA
"200","2020-12-21 16:21:44-03","MBM","MBM","394164","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2015","04","08","Ribeiro, C.L.","151","2015","01","17","Brazil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"Arvoreta.; Floresta Ombrófila Mista Montana, em refúgio.","MBM394164","MBM394164","Bateias",NA,NA,"Southern America",NA,"53742","auto",NA,NA,NA,NA
"201","2020-12-21 16:21:44-03","MBM","MBM","232716","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Rocha, M.R.L.",NA,NA,NA,"Soares, A.","169","1997","03","19","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM232716","MBM232716","Parque Estadual Marumbi, Ponta do Tigre",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA
"202","2020-12-21 16:21:44-03","MBM","MBM","298528","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G.",NA,NA,NA,"Barboza, E.","953","2004","02","15","Brazil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM298528","MBM298528","Morro do Canal",NA,NA,"Southern America",NA,"12577","auto",NA,NA,NA,NA
"203","2020-12-21 16:21:44-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humillis","Weinmannia humillis","Engl.","Brotto, M.L.","2013","06","04","Saueressig, D.","1901","2013","04","16","Brazil","Paraná","Rio Azul","-50.939997","-25.739997","-50.939997","-25.739997",NA,NA,"Árvore.","IFN000122",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:21:44-03","MBM","MBM","418480","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meyer, F.S.","2018","12",NA,"Meyer, F.S.; Zampier, M.A.; Zampier, M.A.","2530","2018","12",NA,"Brazil","Santa Catarina","Timbó Grande","-50.459214","-26.630753","-50.459214","-26.630753",NA,NA,"Arvoreta ca. 2,8 metros de altura. Flores brancas.; Floresta Ombrófila Mista Aluvial, estágio inicial de regeneração.","MBM418480",NA,"FDT - Fazenda do Timbó",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
