"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","locality","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"43","2021-03-15 16:37:00-03","NY","NYBG","594402","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P.Queiroz",NA,NA,NA,NA,"R. S. Pinheiro","1971","03","11","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"NY00594402","NY00594402_01","Magnoliophyta","Fabales",NA,"1114","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212434' target='other'> <mi>dwc_moreinfo</mi></a>","leiostachya","Rodovia Almadina Floresta",NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1034318","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P.Queiroz",NA,NA,NA,NA,"A. C. Cervi","1995","02","17","Brazil","Alagoas","Quebrangulo","-36.42","-9.25",NA,NA,NA,NA,"NY01034318","NY01034318_01","Magnoliophyta","Fabales",NA,"CA7388","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250787' target='other'> <mi>dwc_moreinfo</mi></a>","leiostachya","Reserva Biológica de Pedra Talhada",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00958830","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"G. Eiten","1970","02","27","Brazil","Maranhão","Lorêto","-45.08","-7.27",NA,NA,"200","200","NY00958830","NY00958830_01","Magnoliophyta","Fabales",NA,"10801","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1025009' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Ilha de Balsas region between the Balsas & Parnaíba Rivers. Ca. 22 km S of Loreto. ½ km S of Pedra Preta ranch house, along trail",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1039182","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"H. C. de Lima","1985","04","21","Brazil","Rio de Janeiro","Maricá","-42.8183","-22.9194",NA,NA,NA,NA,"NY01039182","NY01039182_01","Magnoliophyta","Fabales",NA,"2590","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482149' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Barra de Maricá",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","594406","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P.Queiroz",NA,NA,NA,NA,"H. S. Irwin","1971","02","28","Brazil","Bahia",NA,NA,NA,NA,NA,"1000","1000","NY00594406","NY00594406_01","Magnoliophyta","Fabales",NA,"31250","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=212433' target='other'> <mi>dwc_moreinfo</mi></a>","leiostachya","Ca. 1 km N of Agua de Rega, road to Cafarnaum",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2687010","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"U. N. Maciel","1978","12","05","Brazil","Pará","Santarém","-54.985867","-2.689644",NA,NA,NA,NA,"NY02687010","NY02687010_01","Magnoliophyta","Fabales",NA,"197","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962007' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Margem da rodovia Aramanai-Belterra.",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","593311","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"E. Pereira","1965","01","26","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"NY00593311","NY00593311_01","Magnoliophyta","Fabales",NA,"8642","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407647' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"A 35 km de Vitória da Conquista rumo Anagé",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","593312","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"R. M. Harley","1974","02","22","Brazil","Bahia",NA,"-39.57","-10.82",NA,NA,"300","300","NY00593312","NY00593312_01","Magnoliophyta","Fabales",NA,"16495","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407635' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"17 km S.W. of Cancançao, on the Queimadas road",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02687032","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"M. dos R. Cordeiro","1975","09","14","Brazil","Rondônia",NA,NA,NA,NA,NA,NA,NA,"NY02687032","NY02687032_01","Magnoliophyta","Fabales",NA,"787","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962271' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Sub-base Proj. RADAM, Sc-20-VD - Ponto 64 - Nova Minas, Igarapé R. Branco, afl. do R. Jaci",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00958826","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"C. Lage","1938","02","03","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY00958826","NY00958826_01","Magnoliophyta","Fabales",NA,"369","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024997' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Arboretum",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2687012","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"M. B. da Silva","1942","08","28","Brazil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"NY02687012","NY02687012_01","Magnoliophyta","Fabales",NA,"13","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962009' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"3 km NW of I.A.N., near São Joaquim","48462","auto",NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","2687005","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"J. M. Pires","1945","11","05","Brazil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"NY02687005","NY02687005_01","Magnoliophyta","Fabales",NA,"578","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962002' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"I.A.N.","48462","auto",NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02687014","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"N. T. da Silva","1965","03","25","Brazil","Pará","Bragança","-46.7655982971191","-1.05360996723175",NA,NA,NA,NA,"NY02687014","NY02687014_01","Magnoliophyta","Fabales",NA,"59731","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2975483' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2687013","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea parvifolia","(Benth.) L.P.Queiroz",NA,NA,NA,NA,"E. Freire","1996","02","23","Brazil","Pernambuco","Buíque","-37.1557998657227","-8.62306022644043",NA,NA,NA,NA,"NY02687013","NY02687013_01","Magnoliophyta","Fabales",NA,"59","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962010' target='other'> <mi>dwc_moreinfo</mi></a>","parvifolia","Estrada Paraíso Selvagem","38964","auto",NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01096442","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"H. C. de Lima","2004","04","30","Brazil","Rio de Janeiro","Iguaba Grande","-42.3725","-22.8528",NA,NA,NA,NA,"NY01096442","NY01096442_01","Magnoliophyta","Fabales",NA,"6190","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237513' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Morro das Canelas.",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","778651","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"W. W. Thomas","1993","01","24","Brazil","Bahia","Jaguarari","-42.2","-10",NA,NA,NA,NA,"NY00778651","NY00778651_01","Magnoliophyta","Fabales",NA,"9639","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407644' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"North end of Serra da Jacobina at Flamengo, 11 km south of Barrinha (ca. 52 km north of Senhor do Bonfim) at Fazenda Pasto Bom",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","778648","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"J. C. de Moraes Vasconcelos","1953","12","20","Brazil","Pernambuco",NA,"-35.204847","-7.735578",NA,NA,NA,NA,"NY00778648","NY00778648_01","Magnoliophyta","Fabales",NA,"1017","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796564' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Nazaré da Mata",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2687009","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"I. de J. Araujo","1973","08",NA,"Brazil","Amazonas",NA,"-59.955906","-3.075656",NA,NA,NA,NA,"NY02687009","NY02687009_01","Magnoliophyta","Fabales",NA,"12","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962006' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Manaus. Lages, Estrada do Aleixo.",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00958806","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"G. T. Prance","1979","11","16","Brazil","Pernambuco",NA,"-32.4104834","-3.8460569",NA,NA,NA,NA,"NY00958806","NY00958806_01","Magnoliophyta","Fabales",NA,"P26339","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024981' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Island of Fernando de Noronha, Vicinity of Vila dos Remedios",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","593319","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"G. P. Lewis","1987","05","12","Brazil","Espírito Santo","Linhares","-40","-19.5",NA,NA,NA,NA,"NY00593319","NY00593319_01","Magnoliophyta","Fabales",NA,"1630","South America","sheet","Spirit & photograph <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407651' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Reserva Florestal de CVRD, em frente de vivero",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","3562","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"G. Gardner","1841",NA,NA,"Brazil","Piauí",NA,NA,NA,NA,NA,NA,NA,"NY00003562","NY00003562_01","Magnoliophyta","Fabales","possible type","2521","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407646' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","2423332","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","H. C. de Lima",NA,NA,NA,"H. C. de Lima","2012","09","13","Brazil","Rio de Janeiro","Armação dos Búzios","-41.9544444","-22.8111111",NA,NA,NA,NA,"NY02423332","NY02423332_01","Magnoliophyta","Fabales",NA,"7555","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2693249' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Manguinhos, APA Pau- Brasil. Resort Travel ( Antigo Bauen Clube).",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2687006","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"G. T. Prance","1973","12","31","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"NY02687006","NY02687006_01","Magnoliophyta","Fabales",NA,"20146","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962003' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Estrada Rosa de Maio, Manaus-Itacoatiara, km 7",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","778650","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"J. S. Blanchet","1841",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"NY00778650","NY00778650_01","Magnoliophyta","Fabales",NA,"3264","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796569' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Igreja Velha.",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","755151","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"L. C. Ming","1994","02","02","Brazil","Acre","Xapuri","-68.5042","-10.6519",NA,NA,NA,NA,"NY00755151","NY00755151_01","Magnoliophyta","Fabales",NA,"376","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407637' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Reserva Extrativista Chico Mendes, Seringal Barra, Colocaçao Sao Sebastiao.",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","593309","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"S. A. Mori","1981","06","07","Brazil","Bahia","Paulo Afonso","-38.2144","-9.4061",NA,NA,NA,NA,"NY00593309","NY00593309_01","Magnoliophyta","Fabales",NA,"14244","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407638' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"BR 110, road from Paulo Alfonso to Jeremoabo, 57 km S of Paulo Afonso",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","593313","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"R. M. Harley","1974","02","19","Brazil","Bahia","Itiúba","-39.8","-10.68",NA,NA,"500","500","NY00593313","NY00593313_01","Magnoliophyta","Fabales",NA,"16192","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=407636' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Serra de Itiuba about 6 km E of Itiuba",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","778645","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"J. N. Rose","1915","06","02","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,"NY00778645","NY00778645_01","Magnoliophyta","Fabales",NA,"19768","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796052' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Vicinity of Joazeiro. Ilha do Fogo.",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00958803","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"H. S. Irwin","1968","03","19","Brazil","Tocantins","Guaraí","-48.52","-8.93",NA,NA,"550","550","NY00958803","NY00958803_01","Magnoliophyta","Fabales",NA,"21501","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024972' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"10 km S. of Guará.",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1738410","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"P. da C. Gadelha Neto","2012","03","20","Brazil","Paraíba","Mataraca","-34.9769","-6.5022",NA,NA,"16",NA,"NY01738410","NY01738410_01","Magnoliophyta","Fabales",NA,"3193","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007501' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Millennium Inorganic Chemicals Mineração Ltda.",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2687007","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"L. Coradin","1977","10","18","Brazil","Roraima",NA,NA,NA,NA,NA,"90","90","NY02687007","NY02687007_01","Magnoliophyta","Fabales",NA,"734","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962004' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Canta region, 6 km NSE of Boa Vista. Fazenda Novo Horizonte 1",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1738367","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"P. da C. Gadelha Neto","2012","05","22","Brazil","Paraíba","Santa Rita","-35.135","-6.9603",NA,NA,NA,NA,"NY01738367","NY01738367_01","Magnoliophyta","Fabales",NA,"3298","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2007419' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Destilaria Miriri: Barragem de Curralinho. Floresta Estacional Semidecidual das Terras Baixas",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2687011","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"W. A. Archer","1942","12","23","Brazil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"NY02687011","NY02687011_01","Magnoliophyta","Fabales",NA,"8043","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962008' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"South woods I.A.N.","48462","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02687015","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"N. T. da Silva","1965","03","25","Brazil","Pará","Bragança","-46.7655982971191","-1.05360996723175",NA,NA,NA,NA,"NY02687015","NY02687015_01","Magnoliophyta","Fabales",NA,"59731","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962016' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"56429","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","02687004","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"G. G. Hatschbach","1974","01","22","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"NY02687004","NY02687004_01","Magnoliophyta","Fabales",NA,"33709","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2962001' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Anhaia","30514","auto",NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1551323","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"M. P. M. de Lima","2001","04","24","Brazil","Rio de Janeiro","Itatiaia","-44.65833","-22.35833",NA,NA,"825",NA,"NY01551323","NY01551323_01","Magnoliophyta","Fabales",NA,"443","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1157303' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Parque Nacional do Itatiaia, próximo ao abrigo I, em cima da pedra.",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","778652","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"J. C. A. Lima","1984","08","08","Brazil","Bahia","Encruzilhada","-40.95","-15.37",NA,NA,"690","690","NY00778652","NY00778652_01","Magnoliophyta","Fabales",NA,"158","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=796571' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Estrada para Cercadinho. Folha SD.24-Y-C. Ponto 26 (F.184).",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","593315","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea glabrescens","(Benth.) L.P.Queiroz",NA,NA,NA,NA,"S. A. Mori","1979","12","24","Brazil","Bahia","Iaçú","-40.0776637","-12.817733",NA,NA,"400","500","NY00593315",NA,"Magnoliophyta","Fabales",NA,"13236","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=405328' target='other'> <mi>dwc_moreinfo</mi></a>","glabrescens","Rodovia Itaberaba/Milagres. Entre Iaçú e Milagres a 10-20 km a E de Iaçú",NA,NA,NA,NA,NA,NA,NA,NA
