"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relationshipType","sex"
"305","2020-09-12 05:00:02-03","US","US","1473266","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,NA,"1929","11",NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"US03153567","US03153567_01",NA,NA,NA,"2180",NA,NA,"Solanales","South America - Neotropics",NA,"Tapéra. (Garanhuns).",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US","2440190","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"C. Feddema","1962","3","26","Colombia","Antioquia",NA,"-76.72","8.08",NA,NA,NA,NA,"US03153538",NA,NA,NA,NA,"2023",NA,NA,"Solanales","South America - Neotropics",NA,"Dept. of Antioquia: Swampy area on peninsula approx. 1 km. west of Turbo.",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","2772781","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"J. Cuatrecasas","1943","3","2","Colombia","Valle del Cauca",NA,NA,NA,NA,NA,"5",NA,"US03153553",NA,NA,NA,NA,"14355",NA,NA,"Solanales","South America - Neotropics",NA,"Departamento del Valle. Costa del Pacífico, río Naya: entre Puerto Merizalde y Meregilo, hacia las cabeceras del río Chabirrú.",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"308","2020-09-12 05:00:02-03","US","US","1593148","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"-. Pérez","1932","12",NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"US03153559",NA,NA,NA,NA,"2550 a",NA,NA,"Solanales","South America - Neotropics",NA,"Tocaima.",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","2029997","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"W. R. Philipson, J. M. Idrobo & A. Fernandez","1949","11","29","Colombia","Meta",NA,NA,NA,NA,NA,"450",NA,"US03153561",NA,NA,NA,NA,"1642",NA,NA,"Solanales","South America - Neotropics",NA,"Intendencia del Meta. Sierra de La Macarena; Rio Guapaya. River bank.",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","1996989","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"R. E. Schultes & F. Lopéz","1948","5","9","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"US03153549","US03153549_01",NA,NA,NA,"9992",NA,NA,"Solanales","South America - Neotropics",NA,"Brasilienses. Upper Rio Negro basin. Cocuí.",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","3205207","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Hollowell, T. H., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","M. Hoff, G. Cremers & Y. Sell","1990","2","12","French Guiana",NA,NA,"-52.46","4.56",NA,NA,"25",NA,"US00693644",NA,NA,NA,NA,"6264",NA,NA,"Solanales","South America - Neotropics",NA,"Village Hmong de Cacao, Bassin de la Comté",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"312","2020-09-02 16:23:29-03","Cenargen","CEN","12099","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","G. Staples","Gilberto Pedralli","1987","07","15","Brasil","AM","IRANDUBA","-60.1861000061035","-3.28471994400024","-6016667.0","-325000.0","140","140","CEN00012099","CEN00012099","2016","04",NA,"2927","Na beira da estrada; na área de Reserva do Campo Experimental; interior do tubo; purpúreo. (Foto 4.13).",NA,NA,NA,"Exsicatas","Campo Experimental do Caldeirão / UEPAE Manaus.","100866","auto",NA,NA,NA,NA,"3",NA,NA,NA
"313","2020-09-02 16:23:29-03","Cenargen","CEN","12090","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","J.R.I.Wood","Gilberto Pedralli","1987","07","24","Brasil","RO","PRESIDENTE MEDICI","-61.9014015197754","-11.1752996444702","-6196667.0","-1183333.0","160","160","CEN00012090","CEN00012090","2013","05",NA,"2849","Silvestre; folhas com tubo alvo; internamente roxas; folhas pequenas; lobadas. (foto 3.8) DPL 2611.",NA,NA,NA,"Exsicatas","Perto da Maquina Rondônia; BR-364; dentro da cidade.","32307","auto",NA,NA,NA,NA,"2",NA,NA,NA
"314","2019-12-09 17:29:43-03","UFPR","EFC","4778","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Vieira, R.S.","Kuniyoshi, Y.S.; Tiepolo, G.; Svolenski, A.C.","1995","12","12","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC004778",NA,"2014","11","05","5701","Liana. Beira de estrada. Locais degradados.",NA,NA,NA,NA,"Estrada Alexandra Matinhos","24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-13 11:18:16-03","USP","SPF","156128","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Silva, ASL","2002","03","19","Brasil","Pará","Abaetetuba","-48.8125","-1.618889","-48.8125","-1.618889",NA,NA,"SPF00156128","SPF00156128","2003","05",NA,"3571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-13 11:18:16-03","USP","SPF","72077","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Bianchini, S","1990","06","16","Brasil","São Paulo","Juréia",NA,NA,NA,NA,NA,NA,"SPF00072077","SPF00072077","1994","05",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:18:16-03","USP","SPF","194854","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Silva, F","1999","06","18","Brasil","Pernambuco","Triunfo","-38.1016998291016","-7.83805990219116",NA,NA,NA,NA,"SPF00194854","SPF00194854","2014","09",NA,"56",NA,NA,NA,NA,NA,NA,"14606","auto",NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-13 11:18:16-03","USP","SPF","17382","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Hoehne, W","1964","04","04","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"SPF00017382","SPF00017382","1964","04",NA,"5715",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-13 11:18:16-03","USP","SPF","143467","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Simão-Bianchini, R","2010","04","30","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"SPF00143467","SPF00143467","2010",NA,NA,"1370",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-13 11:18:16-03","USP","SPF","143466","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Simão-Bianchini, R","1994","11","19","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"SPF00143466","SPF00143466","1999","12",NA,"639",NA,NA,NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-13 11:18:16-03","USP","SPF","86182","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Kissman, KG","1992","04",NA,"Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00086182","SPF00086182",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-13 11:18:16-03","USP","SPF","86181","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Simão-Bianchini, R","Kissman, KG","1992","04",NA,"Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"SPF00086181","SPF00086181",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-13 11:18:16-03","USP","SPF","13374","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Hoehne, W","Hoehne, W","1949","05","22","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013374","SPF00013374","1987","06",NA,"s.n.",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-25 13:51:58-03","UNIVILLE","JOI","5225","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","T.G. Fendrich","Bächtold, A.","2005","04","14","Brasil","Santa Catarina","Araquari","-48.7221984863281","-26.3700008392334",NA,NA,"8","8","JOI005225","JOI005225","2008","07","31","186","; HABITAT: borda da ilha; HABITO: liana",NA,NA,NA,NA,"Ilha dos Barcos.","25329","auto",NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-25 13:51:58-03","UNIVILLE","JOI","999","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Jotham Ziffer Berger","Hering-Rinnert, C.",NA,NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000999","JOI000999","2005","10","12","18",NA,NA,NA,NA,NA,"Taquaras.","8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-25 13:51:58-03","UNIVILLE","JOI","734","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Jotham Ziffer Berger","Hering-Rinnert, C.","2002","10","05","Brasil","Santa Catarina","Balneário Camboriú","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000734","JOI000734","2005","07","20","558","Ano de coleta; 2000",NA,NA,NA,NA,"Taquarinhas.","8793","auto",NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-25 13:51:58-03","UNIVILLE","JOI","5886","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","T.G. Fendrich","P.E. Hogrefe","2006","04","07","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI005886","JOI005886","2008","07","31","56","; HABITAT: restinga; HABITO: liana",NA,NA,NA,NA,"Ilha Alvarenga.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"328","2021-03-25 13:51:58-03","UNIVILLE","JOI","5229","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","T.G. Fendrich","F.C.S. Vieira","2005","04","22","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI005229","JOI005229","2008","07","31","974","; HABITAT: borda da mata; HABITO: liana, terrestre",NA,NA,NA,NA,"Ilha das Flores.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-25 13:51:58-03","UNIVILLE","JOI","5228","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Jotham Ziffer Berger","2004","06","05","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI005228","JOI005228",NA,NA,NA,NA,"Folha(aspecto): Glabra; HABITO: herbácea, trepadeira",NA,NA,NA,NA,"Ilha Grande.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-03-25 13:51:58-03","UNIVILLE","JOI","5224","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"F.C.S. Vieira","2004","06","17","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","JOI005224","JOI005224",NA,NA,NA,"360",NA,NA,NA,NA,NA,"Ilha Grande.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-03-25 13:51:58-03","UNIVILLE","JOI","5226","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","T.G. Fendrich","P. Campregher","2005","02","17","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI005226","JOI005226","2008","07","31","15","; HABITO: liana",NA,NA,NA,NA,"Ilha Guaraqueçaba.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-03-25 13:51:58-03","UNIVILLE","JOI","105","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","A. Bächtold","G. Casas","2004","05","20","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI000105","JOI000105","2005","02","24","16","Folha (aspecto): cordiforme, glabra, cor uniforme, caule volúvel; HABITAT: restinga; HABITO: liana, terrestre",NA,NA,NA,NA,"Ilha Mandigituba.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"333","2021-03-25 13:51:58-03","UNIVILLE","JOI","7563","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","T.G. Fendrich","E.K. Ronchi","2007","12","10","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI007563","JOI007563","2008","07","31","62","; HABITAT: mata secundária; HABITO: liana",NA,NA,NA,NA,"Ilha Maracujá.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"334","2021-03-25 13:51:58-03","UNIVILLE","JOI","13840","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","G. Amaral","G. do Amaral","2006","03","17","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"2","2","JOI013840","JOI013840","2006","11","13","84","; HABITO: liana; TIPO VEGETACIONAL: Restinga",NA,NA,NA,NA,"Ilha Queimada.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-25 13:51:58-03","UNIVILLE","JOI","5230","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"G. Casas","2004","05","20","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"5","5","JOI005230","JOI005230","2005","02","24",NA,"caule volúvel; HABITAT: restinga; HABITO: liana, terrestre",NA,NA,NA,NA,"Mandigituba.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"336","2021-03-25 13:51:58-03","UNIVILLE","JOI","1490","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Jotham Ziffer Berger","Jotham Ziffer Berger","2005","12","11","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"JOI001490","JOI001490",NA,NA,NA,"191","; HABITAT: beira do mangue; HABITO: trepadeira",NA,NA,NA,NA,"Vila da Glória.","23627","auto",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-10-07 09:17:48-03","UEFS","HUEFS","241523","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","E.B.Souza & F.F.Araújo","Souza, E.B.","2017","07","27","Brasil","Ceará","Sobral","-40.407222","-3.6325","40W24'26''","3S37'57''","800","800","HUEFS0241523","HUEFS0241523","2017","07",NA,"4741","Área de vegetação de Floresta Seca degradada sobre solos areno-argilosos com afloramentos graníticos.","Angiospermae","Solanales",NA,NA,"Serra da Meruoca. Sítio Santa Cruz, trilha do Delta.",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"338","2019-10-07 09:17:48-03","UEFS","HUEFS","785","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Grupo Pedra do Cavalo","1980","08",NA,"Brasil","Bahia","Conceição de Feira",NA,NA,NA,NA,NA,NA,"HUEFS0000785","HUEFS0000785",NA,NA,NA,"530",NA,"Angiospermae","Solanales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"339","2019-10-07 09:17:48-03","UEFS","HUEFS","962","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Farias, L.S.S.","1980","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0000962","HUEFS0000962",NA,NA,NA,"628",NA,"Angiospermae","Solanales",NA,NA,"Ilha do Umbuzeiro.",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"340","2019-10-07 09:17:48-03","UEFS","HUEFS","215035","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Vasconcelos, L.V.","2013","08","21","Brasil","Bahia","Cachoeira",NA,"-12.578056","38W58'79''","12S34'41''","169","169","HUEFS0215035","HUEFS0215035",NA,NA,NA,"624",NA,"Angiospermae","Solanales",NA,NA,"BR-101 próximo a entrada para Usina Pedra do Cavalo.",NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"341","2019-10-07 09:17:48-03","UEFS","HUEFS","215037","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Vasconcelos, L.V.","2013","08","21","Brasil","Bahia","Cachoeira","-38.9557991027832","-12.6183004379272","38W59'93''","12S35'80''","103","103","HUEFS0215037","HUEFS0215037",NA,NA,NA,"626",NA,"Angiospermae","Solanales",NA,NA,"Usina Hidrelétrica Pedra do Cavalo, mata próxima a guarita de entrada.","26884","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"342","2019-10-07 09:17:48-03","UEFS","HUEFS","215043","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Vasconcelos, L.V.","2013","08","21","Brasil","Bahia","Cachoeira","-38.9557991027832","-12.6183004379272","38W59'93''","12S35'80''","100","100","HUEFS0215043","HUEFS0215043",NA,NA,NA,"632",NA,"Angiospermae","Solanales",NA,NA,"Usina Hidrelétrica Pedra do Cavalo, próximo a guarita de entrada.","26884","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA
"343","2019-06-11 13:41:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,"RRC ID Flag","R. B. Foster","1976","8","23","Peru","Madre de Dios",NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3525",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"3525",NA,NA,NA,NA
"344","2018-07-11 16:21:17-03","F","FMNH-SEEDPLANTS","V0442350F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"F. E. Drouet","1935","7","4","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0442350F","V0442350F_01",NA,NA,NA,"2006",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"345","2018-09-05 14:25:50-03","F","FMNH-SEEDPLANTS","V0441558F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,"RRC ID Flag","S. Llatas Quiroz","1992","5","24","Peru","Lambayeque","Lambayeque",NA,NA,NA,NA,"80",NA,"V0441558F","V0441558F_01 V0441558F_02",NA,NA,NA,"3147",NA,"Spermatophyta",NA,"South America",NA,"Portachuelo de Olmos",NA,NA,"Dicotyledoneae",NA,NA,"3147",NA,NA,NA,NA
"346","2019-06-11 13:35:11-03","F","FMNH-SEEDPLANTS","V0442334F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,"RRC ID Flag","J. A. Steyermark","1960","11","20","Venezuela","Delta Amacuro",NA,"-61.5","8.5",NA,NA,NA,NA,"V0442334F","V0442334F_01 V0442334F_02",NA,NA,NA,"87685",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"87685",NA,NA,NA,NA
"347","2018-07-11 16:21:12-03","F","FMNH-SEEDPLANTS","V0442335F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"T. Romero B.","1973","1","28","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"V0442335F","V0442335F_01",NA,NA,NA,"194",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"348","2018-07-11 16:21:12-03","F","FMNH-SEEDPLANTS","V0442336F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"K. S. Lowell","1985","8","24","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,NA,NA,"V0442336F","V0442336F_01",NA,NA,NA,"383",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"349","2018-07-11 16:21:13-03","F","FMNH-SEEDPLANTS","V0442337F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"M. J. Jansen-Jacobs & et al.","1987","10","31","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,NA,NA,"V0442337F","V0442337F_01",NA,NA,NA,"586",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"350","2018-07-11 16:21:13-03","F","FMNH-SEEDPLANTS","V0442338F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"R. Simão-Bianchini","1993","5","3","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0442338F","V0442338F_01",NA,NA,NA,"350",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"351","2018-07-11 16:21:13-03","F","FMNH-SEEDPLANTS","V0442339F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"C. M. Belshaw","1937","7","31","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0442339F","V0442339F_01",NA,NA,NA,"3160",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"352","2018-07-11 16:21:14-03","F","FMNH-SEEDPLANTS","V0442340F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"J. Cuatrecasas","1943","3","2","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0442340F","V0442340F_01",NA,NA,NA,"14355",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"353","2018-07-11 16:21:14-03","F","FMNH-SEEDPLANTS","V0442341F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"J. Cuatrecasas","1944","2","11","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0442341F","V0442341F_01",NA,NA,NA,"16174",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"354","2018-07-11 16:21:14-03","F","FMNH-SEEDPLANTS","V0442342F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"F. Woytkowski","1946","8","30","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0442342F","V0442342F_01",NA,NA,NA,"34456",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"355","2018-07-11 16:21:15-03","F","FMNH-SEEDPLANTS","V0442343F","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"J. Cuatrecasas","1941","11","20","Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0442343F","V0442343F_01",NA,NA,NA,"13354",NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
