"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"373","2013-05-07 06:03:00-03","MO","MOBOT","3183709","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Malme",NA,NA,NA,"Ynés Mexia","1931","4","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Corinto. Fazenda do Diamante; pasture north of buildings, in savannah among tall grass. Common, scattered.","590.00000000",NA,NA,"Mexia 5539a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2009-07-17 07:39:00-03","MO","MOBOT","3183845","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"Petalis albis.",NA,NA,NA,"Hassler 8073","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2008-05-27 22:02:00-03","MO","MOBOT","3188449","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","J. Grimes",NA,NA,NA,"Howard S. Irwin","1968","2","4","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"Chapada da Contagem. Legume garden, experiment station, carpus of Universidade de Brasília.","1000.00000000",NA,NA,"Irwin 19499","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2010-10-07 15:19:00-03","MO","MOBOT","3190748","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","J. Grimes",NA,NA,NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","1966","5","2","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"Callery forest, Gôrrego Itaquera, ca. 30 km. N. of Formosa, Goiás.","850.00000000",NA,NA,"Irwin 15597","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2011-06-27 08:43:00-03","MO","MOBOT","3183517","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.K. Schindler",NA,NA,NA,"F. Sellow","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sellow s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2016-10-12 09:43:00-03","MO","MOBOT","1093172","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Nur Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|Marisol Garvizu","1996","8","20","Bolivia","Santa Cruz","Nuflo de Chavez","-62.0166667","-16.1166667",NA,NA,NA,NA,"Wetland; o.5 km NE of Concepción, on the road towards San Ignacio. The front half of the system is dominated by Pontederia cordata. The back half contains a large pond, with a floating mat dominated by Eleocharis.","485.00000000",NA,NA,"Ritter 3685","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA
"379","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","486","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Azevedo-Tozzi, A.M.G.","1997",NA,NA,"Coleman, J. e Coleman, M.",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"Rodovia Km 444",NA,NA,NA,NA,"América do Sul",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"380","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","14929","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"Karina G. Melzi",NA,NA,NA,"Brasil","São Paulo","São José do Rio Preto","-49.3544444","-20.77694444","-49.3544444","-20.77694444",NA,NA,"Bosque Municipal",NA,NA,"Herbácea, 1,5 m, inflorescências lilás, frutos imaturos;",NA,"América do Sul",NA,NA,"Tracheophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"381","2020-06-22 14:18:01-03","UNESP-IBILCE","SJRP","8393","PreservedSpecimen","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Azevedo-Tozzi, A.M.G.","1997",NA,NA,"Pietrobom-Silva, M.R. & Andrade, R.M.C.",NA,NA,NA,"Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"Rodovia SP-225 Eng. João Baptista",NA,NA,NA,"961.0","América do Sul",NA,NA,"Tracheophyta","Fabales","22843","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"382","2020-08-31 09:15:52-03","INPA","INPA","130340","S","Plantae","Leguminosae-Pap","Desmodium","discolor","Desmodium discolor","Vogel","Azevedo, AMG","2003","06",NA,"Reis, G","1983","02","02","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"INPA0130340","INPA0130340 INPA0130340_e","Estação Florestal Cabeça de Veado. Ca de 20 km a SE de Brasilia.","1025","1025",NA,"18","Southern America",NA,NA,"Dicotyledon Rosids","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","2651",NA,"Plantae","Leguminosae Faboideae","Desmodium","discolor","Desmodium discolor","Vogel","A. M. Carvalho/Dez.1995",NA,NA,NA,"W. Pizziolo","1984","05","10","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"MBML002651","MBML002651","Estrada para Santa Leopoldina",NA,NA,"Arvoreta de 4m, flores rosas;","78",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
"384","2020-07-10 09:46:53-03","MBML","MBML-HERBARIO","2773",NA,"Plantae","Leguminosae Faboideae","Desmodium","discolor","Desmodium discolor","Vogel","A. M. Carvalho/Dez.1995",NA,NA,NA,"W. Pizziolo","1984","04","26","Brasil","Espírito Santo","Santa Teresa","-40.5125","-19.971944","40W30'45","19S58'19","MBML002773","MBML002773","Santa Lúcia",NA,NA,"Arbustinho com flores roxas.","54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-06-15 15:30:40-03","UNESP-RC","HRCB","72666","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Shima, J.N.",NA,NA,NA,"Shima",NA,NA,NA,"Brasil","São Paulo","Rio Claro","-47.586111","-22.506944","47º35'10.0W","22º30'25.0S",NA,NA,"Parque Geológico de Assistência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-06-15 15:30:40-03","UNESP-RC","HRCB","3071","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel.","Tozzi, A.M.G.A.","1983",NA,NA,"Maimoni-Rodella, R.C.S.","1983","03","27","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Arredores da casa Santo Inácio, no Distrito de Rubião Junior, a cerca de 3 Km do ''Campus da Unesp.",NA,NA,"Arbusto com flores azuis.","s.n",NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"387","2020-06-15 15:30:40-03","UNESP-RC","HRCB","49608","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel.","Saka, M.N.","2009","11","26","Lombardi","2008","03","24","Brasil","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Trilha Passarinheiros","985","985","Erva, cálice verde amarelado, corola lilás azulada, parte abaxial da carena creme.","7326",NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA
"388","2020-06-15 15:30:40-03","UNESP-RC","HRCB","18705","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel.","Tozzi, A.M.G.A.","1996","11","19","Marcondes Ferreira, W.","1994","03","18","Brasil","São Paulo","Pedregulho","-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,NA,"Subarbusto ca. 2m, flores azuis, com frutos.","846",NA,NA,NA,NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA
"389","2020-06-15 15:30:40-03","UNESP-RC","HRCB","11785","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel.","Tozzi, A.M.G.A.","1996","11","19","Arbo, M.M.","1990","02","03","Brasil","Goiás","Posse","-46.3694000244141","-14.0930995941162",NA,NA,NA,NA,"GO 446, 3 Km SW de Posse, camino a Laciara.","800","800","Flores color vinoso.","3523",NA,NA,NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA
"390","2020-06-15 15:30:40-03","UNESP-RC","HRCB","28645","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel.",NA,NA,NA,NA,"Hoehne, W.","1947","03","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Alto da Lapa",NA,NA,NA,"s.n",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"391","2018-10-09 16:31:24-03","UFLA","ESAL","1166","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Ana M. G. Azevedo T.",NA,NA,NA,"Heringer, EP",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"ESAL",NA,NA,"; ; ;","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2018-10-09 16:31:24-03","UFLA","ESAL","2150","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Marcos José de Campos",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,"; ; ; lomento","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2018-10-09 16:31:24-03","UFLA","ESAL","7441","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"Sítio Três Barras",NA,NA,"sub-arbusto; 1,5 m; roxa azulada;; formação antrópica","1.058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2018-10-09 16:31:24-03","UFLA","ESAL","23700","S","Plantae","Fabaceae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","Domingos, DQ","2013","06",NA,"Domingos, DQ","2011","01",NA,"Brasil","Minas Gerais","Vazante","-46.9077987670898","-17.9869003295898",NA,NA,NA,NA,"Área de mineração Votorantim. Cava 3A.",NA,NA,"Possui duplica; Arbusto 80cm; cálice verde, corola rosa. Interior da Cava 3A.","722",NA,NA,NA,NA,NA,"62440","auto",NA,NA,NA,NA,NA,NA
"395","2019-06-10 10:10:49-03","FZB-BH","BHZB","3871","S","Plantae","Fabaceae - Papilionoideae","Desmodium","discolor","Desmodium discolor",NA,"S.G. Rezende",NA,NA,NA,"Rezende, S.G et al.","2004","05","12","Brasil","MG","Vazante","-46.853056","-17.961111","46W 51' 11","17S 57' 40",NA,NA,NA,NA,NA,"Coord. UTM 303750 / 8013125.Anteriormente com no. Coletor no.789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2019-06-10 10:10:49-03","FZB-BH","BHZB","8422","S","Plantae","Fabaceae - Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum",NA,"L.C.P, Lima","2014","07","31","Rezende, S.G et al.","2010","03","28","Brasil","MG","Rio Acima","-43.842778","-20.130556","43W 50' 34","20S 7' 50",NA,NA,"Rio do Peixe - Bacia do Córrego Procópio","860","860","Doação Sete Soluções. BHCB 148705. Coord: 20°07'50 S; 43°50'34 W. Alt.: 860m a 1000m. Em estágio inicial de regeneração. Anteriormente identificada como Desmodium cf. acuminatum f. chandonnettii","4288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","2021-03-03 13:56:16-03","UFF","NIT","NIT10360","PreservedSpecimen","Plantae","Leguminosae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","D. Nepomuceno",NA,NA,NA,"T. Fernandes","2018","05","08","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"NIT00001594",NA,"Trilha para Pedra do Silvado.",NA,NA,"Erva, ca. 10 cm. Folhas concolores, flores roxas.","194",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA
"398","2014-11-06 16:17:19-02","UFPB","EAN","1789","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","J. Rougan","1990","05","10",NA,"1956","09","28","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"Capoeiras em terrenos altos e pouco úmidos",NA,NA,"Flores rosas.",NA,NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"399","2014-11-06 16:17:19-02","UFPB","EAN","5894","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","J. Rougan","1990","05","10","L. P. Félix; E. S. Santana","1989","08","31","Brasil","Paraíba","Mamanguape","-35.1261","-6.83861",NA,NA,NA,NA,"Caiana, Sema II",NA,NA,"Arbusto, flores roxas.Habitat: Terrestre","2156",NA,NA,NA,NA,NA,"36853","auto",NA,NA,NA,NA,NA,NA
"400","2014-11-06 16:17:19-02","UFPB","EAN","2887","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.",NA,NA,NA,NA,NA,"1954","08","05","Brasil","Pará","Belém","-48.5044","-1.45583",NA,NA,NA,NA,"Instituto Agronômico do Norte",NA,NA,"Arbusto, flores roxas, planta forrageira de grande interesse agrícola, muito usada nos estados do Brasil central, perene ereta, trifoliada, panículas terminais.","76",NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA
"401","2014-11-06 16:17:19-02","UFPB","EAN","3948","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","J. Rougan","1990","05","17","L. P. Félix; G. V. Dornelas","1987","03","02","Brasil","Goiás","Arraias",NA,NA,NA,NA,NA,NA,"Fazenda União",NA,NA,"Arbustivo, flores roxas.Habitat: Terrestre","902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2014-11-06 16:17:19-02","UFPB","EAN","6882","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","L. P. Félix","1992","08","11",NA,"1992","04","16","Brasil","Bahia","Jacobina","-40.5183","-11.1806",NA,NA,NA,NA,"Serra do Tombador",NA,NA,"Arbusto ereto, cerca de 1,5 m de altura, flores lilases.","4877",NA,NA,NA,NA,NA,"62396","auto",NA,NA,NA,NA,NA,NA
"403","2014-11-06 16:17:19-02","UFPB","EAN","2764","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vog.","L. P. Félix","1986","07","28","L. P. Félix; G. V. Dornelas","1986","07","08","Brasil","Paraíba","Areia","-35.6917","-6.96333",NA,NA,NA,NA,"CCA - Campus - II, UFPB",NA,NA,"Arbustivo, flores roxas.Habitat: Terrestre","296",NA,NA,NA,NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"404","2014-07-30 10:41:02-03","CITSF","HXBH","003706","S","Plantae","Fabaceae","Desmodium","subsecundum vogel","Desmodium subsecundum vogel",NA,"Lima, L. C. P.","2011","12","01","Meyer, S. T","1987","03","27","BR","MG","Sacramento","-47.44","-19.8653",NA,NA,NA,NA,"Rio Araguari",NA,NA,"Flor lilás",NA,NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA
"405","2014-07-30 10:41:02-03","CITSF","HXBH","005546","S","Plantae","Fabaceae","Desmodium","subsecundum vogel","Desmodium subsecundum vogel",NA,"Lima, L. C. P.","2011","12","01","Pedralli, G. & Lima, F.S.","1988","04","06","BR","MG","Conceição das Alagoas","-48.3883","-19.9147",NA,NA,NA,NA,"Represa de Volta Grande",NA,NA,"Flor roxa",NA,NA,NA,NA,NA,NA,"29208","auto",NA,NA,NA,NA,NA,NA
"406","2014-07-30 10:41:02-03","CITSF","HXBH","009730","S","Plantae","Fabaceae","Desmodium","subsecundum vogel","Desmodium subsecundum vogel",NA,"Lima, L. C. P.","2011","12","01","Meyer, S. T. et al.","1991","02","28","BR","MG","Nova Lima","-43.8467","-19.9856",NA,NA,NA,NA,"APE Mutuca",NA,NA,"Flores amarelas",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA
"407","2014-07-30 10:41:02-03","CITSF","HXBH","010227","S","Plantae","Fabaceae","Desmodium","subsecundum vogel","Desmodium subsecundum vogel",NA,"Lima, L. C. P.","2011","12","01","Pedralli et al.","1992","03","09","BR","MG","Ouro Preto","-43.5081","-20.2875",NA,NA,NA,NA,"Estação Ecológica do Tripuí",NA,NA,"Flor lilás",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"408","2021-03-01 11:54:10-03","UFPE","UFP","80","PreservedSpecimen","Plantae","Fabaceae-Papi.","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Ciuffi, A","1954","08","05","Brasil","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,"UFP000080",NA,NA,NA,NA,"Pianta foraggera di grande interesse agricola molto usata negli Stati del Centro Brasile.; Pianta foraggera di grande interesse agricola molto usata negli Stati del Centro Brasile.","76",NA,NA,NA,NA,"Fabales","48462","auto",NA,NA,NA,NA,NA,NA
"409","2020-09-12 05:00:02-03","US","US","1188355","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"E. W. D. Holway & M. M. Holway","1922","3","21","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02244871","US02244871_01","San Roque","800",NA,NA,"1666","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"410","2020-09-12 05:00:02-03","US","US","2196705","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"A. Macedo",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"US02244865","US02244865_01",NA,NA,NA,NA,"1789","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"411","2020-09-12 05:00:02-03","US","US","2121015","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"G. A. Black","1951","11","7","Brazil","Acre",NA,NA,NA,NA,NA,"US02244862","US02244862_01","Amazonia, Territorio do Rio Branco, beira do Rio Branco, entre as Fazendas Capela e Bom Intento",NA,NA,NA,"51-14045","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"412","2020-09-12 05:00:02-03","US","US","2959638","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","3","24","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02244856","US02244856_01","Brasilia, DF, Fazenda Agua Limpa (FAL), campo experimental da Universidade de Brasilia",NA,NA,NA,"4056","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"413","2020-09-12 05:00:02-03","US","US","1234930","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"E. Warming","1864",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02244875","US02244875_01","Brasilia, Lagoa Santa",NA,NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"414","2020-09-12 05:00:02-03","US","US","3561155","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"W. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,"US02244867","US02244867_01","S.P., prox. ao Jaragua",NA,NA,NA,"SPF13212","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"415","2020-09-12 05:00:02-03","US","US","2369540","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"S. Machado","1960","3","15","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02244860","US02244860_01","Mun. Sorocaba, km 125 da rodovia Sao Paulo-Sorocaba",NA,NA,NA,"185","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"416","2020-09-12 05:00:02-03","US","US","1543526","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Y. Mexia","1930","2","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02244870","US02244870_01","Vicosa, Agricultural College lands, northwest of water reservoir","680",NA,NA,"4352","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"417","2020-09-12 05:00:02-03","US","US","2854817","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"T. S. Santos","1969","7","21","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"US02244857","US02244857_01","Esp. Santo, Vitoria (capital), BR 262 a Realeza",NA,NA,NA,"969","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"418","2020-09-12 05:00:02-03","US","US","2955321","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","3","24","Brazil","Distrito Federal",NA,NA,NA,NA,NA,"US02244855","US02244855_01","Fazenda Agua Limpa",NA,NA,NA,"4056","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"419","2020-09-12 05:00:02-03","US","US","2197762","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"L. Smith","1952","3","29","Brazil","São Paulo",NA,NA,NA,NA,NA,"US02244861","US02244861_01","Km 115, near Piedade",NA,NA,NA,"6326","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"420","2020-09-12 05:00:02-03","US","US","1932699","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"L. O. Williams & V. Assis","1945","3","29","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02244866","US02244866_01","Morro das Pedras, Municipio of Belo Horizonte",NA,NA,NA,"6324","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"421","2020-09-12 05:00:02-03","US","US","2631506","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"G. Hatschbach & J. H. Haas","1966","3","3","Brazil","Paraná",NA,NA,NA,NA,NA,"US02244858","US02244858_01","Jaguariaiva",NA,NA,NA,"Ha. 13951","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"422","2020-09-12 05:00:02-03","US","US","1574926","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"Y. Mexia","1931","4","10","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02244868","US02244868_01","Corinto, Fazenda do Diamante, pasture north of buildings","590",NA,NA,"5539a","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"423","2020-09-12 05:00:02-03","US","US","1280226","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"P. K. Dusén","1910","4","10","Brazil","Paraná",NA,NA,NA,NA,NA,"US02244873","US02244873_01","Jaguariahyva",NA,NA,NA,"9616","South America",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"424","2020-09-12 05:00:02-03","US","US","1234936","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel",NA,NA,NA,NA,"E. Warming","1864",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"US02244874","US02244874_01","Brasilia, Lagoa Santa",NA,NA,NA,"s.n.","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
