"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"566","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254989","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254989' target='other'> <mi>dwc_moreinfo</mi></a>","P00254989","P00254989_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2368",NA,NA,NA
"567","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254990","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Philcox, D.|Ramos, J.|Sousa, R.",NA,"1967","11","19","Brésil",NA,NA,"1 km SE du km 264, route Xavantina-Cochimbo, Cerrado","-51.76667","-12.81667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254990' target='other'> <mi>dwc_moreinfo</mi></a>","P00254990","P00254990_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3143",NA,NA,NA
"568","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254991","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Pickel, D.B.",NA,"1933","9","16","Brésil",NA,NA,"Tapera, Pernambuco",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254991' target='other'> <mi>dwc_moreinfo</mi></a>","P00254991","P00254991_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132",NA,NA,NA
"569","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254992","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Langeron",NA,"1927","2","5","Brésil",NA,NA,"Santos",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254992' target='other'> <mi>dwc_moreinfo</mi></a>","P00254992","P00254992_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254993","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Puiggari, J.I.",NA,"1886","11",NA,"Brésil",NA,NA,"Apiahy (Sao Paulo)",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254993' target='other'> <mi>dwc_moreinfo</mi></a>","P00254993","P00254993_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3249",NA,NA,NA
"571","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254994","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Dumont d'Urville, J.S.C.",NA,NA,NA,NA,"Brésil",NA,NA,"Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254994' target='other'> <mi>dwc_moreinfo</mi></a>","P00254994","P00254994_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254995","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Riedel, L.",NA,NA,NA,NA,"Brésil",NA,NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,"reçu le 3 janvier 1901 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254995' target='other'> <mi>dwc_moreinfo</mi></a>","P00254995","P00254995_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"917",NA,NA,NA
"573","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254996","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254996' target='other'> <mi>dwc_moreinfo</mi></a>","P00254996","P00254996_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254997","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Gaudichaud, C.",NA,"1833",NA,NA,"Brésil",NA,NA,"Prov. Rio Grande",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254997' target='other'> <mi>dwc_moreinfo</mi></a>","P00254997","P00254997_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"108",NA,NA,NA
"575","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254998","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254998' target='other'> <mi>dwc_moreinfo</mi></a>","P00254998","P00254998_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA
"576","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00254999","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Ile Ste Catherine",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00254999' target='other'> <mi>dwc_moreinfo</mi></a>","P00254999","P00254999_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA
"577","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255000","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Weddell, H.A.",NA,"1844",NA,NA,"Brésil",NA,NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255000' target='other'> <mi>dwc_moreinfo</mi></a>","P00255000","P00255000_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1026",NA,NA,NA
"578","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255001","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Weddell, H.A.",NA,"1843",NA,NA,"Brésil",NA,NA,"environs de Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255001' target='other'> <mi>dwc_moreinfo</mi></a>","P00255001","P00255001_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"542",NA,NA,NA
"579","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255002","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255002' target='other'> <mi>dwc_moreinfo</mi></a>","P00255002","P00255002_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"A1 87",NA,NA,NA
"580","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255003","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Saint Paul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255003' target='other'> <mi>dwc_moreinfo</mi></a>","P00255003","P00255003_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1203",NA,NA,NA
"581","2015-09-04 07:40:26-03","MNHN","RECOLNAT_MNHN_P","P00255004","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255004' target='other'> <mi>dwc_moreinfo</mi></a>","P00255004","P00255004_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2792",NA,NA,NA
"582","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255005","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Beyrich, H.K.",NA,"1822","11",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255005' target='other'> <mi>dwc_moreinfo</mi></a>","P00255005","P00255005_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2015-09-04 02:24:58-03","MNHN","RECOLNAT_MNHN_P","P00255027","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Calot, M.",NA,"1876","2",NA,"Uruguay",NA,NA,"Bacacua",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255027' target='other'> <mi>dwc_moreinfo</mi></a>","P00255027","P00255027_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87",NA,NA,NA
"584","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255006","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Guillemin, J.B.A.",NA,"1838","12",NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255006' target='other'> <mi>dwc_moreinfo</mi></a>","P00255006","P00255006_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"155",NA,NA,NA
"585","2015-09-04 07:40:26-03","MNHN","RECOLNAT_MNHN_P","P00255007","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255007' target='other'> <mi>dwc_moreinfo</mi></a>","P00255007","P00255007_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255008","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Sellow, F.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255008' target='other'> <mi>dwc_moreinfo</mi></a>","P00255008","P00255008_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255009","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Martius, C.F. von",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255009' target='other'> <mi>dwc_moreinfo</mi></a>","P00255009","P00255009_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"857",NA,NA,NA
"588","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255010","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Glaziou, A.",NA,"1864","3","18","Brésil",NA,NA,"Copacabana",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255010' target='other'> <mi>dwc_moreinfo</mi></a>","P00255010","P00255010_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"520",NA,NA,NA
"589","2015-09-04 07:40:26-03","MNHN","RECOLNAT_MNHN_P","P00255011","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Warming, E.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255011' target='other'> <mi>dwc_moreinfo</mi></a>","P00255011","P00255011_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255012","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Isabelle, A.",NA,"1835",NA,NA,"Brésil",NA,NA,"Prov; Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255012' target='other'> <mi>dwc_moreinfo</mi></a>","P00255012","P00255012_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2015-09-04 07:40:26-03","MNHN","RECOLNAT_MNHN_P","P00255013","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Guillot, J.",NA,NA,NA,NA,"Brésil",NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255013' target='other'> <mi>dwc_moreinfo</mi></a>","P00255013","P00255013_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255014","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Balansa, B.",NA,"1876","1",NA,"Paraguay",NA,NA,"L'Assomption",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255014' target='other'> <mi>dwc_moreinfo</mi></a>","P00255014","P00255014_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"476 a",NA,NA,NA
"593","2015-09-04 07:40:26-03","MNHN","RECOLNAT_MNHN_P","P00255015","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Pedersen, T.M.",NA,"1965","12","10","Paraguay",NA,NA,"Villa Elisa, Dep. Central",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255015' target='other'> <mi>dwc_moreinfo</mi></a>","P00255015","P00255015_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7516",NA,NA,NA
"594","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255016","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Lourteig, A.",NA,"1967","10","5","Paraguay",NA,NA,"Dep. Guaira, Col Independencia, Ca. Tilinski",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255016' target='other'> <mi>dwc_moreinfo</mi></a>","P00255016","P00255016_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1884",NA,NA,NA
"595","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255017","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Hassler, E.",NA,"1885","10",NA,"Paraguay",NA,NA,"in campo Paraguari",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255017' target='other'> <mi>dwc_moreinfo</mi></a>","P00255017","P00255017_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1318",NA,NA,NA
"596","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255018","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Hassler, E.",NA,"1885","5",NA,"Paraguay",NA,NA,"in campo Tobali",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255018' target='other'> <mi>dwc_moreinfo</mi></a>","P00255018","P00255018_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"504",NA,NA,NA
"597","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255019","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Balansa, B.",NA,"1880","11",NA,"Paraguay",NA,NA,"Guarapi",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255019' target='other'> <mi>dwc_moreinfo</mi></a>","P00255019","P00255019_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3023",NA,NA,NA
"598","2015-09-03 21:48:37-03","MNHN","RECOLNAT_MNHN_P","P00255020","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Rusby, H.H.",NA,"1886","6",NA,"Bolivie",NA,NA,"Beni River",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255020' target='other'> <mi>dwc_moreinfo</mi></a>","P00255020","P00255020_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70",NA,NA,NA
"599","2015-09-03 21:48:38-03","MNHN","RECOLNAT_MNHN_P","P00255021","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl","Clarke",NA,NA,NA,"Mandon, G.",NA,"1860",NA,NA,"Bolivie",NA,NA,"prov. Larecaja, Quiabaya : Tintilaya prope Motoata",NA,NA,NA,NA,"2650","2800","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255021' target='other'> <mi>dwc_moreinfo</mi></a>","P00255021","P00255021_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1401",NA,NA,NA
"600","2015-09-03 21:48:38-03","MNHN","RECOLNAT_MNHN_P","P00255022","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Orbigny, A.D. d'",NA,NA,NA,NA,"Bolivie",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255022' target='other'> <mi>dwc_moreinfo</mi></a>","P00255022","P00255022_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113 bis",NA,NA,NA
"601","2015-09-03 21:48:38-03","MNHN","RECOLNAT_MNHN_P","P00255023","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Pedersen, T.M.",NA,"1948","3","5","Argentine",NA,NA,"Corrientes, estancia Santa Maria",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255023' target='other'> <mi>dwc_moreinfo</mi></a>","P00255023","P00255023_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116",NA,NA,NA
"602","2015-09-03 21:48:38-03","MNHN","RECOLNAT_MNHN_P","P00255024","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Pedersen, T.M.",NA,"1966","3","18","Argentine",NA,NA,"Corrientes, Dep. Empedrado, estancia Las tres Marias",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255024' target='other'> <mi>dwc_moreinfo</mi></a>","P00255024","P00255024_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7735",NA,NA,NA
"603","2015-09-03 21:48:39-03","MNHN","RECOLNAT_MNHN_P","P00255025","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Krapovickas, A.|Benitez, C.L.Cristobal, M.M.Arbo, B.",NA,"1971","2","11","Argentine",NA,NA,"15 km E de route natl. 12, camino a San Carlos, Corrientes, dep. Ituzaingo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00255025' target='other'> <mi>dwc_moreinfo</mi></a>","P00255025","P00255025_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18080",NA,NA,NA
"604","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727957","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Hassler, E.",NA,NA,NA,NA,"Paraguai",NA,NA,"Pr. Cobaty. Paraguai",NA,NA,NA,NA,NA,NA,"Plantae Paraguarienses 1885-1895. s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727957' target='other'> <mi>dwc_moreinfo</mi></a>","P01727957","P01727957_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"504",NA,NA,NA
"605","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727958","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Jansen-Jacobs, M.J.|Welle, B.J.H.|Gustafsson, C.|James, V.",NA,"1995","6","5","Guiana",NA,NA,"Guyana. Rupunini Distr., Dadanawa. Guiana , América do Sul","-59.51667","2.81667",NA,NA,"120",NA,"Flora of Guyana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727958' target='other'> <mi>dwc_moreinfo</mi></a>","P01727958","P01727958_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3913",NA,NA,NA
"606","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727960","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Mandon, G.",NA,"1860","2","1","Bolívia",NA,NA,"Prov. Larecaja, viciniis[ quábayae: Tíntílaya propé Mobata]. Bolívia",NA,NA,NA,NA,"2650","2800","Plantae Andium Boliviensium. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727960' target='other'> <mi>dwc_moreinfo</mi></a>","P01727960","P01727960_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1401 A",NA,NA,NA
"607","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727961","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Raynal-Roques, A.",NA,"1978","1","26","Guyane française",NA,NA,"Les Hattes, village Galibi entre les embouchures de la Mana et du Maroni, 25 Km à l´ WNW de Mana. Fourrés en arrière de la plage, à 3 Km à l´E des Hattes. Guiana Francesa",NA,NA,NA,NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727961' target='other'> <mi>dwc_moreinfo</mi></a>","P01727961","P01727961_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19903",NA,NA,NA
"608","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727963","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Balansa, B.",NA,"1880","11","1","Paraguai",NA,NA,"Guarupi. Paraguai",NA,NA,NA,NA,NA,NA,". . Reçu le 3 janvier 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727963' target='other'> <mi>dwc_moreinfo</mi></a>","P01727963","P01727963_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3023",NA,NA,NA
"609","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727969","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Balansa, B.",NA,"1880","11","1","Paraguai",NA,NA,"Guarupi. Paraguai",NA,NA,NA,NA,NA,NA,"Pl. du Paraguay - 1878-1884. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727969' target='other'> <mi>dwc_moreinfo</mi></a>","P01727969","P01727969_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3023",NA,NA,NA
"610","2015-09-03 21:49:18-03","MNHN","RECOLNAT_MNHN_P","P01727971","PreservedSpecimen",NA,"Cyperaceae","Kyllinga","odorata","Kyllinga odorata","Vahl",NA,NA,NA,NA,"Cuatrecasas, J.",NA,"1946","11","19","Colômbia",NA,NA,"Departamento del Valle. Cartago; Santa Ana de los Caballeros. Colômbia, América do Sul",NA,NA,NA,NA,NA,NA,"Plantae Colombianae. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01727971' target='other'> <mi>dwc_moreinfo</mi></a>","P01727971","P01727971_01",NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23039",NA,NA,NA
