"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"420","2019-11-13 11:21:11-03","USP","SPF","198458","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Quinet, A",NA,NA,NA,"Pessoa, SVA","1200","2007","06","01","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Remanescente próximo à represa.","-42.255278","-22.580556","-42.255278","-22.580556",NA,NA,NA,"SPF00198458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-11-13 11:21:11-03","USP","SPF","199344","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, ML","2017","02","06","Demuner, V","2741","2006","08","23","Brasil","Espírito Santo","Governador Lindenberg","Pedra de Santa Luzia, Propr.: Firmino Sottele.","-40.463333","-19.275833","-40.463333","-19.275833","350","680",NA,"SPF00199344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-11-13 11:21:11-03","USP","SPF","200363","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, PLR","2013","12",NA,"Freitas, HS","273","2008","04","02","Brasil","São Paulo","Areias","Fazenda São Domingos. Acesso pelo km 237 da rodovia dos Tropeiros (SP 068).","-44.726944","-22.640833","-44.726944","-22.640833","813","813",NA,"SPF00200363",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2019-11-13 11:21:11-03","USP","SPF","201978","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, ML","2017","02","06","Amorim, AMA","6458","2006","10","13","Brasil","Bahia","Porto Seguro","RPPN Estação Veracruz, Estrada que liga Eunápolis à Porto Seguro.","-39.202222","-16.419167","-39.202222","-16.419167","50","100",NA,"SPF00201978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2019-11-13 11:21:11-03","USP","SPF","171489","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, PLR","2010","04",NA,"Sant'Ana, SC","335","1993","07","28","Brasil","Bahia","Una","Entrada à direita, no km 10,4 da Rod. Una/Ilhéus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"SPF00171489",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"425","2019-11-13 11:21:11-03","USP","SPF","164544","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Moraes, PLR","2010","04",NA,"Sant'Ana, SC","335","1993","07","28","Brasil","Bahia","Una","Entrada à direita, no km 10,4 da Rod. Una/Ilhéus.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"SPF00164544",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"426","2019-11-13 11:21:11-03","USP","SPF","230128","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Quinet, A","1999","06",NA,"Lira-Neto, JA","84","1995","07","12","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,"SPF00230128",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"427","2019-11-13 11:21:11-03","USP","SPF","179774","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, JB","1984","10",NA,"Robim, MJ","s.n.","1984","10","16","Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região do Pinheiro Seco.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00179774",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA
"428","2019-11-13 11:21:11-03","USP","SPF","166822","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, ML","2017","02","06","Rossi, L","s.n.","1979","09","27","Brasil","São Paulo","São Paulo","Parque Conceição.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166822",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"429","2019-11-13 11:21:11-03","USP","SPF","166820","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, ML","2017","02","06","Rossi, L","s.n.","1984","06","01","Brasil","São Paulo","São Paulo","Parque Conceição.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00166820",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"430","2021-03-25 13:52:26-03","UNIVILLE","JOI","10029","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2010","05","07","Brotto M.L.","441","2010","05","07","Brasil","Paraná","Morretes","Serra da Prata, Torre da Prata.","-48.708611","-25.610833","48º42'31''W","25º36'39''S","850","850","; HABITO: Árvore; TIPO VEGETACIONAL: FOD montana","JOI010029",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2021-03-25 13:52:26-03","UNIVILLE","JOI","11923","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A.A. de Oliveira","2010","09","21","Verdi, M.","4833","2010","05","30","Brasil","Santa Catarina","São Bonifácio","Rio Sete.","-49.048889","-27.989167","49º2'56''W","27º59'21''S","821","821","; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011923",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2021-03-25 13:52:26-03","UNIVILLE","JOI","12034","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2011","02","19","A. Stival-Santos","3042","2010","06","19","Brasil","Santa Catarina","Palhoça","Maciambú.","-48.69","-27.81","48º41'24''W","27º48'36''S","220","220","; HABITAT: entorno do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-03-25 13:52:26-03","UNIVILLE","JOI","12072","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"A. Stival-Santos","2808","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.78","-27.72","48º46'48''W","27º43'12''S","612","612","; HABITAT: interior do fragmento; HABITO: arbustiva; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI012072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-03-25 13:52:26-03","UNIVILLE","JOI","11916","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A.A. de Oliveira","2010","09","22","Verdi, M.","5042","2010","06","15","Brasil","Santa Catarina","São Martinho","Hoerpes / Vargem do Cedro / Parque Estadual da Serra do Tabuleiro.","-48.87","-28.08","48º52'12''W","28º4'48''S","517","517","; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","2021-03-25 13:52:26-03","UNIVILLE","JOI","11944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M. Verdi","2010","04","26","Verdi, M.","4442","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.322222","-28.17","49º19'20''W","28º10'12''S","332","332","; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-03-25 13:52:26-03","UNIVILLE","JOI","18481","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Vieira, F.C.S.","2018","07","01","Vieira, F.C.S.","2846","2018","07","01","Brasil","Santa Catarina","Joinville","Morro do Finder. ARIE Morro do Iririú","-48.830278","-26.256667","48º49'49''W","26º15'24''S","150","150",NA,"JOI018481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-03-25 13:52:26-03","UNIVILLE","JOI","11962","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","A. Quinet","2010","09","15","Verdi, M.","5109","2010","06","30","Brasil","Santa Catarina","São Bonifácio","Santa Maria.","-48.96","-27.993889","48º57'36''W","27º59'38''S","339","339","; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","JOI011962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-03-25 13:52:26-03","UNIVILLE","JOI","10283","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.L. Brotto","2008","01","01","O.S. Ribas","7095","2005","10","27","Brasil","Paraná","Adrianópolis","Fazendo Mato Limpo, Berneck.","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD","JOI010283",NA,NA,NA,NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"439","2021-03-25 13:52:26-03","UNIVILLE","JOI","4138","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J. Cordeiro","2006","01","01","Valdir Mantorani",NA,"2001","07","04","Brasil","Santa Catarina","Blumenau","Parque Spitzkof.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"JOI004138",NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"440","2019-10-07 09:23:02-03","UEFS","HUEFS","36446","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","F.H.F.Nascimento","2004","04",NA,"Nascimento, F.H.F.","115","1999","01","29","Brasil","Bahia","Rio de Contas","Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192",NA,NA,"1770","1770","Mata de Altitude.","HUEFS0036446","HUEFS0036446","Angiospermae","Laurales",NA,NA,"49773","auto","Magnolianae",NA,NA,NA,NA,NA,NA
"441","2019-10-07 09:23:02-03","UEFS","HUEFS","36447","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Nascimento, F.H.F.","116","1999","01","29","Brasil","Bahia","Rio de Contas","Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192",NA,NA,"1700","1700","Mata de Altitude.","HUEFS0036447","HUEFS0036447","Angiospermae","Laurales",NA,NA,"49773","auto","Magnolianae",NA,NA,NA,NA,NA,NA
"442","2019-10-07 09:23:02-03","UEFS","HUEFS","127164","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.Moraes","2010","02",NA,"Amorim, A.M.","6458","2006","10","13","Brasil","Bahia","Porto Seguro","Estrada que liga Eunápolis à Porto Seguro. RPPN Estação Veracruz.","-39.202222","-16.419167","39W12'8''","16S25'9''","50","100","Floresta ombrífila densa montana, sob tabuleiro.","HUEFS0127164","HUEFS0127164","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"443","2019-10-07 09:23:02-03","UEFS","HUEFS","148220","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Moraes, P.L.R.de","2592","2009","03","15","Brasil","Bahia","Rio de Contas","Fragmento na base do Pico do Itoibira","-41.890833","-13.373611","41W53'27''","13S22'25''",NA,NA,NA,"HUEFS0148220","HUEFS0148220","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"444","2019-10-07 09:23:02-03","UEFS","HUEFS","165279","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","P.Moraes","2019",NA,NA,"Amorim, A.M.","7456","2008","06","23","Brasil","Bahia","Camacan","RPPN Serra Bonita. 9,7 Km W de Camacan na estrada para Jacarecí , 6 Km SW na estrada para a RPPN Serra Bonita e Torre.","-39.565278","-15.391667","39W33'55''","15S23'30''","835","835","Floresta Ombrófila Densa Montana. Trilha das cachoeiras.","HUEFS0165279","HUEFS0165279","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"445","2019-10-07 09:23:02-03","UEFS","HUEFS","182202","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Nascimento, F.H.F.","626","2008","11",NA,"Brasil","Bahia","Rio do Pires","Serra Itubira. Mata do Cigano","-41.917778","-13.263889","41W55'4''","13S15'50''","1750","1750","Floresta Alto Montana.","HUEFS0182202","HUEFS0182202","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"446","2019-10-07 09:23:02-03","UEFS","HUEFS","182221","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Nascimento, F.H.F.","645","2008","12",NA,"Brasil","Bahia","Rio de Contas","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, capão de mata, lado direito do caminho Caiambola-Catolés, mata do Cabecinha.","-41.887778","-13.365278","41W53'16''","13S21'55''","1550","1650","Floresta alto montana.","HUEFS0182221","HUEFS0182221","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"447","2019-10-07 09:23:02-03","UEFS","HUEFS","191700","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Lira Neto, J.A.","84","1995","07","12","Brasil","Rio de Janeiro",NA,"Botafogo, Morro Mundo Novo, Campus da Universidade Santa Úrsula.",NA,NA,NA,NA,NA,NA,NA,"HUEFS0191700","HUEFS0191700","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"448","2019-10-07 09:23:02-03","UEFS","HUEFS","195715","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Brotto, M.L.","610","2011","04","16","Brasil","Paraná","Ponta Grossa","Capão da Fortaleza.","-49.987778","-25.229722","49W59'16''","25S13'47''","1040","1040","Floresta ombrófila mista.","HUEFS0195715","HUEFS0195715","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"449","2019-10-07 09:23:02-03","UEFS","HUEFS","195736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Brotto, M.L.","682","2011","05","14","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.","-48.549167","-25.588889","48W32'57''","25S35'20''","20","20","Floresta Ombrófila densa de terras baixas.","HUEFS0195736","HUEFS0195736","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"450","2019-10-07 09:23:02-03","UEFS","HUEFS","195737","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Brotto, M.L.","683","2011","05","14","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito.","-48.546667","-25.586667","48W32'48''","25S35'12''","20","20","Floresta Ombrófila densa de terras baixas.","HUEFS0195737","HUEFS0195737","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"451","2019-10-07 09:23:02-03","UEFS","HUEFS","205864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Nascimento, F.H.F.","1181","2013","12","13","Brasil","Bahia","Rio de Contas","Bela Vista. Mata à base do Pico do Itoibira.","-41.888611","-13.370556","41W53'19''","13S22'14''","1600","1700","Floresta Montana.","HUEFS0205864","HUEFS0205864","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"452","2019-10-07 09:23:02-03","UEFS","HUEFS","232622","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Brotto, M.L.","1961","2015","07","29","Brasil","Paraná","Guaratuba",NA,"-48.585556","-25.910556","48W35'8''","25S54'38''","13","13","Floresta Ombrófila Densa das Terras Baixas.","HUEFS0232622","HUEFS0232622","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"453","2019-10-07 09:23:02-03","UEFS","HUEFS","52479","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","H.van der Werff","2003","12",NA,"Nascimento, F.H.F.","439","2000","08","05","Brasil","Bahia","Rio do Pires","Pedra Lisa Campo do Cigano. Mata do Cigano.","-41.919722","-13.264444","41W55'11''","13S15'52''","1650","1750","Mata ombrófila montana.","HUEFS0052479","HUEFS0052479","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"454","2019-10-07 09:23:02-03","UEFS","HUEFS","72038","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","H.van der Werff","2003","12",NA,"Oliveira, R.P.","931","2003","05","29","Brasil","Bahia","Santa Terezinha","Pedra Branca, Serra da Jibóia, Morro da Pioneira.","-39.466667","-12.85","39W28'","12S51'",NA,NA,"Mata de Altitude.","HUEFS0072038","HUEFS0072038","Angiospermae","Laurales",NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"455","2019-11-22 16:08:21-03","UEFS","HUEFS","166868","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,NA,"5631","2007","06","20","Brasil","Espírito Santo","Linhares","Lagoa 3 Pontas.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"HUEFS0166868","HUEFS0166868","Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA
"456","2019-11-22 16:08:21-03","UEFS","HUEFS","166867","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,NA,"4957","2004","10","06","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mussununga","HUEFS0166867","HUEFS0166867","Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA
"457","2019-11-22 16:08:21-03","UEFS","HUEFS","166866","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,NA,"4853","2004","05","18","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada Flamengo.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Mussununga","HUEFS0166866","HUEFS0166866","Angiospermae","Laurales",NA,NA,"48094","auto","Magnolianae",NA,NA,NA,NA,NA,NA
"458","2019-09-04 19:28:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A. Glaziou","12126",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA,NA
"459","2019-06-11 12:42:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"RRC ID Flag",NA,NA,NA,"C. M. B. Correia","221","1990","9","13","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"221",NA,NA
"460","2019-01-23 11:06:04-02","F","FMNH-SEEDPLANTS","V0061606F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A. Glaziou","12126",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0061606F","V0061606F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA
"461","2015-03-07 08:33:48-03","F","FMNH-SEEDPLANTS","V0157235F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0157235F","V0157235F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"462","2015-03-07 08:23:55-03","F","FMNH-SEEDPLANTS","V0158848F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0158848F","V0158848F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"463","2015-03-07 08:23:55-03","F","FMNH-SEEDPLANTS","V0158851F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0158851F","V0158851F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"464","2019-06-12 15:33:23-03","F","FMNH-SEEDPLANTS","V0158852F","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"RRC ID Flag",NA,NA,NA,"A. Custodio Filho","2330","1980","2","7","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,"V0158852F","V0158852F_01 V0158852F_02","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"2330",NA,NA
"465","2020-04-29 16:29:59-03","UFVJM","HDJF","5944","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Machado, ELM","2013",NA,NA,"Santos, LAG; Otoni, TJO; Machado, ELM","1436","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","-43.194167","-19.0025","738","738",NA,"HDJF005944","HDJF005944_01","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","2020-04-29 16:29:59-03","UFVJM","HDJF","5956","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Machado, ELM","2013",NA,NA,"Santos, LAG; Otoni, TJO; Machado, ELM","s.n.","2012","09",NA,"Brasil","Minas Gerais","Dom Joaquim","Zona Rural","-43.194167","-19.0025","-43.194167","-19.0025","738","738",NA,"HDJF005956",NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2019-01-25 15:41:52-02","IAC","IAC","21839","S","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B. Baitello","1998","03","26","H.F. Leitão Filho","1161","1971","05","12","Brasil","São Paulo","Caraguatatuba","Estrada Caraguatatuba a Paraibuna, Alto da Serra","-45.4131","-23.6203","-45.4131","-23.6203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
