"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"250","2020-11-04 17:30:06-03","UEM","HUEM","21883","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ma.C.Souza; colaboradores","868","1992","11","08",NA,"Brasil",NA,NA,"Solo alagado. Arvoreta. Fruto imaturo verde. Rara no local. Coordenadas aproximadas: Google Earth.; Arvoreta. Fruto imaturo verde.; Solo alagado.","HUEM000023930","Mato Grosso do Sul","rio Ivinhema, lagoa dos Patos",NA,NA,NA,"Mart. ex DC.","-53.552778","-22.825833",NA,"Romagnolo, MB","Taquarussu",NA,NA,"2004","08",NA,"-53.552778","-22.825833",NA,NA,NA,NA,NA,NA
"251","2020-11-04 17:30:06-03","UEM","HUEM","21884","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","472","2000","02","10",NA,"Brasil",NA,NA,"Frutos maturos de coloração amarela. Os galhos ficam sobre a água. Rara na área coletada.","HUEM000023941","Paraná","Rio Paraná, Margem esquerda (acima de Porto São José).",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"In Flora do Brasil","Porto São José",NA,NA,"2019","11","08",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-11-04 17:30:06-03","UEM","HUEM","21885","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ma.C.Souza; colaboradores","866","1992","06","07",NA,"Brasil",NA,NA,"Na margem, solo alagado. Arbórea, semi-submersa. Flores coloração branca. Frutos amarelados com polpa adocicada. Coordenadas aproximadas: Google Earth.; Arbórea, semi-submersa. Flores coloração branca. Frutos amarelados com polpa a","HUEM000023938","Mato Grosso do Sul","rio Baía, fazenda Unida, em frente a sede",NA,NA,NA,"Mart. ex DC.","-53.282222","-22.702778",NA,"Romagnolo, MB","Batayporã",NA,NA,"2004","08",NA,"-53.282222","-22.702778",NA,NA,NA,NA,NA,NA
"253","2020-11-04 17:30:06-03","UEM","HUEM","21887","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","488","2000","04","18",NA,"Brasil",NA,NA,"Frutos maturos de coloração verde. Neste mês oa indivíduos estavam sem folhas e com poucos frutos.","HUEM000023990","Paraná","Rio Paraná, Margem esquerda (acima de Porto São José).",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,"In Flora do Brasil","Porto São José",NA,NA,"2019","11","11",NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-11-04 17:30:06-03","UEM","HUEM","21891","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Romagnolo, MB; colaboradores","3924","2001","05",NA,NA,"Brasil",NA,NA,"Coordenadas aproximadas: Google Earth.","HUEM000023936","Mato Grosso do Sul","rio Ivinhema, lagoa dos Patos, Parque Estadual das Várzeas do Rio Ivinhema",NA,NA,NA,"Mart. ex DC.","-53.552778","-22.825833",NA,"Romagnolo, MB","Taquarussu",NA,NA,"2004","08",NA,"-53.552778","-22.825833",NA,NA,NA,NA,NA,NA
"255","2020-11-04 17:30:06-03","UEM","HUEM","21892","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Romagnolo, MB; colaboradores","415","1999","09","06",NA,"Brasil",NA,NA,"Na margem, solo alagado. Arbustiva. Botões florais e flores coloração creme. Frutos imaturos coloração verde. Presença moderada no local. Coordenadas aproximadas: Google Earth.; Arbustiva. Botões florais e flores coloração creme. F","HUEM000023931","Mato Grosso do Sul","rio Baía, fazenda Unida",NA,NA,NA,"Mart. ex DC.","-53.282222","-22.702778",NA,"Romagnolo, MB","Batayporã",NA,NA,"2004","08",NA,"-53.282222","-22.702778",NA,NA,NA,NA,NA,NA
"256","2020-11-04 17:30:06-03","UEM","HUEM","26668","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Pacifico, RB; Rosado; Pulzatto, MM; Bento Fernandes, CE; S.Rodrigues","119","2013","05","23",NA,"Brasil",NA,NA,"Arbórea. Flores coloração branca.","HUEM000023985","Mato Grosso do Sul","rio Baía, lagoa Maria Luiza",NA,NA,NA,"Mart. ex DC.","-53.221","-22.677389",NA,"Romagnolo, MB; Romagnolo, MB","Batayporã","239","239","2013","08","12","-53.221","-22.677389",NA,NA,NA,NA,NA,NA
"257","2020-11-04 17:30:06-03","UEM","HUEM","21889","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"I.Tanaka","s.n.","1998","12","14",NA,"Brasil",NA,NA,"Arvoreta. Frutos parecidos com pequenas goiabas.","HUEM000023942","Mato Grosso do Sul","Rio Baía, Fazenda Bom Futuro.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","08",NA,NA,"52218","auto",NA,NA,NA,NA
"258","2020-11-04 17:30:06-03","UEM","HUEM","14663","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"K.K Kita; D.N.M.Zeidan; G.S.Rosa; I.Galbiati","829","2008","07","04",NA,"Brasil",NA,NA,"Arbórea, cerca de 2,5m de altura. Ramos jovens avermelhados. Frutos imaturos coloração verde. Planta encontrada na margem.","HUEM000023993","Mato Grosso do Sul","Rio Baía, Ilha do Aurélio, margem esquerda. Solo alagado.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"259","2020-11-04 17:30:06-03","UEM","HUEM","28550","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ma.C. Souza; S.R.Slusarski; M.E.C.Asinelli; S.Rodrigues","1788","2006","12","07",NA,"Brasil",NA,NA,"Arbustiva. Fruto imaturos coloração verde. Planta localizada na margem da ilha, parcialmente submersa.","HUEM000023994","Mato Grosso do Sul","Rio Baía, Ilha do Aurélio, várzea.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"260","2020-11-04 17:30:06-03","UEM","HUEM","21875","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Romagnolo, MB; colaboradores","321","1999","03","19",NA,"Brasil",NA,NA,"Solo alagado. Botões florais e flores coloração creme, perfumados. Frutos imaturos coloração verde.; Botões florais e flores coloração creme, perfumados. Frutos imaturos coloração verde.; Solo alagado.","HUEM000023935","Mato Grosso do Sul","rio Baía, lagoa 7 Figueiras",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"Romagnolo, MB","Batayporã",NA,NA,"2004","08",NA,NA,NA,"52218","auto",NA,NA,NA,NA
"261","2020-11-04 17:30:06-03","UEM","HUEM","21890","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Romagnolo, MB; colaboradores","319","1999","03","19",NA,"Brasil",NA,NA,"Solo alagado. Botões florais e flores coloração creme, perfumados. Frutos imaturos e maturos coloração verde. Material fixado em álcool.; Botões florais e flores coloração creme, perfumados. Frutos imaturos e maturos coloração verd","HUEM000023937","Mato Grosso do Sul","rio Baía, lagoa 7 Figueiras",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"Romagnolo, MB","Batayporã",NA,NA,"2004","08",NA,NA,NA,"52218","auto",NA,NA,NA,NA
"262","2020-11-04 17:30:06-03","UEM","HUEM","21880","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Romagnolo, MB; colaboradores","320","1999","03","19",NA,"Brasil",NA,NA,"Solo alagado. Botões florais e flores coloração creme, perfumados. Frutos imaturos coloração verde. Material fixado em álcool.; Botões florais e flores coloração creme, perfumados. Frutos imaturos coloração verde.; Solo alagado.","HUEM000023939","Mato Grosso do Sul","rio Baía, lagoa 7 Figueiras",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"Romagnolo, MB","Batayporã",NA,NA,"2004","08",NA,NA,NA,"52218","auto",NA,NA,NA,NA
"263","2020-11-04 17:30:06-03","UEM","HUEM","21886","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","401","1999","09","06",NA,"Brasil",NA,NA,"Arbustiva. Fruto imaturo de coloração verde. Moderada na área coletada.","HUEM000023997","Mato Grosso do Sul","Rio Baía, Lagoa das Garças. Solo alagado.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"264","2020-11-04 17:30:06-03","UEM","HUEM","21895","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","718","2001","06","01",NA,"Brasil",NA,NA,"Arbustiva, aproximadamente 1,5m de altura. Flores de coloração creme. Frutos imaturos de coloração verde. Frequente na área coletada.","HUEM000023996","Mato Grosso do Sul","Rio Baía, Lagoa Maria Luiza. Ambiente bastante úmido.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"265","2020-11-04 17:30:06-03","UEM","HUEM","21879","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","484","2000","03","14",NA,"Brasil",NA,NA,"Flores de coloração creme e botões florais de coloração verde. Moderada na área coletada.","HUEM000023998","Mato Grosso do Sul","Rio Baía, Lagoa Maria Luiza. Solo alagado.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"266","2020-11-04 17:30:06-03","UEM","HUEM","21894","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","668","2000","09","30",NA,"Brasil",NA,NA,"Arvoreta (aproximadamente 4,0m). Fruto imaturo de coloração verde. Frequente na área.","HUEM000023989","Mato Grosso do Sul","Rio Baía, Margem.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"267","2020-11-04 17:30:06-03","UEM","HUEM","21888","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ma.C.Souza; colaboradores","867","1992","08","22",NA,"Brasil",NA,NA,"Solo alagado. Arbórea, semi-submersa. Flores coloração brancas, perfumadas. Frequente no local.; Arbórea, semi-submersa. Flores coloração brancas, perfumadas.; Solo alagado.","HUEM000023934","Mato Grosso do Sul","rio Baía, margem esquerda",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"Romagnolo, MB","Batayporã",NA,NA,"2004","08",NA,NA,NA,"52218","auto",NA,NA,NA,NA
"268","2020-11-04 17:30:06-03","UEM","HUEM","15475","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"J.M.Garcia; V.C.Harthman; K.K.Kita; L.da S.Santos; S.Rodrigues","63","2008","12","04",NA,"Brasil",NA,NA,"Arbóreo, cerca de 2,5m de altura. Flores coloração branca, botões coloração verde, odorífera. Frutos imaturos coloração verde e maturos coloração preto.","HUEM000023988","Mato Grosso do Sul","Rio Baía, Margem esquerda da Ilha do Aurélio. Solo úmido.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"269","2020-11-04 17:30:06-03","UEM","HUEM","15191","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"K.K Kita; Ma.C. Souza; L.F.Vianna; G.S.Rosa","906","2008","10","04",NA,"Brasil",NA,NA,"Arvoreta, aproximadamente 2,0m de altura. Frutos coloração verde.","HUEM000023991","Mato Grosso do Sul","Rio Baía, Próximo a Ilha do Aurélio, várzea da margem esquerda. Solo argiloso, alagado.",NA,NA,NA,"Mart. ex DC.","-53.2710990905762","-22.2952995300293",NA,"In Flora do Brasil","Batayporã",NA,NA,"2019","11","11",NA,NA,"52218","auto",NA,NA,NA,NA
"270","2020-11-04 17:30:06-03","UEM","HUEM","21876","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"P.C.Mencacci; colaboradores","97","1993","05","13",NA,"Brasil",NA,NA,"Solo alagado. Arvoreta. Flores coloração branca. Frequente no local.; Arvoreta. Flores coloração branca.; Solo alagado.","HUEM000023932","Mato Grosso do Sul","rio Baía",NA,NA,NA,"Mart. ex DC.","-53.3513984680176","-22.4878005981445",NA,"Romagnolo, MB","Taquarussu",NA,NA,"2004","08",NA,NA,NA,"63482","auto",NA,NA,NA,NA
"271","2020-11-04 17:30:06-03","UEM","HUEM","21877","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","507","2000","06","14",NA,"Brasil",NA,NA,"Arvoreta, cerca de 3,0m de altura. Botões de coloração creme, perfumados. Frutos maturos e imaturos. Frequente na área. Muitos indivíduos com flores.","HUEM000023999","Mato Grosso do Sul","rio Baía, Em frente a Fazenda Unida. Solo alagado.",NA,NA,NA,"Mart. ex DC.","-53.3513984680176","-22.4878005981445",NA,"In Flora do Brasil","Taquarussu",NA,NA,"2019","11","11",NA,NA,"63482","auto",NA,NA,NA,NA
"272","2020-11-04 17:30:06-03","UEM","HUEM","21893","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M.B Romagnolo","508","2000","06","14",NA,"Brasil",NA,NA,"Botões de coloração creme, perfumados. Cerca de 2,0m de altura. Frequente na área.","HUEM000023987","Mato Grosso do Sul","rio Baía, Em frente Fazenda Unida. Solo alagado.",NA,NA,NA,"Mart. ex DC.","-53.3513984680176","-22.4878005981445",NA,"M.B.Romagnolo","Taquarussu",NA,NA,"2004","08",NA,NA,NA,"63482","auto",NA,NA,NA,NA
"273","2020-11-04 17:30:06-03","UEM","HUEM","2179","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ma.C. Souza","513","1992","10","18",NA,"Brasil",NA,NA,"Arbóreo. Fruto imaturo coloração verde. Planta semi submersa.","HUEM000023940","Mato Grosso do Sul","rio Baía, Lagoa do Guaraná. Área alagada.",NA,NA,NA,"Mart. ex DC.","-53.3513984680176","-22.4878005981445",NA,"In Flora do Brasil","Taquarussu",NA,NA,"2019","11","08",NA,NA,"63482","auto",NA,NA,NA,NA
"274","2020-11-04 17:30:06-03","UEM","HUEM","14593","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"K.K Kita; D.N.M.Zeidan; G.S.Rosa; A.Soares","766","2008","07","01",NA,"Brasil",NA,NA,"Arvoreta. Cerca de 2,0m de altura. Frutos imaturos coloração verde.","HUEM000023992","Paraná","Rio Paraná, Margem esquerda, jusante do Porto de Areia Cristo Rei.",NA,NA,NA,"Mart. ex DC.","-53.2200012207031","-22.8239002227783",NA,"In Flora do Brasil","São Pedro do Paraná",NA,NA,"2019","11","11",NA,NA,"25063","auto",NA,NA,NA,NA
"275","2021-03-10 11:38:48-03","UNILA","EVB","49","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ponciano, J.","655","1981","04","08",NA,"Brasil",NA,NA,NA,"EVB000049","Paraná","Barranco do Rio Paraná. Barranco do Rio Paraná.",NA,NA,NA,"Mart. ex DC.","-54.5881004333496","-25.5478000640869","EVB000049","Sobral, M.","Foz do Iguaçu",NA,NA,"2019","02","07",NA,NA,"39570","auto",NA,NA,NA,NA
"276","2016-08-23 10:59:58-03","NHMLondon","NHM-LONDON-BOT","BM000796797","S","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium","Isotype","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2916",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4989589","<a href=http://www.nhm.ac.uk/services/media-store/asset/2a944b96cb21927e63ac0f5bb04423ef46d77321/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"O.Berg","-53.08982","-10.773109",NA,"Proença",NA,NA,NA,"2003",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"277","2016-08-23 10:59:58-03","NHMLondon","NHM-LONDON-BOT","BM000796800","S","Plantae","Myrtaceae","Psidium","persicifolium","Psidium persicifolium","Isotype","Jacques Samuel Blanchet; b.1807; d.1875; Blanchet","2916",NA,NA,NA,NA,"Brasil",NA,"NHMUK:ecatalogue:4989590","<a href=http://www.nhm.ac.uk/services/media-store/asset/78ff6fd76fabbbaf585bc0fdf358e129f766cc67/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"O.Berg","-53.08982","-10.773109",NA,"Proença",NA,NA,NA,"2003",NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA
"278","2019-11-01 15:06:56-03","UnB","UB","96563","PreservedSpecimen","Plantae","Myrtaceae","Psidium","nigrum","Psidium nigrum",NA,"Pott, VJ; Bueno, N; Bezerra, A","740","1988","11","12","Southern America","Brasil",NA,NA,"Fruto rugoso.; Arbusto 3m. Fruto verde.; Beira de rio. Topologia: Plano. Solo: Solo areno-argiloso.",NA,"Mato Grosso do Sul","Rio Abobral - Borda","Dicotyledoneae",NA,NA,"Mattos & D. Legrand","-57.6533012390137","-19.0091991424561",NA,"Mattos, J","Corumbá",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA
"279","2019-11-01 15:06:56-03","UnB","UB","194366","PreservedSpecimen","Plantae","Myrtaceae","Psidium","paranense","Psidium paranense riparium",NA,"Ratter, JA; Castro, RA; Richards, PW; Argent, G","466","1967","08","24","Southern America","Brasil",NA,NA,"Arbusto 2.5m. [Buds. Stamens + or - 160, Locules 2, Ovs./Loc.=37-42 fide L. Landrum]",NA,"Mato Grosso","Small Island in the Rio das Mortes opposite the Casa Nova do Presidente. Soil sandy. Growing on the sand of the flat island.","Dicotyledoneae",NA,"riparium","O. Berg","-52.333333","-14.733333",NA,"Proença, C","Xavantina","500","500",NA,NA,NA,"-52.333333","-14.733333",NA,NA,NA,NA,NA,NA
"280","2019-11-01 15:06:58-03","UnB","UB","199841","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Antunes, EC; Antunes, LL","26","2012","03","18","Southern America","Brasil",NA,NA,"Fruto grande e verde, folhas opostas paripenadas.; Cerrado.",NA,"Mato Grosso",NA,"Dicotyledoneae",NA,NA,"DC.","-42.321389","-13.7425",NA,"Proença, CEB","Comodoro",NA,NA,"2015","09",NA,"-42.321389","-13.7425",NA,NA,NA,NA,NA,NA
"281","2019-11-01 15:06:58-03","UnB","UB","16410","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","1","2005","06","01","Southern America","Brasil",NA,NA,"Fuso 23M.; Arbusto 2,5 x 10cm; Bioma cerrado / área de transição.",NA,"Piauí","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","Dicotyledoneae",NA,NA,"DC.","-43.524444","-6.833056",NA,"Gomes, BM","Guadalupe","152","152",NA,NA,NA,"-43.524444","-6.833056",NA,NA,NA,NA,NA,NA
"282","2019-11-01 15:06:58-03","UnB","UB","168063","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Nascimento Júnior, IC","1","2005","06","01","Southern America","Brasil",NA,NA,"Arbusto 2,5 x 10cm.; Bioma Cerrado/área de transição",NA,"Piauí","Usina hidrelétrica de Boa Esperança","Dicotyledoneae",NA,NA,"DC.","-43.524444","-6.833056",NA,"Gomes, BM","Guadalupe","152","152","2005",NA,NA,"-43.524444","-6.833056",NA,NA,NA,NA,NA,NA
"283","2019-11-01 15:06:58-03","UnB","UB","174444","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Santos, ER; Santos, WF","1463","2007","07","05","Southern America","Brasil",NA,NA,"Árvore com cerca de 3 m de altura. Cálice verde, corola amarela.",NA,"Tocantins","Margens do Rio Coco","Dicotyledoneae",NA,NA,"DC.","-49.9625","-9.234972",NA,"Proença, CEB","Caseara",NA,NA,"2011","10",NA,"-49.9625","-9.234972",NA,NA,NA,NA,NA,NA
"284","2019-11-01 15:06:58-03","UnB","UB","194406","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, JCEH","6",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Estância Ecológica SESC Pantanal","Dicotyledoneae",NA,NA,"DC.",NA,NA,NA,"Proença, C",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-01 15:06:58-03","UnB","UB","96582","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ratter, JA; Rocha, MP; Castro, RA","4444","1980","09","18","Southern America","Brasil",NA,NA,"Forming a thicket on the side of the river (a creek of the Rio Araguaia); Shrub 3m; .",NA,"Goiás","Ilha do Bananal, Parque Nacional do Araguaia (IBDF), nr HQ (ca. 2km from Macaúba)","Dicotyledoneae",NA,NA,"DC.","-50.5","-10.5",NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,"-50.5","-10.5",NA,NA,NA,NA,NA,NA
"286","2019-11-01 15:06:58-03","UnB","UB","760","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Fróes, RL; Black, GA","24610","1949","06","19","Southern America","Brasil",NA,NA,"Ficha de coleta com poucos dados. Município inventado.; Arbusto; .",NA,"Pará","Rio Itacaiuma, Surubim","Dicotyledoneae",NA,NA,"DC.",NA,NA,NA,"Sobral, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-01 15:06:58-03","UnB","UB","88804","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, H","6",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Estância Ecológica SESC Pantanal","Dicotyledoneae",NA,NA,"DC.",NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-01 15:06:58-03","UnB","UB","95902","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Paula, JE","1714","1983","10","14","Southern America","Brasil",NA,NA,NA,NA,"Mato Grosso","Barão de Melgaço","Dicotyledoneae",NA,NA,"DC.","-55.966667","-16.216667",NA,"Faria, JEQ","Barão de Melgaço",NA,NA,"2011","05","10","-55.966667","-16.216667",NA,NA,NA,NA,NA,NA
"289","2019-11-01 15:06:58-03","UnB","UB","96539","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Damasceno Júnior, GA; et al.","2658A","2002","10","22","Southern America","Brasil",NA,NA,"Arbusto 2m. Fruto verde.; . Topologia: Morro. Solo: Solo argiloso.",NA,"Mato Grosso do Sul","Fazenda Acurizal - Retiro Rumo ao Oeste. Margem da Baía Gaíva","Dicotyledoneae",NA,NA,"DC.","-57.675278","-17.804167",NA,"Proença, CEB","Corumbá","100","100",NA,NA,NA,"-57.675278","-17.804167",NA,NA,NA,NA,NA,NA
"290","2019-11-01 15:06:58-03","UnB","UB","96584","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Lima, ES; Marimon, BS","212","1997","11","15","Southern America","Brasil",NA,NA,"Arbusto 2m. Fruto verde.; Beira de lagoa.",NA,"Mato Grosso","Fazenda Água Bela, mata inundável na beira de um braço do Rio das Mortes","Dicotyledoneae",NA,NA,"DC.","-50.934167","-12.702778",NA,"Proença, CEB","Cocalinho",NA,NA,NA,NA,NA,"-50.934167","-12.702778",NA,NA,NA,NA,NA,NA
"291","2019-11-01 15:06:58-03","UnB","UB","96583","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Lima, ES; Marimon, BS","280","1997","11","23","Southern America","Brasil",NA,NA,"Arbusto 4m. Fruto verde.; Mata alagável. Solo: Solo areno-argiloso.",NA,"Mato Grosso","Pantanal do Rio das Mortes, margem direita do Rio, confrontando com a sede da fazenda Porto do Sol","Dicotyledoneae",NA,NA,"DC.","-50.808333","-11.926389",NA,"Proença, CEB","São Félix do Araguaia",NA,NA,NA,NA,NA,"-50.808333","-11.926389",NA,NA,NA,NA,NA,NA
"292","2019-11-01 15:06:58-03","UnB","UB","96586","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Prance, GT; Silva, NT; Pires, JM","59169","1964","09","29","Southern America","Brasil",NA,NA,"Shrub 3m. Fruto green.; .",NA,"Mato Grosso","Track Garapu to Rio Sete Setembro. Beside river","Dicotyledoneae",NA,NA,"DC.",NA,NA,NA,"Proença, CEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2019-11-01 15:06:58-03","UnB","UB","144672","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Marimon, BS","737","2003","10","10","Southern America","Brasil",NA,NA,"Arbusto, 3m de altura. Casca lisa com ritidoma foliáceo, semelhante à casca da goiabeira. Frutos verdes.; Mata Ciliar inundável.",NA,"Mato Grosso","Fazenda Marruá. Mata Ciliar inundável, margem do Rio São João.","Dicotyledoneae",NA,NA,"DC.","-51.8241996765137","-12.9416999816895",NA,"Proença, CEB","Ribeirão Cascalheira",NA,NA,"2009",NA,NA,NA,NA,"106632","auto",NA,NA,NA,NA
"294","2019-11-01 15:06:58-03","UnB","UB","96585","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Pinheiro Neto, J","124","2000","10","20","Southern America","Brasil",NA,NA,"Arbusto 1,8m. Flor amarela; Campo inundável.",NA,"Mato Grosso","Fazenda Pinheiral / Ellus","Dicotyledoneae",NA,NA,"DC.","-50.9958000183105","-14.3971996307373",NA,"Proença, CEB","Cocalinho",NA,NA,NA,NA,NA,NA,NA,"293587","auto",NA,NA,NA,NA
"295","2019-11-01 15:06:58-03","UnB","UB","689","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Paula, JE","945","1976","07","12","Southern America","Brasil",NA,NA,"Peixes se alimentam da flor e do fruto.; Arbusto. Flor alva; Área inundada.",NA,"Pará","Entre pedras da área inundada","Dicotyledoneae",NA,NA,"DC.","-48.7914009094238","-5.35832977294922",NA,"Sobral, M","São João do Araguaia",NA,NA,NA,NA,NA,NA,NA,"54980","auto",NA,NA,NA,NA
