"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"646","2020-06-15 15:28:19-03","UNESP-RC","HRCB","47893","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ribeiro-Filho, A.A.","2000","03","09",NA,"Brasil",NA,NA,"Árvore, 3m de alt., casca rugosa. Frutos maduros vináceos. Ocorre em margem do Rio, em córrego lateral, entre pedras.",NA,NA,NA,NA,"45",NA,NA,"(Benth.) J.D.Mitch","Funch, L.","Bahia","Lençóis","-41.341667","-12.341667",NA,NA,"41 º20'30W","12º20'30S",NA,NA,NA,"2000","03",NA,NA,NA,NA
"647","2020-06-15 15:28:19-03","UNESP-RC","HRCB","48448","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Lombardi","2007","09","18",NA,"Brasil",NA,NA,"Árvore ca. 7m, folíolos herbáceos, botões verdes.",NA,NA,NA,NA,"6898",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","São Paulo","Jundiaí","-46.935778","-23.230444","850","850","46º56'08.8W","23º13'49,6S",NA,NA,NA,"2010","12","22",NA,NA,NA
"648","2020-06-15 15:28:19-03","UNESP-RC","HRCB","50271","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Melo, P.H.A.","2004","08","13",NA,"Brasil",NA,NA,"Arbórea; flores esverdeadas",NA,NA,NA,NA,"1248",NA,NA,"(Benth.) J.D.Mitch","Lombardi. J.A.","Minas gerais","Arcos","-45.660528","-20.266389","630","630","45º39'37.9W","20º15'59S",NA,NA,NA,"2004","11",NA,NA,NA,NA
"649","2020-06-15 15:28:19-03","UNESP-RC","HRCB","23005","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ramos, A.E.","1988",NA,NA,NA,"Brasil",NA,NA,"Árvore ca. 8m com frutos verdes",NA,NA,NA,NA,"268",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","Mato Grosso","Ponte Branca","-52.8333015441895","-16.7642002105713",NA,NA,NA,NA,"42196","auto",NA,"2010","12","22",NA,NA,NA
"650","2020-06-15 15:28:19-03","UNESP-RC","HRCB","51006","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Brozek, R.M.","1989","02","02",NA,"Brasil",NA,NA,"Árvore (10m); fruto imaturo cor verde (quando maturo cor violeta).",NA,NA,NA,NA,"35",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","Minas Gerais","Rio Casca","-42.6507987976074","-20.2261009216309",NA,NA,NA,NA,"26598","auto",NA,"2010","12","22",NA,NA,NA
"651","2020-06-15 15:28:19-03","UNESP-RC","HRCB","5129","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pagano, S.N.","1984","12","19",NA,"Brasil",NA,NA,"Árvore.",NA,NA,NA,NA,"599",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto",NA,"2010","12","22",NA,NA,NA
"652","2020-06-15 15:28:19-03","UNESP-RC","HRCB","41219","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Eça Neves, F.F. de","1999","07","31",NA,"Brasil",NA,NA,"Árvore, flor amarela",NA,NA,NA,NA,"659",NA,NA,"(Benth.) J.D.Mitch","Silva-Luz, C.L.","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"17840","auto",NA,"2010","12","22",NA,NA,NA
"653","2019-05-23 11:07:29-03","UFLA","ESAL","20264","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rodrigues, VEG",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; + - 7, m; ; drupa roxa ( qdo. Maduro 0",NA,NA,NA,NA,"s.n.","Macaia",NA,"(Benth.) J.D.Mitch.","Valéria E.G.R.","Minas Gerais","Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"654","2019-05-23 11:07:29-03","UFLA","ESAL","5070","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Gário F. de Carvalho",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5.0; pequenas,inflorescências, paniculadas;",NA,NA,NA,NA,"s.n.",NA,NA,"(Benth.) J.D.Mitch.","Ary T.O.Filho","Minas Gerais","Itumirim","-44.8711013793945","-21.3169002532959","9","9",NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"655","2019-05-23 11:07:29-03","UFLA","ESAL","3097","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Carvalho, DA",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.5; ;; cerrado",NA,NA,NA,NA,"s.n.","Rosário",NA,"(Benth.) J.D.Mitch.","M. Del'Arco","Minas Gerais","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA
"656","2019-05-23 11:07:29-03","UFLA","ESAL","9693","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Sartori, RA",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 25 m; ;; floresta",NA,NA,NA,NA,"s.n.","Bairro do Jaboticabal",NA,"(Benth.) J.D.Mitch.","Eduardo Van den Berg","São Paulo","Socorro","-46.5200004577637","-22.5900001525879","7","7",NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA
"657","2019-08-20 12:04:40-03","UFLA","ESAL","31837","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Domingos, DQ","2007","06","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"(Benth.) J.D.Mitch.","Santos, RM","Minas Gerais","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,"16658","auto",NA,"2008","05","22",NA,NA,NA
"658","2019-05-23 11:07:29-03","UFLA","ESAL","16153","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Cunha, 715; Gavilanes, 668",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,NA,"s.n.","CNP - MS",NA,"(Benth.) J.D.Mitch.","E.van den Berg","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"659","2019-05-23 11:07:29-03","UFLA","ESAL","11496","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 4 m; ;; floresta",NA,NA,NA,NA,"4750","Parque Ecologico Quedas do Rio Bonito",NA,"(Benth.) J.D.Mitch.","D.S.Pifano","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2019-05-23 11:07:29-03","UFLA","ESAL","12330","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Vilela, EA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 9.0; ;; floresta",NA,NA,NA,NA,"s.n.","Fazenda Patrimônio",NA,"(Benth.) J.D.Mitch.","AryT.O.Filho","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2019-05-23 11:07:29-03","UFLA","ESAL","16056","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Manhães, MA",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;",NA,NA,NA,NA,"44","Parque Estadual do Ibitipoca",NA,"(Benth.) J.D.Mitch.","E.van den Berg","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2019-05-23 11:07:29-03","UFLA","ESAL","17436","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Souza, JS",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 8m; ;; floresta",NA,NA,NA,NA,"s.n.","Mata do Capivari",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"663","2019-05-23 11:07:29-03","UFLA","ESAL","17994","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Machado, ELM",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"216","UFLA, Mata da Subestação",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2019-05-23 11:07:29-03","UFLA","ESAL","19338","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Machado, ELM",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"s.n.","Mata da Subestação",NA,"(Benth.) J.D.Mitch.","Ary Teixeira de Oliveira-Filho","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2019-05-23 11:07:29-03","UFLA","ESAL","19484","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Juliana C. Baptista",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5m; ; avermelhado; floresta",NA,NA,NA,NA,"s.n.","Rua Nicolau Cherem- terreno baldio",NA,"(Benth.) J.D.Mitch.","Ary Teixeira de Oliveira-Filho","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2019-05-23 11:07:29-03","UFLA","ESAL","20345","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Loures, L",NA,NA,NA,NA,"Brasil",NA,NA,"; 12M; ;",NA,NA,NA,NA,"s.n.","Peão",NA,"(Benth.) J.D.Mitch.","Laércio Loures","Minas Gerais","Sta. Rita de Caldas",NA,NA,"1","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2019-05-23 11:07:29-03","UFLA","ESAL","5180","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Vieira, ELM",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5.0; ;",NA,NA,NA,NA,"s.n.","ESAL",NA,"(Benth.) J.D.Mitch.","Ary T. Oliveira Filho","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2019-05-23 11:07:29-03","UFLA","ESAL","5687","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Oliveira Filho, AT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 12.0; alvas;",NA,NA,NA,NA,"326","Chapada dos Guimarães",NA,"(Benth.) J.D.Mitch.",NA,"Mato Grosso","Salgadeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2019-05-23 11:07:29-03","UFLA","ESAL","7784","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Gavilanes, ML; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,"s.n.","Parque Ecologico Quedas do Rio Bonito",NA,"(Benth.) J.D.Mitch.","Ary T.O.Filho","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-05-23 11:07:29-03","UFLA","ESAL","7870","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Gavilanes, ML; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,"s.n.","Parque Ecologico Quedas do Rio Bonito",NA,"(Benth.) J.D.Mitch.","Ary T.O.Filho","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2019-05-23 11:07:29-03","UFLA","ESAL","8256","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Gavilanes, ML",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5 m; creme;",NA,NA,NA,NA,"3162","ESAL",NA,"(Benth.) J.D.Mitch.","D.S.Pifano","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2019-05-23 11:07:29-03","UFLA","ESAL","9721","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mello J. M.; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3.5; ;; floresta",NA,NA,NA,NA,"s.n.","Parque Ecologico Quedas do Rio Bonito",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2019-05-23 11:07:29-03","UFLA","ESAL","9733","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Almeida, RJ",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3.5; ;; floresta",NA,NA,NA,NA,"s.n.","Parque Ecologico Quedas do Rio Bonito",NA,"(Benth.) J.D.Mitch.","Ary T.O.Filho","Minas Gerais","Lavras","-44.999444","-21.245278",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2019-05-23 11:07:29-03","UFLA","ESAL","19024","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L. C. S. Assis, LMS Assis,; G.N.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6, m; amarelas -esverdeadas;; floresta",NA,NA,NA,NA,"557","Mata do Baú",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"675","2019-05-23 11:07:29-03","UFLA","ESAL","19026","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L. C. S. Assis; L. M. S. Assis",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8,m; ;; floresta",NA,NA,NA,NA,"369","Mata do Baú",NA,"(Benth.) J.D.Mitch.","L. C. S. Assis","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"676","2019-05-23 11:07:29-03","UFLA","ESAL","19154","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L.C.S. Assis; L.M. S. Assis",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8m; ; verde; floresta",NA,NA,NA,NA,"369","Mata do Baú",NA,"(Benth.) J.D.Mitch.","L.C.S. Assis","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"677","2019-05-23 11:07:29-03","UFLA","ESAL","19155","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","L.C.S. Assis; L.M. S. Assis",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,m; amarelas-esverdeadas;; floresta",NA,NA,NA,NA,"557","Mata do Baú",NA,"(Benth.) J.D.Mitch.","L.C.S. Assis","Minas Gerais","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"678","2019-05-23 11:07:29-03","UFLA","ESAL","14322","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","E. Tameirão Neto; M. S. Werneck",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"s.n.","Macaia, Fazenda Porto Velho",NA,"(Benth.) J.D.Mitch.","AryT.O.Filho","Minas Gerais","Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"679","2019-05-23 11:07:29-03","UFLA","ESAL","14321","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","E. Tameirão Neto; M. S. Werneck",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"s.n.","Macaia, Fazenda Porto Velho",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA
"680","2019-05-23 11:07:29-03","UFLA","ESAL","16995","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Silva, VF",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 16m; ;; floresta",NA,NA,NA,NA,"02","Faz. Coqueiro",NA,"(Benth.) J.D.Mitch.","Oliveira-Filho, A T","Minas Gerais","Ibituruna","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA
"681","2019-05-23 11:07:29-03","UFLA","ESAL","16721","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Botrel, RT",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA
"682","2019-05-23 11:07:29-03","UFLA","ESAL","14456","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Van den Berg, E",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10.0; ;; floresta",NA,NA,NA,NA,"12",NA,NA,"(Benth.) J.D.Mitch.","Ary T. Oliveira Filho","Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223","9","9",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA
"683","2019-05-23 11:07:29-03","UFLA","ESAL","16366","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rodrigues, LA; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10m; ;; floresta",NA,NA,NA,NA,"203","Mata do Galego",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Luminárias","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA
"684","2019-05-23 11:07:29-03","UFLA","ESAL","21057","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hargreaves, P",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 4,5 m; ;; floresta",NA,NA,NA,NA,"s.n.","Sítio do Angá",NA,"(Benth.) J.D.Mitch.","Ary T. Oliveira Filho","Minas Gerais","Prados","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"685","2019-05-23 11:07:29-03","UFLA","ESAL","25305","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Naves, RP",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,"1","Parque São Francisco",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Varginha","-45.4303016662598","-21.551399230957",NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA
"686","2019-05-23 11:07:29-03","UFLA","ESAL","15141","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Fontes, MAL",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6,0; ;; floresta",NA,NA,NA,NA,"132","Parque Estadual do Ibitipoca",NA,"(Benth.) J.D.Mitch.",NA,"Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","1","1",NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"687","2019-05-23 11:07:29-03","UFLA","ESAL","17057","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Carvalho, WAC",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,"03",NA,NA,"(Benth.) J.D.Mitch.","Oliveira-Filho, AT","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458","1","1",NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA
"688","2019-12-19 11:16:58-03","UFG","UFG","3131","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Rizzo, J.A.; Barbosa, A.","1968","09","06",NA,"Brasil",NA,NA,NA,"UFG0003131",NA,NA,NA,"2193",NA,"UFG0003131","Engl.","Pirani, J.R.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"25250","auto",NA,"1988",NA,NA,NA,NA,NA
"689","2019-12-19 11:16:58-03","UFG","UFG","3111","S","Plantae","Anacardiaceae","Tapirira","marchandii","Tapirira marchandii","Rizzo, J.A.; Barbosa, A.","1968","09","05",NA,"Brasil",NA,NA,NA,"UFG0003111",NA,NA,NA,"2151",NA,"UFG0003111","Engl.","Pirani, J.R.","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"25250","auto",NA,"1988",NA,NA,NA,NA,NA
"690","2019-12-19 11:16:58-03","UFG","UFG","24135","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Walter, B.M.T.; et al.","1996","08","27",NA,"Brasil",NA,NA,NA,"UFG0024135",NA,NA,NA,"3428",NA,"UFG0024135","(Benth.) J.D. Mitch.","C.L. Silva-Luz","Distrito Federal","Brasília","-48.016667","-15.916667",NA,NA,"-48.016667","-15.916667",NA,NA,NA,"2018","03","13",NA,NA,NA
"691","2019-12-19 11:16:58-03","UFG","UFG","28724","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Walter, B.M.T.; Oliveira, N.R.","1994","11","18",NA,"Brasil",NA,NA,"Árvore, 21m de altura x 27,5cm de DAP. Frutos imaturos verdes. Folhas discolores (verde-escuras na face adaxial e verde-claras na face abaxial), nervura principal e secundárias da face abaxial ferrugíneas.","UFG0028724",NA,NA,NA,"2286","Fazenda Água Limpa/UNB. Mata de galeria do córrego da Onça. Coletada no bordo da cabeceira da mata, em local mais seco que o padrão geral da mata. Solo areno-argiloso, com muita serrapilheira.","UFG0028724","(Benth.) J.D. Mitch.","Pirani, J.R.","Distrito Federal","Brasília","-47.916667","-15.95","1060","1060","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2019-12-19 11:16:58-03","UFG","UFG","4812A","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rizzo, J.A.; Barbosa, A.","1968","08","04",NA,"Brasil",NA,NA,NA,"UFG004812A",NA,NA,NA,"1865",NA,NA,"(Benth.) J.D. Mitch.","C.L. Silva-Luz","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"25250","auto",NA,"2018","03","13",NA,NA,NA
"693","2019-12-19 11:16:58-03","UFG","UFG","3764","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rizzo, J.A.; Barbosa, A.","1968","08","06",NA,"Brasil",NA,NA,NA,"UFG0003764",NA,NA,NA,"1890",NA,"UFG0003764","(Benth.) J.D. Mitch.","C.L. Silva-Luz","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,"25250","auto",NA,"2018","03","13",NA,NA,NA
"694","2019-06-10 10:10:04-03","FZB-BH","BHZB","3908","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ordones, J.","2001","07","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"815","Caraça/ Caminho para Cascatona.",NA,NA,NA,"MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"695","2019-06-10 10:10:04-03","FZB-BH","BHZB","2949","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ordones, J.","2000","12","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"491","Caraça/ Bocaina",NA,NA,NA,"MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"696","2019-06-10 10:10:04-03","FZB-BH","BHZB","7185","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rezende, S.G et al.","2007","10","09",NA,"Brasil",NA,NA,"BHCB 122046. Doação Sete Soluções Consultoria em Novembro de 2008. Coord: Lat: 20º 1' 23 S, Long: 43º 30' 6, W. Alt: 777 m. Outros coletores: Mendes, M.S. Pena, F.S.R. Neves, G.S.",NA,NA,NA,NA,"2228","Região do Sumidouro",NA,NA,"Rezende, S.G.","MG","Santa Bárbara","-43.501667","-20.023056","777","777","43W 30' 06","20S 01' 23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2019-06-10 10:10:04-03","FZB-BH","BHZB","6140","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Echternacht, L.A. et al.","2004","08","12",NA,"Brasil",NA,NA,"Beira de Floresta. Coord: 20°25'46.0 S; 44°36'51.7W. Alt.: 773m. Outros coletores: T. Dornas.",NA,NA,NA,NA,"618","Estação Ecológica da Mata do Cedro",NA,NA,"L. Echternacht","MG","Carmópolis de Minas","-44.614361","-20.429444","773","773","44W 36' 51.7","20S 25' 46.0",NA,NA,NA,"2005","11",NA,NA,NA,NA
"698","2019-06-10 10:10:04-03","FZB-BH","BHZB","3049","S","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Ordones, J.","2000","12","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"644","Caraça/ Buraco da Boiada.",NA,NA,NA,"MG","Catas Altas","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA
"699","2021-02-04 10:24:54-03","UFRPE","HST","1139","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","F.Paiva","1962","10","31",NA,"Brasil",NA,NA,"Árvore de grande porte. Flores esverdeadas em forma de pequenos botões, sem perfume. Frutos verdes.","HST001139",NA,NA,NA,"19",NA,NA,"(Benth.) J.D.Mitch.","A.M.Miranda","Maranhão","Alto Turi",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","11","29",NA,NA,NA
