"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"249","2021-02-08 12:45:17-03","UFRGS","ICN","163822","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","357","2010","04","04","América do Sul","Brasil","PR",NA,NA,NA,NA,"frutos de coloração branca; hemiparasita sobre Phoradendron piperoides (Viscaceae)",NA,"-52.534722","-24.303889",NA,"Mamborê",NA,NA,NA,"-52.534722","-24.303889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-02-08 12:45:17-03","UFRGS","ICN","163852","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","264","2010","01","28","América do Sul","Brasil","RS","RS-484 Igreja da Gruta",NA,NA,NA,"frutos brancos; hemiparasita sobre Phoradendron, Viscaceae (Dettke, G.A. 263)",NA,"-50.265278","-29.618056",NA,"Maquiné",NA,NA,NA,"-50.265278","-29.618056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:45:17-03","UFRGS","ICN","163855","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","266","2010","01","28","América do Sul","Brasil","RS","RS-484 Igreja da Gruta",NA,NA,NA,"frutos e flores; hemiparasita sobre Phoradendron, Viscaceae (Dettke, G.A. 265)",NA,"-50.265278","-29.618056",NA,"Maquiné",NA,NA,NA,"-50.265278","-29.618056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-02-08 12:45:17-03","UFRGS","ICN","163864","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","276","2010","01","27","América do Sul","Brasil","RS","RS-486 (Rota do Sol)",NA,NA,NA,"flores, frutos jovens e maduros, coloração branca; hemiparasita sobre Phoradendron - Viscaceae (Dettke, G.A. 277)",NA,"-50.16","-29.423889",NA,"Itati",NA,NA,NA,"-50.16","-29.423889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-02-08 12:45:17-03","UFRGS","ICN","163867","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","279","2010","01","27","América do Sul","Brasil","RS","RS-486 (Rota do Sol)",NA,NA,NA,"flores e frutos maduros de coloração branca; hemiparasita sobre Phoradendron - Viscaceae (Dettke, G.A. 278)",NA,"-50.16","-29.423889",NA,"Itati",NA,NA,NA,"-50.16","-29.423889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-02-08 12:45:17-03","UFRGS","ICN","163884","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","296","2010","01","11","América do Sul","Brasil","RS",NA,NA,NA,NA,"flores e frutos de coloração branca; hemiparasita sobre Phoradendron - Viscaceae (Dettke, G.A. 297)",NA,"-53.185556","-30.858889",NA,"Santana da Boa Vista",NA,NA,NA,"-53.185556","-30.858889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-02-08 12:45:17-03","UFRGS","ICN","163886","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","298","2010","01","12","América do Sul","Brasil","RS",NA,NA,NA,NA,"flores e frutos maduros de coloração branca; hemiparasita sobre Phoradendron - Viscaceae (Dettke, G.A. 299)",NA,"-52.411111","-30.735278",NA,"Amaral Ferrador",NA,NA,NA,"-52.411111","-30.735278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-08 12:45:17-03","UFRGS","ICN","164380","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires; C.S.; Mendes; V.C.","134","2002","04","09","América do Sul","Brasil","GO","DF-280, Santo Antônio do Descoberto, Chacara Recanto da Samambaia 15o55'S 48o10'W",NA,NA,NA,"Doação CGMS (11747); flores e frutos imaturos, frutos maduros branco-rosado.; hemiparasita sobre Phoradendron crassifolium (Viscaceae)",NA,"-48.166667","-15.916667",NA,"Santo Antônio do Descoberto",NA,NA,NA,"-48.166667","-15.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-02-08 12:45:17-03","UFRGS","ICN","190527","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1237","2011","11","22","América do Sul","Brasil","PR","Sede Alvorada BR-163 (24o49'42S 53o38'36W)",NA,NA,NA,"hemiparasita sobre Phoradendron piperoides (Kunth) Trel. (Viscaceae)",NA,"-53.643333","-24.828333",NA,"Cascavel",NA,NA,NA,"-53.643333","-24.828333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-08 12:45:17-03","UFRGS","ICN","190531","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1214","2011","11","23","América do Sul","Brasil","PR","Rodovia PR-182 (25o59'59S 53o22'43W)",NA,NA,NA,"hemiparasita sobre Phoradendron bathyoryctum Eichler (Viscaceae)",NA,"-53.378611","-25.999722",NA,"Ampére",NA,NA,NA,"-53.378611","-25.999722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-08 12:45:17-03","UFRGS","ICN","190533","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1220","2011","11","23","América do Sul","Brasil","PR","6 km noroeste da PR-483",NA,NA,NA,"hemiparasita sobre Phoradendron ensifolium (Viscaceae)",NA,"-53.253889","-26.064167",NA,"Francisco Beltrão",NA,NA,NA,"-53.253889","-26.064167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 12:45:17-03","UFRGS","ICN","190557","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1244","2011","11","27","América do Sul","Brasil","SC",NA,NA,NA,NA,"hemiparasita sobre Phoradendron ensifolium (Viscaceae)",NA,"-52.541111","-26.549722",NA,"São Domingos",NA,NA,NA,"-52.541111","-26.549722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-08 12:45:17-03","UFRGS","ICN","190575","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1263","2012","02","08","América do Sul","Brasil","RS","Serra do Caverá",NA,NA,NA,"hemiparasita sobre Phoradendron quadrangulare (Kunth) Griseb. (Viscaceae)",NA,"-55.362778","-30.186944",NA,"Rosário do Sul",NA,NA,NA,"-55.362778","-30.186944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-08 12:45:17-03","UFRGS","ICN","190581","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1268","2012","02","09","América do Sul","Brasil","RS","RS-507",NA,NA,NA,"hemiparasita sobre Phoradendron bathyoryctum Eichler (Viscaceae)",NA,"-56.054722","-29.723056",NA,"Alegrete",NA,NA,NA,"-56.054722","-29.723056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-08 12:45:17-03","UFRGS","ICN","166835","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","546","2011","02","04","América do Sul","Brasil","PR","Praça Central",NA,NA,NA,"flores e frutos; hemiparasita sobre Phoradendron bathyoryctum Eichler (Viscaceae)",NA,"-50.4136009216309","-24.5093994140625",NA,"Tibagi","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 12:45:17-03","UFRGS","ICN","066980","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Sobral, M; et al.","4334",NA,NA,NA,"América do Sul","Brasil","RS","Cerro Agudo",NA,NA,NA,"Frutos maduros brancos.; Sobre Salix sp. Hemiparasita sobre Phoradendron sp.",NA,"-53.2400016784668","-29.645299911499",NA,"Agudo","22416","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-08 12:45:17-03","UFRGS","ICN","164173","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Jarenkow; J.A.","206","2009","09","24","América do Sul","Brasil","RS","próximo ao Rio Rolante",NA,NA,NA,"flores e frutos maduros (coloração branca); hemiparasita sobre Melia azedarach (Meliaceae)",NA,"-50.5758018493652","-29.6506004333496",NA,"Rolante","18269","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-08 12:45:17-03","UFRGS","ICN","185028","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Dettke, GA; Durigon, J","994","2010","11","08","América do Sul","Brasil","RS","RS-149",NA,NA,NA,"epiparasita sobre Phoradendron burkartii Rizzini & Ulibarri (Viscaceae), frutos maduros brancos.",NA,"-53.4455986022949","-29.613899230957",NA,"São João do Polêsine","12492","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 12:45:17-03","UFRGS","ICN","008853","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Lindeman, JC; Irgang, BE; Valls, JFM","s.n.","1971","10","30","América do Sul","Brasil","RS","A 10km a oeste de Sarandi",NA,NA,NA,"Fruto branco.; Hemiparasita nos ramos de angico grande cortado. Hemiparasita sobre Phoradendron sp.",NA,"-52.9230995178223","-27.9438991546631",NA,"Sarandi","20705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 12:45:17-03","UFRGS","ICN","190565","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Durigon; J.; Ferreira; P.P.A.","1261","2012","02","06","América do Sul","Brasil","RS","Praça Central",NA,NA,NA,"hemiparasita sobre Phoradendron quadrangulare (Kunth) Griseb. (Viscaceae)",NA,"-55.4827995300293","-29.5891990661621",NA,"Manoel Viana","43920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-02-08 12:45:17-03","UFRGS","ICN","162929","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Hagelund, K; K.","7201","1973","10","07","América do Sul","Brasil","RS",NA,NA,NA,NA,"hemiparasita sobre Phoradendron quadrangulare",NA,"-51.1363983154297","-29.4442005157471",NA,"Picada Café","11930","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-02-08 12:45:17-03","UFRGS","ICN","002148","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Schultz, AR","2148","1959","09","12","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,NA,NA,NA,"-51.2299995422363","-30.0331001281738",NA,"Porto Alegre","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-08 12:45:17-03","UFRGS","ICN","148649","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","58","2007","03","15","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,"Hemiparasita sobre Tabebuia sp., flores e frutos jovens, pouco frequente.",NA,"-51.2299995422363","-30.0331001281738",NA,"Porto Alegre","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-02-08 12:45:17-03","UFRGS","ICN","166132","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","508","2010","12","01","América do Sul","Brasil","RS","Praça",NA,NA,NA,"hemiparasita sobre Phoradendron (Viscaceae, Dettke 507)",NA,"-55.1310997009277","-29.5503005981445",NA,"São Francisco de Assis","48310","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","88168","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, G.A.","Mattos, J.","26289","1984","04",NA,NA,"Brasil","Rio Grande do Sul","No Viveiro da Prefeitura Municipal IBDF.",NA,NA,NA,"Na mata, sobre as árvores.","HAS0088168","-51.6100006103516","-28.783899307251",NA,"Nova Prata","18634","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","88306","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, G.A.","Mattos, J.","31375","1988","12",NA,NA,"Brasil","Mato Grosso","Na Serra de Maracajá, na rodovia Campo Grande-Aquidanana.",NA,NA,NA,"Na mata. Parasita de árvores.","HAS0088306",NA,NA,NA,"Terenos",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-26 10:49:27-03","MCN-FZBRS","HAS","88101","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, G.A.","Silveira, N.","6834","1988","08",NA,NA,"Brasil","Rio Grande do Sul","No Rio da Terra.",NA,NA,NA,"No mato. Parasita em Derrissp.. Frutos alaranjados.","HAS0088101","-49.7268981933594","-29.3353004455566",NA,"Torres","20837","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-04-05 12:37:51-03","UNIVASF","HVASF","12251","PreservedSpecimen","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","C.S. Caires","V.M. Cotarelli","925","2011","07","20","América do Sul","Brasil","Bahia","Parque Nacional Boqueirão da Onça, estrada que se destina ao Povoado Gangorra","821","821",NA,"Planta hemiparasita, frutos esféricos alvas.","HVASF012251",NA,NA,NA,"Sento Sé",NA,NA,"2011","9999.000000","9999.000000","10","22",NA,NA,NA,NA,NA,NA,"U"
"277","2019-11-21 10:18:52-03","IBt","SP","200394","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Heringer, EP; Rizzini, CT","17551","1979","08","06",NA,"Brasil","Goiás","Estrada João Pinheiro - Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-06-04 11:03:57-03","IBt","SP","269644","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Harley, RM","26702","1988","12","05",NA,"Brasil","Bahia","Pico das Almas","1450","1500",NA,NA,NA,"-41.95","-13.533333",NA,"Rio de Contas",NA,NA,NA,"-41.95","-13.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-06-04 11:03:57-03","IBt","SP","269621","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Stannard, BL","CFCR6929","1984","12","14",NA,"Brasil","Bahia","Pico das Almas",NA,NA,NA,NA,NA,"-41.8114013671875","-13.5789003372192",NA,"Rio de Contas","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-10 11:28:22-03","IBt","SP","402811","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Urquiza, NG","s.n.","2002","10",NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-10 11:28:22-03","IBt","SP","402810","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Caires, CS","204","2002","08","20",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-19 09:30:07-03","IBt","SP","361159","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Mendonça, RC","4681","2002","03","13",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,"-48.8086013793945","-15.9236001968384",NA,"Corumbá de Goiás","41388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-06-04 11:03:57-03","IBt","SP","272792","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Araújo, GM","989","1993","01","30",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"-48.187198638916","-18.6471996307373",NA,"Araguari","58653","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-08-13 18:02:59-03","IBt","SP","299031A","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Harley, RM","24916","1988","10","13",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"-44.1800003051758","-17.8733005523682",NA,"Buenópolis","42854","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-11-21 10:18:52-03","IBt","SP","199415","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Furlan, A; Giulietti, AM; Harley, RM; Wanderley, MGL; Varanda, E","CFCR4454","1984","07","14",NA,"Brasil","Minas Gerais","Pedra Menina, Morro do Ambrósio",NA,NA,NA,NA,NA,"-43.0092010498047","-18.2936000823975",NA,"Rio Vermelho","26996","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-02-18 08:31:31-03","IBt","SP","12807","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Usteri, A","s.n.","1907","02","03",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"-46.8800010681152","-23.1800003051758",NA,"Jundiaí","17840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2010-08-16 16:43:10-03","GH","HU-HERB","GH 00035756","PreservedSpecimen","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"George Gardner","1672","1838",NA,NA,"South America","Brazil","Ceará",NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,"1672",NA,NA,"undetermined"
"288","2014-09-23 10:58:30-03","G","G","G00006172","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","in Hb. G","Gardner, G.","1672","1838",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=84899&base=img&lang=en","G00006172","-39.32527778","-5.40277778","G00006172",NA,NA,NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"ISOTYPUS of Phoradendron dipterum Eichler",NA,NA,NA,NA,NA
"289","2014-09-23 10:58:30-03","G","G","G00006174","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","in Hb. G","Gardner, G.","1672","1838",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=84900&base=img&lang=en","G00006174","-39.32527778","-5.40277778","G00006174",NA,NA,NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"TYPUS of Phoradendron dipterum Eichler",NA,NA,NA,NA,NA
"290","2014-09-23 10:58:30-03","G","G","G00006175","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","in Hb. G","Gardner, G.","1672","1838",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=55157&base=img&lang=en","G00006175","-39.32527778","-5.40277778","G00006175",NA,NA,NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"TYPUS of Phoradendron dipterum Eichler",NA,NA,NA,NA,NA
"291","2014-09-23 10:58:30-03","G","G","G00006176","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","in Hb. G","Weddell, H. A.",NA,"1858",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=55158&base=img&lang=en","G00006176","-53.08972222","-10.77305556","G00006176",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"ISOTYPUS of Phoradendron amplexicaule Eichler",NA,NA,NA,NA,NA
"292","2014-09-23 10:58:30-03","G","G","G00006173","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","in Hb. G","Gardner, G.","1672","1838",NA,"00","AMERIQUE DU SUD","Brazil","Ceará",NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=55156&base=img&lang=en","G00006173","-39.32527778","-5.40277778","G00006173",NA,NA,NA,NA,"-39.32527778","-5.40277778",NA,NA,NA,"TYPUS of Phoradendron dipterum Eichler",NA,NA,NA,NA,NA
"293","2014-09-23 10:58:30-03","G","G","G00006178","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","in Hb. G","Glaziou, A. F. M.","22021",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=80785&base=img&lang=en","G00006178","-53.08972222","-10.77305556","G00006178",NA,NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"ISOTYPUS of Phoradendron crulsii Urb.",NA,NA,NA,NA,NA
