"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"592","2020-09-02 16:24:22-03","Cenargen","CEN","94081","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Araci Molnar Alonso","2013","11","05",NA,"Brasil","Exsicatas",NA,"Material coletado: Ramo com frutos. Doação da Embrapa Cerrados.","CEN00094081",NA,NA,"Mart.","M. I. B. Loiola","1338","DF","BRASILIA","Planaltina. Sítio do Sr. Cupertino.","-47.585555","-15.748611","CEN00094081",NA,NA,"2018","07","-47.585555","-15.748611",NA,NA,NA,NA,NA,NA,"1",NA,NA
"593","2020-09-02 16:24:22-03","Cenargen","CEN","94164","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Araci Molnar Alonso","2013","12","04",NA,"Brasil","Exsicatas",NA,"Parcela em recuperação. Material coletado: Ramo com frutos. Doação da Embrapa Cerrados.","CEN00094164",NA,NA,"Mart.","J. B. Pereira","1409","DF","BRASILIA","Planaltina. Sítio do Sr. Cupertino.","-47.585555","-15.748611","CEN00094164",NA,NA,"2016","08","-47.585555","-15.748611",NA,NA,NA,NA,NA,NA,"1",NA,NA
"594","2020-09-02 16:24:22-03","Cenargen","CEN","50327","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","João Marcelo de Rezende","2002","10","16",NA,"Brasil","Exsicatas",NA,"As flores são aromaticas. Área de influência da AHE Queimado.","CEN00050327",NA,NA,"Mart.","J. Roveratti","639","DF","BRASILIA","Confluência do ribeirão São Bernardo com o rio Preto.","-47.9296989440918","-15.7797002792358","CEN00050327","910","910","2004","01","-4731917.0","-1604972.0",NA,"70570","auto",NA,NA,NA,"3",NA,NA
"595","2020-09-02 16:24:22-03","Cenargen","CEN","18451","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bruno Machado Teles Walter","1994","11","25",NA,"Brasil","Exsicatas",NA,"Botões florais creme-esverdeados. Fuste com ritidoma esbranquiçado, grosso, mole. Solo mais seco que o padrão da Mata apesar da planta estar próxima à um veio d#?#água estacional. Espécie rara, encontrada no bordo. Doação da Flora do Brasil - DF.","CEN00018451",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","2255","DF","BRASILIA","Fazenda Água Limpa - UnB. Coletado no bordo da cabeceira da mata.","-47.9296989440918","-15.7797002792358","CEN00018451","1060","1060","2001","06","-4791667.0","-1595000.0",NA,"70570","auto",NA,NA,NA,"1",NA,NA
"596","2020-09-02 16:24:22-03","Cenargen","CEN","18457","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bruno Machado Teles Walter","1994","11","25",NA,"Brasil","Exsicatas",NA,"Botões florais creme-esverdeados. Solo mais seco que o padrão da Mata. Encontrada no bordo.&nf;Doação da Flora do Brasil - DF.","CEN00018457",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","2261","DF","BRASILIA","Fazenda Água Limpa - UnB. Coletado no bordo da porção central central da mata.","-47.9296989440918","-15.7797002792358","CEN00018457","1060","1060","2001","06","-4791667.0","-1595000.0",NA,"70570","auto",NA,NA,NA,"1",NA,NA
"597","2020-09-02 16:24:22-03","Cenargen","CEN","28484","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Marcelino Boaventura","1993","12","15",NA,"Brasil","Exsicatas",NA,"Doação do Sistema Herbário HEPH 8679 - Distrito Federal.","CEN00028484",NA,NA,"Mart.","A. Amaral, Jr. & J. O. Mendonça","68","DF","BRASILIA","Jardim Botânico de Brasília, 20 km de Brasília - Projeto Águas do Cerrado, Transecto 01. Altitude entre 1025 - 1150 m.","-47.9296989440918","-15.7797002792358","CEN00028484",NA,NA,"2001","06","-4785000.0","-1586667.0",NA,"70570","auto",NA,NA,NA,"1",NA,NA
"598","2020-09-02 16:24:22-03","Cenargen","CEN","40388","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Bruno Machado Teles Walter","2000","11","09",NA,"Brasil","Exsicatas",NA,"Talos vináceos. Área de influência da Hidrelétrica Cana Brava.","CEN00040388",NA,NA,"Mart.","B. M. T. Walter","4662","GO","CAVALCANTE","Após a balsa do Porto dos Paulistas em direção ao HU/ Curral de Pedra. À 30 km da balsa (rio Tocantins).","-47.4583015441895","-13.7974996566772","CEN00040388","650","650","2000","11","-4800000.0","-1336667.0",NA,"92497","auto",NA,NA,NA,"5",NA,NA
"599","2020-09-02 16:24:22-03","Cenargen","CEN","47403","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Aécio Amaral-Santos","2002","08","12",NA,"Brasil","Exsicatas",NA,"Área de influência do AHE Queimado; influência direta. Local á montante da obra. Anteras brancas, cálice verde.","CEN00047403",NA,NA,"Mart.","J. M. Rezende","1361","GO","CRISTALINA","Margem direita do rio Preto, acima da ponte de madeira; acesso para Palmital - túnel de desvio.","-47.6136016845703","-16.7686004638672","CEN00047403",NA,NA,"2003","08","-4733306.0","-1620528.0",NA,"85457","auto",NA,NA,NA,"6",NA,NA
"600","2020-09-02 16:24:22-03","Cenargen","CEN","36705","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Roberto Fontes Vieira","1992","11","23",NA,"Brasil","Exsicatas",NA,NA,"CEN00036705",NA,NA,"Mart.","M. I. B. Loiola","1345","GO","NIQUELANDIA","Futuro reservatório do Aproveitamento Hidrelétrico Serra da Mesa.","-48.4597015380859","-14.4738998413086","CEN00036705","400","400","2018","07","-4845000.0","-1446667.0",NA,"74171","auto",NA,NA,NA,"2",NA,NA
"601","2020-09-02 16:24:22-03","Cenargen","CEN","12207","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","L. P. M. Fonzar","1985","11","06",NA,"Brasil","Exsicatas",NA,"Doação do Departamento de Biologia - UNESP - Ilha Solteira. II Reunião de Taxonomistas e Ecólogos (4 a 8/11/1985). Promoção Sociedade Botânica de São Paulo.","CEN00012207",NA,NA,"Mart.","M. I. B. Loiola","137","MS","SELVIRIA","Fazenda Santa Maria.","-51.4188995361328","-20.3672008514404","CEN00012207",NA,NA,"2018","07",NA,NA,NA,"74358","auto",NA,NA,NA,"1",NA,NA
"602","2020-09-02 16:24:22-03","Cenargen","CEN","16724","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Roberto Fontes Vieira","1991","11","11",NA,"Brasil","Exsicatas",NA,"Frutos imaturos amarelos; presença de látex alaranjado.","CEN00016724",NA,NA,"Mart.","N. Hensold","925","MG","MORADA NOVA DE MINAS","A 5 km de Morada Nova; próximo ao lago da represa de Três Marias (FURNAS).","-45.3567008972168","-18.6044006347656","CEN00016724","586","586","1999","03","-4536667.0","-1858333.0",NA,"44039","auto",NA,NA,NA,"5",NA,NA
"603","2020-09-02 16:24:22-03","Cenargen","CEN","43346","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Taciana Barbosa Cavalcanti","2001","09","05",NA,"Brasil","Exsicatas",NA,"Área de influência da UHE Queimado; influência indireta.","CEN00043346",NA,NA,"Mart.","M. I. B. Loiola","2723","MG","UNAI","Estrada de acesso ao túnel, cerca de 1 km depois do rio.","-46.9061012268066","-16.3575000762939","CEN00043346","850","850","2018","07","-4732056.0","-1620500.0",NA,"97926","auto",NA,NA,NA,"4",NA,NA
"604","2020-10-16 10:36:16-03","UFG","HJ","2817","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, L.F. et al.","2008","10","25",NA,"Brasil",NA,NA,NA,"HJ00002817",NA,NA,"Mart.","L.F. Souza","4001","Goiás","Jataí","41 BIMTZ, Morro do Cristo.","-51.692778","-17.929444","HJ00002817","700","700",NA,NA,"51º41'34''W","17º55'46''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-10-16 10:36:16-03","UFG","HJ","7577","S","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, L.F.; Sousa, E.C.A.","2012","12","01",NA,"Brasil",NA,NA,NA,"HJ00007577",NA,NA,"Mart.","L.F. Souza","5437","Goiás","Mineiros","GO 050, atrás do PARNAEMAS.","-52.634444","-18.242778","HJ00007577",NA,NA,NA,NA,"52º38'4''W","18º14'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-13 11:19:37-03","USP","SPF","142336","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Proença, C","1999","11","30",NA,"Brasil",NA,NA,NA,"SPF00142336",NA,NA,"Mart.","Proença, C","2030","Distrito Federal","Gama","Parque Ecológico do Gama","-48.05","-16.033333",NA,NA,NA,"1999","11","-48.05","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-11-13 11:19:37-03","USP","SPF","46184","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Thomas, WW","1985","09","19",NA,"Brasil",NA,NA,NA,"SPF00046184",NA,NA,"Mart.","Amaral, A","3874","Mato Grosso","Nobres",NA,"-55.666667","-12.45",NA,NA,NA,"1997","06","-55.666667","-12.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-11-13 11:19:37-03","USP","SPF","164651","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, VC","1997","10","07",NA,"Brasil",NA,NA,NA,"SPF00164651",NA,NA,"Mart.","Souza, VC","20297","Mato Grosso","Rosário Oeste",NA,"-55.45","-14.683333",NA,NA,NA,"1997","12","-55.45","-14.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-13 11:19:37-03","USP","SPF","164345","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Guimarães, PH","2003","09","15",NA,"Brasil",NA,NA,NA,"SPF00164345",NA,NA,"Mart.","Proença, C","2","Distrito Federal",NA,"Região de Saía Velha. Águas Correntes. Rodovia DF 495.","-47.933333","-16.05",NA,"950","950","2003",NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-11-13 11:19:37-03","USP","SPF","177601","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ceccantini, GCT","2006","12","01",NA,"Brasil",NA,NA,NA,"SPF00177601",NA,NA,"Mart.","Jara, A","2999","Minas Gerais","Matozinhos",NA,"-43.987556","-19.473278",NA,NA,NA,"2012",NA,"-43.987556","-19.473278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-13 11:19:37-03","USP","SPF","61630","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Cordeiro, I","1987","11","03",NA,"Brasil",NA,NA,NA,"SPF00061630",NA,NA,"Mart.","Loiola, MIB","CFCR11444","Minas Gerais","Grão Mogol",NA,"-42.916667","-16.541667",NA,"1000","1100","2003",NA,"-42.916667","-16.541667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-11-13 11:19:37-03","USP","SPF","64499","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pirani, JR","1987","11","05",NA,"Brasil",NA,NA,NA,"SPF00064499",NA,NA,"Mart.","Loiola, MIB","CFCR11566","Minas Gerais","Grão Mogol",NA,"-42.875","-16.555",NA,"1000","1000","2003",NA,"-42.875","-16.555",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-13 11:19:37-03","USP","SPF","69045","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pereira, BAS","1990","08","29",NA,"Brasil",NA,NA,NA,"SPF00069045",NA,NA,"Mart.","Pirani, JR","1420","Distrito Federal","Brasília","APA Gama e Cabeça de Veado","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1991",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"614","2019-11-13 11:19:37-03","USP","SPF","74906","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Vaz, AMSF","1990","09","18",NA,"Brasil",NA,NA,NA,"SPF00074906",NA,NA,"Mart.","Jara, A","768","Goiás","São João d'Aliança",NA,"-47.5247001647949","-14.7055997848511",NA,NA,NA,"2012",NA,NA,NA,NA,"91641","auto",NA,NA,NA,NA,NA,NA
"615","2019-11-13 11:19:37-03","USP","SPF","203901","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Silva, ACB","2000","11","23",NA,"Brasil",NA,NA,NA,"SPF00203901",NA,NA,"Mart.","Silva, ACB","739","Minas Gerais","Delfinópolis",NA,"-46.8539009094238","-20.343900680542",NA,NA,NA,NA,NA,NA,NA,NA,"41380","auto",NA,NA,NA,NA,NA,NA
"616","2019-11-13 11:19:37-03","USP","SPF","34959","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Harley, RM","1984","11","13",NA,"Brasil",NA,NA,NA,"SPF00034959",NA,NA,"Mart.","Plowman, TC","CFCR5899","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1986",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"617","2019-11-13 11:19:37-03","USP","SPF","155553","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Mello-Silva, R","2002","11","08",NA,"Brasil",NA,NA,NA,"SPF00155553",NA,NA,"Mart.","Jara, A","1988","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,NA,"2012",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"618","2019-11-13 11:19:37-03","USP","SPF","164652","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Chaddad Jr, J","2002","12","20",NA,"Brasil",NA,NA,NA,"SPF00164652",NA,NA,"Mart.","Amaral, A","136","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,"2004","04",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"619","2020-12-02 09:07:05-03","UNITINS","HUTO","6737","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Texeira, B.R.","2012","10","04",NA,"Brasil",NA,NA,"Árvore com 6 m de altura. Botões florais verdes.; Mata de galeria trecho não inundável. Solo argiloso com muita serrapilheira. Relevo levemente ondulado.","HUTO006737",NA,NA,"Mart.","Texeira, B.R.","364","Distrito Federal","Brasília","Fazenda Malunga","-47.493056","-15.978333",NA,NA,NA,"2013","01","-47.493056","-15.978333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-12-02 09:07:05-03","UNITINS","HUTO","4547","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Lemos, H.L.","2012","01","26",NA,"Brasil",NA,NA,"Árvore com cerca de 2,2 m de altura. Frutos alaranjados; Cerrado rupestre","HUTO004547",NA,NA,"Mart.",NA,"13","Tocantins","Palmas","Morro do Limpão. Parcela 3 placa 199","-48.278436","-10.177156","HUTO004547","350","350",NA,NA,"-48.278436","-10.177156",NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-12-02 09:07:05-03","UNITINS","HUTO","146","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Santos, E.R.","2006","01","19",NA,"Brasil",NA,NA,"Árvore com cerca de 5 m de altura. Frutos maduros vermelhos e imaturos verdes; Cerradão antropizado","HUTO000146",NA,NA,"Mart.",NA,"310","Tocantins","Palmas","Sub-bacia do Ribeirão São João","-48.093889","-10.459722","HUTO000146",NA,NA,NA,NA,"-48.093889","-10.459722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-12-02 09:07:05-03","UNITINS","HUTO","1925","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Santos, E.R.","2008","12","30",NA,"Brasil",NA,NA,"Arvoreta com cerca de 3 m de altura. Frutos jovens de cor verde; Mata de galeria","HUTO001925",NA,NA,"Mart.",NA,"1829","Tocantins","Novo Acordo","Área de influência da UHE Novo Acordo","-47.480556","-9.9825","HUTO001925","208","208",NA,NA,"-47.480556","-9.9825",NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-12-02 09:07:05-03","UNITINS","HUTO","3460","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pereira, B.A.S.","1992","11","18",NA,"Brasil",NA,NA,"Arbusto 2 m de altura. Flores alvas; Mata de encosta situada na margem esquerda do rio Sal","HUTO003460",NA,NA,"Mart.","Junior, A.A.; Barbosa, A.V.G.","2248","Distrito Federal","Brasília","APA Cafunringa. Fazenda Palestina","-47.9296989440918","-15.7797002792358",NA,NA,NA,"1997","02",NA,NA,"04","70570","auto",NA,NA,NA,NA,NA,NA
"624","2019-10-07 09:30:14-03","UEFS","HUEFS","241420","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ordones, J.","2007","12","06",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0241420","Angiospermae","Malpighiales","Mart.",NA,"1149","Minas Gerais","Belo Horizonte","FZBBH/Setor Extra.","-43.937801361084","-19.9207992553711","HUEFS0241420",NA,NA,NA,NA,NA,NA,NA,"17082","auto","Rosanae",NA,NA,NA,NA,NA
"625","2019-10-07 09:30:14-03","UEFS","HUEFS","89239","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.","1997","10","07",NA,"Brasil",NA,NA,"Savana arborizada (serrado) sobre solo pedregoso.","HUEFS0089239","Angiospermae","Malpighiales","Mart.",NA,"20297","Mato Grosso do Sul","Rosário Oeste","Ca. 29 km de marzagão em direção a Planalto da Serra.","-55.45","-14.683333","HUEFS0089239",NA,NA,NA,NA,"55W27'","14S41'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"626","2019-10-07 09:30:14-03","UEFS","HUEFS","215447","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Saddi, E.M.","2011","11","14",NA,"Brasil",NA,NA,"Cerrado sentido restrito.","HUEFS0215447","Angiospermae","Malpighiales","Mart.",NA,"556","Minas Gerais","Itatiaiuçu","Parcela P5 dos estudos para o EIA do Complexo Serra Azul.","-44.479722","-20.212778","HUEFS0215447",NA,NA,NA,NA,"44W28'47''","20S12'46''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"627","2019-10-07 09:30:14-03","UEFS","HUEFS","224039","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Costa-Lima, J.L.","2014","12","28",NA,"Brasil",NA,NA,NA,"HUEFS0224039","Angiospermae","Malpighiales","Mart.",NA,"1992","Bahia","Licínio de Almeida","Área de cerrado a ca. de 6 Km a W do Matadouro Público Municipal, acesso pela Rua Eng. Antônio Pinto.","-42.547222","-14.664167","HUEFS0224039","952","952",NA,NA,"42W32'50''","14S39'51''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"628","2019-10-07 09:30:14-03","UEFS","HUEFS","239927","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Barbosa-Silva, R.G.","2016","11","24",NA,"Brasil",NA,NA,"Cerrado","HUEFS0239927","Angiospermae","Malpighiales","Mart.",NA,"646","Goiás","Luziânia",NA,"-48.320278","-16.332778",NA,"900","900",NA,NA,"48W19'13''","16S19'58''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"629","2019-10-07 09:30:14-03","UEFS","HUEFS","242696","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Costa-Lima, J.L.","2016","10","18",NA,"Brasil",NA,NA,NA,"HUEFS0242696","Angiospermae","Malpighiales","Mart.",NA,"2523","Tocantins","Dianópolis","Mata no entorno da cidade, ao fim da Rua João Leal.","-46.812778","-11.630278","HUEFS0242696","670","670",NA,NA,"46W48'46''","11S37'49''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"630","2019-10-07 09:30:14-03","UEFS","HUEFS","242697","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Costa-Lima, J.L.","2016","10","18",NA,"Brasil",NA,NA,NA,"HUEFS0242697","Angiospermae","Malpighiales","Mart.",NA,"2524","Tocantins","Dianópolis","Mata no entorno da cidade, ao fim da Rua João Leal.","-46.812778","-11.630278","HUEFS0242697","670","670",NA,NA,"46W48'46''","11S37'49''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"631","2019-10-07 09:30:14-03","UEFS","HUEFS","41610","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Souza, V.C.","1997","10","08",NA,"Brasil",NA,NA,"Savana arborizada (cerrado).","HUEFS0041610","Angiospermae","Malpighiales","Mart.",NA,"20335","Mato Grosso","Chapada dos Guimarães","Estrada Nova Brasilândia - Campo Verde, ca. 20 km de Nova brasilândia.","-55.066667","-15.016667","HUEFS0041610",NA,NA,NA,NA,"55W4'","15S1'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"632","2019-10-07 09:30:14-03","UEFS","HUEFS","45008","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pott, A.","2009","07",NA,NA,"Brasil",NA,NA,NA,"HUEFS0045008","Angiospermae","Malpighiales","Mart.","J.L.Costa-Lima","15639","Mato Grosso do Sul","Terenos","Fazenda Modelo (EMBRAPA).","-54.7925","-20.559722","HUEFS0045008","516","516","2014","12","54W47'33''","20S33'35''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"633","2015-03-06 21:42:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","A. Macedo",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"1165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"634","2015-03-13 19:07:36-03","F","FMNH-SEEDPLANTS","V0269506F","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","T. J. Killeen","1993","11","21","South America","Bolivia",NA,NA,NA,"V0269506F","Spermatophyta",NA,NA,NA,"6150","Santa Cruz","José Miguel de Velasco","Parque Nacional Noel Kempff M","-60","-13.65","V0269506F_01","250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
