"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","00940817","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. M. Pires","1978","08","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010264' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940817","16442",NA,"Mato Grosso","Sararé, RADAMBRASIL, folha SD 21-YA; ponto 33","Magnoliophyta","Myrtales","Mart.","M. G. da Silva",NA,"-58.67","-14.92","NY00940817_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1144410","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","T. B. Cavalcanti","1995","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289835' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144410","1766",NA,"Goiás","Fazenda Santo Antonio do Fundao.","Magnoliophyta","Myrtales","Mart.",NA,"Ipameri","-48.48","-17.82","NY01144410_01","870","870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00940813","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","D. Philcox","1968","03","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010095' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940813","4575",NA,"Mato Grosso","1 km. E. of km. 244, Xavantina-Cachimbo road.","Magnoliophyta","Myrtales","(Pohl) Stafleu","H. Balslev",NA,"-51.77","-12.82","NY00940813_01",NA,NA,"sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00940811","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Ratter","1968","06","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010077' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940811","R1630",NA,"Mato Grosso","Near the Rio Turvo, ca. 200 km. N. of Xavantina on road the Xavantina-São Felix road.","Magnoliophyta","Myrtales","Mart.","J. A. Ratter",NA,NA,NA,"NY00940811_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","818098","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","W. R. Anderson","1973","03","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=857163' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818098","7602",NA,"Goiás","4 km by road S of São João da Aliança. Serra Geral do Paraná.","Magnoliophyta","Myrtales","Mart.","H. Balslev","São João d'Aliança","-47.5","-14.75","NY00818098_01","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00940537","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","T. B. Cavalcanti","1995","07","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=944417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940537","1480",NA,"Goiás","Estrada de acesso a barra do Rio Bagagem c/o Rio Tocantinzinho.","Magnoliophyta","Myrtales","Mart.","O. Kosovsky","Niquelândia","-48.28","-14.02","NY00940537_01","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00940819","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","G. C. G. Argent","1967","10","02","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010256' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940819","6595",NA,"Mato Grosso","Base Camp","Magnoliophyta","Myrtales","(Pohl) Stafleu",NA,NA,"-51.77","-12.82","NY00940819_01",NA,NA,"sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00940924","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","R. C. de Mendonça","2001","04","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010902' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940924","4190",NA,"Goiás","Estrada entre Campos Belos e Pouso Alto, próximo à entrada da Fazenda Cedro do lado direito da estrada.","Magnoliophyta","Myrtales","Mart.","B. A. S. Pereira","Campos Belos","-46.4442","-12.9839","NY00940924_01","750","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00940801","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","W. R. Anderson","1973","05","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010018' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940801","9802",NA,"Mato Grosso","Top and eastern slope of mountain ca. 9 km NE of Barra do Garças","Magnoliophyta","Myrtales","(Pohl) Stafleu","H. Balslev",NA,"-52.19058","-15.82579","NY00940801_01","500","700","sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00940832","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. P. Heringer","1980","04","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010302' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940832","4392",NA,"Distrito Federal","Bacia do Rio São Bartolomeu.","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Brasília","-47.9294","-15.7797","NY00940832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01132099","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","F. França","2005","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1289800' target='other'> <mi>dwc_moreinfo</mi></a>","NY01132099","5283",NA,"Minas Gerais",NA,"Magnoliophyta","Myrtales","Mart.",NA,"Serranópolis de Minas","-42.7703","-15.9039","NY01132099_01","840","840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00940921","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Rizzo","1974","04","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940921","9773",NA,"Tocantins","Proximo ao rio Lontra, na fazenda Baixa","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki",NA,NA,NA,"NY00940921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00940929","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","P. Clausen","1844",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928170' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940929","s.n.",NA,"Minas Gerais","Minas-Geraes, Bresil","Magnoliophyta","Myrtales","Mart.","F. A. Stafleu",NA,NA,NA,"NY00940929_01",NA,NA,"rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1018865","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","T. A. B. Dias","1992","05","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262969' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018865","74",NA,"Distrito Federal","Na DF-100 a 99.7 km do CENARGEN/EMBRAPA a esquerda da estada.","Magnoliophyta","Myrtales","Mart.",NA,"Brasília","-47.38","-15.88","NY01018865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00940923","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","R. C. de Mendonça","1998","05","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940923","3437",NA,"Minas Gerais","Parque Nacional Grande Sertao Veredas; 14 km da Sede da FUNATURA, numa estrada conhecida como Belém-Brasília (denominaçao local).","Magnoliophyta","Myrtales","Mart.","R. C. de Mendonça","Formoso","-45.9542","-15.3458","NY00940923_01","745","745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00940843","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Taxonomy Class Of Univ De Brasilia","1973","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010422' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940843","59",NA,"Distrito Federal",NA,"Magnoliophyta","Myrtales","(Pohl) Stafleu","H. Balslev","Brasília","-47.9294","-15.7797","NY00940843_01 NY00940843_02","1000","1000","sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00940934","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","A. P. Duarte","1962","03","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940934","6474",NA,"Minas Gerais","Entre Lagoa Santa e Serra do Cipó.","Magnoliophyta","Myrtales","Mart.","H. Balslev",NA,"-43.75","-19.5","NY00940934_01 NY00940934_02",NA,NA,"rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00940918","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Rizzo","1970","04","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940918","6757",NA,"Goiás","Esquerda da estrada GOM-1, de Goiânia p/ Leopoldo de Bulhoes, 9 km de Goiânia","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Goiânia","-49.2539","-16.6786","NY00940918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00940928","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","M. Weddell","1844","04",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928000' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940928","2632",NA,"Goiás","Brésil. Goyaz","Magnoliophyta","Myrtales","Mart.","F. A. Stafleu",NA,NA,NA,"NY00940928_01",NA,NA,"rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00940920","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Rizzo","1972","04","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940920","8002",NA,"Goiás","8 km. do Rio Maranhão.","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Uruaçu","-49.1406","-14.5247","NY00940920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-09-27 15:25:00-03","NY","NYBG","1097","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa brevipetiolata","G. Gardner","1841",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00001097","4127","isolectotype","Goiás",NA,NA,"Myrtales","Warm.",NA,"São Domingos","-46.3181","-13.3983","NY00001097_01",NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00940915","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","I. Schiavini","1987","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010844' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940915","115",NA,"Minas Gerais","Reserva Ecológica do Panga.","Magnoliophyta","Myrtales","Mart.",NA,"Uberlândia","-48.2769","-18.9186","NY00940915_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00940837","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Rizzo","1974","06","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940837","9874",NA,"Tocantins","Serra de Natividade, a ca. de 20 km. de Natividade.","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Natividade","-47.7231","-11.7097","NY00940837_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00940824","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","M. G. Silva","1979","06","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010285' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940824","5025",NA,"Mato Grosso","Km 165 da Rod. Cuiaba-Santarém, entroncamento para Porto Velho","Magnoliophyta","Myrtales","Mart.","M. G. da Silva","Diamantino","-56.2218046","-14.5584392","NY00940824_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00940805","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","H. S. Irwin","1966","05","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010036' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940805","16273",NA,"Mato Grosso","Rio Turvo, ca. 210 km. N. of Xavantina. Serra do Roncador.","Magnoliophyta","Myrtales","Mart.","H. Balslev",NA,"-51.83","-12.82","NY00940805_01","500","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00940514","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","R. C. de Mendonça","1998","07","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=940219' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940514","3569",NA,"Goiás","Reserva Particular do Patrimônio Natural (RPPN), Mata Funda; propiedade: Sr. Ângelo/Solange.","Magnoliophyta","Myrtales","Mart.","O. Kosovsky","Alto Paraíso de Goiás","-47.7169","-14.1467","NY00940514_01","1140","1140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00940499","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Rizzo","1970","03","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938449' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940499","4896A",NA,"Goiás","Estrada Morrinhos - Caldas Novas, córrego Samambaia.","Magnoliophyta","Myrtales","Mart.","O. Kosovsky","Morrinhos","-49.0992","-17.7311","NY00940499_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00940926","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa brevipetiolata","H. S. Irwin","1964","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=927934' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940926","6567",NA,"Mato Grosso","Ca. 1 km. N.E. of Garapú.","Magnoliophyta","Myrtales","Warm.","H. Balslev",NA,"-52.57","-13.18",NA,"300","400","brevipetiolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00940814","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","S. de Souza Silva","1990","05","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940814","41",NA,"Goiás","Estrada GO-327 à 11 km. de São Jorge em direção à Colinas. Savna Aberta mais Savana Parque.","Magnoliophyta","Myrtales","Mart.","B. A. S. Periera","Alto Paraíso de Goiás","-47.9","-14.23","NY00940814_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","424329","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Ratter","1993","07","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424504' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424329","R6774",NA,"Maranhão","Transect area, Fazenda Madeira, approximately 17 km N of Carolina","Magnoliophyta","Myrtales","Mart.",NA,"Carolina","-47.42","-7.18","NY00424329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00940812","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","D. R. Gifford","1968","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010090' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940812","636",NA,"Mato Grosso","20 km NE of base (base is c. 270 km N of Xavantina).","Magnoliophyta","Myrtales","Mart.","J. A. Ratter",NA,"-51.37","-12.9","NY00940812_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1018842","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","B. M. T. Walter","1992","06","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262922' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018842","1527",NA,"Goiás","Fazenda Sao Joao. Corrego do Val (Margem esq. do trairas). Afluente do Rio Trairas. A 5 km de Indianapolis.","Magnoliophyta","Myrtales","Mart.","D. J. P. Gonçalves","Niquelândia","-48.58","-14.27","NY01018842_01","450","450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00940930","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa brevipetiolata","P. Clausen",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928248' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940930","130A",NA,NA,"Brésil","Magnoliophyta","Myrtales","Warm.","F. A. Stafleu",NA,NA,NA,"NY00940930_01 NY00940930_02",NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00940931","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Y. E. J. Mexia","1931","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=928289' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940931","5538",NA,"Minas Gerais","Fazenda do Diamante; pasture, southeast of buildings.","Magnoliophyta","Myrtales","Mart.","F. A. Stafleu","Corinto","-44.4564","-18.3808","NY00940931_01","600","600","rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1018847","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","B. M. T. Walter","1995","07","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1262929' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018847","2469",NA,"Goiás","Regiao da serra negra. Estrada de terra que a partir dacodemin segue p/ o lugarejo rosareana. A meio caminho.","Magnoliophyta","Myrtales","Mart.",NA,"Niquelândia","-48.38","-14.07","NY01018847_01","410","410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00940838","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","L. Duarte","1962","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010386' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940838","130",NA,"Distrito Federal","Fercal","Magnoliophyta","Myrtales","Mart.","H. Balslev","Brasília","-47.9294","-15.7797","NY00940838_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00940798","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","J. A. Rizzo","1970","04","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009932' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940798","5104",NA,"Goiás","Estrada Morrinhos - Caldas Novas, córrego Samambaia.","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Morrinhos","-49.0992","-17.7311","NY00940798_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00940827","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa brevipetiolata","W. R. Anderson","1973","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1010291' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940827","7999",NA,"Goiás","12 km by road N of Cristalina. Serra dos Cristais.","Magnoliophyta","Myrtales","Warm.","H. Balslev","Cristalina","-47.68","-16.7","NY00940827_01","1060","1060","brevipetiolata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","02679538","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","E. M. Saddi","2011","06","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3180989' target='other'> <mi>dwc_moreinfo</mi></a>","NY02679538","699",NA,"Mato Grosso","Estrada de terra que liga Comodoro a parcela de monitoramento M3 da LT Porto Velho - Araraquara.","Magnoliophyta","Myrtales","Mart.",NA,"Comodoro","-60.1886111","-13.6891666","NY02679538_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
