"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"255","2020-09-02 16:28:14-03","Cenargen","CEN","43466","PreservedSpecimen","Plantae","Fabaceae Faboideae","Poiretia","latifolia","Poiretia latifolia","Vogel","J. F. B. Pastore","Bruno Machado Teles Walter","2002","02","21","Brasil","MG","UNAI","-46.9061012268066","-16.3575000762939","-4730944.0","-1603750.0","850","850","CEN00043466","CEN00043466","5096",NA,"Região da ponte sobre o rio Preto, a 29 km do entroncamento BsB/Unaí/Palmital. Na direção de Palmital. Divisa DF/MG","Exsicatas",NA,"Área de influência do futuro reservatório do AHE Queimado. Cálice verde-amarelado. Corola amarela. Estandarte com o amarelo mais escuro.",NA,NA,NA,NA,"2003","08",NA,"97926","auto",NA,NA,"1",NA
"256","2019-11-13 11:23:02-03","USP","SPF","172630","PreservedSpecimen","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Tamashiro, JY","Sasaki, D","2004","03","21","Brasil","São Paulo","Pedregulho","-47.419444","-20.197222","-47.419444","-20.197222","900","900","SPF00172630",NA,"968",NA,"Parque Estadual das Furnas do Bom Jesus",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:23:02-03","USP","SPF",NA,"PreservedSpecimen","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Tamashiro, JY","Sasaki, D","2004","03","21","Brasil","São Paulo","Pedregulho","-47.419444","-20.197222","-47.419444","-20.197222","900","900",NA,NA,"968",NA,"Parque Estadual das Furnas do Bom Jesus",NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-05-08 11:13:00-03","UEFS","HUEFS","177238","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Lima, L.C.P.","2008","12","10","Brasil","Rio Grande do Sul","São Pedro do Sul","-55.209722","-29.513611","55W12'35''","29S30'49''",NA,NA,"HUEFS0177238",NA,"471",NA,"BR-287, Km 285.",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"259","2020-05-08 11:13:00-03","UEFS","HUEFS","115325","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poiretia","latifolia","Poiretia latifolia","Vogel","A.P.Fortuna-Perez","Queiroz, L.P.de","2006","11","20","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.426111","-29.367222","55W25'34''","29S22'2''","197","197","HUEFS0115325","HUEFS0115325_01 HUEFS0115325_02","12603",NA,"ca. 27 km N na estrada de Manoel Viana para Sobradinho (RS-176)",NA,NA,"Afloramentos de arenito em área de plantação de soja","Angiospermae","Fabales",NA,NA,"2011","03",NA,NA,NA,"Rosanae",NA,NA,NA
"260","2020-05-08 11:13:00-03","UEFS","HUEFS","30202","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Poiretia","latifolia","Poiretia latifolia","Vogel","A.P.Fortuna-Perez","Cavalcanti, T.B.","1992","03","10","Brasil","Goiás","Minaçu","-48.383333","-13.466667","48W23'","13S28'","920","920","HUEFS0030202",NA,"1099",NA,"A 7 km da entrada Norte do canteiro de obras.",NA,NA,"Mata de galeria com transição para mata seca. Solo areno-pedregoso. Relevo montanhoso.","Angiospermae","Fabales",NA,NA,"2010","07",NA,NA,NA,"Rosanae",NA,NA,NA
"261","2016-06-09 10:08:02-03","F","FMNH-SEEDPLANTS","V0369908F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"C. A. Mondin","2002","10","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369908F","V0369908F_01","2805","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"262","2016-06-09 10:08:02-03","F","FMNH-SEEDPLANTS","V0369909F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"M. Sobral","1996",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369909F","V0369909F_01","8331","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"263","2016-06-09 10:08:02-03","F","FMNH-SEEDPLANTS","V0369910F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"W. Mantovani","1981","10",NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369910F","V0369910F_01","1636","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"264","2018-03-11 13:35:38-03","F","FMNH-SEEDPLANTS","V0369911F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"G. Gardner","1841",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369911F","V0369911F_01","3672","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"265","2016-06-09 10:08:03-03","F","FMNH-SEEDPLANTS","V0369912F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"E. Hassler",NA,NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0369912F","V0369912F_01","4115","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"266","2016-06-09 10:08:04-03","F","FMNH-SEEDPLANTS","V0369913F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"H. S. Irwin","1970","3","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369913F","V0369913F_01","28183","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"267","2016-06-09 10:08:04-03","F","FMNH-SEEDPLANTS","V0369914F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"M. G. da Silva","1979","6","18","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369914F","V0369914F_01","4968","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"268","2016-06-09 10:08:04-03","F","FMNH-SEEDPLANTS","V0369915F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"W. R. Anderson","1972","2","2","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369915F","V0369915F_01","35159","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"269","2016-06-09 10:08:05-03","F","FMNH-SEEDPLANTS","V0369916F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"H. S. Irwin","1972","1","16","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369916F","V0369916F_01","34347","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"270","2016-06-09 10:08:10-03","F","FMNH-SEEDPLANTS","V0369931F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"E. Hassler","1900",NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0369931F","V0369931F_01","6942","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"271","2016-06-09 10:08:11-03","F","FMNH-SEEDPLANTS","V0369932F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"P. M. Jørgensen","1931",NA,NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0369932F","V0369932F_01","4550","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"272","2016-06-09 10:08:11-03","F","FMNH-SEEDPLANTS","V0369933F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"P. M. Jørgensen","1932","10",NA,"Paraguay",NA,NA,"-58.1689","-23.2025",NA,NA,NA,NA,"V0369933F","V0369933F_01","4550","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"273","2020-02-27 13:31:40-03","F","FMNH-SEEDPLANTS","V0369935F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,NA,"F. M. Rodriguez","1912","12",NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0369935F","V0369935F_01","659","South America",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"274","2016-06-09 10:08:06-03","F","FMNH-SEEDPLANTS","V0369918F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1966","6","6","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369918F","V0369918F_01","16666","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"275","2016-06-09 10:08:06-03","F","FMNH-SEEDPLANTS","V0369919F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1966","2","8","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369919F","V0369919F_01","12341","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"276","2020-03-15 15:18:44-03","F","FMNH-SEEDPLANTS","V0369920F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"Mello Barreto","1933","2","7","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369920F","V0369920F_01","3736","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"277","2016-06-09 10:08:07-03","F","FMNH-SEEDPLANTS","V0369921F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"P. H. Claussen","1839",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369921F","V0369921F_01","158","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"278","2016-06-09 10:08:07-03","F","FMNH-SEEDPLANTS","V0369922F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1969","3","20","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369922F","V0369922F_01","24707","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"279","2016-06-09 10:08:08-03","F","FMNH-SEEDPLANTS","V0369923F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1969","2","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369923F","V0369923F_01","23718","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"280","2016-06-09 10:08:08-03","F","FMNH-SEEDPLANTS","V0369924F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1971","3","22","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369924F","V0369924F_01","32944","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"281","2016-06-09 10:08:08-03","F","FMNH-SEEDPLANTS","V0369925F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1966","1","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369925F","V0369925F_01","11500","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"282","2016-06-09 10:08:09-03","F","FMNH-SEEDPLANTS","V0369926F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1971","3","15","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369926F","V0369926F_01","31830","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"283","2016-06-09 10:08:09-03","F","FMNH-SEEDPLANTS","V0369927F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1968","1","26","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369927F","V0369927F_01","19237","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"284","2016-06-09 10:08:09-03","F","FMNH-SEEDPLANTS","V0369928F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"H. S. Irwin","1966","6","9","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369928F","V0369928F_01","16827","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"285","2016-06-09 10:08:10-03","F","FMNH-SEEDPLANTS","V0369930F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,NA,"A. Krapovickas","1978","1","19","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369930F","V0369930F_01","33077","South America",NA,NA,NA,NA,"Spermatophyta",NA,"coriifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"286","2016-06-09 10:08:10-03","F","FMNH-SEEDPLANTS","V0369929F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"A. Krapovickas","1982","12","23","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369929F","V0369929F_01","38255","South America",NA,NA,NA,NA,"Spermatophyta",NA,"latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"287","2019-03-07 13:31:36-03","F","FMNH-SEEDPLANTS","V0369934F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"R. O. Vanni","1987","12","11","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0369934F","V0369934F_01","1094","South America",NA,NA,NA,NA,"Spermatophyta",NA,"latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"288","2016-06-09 10:08:05-03","F","FMNH-SEEDPLANTS","V0369917F","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,NA,"W. R. Anderson","1973","4","13","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0369917F","V0369917F_01","8735","South America",NA,NA,NA,NA,"Spermatophyta",NA,"latifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"289","2020-04-29 16:29:53-03","UFVJM","HDJF","3501","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Faria, JEQ","2016","03","20","Brasil","Minas Gerais","Diamantina","-43.537778","-18.382222","-43.537778","-18.382222","1014","1014","HDJF003501","HDJF003501_01","5549","Southern America","Margem da estrada de Diamantina para Milho Verde",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-01-25 15:35:02-02","IAC","IAC","36442","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","C. Muller","G.F. Árbocz","1994","12","04","Brasil","Santa Catarina","Lages","-50.3261","-27.8161","-50.3261","-27.8161",NA,NA,NA,NA,"1093",NA,"Margem da BR 116",NA,NA,NA,NA,NA,NA,NA,"1995","05","24",NA,NA,NA,NA,NA,NA
"291","2020-07-23 12:08:01-03","CEPLAC","CEPEC","109781","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"A. P. F. Perez","A. M. Giulietti","1996","06","29","Brasil","Bahia","MORRO DO CHAPÉU","-41.084444","-11.482778","41W5'4","11S28'58",NA,NA,NA,NA,NA,NA,"Estrada Morro do Chapéu/Jacobina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2007"
"292","2020-07-23 12:08:01-03","CEPLAC","CEPEC","17662","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"G. P. Lewis","S. A. Mori","1979","07","26","Brasil","Bahia","MUCUGÊ","-41.4","-13","41W24'0","13S0'0",NA,NA,NA,NA,"12611",NA,"3Km S de Mucuge, estr. p/ Jussiape.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1980"
"293","2020-07-23 12:08:01-03","CEPLAC","CEPEC","30061","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"G. P. Lewis","G. P. Lewis","1981","12","19","Brasil","Bahia","palmeiras","-41.45","-12.5","41W27'0","12S30'0",NA,NA,NA,NA,"888",NA,"Morro do Pai Inacio. Km 224 da BR-242.",NA,NA,"<ll>dwc_commonname:</ll> Erva-de-touro, Limaozinho-do-campo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1983"
"294","2020-07-23 12:08:01-03","CEPLAC","CEPEC","37046","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"G. P. Lewis","L. R. Noblick","1984","11","16","Brasil","Bahia","MORRO DO CHAPÉU","-41.15","-11.55","41W9'0","11S33'0",NA,NA,NA,NA,"3518",NA,"Sul-leste da cidade.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/12/1985"
"295","2020-07-23 12:08:01-03","CEPLAC","CEPEC","48689","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"C. Muller","G. Hatschbach","1984","10","15","Brasil","Mato Grosso","AMAMBAY",NA,NA,NA,NA,NA,NA,NA,NA,"48494",NA,"Rod. p/ Ponta Pora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"296","2020-07-23 12:08:01-03","CEPLAC","CEPEC","68459","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"M. L. Guedes","M. L. Guedes","1994","07","29","Brasil","Bahia","LENÇÓIS","-41.438889","-12.455556","41W26'20","12S27'20",NA,NA,NA,NA,"296",NA,"Serra da Chapadinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1994"
"297","2020-07-23 12:08:01-03","CEPLAC","CEPEC","70990","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"M. L. Guedes","M. L. Guedes","1991","08","31","Brasil","Bahia","LENÇÓIS","-41.454167","-12.466944","41W27'15","12S28'1",NA,NA,NA,NA,"698",NA,"Serra da Chapadinha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1994"
"298","2020-07-23 12:08:01-03","CEPLAC","CEPEC","71457","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"A. P. F. Perez","D. J. N. Hind","1996","06","28","Brasil","Bahia","MORRO DO CHAPÉU","-41.1","-11.581944","41W6'0","11S34'55",NA,NA,NA,NA,NA,NA,"12Km na estrada Moro do Chapéu/Ferro Doido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2007"
"299","2020-07-23 12:08:01-03","CEPLAC","CEPEC","72258","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"A. P. F. Perez","A. M. Giulietti","1996","06","29","Brasil","Bahia","MORRO DO CHAPÉU","-41.084444","-11.482778","41W5'4","11S28'58",NA,NA,NA,NA,NA,NA,"Estrada Morro do Chapéu/Jacobina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2007"
"300","2020-07-23 12:08:01-03","CEPLAC","CEPEC","26366","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"G. P. Lewis","S. A. Mori","1981","06","10","Brasil","Bahia","LENÇÓIS","-41.3899993896484","-12.563099861145","0*0'99","99*99'99",NA,NA,NA,NA,"14263",NA,"15Km NW Lencois e Km 225, ao longo BR-242.",NA,NA,"<ll>dwc_commonname:</ll> Erva-de-touro, Erva-de-touro-grauda",NA,NA,NA,NA,NA,NA,NA,"47385","auto",NA,NA,NA,"15/12/1981"
"301","2020-07-23 12:08:01-03","CEPLAC","CEPEC","51024","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia",NA,"V. E. Rudd","G. Hatschbach","1987","03","21","Brasil","Minas Gerais","ITATIAIUÇU","-44.4211006164551","-20.1966991424561",NA,NA,NA,NA,NA,NA,"51500",NA,"Rod. Fernao Dias.",NA,NA,NA,NA,NA,"coriifolia",NA,NA,NA,NA,"17210","auto",NA,NA,NA,"30/12/1991"
"302","2020-07-23 12:08:01-03","CEPLAC","CEPEC","30611","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"G. P. Lewis","R. M. Harley","1980","05","21","Brasil","Bahia","palmeiras","-41.466667","-12.45","41W28'0","12S27'0",NA,NA,NA,NA,"22306",NA,"14.5Km NW Lencois, ao N Rod. Seabra/Itaberaba, rampa baixa Morro Pai Inacio.",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981"
"303","2020-07-23 12:08:01-03","CEPLAC","CEPEC","30673","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"G. P. Lewis","R. M. Harley","1980","05","31","Brasil","Bahia","MORRO DO CHAPÉU","-41.033333","-11.633333","41W2'0","11S38'0",NA,NA,NA,NA,"22841",NA,"19.5Km SE cidade, BA-052 estr. p/ Mundo Novo. Rio do Ferro Doido.",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981"
"304","2020-07-23 12:08:01-03","CEPLAC","CEPEC","31610","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"G. P. Lewis","R. M. Harley","1980","05","24","Brasil","Bahia","palmeiras","-41.466667","-12.45","41W28'0","12S27'0",NA,NA,NA,NA,"22511",NA,"15Km NW Lencois, ao N Rod. Seabra/Itaberaba. Meio/acima rampa Pai Inacio.",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981"
"305","2020-07-23 12:08:01-03","CEPLAC","CEPEC","32225","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia",NA,"G. P. Lewis","R. M. Harley","1980","05","27","Brasil","Bahia","LENÇÓIS","-41.433333","-12.466667","41W26'","12S28'",NA,NA,NA,NA,"22683",NA,"A W Lencois. 7-10Km ao longo Rod. Seabra/Itaberaba. Serras dos Lencois.",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1981"
"306","2020-07-23 12:08:01-03","CEPLAC","CEPEC","26365","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"G. P. Lewis","S. A. Mori","1981","06","17","Brasil","Bahia","MORRO DO CHAPÉU","-41.1561012268066","-11.5500001907349","0*0'99","99*99'99",NA,NA,NA,NA,"14502",NA,"18Km a E cidade, BR-052, arredores ponte Rio Ferro Doido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,"15/12/1981"
"307","2020-07-23 12:08:01-03","CEPLAC","CEPEC","18097","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia",NA,"G. P. Lewis","S. A. Mori","1979","10","31","Brasil","Bahia","palmeiras","-41.5588989257812","-12.5289001464844","0W0'0","0S0'0",NA,NA,NA,NA,"12907",NA,"Pai Inacio. BR 242, Km 232, 15Km NE Palmeiras.",NA,NA,"<ll>dwc_commonname:</ll> Erva-de-touro, limãozinho",NA,NA,NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,"01/02/1981"
"308","2020-02-17 11:29:37-03","UEG","HUEG","11048","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Faria, J.E.Q.","Faria, J.E.Q.","2014","04","05","Brasil","Goiás","Alto Paraíso de Goiás","-47.494444","-14.1125","-47.494444","-14.1125","877","877","HUEG011048",NA,"3972","Southern America","Margem da estrada de São Jorge para Colinas do Sul, na entrada para cachoeira Raizama.",NA,NA,"Arbusto 1,5m.Flor amarela, botão amarelo.; Cerrado s.s.","Dicotyledoneae",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
