"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"147","2020-09-12 05:00:02-03","US","US","2691549","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"G. Hatschbach","15291","1966","11","29","South America","Brazil","Paraná","Morretes","Prainhas","-48.834400177002","-25.476900100708",NA,NA,"US01339009","US01339009_01 US01339009_02",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"148","2020-09-12 05:00:02-03","US","US","3342988","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Collector unknown","BS-032","1996","10","8","South America - Neotropics","Brazil","Mato Grosso","Água Boa","Reserva Indígena Areões, a 8 Km da aldeia Mutum","-52.1585998535156","-14.0500001907349",NA,NA,"US01339003","US01339003_01 US01339003_02",NA,NA,NA,"108287","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"149","2020-09-12 05:00:02-03","US","US","2323229","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"R. Reitz","6170","1958","12","31","South America","Brazil","Santa Catarina","Rio do Sul","Matador","-49.6431007385254","-27.2141990661621",NA,NA,"US01339013","US01339013_01 US01339013_02",NA,NA,NA,"15163","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"150","2020-09-12 05:00:02-03","US","US","3121465","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"W. W. Thomas, C. A. Cid Ferreira & D. Ackerley","4777","1985","11","2","South America - Neotropics","Brazil","Mato Grosso","Vila Bela da Santíssima Trindade","58 km S of Rondônia state line on BR-364 from Vilhena to Cáceres","-59.9505996704102","-15.0080995559692",NA,NA,"US01339006","US01339006_01 US01339006_02",NA,NA,NA,"149105","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"151","2020-09-12 05:00:02-03","US","US","3392476","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"R. Reitz","6170","1958","12","31","South America","Brazil","Santa Catarina","Rio do Sul","Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"US01339012","US01339012_01 US01339012_02",NA,NA,NA,"15163","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"152","2020-09-12 05:00:02-03","US","US","3238951","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"G. Hatschbach & J. M. Silva","51289","1987","7","27","South America","Brazil","Paraná","Adrianópolis","Estr. p/ Rib. do Rocha","-48.9911003112793","-24.6571998596191",NA,NA,"US01339004","US01339004_01 US01339004_02",NA,NA,NA,"49901","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"153","2020-09-12 05:00:02-03","US","US","3338531","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"C. A. Cid Ferreira","6929","1986","3","21","South America - Neotropics","Brazil","Amazonas","Presidente Figueiredo","Rio Pitinga a 2 hrs. acima da confluência com rio Uatumã, (a montante da UHE de Balbina)","-60.0250015258789","-2.03444004058838",NA,NA,"US01339005","US01339005_01 US01339005_02",NA,NA,NA,"229398","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"154","2020-09-12 05:00:02-03","US","US","2841980","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"G. T. Prance, S. A. Mori, R. J. Hill, J. C. Bernardi & D. Shimabukuru","24608","1977","2","27","South America - Neotropics","Brazil","Amazonas","São Paulo de Olivença","Rio Solimões. Igarapé Camatiá","-68.8724975585938","-3.37832999229431",NA,NA,"US01339017","US01339017_01 US01339017_02",NA,NA,NA,"362329","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"155","2020-09-12 05:00:02-03","US","US","2772623","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"G. T. Prance, P. J. M. Maas, D. B. Woolcott, O. P. Monteiro & J. F. Ramos","15992","1971","11","2","South America - Neotropics","Brazil","Amazonas",NA,"Road Camanaus-Uaupés, near Camanaus.",NA,NA,NA,NA,"US01339023","US01339023_01 US01339023_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"156","2020-09-12 05:00:02-03","US","US","3327456","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"M. Nee","35032","1987","4","25","South America - Neotropics","Brazil","Rondônia",NA,"15.5 Km E of Campo Novo on road to Ariquemes",NA,NA,NA,NA,"US01339018","US01339018_01 US01339018_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"157","2020-09-12 05:00:02-03","US","US","2982435","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"T. B. Croat","20434","1972","9","19","South America - Neotropics","Peru","Loreto",NA,"Río Tacsha Curaray.",NA,NA,NA,NA,"US03223381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"158","2020-09-12 05:00:02-03","US","US","3337656","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"A. M. Amorim, S. C. Sant' Ana, J. G. Járdim & E. B. Santos","1488","1993","11","27","South America - Neotropics","Brazil","Sergipe","Santa Luzia do Itanhy","2,5km do Distrito de Castro, na estrada para Sta. Luzia do Itanhi.","-37.448299407959","-11.3507995605469",NA,NA,"US01339019","US01339019_01 US01339019_02",NA,NA,NA,"26417","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"159","2020-09-12 05:00:02-03","US","US","3337645","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"W. W. Thomas, A. M. Caravalho, L. M. Silva, T. S. Santos & J. G. Járdim","10427","1994","5","20","South America - Neotropics","Brazil","Bahia","Uruçuca","Escola Media de Agropecuaria da Região Cacaueria Reserva Gregório Bondar","-39.2844009399414","-14.5930995941162",NA,NA,"US01339021","US01339021_01 US01339021_02",NA,NA,NA,"33791","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"160","2020-09-12 05:00:02-03","US","US","3337653","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"A. M. Carvalho, A. M. Amorim, S. C. Sant'Ana & J. Jardim","4513","1994","4","26","South America - Neotropics","Brazil","Bahia","Una","Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.0752983093262","-15.2932996749878",NA,NA,"US01339020","US01339020_01 US01339020_02",NA,NA,NA,"36070","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"161","2020-09-12 05:00:02-03","US","US","3337638","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"W. W. Thomas, A. M. Caravalho, A. Amorim, T. S. Santos & S. Sant'Ana","10524","1994","9","18","South America - Neotropics","Brazil","Bahia","Ilhéus","Cidade de Ilhéus, 3 Km north of Rodoviaria, Mata da Esperança, forest north of dan and reservoir","-39.0494003295898","-14.7889003753662",NA,NA,"US01339022","US01339022_01 US01339022_02",NA,NA,NA,"61245","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"162","2020-09-12 05:00:02-03","US","US","2919399","PreservedSpecimen","Plantae",NA,"Polygonales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"G. T. Prance & T. D. Pennington","1266","1965","9","7","South America - Neotropics","Brazil","Pará","Belém","Mara da Serraria Santa Luzia, grounds of IAN","-48.5043983459473","-1.4558299779892",NA,NA,"US01339024","US01339024_01 US01339024_02",NA,NA,NA,"48462","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"163","2019-12-09 17:30:42-03","UFPR","EFC","6682","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Hatschbach, G.","Tiepolo, G.","636","1997","02","08",NA,"Brasil","Paraná","Morretes","Porto de Cima","-48.834400177002","-25.476900100708",NA,"Árvore à beira de caminho, 4m. Flores cremes.","EFC006682",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-11-13 11:29:22-03","USP","SPF","133562","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Pirani, JR","4421","1998","09","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Perto do Limite com Município de Itanhaém.","-46.733333","-23.987778",NA,NA,"SPF00133562",NA,"799","799",NA,NA,NA,"-46.733333","-23.987778","1998","11",NA,NA,"26",NA,NA,NA,NA
"165","2019-11-13 11:29:22-03","USP","SPF","200390","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Freitas, HS","60","2008","05","23",NA,"Brasil","São Paulo","Areias","Fazenda São Domingos.","-44.736944","-22.645278",NA,NA,"SPF00200390",NA,"731","731",NA,NA,NA,"-44.736944","-22.645278","2009",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:29:22-03","USP","SPF","48719","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Lemos, D","s.n.","1928","09","29",NA,"Brasil","São Paulo",NA,"Estação Biológica do Alto da Serra",NA,NA,NA,NA,"SPF00048719",NA,NA,NA,NA,NA,NA,NA,NA,"2000","04",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:29:22-03","USP","SPF","48724","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Edwall, G","s.n.","1904","04",NA,NA,"Brasil","São Paulo",NA,"prope Rio Grande.",NA,NA,NA,NA,"SPF00048724",NA,NA,NA,NA,NA,NA,NA,NA,"2000","03",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-13 11:29:22-03","USP","SPF","135261","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Mello-Silva, R","1564","1999","02","13",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de São Lourenço, Caixa d'Água.","-40.6002998352051","-19.9356002807617",NA,NA,"SPF00135261",NA,NA,NA,NA,"23813","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:29:22-03","USP","SPF","137319","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Melo, E","2499","1998","10","04",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, a 13 Km do Portal, curva da Ferradura.","-48.834400177002","-25.476900100708",NA,NA,"SPF00137319",NA,"313","395",NA,"30514","auto",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-13 11:29:22-03","USP","SPF","137852","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Silva, JM","2838","1997","11","27",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,"SPF00137852",NA,NA,NA,NA,"30514","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:29:22-03","USP","SPF","48730","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Kuhlmann, JG","1749","1949","01","28",NA,"Brasil","São Paulo","Salesópolis","Boracea.","-45.8400001525879","-23.5300006866455",NA,NA,"SPF00048730",NA,NA,NA,NA,"18032","auto",NA,NA,"2006","07",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:29:22-03","USP","SPF","48733","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Hoehne, FC","s.n.","1931","11","25",NA,"Brasil","São Paulo","São Paulo","nativa no Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00048733",NA,NA,NA,NA,"53584","auto",NA,NA,"2000","04",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-13 11:29:22-03","USP","SPF","110370","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","Melo, E","Ferreira, GMP","26","1996","01","18",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,"SPF00110370",NA,NA,NA,NA,"53584","auto",NA,NA,"1999","07",NA,NA,"28",NA,NA,NA,NA
"174","2019-11-13 11:29:22-03","USP","SPF","81371","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","Melo, E","Pirani, JR","2639","1993","01","23",NA,"Brasil","Sergipe","Santa Luzia do Itanhy","Estância Santa Luzia, 18 Km da Estância.","-37.5","-11.3",NA,NA,"SPF00081371",NA,NA,NA,NA,NA,NA,"-37.5","-11.3","1997","03",NA,NA,"23",NA,NA,NA,NA
"175","2019-10-07 09:19:03-03","UEFS","HUEFS","33572","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Ducke, A.","25626","1932","05","31",NA,"Brasil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,"Mata de terra firme.","HUEFS0033572","HUEFS0033572",NA,NA,NA,"138090","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"176","2019-10-07 09:19:03-03","UEFS","HUEFS","33674","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Barreto, K.D.","3484","1995","01","10",NA,"Brasil","São Paulo","Anhembi","Barreirinho.","-48.1199989318848","-22.7800006866455",NA,"Mata mesófila semidecídua.","HUEFS0033674","HUEFS0033674",NA,NA,NA,"25656","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"177","2019-10-07 09:19:03-03","UEFS","HUEFS","35361","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Melo, E.","2499","1998","10","04",NA,"Brasil","Paraná","Morretes","Estrada da Graciosa, a 13 Km do Portal, curva da ferradura","-48.834400177002","-25.476900100708",NA,NA,"HUEFS0035361","HUEFS0035361",NA,NA,NA,"30514","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"178","2019-10-07 09:19:03-03","UEFS","HUEFS","33588","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Ducke, A.","RB19548","1925","12","23",NA,"Brasil","Pará","Belém","Mata da Estação de Pinheiro, terra fime baixa.","-48.5043983459473","-1.4558299779892",NA,"Mata.","HUEFS0033588","HUEFS0033588",NA,NA,NA,"48462","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"179","2019-10-07 09:19:03-03","UEFS","HUEFS","33689","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","van den Berg, C.","171","1994","07","15",NA,"Brasil","São Paulo","Piracicaba","Sítio Boa Vista, estrada Piracicaba-Anhembi, km 54, descendo 5 Km pela estrada secundária.","-47.6399993896484","-22.7199993133545",NA,NA,"HUEFS0033689","HUEFS0033689",NA,NA,NA,"44778","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"180","2019-10-07 09:19:03-03","UEFS","HUEFS","89722","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Glaziou, A.","13135","1902",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"HUEFS0089722",NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"181","2019-10-07 09:19:03-03","UEFS","HUEFS","105677","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Melo, E.","4257","2006","01","09",NA,"Brasil","Paraná",NA,"Serra da Graciosa. Recanto Mãe Catira.","-48.903056","-25.418889",NA,"Mata atlântica.","HUEFS0105677","HUEFS0105677","30","30",NA,NA,NA,"48W54'11''","25S25'8''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:19:03-03","UEFS","HUEFS","113349","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Ferreira, G.M.P.","26","1996","01","18",NA,"Brasil","São Paulo",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",NA,NA,NA,NA,"HUEFS0113349","HUEFS0113349",NA,NA,NA,NA,NA,NA,NA,"2009","02","Caryophyllanae",NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:19:03-03","UEFS","HUEFS","113350","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Ferreira, G.M.P.","42","1996","01","18",NA,"Brasil","São Paulo",NA,"Parque Estadual da Serra do Mar, Núcleo Curucutu.",NA,NA,NA,NA,"HUEFS0113350","HUEFS0113350",NA,NA,NA,NA,NA,NA,NA,"2009","02","Caryophyllanae",NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:19:03-03","UEFS","HUEFS","113351","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Tamashiro, J.Y.","1190","1995","06","13",NA,"Brasil","São Paulo","Manduri","Horto Florestal de Manduri.","-49.356944","-23.009444",NA,NA,"HUEFS0113351","HUEFS0113351",NA,NA,NA,NA,NA,"49W21'25''","23S0'34''","2009","01","Caryophyllanae",NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:19:03-03","UEFS","HUEFS","188856","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Matos, E.N.de","3094","2011","06","02",NA,"Brasil","Bahia","Canavieiras","Jararaca (próximo da Fazenda Catita)","-39.190833","-15.6425",NA,"Restinga. Floresta.","HUEFS0188856","HUEFS0188856",NA,NA,NA,NA,NA,"39W11'27''","15S38'33''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:19:03-03","UEFS","HUEFS","17411","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Santos, F.S.","572","1986","04","01",NA,"Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.133333","-16.383333",NA,NA,"HUEFS0017411","HUEFS0017411",NA,NA,NA,NA,NA,"39W8'","16S23'","2005","02","Caryophyllanae",NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:19:03-03","UEFS","HUEFS","227815","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Melo, E.","13267","2016","08","20",NA,"Brasil","Bahia","Jequié","Serra dos Brejões.","-40.112778","-13.945833",NA,"Mata estacional de encosta.","HUEFS0227815","HUEFS0227815","600","600",NA,NA,NA,"40W6'46''","13S56'45''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:19:03-03","UEFS","HUEFS","32803","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Glaziou, M.","8089","1876","09",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"HUEFS0032803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"189","2019-10-07 09:19:03-03","UEFS","HUEFS","204421","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Neves, D.R.M.","1279","2013","05","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá Estrada do Comércio, próximo da ponte do rio das Galinhas.",NA,"-22.5825",NA,"Floresta Ombrófila Submontana.","HUEFS0204421","HUEFS0204421","508","508",NA,NA,NA,"43W27'67''","22S34'57''","2016","07","Caryophyllanae",NA,NA,NA,NA,NA,NA
"190","2019-10-07 09:19:03-03","UEFS","HUEFS","54051","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Almeida, K.","42","2000","05","06",NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá.","-34.950278","-8.012778",NA,NA,"HUEFS0054051","HUEFS0054051",NA,NA,NA,NA,NA,"34W57'1''","8S0'46''","2001","05","Caryophyllanae",NA,NA,NA,NA,NA,NA
"191","2019-10-07 09:19:03-03","UEFS","HUEFS","83399","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"França, F.","4847","2004","01","23",NA,"Brasil","Paraná","São João da Graciosa","Estrada da Graciosa, Recanto da Curva da Ferradura.","-48.879722","-25.359444",NA,"Mata.","HUEFS0083399","HUEFS0083399","430","430",NA,NA,NA,"48W52'47''","25S21'34''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:19:03-03","UEFS","HUEFS","33585","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Kuhlmann, J.G.","667","1923","10","19",NA,"Brasil","Amazonas","Abuman",NA,NA,NA,NA,"Mata.","HUEFS0033585","HUEFS0033585",NA,NA,NA,NA,NA,NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"193","2019-10-07 09:19:03-03","UEFS","HUEFS","33699","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Lima, A.S.","IAC6116","1941","01","16",NA,"Brasil","São Paulo","Boracéa",NA,NA,NA,NA,NA,"HUEFS0033699","HUEFS0033699",NA,NA,NA,NA,NA,NA,NA,"1999","02","Caryophyllanae",NA,NA,NA,NA,NA,NA
"194","2019-10-07 09:19:03-03","UEFS","HUEFS","38921","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Pirani, J.R.","4421","1998","09","19",NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar - Núcleo Curucutu. Perto com município de Itanhaém. Trilha do Campo.","-46.733333","-23.987778",NA,NA,"HUEFS0038921","HUEFS0038921","799","799",NA,NA,NA,"46W44'","23S59'16''",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"195","2019-10-07 09:19:03-03","UEFS","HUEFS","52669","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Melo, E.","3286","2001","03","30",NA,"Brasil","Bahia","Coração de Maria","Fazenda Belmonte.","-38.8","-12.25",NA,"Mata.","HUEFS0052669","HUEFS0052669","320","320",NA,NA,NA,"38W48'","12S15'",NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"196","2019-10-07 09:19:03-03","UEFS","HUEFS","89721","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Sem coletor",NA,"1902",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0089721",NA,NA,NA,"Tipo",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"197","2019-10-07 09:19:03-03","UEFS","HUEFS","98512","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Magalhães, M.","805","1941","09","24",NA,"Brasil","Minas Gerais","Governador Mangabeira","Campos de sementes.",NA,NA,NA,NA,"HUEFS0098512","HUEFS0098512",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"198","2019-10-07 09:19:03-03","UEFS","HUEFS","33583","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Pessoal do Horto Florestal","RB139320","1927","12","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","(antiga Guanabara), Vista Chinesa, perto da Sede do Horto Florestal.","-43.2075004577637","-22.9027996063232",NA,"Mata.","HUEFS0033583","HUEFS0033583",NA,NA,NA,"57442","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
