"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","1145226","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M. Groppo, Jr.","2001","03","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1307188' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145226","660","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Minas Gerais","Distrito de Lavras Novas, sul de Ouro Preto, Bacia do Custódio, represa da Alcan.","-43.5081","-20.2878",NA,NA,"NY01145226_01",NA,"Ouro Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","1581763","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1966","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104812' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581763","25134","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Distrito Federal","Paranoá, ca. 5 km. E. of Brasília","-47.9294","-15.7797","1000","1000","NY01581763_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00955339","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1966","02","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026190' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955339","12947","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Goiás","Chapada dos Veadeiros, ca. 30 km N.W. of Veadeiros","-47.71316","-13.92497","1000","1000","NY00955339_01",NA,"Cavalcante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00955369","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","G. T. Prance","1964","07","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955369","58178","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Distrito Federal","2 km. N.E. of Brasília","-47.9294","-15.7797",NA,NA,"NY00955369_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","617219","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","J. C. Lindeman","1967","07","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=500325' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617219","5618","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"São Paulo","Ca. 100 km NE of Sao paulo",NA,NA,NA,NA,"NY00617219_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00955366","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","J. A. Ratter","1976","05","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026434' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955366","R2995","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Distrito Federal","Fazenda Agua Limpa (University of Brasilia field station), near Vargem Bonita. ca. 18 km SSW of Brasilia TV tower. Above the Olho da Agua da Onça.","-47.9294","-15.7797",NA,NA,"NY00955366_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1581771","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1970","03","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104905' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581771","28422","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Minas Gerais","Serra do Espinhaço, ca. 10 km S. of São João da Chapada","-43.6003","-18.2494","1150","1150","NY01581771_01",NA,"Diamantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00955359","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","E. P. Heringer","1962","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955359","9082/1276","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Distrito Federal","Plano Pilôto","-47.9294","-15.7797",NA,NA,"NY00955359_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00955354","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","E. P. Heringer","1979","04","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026350' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955354","1239","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Distrito Federal","Área de inundação da barragem do São Bartolomeu.","-47.9294","-15.7797",NA,NA,"NY00955354_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","617220","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","P. von Luetzelburg","1913","08",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=500319' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617220","321","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Bahia","Rio de Coutas. Bom Jesus. Carrasco",NA,NA,NA,NA,"NY00617220_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00955382","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","A. H. Gentry","1978","01","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026571' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955382","21403","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Distrito Federal","Campus of the University.","-47.9294","-15.7797","1000","1000","NY00955382_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00955375","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","A. P. Duarte","1954","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955375","3833","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Minas Gerais",NA,"-44.9322","-21.9772",NA,NA,"NY00955375_01",NA,"Caxambu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00955362","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","G. G. Hatschbach","1976","07","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026391' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955362","38728","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Goiás","Marcelona.","-49.0992","-17.7311",NA,NA,"NY00955362_01",NA,"Morrinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1581767","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1970","03","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104823' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581767","26945","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Minas Gerais","Ca. 5 km W of Corinto","-44.4525","-18.36675","725","725","NY01581767_01",NA,"Corinto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","818369","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","W. R. Anderson","1973","05","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=861441' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818369","10231","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Goiás","Serra dos Pirineus, ca. 15 km (straight line) N of Corumbá de Goiás","-48.8086","-15.78805","1250","1300","NY00818369_01",NA,"Cocalzinho de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1581775","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1971","03","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104923' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581775","32962","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Goiás","Chapada dos Veadeiros, ca. 22 km N of Alto Paraíso","-47.5167","-13.91786","1250","1250","NY01581775_01",NA,"Cavalcante",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","617223","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. M. Harley","1980","04","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=500316' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617223","21197","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia","Serra Geral de Caitité ca. 12 km SW of Caitité, by the road to Morrinhos, and ca. 9 km W along this road from the junction with the Caitité-Brejinhos das Ametistas road. G5","-42.58","-14.23","950","950","NY00617223_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00955368","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","J. A. Ratter","1976","06",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026448' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955368","R.3454","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km. SSW of Brasília TV tower.","-47.9294","-15.7797",NA,NA,"NY00955368_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00955333","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1964","10","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026177' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955333","6590","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Mato Grosso","5 km. S. of Garapú.","-52.57","-13.27","300","400","NY00955333_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00955377","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Pessoal do Horto Florestal",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026521' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955377","11","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Goiás","Inventarios florestais",NA,NA,NA,NA,"NY00955377_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1581762","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1966","07","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1182081' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581762","18149","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Distrito Federal","Paranoá, ca. 5 km. E. of Brasília","-47.9294","-15.7797","1000","1000","NY01581762_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00956418","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","P. Fiaschi","2006","07","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1060599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00956418","3087","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Minas Gerais","Estrada de acesso ao topo da Serra da Canastra, nos arredores de Botumirim.","-43.01256","-16.86606","1135","1135","NY00956418_01",NA,"Botumirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00955363","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","G. G. Hatschbach","1981","04","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955363","43743","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Goiás","Fazenda Bela Vista","-47.6133","-16.7686","950","950","NY00955363_01",NA,"Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00955389","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","G. T. Prance","1973","10","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955389","19269","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Mato Grosso","East of town of Chapada dos Guimarães","-55.7494","-15.4608","720","720","NY00955389_01",NA,"Chapada dos Guimarães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1145227","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","J. R. Pirani","2004","01","22","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1307189' target='other'> <mi>dwc_moreinfo</mi></a>","NY01145227","5229","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Minas Gerais","Serra do Barro Preto, BR-259, ca. 3.3 km do trevo de Gouveia, estrada para a Torre de TV. Base de morro.","-43.7233","-18.4233","1284","1284","NY01145227_01",NA,"Gouveia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00955357","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","E. P. Heringer","1979","12","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026352' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955357","2971","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Distrito Federal","Proximidades do Gama.","-47.9294","-15.7797",NA,NA,"NY00955357_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","823095","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","P. Fiaschi","2004","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823095","2397","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia","Serra da Antena.","-40.5075","-11.2067","815","815","NY00823095_01",NA,"Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00955350","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","W. R. Anderson","1973","04","03","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026213' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955350","8012","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Goiás","12 km by road N of Cristalina. Serra dos Cristais.","-47.68","-16.7","1060","1060","NY00955350_01",NA,"Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00955367","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","J. A. Ratter","1976","06","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026443' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955367","3116","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Distrito Federal","Fazenda Agua Limpa (University of Brasília field station), near Vargem Bonita, c. 18 km SSW of Brasília TV tower.","-47.935","-15.9519",NA,NA,"NY00955367_01",NA,"Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","885597","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. M. Harley","1994","02","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003070' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885597","CFCR14228","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Bahia","Estrada entre Palmeiras e Mucugê, ca. 1 km N de Guiné de Baixo.","-41.5642","-12.6542","1200","1200","NY00885597_01",NA,"Palmeiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","617221","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","B. Maguire","1960","08","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=500306' target='other'> <mi>dwc_moreinfo</mi></a>","NY00617221","49045","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Minas Gerais","Along km. 111-120, vicinity Hotel Chapeu, Serra Sipó",NA,NA,NA,NA,"NY00617221_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00955388","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. M. Harley","1968","11","15","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955388","11080","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","P. Fiaschi","Mato Grosso","7 km. South of Xavantina, on Aragarças road.","-52.23","-14.63",NA,NA,"NY00955388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","823094","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","P. Fiaschi","2004","07","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=936914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00823094","2397","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia","Serra da Antena.","-40.5075","-11.2067","815","815","NY00823094_01",NA,"Jacobina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1581485","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H. S. Irwin","1972","01","23","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106411' target='other'> <mi>dwc_moreinfo</mi></a>","NY01581485","34869","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. G. Frodin","Goiás","ca. 8 km S. of Niquelândia","-48.45","-14.5223","750","750","NY01581485_01",NA,"Niquelândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00955346","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","W. R. Anderson","1973","03","05","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1026207' target='other'> <mi>dwc_moreinfo</mi></a>","NY00955346","6339","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin",NA,"Goiás","Chapada dos Veadeiros, ca. 1 km E of Alto Paraíso on road to Nova Roma","-47.5103","-14.1103","1300","1300","NY00955346_01",NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","1018468","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","D. Sasaki","2003","06","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259804' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018468","584","Magnoliophyta","Apiales","(Cham. & Schltdl.) Frodin","D. Sasaki","São Paulo","Parque Estadual das Furnas do Bom Jesus. Cerrado em encosta próxima ao encontro dos córregos Pedregulho e Bom Jesus.","-47.4194","-20.1972","900","900","NY01018468_01",NA,"Pedregulho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
