"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"250","2019-11-01 15:04:20-03","UnB","UB","101070","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Pires, JM","1963","04","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","9106","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-01 15:04:20-03","UnB","UB","101068","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ratter, JA","1976","08","05","Southern America","Brasil",NA,NA,"Tree, 2,5 m tall. Trunk 10 cm in diameter at breast hight. Petals white with faintest pink tint; In cerrado (resume area)",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","3394","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-01 15:04:20-03","UnB","UB","174177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, JR; Neiva, CAF; Barbosa, NF","2006","06","09","Southern America","Brasil",NA,NA,"Árvore com 1,8 m de altura; Cerrado sensu stricto (cerrado ralo), relevo plano, substrato latossolo.",NA,"Dicotyledoneae",NA,"Cogn.","Neiva, CAF","312","Distrito Federal","Brasília","Parque Nacional de Brasilia - entre o córrego três Barras","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 15:04:20-03","UnB","UB","112057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ferreira, JN; Simpson Júnior, PL","2002","06","11","Southern America","Brasil",NA,NA,"Botões imaturos; .",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","s.n.5","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-05-06 11:59:45-03","UFU","HUFU","54411","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Ratter, J.A.; Ribeiro, F.; Souza-Silva, J.C. & Cozac, L.F.A.","1978","10","31",NA,"Brasil",NA,NA,"Cerrado.","HUFU00063345",NA,NA,"DC.","Rocha, V.","s.n.","Distrito Federal","Brasília","Fazenda Àgua Limpa, UNB. 18km da Torre de TV de Brasília. Próximo a Vargem Bonita.","-47.9296989440918","-15.7797002792358",NA,"HUFU00063345",NA,"70570","auto",NA,NA,NA,"2015","04",NA,NA,NA,NA
"255","2019-05-06 11:59:45-03","UFU","HUFU","50725","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Rodrigues, C.M.","2007","08","04",NA,"Brasil",NA,NA,"Arbusto.","HUFU00063340",NA,NA,"DC.","Rezende, A.R.; Versiane, A.F.A.","61","Distrito Federal","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,"HUFU00063340",NA,"70570","auto",NA,NA,NA,"2012","04","09",NA,NA,NA
"256","2019-05-06 11:59:45-03","UFU","HUFU","53717","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Andrade, M.C.; Proença, C. & Classe de Taxonomia da Universidade de Brasília","2006","12","25",NA,"Brasil",NA,NA,NA,"HUFU00063344",NA,NA,"DC.","Rezende, A.R.","14","Distrito Federal","Brasília","Universidade de Brasília, Centro Olímpico da Universidade.","-47.9296989440918","-15.7797002792358",NA,"HUFU00063344",NA,"70570","auto",NA,NA,NA,"2011","01","06",NA,NA,NA
"257","2019-05-06 11:59:45-03","UFU","HUFU","13415","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Mota, A.L.P.","1991","09","04",NA,"Brasil",NA,NA,"Árvore, ca. 4,0 m. Frutos imaturos verdes.; Cerrado.","HUFU00063336",NA,NA,"DC.","Rezende, A.R.","610","Minas Gerais","Araguari","Vale do Rio Araguari, Triangulo mineiro.","-48.187198638916","-18.6471996307373",NA,"HUFU00063336",NA,"58653","auto",NA,NA,NA,"2010","08","13",NA,NA,NA
"258","2019-05-06 11:59:45-03","UFU","HUFU","27080","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Magalhães, M.","1940","06","03",NA,"Brasil",NA,NA,"Arbusto 2 m. Flor violácea.; Cerrado.","HUFU00063339",NA,NA,"DC.",NA,"160","Minas Gerais","Monte Carmelo","Alagoas","-47.4986000061035","-18.7247009277344",NA,"HUFU00063339",NA,"36771","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-05-06 11:59:45-03","UFU","HUFU","54737","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Siqueira, A.S.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","2008","06","22",NA,"Brasil",NA,NA,"Arvoreta, ca. 2,5 m. Flores branca com cálice verde, frutos verdes.","HUFU00063349",NA,NA,"DC.","Rezende, A.R.","1043","Goiás",NA,"Serra do Facão",NA,NA,NA,"HUFU00063349",NA,NA,NA,NA,NA,NA,"2012","01","31",NA,NA,NA
"260","2020-08-04 12:48:26-03","UFU","HUFU","56295","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Silva-Neto, E.N.; Rodrigues, E.B.; et al.","2008","06","22",NA,"Brasil",NA,NA,"Arvoreta, flor branca com cálice verde.","HUFU00063342",NA,NA,"DC.","Rezende, A.R.","1043","Goiás",NA,"Serra do Facão",NA,NA,NA,"HUFU00063342",NA,NA,NA,NA,NA,NA,"2012","01","31",NA,NA,NA
"261","2019-05-06 11:59:45-03","UFU","HUFU","60808","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Walter, B.M.T.; Guarino, E.S.G.","2002","07","04",NA,"Brasil",NA,NA,"Arvoreta, ca. 2 m alt. Botões verde-amarelados, filetes alvo. Comum no local.; Cerrado típico, relevo plano, latossolo vermelho-amarelo.","HUFU00063337",NA,NA,"DC.",NA,"5143","Distrito Federal","Brasília","Fazenda Sucupira., Na área de proteção Ambiental do Gama e Cabeça do Veado. SW de Brasília.","-47.915","-15.954167","1080","HUFU00063337","1080",NA,NA,NA,"-47.915","-15.954167",NA,NA,NA,NA,NA,NA
"262","2019-05-06 11:59:45-03","UFU","HUFU","62468a","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Romero, R.; Almeda, F.; Robinson, O.; Robinson, D.; Martins, A.B.; Goldenberg, R.; et al.","1998","06","15",NA,"Brasil",NA,NA,"Arvore ca. 2m. Corola e estames Brancos; Campo limpo associado a afloramentos rochosos","HUFU00063343",NA,NA,"DC.","Romero, R.","5492","Goiás","Cristalina","Estrada Paracatu- Cristalina","-47.6","-16.75",NA,"HUFU00063343",NA,NA,NA,NA,"-47.6","-16.75","2012","05",NA,NA,NA,NA
"263","2019-05-06 11:59:45-03","UFU","HUFU","63353","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Lima, M.R.; Almeida, M.R.","2008","06","17",NA,"Brasil",NA,NA,"árvore.; Cerrado.","HUFU00063347",NA,NA,"DC.","Rocha, V.","14","Distrito Federal","Brasília","Centro Olímpico - Campu UNB, Reserva de Cerrado do Centro Olímpico.","-47.9","-15.75","1050","HUFU00063347","1050",NA,NA,NA,"-47.9","-15.75","2015","04",NA,NA,NA,NA
"264","2019-05-06 11:59:45-03","UFU","HUFU","63354","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Zanella, E.Z.; Soares, M.V.R. & Sartori, M.F.","2008","06","17",NA,"Brasil",NA,NA,"Árvore. Flor branca, fruto verde claro.; Cerrado.","HUFU00063346",NA,NA,"DC.","Rocha, V.","4","Distrito Federal","Brasília","Centro Olímpico - Campu UNB, Reserva de Cerrado do Centro Olímpico.","-47.9","-15.75","1050","HUFU00063346","1050",NA,NA,NA,"-47.9","-15.75","2015","04","28",NA,NA,NA
"265","2019-05-06 11:59:45-03","UFU","HUFU","64184","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Sevilha, A.C.; Guarino, E.S.G. & Pereira, J.B.","2003","08","26",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt. Frequente no local.; Cerrado, relevo altiplano, neossolo quartzorênico.","HUFU00063334",NA,NA,"DC.","Walter, B.M.T.","3098","Goiás","Alvorada do Norte","Fazenda Estância Paraná, ponto 4","-46.58","-14.521667","548","HUFU00063334","548",NA,NA,NA,"-46.58","-14.521667","2011","10",NA,NA,NA,NA
"266","2019-05-06 11:59:46-03","UFU","HUFU","64185","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Sevilha, A.C.; Pereira-Silva, G.","2002","08","27",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt. Flor branca. Ocasional no local.; Floresta estacional semidecidual de terras baixas, relevo ondulado, solo podzólicos vermelho-amarelo da formação barreiras.","HUFU00063335",NA,NA,"DC.","Walter, B.M.T.","2453","Pernambuco","Tamandaré","Rebio Saltinho, e, áreas abertas","-35.176667","-8.730556","40","HUFU00063335","40",NA,NA,NA,"-35.176667","-8.730556","2011","10",NA,NA,NA,NA
"267","2019-05-06 11:59:45-03","UFU","HUFU","38421","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Pott, A.; Pott, V.J.; Lima, L.C.P.; Mauro, R.A. & Pereira, M.","2001","05","31",NA,"Brasil",NA,NA,"Cerradão baixo (6 cm de altura) pouco denso. Solo areia quartzosa distrófica. Encosta.","HUFU00063341",NA,NA,"DC.","Rezende, A.R.","9044","Mato Grosso do Sul","Chapadão do Sul","Fazenda Ribeirão, Entrada km 130 da rodovia MS - 306.","-52.6227989196777","-18.7942008972168",NA,"HUFU00063341",NA,"84526","auto",NA,NA,NA,"2011","01","06",NA,NA,NA
"268","2019-05-06 11:59:45-03","UFU","HUFU","41201","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Roschel, M.B.; Silva, J.L.","2003","06","18",NA,"Brasil",NA,NA,"Arvoreta, ca. 3,5 m. Flores alvas.; Cerrado.","HUFU00063338",NA,NA,"DC.","Rezende, A.R.","s.n.","Minas Gerais","Uberaba","Horto Florestal Barreira do Eli","-47.9319000244141","-19.7483005523682",NA,"HUFU00063338",NA,"73879","auto",NA,NA,NA,"2010","08","13",NA,NA,NA
"269","2019-05-06 11:59:45-03","UFU","HUFU","5714","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Romero, R.; et al.","1994","05","17",NA,"Brasil",NA,NA,"Árvore. ca. 2,5 m. Cálice esverdeado, corola e estames brancos.; Cerrado na beira de estrada.","HUFU00063351",NA,NA,"DC.","Rezende, A.R.","1007","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063351",NA,"58223","auto",NA,NA,NA,"1994","07","11",NA,NA,NA
"270","2019-05-06 11:59:45-03","UFU","HUFU","5346","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Romero, R.; Nakajima, J.N.","1994","04","14",NA,"Brasil",NA,NA,"Árvore, ca. 4 m. Botões creme.; Cerrado.","HUFU00063350",NA,NA,"DC.","Rezende, A.R.","799","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975",NA,"HUFU00063350",NA,"58223","auto",NA,NA,NA,"2010","08","10",NA,NA,NA
"271","2019-05-06 11:59:45-03","UFU","HUFU","29819","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Paula, J.E.","1965","05","22",NA,"Brasil",NA,NA,"Árvore com flores alvas.; Cerrado.","HUFU00063348",NA,NA,"DC.","Rezende, A.R.","108","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,"HUFU00063348",NA,"22843","auto",NA,NA,NA,"2011","01","06",NA,NA,NA
"272","2019-08-06 10:39:40-03","FMM","FMM","2086","MachineObservation","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa",NA,"2015","11","13",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM02086",NA,NA,"DC.",NA,NA,"Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.856125","-15.907056",NA,"FMM02086_v1 FMM02086_v2 FMM02086_v3 FMM02086_v4 FMM02086_v5",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA
"273","2020-08-20 14:57:57-03","UFSC","FLOR","44951","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Guarino, E.S.G.; et alii","2000","06","06",NA,"Brasil",NA,NA,"árvore, flor alva. Botões florais creme; a planta libera um pó nos ramos e na face abaxial das folhas., 2m altura. Uso taxonômico.Material doado por Herbário CEN. 2 duplicatas","FLOR0044951",NA,"Myrtales","Cogn.","Walter, B.M.T.","227","Distrito Federal","Brasília","Fazenda Surupira - FAZ.","-48","-15.866667","1100",NA,"1100",NA,NA,NA,"48º0'W","15º52'S","2001","01",NA,NA,NA,NA
"274","2021-03-04 15:45:02-03","IF","SPSF","37373","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo","2006","09","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 3,5m de altura; fruto imaturo verde e fruto maduro azul marinho.; GEOGRAFIA: Cerrado SS com manchas de Campo Cerrado.;",NA,"Magnoliophyta","Myrtales","DC.","R.Goldemberg","175","SP","Pedregulho","P.E.F.B.J. Núcleo Chapadão","-47.462778","-20.2525",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02","12","Magnoliopsida",NA,NA
"275","2021-03-04 15:45:02-03","IF","SPSF","53845","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","G. Durigan et al.","2001","04","04","América do Sul","Brasil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","DC.","I.S. Marques","s/n","SP","Pedregulho",NA,"-47.395556","-20.239444",NA,NA,NA,NA,NA,NA,NA,NA,"2019","12","18","Magnoliopsida",NA,NA
"276","2021-03-04 15:45:02-03","IF","SPSF","16542","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","R.Goldenberg","1993","02","11","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 3m de altura; frutos verdes.; GEOGRAFIA: Cerrado Aberto.;",NA,"Magnoliophyta","Myrtales","DC.","R.Goldemberg","28483","SP","Itirapina","E.E.Instituto Florestal","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,"2014","02","12","Magnoliopsida",NA,NA
"277","2017-04-27 11:14:29-03","CAS","CAS-BOT","334290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Taxonomy Class of the Univ. de Brasilia","1975","6",NA,"South America","Brazil",NA,NA,"Mid tall shrub.",NA,"Magnoliophyta","Myrtales","DC.",NA,"251","Distrito Federal",NA,"Cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"278","2014-10-06 09:23:46-03","CAS","CAS-BOT","398329","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","2009","2",NA,"South America","Brazil",NA,NA,"Tree to 3-4 m tall with rough bark. Berries pink when immature, becoming black when mature. Common.",NA,"Magnoliophyta","Myrtales","DC.","R. Goldenberg","9479","Goiás",NA,"Municipio Pirenópolis. Parque Estadual da Serra dos Pirineus. 18 km from Pirenópolis en route to Pico dos Pireneus.","-48.83704","-15.7912","1334",NA,NA,NA,NA,NA,"48.83704° W","15.7912° S",NA,NA,NA,"Magnoliopsida",NA,NA
"279","2017-04-27 11:14:30-03","CAS","CAS-BOT","334293","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Romero, R.","1994","5",NA,"South America","Brazil",NA,NA,"Cerrado. Arvore, ca. 2,5m. Corola e estames brancos.",NA,"Magnoliophyta","Myrtales","DC.",NA,"1007","Minas Gerais",NA,"Clube Caca e Pasca Itororó, Urberlândia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"280","2017-04-27 11:14:29-03","CAS","CAS-BOT","334289","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Pereira, B. A. S.","1984","8",NA,"South America","Brazil",NA,NA,"Arbusto ca. 2,5 metros de altura. Folhas com pubescência ferruginosa, sobretudo na página inferior. Flores alvas. Frutos imaturos cor par dacenta. Comum no cerrado.",NA,"Magnoliophyta","Myrtales","DC.",NA,"1137","Distrito Federal",NA,"Reserva Ecológica do IBGE. Lado sudoeste da Reserva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"281","2017-04-27 11:14:30-03","CAS","CAS-BOT","334298","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","de Albuquerque, J. M.; de Almeida, S. P.; da Silva, J. A.","1980","7",NA,"South America","Brazil",NA,NA,"Arbusto ca 2m; folhas ferrugíneas; flores esbranquicadas, em cacho.",NA,"Magnoliophyta","Myrtales","DC.",NA,"511","Distrito Federal","Brasilia","Chapada da Contagem, Região Palma, DF 5.","-48.0333333333","-15.55","1200",NA,NA,NA,NA,NA,"48° 2' W","15° 33' S",NA,NA,NA,"Magnoliopsida",NA,NA
"282","2017-04-27 11:14:30-03","CAS","CAS-BOT","334292","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Heringer, E. P.; Filgueiras, T. S.; Mendonça, R. C.; Pereira, B. A. S.","1981","7",NA,"South America","Brazil",NA,NA,"Arbusto ca. 1,0m de altura; folhas pubescentes; frutos amarelados, em maturacao.",NA,"Magnoliophyta","Myrtales","DC.",NA,"7274","Distrito Federal",NA,"Reservfa Ecológica do IBGE.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"283","2017-04-27 11:14:30-03","CAS","CAS-BOT","334294","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Azevedo, M. L.M.; Lopes, Rogerio D.","1990","8",NA,"South America","Brazil",NA,NA,"Arbusto cam 1,80 metro de altura, frutos imaturos de cor verde. Foto: 47, Faixa: 22, Ponto: 47.",NA,"Magnoliophyta","Myrtales","DC.",NA,"844","Distrito Federal",NA,"Reserva Ecológica do IBGE. Campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"284","2017-10-03 11:29:19-03","CAS","CAS-BOT","561025","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Almeda, F.; Romero, R.; Robinson, O.; Robinson, D.; Martins, A. B.; Goldenberg, R.; Guimarães, P; Nakajima, J. N.; Belinello, R.","1998","6",NA,"South America","Brazil",NA,NA,"Ávore, ca. 2m. Botões florais verdes; frutos imaturos verdes. R. Romero (5493). Material testemunho para estudos citológicos.",NA,"Magnoliophyta","Myrtales","DC.",NA,"7855","Goiás",NA,"Município de Cristalina. Estrada Paracatu-Cristalina","-47.6","-16.75",NA,NA,NA,NA,NA,NA,"47° 36' W","16° 45' S",NA,NA,NA,"Magnoliopsida",NA,NA
"285","2017-04-27 11:14:30-03","CAS","CAS-BOT","334295","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Ratter, J. A.; Wagner, J.; Machado, Borges; Rocha, Mardocheu","1982","9",NA,"South America","Brazil",NA,NA,"Tree, 4.5m tall, 12cm D.B.H. Bark striated in a longitudinal pattern.",NA,"Magnoliophyta","Myrtales","DC.",NA,"4782","Distrito Federal",NA,"Fazenda Agua Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 km. SSW of Brasilia TV tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"286","2017-04-27 11:14:30-03","CAS","CAS-BOT","334291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Ratter, J. A.; Ribeiro, F.; Sousa Silva, J. C.; Cozac, L. F. A.","1978","10",NA,"South America","Brazil",NA,NA,"Bushy shrub, 3 m tall. Unripe fruits pale yellow-green. Rare. In cerrado.",NA,"Magnoliophyta","Myrtales","DC.",NA,"4230","Distrito Federal",NA,"Fazenda Agua Limpa (University of Brasilia field station), near Vargem Bonita, c. 18 km. SSW of Brasilia TV tower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"287","2017-04-27 11:14:30-03","CAS","CAS-BOT","334296","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Heringer, E. P.; Figueiras, T. S.; Mendonça, R. C.; Pereira, B. A. S.; Heringer, A. E.; Salles; Chagas e Silva, F.","1980","7",NA,"South America","Brazil",NA,NA,"Arvoreta cerca de 4m de altura; flores alvas; cerrado.",NA,"Magnoliophyta","Myrtales","DC.",NA,"5232","Distrito Federal","Brasilia","Fazenda Agua Limpa - UnB.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"288","2017-04-27 11:14:30-03","CAS","CAS-BOT","334297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Ratter, J. A.; da Fonsêca, S. G.; de Castro, R. A.","1972","9",NA,"South America","Brazil",NA,NA,"Shrub, 1.5 m tall.",NA,"Magnoliophyta","Myrtales","DC.",NA,"2542","Distrito Federal","Brasilia","Parque Nacional. In Campo Sujo.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA
"289","2020-10-26 09:32:32-03","UNEMAT","NX-FANEROGAMAS","1862","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana",NA,"1997","05","24",NA,"Brasil",NA,NA,"Casca profundamente fissurada e cinzenta, com ramos abundantes e retorcidos.[HABITAT=Cerrado Alterado]",NA,NA,NA,"Cogn","Proença C.","1181","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.866666667","-15.883333333","1012",NA,"1012",NA,NA,NA,"-47.866666667","-15.883333333","1997","06","28",NA,NA,NA
"290","2014-09-23 11:01:55-03","G","G-DC","G00310972","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Martius, C. F. P.","1827",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=221905&base=img&lang=en","G00310972",NA,NA,"DC.","CAT.HERB.PRODR.",NA,"Paraná",NA,NA,"-51.34944444","-24.65444444",NA,"G00310972",NA,NA,NA,"ISOTYPUS of Miconia leucocarpa DC.","-51.34944444","-24.65444444","2011","01","01",NA,NA,NA
"291","2019-11-21 10:10:09-03","IBt","SP","98749","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Irwin, HS; Soderstrom, TR","1964","08","24",NA,"Brasil",NA,NA,"Frequent",NA,NA,NA,"DC.","Mamede, MCH","5547","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","03",NA,NA,NA,NA
"292","2019-11-21 10:10:09-03","IBt","SP","352227","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Mendonça, RC; Cardoso, E; Fonseca, ML; Alvarenga, D","2001","07","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mamede, MCH","4394","Bahia","Cocos","Fazendas Trijunção, cerrado próximo a uma caixa d'água e um catavento, próximo a parcela nº3","-45.961667","-14.763889","850",NA,"850",NA,NA,NA,"-45.961667","-14.763889","2011","03",NA,NA,NA,NA
"293","2019-11-21 10:10:09-03","IBt","SP","139316","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Eiten, G; Eiten, LT","1961","07","11",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mamede, MCH","3271","São Paulo","Brotas","Northwest side of intersection of the Brotas - Itirapina road with the road to Campo Alegre","-47.933333","-22.283333",NA,NA,NA,NA,NA,NA,"-47.933333","-22.283333","2011","03",NA,NA,NA,NA
"294","2019-11-21 10:10:09-03","IBt","SP","140886","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Eiten, G; Eiten, LT; Felippe, GM; Freitas Campos, JM","1961","06","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mamede, MCH","2960","São Paulo","Brotas","Northwets of the intersection of the Brotas - Itirapina road with the road to Campo Alegre. A few meters from intersection","-47.933333","-22.283333","750",NA,"750",NA,NA,NA,"-47.933333","-22.283333","2011","03",NA,NA,NA,NA
"295","2019-11-21 10:10:09-03","IBt","SP","197770","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Kirkbride Jr, JH; Ferreira, LV","1983","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mamede, MCH","5364","Distrito Federal","Brasília","Fazenda Água Limpa, campo experimental da Universidade de Brasília","-47.916667","-15.966667",NA,NA,NA,NA,NA,NA,"-47.916667","-15.966667","2011","03",NA,NA,NA,NA
"296","2019-11-21 10:10:09-03","IBt","SP","225210","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Aparecida da Silva, M","1988","05","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Chiea, SAC","678","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Cerrado","-47.868056","-15.941111",NA,NA,NA,NA,NA,NA,"-47.868056","-15.941111","1989","04",NA,NA,NA,NA
"297","2019-11-21 10:10:09-03","IBt","SP","237235","S","Plantae","Melastomataceae","Miconia","leucocarpa","Miconia leucocarpa","Aparecida da Silva, M; Lopes, EC","1989","09","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"DC.","Mamede, MCH","808","Distrito Federal","Brasília","Reserva Ecológica do IBGE. Cerrado Sul da reserva","-47.875833","-15.950833",NA,NA,NA,NA,NA,NA,"-47.875833","-15.950833","2011","03",NA,NA,NA,NA
