"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"137","2019-11-06 09:56:14-03","UFOP","OUPR","24145","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Pickel, D.B.","2877","1931","12","07",NA,"Brasil",NA,NA,"Capoeira",NA,NA,NA,"A.Juss.","Rio Grande do Sul","Pe.Tapera, São Bento",NA,NA,NA,"Standley, P.C.",NA,NA,NA,NA,NA,NA,NA,NA,"1934","10",NA,NA,NA,NA,NA,NA
"138","2019-11-06 09:56:14-03","UFOP","OUPR","28153","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ramos, M.B.C.","17","2012","10","17",NA,"Brasil",NA,NA,"Arbusto. Folha jovem vermelha. Mata Ripária.",NA,NA,NA,"A.Juss.","Minas Gerais","Parque Estadual Serra do Ouro Branco, Coletada próximo ao balneário do PESOB","-43.675906","-20.491864",NA,"Messias, M.C.T.B.","Ouro Branco","1245","1245",NA,NA,NA,"-43.675906","-20.491864","2012","12","07",NA,NA,NA,NA,NA
"139","2019-06-25 17:37:19-03","UNEMAT","HERBAM","0973","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Henicka, G.S.; Nascimento, J.; Pilger, J.M.; Taques, A.C. & Piva, J.H.","117","2007","09","15",NA,"Brasil",NA,NA,NA,"HERBAM000973",NA,NA,"A. Juss.","Mato Grosso","Parque Estadual Cristalino, Mata alta de encosta.","-55.923611","-9.5825",NA,"Zappi, DC","Novo Mundo",NA,NA,NA,NA,NA,"-55.923611","-9.5825","2007","11",NA,NA,NA,NA,NA,NA
"140","2019-06-25 17:37:19-03","UNEMAT","HERBAM","0996","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Henicka, G.S.; Nascimento, J.; Pilger, J.M.; Taques, A.C. & Piva, J.H.","141","2007","09","16",NA,"Brasil",NA,NA,NA,"HERBAM000996",NA,NA,"A. Juss.","Mato Grosso","Parque Estadual Cristalino, Beira do Rio Cristalino.","-55.931667","-9.617778",NA,"Ramos, JF","Novo Mundo",NA,NA,NA,NA,NA,"-55.931667","-9.617778","2007","11",NA,NA,NA,NA,NA,NA
"141","2019-06-25 17:37:19-03","UNEMAT","HERBAM","0435","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","P.F.C.; Sasaki, D.; Yesilyurt, J.; Marques, E.; Viana, A. & Piva, J.H.","215","2006","07","19",NA,"Brasil",NA,NA,NA,"HERBAM000435",NA,NA,"A. Juss.","Mato Grosso","Parque Estadual Cristalino, Vegetação na margem da ilha, bastante cerrada, formada por arvoretas e muitos cipos.","-55.916944","-9.654722",NA,"Ramos, JF","Novo Mundo",NA,NA,NA,NA,NA,"-55.916944","-9.654722","2008","11",NA,NA,NA,NA,NA,NA
"142","2019-06-25 17:37:19-03","UNEMAT","HERBAM","1891","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Sasaki, D.; Milliken, W.; Zappi, D.C.; Frisby, S.; Henicka, G.S.; Reis, T.C.Y.; Pena, E.M.;","2279","2008","08","20",NA,"Brasil",NA,NA,NA,"HERBAM001891",NA,NA,"A. Juss.","Mato Grosso","Parque Estadual Cristalino, Campo aberto com rochas areniticas planas.","-55.138889","-9.356944",NA,"Zappi, DC","Novo Mundo",NA,NA,NA,NA,NA,"-55.138889","-9.356944","2008",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:32:47-03","MBM","MBM","104124","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49824",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM104124",NA,NA,"A. Juss.","Minas Gerais","Mendanha",NA,NA,"MBM104124","Anderson, W.R.","Couto Magalhães",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:32:47-03","MBM","MBM","156317","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Lindeman, J.","5062",NA,NA,NA,NA,"Suriname",NA,NA,NA,"MBM156317",NA,NA,"A. Juss.",NA,NA,NA,NA,"MBM156317","Velden, F.J.J. van der",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:32:47-03","MBM","MBM","205136","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","McDaniel, S.; et al.; et al.","32865",NA,NA,NA,"Southern America","Peru",NA,NA,NA,"MBM205136",NA,NA,"A. Juss.",NA,NA,NA,NA,"MBM205136",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:32:47-03","MBM","MBM","213515","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66959",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM213515",NA,NA,"A. Juss.","Mato Grosso","Km 53 da rodovia Pontes e Lacerda - Vila Bela da Sma. Trindade, Rod. MT-246",NA,NA,"MBM213515","Anderson, W.R.","Vila Bela da SS. Trindade",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:32:47-03","MBM","MBM","70798","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.","44176",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM070798",NA,NA,"A. Juss.","Bahia","Córrego Serra Negra",NA,NA,"MBM070798","Anderson, W.R.","Brejinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:32:47-03","MBM","MBM","138615","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54557",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM138615",NA,NA,"A. Juss.","Goiás","Rod. GO-327, 2-5km oeste de Alto Paraíso","-47.5099983215332","-14.1324996948242","MBM138615","Anderson, W.R.","Alto Paraíso de Goiás",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:32:47-03","MBM","MBM","125268","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; Silva, J.M.; Silva, J.M.","52404",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM125268",NA,NA,"A. Juss.","Mato Grosso do Sul","Rio Brilhante","-54.5463981628418","-21.8019008636475","MBM125268","Anderson, W.R.","Rio Brilhante",NA,NA,"65544","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:32:47-03","MBM","MBM","104130","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","49718",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM104130",NA,NA,"A. Juss.","Minas Gerais","Rodovia Guinda - Conselheiro Mata","-43.6002998352051","-18.2493991851807","MBM104130","Anderson, W.R.","Diamantina",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:32:47-03","MBM","MBM","62501","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Irwin, H.S.","5047",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM062501",NA,NA,"A. Juss.","Pará","Guajará (Distrito de Guajará-Açu","-48.0447006225586","-1.51499998569489","MBM062501","Anderson, W.R.","Bujaru",NA,NA,"36207","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:32:47-03","MBM","MBM","138629","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","54647",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM138629",NA,NA,"A. Juss.","Goiás","Rod. GO-327, Rio das Cobras","-47.5099983215332","-14.1324996948242","MBM138629","Anderson, W.R.","Alto Paraíso de Goiás",NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:32:47-03","MBM","MBM","70794","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.","44074",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM070794",NA,NA,"A. Juss.","Goiás","Cachoeira","-47.6136016845703","-16.7686004638672","MBM070794","Anderson, W.R.","Cristalina",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:32:47-03","MBM","MBM","86965","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hatschbach, G.; et al.; et al.","47231",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM086965",NA,NA,"A. Juss.","Mato Grosso do Sul","Rod. MT-642, 20km O de Amambai","-55.2257995605469","-23.1042003631592","MBM086965","Anderson, W.R.","Amambai",NA,NA,"73676","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598331","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Woytkowski, F.",NA,"1958","12","16",NA,"Peru","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598331' target='other'> <mi>dwc_moreinfo</mi></a>","P05598331",NA,NA,"A.Juss.",NA,"Nanay, Dept. Loreto. Bank of Rio Nanay.",NA,NA,"P05598331_01",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5160",NA
"156","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598332","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Woytkowski, F.",NA,"1958","12","7",NA,"Peru","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598332' target='other'> <mi>dwc_moreinfo</mi></a>","P05598332",NA,NA,"A.Juss.",NA,"Beach of Rio Nanay. Dep Loreto.",NA,NA,"P05598332_01",NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5173",NA
"157","2015-09-05 09:02:00-03","MNHN","RECOLNAT_MNHN_P","P05598338","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prévost, M.F.",NA,"1999","10","3",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598338' target='other'> <mi>dwc_moreinfo</mi></a>","P05598338",NA,NA,"A.Juss.",NA,"Piste de Nancibo.","-52.36667","4.68333","P05598338_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3725",NA
"158","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598329","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hassler, E.",NA,"1912","1","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598329' target='other'> <mi>dwc_moreinfo</mi></a>","P05598329",NA,NA,"A.Juss.",NA,"Apa.",NA,NA,"P05598329_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11410",NA
"159","2015-09-03 16:03:09-03","MNHN","RECOLNAT_MNHN_P","P00187004","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Poncy, O.|Crozier, F.",NA,"1998","11","15",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00187004' target='other'> <mi>dwc_moreinfo</mi></a>","P00187004",NA,NA,"A.Juss.",NA,"Village de Saint-Elie, secteur dégradé par l'orpaillage aux abords du village","-53.3","4.83333","P00187004_01","Prévost",NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1154",NA
"160","2015-10-21 12:31:45-02","MNHN","RECOLNAT_MNHN_P","P00673798","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Fragments de types divers <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00673798' target='other'> <mi>dwc_moreinfo</mi></a>","P00673798",NA,NA,"A.Juss.",NA,"Sine loc.",NA,NA,"P00673798_01",NA,NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1913",NA
"161","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_P","P02428824","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428824' target='other'> <mi>dwc_moreinfo</mi></a>","P02428824",NA,NA,"A.Juss.",NA,"Sine loc.",NA,NA,"P02428824_01","Jussieu",NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,"B1 1913",NA
"162","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_P","P02428825","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428825' target='other'> <mi>dwc_moreinfo</mi></a>","P02428825",NA,NA,"A.Juss.",NA,"Sine loc.",NA,NA,"P02428825_01","Jussieu",NA,NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2015-09-05 09:01:26-03","MNHN","RECOLNAT_MNHN_P","P05598314","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Rombouts, H.E.",NA,"1937","2","10",NA,"Suriname","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598314' target='other'> <mi>dwc_moreinfo</mi></a>","P05598314",NA,NA,"A.Juss.",NA,"Tapanahoni R. Kapoea Rapids.",NA,NA,"P05598314_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"643",NA
"164","2015-09-05 09:01:26-03","MNHN","RECOLNAT_MNHN_P","P05598315","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Pulle, A.",NA,"1920","8","6",NA,"Suriname","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598315' target='other'> <mi>dwc_moreinfo</mi></a>","P05598315",NA,NA,"A.Juss.",NA,NA,NA,NA,"P05598315_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"201",NA
"165","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598316","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Mélinon",NA,"1864","1","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598316' target='other'> <mi>dwc_moreinfo</mi></a>","P05598316",NA,NA,"A.Juss.",NA,NA,NA,NA,"P05598316_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598317","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Mélinon",NA,"1842","1","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598317' target='other'> <mi>dwc_moreinfo</mi></a>","P05598317",NA,NA,"A.Juss.",NA,NA,NA,NA,"P05598317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"113",NA
"167","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598318","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Oldeman",NA,"1967","1","25",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598318' target='other'> <mi>dwc_moreinfo</mi></a>","P05598318",NA,NA,"A.Juss.",NA,"Riv. Approuague, amont de Tortue.",NA,NA,"P05598318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2327",NA
"168","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598319","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Prévost, M.F.",NA,"1999","10","3",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598319' target='other'> <mi>dwc_moreinfo</mi></a>","P05598319",NA,NA,"A.Juss.",NA,"Piste de Nancibo. km 8. .","-52.36667","4.68333","P05598319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3725",NA
"169","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598327","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hassler, E.",NA,"1912","1","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598327' target='other'> <mi>dwc_moreinfo</mi></a>","P05598327",NA,NA,"A.Juss.",NA,NA,NA,NA,"P05598327_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11410",NA
"170","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598328","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Hassler, E.",NA,"1912","10","1",NA,"Paraguai","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598328' target='other'> <mi>dwc_moreinfo</mi></a>","P05598328",NA,NA,"A.Juss.",NA,"In regione calcarea cursus superioris fluminis Apa.",NA,NA,"P05598328_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11410",NA
"171","2015-09-05 09:01:59-03","MNHN","RECOLNAT_MNHN_P","P05598330","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Lewis, M.",NA,"1990","9","15",NA,"Bolívia","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598330' target='other'> <mi>dwc_moreinfo</mi></a>","P05598330",NA,NA,"A.Juss.",NA,"Santa Cruz: Nuflo de Chavez Province Perseverancia, on the banks of the Rio Negro 6.-15km down river from the station. N of Santa Cruz 320km.","-62.75","-14.75","P05598330_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37671",NA
"172","2015-09-05 09:07:10-03","MNHN","RECOLNAT_MNHN_P","P5598313","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Leprieur",NA,"1838","1","1",NA,"Guyane française","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p5598313' target='other'> <mi>dwc_moreinfo</mi></a>","P5598313",NA,NA,"A.Juss.",NA,NA,NA,NA,"P5598313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-09-05 09:02:00-03","MNHN","RECOLNAT_MNHN_P","P05598342","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ferreira, A.",NA,"1968","8","31",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598342' target='other'> <mi>dwc_moreinfo</mi></a>","P05598342",NA,NA,"A.Juss.","Mato Grosso","18 km S along road from Base Camp.","-51.76667","-12.81667","P05598342_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6818",NA
"174","2015-09-05 09:02:00-03","MNHN","RECOLNAT_MNHN_P","P05598341","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Harley, R.M.|Souza, R.",NA,"1968","9","20",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598341' target='other'> <mi>dwc_moreinfo</mi></a>","P05598341",NA,NA,"A.Juss.","Mato Grosso","R 10, ca. 12 km SW of base camp.","-51.76667","-12.81667","P05598341_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10150",NA
"175","2015-09-05 08:45:16-03","MNHN","RECOLNAT_MNHN_P","P00310196","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Ferreira",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00310196' target='other'> <mi>dwc_moreinfo</mi></a>","P00310196",NA,NA,"Griseb.","Pará",NA,NA,NA,"P00310196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-09-05 08:45:21-03","MNHN","RECOLNAT_MNHN_P","P00310197","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Ferreira",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00310197' target='other'> <mi>dwc_moreinfo</mi></a>","P00310197",NA,NA,"Griseb.","Pará","Para.",NA,NA,"P00310197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2015-10-14 20:15:06-03","MNHN","RECOLNAT_MNHN_P","P00673757","PreservedSpecimen",NA,"Malpighiaceae","Heteropteris","suberosa","Heteropteris suberosa","s.c.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00673757' target='other'> <mi>dwc_moreinfo</mi></a>","P00673757",NA,NA,"Willd. ex Griseb.",NA,"Para",NA,NA,"P00673757_01",NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-09-05 08:45:16-03","MNHN","RECOLNAT_MNHN_P","P00310195","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Gardner",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00310195' target='other'> <mi>dwc_moreinfo</mi></a>","P00310195",NA,NA,"Griseb.",NA,"Brésil. Goyaz.",NA,NA,"P00310195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3063",NA
"179","2020-10-01 14:22:42-03","JBB","HEPH","2866","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Maury, CM","288","1982","10","20","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Distrito Federal","Estação Ecológica de Águas Emendadas","-47.55","-15.516667",NA,"Mamede, MCH","Planaltina","1000","1150",NA,NA,NA,"-47.55","-15.516667","2016",NA,NA,NA,NA,NA,NA,NA
"180","2020-10-01 14:22:42-03","JBB","HEPH","2289","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Silva, QJ da","58","1972","09","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Distrito Federal","Entre Setor de Indústria e Guará",NA,NA,NA,"Mamede, MCH","Guará",NA,NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA
"181","2020-10-01 14:22:42-03","JBB","HEPH","34865","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Cezare, CHG; Machado Neto, A","227","2007","10","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Goiás",NA,"-48.001389","-16.595833",NA,"Pessoa, C","Luziânia","754","754",NA,NA,NA,"-48.001389","-16.595833","2015","01",NA,NA,NA,NA,NA,NA
"182","2020-10-01 14:22:42-03","JBB","HEPH","34868","S","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Cezare, CHG; Souza-Silva, S; Raimundo, R","109","2007","09","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Goiás",NA,"-48.021667","-16.680278",NA,"Pessoa, C","Luziânia","770","770",NA,NA,NA,"-48.021667","-16.680278","2015","01",NA,NA,NA,NA,NA,NA
"183","2020-12-11 11:37:38-03","UFMG","BHCB","145518","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Mota, NFO; Marino, F; Arruda, AJ; Santos, ALM; Silva, LVC","1979","2010","12","19","Southern America","Brasil",NA,NA,"Vegetação rupestre.",NA,"Dicotyledon",NA,"A.Juss.","Pará","Serra da Bocaina","-49.866111","-6.312778",NA,NA,"Parauapebas","713","713",NA,NA,NA,"-49.866111","-6.312778",NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-11 11:37:38-03","UFMG","BHCB","49774","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"A.Juss.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-11 11:37:38-03","UFMG","BHCB","163242","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Tameirão Neto, E; Vidal, CV","5137","2012","08","15","Southern America","Brasil",NA,NA,"Campo rupestre sobre formação ferrífera; Arbustivo",NA,"Dicotyledon",NA,"A.Juss.","Minas Gerais",NA,"-43.393889","-19.235833",NA,NA,"Conceição do Mato Dentro",NA,NA,NA,NA,NA,"-43.393889","-19.235833","2013","02",NA,NA,NA,NA,NA,NA
