"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"489","2012-07-17 16:15:00-03","MO","MOBOT","100495586","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Elbert L. Little|Ruby Little","1945","3","11","Colombia","Caquetá","Solano","Solano, 8 km SE of Tres Esquinas on Río Caquetá below mouth of Río Orteguaza , trip on foot 2 km S-SW of Solano to lowland forest on Río Caquetá",NA,NA,NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,"Little 9776","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"490","2012-07-17 16:32:00-03","MO","MOBOT","100495594","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Luciano Bernardi","1959","3","7","Venezuela","Bolívar",NA,"Bosque de San Mateo, entre El Cristo y la Paragua.","-63.3666667","6.95",NA,NA,NA,NA,NA,"300.00000000","350.00000000",NA,NA,"Bernardi 7375","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"491","2012-07-18 11:58:00-03","MO","MOBOT","100495934","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Julian A. Steyermark","1961","10","1","Venezuela","Bolívar",NA,"NW vicinity of camp, 5 kms from Hato de Nuria E of Miamo; Altiplaniclie de Nuria",NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,NA,NA,"Steyermark 88276","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"492","2020-05-14 09:39:00-03","MO","MOBOT","100512277","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"A. Weberbauer","1901",NA,NA,"Peru","Huánuco","Huamalies","zwischen Monzon und dem Huallaga",NA,NA,NA,NA,NA,NA,NA,"600.00000000","700.00000000",NA,NA,"Weberbauer 3623","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1","Holotype",NA
"493","2012-08-25 16:48:00-03","MO","MOBOT","100512681","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Carlos A. Blanco","1970","6",NA,"Venezuela","Bolívar",NA,"Reserva Forestal El Caura, sur-este del campamento Forestal El Limón.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanco 877","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"494","2014-05-10 06:53:00-03","MO","MOBOT","100512682","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"John J. Wurdack|Nicholas G. L. Guppy","1954","10","18","Venezuela","Bolívar",NA,"headwaters of Rio Saca, 12 km E of ranch house","-63.5","6.75",NA,NA,NA,NA,NA,"420.00000000","450.00000000",NA,NA,"Wurdack 70","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"495","2012-08-25 16:59:00-03","MO","MOBOT","100512683","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Julian A. Steyermark","1960","8","8","Venezuela","Bolívar",NA,"2 km SE of Los Patos, N of Río Hacha and 15 km N of Río Supamo, 30 km S of El Manteco",NA,NA,NA,NA,NA,NA,NA,"365.00000000",NA,NA,NA,"Steyermark 87018","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"496","2009-05-04 13:58:00-03","MO","MOBOT","1091335","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.Liesner (MO)",NA,NA,NA,"Antony Jardim|Paul F. Foster","1996","8","4","Bolivia","Santa Cruz","Velasco","30 km al norte del aserradero Moira yendo al Choré. Bosque de lianas del Proyeto bejucal de USZ con Phenakospermum, Astrocaryum, diversidad en generos de Leguminosae, Moraceae, Sapotaceae. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.1613889","-14.3461111",NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,"Jardim 3255","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"4",NA,NA
"497","2009-02-27 09:59:00-03","MO","MOBOT","1091376","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.Liesner (MO)",NA,NA,NA,"Antony Jardim|Paul F. Foster","1996","8","10","Bolivia","Santa Cruz","Velasco","30 km al norte del aserradero Moira yendo al Choré. Bosque de lianas del Proyecto Bejucal de USZ con Phenakospermum, Astrocaryum, diversidad en generos de Leguminoseae, Moraceae, Sapotaceae. Poblaciones relictos de Couratari guianensis, Rinoreocarpus ulei y otros. Suelos oxisoles.","-61.1613889","-14.3461111",NA,NA,NA,NA,NA,"170.00000000",NA,NA,NA,"Jardim 3255A","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"7",NA,NA
"498","2008-05-27 22:02:00-03","MO","MOBOT","1158092","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.L.Liesner",NA,NA,NA,"M. Aguilar R.|D. Castro","1996","5","22","Peru","Madre de Dios","Tambopata","Santuario Nacional Pampas del Heath, Rio Heath. Bosque de rivera.","-68.73694","-12.65638",NA,NA,NA,NA,NA,"210.00000000",NA,NA,NA,"Aguilar R. 774","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"7",NA,NA
"499","2020-07-08 13:36:00-03","MO","MOBOT","1437125","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Renate Seidel","1989","10","9","Bolivia","La Paz","Sud Yungas","Sud Yungas, concesión de la Cooperativa Sapecho.","-67.3333333","-15.5",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,"Seidel 2754","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"500","2012-08-25 16:44:00-03","MO","MOBOT","1719834","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Israel G. Vargas C.|et al.","1996","6","29","Bolivia","Santa Cruz","Guarayos","RESERVA RIOS BLANCO Y NEGRO; PERSEVERANCIA: 8 Km al N de las instalaciones hacia el Salitral. Bosque siempre verde, poco alterado, ocasionalmente inundado.","-62.6166667","-14.6333333",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Vargas Caballero 1525","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"501","2011-10-07 05:03:00-03","MO","MOBOT","175208","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"M.C. Johnston (TEX)",NA,NA,NA,"Sandy Knapp|R. Pérez|O. Sharehua","1986","7","11","Peru","Pasco","Oxapampa","Second growth in vicinity of Proyecto Palcazu camp in Iscozacín, Río Iscozacín, tributary of Río Palcazu. Degraded experimental pastures.","-75.21666","-10.2",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,"Knapp 7848","South America",NA,NA,NA,NA,"glandulosa",NA,NA,"86-30","2",NA,NA
"502","2012-08-25 16:30:00-03","MO","MOBOT","175224","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Sandy Knapp|Peter W. Alcorn","1986","5","23","Peru","San Martín","San Martín","above Boca Toma del Shilcayo along Río Shilcayo N of Tarapoto. Tropical moist forest and gallery forest.","-76.3666667","-6.5",NA,NA,NA,NA,NA,"400.00000000","450.00000000",NA,NA,"Knapp 7365","South America",NA,NA,NA,NA,"glandulosa",NA,NA,"86-74","10",NA,NA
"503","2012-08-25 16:33:00-03","MO","MOBOT","175756","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"William Pariona|Juan Quijano","1986","6","27","Peru","Pasco","Oxapampa","Trees of the Palcazu Valley Distrito Iscozacín.","-75.3","-10.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pariona 47","South America",NA,NA,NA,NA,"glandulosa",NA,NA,"86-12","3",NA,NA
"504","2014-04-04 05:42:00-03","MO","MOBOT","176110","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner (MO)",NA,NA,NA,"Rodolfo Vásquez|Nestor Jaramillo","1990","6","2","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, sotobosque con relativa abundancia de Lepidocaryum tessmannii irapay. Suelo arcillo-arenoso. Evaluación por transectos, 1000 m2, individuos iguales o mayores que 2.5 cm de diámetro. TRANSECTO No. 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez Martínez 14021","South America",NA,NA,NA,NA,"glandulosa",NA,NA,"193","9",NA,NA
"505","2016-06-06 14:59:00-03","MO","MOBOT","1789036","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"N.Paniaqua (LPB)",NA,NA,NA,"D. De la Quintana|Carla Maldonado|Alejandro Araujo M.|V. Cardona|Alfredo F. Fuentes","2002","2","8","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, río Hondo, parcela permanente y alrededores, al lado de la senda turística que sale al Tuichi.","-67.6530556","-14.6144444",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,"De la Quintana 455","South America",NA,NA,NA,NA,"glandulosa",NA,NA,"02-12","4",NA,NA
"506","2012-03-01 05:10:00-03","MO","MOBOT","1917498","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R. Liesner (MO)",NA,NA,NA,"Thorsten Krömer|Amparo Acebey","1999","8","2","Bolivia","La Paz","Sud Yungas","Alto Beni, Cocesion de la Cooperativa Sapecho. Bosque semideciduo, de 20 m de altura, 12-15 años.","-67.35","-15.53333",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,"Krömer 692","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"507","2013-12-22 20:00:00-02","MO","MOBOT","3007126","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"Flor Chávez","1989","4","12","Peru","Ucayali","Padre Abad","Irzola km 79 CFB. Purma de 50 años pro vernante de cultivo.",NA,NA,NA,NA,NA,NA,NA,"250.00000000","270.00000000",NA,NA,"Chávez 354","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"508","2009-11-16 09:40:00-02","MO","MOBOT","3018753","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"C.A. Cid Ferreira|et al.","1991",NA,NA,"Brazil","Acre",NA,"Município de Brasiléia, estrada para Assis Brasil km 26, Projecto Quixada, próximo a fronteira Brasil-Bolivia. Mata de terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cid Ferreira 10197","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"509","2014-01-06 22:27:00-02","MO","MOBOT","3018857","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"Douglas C. Daly|C.A. Cid Ferreira|J. Ramos|J.O. Guedes|R. Pereira de Lima|F.C. Walthier","1991","6","6","Brazil",NA,NA,"Rio Branco. BR 317 (Estrada Rio Branco-Brasiléia) approx. 10 km W of km 68. Primary moist forest on terra firme, undulating terrain. Rare.","-67.75","-10.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daly 6877","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"510","2009-07-20 21:22:00-03","MO","MOBOT","3018948","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,NA,NA,NA,NA,"Bassett Maguire","1954","12","13","Brazil","Roraima",NA,"Woodland vicinity Fazenda Natal, 10-12 km northeast of Fazenda Vista Geral, Rio Cotinga.",NA,NA,NA,NA,NA,NA,NA,"720.00000000","750.00000000",NA,NA,"Maguire 40237","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"511","2010-04-12 21:17:00-03","MO","MOBOT","3019035","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"Carlos A. Blanco","1965","8","1","Venezuela","Bolívar",NA,"En las cercanías de los campamentos El Paraíso y La Yagua aproximadamente 24-48 Km. N.E. del caserío Los Rosos, este último aproximadamente 17 Km. de Upata (sobre la carretera nueva Upata- San Félix.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanco 236","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"512","2010-05-13 20:47:00-03","MO","MOBOT","3019103","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"Filomeno Encarnación","1978","6","1","Peru","Madre de Dios","Tahuamanu","Km 24 carretera Iberia-Iñapari. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Encarnación Cajañaupa 1167","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"513","2012-08-25 16:28:00-03","MO","MOBOT","3019505","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Guillermo Klug","1936","5",NA,"Peru","San Martín",NA,"Juan Jui, Alto Río Huallaga, forest.","-76.75","-7.1833333",NA,NA,NA,NA,NA,"400.00000000","800.00000000",NA,NA,"Klug 4349","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","3019606","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"Ezechias P. Heringer","1980","11","8","Brazil","Distrito Federal",NA,"En frente ao Santuário Dom Bosco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 5688","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"515","2012-07-17 16:40:00-03","MO","MOBOT","3019738","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Carlos A. Blanco","1965","11",NA,"Venezuela","Bolívar",NA,"Campamento El Paraíso: y La Yagua, a 48 km. N.E. del caserío Los Rosos, este último a 17 km. de Upara (sobre la carretera mueva Upata-San Félix.)","-62.4166667","8.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanco 374","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"516","2015-08-04 15:41:00-03","MO","MOBOT","3020637","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"Ronald Liesner",NA,NA,NA,"Benjamin Kröll Saldana","1989","5","16","Peru","Huánuco","Puerto Inca","Unidad Modelo de Manejo y Producción Forestal Dantas. Dtto Yuyapichis, Bosque húmedo tropical, 25.5'C TMA. Bosque de lomadas, colinas bajas y terrazas altas.","-75.0333333","-9.6666667",NA,NA,NA,NA,NA,"2500.00000000",NA,NA,NA,"Kröll Saldaña 349","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"517","2011-05-18 16:37:00-03","MO","MOBOT","3020817","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.L. Liesner, 1982 &",NA,NA,NA,"Nelson A. Rosa|M.R. dos Santos","1977","5","28","Brazil",NA,NA,"Mato Grosso, R. Juruena, margem direita da cachoeira Salto Augusto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosa 2024","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"518","2012-08-25 19:32:00-03","MO","MOBOT","3021738","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Nelson A. Rosa","1978","12","17","Brazil","Maranhão",NA,"Km 275 da Rod. BR-222. Relevo plano, floresta de terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosa 3022","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"519","2012-08-25 17:00:00-03","MO","MOBOT","3284884","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|H.J.M. Sipman|V. James","1992","9","29","Guyana",NA,NA,"Kusad Mountains. Forest along creek on slope.",NA,NA,NA,NA,NA,NA,NA,"250.00000000","450.00000000",NA,NA,"Jansen-Jacobs 2692","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"520","2013-08-19 10:50:00-03","MO","MOBOT","3296774","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.Liesner (MO) August",NA,NA,NA,"Saúl Altamirano","2006","10","6","Bolivia","Cochabamba","Carrasco","Guacharos hacia el rio Irvizu. Bosque de pie de monte, serranias bien drenadas.","-65.4633333","-17.0791667",NA,NA,NA,NA,NA,"510.00000000",NA,NA,NA,"Altamirano Azurduy 3643","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"521","2012-07-17 16:19:00-03","MO","MOBOT","3402674","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"A.R.S. Oliveira","1995","6","13","Brazil","Acre",NA,"Mun. Sena Madureira: Riozinho do Andirá, colocacão Curitiba. 9º43'45S, 68º08'53W. Floresta de Várzea.","-68.1480555","-9.7291667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira 594","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","799837","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.L.Liesner",NA,NA,NA,"Percy Núñez V.","1991","8","10","Peru","Cusco","Quispicanchis","Hills around Río Araza between Pande Azucar and Quince Mil Airport. Forests 292 km from Cusco.","-70.75","-13.21666",NA,NA,NA,NA,NA,"643.00000000",NA,NA,NA,"Núñez Vargas 13930","South America",NA,NA,NA,NA,"glandulosa",NA,NA,"97","5",NA,NA
"523","2013-01-28 05:13:00-02","MO","MOBOT","934846","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"René Guillén V.","1994","6","29","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 1900 m al E de la casa, yendo a la Serranía de Caparuch. Bosque húmedo estacional. Suelos arenosos, con presencia de limo.","-61.0255556","-14.7555556",NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,"Guillén Villarroel 1988","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"524","2013-01-28 05:13:00-02","MO","MOBOT","935799","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"R.Liesner (MO)",NA,NA,NA,"René Guillén V.|S. Coria","1994","6","29","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, a 1900 m al E de la casa, yendo a la serranía de Caparuch. Bosque húmedo estacional. Suelos arenosos con presencia de limo.","-61.02555","-14.75555",NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,"Guillén Villarroel 1995","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,NA,NA,NA
"525","2013-01-28 05:13:00-02","MO","MOBOT","936245","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"René Guillén V.|S. Coria","1993","7","2","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, en un recorrido de 2800 m al NW de la casa, yendo a la Bahía Las Petas. Bosque pionero, anegado temporalmente. Suelos arcillosos con arena de gránulo fino.","-61.0475","-14.7630556",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,"Guillén Villarroel 2031","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"526","2013-02-13 05:33:00-02","MO","MOBOT","938500","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata|L. Peña","1993","6","28","Bolivia","Santa Cruz","Velasco","Parque Noel Kempff M. 2/3 km al S en el camino entre las cabañas de El Encanto y el camino principal entre Los Fierros y Tarbo. Bosque alto en pie de monte y cerda de arroyos.","-63.7333333","-14.6666667",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Saldias Paz 2758","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"527","2013-02-13 05:33:00-02","MO","MOBOT","938519","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata|L. Peña","1993","6","28","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. 2/3 km SW en el camino entre las caba;as de El Encanto y el camino principal entre Los Fierros y Tarbo. Bosque alto en pie de monte y cerca de arroyos.","-63.7333333","-14.6666667",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Saldias Paz 2762","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"528","2013-02-13 05:33:00-02","MO","MOBOT","941863","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Mario Saldias P.|Israel G. Vargas C.|He. Cabrera","1994","7","14","Bolivia","Santa Cruz","Nuflo de Chavez","Reserva de Vida Silvestre Ríos Blanco y Negro; Perseverancia Loma Colorada. 10-12 km al S del campamento sobre el camino a Concepción. Bosque semideciduo, influenciado por el Río Negro.","-62.6166667","-15.7",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,"Saldias Paz 1830","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"529","2012-08-25 19:40:00-03","MO","MOBOT","3020674","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Calvin R. Sperling|Milton G. da Silva|M. Condon|Carlos S. Rosário|R. Pereira de Lima|J.C. dos Santos","1982","6","12","Brazil","Pará",NA,"Ferry crossing on Rio Itacaiúnas. Selectively logged primary forest.","-50.5","-5.8833333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,"Sperling 6097","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"1",NA,NA
"530","2012-08-25 16:45:00-03","MO","MOBOT","966318","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa glandulosa",NA,"A. Pool",NA,NA,NA,"Timothy J. Killeen|J. Balce|C. Graham","1995","7","22","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Bosque alto húmedo.","-60.7633333","-14.5572222",NA,NA,NA,NA,NA,"220.00000000",NA,NA,NA,"Killeen 7490","South America",NA,NA,NA,NA,"glandulosa",NA,NA,NA,"8",NA,NA
