"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"710","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271933","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Vauthier, M.",NA,"1833",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271933' target='other'> <mi>dwc_moreinfo</mi></a>","P00271933",NA,NA,NA,"(Vahl) Gale",NA,NA,"Rio de Janeiro",NA,NA,"P00271933_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"347",NA,NA,NA,NA,NA
"711","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271934","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Vauthier, M.",NA,NA,"8",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271934' target='other'> <mi>dwc_moreinfo</mi></a>","P00271934",NA,NA,NA,"(Vahl) Gale",NA,NA,"environs de Marianno, Minas Geraes",NA,NA,"P00271934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271935","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Argent, G.C.G.",NA,"1968","7","15",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271935' target='other'> <mi>dwc_moreinfo</mi></a>","P00271935",NA,NA,NA,"(Vahl) Gale",NA,NA,"Pantanal, Xavantina",NA,NA,"P00271935_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6443",NA,NA,NA,NA,NA
"713","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271936","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Argent, G.C.G.|ramos, J.|Richards, P.W.|Souza, R.",NA,"1967","9","20",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271936' target='other'> <mi>dwc_moreinfo</mi></a>","P00271936",NA,NA,NA,"(Vahl) Gale",NA,NA,"6 km S Xavantina",NA,NA,"P00271936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6471",NA,NA,NA,NA,NA
"714","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271937","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Argent, G.C.G.|Ramos, J.|Richards, P.W.|Souza, R.",NA,"1967","9","8",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271937' target='other'> <mi>dwc_moreinfo</mi></a>","P00271937",NA,NA,NA,"(Vahl) Gale",NA,NA,"6 km S Xavantina (R & A. Transect)",NA,NA,"P00271937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6306",NA,NA,NA,NA,NA
"715","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271938","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Argent, G.C.G.|Ramos, J.|Richards, P.W.|Souza, R.",NA,"1967","9","9",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271938' target='other'> <mi>dwc_moreinfo</mi></a>","P00271938",NA,NA,NA,"(Vahl) Gale",NA,NA,"6 km S Xavantina (R & A Transect)",NA,NA,"P00271938_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6330",NA,NA,NA,NA,NA
"716","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271939","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Ratter, J.A.|de Santos, R.R.|Souza, R.",NA,"1968","6","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271939' target='other'> <mi>dwc_moreinfo</mi></a>","P00271939",NA,NA,NA,"(Vahl) Gale",NA,NA,"4 km N Base Camp, route Xavantina-Sao Felix","-51.86667","-12.9","P00271939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1608",NA,NA,NA,NA,NA
"717","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271940","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Anderson, W.R.",NA,"1973","3","6",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271940' target='other'> <mi>dwc_moreinfo</mi></a>","P00271940",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"20 km par route N de Alto Paraiso, Goias",NA,NA,"P00271940_01","1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6480",NA,NA,NA,NA,NA
"718","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271941","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.|dos Santos, R.R.|Souza, R.|da Fonseca, S.F.",NA,"1969","3","21",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271941' target='other'> <mi>dwc_moreinfo</mi></a>","P00271941",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"10 km S Alto Paraiso (Goias)",NA,NA,"P00271941_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24845",NA,NA,NA,NA,NA
"719","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271942","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.|Soderstrom, T.R.",NA,"1964","8","30",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271942' target='other'> <mi>dwc_moreinfo</mi></a>","P00271942",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"15 km E Brasilia",NA,NA,"P00271942_01","700","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5776",NA,NA,NA,NA,NA
"720","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271943","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.|Souza, R.|Grear, J.W.|dos Santos, R.R.",NA,"1966","6","13",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271943' target='other'> <mi>dwc_moreinfo</mi></a>","P00271943",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"25 km S Xavantina, Mato Grosso",NA,NA,"P00271943_01","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17081",NA,NA,NA,NA,NA
"721","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271944","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.|Souza, R.|dos Santos, R.R.",NA,"1965","11","3",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271944' target='other'> <mi>dwc_moreinfo</mi></a>","P00271944",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"6 km S Cristalina (Goias)",NA,NA,"P00271944_01","1175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9890",NA,NA,NA,NA,NA
"722","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271945","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Smith, L.B.|Klein, R.M.|Hatschbach, G.",NA,"1965","1","15",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271945' target='other'> <mi>dwc_moreinfo</mi></a>","P00271945",NA,NA,NA,"(Vahl) Gale","Smith",NA,"Mun. Castro : Carambei par Rio sao Joao (Parana)","-50.03333","-24.5","P00271945_01","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14550",NA,NA,NA,NA,NA
"723","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271946","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.|Harley, R.M.|Smith, G.L.",NA,"1971","2","25",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271946' target='other'> <mi>dwc_moreinfo</mi></a>","P00271946",NA,NA,NA,"(Vahl) Gale","Koyama",NA,"Rio Riachao, 27 km N Seabra, route de Agua de Rega (Bahia)",NA,NA,"P00271946_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31029",NA,NA,NA,NA,NA
"724","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271947","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Balansa, B.",NA,"1874","10","10",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271947' target='other'> <mi>dwc_moreinfo</mi></a>","P00271947",NA,NA,NA,"(Vahl) Gale",NA,NA,"Villa Rica, dans les marais",NA,NA,"P00271947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"452 a",NA,NA,NA,NA,NA
"725","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271948","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Balansa, B.",NA,"1876","11",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271948' target='other'> <mi>dwc_moreinfo</mi></a>","P00271948",NA,NA,NA,"(Vahl) Gale",NA,NA,"Plaine de Donâ-Juana, près de Villa Rica",NA,NA,"P00271948_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"452",NA,NA,NA,NA,NA
"726","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271949","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Hassler, E.",NA,NA,"10",NA,NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271949' target='other'> <mi>dwc_moreinfo</mi></a>","P00271949",NA,NA,NA,"(Vahl) Gale",NA,NA,"in palude prope Tucangua",NA,NA,"P00271949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1168",NA,NA,NA,NA,NA
"727","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271950","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Balansa, B.",NA,"1874","9","30",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271950' target='other'> <mi>dwc_moreinfo</mi></a>","P00271950",NA,NA,NA,"(Vahl) Gale",NA,NA,"Prairies de Capitindu à l'E de la Cordillère de Villa Rica",NA,NA,"P00271950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"452 b",NA,NA,NA,NA,NA
"728","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271951","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Balansa, B.",NA,"1874","9","18",NA,"Paraguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271951' target='other'> <mi>dwc_moreinfo</mi></a>","P00271951",NA,NA,NA,"(Vahl) Gale",NA,NA,"Plaine de Dona-Juana près de Villa Rica",NA,NA,"P00271951_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"451",NA,NA,NA,NA,NA
"729","2015-09-03 22:13:56-03","MNHN","RECOLNAT_MNHN_P","P00271952","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Pedersen, T.M.",NA,"1967","9","22",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271952' target='other'> <mi>dwc_moreinfo</mi></a>","P00271952",NA,NA,NA,"(Vahl) Gale",NA,NA,"Ruta 11, Arroyo Zapiran, Dep. Bermejo, prov. Chaco",NA,NA,"P00271952_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8370",NA,NA,NA,NA,NA
"730","2015-09-03 22:13:57-03","MNHN","RECOLNAT_MNHN_P","P00271955","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Pedersen, T.M.",NA,"1967","11","21",NA,"Argentine","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271955' target='other'> <mi>dwc_moreinfo</mi></a>","P00271955",NA,NA,NA,"(Vahl) Gale",NA,NA,"Concepcion, Corrientes",NA,NA,"P00271955_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8696",NA,NA,NA,NA,NA
"731","2015-09-05 12:32:02-03","MNHN","RECOLNAT_MNHN_P","P00271956","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Fruchard, C.",NA,"1874","12","27",NA,"Uruguay","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00271956' target='other'> <mi>dwc_moreinfo</mi></a>","P00271956",NA,NA,NA,"(Vahl) Gale",NA,NA,"Pasca de Carascas, Montevideo",NA,NA,"P00271956_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2015-09-03 22:22:44-03","MNHN","RECOLNAT_MNHN_P","P01671577","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Harley, R.M.|Bromley, G.L.|Carvalho, A.M.|Hage, J.L.|Brito, H.S.",NA,"1980","4","23",NA,"Brasil","hb",NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, March-June, 1980 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01671577' target='other'> <mi>dwc_moreinfo</mi></a>","P01671577","Bahia",NA,NA,"(Vahl) Gale",NA,"Correntina","Chapadão Ocidental da Bahia. Islets and banks of the Rio Corrent, by Correntina. F3. Correntina, Bahia, Nordeste, Brasil, América do Sul","-44.63333","-13.33333","P01671577_01","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21615",NA,NA,NA,NA,NA
"733","2015-09-03 22:21:05-03","MNHN","RECOLNAT_MNHN_P","P01708063","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Harley, R.M.|Mayo, S.J.|Storr, R.M.|Santos, T.S.|Pinheiro, R.S.",NA,"1977","3","20",NA,"Brasil","hb",NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1974 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01708063' target='other'> <mi>dwc_moreinfo</mi></a>","P01708063","Bahia",NA,NA,"(Vahl) Gale",NA,NA,"Serra das Almas. Lower N.E. slopes of the Pico das Almas, ca. 25 km. WNW of the Vila do Rio de Contas. Bahia, Nordeste, Brasil, América do Sul","-41.95","-13.55","P01708063_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19769",NA,NA,NA,NA,NA
"734","2015-09-03 22:21:05-03","MNHN","RECOLNAT_MNHN_P","P01708065","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Davidse, G.|González, A.",NA,"1978","2","9",NA,"Venezuela","hb",NA,". . Distributed by the Missouri Botanical Garden and teh Instituto Botanico (Ministerio del Ambiente y de los Recursos Naturales Renovables). Field work suported by NSF (United States) and CONICIT (Venezuela) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01708065' target='other'> <mi>dwc_moreinfo</mi></a>","P01708065",NA,NA,NA,"(Vahl) Gale",NA,NA,"APURE: Distrito San Fernando, ca. 4,5 airlines miles ESE of San Carlos del Meta along the banks of the Río Meta. Venezuela","-67.83333","6.31667","P01708065_01","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13904",NA,NA,NA,NA,NA
"735","2015-09-03 22:21:05-03","MNHN","RECOLNAT_MNHN_P","P01708066","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Sastre, C.",NA,"1978","11","23",NA,"Guyane française","hb",NA,". . Mission pluridisciplinaire du Muséum National d´Histoire Naturelle en Guyane Française <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01708066' target='other'> <mi>dwc_moreinfo</mi></a>","P01708066",NA,NA,NA,"(Vahl) Gale",NA,NA,"Guyane Française: Régina, terrain d´aviation. Guiana Francesa",NA,NA,"P01708066_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6361",NA,NA,NA,NA,NA
"736","2017-10-12 15:35:32-03","MNHN","RECOLNAT_MNHN_P","P01708067","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Glaziou, A.",NA,"1893","12","22",NA,"Brasil","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01708067' target='other'> <mi>dwc_moreinfo</mi></a>","P01708067",NA,NA,NA,"(Vahl) Gale",NA,NA,"BRÉSIL: Minas, Cachoeira do Campo. Brasil, América do Sul",NA,NA,"P01708067_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20543",NA,NA,NA,NA,NA
"737","2015-09-04 12:48:23-03","MNHN","RECOLNAT_MNHN_P","P00582137","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa rugosa","Löfgren, A.",NA,"1887","9","19",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00582137' target='other'> <mi>dwc_moreinfo</mi></a>","P00582137",NA,NA,NA,"(Vahl) Gale",NA,NA,"Banhato. Chacara Gomes. Itapetininga, provincia de Sao Paulo",NA,NA,"P00582137_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143",NA,NA,NA,"rugosa",NA
"738","2016-05-17 11:29:37-03","MNHN","RECOLNAT_MNHN_P","P01708115","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa rugosa","Löfgren, A.",NA,"1887","9","19",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01708115' target='other'> <mi>dwc_moreinfo</mi></a>","P01708115",NA,NA,NA,"(Vahl) Gale",NA,NA,"Banhato. Chacara Gomes. Itapetininga, provincia de Sao Paulo",NA,NA,"P01708115_01 P01708115_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"143",NA,NA,NA,"rugosa",NA
"739","2015-09-03 22:21:05-03","MNHN","RECOLNAT_MNHN_P","P01708064","PreservedSpecimen",NA,"Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Harley, R.M.",NA,"1977","2","17",NA,"Brasil","hb",NA,". . Field work sponsored by the Royal Botanic Gardens, Kew, and the Academia Brasileira de Ciências, and carried out with the collaboration of the Centro de Pesquisas do Cacau, Itabuna, Bahia, January-April, 1977 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01708064' target='other'> <mi>dwc_moreinfo</mi></a>","P01708064","Bahia",NA,NA,"(Vahl) Gale",NA,NA,"Lower NE slopes of the Pico das almas ca. 25km WNW of the Vila do Rio de Contas. Bahia, Nordeste, Brasil, América do Sul","-47.95","-13.55","P01708064_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19572",NA,NA,NA,NA,NA
"740","2020-10-01 14:26:30-03","JBB","HEPH","24339","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Amaral, AG; Eugênio, CUO","1950","2008","06","25","Southern America","Brasil",NA,NA,"Levantamento realizado para o Plano de Manejo",NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Prata, AP","Planaltina","Estação Ecológica de Águas Emendadas","-47.5625","-15.4375",NA,NA,NA,"2008","11","20","-47.5625","-15.4375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-10-01 14:26:30-03","JBB","HEPH","25711","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Ramos, AE; et al.","1898","2009","08","11","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Bijos, NR","Recanto das Emas","Núcleo Rural Monjolo","-48.083333","-15.929722",NA,NA,NA,"2010","01",NA,"-48.083333","-15.929722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742","2020-10-01 14:26:30-03","JBB","HEPH","12902","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, RC; Pereira-Silva, G","627","1997","03","21","Southern America","Brasil",NA,NA,"Ocasional",NA,"Maranhão","Monocotyledon","Poales","(Vahl) Gale","Thomas, W","Balsas","Projeto Geral Balsas. Lote 02","-46.083333","-7.583333",NA,"300","300","1998",NA,NA,"-46.083333","-7.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743","2020-10-01 14:26:30-03","JBB","HEPH","12914","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, RC; Pereira-Silva, G","639","1997","03","21","Southern America","Brasil",NA,NA,"Frequente",NA,"Maranhão","Monocotyledon","Poales","(Vahl) Gale","Thomas, W","Balsas","Projeto Geral Balsas. Próximo ao Rio Tem Medo","-46.083333","-7.583333",NA,"300","300","1998",NA,NA,"-46.083333","-7.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744","2020-10-01 14:26:30-03","JBB","HEPH","13042","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Munhoz, CBR; Silva, AP; Ribeiro-Silva, S; Medeiros, MB; Alvarenga, D; Brom, ACM","496","1997","08","10","Southern America","Brasil",NA,NA,"Ocasional. Ornamental",NA,"Goiás","Monocotyledon","Poales","(Vahl) Gale","Thomas, W","Alto Paraíso de Goiás","Chapada dos Veadeiros, Fazenda do Dr. Brasil, Água Fria. Projeto WWF/ASFLO","-47.509167","-14.0725",NA,NA,NA,"1997","08",NA,"-47.509167","-14.0725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745","2020-10-01 14:26:30-03","JBB","HEPH","13258","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, RC; Walter, BMT; Santos, AA","859","1997","08","06","Southern America","Brasil",NA,NA,"Ocasional",NA,"Goiás","Monocotyledon","Poales","(Vahl) Gale","Portela, G","Minaçu","Área de influência da H.E.S. da Mesa. Antiga estrada de saída da entrada norte do Canteiro para a Aldeia do Avacanoeiros","-48.262778","-13.780833",NA,"700","700","2019","07","17","-48.262778","-13.780833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746","2020-10-01 14:26:30-03","JBB","HEPH","28771","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Nóbrega, MGG; et al.","2110","2012","05","08","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Oliveira, MS","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Área entre Captações 2 e 3 da CAESB","-47.85","-15.866667",NA,"102","102","2013","11","12","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"747","2020-10-01 14:26:30-03","JBB","HEPH","33665","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Rosa, PO; Soares, ACA; Candido, DS","2043","2018","02","04","Southern America","Brasil",NA,NA,NA,NA,"Goiás","Monocotyledon","Poales","(Vahl) Gale","Chacon, RG","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Próximo ao mosteiro","-48.9625","-15.719444",NA,"1015","1015","2018","07","13","-48.9625","-15.719444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2018-05-16 15:39:18-03","JBB","HEPH","33701","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Laranja, REP; Eiten, G","1994s.n.10T19N3","1994",NA,NA,"Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento de Ruth Elias de Paula Laranja Análise de gradiente em campo de murunduns, Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil.&nf;&nf;T13N3, T14N4, T15(N1,3,4), T17N4, T18(N2,3), T19N2, T20",NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Portela, GC","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"2018","02",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-10-01 14:26:30-03","JBB","HEPH","33805","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Laranja, REP; Eiten, G","011195s.n.116T1","1995","11","01","Southern America","Brasil",NA,NA,"Material testemunha da tese de doutoramento de Ruth Elias de Paula Laranja Análise de gradiente em campo de murunduns, Universidade Estadual Paulista Júlio de Mesquita Filho, UNESP, Brasil",NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Portela, G","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,NA,NA,"2019","07","17","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-10-01 14:26:30-03","JBB","HEPH","3436","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Alves, MA","125","1983","04","27","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Araújo, AC","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667",NA,"1025","1150","2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-10-01 14:26:30-03","JBB","HEPH","7890","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lima, IV","63A","1993","03","18","Southern America","Brasil",NA,NA,NA,NA,"Distrito Federal","Monocotyledon","Poales","(Vahl) Gale","Araújo, AC","Brasília","Estação Ecológica do Jardim Botânico de Brasília, Campo de murundus","-47.85","-15.866667",NA,"1025","1150","2008",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
