"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"44","2016-09-30 05:51:00-03","NY","NYBG","01419662","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,"A. T. Hunziker","1967","05","20","Argentina","Catamarca",NA,NA,NA,NA,NA,NA,NA,"NY01419662","NY01419662_01","Valle de Catamarca(Ruta 62): Entre BAnda de Varela y el Dique Las Pirquitas: Inmediaciones de Capilla del Rosario, entre Polcos y La Tercena.","Magnoliophyta","Fabales","19458","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685012' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-29 21:51:00-03","NY","NYBG","00924353","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,"T. B. Cavalcanti","1995","09","26","Brazil","Goiás","Ipameri","-48.48","-17.72",NA,NA,"480","480","NY00924353","NY00924353_01","Margem esquerda do Rio Corumba. 1 km da ponte Sao Bento","Magnoliophyta","Fabales","1704","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999267' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01419691","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M. H. Nee","M. H. Nee","1989","12","09","Bolivia","Santa Cruz","Andrés Ibáñez","-63.5","-18.0917",NA,NA,"700","700","NY01419691","NY01419691_01","5 km WNW of bridge over Rio Pirai (of highway from Santa Cruz to Samaipata), Rio El Salado, along old mule trail and current pipeline from Santa Cruz to Bermejo and Samaipata.","Magnoliophyta","Fabales","38052","South America","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436624' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2016-09-29 21:51:00-03","NY","NYBG","00924323","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","J. H. Kirkbride Jr.","1980","10","17","Brazil","Distrito Federal","Brasília","-47.95","-15.52",NA,NA,"870","870","NY00924323","NY00924323_01","Perto de Rio das Salinas","Magnoliophyta","Fabales","3699","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999257' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-30 05:52:00-03","NY","NYBG","01419693","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,"D. N. Smith","1989","07","03","Bolivia","Santa Cruz","Florida","-63.93","-18.12",NA,NA,"1340",NA,"NY01419693","NY01419693_01","Carretera Comarapa-Santa Cruz, 98 km. de Comarapa.","Magnoliophyta","Fabales","13612","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685761' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 05:52:00-03","NY","NYBG","01419684","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"R. C. Barneby","M. L. Ortiz","1987","11","27","Paraguay","Cordillera",NA,NA,NA,NA,NA,NA,NA,"NY01419684","NY01419684_01","Caacupé Ruta No. 2, km 46.","Magnoliophyta","Fabales","699","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685052' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00408741","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G. P. Lewis","R. M. Harley","1988","10","25","Brazil","Bahia",NA,"-41.82","-13.62",NA,NA,"600","600","NY00408741","NY00408741_01","Livramento do Brumado. 5km da cidade na estrada para Rio de Contas","Magnoliophyta","Fabales","25612","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436618' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","02694801","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"L. Nusbaumer","2014","12","07","Brazil","Alagoas","Quebrangulo","-36.421634","-9.263307",NA,NA,"500",NA,"NY02694801","NY02694801_01","Reserva Biológica da Pedra Talhada. localité de Quebrangulo","Magnoliophyta","Fabales","4532","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2952183' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01419690","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M. H. Nee","M. H. Nee","1991","07","08","Bolivia","Santa Cruz","Andrés Ibáñez","-63.2","-17.7417",NA,NA,"400","400","NY01419690","NY01419690_01","4.5 km NW of center of Santa Cruz.","Magnoliophyta","Fabales","41628","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685533' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02104327","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","G. P. Lewis","L.A. Gomes","2011","11","04","Brazil","Sergipe",NA,NA,NA,NA,NA,NA,NA,"NY02104327","NY02104327_01","Capela. RVS Mata do Junco: Margem da estrada principal.","Magnoliophyta","Fabales","227","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2292191' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-30 05:52:00-03","NY","NYBG","01419685","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","E. Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY01419685","NY01419685_01","In regione Cordillera de Altos.","Magnoliophyta","Fabales","1132","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685033' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-30 05:51:00-03","NY","NYBG","01419668","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","E. L. Ekman","1907","11","14","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,"NY01419668","NY01419668_01","Posadas, prope La Granja praedium.","Magnoliophyta","Fabales","1729","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1684983' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 13:01:00-03","NY","NYBG","00408737","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"R. C. Barneby","R. A. Wasum","1992","11","17","Brazil","Rio Grande do Sul","Farroupilha","-51.3478","-29.2253",NA,NA,"650","650","NY00408737","NY00408737_01","Beira da RS 122","Magnoliophyta","Fabales","8968","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436625' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-27 00:49:00-03","NY","NYBG","01419664","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","P. G. Lorentz",NA,NA,NA,"Argentina","Entre Ríos",NA,NA,NA,NA,NA,NA,NA,"NY01419664","NY01419664_01","Paraná","Magnoliophyta","Fabales","416","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1684997' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01144915","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","R. C. Barneby","A. E. Brina","1996","09","30","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY01144915","NY01144915_01","APA Carste de Lagoa Santa,Matozinho, Fazenda Cauaia.","Magnoliophyta","Fabales","s.n.","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1301007' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01419677","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. L. Mesquita","F. J. Fernández Casas","1980","10","13","Paraguay","Caaguazú",NA,NA,NA,NA,NA,NA,NA,"NY01419677","NY01419677_01","Cerca de Mbutuy.","Magnoliophyta","Fabales","4233","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","309773","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M. H. Nee","M. H. Nee","1998","05","08","Bolivia","Santa Cruz","Florida","-63.97","-18.125",NA,NA,"1275","1275","NY00309773","NY00309773_01","Along Río Quirusillas [=Río Mairana], 1.1 km WSW of highway turnoff in Mairana on dirt road to Villa Ecce Homo.","Magnoliophyta","Fabales","49272","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436609' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00309795","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M. H. Nee","M. H. Nee","1998","06","11","Bolivia","Santa Cruz","Ichilo","-63.6","-17.38",NA,NA,"295","295","NY00309795","NY00309795_01","Along road to Palacios, 2.5 km NNW of Montero-Buena Vista highway.","Magnoliophyta","Fabales","49738","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436610' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-29 21:51:00-03","NY","NYBG","00924351","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"B. M. T. Walter","B. M. T. Walter","1992","06","09","Brazil","Goiás","Niquelândia","-48.4594","-14.4742",NA,NA,"440","440","NY00924351","NY00924351_01","Fazenda Sao Joao. Corrego do 'Val' (margem esq. do trairas); afluente do Rio Trairas; a 5 km de Indaianapolis. Bacia de inundaçao da UHE Serra da Mesa","Magnoliophyta","Fabales","1513","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999265' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-09-30 05:51:00-03","NY","NYBG","01419660","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","Á. L. Cabrera","1932","10","27","Argentina","Entre Ríos",NA,"-58.7236","-33.6578",NA,NA,NA,NA,"NY01419660","NY01419660_01 NY01419660_02","Sagastume Chico.","Magnoliophyta","Fabales","2551","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1684547' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-09-29 21:51:00-03","NY","NYBG","00924318","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"B. Dubs","B. Dubs","1987","09","02","Brazil","Mato Grosso do Sul",NA,"-56.17","-19.5",NA,NA,NA,NA,"NY00924318","NY00924318_01","Fazenda Salina, Pantanal do Rio Negro","Magnoliophyta","Fabales","306","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999244' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01419682","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. Schinini","A. Schinini","1995","10","26","Argentina","Formosa","Pilagás","-58.6","-25.03",NA,NA,NA,NA,"NY01419682","NY01419682_01","Espinillo, Cnia. San Rafael.","Magnoliophyta","Fabales","30376","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685058' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-11-07 10:43:00-02","NY","NYBG","01476806","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,"G. Herter","1925","08",NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,"25","50","NY01476806","NY01476806_01","Atahualpa.","Magnoliophyta","Fabales","170","South America","separate fruit","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1744937' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-27 01:06:00-03","NY","NYBG","01419681","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","P. Jorgensen","1931",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY01419681","NY01419681_01","Villarica","Magnoliophyta","Fabales","3599","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685045' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-11-07 11:42:00-02","NY","NYBG","1113857","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"R. Spichiger","A. C. Cervi","1994","12","28","Brazil","Alagoas","Quebrangulo","-36.42","-9.25",NA,NA,NA,NA,"NY01113857","NY01113857_01","Reserva Biológica de Pedra Talhada","Magnoliophyta","Fabales","CA7319","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1251500' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-09-30 00:45:00-03","NY","NYBG","01018122","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,"H. C. de Lima","2005","03","14","Brazil","Rio de Janeiro","Volta Redonda","-44.0836","-22.4486",NA,NA,NA,NA,"NY01018122","NY01018122_01","APA, Fazenda Santa Cecília do Ingá, morro atrás do Centro de Monitoramento.","Magnoliophyta","Fabales","6264","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1248750' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01419678","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. L. Mesquita","F. J. Fernández Casas","1980","09","17","Paraguay","Itapúa",NA,NA,NA,NA,NA,NA,NA,"NY01419678","NY01419678_01","Cerca de Yatytay, junto a la Balsa del río Tembey","Magnoliophyta","Fabales","3725","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685065' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2016-09-30 05:52:00-03","NY","NYBG","01419680","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","E. Hassler","1913","09",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY01419680","NY01419680_01","Paraguaria Centralis: In regione lacus Ypacaray.","Magnoliophyta","Fabales","12261","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685038' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00408743","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L. P. de Queiroz","L. P. de Queiroz","1994","10","11","Brazil","Bahia","Barra","-43.23","-12.2",NA,NA,NA,NA,"NY00408743","NY00408743_01","A ca. 500m da margem esquerda do Rio Sao Francisco. logo apos Ibotirama, a ca. 200m da ponte sobre o Rio Sao Francisco, na estrada para Barreiras (BR-242)","Magnoliophyta","Fabales","4057","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436615' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-09-30 05:52:00-03","NY","NYBG","01419699","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"H. Huaylla Limachi","R. Lozano Ajata","2005","04","30","Bolivia","Chuquisaca","Sud Cinti","-64.25","-20.88",NA,NA,"1150","1800","NY01419699","NY01419699_01","Sendero ca. 3 km., al SW del Rancho de Don Fernando.","Magnoliophyta","Fabales","1238","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1686052' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01419655","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","M. H. Nee","M. H. Nee","1987","08","19","Bolivia","Santa Cruz","Andrés Ibáñez","-63.2","-17.78",NA,NA,"420","420","NY01419655","NY01419655_01","W side of Santa Cruz, Avenida Pirai, between 2nd and 3rd Anillos","Magnoliophyta","Fabales","35668","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436611' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-09-30 05:52:00-03","NY","NYBG","01419686","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,NA,"S. G. Beck","1983","10","26","Bolivia","Tarija","Gran Chaco",NA,NA,NA,NA,"600",NA,"NY01419686","NY01419686_01","Villamontes 30 kms. hacia Taija.","Magnoliophyta","Fabales","9761","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685505' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00408732","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","H. N. Moldenke; J. V. Monachino","J. E. Leite","1941","11",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","-51.143791","-29.75136",NA,NA,NA,NA,"NY00408732","NY00408732_01","Vicinity of Sao Leopoldo","Magnoliophyta","Fabales","555","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436613' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00408735","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","A. E. Burkart","R. Reitz","1953","07","15","Brazil","Santa Catarina","Itajaí","-48.644872","-26.946812",NA,NA,"5","5","NY00408735","NY00408735_01","Braia Braba","Magnoliophyta","Fabales","833","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=436622' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2016-09-29 21:51:00-03","NY","NYBG","00924322","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"R. C. Barneby","E. M. Bacariça","1990","10","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00924322","NY00924322_01","Est. Biológica de Caratinga, 1a estaçao de coleta, trilha b","Magnoliophyta","Fabales","98","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=999256' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2016-09-30 05:52:00-03","NY","NYBG","01419672","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum",NA,"A. L. Mesquita","E. Hassler","1913","09",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"NY01419672","NY01419672_01","Paraguaria Centralis: In regione lacus Ypacaray.","Magnoliophyta","Fabales","12262","South America","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1685040' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
