"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","eventTime","fieldNumber","individualCount"
"45","2020-11-04 11:14:34-03","ESALQ","ESA","17870","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M. & Mazine, F.F.",NA,NA,NA,"Kiyama, C.Y.; Bianchini, R.S.; Shirasuna, R.T.; Rossi, L.","37.0","1994","09","04","Brasil","São Paulo","Salesópolis",NA,"-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"ESA017870","ESA017870","Magnoliophyta",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"46","2020-11-04 11:14:34-03","ESALQ","ESA","36694","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,"Barroso, G.M.",NA,NA,NA,"Rotta, E.","175.0","1980","05","16","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,"ESA036694","ESA036694","Magnoliophyta",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"47","2020-11-04 11:14:34-03","ESALQ","ESA","66272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.",NA,NA,NA,"Silva, J.M. ; Poliquesi, C.B.","1474.0","1995","08","03","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA066272","ESA066272","Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"48","2020-11-04 11:14:34-03","ESALQ","ESA","13949","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legr.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","19755.0","1968","07","30","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA013949","ESA013949","Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 10:56:24-03","ESALQ","ESA","85565","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Mazine, F.F.","2019","07","01","Mazine, F.F.","950.0","2003","10","30","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"ESA085565",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:14:34-03","ESALQ","ESA","11186","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Kawasaki, M.L.",NA,NA,NA,"Meira Neto, J. A. A. Grombone, M. T.; Bernacci, L. C.","21516.0","1988","06","07","Brasil","São Paulo","Atibaia",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,"ESA011186","ESA011186","Magnoliophyta",NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,NA
"51","2015-07-02 14:03:13-03","JBP","HPL","5548","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","C.D. Legrand","R. Tsuji","2004","05","19","G.F. Arbocz","2938","1996","10","12","Brasil","SP","Serra do Japi","Coletado nas proximidades do local.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2015-07-02 14:03:13-03","JBP","HPL","5549","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M.L. Kawasaki","1995","09","20","G.F. Arbocz","1632","1995","09","20","Brasil","SP","Cunha","Coletado nas proximidades da cidade.","-44.96","-23.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"53","2019-12-19 08:15:24-03","FPS","FPS","3549","MachineObservation","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Schwirkowski, P.","2018","08","11","Schwirkowski, P.","2976","2018","08","11","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec","-49.389023","-26.293582","-49.389023","-26.293582",NA,NA,"<ll>dwc_commonname:</ll> Araçá-branco, guamirim-de-folha-miúda, araçazeiro-branco","FPS03549,FURB61093","FPS03549_v01 FPS03549_v02 FPS03549_v03 FPS03549_v04 FPS03549_v05 FPS03549_v06 FPS03549_v07 FPS03549_v08 FPS03549_v09 FPS03549_v10 FPS03549_v11 FPS03549_v12 FPS03549_v13 FPS03549_v14 FPS03549_v15 FURB61093",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 61093, HUCS 49538",NA,"voucher",NA,NA,NA
"54","2020-06-14 14:59:03-03","FPS","FPS","1021","MachineObservation","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Vieira, F.C.S","2019","12","15","Schwirkowski, P.","1287","2015","11","11","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, após o CEPA Rugendas","-49.313386","-26.324853","-49.313386","-26.324853",NA,NA,"<ll>dwc_commonname:</ll> Araçarana, uvaia, batingaAraçá-branco, guamirim-de-folha-miúda, araçazeiro-branco","FPS01021,FURB49355","FPS01021_v01 FPS01021_v02 FPS01021_v03 FPS01021_v04 FPS01021_v05 FPS01021_v06 FPS01021_v07 FURB49355",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 49355",NA,"voucher",NA,NA,NA
"55","2020-06-14 14:59:03-03","FPS","FPS","894","MachineObservation","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Ribeiro, C.L.","2019","12","18","Schwirkowski, P.","1156","2015","08","02","Brasil","Santa Catarina","São Bento do Sul","Trilha do Parque 23 de Setembro","-49.383895","-26.241027","-49.383895","-26.241027",NA,NA,"<ll>dwc_commonname:</ll> Araçarana, uvaia, batinga","FPS00894,FURB48529","FPS00894_v01 FPS00894_v02 FPS00894_v03 FPS00894_v04 FPS00894_v05 FPS00894_v06 FPS00894_v07 FURB48529",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 48529",NA,"voucher",NA,NA,NA
"56","2019-12-19 08:15:24-03","FPS","FPS","1100","MachineObservation","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Cordeiro, J.","2014","08","20","Schwirkowski, P., Bianconcini, J.","10A","2013","10","27","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Atrás da Implantec.","-49.389189","-26.292649","-49.389189","-26.292649",NA,NA,"<ll>dwc_commonname:</ll> Araçá-branco, guamirim-de-folha-miúda, araçazeiro-branco","FPS01100,MBM391760","FPS01100_v01 FPS01100_v02 FPS01100_v03 FPS01100_v04 FPS01100_v05 FPS01100_v06 MBM391760",NA,NA,NA,NA,NA,NA,NA,NA,"MBM 391760",NA,"voucher",NA,NA,NA
"57","2019-08-27 13:31:21-03","IAP","PACA-AGP","67891","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral","1985",NA,NA,"Hatschbach, G.","19755","1968","07","30","Brasil","PR","Morretes","Estr. Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"2,5m de altura; pedúnculo e cálice vermelho-pinhão, corola comumente com mancha vermelha externa. Habitat: mata pluvial Hábito: arbusto","PACA067891",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"30514","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"58","2019-08-27 13:31:21-03","IAP","PACA-AGP","69163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","G. Hastschbach","1986","09",NA,"J. M. Silva","155","1986","08","28","Brasil","PR","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"5m de altura e flores alvas. Habitat: mata pluvial Hábito: arvoreta","PACA069163",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"30514","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"59","2019-08-27 13:31:21-03","IAP","PACA-AGP","55527","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral","1983","05",NA,"Reitz, R.","4106","1951","07","21","Brasil","SC","Biguaçu","Fachinal","-48.6556015014648","-27.4941997528076",NA,NA,"700","700","3-4m de altura e flores brancas. HBR 4805. Habitat: in silva Hábito: arbusto","PACA055527",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"20442","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"60","2019-08-27 13:31:21-03","IAP","PACA-AGP","50379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral","2002","07",NA,"Rambo, B.",NA,"1951","07","20","Brasil","SC","Biguaçu","Serra do Faxinal","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"Habitat: in araucarieto Fenofase: flor subaperto","PACA050379",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"20442","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"61","2019-08-27 13:31:21-03","IAP","PACA-AGP","67506","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","C. D. Legrand","1967",NA,NA,"R. M. Klein","7553","1967","08","23","Brasil","SC","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,"250","250","3m de altura e flores brancas. Habitat: capoeira Hábito: arbusto","PACA067506",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"27000","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"62","2019-08-27 13:31:21-03","IAP","PACA-AGP","67475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","C. D. Legrand","1967",NA,NA,"Klein & Bresolin","7528","1967","07","27","Brasil","SC","Florianópolis","Morro da Quebrada, Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"300","300","6m de altura e flores brancas. Habitat: mata Hábito: arvoreta","PACA067475",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"27000","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"63","2019-08-27 13:31:21-03","IAP","PACA-AGP","67504","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","C. D. Legrand","1967",NA,NA,"R. M. Klein","7536","1967","08","22","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"150","150","3m de altura e flores brancas. Habitat: capoeira Hábito: arbusto","PACA067504",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"27000","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"64","2019-08-27 13:31:21-03","IAP","PACA-AGP","65266","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","Legrand",NA,NA,NA,"Reitz & Klein","3665","1956","09","07","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200","200","2m de altura. HBR 24758.&nf;Conforme C. Diego Legrand - Myrtaceas del Estado de Santa Catarina (Brasil), p.313. Habitat: capoeira Hábito: arvoreta","PACA065266","PACA065266","Magnoliophyta","Myrtales",NA,NA,"Paratipo","31105","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"65","2019-08-27 13:31:21-03","IAP","PACA-AGP","110477","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral","2010","01","25","A. Stival-Santos","1322","2009","10","25","Brasil","SC","Indaial","Faxinal do Bepe, Parque nacional da serra do Itajaí.","-49.179722","-27.116111","49°10'47W","27°06'58S","350","350","FURB 19213 Habitat: pastagem Hábito: arvoreta Ecossistema: floresta ombrófila densa","PACA110477",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"66","2019-08-27 13:31:21-03","IAP","PACA-AGP","116327","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Sobral, M.","2011","09",NA,"Carneiro, F.E.","23","2011","07","15","Brasil","SC","Santa Rosa de Lima","PHC do Rio Chapéu - SC-431","-49.138333","-28.070278","49º08'18''W","28º04'13''S","200","200","Habitat: área suprimida Fenofase: botão floral branco Hábito: arvoreta Ecossistema: floresta ombrófila densa","PACA116327",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"67","2019-08-27 13:31:21-03","IAP","PACA-AGP","118673","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Oliveira, AA.","2010","01",NA,"Stival-Santos, A.","971","2009","10","07","Brasil","SC","Gaspar","gaspr alto, rua hesio silveira de souza","-49.050833","-27.000556","49º03'3w","27º00'2s","215","215","furb 19454&nf;fruto avermelhado Habitat: floresta ombrófila densa de submontana, esagio avançado, proximo a estrada","PACA118673",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"68","2019-08-27 13:31:21-03","IAP","PACA-AGP","65246","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","C. D. Legrand","1960",NA,NA,"Reitz & Klein","3935","1956","10","25","Brasil","RS","Palhoça","Pilões",NA,NA,NA,NA,"50","50","4m de altura e fruto maduro roxo-escuro. HBR 24858. Habitat: capoeira Hábito: arvoreta","PACA065246",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"69","2019-08-27 13:31:21-03","IAP","PACA-AGP","70216","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Daniel B. Falkenberg","1985",NA,NA,"Daniel B. Falkenberg","2557","1985","08","03","Brasil","SC","Palhoça","Morro Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"150","150","2m de altura Habitat: capoeira Hábito: arbusto","PACA070216",NA,"Magnoliophyta","Myrtales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"70","2019-08-27 13:31:21-03","IAP","PACA-AGP","57996","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","C.D. Legrand",NA,NA,NA,"R. Klein","105","1949","07","26","Brasil","SC","Brusque","Mata da Azambuja.","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","8m de altura. HBR 6852. Instituto de Malariologia nº 39.&nf;Conforme C. Diego Legrand - Myrtaceas del estado de Santa Catarina (Brasil), p.313. Habitat: mata Hábito: arvoreta","PACA057996","PACA057996","Magnoliophyta","Myrtales",NA,NA,"Paratipo","19684","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"71","2019-08-27 13:31:21-03","IAP","PACA-AGP","58003.1","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","Legrand",NA,NA,NA,"Reitz, R.","933","1953","08","12","Brasil","SC","Brusque","Mata da Azambuja.","-48.9174995422363","-27.0981006622314",NA,NA,"100","100","3m de altura e flores brancas. HBR 9315.&nf;Conforme C. Diego Legrand - Myrtaceaes del Estado de Santa Catarina (Brasil), p.313. Habitat: beira de mata Hábito: arbusto","PACA058003-1",NA,"Magnoliophyta","Myrtales",NA,NA,"Paratipo","19684","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"72","2019-08-27 13:31:21-03","IAP","PACA-AGP","65262","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","Legrand",NA,NA,NA,"Reitz, R.","3406","1956","07","17","Brasil","SC","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"450","450","PARATYPUS. 4m de altura. HBR 24764.&nf;Conforme C. Diego Legrand - Myrtaceas del Estado de Santa Catarina (Brasil), p. 313. Habitat: mata Hábito: arvoreta","PACA065262","PACA065262","Magnoliophyta","Myrtales",NA,NA,"Paratipo","18533","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"73","2019-08-27 13:31:21-03","IAP","PACA-AGP","65251","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","Legrand",NA,NA,NA,"R. Klein","1525","1955","08","26","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","5m de altura e flores brancas com róseo. HBR 24818.&nf;Conforme C. Diego Legrand - Myrtaceas del Estado de Santa Catarina (Brasil), p. 313 Habitat: mata Fenofase: flor Hábito: arvoreta","PACA065251","PACA065251","Magnoliophyta","Myrtales",NA,NA,"Paratipo","27253","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"74","2019-08-27 13:31:21-03","IAP","PACA-AGP","65250","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","Legrand",NA,NA,NA,"Reitz, R.","1996","1954","07","19","Brasil","SC","Luiz Alves","Braço Joaquim.","-48.9328002929688","-26.7206001281738",NA,NA,"450","450","PARATYPUS. 6m de altura e flores brancas. HBR 24819.&nf;Conforme C. Diego Legrand - Myrtaceas del Estado de Santa Catarina (Brasil), p.313. Habitat: mata Hábito: arvoreta","PACA065250","PACA065250","Magnoliophyta","Myrtales",NA,NA,"Paratipo","16079","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"75","2019-08-27 13:31:21-03","IAP","PACA-AGP","65265","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii var. kleinii","D. Legrand","Legrand",NA,NA,NA,"Reitz, R.","3514","1956","07","19","Brasil","SC","Timbó","Represa do Rio Cedro.","-49.2717018127441","-26.823299407959",NA,NA,"650","650","4m de altura e flores em botão. HBR 24759.&nf;Conforme C. Diego Legrand - Myrtaceas del Estado de Santa Catarina (Brasil), p. 313. Habitat: mata Hábito: arvoreta","PACA065265","PACA065265","Magnoliophyta","Myrtales",NA,NA,"Paratipo","10708","auto","Magnoliatae",NA,"var. kleinii",NA,NA,NA,NA
"76","2021-03-24 17:09:31-03","UFES","SAMES","10460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Menezes,L.F.T.","2630","2021","02","18","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","-397475000.0","-186836111.0",NA,NA,"Arvoreta, com flores brancas, caule desfolhante em placas. Habitat: Restinga pleistocênica.Formação arbustiva aberta não inundável. Habito: Arvoreta","SAMES10460",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-24 17:09:31-03","UFES","SAMES","7285","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert,R.C.","2014","09","09","Seubert,R.C.","15",NA,NA,NA,"Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí","-49.2317008972168","-26.8978004455566","-491955555.0","-271086111.0",NA,NA,"Habito: Arvoreta","SAMES07285",NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"78","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034391","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","G. Hatschbach, 1986",NA,NA,NA,"J. M. Silva; J. Cordeiro","155","1986","8","28","Brazil","Parana","Morretes","Veu de Noiva.","-48.8167","-25.4667",NA,NA,NA,NA,"In 5 anthers seen, each had 0-1 gland. coor from www.fallingrain.com/world; Arvoreta 5m; flor alva.",NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:40:08-03","UFJF","CESJ","65554","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","A.A. de Oliveira","2010","11","09","M. Verdi; N.L. de Souza; G. Klemz; D.H. Klettenberg","5704","2010","05","30","Brasil","Santa Catarina","São Bonifácio","Rio Sete","-49.048889","-27.989167","-49.048889","-27.989167","821","821","Regeneração IFFSC 196 /N/103; Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: arbórea; Habitat: interior do fragmento.","CESJ065554",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:40:08-03","UFJF","CESJ","70847","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","M. Sobral","2010","01","25","A. Stival-Santos; E. Legal; S. Silveira","923","2009","09","25","Brasil","Santa Catarina","Ilhota","Baú","-48.871111","-26.819722","-48.871111","-26.819722","106","106","Floresta Ombrófila Densa; estágio avançado; interior do fragmento. Arbustiva; fruto avermelhado.","CESJ070847",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-27 13:50:40-03","UFS","ASE","39481","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010","10","29","Korte, A; Kniess, A","4060","2010","08","18","Brasil","Santa Catarina","Joinville","Barragem do 8° Salto, Serra do Piraí.","-49.032","-26.1649","-49.032","-26.1649",NA,NA,"Floresta Ombrófila Densa, estágio avançado.","ASE0041002",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-27 13:50:40-03","UFS","ASE","39483","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, RC","2014","08","10","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","192","2014","08","10","Brasil","Santa Catarina","Indaial","Faxinal do Bepe, Parque Nacional da Serra do Itajaí.","-49.1239","-27.0637","-49.1239","-27.0637",NA,NA,"Arvoreta.; Floresta Ombrófila Densa Montana. Encosta.","ASE0041004",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:36:19-03","UNICAMP","UEC","201945","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Pires, TP","2018","08","09","Pires, TP; Duarte, LSC; Lima, GM; Silva, BG","151","2018","08","09","Brazil","São Paulo","Jundiaí","Serra do Japi - Marco Geodésico, Local: Interior da mata, meia sombra. Solo: Arenoso, em meio a serrapilheira.","-47.573508","-23.418706","-47.573508","-23.418706",NA,NA,"Hábito: Arbóreo. Altura: 2m. Látex: Ausente. Cor: Flores brancas, com anteras vistosas. Odor: Ausente. Outros: _","UEC163333","UEC163333 UEC163333_v01 UEC163333_v02 UEC163333_v03 UEC163333_v04 UEC163333_v05","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-01 16:36:19-03","UNICAMP","UEC","194509","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Pires, TP","2016","10","11","Pires, TP; Silva, BG","82","2016","10","11","Brazil","São Paulo","Jundiaí","Serra do Japi","-47.59275","-23.389133","-47.59275","-23.389133","1165","1165","Hábito arbóreo, 3 m de altura, sem látex, hábitat iluminado e seco.; Floresta Estacional Semidecidual","UEC131813","UEC131813","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:21:06-03","UNICAMP","UEC","147136","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M",NA,NA,NA,"Aguirre, GH; et al.","141","2005","07","06","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural",NA,NA,NA,NA,NA,NA,NA,"UEC023595","UEC023595","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
