"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","stateProvince","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"560","2008-05-27 22:02:00-03","MO","MOBOT","731075","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","C.A. Pendry","David R. Brunner","1985","11","12","Paraguay",NA,"Cuenca de Río Pilcomayo, Fortín Gral. Delgado. Bosque a la orilla del río (arroyo corriente) de hasta 25 m de altura, semi-humedo. Suelo poco arenoso.","-59.31666","-24.51666",NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,"Brunner 1370","Presidente Hayes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","85-19",NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","3422248","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","R.A. Howard","Michael J.G. Hopkins","1986","6","14","Brazil",NA,"Ilha de Maracá, Mun. Alto Alegre. SEMA Estacão. Furo Pananá de Firmino of Rio Uraricuera on S side of island. Riverside vegetationi overhanging river.","-61.43333","3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hopkins 731","Roraima",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2010-04-16 12:07:00-03","MO","MOBOT","100267831","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Arturo E. Burkart","1942","11","9","Argentina",NA,"Casa de Miguel Lillo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burkart 13060","Tucumán",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"563","2013-01-03 17:10:00-02","MO","MOBOT","100555112","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Jacques S. Blanchet",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blanchet 3272",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"564","2014-04-21 13:36:00-03","MO","MOBOT","100702494","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","fie Pendry","O. Murguía R.|Miguelina Muñoz",NA,NA,NA,"Bolivia","Oropeza","Hda. Charobamba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Murguía R. 181","Chuquisaca",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"565","2014-05-28 15:26:00-03","MO","MOBOT","100708343","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|B. Escobari|C. Aparicio|P. De La Peña|A. Iturri|A. Fernandez|D. Mamani|J. Mamani|Remberto Jove","2014","4","1","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, cerca de unión de río Resina y Tuichi.","-68.5658333","-14.325",NA,NA,"662.00000000",NA,NA,NA,NA,NA,NA,"Fuentes Claros 18583","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","14-01",NA
"566","2015-03-19 09:36:00-03","MO","MOBOT","100781085","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Luciano Bernardi","1978","11","9","Paraguay",NA,"In pascuis, Curupayty, Humaitá.","-58.6166667","-27.15",NA,NA,"45.00000000",NA,NA,NA,NA,NA,NA,"Bernardi 18478","Ñeembucú",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"567","2011-12-22 05:01:00-02","MO","MOBOT","1056217","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Teodoro Rojas","1946","9","29","Paraguay",NA,"San Bernardino.","-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rojas 13575","Cordillera",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"568","2015-08-23 05:45:00-03","MO","MOBOT","1097462","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"S.A. Renvoize","1978","11","19","Argentina",NA,"South San Pedro. Chaco - thorny scrub forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 3528","Jujuy",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2008-05-27 22:02:00-03","MO","MOBOT","1097463","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Troels M. Pedersen","1982","9","29","Argentina","Empedrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 13413","Corrientes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2012-03-18 05:12:00-03","MO","MOBOT","1155636","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","F. Mamani (USZ)","Fabiana Mamani M.|Antony Jardim","1997","11","8","Bolivia","Chiquitos","Serranía Sunsas. 12 km del Campamento Bocamina, quebrada la Vera. Bosque seco chiquitano con elementos de Anadenanthera colubrina, Schinopsis brasiliensis. Suelos rojisos.","-60.75","-17.83333",NA,NA,"540.00000000",NA,NA,NA,NA,NA,NA,"Mamani M. 1111","Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2012-03-18 05:12:00-03","MO","MOBOT","1195709","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Jardim (USZ)","Fabiana Mamani M.","1995","2","26","Bolivia","Nuflo de Chavez","Lomerio. 12 al Norte de la comunidad Las Trancas. Parcelas permanente del proyecto Bolfor, Las Trancas 95. Bosque seco chiquitano. Especies frecuentes de Andenanthera colubrina, Poeppigia procera, Centrolobium microchaete, etc. Suelos lateríticos.","-61.84638","-16.52027",NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"Mamani M. 548","Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2009-08-23 08:40:00-03","MO","MOBOT","1436755","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","fide T. J. Killeen","T. Herzog",NA,NA,NA,"Bolivia","Arce","sobre el Rio Bermejo",NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,"Herzog 1019","Tarija",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2008-05-27 22:02:00-03","MO","MOBOT","1716595","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes","Bonifacio Mostacedo C.|V. Medina","1998","3","6","Bolivia","Nuflo de Chavez","Campamento Las Trancas. Lomerio.","-61.84805","-16.52166",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"Mostacedo C. 3562","Santa Cruz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2008-05-27 22:02:00-03","MO","MOBOT","1751709","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","J. Caballero (USZ)","J. Caballero|et al.","1999","12","8","Bolivia","Hernando Siles","Puesto Yerbabuenal, a 7 km. de la Hacienda Sipoperenda. Parcela permanente 500m.x 20 m. Bosque subhumano semideciduo, en piso inferior de la selva Tucumano Boliviano, Suelos franco arenoso, con pisonia ambigua, Chrysophyllum gonocarpum, Myrcianthes pungens, Capparis flexuosa, Ocotea puberula.","-63.92972","-20.40027",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,"Caballero 2","Chuquisaca",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","1848836","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Ronald Liesner","Rosa Degen","1987",NA,NA,"Paraguay",NA,"Tobati, Cerro ybytu silla, 2 Km al sur de la ciudad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Degen 290","Cordillera",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-08-19 20:34:00-03","MO","MOBOT","1854303","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (USZ)","F. Canqui|Alejandro Araujo M.|Héctor Cabrera|L. Cayola|Carla Maldonado|Narel Paniagua Zambrana|Antonio Álvarez|Remberto Alvarez|Mario Álvarez","2003","2","20","Bolivia","Franz Tamayo","Área Natural de Manejo Integrado Madidi, camino Apolo-Asariamas, arroyo Pintata. A 314 m del campamento en dirección SE, aproximadamente a 15 minutos saliendo del camino.","-68.5388055","-14.4684723",NA,NA,"940.00000000",NA,NA,NA,NA,NA,NA,"Canqui Magne 127","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","03-02",NA
"577","2018-05-17 05:28:00-03","MO","MOBOT","2256030","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cialdella, A. M.","María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","2000","11","12","Argentina","Guaraní","Sendero hacia arroyo Yabotí, desde complejo Moconá.","-53.91666","-27.13333",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,"Múlgura 2598","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2012-04-07 05:12:00-03","MO","MOBOT","2290841","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Schinini, A., //","Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","10","29","Argentina","Orán","Finca San Andrés. Casavindo, Río San Andrés","-64.75194","-23.07305",NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,"Schinini Cacace 32936","Salta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2012-04-07 05:12:00-03","MO","MOBOT","2290865","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Schinini, A., //","Aurelio Schinini|Carlos Saravia T.|Robert Neumann","1997","11","2","Argentina","Orán","Finca San Andrés. Quebrada de las Cuevas","-64.8713889","-23.1111111",NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,"Schinini Cacace 33106","Salta",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2009-10-18 08:02:00-02","MO","MOBOT","2339945","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"F. M. Rodríguez","1910","9","19","Argentina","Iguazú","Puerto Iguazú","-54.58333","-25.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rodríguez 435","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2011-03-14 06:37:00-03","MO","MOBOT","2339956","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Tressens, S. G., //","Sara G. Tressens|M. Beccaceci|Ricardo O. Vanni","1992","12","11","Argentina","Mercedes","Reserva Nat. Prov. Ibera. Paso Picada. Costa W de la laguna Ibera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tressens 4344","Corrientes",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2012-01-04 05:10:00-02","MO","MOBOT","2402572","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Bernadino S. Bertoni","1951","11","1","Argentina",NA,"Punta Gómez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bertoni 5640","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2010-11-21 08:41:00-02","MO","MOBOT","2402580","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"G.J. Schwarz","1947","11","4","Argentina","San Ignacio","Santo Pipó","-55.4","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schwarz 5104","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2009-07-15 12:23:00-03","MO","MOBOT","2402626","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pozner, R.","Renée H. Fortunato","1983","11","13","Argentina","Libertador General San Martín","Camino entre La Eduviges y ruta 34, a 4 km al E de ruta 90, hacia Selvas de Río de Oro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fortunato 513","Chaco",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-06-28 10:02:00-03","MO","MOBOT","2425023","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Gustave Adolphe Baer","1902","11",NA,"Argentina","Candelaria","Santa Ana","-55.5833333","-27.3833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baer 64","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"586","2014-12-27 14:20:00-02","MO","MOBOT","2455960","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Anonymous","1900","10","26","Argentina","Libertador General San Martín","Piray","-54.71666","-26.48333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.3","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2014-12-27 14:20:00-02","MO","MOBOT","2455976","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Anonymous","1944","11","4","Argentina","Oberá","Campo Viera","-55.05","-27.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anonymous s.n.2","Misiones",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2008-05-27 22:02:00-03","MO","MOBOT","2455993","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Legname, P. R.","CUEZZO","1972","11","15","Argentina","Paclin","Bifurcación camino al Durazno y Dique Sumampa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CUEZZO s.n.","Catamarca",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2014-09-17 05:30:00-03","MO","MOBOT","2482554","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Schinini, A., //","Maria M. Arbo|Jomar G. Jardim|M. Silvia Ferrucci|Sérgio C. de Sant'Ana","1997","1","15","Brazil",NA,"5 km al S de Ichu, camino a Tanquinho","-39.15","-11.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbo 7259","Bahia",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2014-10-03 05:34:00-03","MO","MOBOT","2482573","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Záchia, R. A., //","Renato A. Záchia","1993","11","30","Brazil",NA,"São Borja. Dist. Sta.Rosa. Rincón de Sao Lucas. Ea.de las Bonitas, ca. río Butuí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Záchia 1562","Rio Grande do Sul",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2009-10-25 08:46:00-02","MO","MOBOT","2517034","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"L.C. Stutz",NA,NA,NA,"Paraguay",NA,"Centre Forestier du Haut Parana, 12 km al oeste de Ciudad del Este",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stutz de Ortega 1877","Alto Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2011-05-03 17:19:00-03","MO","MOBOT","2519770","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Cornelius Osten",NA,NA,NA,"Uruguay",NA,"Sin localidad",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Osten 19911","Paysandú",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2008-05-27 22:02:00-03","MO","MOBOT","3421157","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","C.A. Pendry","Émile Hassler",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 7467A",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-08-18 07:07:00-03","MO","MOBOT","2709795","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Araujo-M (LPB)","C. Campos|Alejandro Araujo M.|A. Antezana|D. Choque A.|Vania Torrez|Gerardo Jove|Remberto Jove|C. Pérez","2005","5","31","Bolivia","Franz Tamayo","Parque Nacional Madidi. Norte de Apolo,","-68.5658611","-14.3250556",NA,NA,"660.00000000",NA,NA,NA,NA,NA,NA,"Campos Villanueva 40","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","05-01",NA
"595","2016-12-17 05:23:00-02","MO","MOBOT","2823636","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","S. Paredes","2005","11","9","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Phyllostylon rhamnoides. Ladera. Parcela Permanente de Muestreo # 16. Plantas secadas en campo.","-68.65194","-14.19944",NA,NA,"935.00000000",NA,NA,NA,NA,NA,NA,"Paredes Salinas 57","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-02",NA
"596","2018-01-11 14:48:00-02","MO","MOBOT","2823835","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Araujo-M (LPB)","S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","2005","11","2","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan, Bosque seco del sector Azariamas, con Oxandra espintana y Myroxylon balsamun. Fondo de valle. Parcela Permanente de Muestreo # 15. Plantas secadas en campo.","-68.6558333","-14.2002778",NA,NA,"840.00000000",NA,NA,NA,NA,NA,NA,"Paredes Salinas 38","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","05-01",NA
"597","2020-07-22 12:05:00-03","MO","MOBOT","2836139","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","7","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; ladera con exposicion SE. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6413889","-14.2063889",NA,NA,"873.00000000",NA,NA,NA,NA,NA,NA,"Torrez Flores 157","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-04",NA
"598","2020-07-22 16:28:00-03","MO","MOBOT","2836448","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|J. Mamani","2005","10","13","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6352777","-14.2227778",NA,NA,"774.00000000",NA,NA,NA,NA,NA,NA,"Torrez Flores 253","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-09",NA
"599","2020-07-22 17:09:00-03","MO","MOBOT","2836591","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","Vania Torrez|Manuel J. Macía|D. Choque A.|Pilar Garagorri|Pepe Sevillanos|Juan Mamani","2005","10","17","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan. Bosque semideciduo de Yungas subandino xerico con Oxandra espintana y Erythrochiton fallax; fondo de valle. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.6472222","-14.2083333",NA,NA,"798.00000000",NA,NA,NA,NA,NA,NA,"Torrez Flores 325","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-12",NA
"600","2017-10-06 18:00:00-03","MO","MOBOT","2836730","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","S. Paredes|Alejandro Araujo M.|A. T. Fernández C.|Guzmán Jove|Remberto Jove|Lisandro Molina","2005","11","15","Bolivia","Franz Tamayo","Parque Nacional Madidi, Azariamas, Rio San Juan.","-68.6397222","-14.1986111",NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,"Paredes Salinas 153","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-03",NA
"601","2020-09-08 07:38:00-03","MO","MOBOT","2866396","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","11","27","Bolivia","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Azariamas, 2 km al E del arroyo Javillas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera ondulada. Parcela permanente de muestreo #18. Plantas NO alcoholizadas.","-68.5252778","-14.2525",NA,NA,"933.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 2218","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","05-44",NA
"602","2015-10-28 05:49:00-02","MO","MOBOT","2871249","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","A. Fuentes (LPB)","L. Cayola|Angel Fernández|C. Campos|Vania Torrez|Gerardo Jove|Remberto Jove|L. Sánchez","2005","12","10","Bolivia","Franz Tamayo","Area Natural de Manejo Integrado Madidi, Azariamas, arroyo Huanechaquimayu. Bosque de yungas subandino pluviestacional con Phyllostylon rhamnoides y Capparis polyantha. Terraza antigua. Parcela temporal de muestreo #20. Plantas NO alcoholizadas.","-68.51916","-14.31722",NA,NA,"794.00000000",NA,NA,NA,NA,NA,NA,"Cayola Pérez 2348","La Paz",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","05-46",NA
"603","2008-05-27 22:02:00-03","MO","MOBOT","3095640","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","G. Hatschbach","J.M. Silva","2001","3","23","Brazil",NA,"Estrada de Pacas para o Parque das Lauráceas (Mun. Tunas do Paraná).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 3359","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2010-05-13 21:37:00-03","MO","MOBOT","3096919","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","G. Hatschbach","Gert G. Hatschbach|Rodolphe E. Spichiger|Armando C. Cervi|Pierre A. Loizeau","1998","11","17","Brazil",NA,"Rio Cavernoso, 2-4 km S da BR-277 (Mun. Candoi).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 68781","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2010-05-13 21:37:00-03","MO","MOBOT","3097111","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","G. Hatschbach","Gert G. Hatschbach|Rodolphe E. Spichiger|Armando C. Cervi|Pierre A. Loizeau","1998","11","17","Brazil",NA,"Rio Cavernoso, 2-4 km S da BR-277 (Mun, Candoi).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 68782","Paraná",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2009-08-21 21:06:00-03","MO","MOBOT","3165446","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Stephen F. Smith em","Ronaldo Wasum|et al.","1997","12","13","Brazil",NA,"RS- Caçapava do Sul-Rio Camaqua-Passo da Barquinha. Próximo ao rio-arvoreta.",NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,"Wasum 12224",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
