"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber","sex"
"45","2021-03-15 16:37:00-03","NY","NYBG","622816","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"A. M. V. de Carvalho","450","1981","01","07","Brazil","Bahia","Belmonte","A 3 km S da cidade.","-38.8865241","-15.8869994",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647900' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622816","NY00622816_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2480265","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"G. Eiten","6149","1965","02","16","Brazil","São Paulo","Cananéia","South tip of island of Ilha Comprida, where bay channel meets ocean. 5 km SE of city of Cananéia.","-47.9199981689453","-25.0100002288818",NA,NA,"2","2","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2701169' target='other'> <mi>dwc_moreinfo</mi></a>","NY02480265","NY02480265_01","Magnoliophyta","Poales","37574",NA,"auto","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00925658","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","S. González",NA,NA,NA,"W. R. Anderson","9329","1973","04","21","Brazil","Minas Gerais",NA,"Rio Pandeiros, ca. 52 km by road W of Janúaria near road to Serra das Araras","-44.83","-15.45",NA,NA,"520","520","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000381' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925658","NY00925658_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","622826","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","M. S. González-Elizondo",NA,NA,NA,"J. G. Jardim","336","1993","10","09","Brazil","Sergipe","Santa Luzia do Itanhi","Distrito de Crasto. Campos de pastagens (arredores).","-37.4481","-11.3508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647906' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622826","NY00622826_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","02636759","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","A. P. do N. Prata",NA,NA,NA,"L.A. Gomes","346","2012","03","16","Brazil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto, Borda de Mata.","-37.4106","-11.3747",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2285154' target='other'> <mi>dwc_moreinfo</mi></a>","NY02636759","NY02636759_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","822673","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","M. S. González-Elizondo",NA,NA,NA,"W. W. Thomas","12576","2001","10","24","Brazil","Bahia","Jequié","Fazenda of Marcus Ludovico and Joao Andrade--W on BR 330 14.7 km from junction with BR 116 in Jequié, then S on dirt road to Pricunha? Lomento for 5.9 km to fazenda road; right on fazenda road 4.7 km past fazenda entrance","-40.27283","-13.81192",NA,NA,"320","320","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=449646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822673","NY00822673_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","636871","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"N. Lima","56","1968","01","17","Brazil","Rio Grande do Norte",NA,"Parêlhas, RN. Açude do Governo.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647902' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636871","NY00636871_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","01177043","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","S. L. Gonzáles",NA,NA,NA,"G. Davidse","17787","1980","04",NA,"Brazil","Pará","Marapanim","Just east of the fishing village of Camara which is ca. 11 km NW of Marudá","-47.68","-0.62",NA,NA,"2","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1412142' target='other'> <mi>dwc_moreinfo</mi></a>","NY01177043","NY01177043_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2016-11-01 11:44:00-02","NY","NYBG","00749817","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,"A. C. Araújo",NA,NA,NA,"R. C. de Mendonça","488","1985","06","19","Brazil","Distrito Federal","Brasília","Ribeirao do Gama entrada da Fazenda Agua Lima, Universidade de Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=910662' target='other'> <mi>dwc_moreinfo</mi></a>","NY00749817","NY00749817_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","622823","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","M. S. González-Elizondo",NA,NA,NA,"J. G. Jardim","1804","1998","07","09","Brazil","Bahia","Uruçuca","Distrito de Serra Grande. Estrada que leva à Prainha.","-39.031091","-14.472473",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622823","NY00622823_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00925651","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"F. E. Drouet","2160","1935","08","01","Brazil","Ceará","Fortaleza","Urubú.","-38.5431","-3.7172",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000355' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925651","NY00925651_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 16:39:00-03","NY","NYBG","636868","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,"G. Davidse",NA,NA,NA,"A. H. Gentry","54784","1986","07","14","Ecuador","Guayas",NA,"Capeira, 22 km N of Guayaquil on road to Daule.","-79.97","-2",NA,NA,"20","150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647885' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636868",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","622835","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"J. S. Blanchet","s.n.","1831",NA,NA,"Brazil","Bahia",NA,"In Brasilia intratropica circa Bahia.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622835","NY00622835_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","622830","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"P. von Luetzelburg","12222",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Isabellocca.","-43.073173","-22.485748",NA,NA,NA,NA,"Communicavit herb. reg. monacense <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647917' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622830","NY00622830_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2016-11-01 11:21:00-02","NY","NYBG","622831","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,NA,NA,NA,NA,"P. von Luetzelburg","26813","1935","11",NA,"Brazil","Paraíba",NA,"Brasilia, civit. Parahyba. Insel Tiriry.",NA,NA,NA,NA,NA,NA,"Misit 1936. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647918' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622831","NY00622831_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2016-09-29 16:40:00-03","NY","NYBG","636866","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,"S. González; A. A. Reznicek",NA,NA,NA,"R. L. Liesner","11310","1981","04","07","Venezuela","Bolívar",NA,"Represa Guri, 40 to 70 km east of Ciudad Piar by twisty road.","-63.05","7.53",NA,NA,"250","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647923' target='other'> <mi>dwc_moreinfo</mi></a>","NY00636866",NA,"Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","02103970","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","M. S. González-Elizondo",NA,NA,NA,"A. C. C. de Almeida","JPB-58053","2009","04","21","Brazil","Paraíba","Joao Pessoa","Mangabeira: Proximidades do Distrito Industrial de Mangabeira","-34.8486","-7.1375",NA,NA,"47",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2511627' target='other'> <mi>dwc_moreinfo</mi></a>","NY02103970","NY02103970_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","622834","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"H. A. Weddell","194",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647899' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622834","NY00622834_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","622828","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"G. Gardner","1203",NA,NA,NA,"Brazil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647921' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622828","NY00622828_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2016-11-01 11:22:00-02","NY","NYBG","622824","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,"A. C. Araújo",NA,NA,NA,"A. C. Cervi","4273","1993",NA,NA,"Brazil","Paraná","Tibagi","Quartelá.","-50.3","-24.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647878' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622824","NY00622824_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","810535","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","W. W. Thomas",NA,NA,NA,"M. R. de V. Barbosa","2751","2003","03","03","Brazil","Paraíba","Rio Tinto","Tabuleira do Miriri","-34.91666667","-6.8377778",NA,NA,"40","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=805557' target='other'> <mi>dwc_moreinfo</mi></a>","NY00810535","NY00810535_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2016-11-01 11:21:00-02","NY","NYBG","622819","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,"M. S. González-Elizondo",NA,NA,NA,"P. R. J. Bamps","5043","1975","12","23","Brazil","Espírito Santo",NA,"Nova Almeida - Riacho.","-40.08","-19.83",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647904' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622819","NY00622819_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02447314","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","R. Kral",NA,NA,NA,"S. A. Mori","11118","1978","11","17","Brazil","Bahia","Maracás","Rod. BA-026, 15 Km ao SW de Maracás.","-40.4306","-13.4411",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=137344' target='other'> <mi>dwc_moreinfo</mi></a>","NY02447314","NY02447314_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2016-11-01 11:21:00-02","NY","NYBG","622822","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,NA,NA,NA,NA,"M. Alves","2059","2000","06","15","Brazil","Sergipe","Santa Luzia do Itanhi","Estrada em direçao ao distrito de Crasto, a 1 Km, Fazenda do Sr. Jorge após o coqueiral - Mata do Fundao.","-37.4033","-11.3511",NA,NA,NA,"50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647927' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622822","NY00622822_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","469832","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","W. W. Thomas",NA,NA,NA,"F. França","1049","1994","05","30","Brazil","Bahia","Cravolândia","2 km W do Povoado de Tres Branços (Ilha Formosa). Ao longo do Rio Preto","-39.7075483","-13.5008544",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469832","NY00469832_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00925653","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"F. E. Drouet","2504","1935","09","25","Brazil","Ceará","Fortaleza",NA,"-38.5431","-3.7172",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000362' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925653","NY00925653_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2016-10-28 13:50:00-02","NY","NYBG","1017891","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,NA,NA,NA,NA,"S. Martins","55","2004","03","25","Brazil","Bahia","Juazeiro","Ilha do Rodeadouro. Ocorrendo na margem do Rio São Francisco.","-40.4983","-9.4119",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1233192' target='other'> <mi>dwc_moreinfo</mi></a>","NY01017891","NY01017891_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","622817","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","T. M. Koyama",NA,NA,NA,"A. Castellanos","26705","1967","08","16","Brazil","Rio de Janeiro",NA,"Guanabara, Itapeba.","-43.39678","-23.000764",NA,NA,NA,NA,"Herbarium Bradeanum Rio de Janeiro - Brasil <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647924' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622817","NY00622817_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2016-11-01 11:21:00-02","NY","NYBG","622815","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata",NA,"J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","5708","1967","07","20","Brazil","Paraná",NA,"Praia do Leste.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647910' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622815","NY00622815_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","622836","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Collector unspecified","259",NA,NA,NA,"Brazil","Bahia",NA,NA,"-39.039072","-15.159747",NA,NA,NA,NA,"Ex herb. D.C. [collector possibly Philipp Salzmann] <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647894' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622836","NY00622836_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","622820","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"A. M. V. de Carvalho","589","1981","02","19","Brazil","Bahia","Feira de Santana","Rodovia Feira-Rio de Janeiro. Km 8. Margem do rio Jacuípe.","-39.0014327","-12.2854952",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647901' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622820","NY00622820_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","622825","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"G. Martinelli","10916","1985","05","08","Brazil","Espírito Santo","Alfredo Chaves","Vila de Sao Bento de Urânio.","-40.917605","-20.471909",NA,NA,"800","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647922' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622825","NY00622825_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","622829","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"P. von Luetzelburg","12","1912",NA,NA,"Brazil","Bahia",NA,"Rio Sergy: Sumpf.",NA,NA,NA,NA,NA,NA,"Communicavit herb. reg. monacense <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647920' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622829","NY00622829_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","622827","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"A. Löfgren","9173","1894","10","06","Brazil","São Paulo",NA,"Engenho, Iguape, S.Paulo.",NA,NA,NA,NA,NA,NA,"Ex.Herv.Comm.Geogr.e Geol. de S.Paulo. n° 2720 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647919' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622827","NY00622827_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00925659","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","M. Alves",NA,NA,NA,"W. R. Anderson","10104","1973","05","11","Brazil","Goiás","Goiás","Serra Dourada, ca. 15 km (straight line) S of Goiás Velho","-50.1333","-16.06885",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1000383' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925659","NY00925659_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","233090","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata brunnea","S.González & Reznicek",NA,NA,NA,NA,"J. A. Steyermark","114868","1977","10","18","Venezuela","Delta Amacuro",NA,"Depto. Pedernales (boundary with Depto. Tucupita): mouth of Caño Guiniquina, between Punta Araguabisi and Punta Baja, at Barra Guiniquina","-60.97","9.5",NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=250665' target='other'> <mi>dwc_moreinfo</mi></a>","NY00233090","NY00233090_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,"brunnea","isotype",NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","622371","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","S. J. Mayo",NA,NA,NA,"S. A. Mori","9759a","1978","03","20","Brazil","Bahia","Porto Seguro","Entre Porto Seguro e Santa Cruz de Cabrália, a 11 kms so N de Porto Seguro.","-39.0096","-16.3682595",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=548642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00622371","NY00622371_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA
