"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"382","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Lourenço, JAAM; Cordeiro, W; Cardoso, LG; Staples, G","131","2016","Southern America","Brazil","Piauí","-42.17675","-4.837972",NA,"Herbaceous twiner 1-3 m long; stems twining on herbs and grasses near lake and along roadside; leaves oblong-elliptic, oriented vertically; flowers closed ca 3 PM, corollas pure white, hairy in midpea","CONV018983",NA,"06","12","Campo Maior","lake on outskirts of town, beside BR-343, along unpaved road that encircles a large lake filled with Typha, Nymphaea, and other aquatic plants, on outskirts of Campo Maior town, beside BR-343. Full sun, muddy, wet organic soil.",NA,NA,"2016","06","12","-42.17675","-4.837972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Silva, M; et al.","36.68","1972","Southern America","Brazil","Amazonas","-62.937333","-0.769833",NA,"usbgn; Cipo prostrado; flores brancas; frutos verdes.","CONV005483",NA,"07","13",NA,"Rio Araçá, Brazil. Amazonas: Margem da estrada entre o rio Castanho e o Araca; mata de terra firme; solo argiloso.",NA,NA,"2009",NA,NA,"-62.937333","-0.769833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA; Ramos, J; Mota, CD; Rosas, N","2420","1980","Southern America","Brazil","Pará","-55.627778","-1.886389",NA,"usbgn; Cipo escandente; flores brancas; frutos imaturos verdes.","CONV005477",NA,"09","12","Oriximiná Mcpio.","Trombetas, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Iripixi. Mata de igapo, solo mal drenado.",NA,NA,"2009",NA,NA,"-55.627778","-1.886389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Campbell, DG; Monteiro, OP; et al.","P21997","1974","Southern America","Brazil","Amazonas",NA,NA,NA,"cant find Francisco Merheri and Manues in usbgn or fuzzy; Vine. Calyx green. Corolla white. Filaments white. Anthers brown. Style white. Stigma brown.","CONV005479",NA,"04","20",NA,"Manues vic., Brazil. Amazonas: Across river from Manues, farm of Francisco Merheri. Terra firme; cleared area.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Campbell, DG; Monteiro, OP; et al.","P21997","1974","Southern America","Brazil","Amazonas",NA,NA,NA,"cant find Francisco Merheri and Manues in usbgn or fuzzy; Vine. Calyx green. Corolla white. Filaments white. Anthers brown. Style white. Stigma brown.","CONV005481",NA,"04","20",NA,"Manues vic., Brazil. Amazonas: Across river from Manues, farm of Francisco Merheri. Terra firme; cleared area.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Davidson, C; Martinelli, G","9990","1980","Southern America","Brazil","Amazonas","-60.025278","-3.113333",NA,"usbgn; Flowers white.","CONV005467",NA,"05","24",NA,"Manaus, Brazil. Amazonas: Praia Dorada, private beach on Rio Negro, near Manaus. Disturbed roadside margins in tall forest, terra firme. Laterized clay with sand deposits.",NA,NA,"2009",NA,NA,"-60.025278","-3.113333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Pott, VJ","Pott, VJ; Scremin-Dias, E; Rodrigues, LC; Garcia, JS","637","2003","Southern America","Brazil","Mato Grosso do Sul","-57.027778","-19.403333",NA,"Curso de Mestrado Ecologia - UFMS.; Trepadeira aquática emergente/ Flor branca.","CONV020023",NA,"06","26","Corumbá","Fazenda Boa Sorte, Pantanal do Abobral, Em frente à Fazenda Boa Sorte, 20 km da Curva do Leque na Estrada Parque, Pantanal do Abobral.",NA,NA,"2010","10","12","-57.027778","-19.403333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Pott, VJ","Pott, VJ; Scremin-Dias, E; Rodrigues, LC; Garcia, JS","637","2003","Southern America","Brazil","Mato Grosso do Sul","-57.027778","-19.403333",NA,"Curso de Mestrado Ecologia - UFMS.; Trepadeira aquática emergente/ Flor branca.","CONV020022",NA,"06","26","Corumbá","Fazenda Boa Sorte, Pantanal do Abobral, Em frente à Fazenda Boa Sorte, 20 km da Curva do Leque na Estrada Parque, Pantanal do Abobral.",NA,NA,"2010","10","12","-57.027778","-19.403333",NA,NA,NA,"HMS6024",NA,NA,NA,"voucher",NA
"390","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Grupo Pedra do Cavalo; et al.","342","1980","Southern America","Brazil","Bahia","-39.083333","-19.65",NA,"Trepadeira com folhas lanceoladas e flores alvas.","CONV018889",NA,"07",NA,NA,"Estação da EMBASA, printed label is confusing: Cachoeira/Bahia - Val dos Rios Paraguaçu e Jacuipe.&nf;Estação da EMBASA. &nf;this individual label says: crescendo na ilha em frent à EMBASA. &nf;HUEFS dupe has Conceição de Feira entered as minor area.",NA,NA,"2016","05","07","-39.083333","-19.65",NA,NA,NA,"ALCB8294",NA,NA,NA,"voucher",NA
"391","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Jangoux, J; Ribeiro, BGS","1576","1981","Southern America","Brazil","Para","-54.766667","-1.933333",NA,"Coord. aprox. 1°55'S, entre 54°50' e 55°10'W.&nf;1.56S/54.46W (usbgn); Cipo. Flores brancas.","CONV005535",NA,"08",NA,NA,"Alenquer, Brazil, Para: Para, rio Amazonas; vegetacao flutuante dos campos de varzea entre Alenquer e rio Curua.",NA,NA,"2009",NA,NA,"-54.766667","-1.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Dubs, B","427","1987","Southern America","Brazil","Mato Grosso du Sul","-56.166667","-19.5",NA,"19°30'S 56°10'W; twining plant, white flowers; growing in shrubs.","CONV005465",NA,"10","15",NA,"Rio Negro, Brazil, Mato Grosso du Sul: Fazenda Salina, Pantanal do Rio Negro, shallow water of a pond.",NA,NA,"2009",NA,NA,"-56.166667","-19.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Brayner dos Santos, FA","s.n.","1993","Southern America","Brazil","Pernambuco","-35.95","-8.833333",NA,"Planta herbácea epifita, +/- 1 m com.; flores gamopétalas brancas, com alguns frutos.","CONV018652",NA,"11","11","Recife","Dois Irmãos, Dep. Zootecnia, Planta terrestre em solo arenoso úmido com gramineas e húmus ao redor.",NA,NA,"2015","05","28","-35.95","-8.833333",NA,NA,NA,"PEUFR22553",NA,NA,NA,"voucher",NA
"394","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Austin, DF","Cid, CA; et al.","517","1979","Southern America","Brazil","Para","-55.85","-5.3",NA,"Tucunaré = Tucumari, usbgn; Trepadeira escandente; flores brancas; frutos imaturos escandente e frutos passados de cor escura.","CONV005470",NA,NA,NA,"Itapiranga","Tucunaré, Brazil. Para: Rio Uatuma, Municipio de Itapiranga, proximo a cachoeira de Tucumari; campina arenosa.",NA,NA,"2009",NA,NA,"-55.85","-5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Staples, G","Cid, CA; Ramos, J; Mota, CD; Rosas, N","1762","1980","Southern America","Brazil","Pará","-56.378485","-1.455765",NA,"usbgn; Trepadeira; frutos imaturos verdes, passados pretos.","CONV005473",NA,"07","23","Oriximiná Mcpo.","lago Ajudante, Brazil, Para: Municipio de Oriximina, rio Trombetas, margem esquerda, lago Ajudante em frente a Poto Trombetas. Mata de igapo, solo maldrenado.",NA,NA,"2015","11","19","-56.378485","-1.455765",NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Ferreira, F; et al.","s.n.","1999","Southern America","Brazil","Mato Grosso do Sul","-57.018863","-19.577866",NA,"Liana. Flor branca. Simetria floral radial.; Mata ciliar.","CONV019860,10632",NA,"07","03","Corumbá","Base de Estudos do Pantanal, UFMS, Base de Estudos do Pantanal.",NA,NA,"2015","12","15","-57.018863","-19.577866",NA,NA,NA,"CGMS (10632)",NA,NA,NA,"voucher",NA
"397","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R; Vasconcelos, LV","França, F","5630",NA,"Southern America","Brazil","Bahia","-41.312778","-12.765278",NA,"Volúvel sobre plantas emergentes. Folha cartácea discolor. Corola branca.","CONV016897",NA,NA,NA,"Andaraí","Marimbus",NA,NA,"2012",NA,NA,"-41.312778","-12.765278",NA,NA,NA,"167568",NA,NA,NA,"voucher",NA
"398","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Vianna, SA; Avanci Júnior, JA; Santos, MCA; Francener, A","1","2009","Southern America","Brazil","Mato Grosso do Sul","-56.766667","-19.060833",NA,"Disciplina Botânica de Campo 2009 - Mestrado em Biologia Vegetal.; Trepadeira. Flor branca. Fruto pardo.; Pantanal. Capão. Solo arenoso.","CONV019959,25149",NA,"05","08","Corumbá","Fazenda Alegria, Fazenda Alegria.",NA,NA,"2015","12","15","-56.766667","-19.060833",NA,NA,NA,"CGMS (25149)",NA,NA,NA,"voucher",NA
"399","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Souza-Lima, ES; Lima, SS; Torres, M; Paredes, ARQ; Silva, JA","s.n.","2011","Southern America","Brazil","Mato Grosso do Sul","-57.018863","-19.577866",NA,"Curso de Campo 2011 - Mestrado em Biologia Vegetal. &nf;Coordenadas originais 19°34'35,20 S; 57°01'78,00 W.; Liana. Flor branca. Fruto verde imaturo.; Floresta ripária antropizada.","CONV019990,33355",NA,"06","27","Corumbá","Base de Estudos do Pantanal, UFMS, Base de Estudos do Pantanal (BEP - UFMS).",NA,NA,"2015","12","15","-57.018863","-19.577866",NA,NA,NA,"CGMS (33355)",NA,NA,NA,"voucher",NA
"400","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Ramos, WM; Oliveira, AMR; Neves, DR; Silva, CB","89b","2007","Southern America","Brazil","Mato Grosso do Sul","-57.653056","-19.009444",NA,"Curso de campo 2007 - Mestrado em Biologia Vegetal.; Erva.","CONV019919,19594",NA,"08","02","Corumbá","estrada Parque, Estrada Parque.",NA,NA,"2015","12","15","-57.653056","-19.009444",NA,NA,NA,"CGMS (19594)",NA,NA,NA,"voucher",NA
"401","2018-04-26 14:53:13-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R; Vasconcelos, LV","Oliveira, I","61",NA,"Southern America","Brazil","Bahia","-41.312778","-12.765278",NA,"Folha membranácea, levemente discolor. Flor branca, botoes vináceos.","CONV016875",NA,NA,NA,"Andaraí","Marimbus",NA,NA,"2012",NA,NA,"-41.312778","-12.765278",NA,NA,NA,"115802",NA,NA,NA,"voucher",NA
"402","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Boaretto, AG; Leite, CB; Atique, G; Martins, WJ","15","2007","Southern America","Brazil","Mato Grosso do Sul","-57.653056","-19.009444",NA,"Curso de campo 2007 - Mestrado em Biologia Vegetal.; Liana. Flor branca.; Estrada Parque. Solo arenoso. Relevo planície.","CONV019923,19878",NA,"08","01","Corumbá","estrada Parque, Estrada Parque (caixa de empréstimos).",NA,NA,"2015","12","15","-57.653056","-19.009444",NA,NA,NA,"CGMS (19878)",NA,NA,NA,"voucher",NA
"403","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Franco, AM; Seixas, MA; Calazans, V","s.n.","1996","Southern America","Brazil","Mato Grosso do Sul","-57.018863","-19.577866",NA,"Trepadeira volúvel. Flor branca. Presença de frutos.","CONV019795,5362",NA,"11","02","Corumbá","Base de Estudos do Pantanal, Estrada da Base de Estudos do Pantanal.",NA,NA,"2015","12","15","-57.018863","-19.577866",NA,NA,NA,"CGMS (5362)",NA,NA,NA,"voucher",NA
"404","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Amaral Junior, A; Mendonça, JO; Barbosa, SB; Campos, CJ","39","1999","Southern America","Brazil","São Paulo","-51.930414","-21.533379",NA,"Trepadeira. Com látex. Botões presentes.","CONV019833",NA,"04","11","Panorama - Caiuá","Rio Paraná e Rio do Peixe, Margem esquerda do Rio Paraná. Rio do Peixe, ilha de vegetação inundada no meio do rio.",NA,NA,"2015","12","15","-51.930414","-21.533379",NA,NA,NA,"BOTU22868",NA,NA,NA,"voucher",NA
"405","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Boaretto, AG; Leite, CB; Atique, G; Martins, WJ","18","2007","Southern America","Brazil","Mato Grosso do Sul","-57.018863","-19.577866",NA,"Curso de Campo 2007 - Mestrado em Biologia Vegetal.; Liana. Flor branca.; Paratudal. Relevo planície.","CONV019927,19884",NA,"08","02","Corumbá","Base de Estudos do Pantanal, UFMS, Torre da Base de Estudos do Pantanal.",NA,NA,"2015","12","15","-57.018863","-19.577866",NA,NA,NA,"CGMS (19884)",NA,NA,NA,"voucher",NA
"406","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Damasceno-Junior, GA; Nakajima, JN; Romero, R; Pott, VJ","300","2001","Southern America","Brazil","Mato Grosso do Sul","-57.32","-19.08",NA,"Trepadeira.; Mata ciliar. Relevo plano.","CONV019875,13115",NA,"11","22","Corumbá","Rio Paraguai, próximo ao Corixo Moquem, Rio Paraguai, próximo ao Corixo Moquem.",NA,NA,"2015","12","15","-57.32","-19.08",NA,NA,NA,"CGMS13115",NA,NA,NA,"voucher",NA
"407","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Alencar, KMC; Dutra, JD; Silva, GM","13","2006","Southern America","Brazil","Mato Grosso do Sul","-57.066667","-19.266667",NA,"Curso de campo 2006 - Mestrado em Biologia Vegetal.; Liana.; Beira de estrada.","CONV019905",NA,NA,NA,"Corumbá","Estrada Parque, região da Nhecolândia, Estrada Parque, Região da Nhecolândia.",NA,NA,"2015","12","15","-57.066667","-19.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Damasceno-Junior, GA; Nakajima, JN; Romero, R; Pott, VJ","300","2001","Southern America","Brazil","Mato Grosso do Sul","-57.32","-19.08",NA,"Trepadeira.; Mata ciliar. Relevo plano.","CONV019876",NA,"11","22","Corumbá","Rio Paraguai, próximo ao Corixo Moquem, Rio Paraguai, próximo ao Corixo Moquem.",NA,NA,"2015","12","15","-57.32","-19.08",NA,NA,NA,"COR8542",NA,NA,NA,"voucher",NA
"409","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Conceição, CA","142","1983","Southern America","Brazil","Mato Grosso do Sul","-57.021824","-19.581748",NA,"Vegetal decumbente, forrando grande área. Flor alva.; Margem de uma lagoa formada pelo Rio Miranda.","CONV019778",NA,"06","26","Corumbá","Passo do Lontra, Passo do Lontra.",NA,NA,"2015","12","15","-57.021824","-19.581748",NA,NA,NA,"COR0120",NA,NA,NA,"voucher",NA
"410","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Pott, A; Ferreira, CJA","263","1987","Southern America","Brazil","Mato Grosso do Sul","-56.366667","-20.233333",NA,"Projeto 006.80.152-6.; Erva volúvel. Frequente. Flor branca.; Pastagem nativa de 2 anos após gradagem de arrozal em ex-copernicietum. Solo argiloso preto (Calciaquoll). Relevo plano com drenos e dique","CONV020190",NA,"05","07","Miranda","Fazenda São Francisco, Fazenda São Francisco; sub-região de Miranda; Pantanal.",NA,NA,"1995",NA,NA,"-56.366667","-20.233333",NA,NA,NA,"CPAP (3015)",NA,NA,NA,"voucher",NA
"411","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R; Vasconcelos, LV","Ribeiro, PG","3",NA,"Southern America","Brazil","Bahia","-41.0710983276367","-12.8185997009277",NA,"Trepadeira. Folhas papiráceas, discolores. Cálice verde claro, corola branca.","CONV016901",NA,NA,NA,"Nova Redenção","Povoado das Queimadas. Trilha do So",NA,NA,"2012",NA,NA,NA,NA,"23681","auto",NA,"170963",NA,NA,NA,"voucher",NA
"412","2018-04-26 14:53:14-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Amaral Junior, A; Mendonça, JO; Barbosa, SB; Campos, CJ","29","1999","Southern America","Brazil","São Paulo","-51.783333","-21.05",NA,"Trepadeira. Com botões.","CONV019835",NA,"04","09","Castilho","Rio Paraná e Rio Aguapeí, Margem esquerda do Rio Paraná. Margem direita do Rio Aguapeí.",NA,NA,"2015","12","15","-51.783333","-21.05",NA,NA,NA,"BOTU20742",NA,NA,NA,"voucher",NA
"413","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Conceição, CA","249","1989","Southern America","Brazil","Mato Grosso do Sul","-57.018945","-19.577848",NA,"Trepadeira.; Terrestre.","CONV019756,2183",NA,"05","22","Miranda","Passo do Lontra, Passo do Lontra, Base de Pesquisa da UFMS.",NA,NA,"2015","12","15","-57.018945","-19.577848",NA,NA,NA,"CGMS (02183)",NA,NA,NA,"voucher",NA
"414","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Carvalho, FS; Gonzaga, AFN; Catian, G; Galleti, VS; et al.","33","2009","Southern America","Brazil","Mato Grosso do Sul","-57.438333","-18.209722",NA,"Curso Ecologia de Macrófitas Aquáticas da Pós-graduação em Biologia Vegetal da UFMS, 2009.; Erva emergente.; Arrozal.","CONV019976,29028",NA,"06","04","Corumbá","Baía do Bonfim, Rio Paraguai, Baía do Bonfim, Rio Paraguai.",NA,NA,"2015","12","15","-57.438333","-18.209722",NA,NA,NA,"CGMS (29028)",NA,NA,NA,"voucher",NA
"415","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Simão-Bianchini, R","Pott, A; Ferreira, CJA","263","1987","Southern America","Brazil","Mato Grosso do Sul","-56.366667","-20.233333",NA,"Projeto 006.80.152-6.; Erva volúvel. Frequente. Flor branca.; Pastagem nativa de 2 anos após gradagem de arrozal em ex-copernicietum. Solo argiloso preto (Calciaquoll). Relevo plano com drenos e dique","CONV020188,48243",NA,"05","07","Miranda","Fazenda São Francisco, Fazenda São Francisco; sub-região de Miranda; Pantanal.",NA,NA,"1995",NA,NA,"-56.366667","-20.233333",NA,NA,NA,"CGMS (48243)",NA,NA,NA,"voucher",NA
"416","2018-04-26 15:49:11-03","UFRPE","CONVOLVULACEAE_BR",NA,"O","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Athiê-Souza, SM","Stefanello, TH; Santos, VS; Brito, ACS","19","2010","Southern America","Brazil","Mato Grosso do Sul","-57.551944","-18.075278",NA,"Disciplina Botânica de Campo 2010 - Mestrado em Biologia Vegetal.; Trepadeira. Fruto marrom maduro.; Mata ciliar.","CONV019982,30926",NA,"11","23","Corumbá","Baía Mandioré, Sub-região Pantanal do Paraguai, Baía Mandioré.",NA,NA,"2015","12","15","-57.551944","-18.075278",NA,NA,NA,"CGMS (30926)",NA,NA,NA,"voucher",NA
