"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"213","2011-06-09 16:43:00-03","MO","MOBOT","667193","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 6216","1981","5","13","South America","Ecuador","Loja",NA,"Cult. at Predesur.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2008-05-27 22:02:00-03","MO","MOBOT","669764","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","M. Timana (MO)",NA,NA,NA,NA,NA,NA,"Lindl.","Martín E. Timaná","Timaná 3753","1992","2","22","South America","Peru","Madre de Dios","Tambopata","Las Piedras: Cusco Amazónico. Plantas tipo malesas, colectadas en el claro el albergue.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197","2",NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","669784","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","M. Timana (MO)",NA,NA,NA,NA,NA,NA,"Lindl.","Martín E. Timaná","Timaná 3754","1992","2","22","South America","Peru","Madre de Dios","Tambopata","Las Piedras: Cusco Amazónico. Plantas tipo malesas, colectadas en el claro el albergue.","-69.05","-12.48333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"197","3",NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","670635","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","William B. Drew","Drew E-601","1944","9","13","South America","Ecuador","Imbabura",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2009-11-23 16:34:00-02","MO","MOBOT","671857","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer & L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Calaway H. Dodson|P.M. Dodson","Dodson 12913","1982","3","8","South America","Ecuador","Cotopaxi",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2012-10-01 11:38:00-03","MO","MOBOT","672789","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 10667","1985","3","20","South America","Ecuador","El Oro",NA,"Piñas-Machala.","-79.773","-3.657","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"219","2016-10-13 05:57:00-03","MO","MOBOT","672924","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer & L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","David A. Neill|Walter A. Palacios","Neill 6626","1985","8","14","South America","Ecuador","Pastaza",NA,"Río Curaray; boca del Río Namoyacu. Bosque Húmedo Tropical. Bosque primario, terraza del río, suelo aluvial sujeto a inundación ocasional.","-76.75","-1.4","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-2","1",NA,NA,NA,NA
"220","2011-06-09 17:11:00-03","MO","MOBOT","674131","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Calaway H. Dodson|et al.","Dodson 9327","1975","12","31","South America","Ecuador","Cotopaxi",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-06-09 17:11:00-03","MO","MOBOT","674932","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer & L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Calaway H. Dodson|et al.","Dodson 17765","1988","11","23","South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2012-10-01 08:37:00-03","MO","MOBOT","675446","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 15016","1991","3","12","South America","Ecuador","Bolívar",NA,"West of Salinas and La Palma.","-79.01","-1.4","1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"223","2012-10-01 10:57:00-03","MO","MOBOT","675534","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 82-0621-2",NA,NA,NA,"South America","Ecuador",NA,NA,"Without locality.",NA,NA,"62.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","676484","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Thomas B. Croat","Croat 72095","1992","2","10","South America","Ecuador","Pichincha",NA,"Reserva Natural Río Guajalito; along student's trail above main station, 3.5 km NE of Quito-Chiriboga-Santo Domingo Road at km 59.","-78.80305","-0.23138","1850.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"106","3",NA,NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","677084","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Percy Núñez V.|O. L. Phillips|Nestor Jaramillo","Núñez Vargas 10498","1989","5","27","South America","Peru","Madre de Dios","Tambopata","Cusco Amazónico, Tourist Lodge. Trail 1, 15 km NE of Puerto Maldonado.","-69.05","-12.55","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","2",NA,NA,NA,NA
"226","2012-10-01 13:02:00-03","MO","MOBOT","678009","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|X. Hirtz","Hirtz 4352","1989","8",NA,"South America","Ecuador","Morona-Santiago",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"227","2012-10-01 11:40:00-03","MO","MOBOT","678116","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 9841","1984","3","31","South America","Ecuador","Pichincha",NA,"Chiriboga-Sto. Domingo.","-79","-0.35","1650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"228","2012-10-01 11:19:00-03","MO","MOBOT","678452","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 90-0102-4","1990","1","2","South America","Ecuador","Zamora-Chinchipe",NA,"Loja-Zamora.","-78.98333","-4.03333","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"229","2011-06-09 16:43:00-03","MO","MOBOT","679564","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 6427","1981","7","6","South America","Ecuador","Napo",NA,"Baeza.","-77.883333","-0.45","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2012-10-01 12:31:00-03","MO","MOBOT","679657","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 4483","1989","8",NA,"South America","Ecuador","Pichincha",NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"231","2011-06-09 16:43:00-03","MO","MOBOT","679846","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 6440","1981","8","3","South America","Ecuador","Pichincha",NA,"Quito-Sto. Domingo via Chiriboga.","-78.733333","-0.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2018-06-03 05:28:00-03","MO","MOBOT","801006","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (QCA)",NA,NA,NA,NA,NA,NA,"Lindl.","Alberto Dik","Dik 514","1993","9","13","South America","Ecuador","Napo","Orellana","Parque Nacional Yasuní. Carretera y oleoducto de Maxus en construcción, Km 53-54. Bosque húmedo Tropical. Bosque primario. Suelo rojo.","-76.46666","-0.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-06-16 04:36:00-03","MO","MOBOT","802135","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","L. Endara (FLAS)",NA,NA,NA,NA,NA,NA,"Lindl.","Carlos Aulestia|Milton Aulestia","Aulestia 928","1993","1","21","South America","Ecuador","Esmeraldas","San Lorenzo","Parroquia Ricaurte. Centro Pambilar. Bosque Pluvial Tropical. Bosque primario.","-78.6","1.13333","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2012-10-01 09:42:00-03","MO","MOBOT","639598","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 15119","1991","3","17","South America","Ecuador","Carchi",NA,"Maldonado-Chical.","-78.15","1","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"235","2012-10-01 08:39:00-03","MO","MOBOT","674426","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 15114","1991","3","17","South America","Ecuador","Carchi",NA,"Maldonado-Chical.","-78.15","1","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"236","2012-10-01 12:43:00-03","MO","MOBOT","654511","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 10686","1985","3","20","South America","Ecuador","El Oro",NA,"Sta. Rosa-Loja.","-79.2","-3.9833333","830.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"237","2011-06-08 17:18:00-03","MO","MOBOT","643089","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","D.E. Christensen, 1990 (AAU)",NA,NA,NA,NA,NA,NA,"Lindl.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 21555","1980","2","20","South America","Ecuador","Napo",NA,"Río Aguarico. S of the river at Cuyabeno. Rain forest.","-75.88333","-0.28333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2011-06-09 16:43:00-03","MO","MOBOT","679465","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|et al.","Luer 6426","1981","7","5","South America","Ecuador","Pastaza",NA,"Baños-Puyo.","-78.294","-1.391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2009-07-09 17:05:00-03","MO","MOBOT","2476117","PreservedSpecimen","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Gert G. Hatschbach","Hatschbach 19585",NA,NA,NA,"South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2011-05-04 19:39:00-03","MO","MOBOT","1730074","PreservedSpecimen","Plantae","Orchidaceae","Stelis","pichinchae","Stelis pichinchae","G. Calatayud",NA,NA,NA,NA,NA,NA,"Dodson & Garay","Gloria Calatayud|Camilo Díaz S.|et al.","Calatayud Hermosa 273","2000","2","16","South America","Peru","Cajamarca","San Ignacio","San José de Lourdes, Selva Andina","-78.90388","-4.98972","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2011-05-04 19:46:00-03","MO","MOBOT","1730133","PreservedSpecimen","Plantae","Orchidaceae","Stelis","pichinchae","Stelis pichinchae","G. Calatayud",NA,NA,NA,NA,NA,NA,"Dodson & Garay","Gloria Calatayud|José Campos de la Cruz|M. Huamán|Jorge Lingán","Calatayud Hermosa 332","2000","3","8","South America","Peru","Cajamarca","San Ignacio","Huarango, Nuevo Mundo","-78.63972","-5.24777","1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2016-04-07 14:03:40-03","UNIOESTE","UNOP","1243","S","Plantae","Orchidaceae","Stelis","pauciflora","Stelis pauciflora","Ignowski, H.","2013","11","05","Epífita.",NA,NA,"Lindl.","Ferneda Rocha, L.C.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.; Escher, A.; Buturi, V.C.; Cardozo, A.P.; Engels, M.E.","295","2013","10","20",NA,"Brasil","Paraná","Guaratuba","Parque Nacional Saint Hilaire & Lange, Salto Parati","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-08-31 09:19:51-03","INPA","INPA","75470","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Braga, PIS","1980",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Braga, PIS","1073","1978","02","20","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rio Uatumã 4km da cachoeira, Rio Uatumã 4 Km da Cachoeira.","-60.0250015258789","-2.03444004058838",NA,NA,NA,"INPA0075470","INPA0075470 INPA0075470_e INPA0075470_e1",NA,NA,"229398","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-08-31 09:19:51-03","INPA","INPA","71512","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Braga, PIS","1980",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Rodrigues, WA","9853","1977","11","07","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Cordilheira do Pico da Neblina, Cordilheira do Pico da Neblina, caminho para o Pico 31 de Março, Cuiabaxí. Mata de terra firme, solo úmido.","-65.95","0.87",NA,NA,NA,"INPA0071512","INPA0071512 INPA0071512_e INPA0071512_e1","-65.95","0.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-08-31 09:19:51-03","INPA","INPA","27280","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Pabst, GFJ","1970",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Prance, GT","10148","1969","02","21","Southern America","Brasil","Roraima","Alto Alegre","Serra dos Surucucus, NW of Mission station. Forest on terra firme.","-63.55","2.7",NA,NA,NA,"INPA0027280","INPA0027280 INPA0027280_e","-63.55","2.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-08-31 09:19:51-03","INPA","INPA","167929","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Wright, F","1991",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Mori, SA","21233","1990","06","09","Southern America","Brasil","Amazonas",NA,"Rio Negro, near Ponto de Pagodão in the Paraná de Anavilhanas. Inundated forest along river.","-60.916667","-2.75",NA,NA,NA,"INPA0167929","INPA0167929 INPA0167929_e","-60.916667","-2.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-01-10 20:51:59-03","INPA","INPA","195079","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ribeiro, JELS","1998","12",NA,NA,"Monocotyledon","Asparagales","Lindl.","Ribeiro, JELS","1057","1993","08","09","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé da Bolívia.","-59.966667","-2.883333",NA,NA,NA,"INPA0195079",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-01-10 20:51:59-03","INPA","INPA","195132","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ribeiro, JELS",NA,NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Ribeiro, JELS","1435","1994","09","23","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará.","-59.966667","-2.883333",NA,NA,NA,"INPA0195132",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-01-10 20:51:59-03","INPA","INPA","195165","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ribeiro, JELS",NA,NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Ribeiro, JELS","1713","1995","09","13","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará.","-59.966667","-2.883333",NA,NA,NA,"INPA0195165",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-01-10 20:51:59-03","INPA","INPA","195204","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Ribeiro, JELS","1998","11",NA,NA,"Monocotyledon","Asparagales","Lindl.","Ribeiro, JELS","1960","1998","01","20","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Igarapé do Acará.","-59.966667","-2.883333",NA,NA,NA,"INPA0195204",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-08-31 09:19:51-03","INPA","INPA","254005","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Boeira, ASP","2010","06","09",NA,"Monocotyledon","Asparagales","Lindl.","Sakagawa, S","685","2009","04","06","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Arredores da torre da LBA","-66.767777","-0.212222",NA,NA,NA,"INPA0254005","INPA0254005 INPA0254005_e","-66.767777","-0.212222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-31 09:19:51-03","INPA","INPA","34093","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Braga, PIS","1977",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Prance, GT","15875","1971","10","31","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Camanaus, Camanaus. Caatinga on white sand, terra firme.","-66.9356","-0.1483",NA,NA,NA,"INPA0034093","INPA0034093 INPA0034093_e INPA0034093_e1","-66.9356","-0.1483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-01-10 20:51:59-03","INPA","INPA","5101","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Pabst, GFJ","1960",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Ferreira, E","57-52","1957","02","27","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke.","-59.966667","-2.883333",NA,NA,NA,"INPA0005101","INPA0005101 INPA0005101_e","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-01-10 20:51:59-03","INPA","INPA","5906","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Pabst, GFJ","1960",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Ferreira, E","57-148","1957","10","17","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke, 1º acampamento, Riacho Grande.","-59.966667","-2.883333",NA,NA,NA,"INPA0005906","INPA0005906 INPA0005906_e","-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-08-31 09:19:51-03","INPA","INPA","87963","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Braga, PIS","1980",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Maia, LA","748","1979","07","19","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","BR 307, Estrada BR-307.","-66.75","0.4",NA,NA,NA,"INPA0087963","INPA0087963_e INPA0087963_e1","-66.75","0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-08-31 09:19:51-03","INPA","INPA","29230","S","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Braga, PIS","1977",NA,NA,NA,"Monocotyledon","Asparagales","Lindl.","Prance, GT","10879","1971","03","08","Southern America","Brasil","Roraima",NA,"Vicinity of Uaicá airstrip, rio Uraricoeira. Forest on terra firme.","-63.183333","3.55",NA,NA,NA,"INPA0029230","INPA0029230 INPA0029230_e INPA0029230_e1","-63.183333","3.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-08-31 09:19:51-03","INPA","INPA","77922","S","Plantae","Orchidaceae","Stelis","endresii","Stelis endresii",NA,NA,NA,NA,NA,"Monocotyledon","Asparagales","Rchb.f.","Silva, ASL da","254","1977","11","17","Southern America","Brasil","Pará","Itaituba","BR 163 km 1203, Cuiabá-Santarém, Km 1203. Forest on terra firme.","-55.621038","-6.136256",NA,NA,NA,"INPA0077922","INPA0077922 INPA0077922_e INPA0077922_e1","-55.621038","-6.136256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","11835",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Êpifita á altura de 1m, botões florais, flores com pétalas cor rosa.",NA,NA,"Lindl.","V. Demuner; et al","363","1999","12","16",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Country Club","-40.635556","-19.925556",NA,NA,NA,"MBML011835",NA,"40W38'8","19S55'32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","13681",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Flores vináceas.",NA,NA,"Lindl.","L. Kollmann; et al","3206","2000","10","13",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,NA,NA,"MBML013681",NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","13751",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita. Folhas verdes, inflorescência verde, flores verde arroxeadas.",NA,NA,"Lindl.","A. P. Fontana","66","2000","11","12",NA,"Brasil","Espírito Santo","Santa Teresa","Morro do Loteamento Jardim da Montanha","-40.587778","-19.950556",NA,NA,NA,"MBML013751",NA,"40W35'16","19S57'2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","14187",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","R. R. Vervloet/2002",NA,NA,NA,"Epífita em galho caído. Sépalas verdes, pétalas e labelo vináceos. Coluna branca.",NA,NA,"Lindl.","A. Chiarelo",NA,"2001","03","23",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata da Prefeitura","-40.620278","-19.923333",NA,NA,NA,"MBML014187",NA,"40W37'13","19S55'24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","15557",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita na sombra. Flores lilás.",NA,NA,"Lindl.","L. Kollmann","5013","2001","11","21",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"MBML015557",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","15659",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita na sombra. Flores lilás.",NA,NA,"Lindl.","L. Kollmann; et al","5012","2001","11","07",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"MBML015659",NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","20914",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","A. P. Fontana/23-04-2004",NA,NA,NA,"Epífita, flores com sépalas amarelas esverdeadas, pétalas e labelo vináceo.",NA,NA,"Lindl.","A. P. Fontana; et al","535","2003","03","14",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço","-40.620556","-19.931111",NA,NA,NA,"MBML020914",NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","335",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita com flores vináceas, ciófila, mata,",NA,NA,"Lindl.","W. Boone","929","1985","12","02",NA,"Brasil","Espírito Santo","Santa Teresa","Nova Lombardia","-40.510556","-19.823611",NA,NA,NA,"MBML000335",NA,"40W30'38","19S49'25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-07-10 09:48:36-03","MBML","MBML-HERBARIO","3704",NA,"Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","Fraga/11-11-2002",NA,NA,NA,"Epífita estéril. Culta/alcool em 25/X1/1987. sépalas alvo rosadas, pétalas, labelo e coluna vinho. Herborizada em 8/11/1988. sépalas roxas e pétalas e labelo amarelo com uma linha rosea no ápice.",NA,NA,"Lindl.","H. Q. Boudet Fernandes","2143","1987","06","08",NA,"Brasil","Espírito Santo","Santa Teresa","Vinte e Cinco de Julho","-40.604167","-19.780833",NA,NA,NA,"MBML003704",NA,"40W36'15","19S46'51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
