"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"581","2020-09-12 05:00:02-03","US","US","3466388","PreservedSpecimen","Plantae","Myrtaceae","Psidium","luridum","Psidium luridum","(Spreng.) Burret",NA,NA,NA,NA,"G. Hatschbach & O. S. Ribas","1990","11","20","Brazil","Paraná","Palmas","-51.9906005859375","-26.4841995239258",NA,NA,"US01889694","US01889694_01 US01889694_02","54810","South America - Neotropics","Rio Chopim, 7 km abaixo da nascente.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"46666","auto","Dicotyledonae",NA,"1",NA,NA
"582","2020-09-12 05:00:02-03","US","US","1934764","PreservedSpecimen","Plantae","Myrtaceae","Psidium","ovale","Psidium ovale","(Spreng.) Burret",NA,NA,NA,NA,"W. G. F. Herter",NA,NA,NA,"Uruguay","Rivera",NA,NA,NA,NA,NA,"US03050683",NA,"1657","South America","Dep. de Rivera, Ataques.",NA,NA,NA,NA,"Myrtales",NA,NA,"200",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"583","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare mucronatum","(Cambess.) Landrum",NA,NA,NA,NA,"-- Ule","1905","3","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,"1737","South America - Neotropics",NA,NA,NA,NA,NA,"Myrtales",NA,"mucronatum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"584","2020-09-12 05:00:02-03","US","US","3177891","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare pohlianum","(O. Berg) Landrum",NA,NA,NA,NA,"G. Hatschbach & J. Cordeiro","1988","1","25","Brazil","Goiás",NA,NA,NA,NA,NA,"US01889748","US01889748_01 US01889748_02","51860","South America - Neotropics","Rod. BR 040; 15/20 Km L de Cristalina",NA,NA,NA,NA,"Myrtales",NA,"pohlianum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"585","2020-09-12 05:00:02-03","US","US","3022208","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"G. Eiten & L. T. Eiten","1968","10","4","Brazil","Mato Grosso","Barra do Garças","-52.2566986083984","-15.8900003433228",NA,NA,"US01889733","US01889733_01 US01889733_02","9058","South America - Neotropics","210 Km along new road NNE of village of Xavantina. Ca. 50 Km due S of Royal Society-Royal Geographic Society Base Campo. At Corrego do Gato",NA,NA,NA,NA,"Myrtales",NA,NA,"450",NA,"123012","auto","Dicotyledonae",NA,"1",NA,NA
"586","2020-09-12 05:00:02-03","US","US","1564820","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare pohlianum","(O. Berg) Landrum","Landrum, L. R.",NA,NA,NA,"I. Velez","1946","4","23","Venezuela","Bolívar",NA,"-67.16","6.4",NA,NA,"US00814778",NA,"2519","South America - Neotropics","Parguasa",NA,NA,NA,NA,"Myrtales",NA,"pohlianum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"587","2020-09-12 05:00:02-03","US","US","1232596","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"H. F. Pittier","1925","4","5","Venezuela","Cojedes",NA,NA,NA,NA,NA,"US03050702","US03050702_01","11689","South America - Neotropics","Between El Tincao and S. Carlos, in savannas.",NA,NA,NA,NA,"Myrtales",NA,"salutare",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"588","2020-09-12 05:00:02-03","US","US","2577529","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"L. Smith & R. M. Klein","1964","12","7","Brazil","Santa Catarina","Campo Erê","-53.0780982971191","-26.3941993713379",NA,NA,"US01889736","US01889736_01 US01889736_02","13826","South America - Neotropics","Fazenda Campos São Vicente, 24 km west of Campo Erê",NA,NA,NA,NA,"Myrtales",NA,NA,"900","1000","24706","auto","Dicotyledonae",NA,"1",NA,NA
"589","2020-09-12 05:00:02-03","US","US","3378558","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"T. Henkel & M. Chin","1994","7","9","Guyana","Potaro-Siparuni",NA,"-60.2","4.8",NA,NA,"US00612679",NA,"5501","South America - Neotropics","Pakaraima Mts; Upper Ireng R watershed; Kaatnang R, near base of Malakwalai-Tipu",NA,NA,NA,NA,"Myrtales",NA,NA,"700",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"590","2020-09-12 05:00:02-03","US","US","1590592","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare sericeum","(Cambess.) Landrum",NA,NA,NA,NA,"S. Venturi","1928","11","24","Argentina","Tucuman",NA,NA,NA,NA,NA,"US03050694",NA,"7582","South America","Departamento Burroyaco, Cerro del Campo.",NA,NA,NA,NA,"Myrtales",NA,"sericeum","1000",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"591","2020-09-12 05:00:02-03","US","US","1932299","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"V. E. Rudd","1944","3","3","Venezuela","Cojedes",NA,NA,NA,NA,NA,"US03050706",NA,"496","South America - Neotropics","San Carlos, Experiment Station.",NA,NA,NA,NA,"Myrtales",NA,"salutare",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"592","2020-09-12 05:00:02-03","US","US","3385079","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","1993","2","4","Guyana","Potaro-Siparuni",NA,"-60.0333","4.8",NA,NA,"US00629566",NA,"1171","South America - Neotropics","Pakaraima Mts, Upper Ireng River, 1-2 km S of Cipo settlement along banks of Ireng River",NA,NA,NA,NA,"Myrtales",NA,NA,"560",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"593","2020-09-12 05:00:02-03","US","US","3111988","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"L. R. Landrum","1982","1","7","Brazil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"US01889732","US01889732_01 US01889732_02","4112","South America - Neotropics","Rio Branco do Sul, along road to Cerro Azul",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"37352","auto","Dicotyledonae",NA,"1",NA,NA
"594","2020-09-12 05:00:02-03","US","US","1707178","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"O. L. Haught","1939","2","12","Colombia","Boyacá",NA,NA,NA,NA,NA,"US03050699",NA,"2602","South America - Neotropics","Los Llanos. Deparamento Boyacá. La Comarca, about 15 km east of Barranca de Upia.",NA,NA,NA,NA,"Myrtales",NA,"salutare","300",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"595","2020-09-12 05:00:02-03","US","US","2102031","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"B. Rambo & B. Rambo","1951","12","26","Brazil","Rio Grande do Sul","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"US01889742","US01889742_01 US01889742_02","51445","South America - Neotropics","Passo do Socorro p. Vacaria",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"63451","auto","Dicotyledonae",NA,"1",NA,NA
"596","2020-09-12 05:00:02-03","US","US","1834328","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"J. T. Baldwin","1943","9","26","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"US01889744","US01889744_01 US01889744_02","3047","South America - Neotropics","Matto Grosso: Braco, Rio Arinos",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"597","2020-09-12 05:00:02-03","US","US","3065591","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","1985","2","9","Guyana","U. Takutu-U. Essequibo",NA,"-59.46","3.06",NA,NA,"US00655232","US00655232_01","87","South America - Neotropics","Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls",NA,NA,NA,NA,"Myrtales",NA,NA,"90","120",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"598","2020-09-12 05:00:02-03","US","US","3265676","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"B. Hoffman & H. Jacobs","1992","2","25","Guyana","U. Takutu-U. Essequibo",NA,"-59.6433","4.15333",NA,NA,"US00660568",NA,"1029","South America - Neotropics","Southern Pakaraima Mts, 17 km NW of Karasabai, mouth of Tipuru River at Ireng River",NA,NA,NA,NA,"Myrtales",NA,NA,"150",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"599","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","1990","3","7","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"3502","South America - Neotropics","U. Takutu - U. Essequibo. Rupununi area, Karasabai Village, 4 miles north past Youroura Creek.",NA,NA,NA,NA,"Myrtales",NA,NA,"100",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"600","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"P. Acevedo-Rodriguez, C. Feuillet, T. McDowell & S. Tiwari","1990","3","7","Guyana","U. Takutu-U. Essequibo",NA,"-59.5","4.05",NA,NA,NA,NA,"3502","South America - Neotropics","Rupununi area, Karasabai Village, 4 miles north past Youroura Creek",NA,NA,NA,NA,"Myrtales",NA,NA,"100","110",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"601","2020-09-12 05:00:02-03","US","US","2212714","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","McVaugh, R.",NA,NA,NA,"H. S. Irwin","1956","4","17","Guyana","U. Takutu-U. Essequibo",NA,"-59.78","3.41",NA,NA,"US00655233",NA,"737","South America - Neotropics","Rupununi Dist., 4 mi. N of Lethem",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"602","2020-09-12 05:00:02-03","US","US","3057386","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare pohlianum","(O. Berg) Landrum","Landrum, L. R.",NA,NA,NA,"T. C. Plowman & F. Guánchez M.","1984","4","28","Venezuela","Amazonas","Atures",NA,NA,NA,NA,"US00814777",NA,"13756","South America - Neotropics","Puerto Ayacucho, road NE towards El Burro, 27.5 km from Puerto Ayacucho",NA,NA,NA,NA,"Myrtales",NA,"pohlianum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"603","2020-09-12 05:00:02-03","US","US","1232654","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"H. F. Pittier","1925","4","9","Venezuela","Portuguesa",NA,NA,NA,NA,NA,"US03050701",NA,"11748","South America - Neotropics","Llanos de Araure, in savannas.",NA,NA,NA,NA,"Myrtales",NA,"salutare",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"604","2020-09-12 05:00:02-03","US","US","1857316","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"Bro. Apolinar A.","1944","12",NA,"Colombia","Magdalena",NA,NA,NA,NA,NA,"US03050698",NA,"685","South America - Neotropics","Pueblo Bello, Munic. Valle Dupar.",NA,NA,NA,NA,"Myrtales",NA,"salutare","1200",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"605","2020-09-12 05:00:02-03","US","US","3374038","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"P. Mutchnick & S. Tiwari","1995","5","31","Guyana","Potaro-Siparuni",NA,"-59.8461","4.71",NA,NA,"US00601464",NA,"1420","South America - Neotropics","Northern Pakaraima Mts. Ciong Valley, 9 km N of Kato Village",NA,NA,NA,NA,"Myrtales",NA,NA,"900",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"606","2020-09-12 05:00:02-03","US","US","1878181","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare sericeum","(Cambess.) Landrum",NA,NA,NA,NA,"Rosengurtt","1942","11","15","Uruguay","Paysandu",NA,NA,NA,NA,NA,"US03050693",NA,"B-3250½","South America","Chapicuy. Orillas del río Uruguay, Sta. Sofía.",NA,NA,NA,NA,"Myrtales",NA,"sericeum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"607","2020-09-12 05:00:02-03","US","US","3307599","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"T. McDowell, C. Feuillet, P. Acevedo-Rodriguez, S. Tiwari & A. Raphael","1990","3","7","Guyana","U. Takutu-U. Essequibo",NA,"-59.5","4.05",NA,NA,"US00474970","US00474970_01","2154","South America - Neotropics","NE from Karasabai, to Yourora Creek",NA,NA,NA,NA,"Myrtales",NA,NA,"100","110",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"608","2020-09-12 05:00:02-03","US","US","1800359","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","McVaugh, R.",NA,NA,NA,"Ll. Williams","1940","4","5","Venezuela","Bolívar",NA,"-63.33","6.83",NA,NA,"US00814770",NA,"12778","South America - Neotropics","La Paragua",NA,NA,NA,NA,"Myrtales",NA,NA,"80",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"609","2020-09-12 05:00:02-03","US","US","2267811","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"L. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,"US01889741","US01889741_01 US01889741_02","9327","South America - Neotropics","Campo. Fazenda Campo São Vicente, 24 Km west of Campo Er~e",NA,NA,NA,NA,"Myrtales",NA,NA,"900","1000","22671","auto","Dicotyledonae",NA,"1",NA,NA
"610","2020-09-12 05:00:02-03","US","US","1564814","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare pohlianum","(O. Berg) Landrum","Landrum, L. R.",NA,NA,NA,"I. Velez","1946","4","12","Venezuela","Bolívar",NA,"-67.16","6.4",NA,NA,"US00814779","US00814779_01","2374","South America - Neotropics","Parguasa",NA,NA,NA,NA,"Myrtales",NA,"pohlianum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"611","2020-09-12 05:00:02-03","US","US","2144567","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"J. A. Steyermark","1944","5","4","Venezuela","Merida",NA,NA,NA,NA,NA,"US03050705",NA,"56312","South America - Neotropics","Between Beguilla and Mucuchachí.",NA,NA,NA,NA,"Myrtales",NA,"salutare","1065","2430",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"612","2020-09-12 05:00:02-03","US","US","1954394","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"B. J. Pickel & A. Pickel","1948","6","15","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"US01889743","US01889743_01 US01889743_02","3225","South America - Neotropics","In the Arboretum.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"53584","auto","Dicotyledonae",NA,"1",NA,NA
"613","2020-09-12 05:00:02-03","US","US","2432702","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare sericeum","(Cambess.) Landrum",NA,NA,NA,NA,"T. Pederson","1954","11","30","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03050691",NA,"3020","South America","Hilly grasslands by the R. Paraná and tributaries. Estancia Las Tres Marias, Dep. Empedrado.",NA,NA,NA,NA,"Myrtales",NA,"sericeum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"614","2020-09-12 05:00:02-03","US","US","1934687","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare mucronatum","(Cambess.) Landrum",NA,NA,NA,NA,"W. G. F. Herter",NA,NA,NA,"Uruguay","San Jose",NA,NA,NA,NA,NA,"US03050697","US03050697_01","930a","South America","Dep. de S. José, Rincón Gallinas.",NA,NA,NA,NA,"Myrtales",NA,"mucronatum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"615","2020-09-12 05:00:02-03","US","US","1930251","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare mucronatum","(Cambess.) Landrum",NA,NA,NA,NA,"H. H. Bartlett","1944","1","9","Uruguay","Cerro Largo",NA,NA,NA,NA,NA,"US03050695",NA,"21279","South America","Roadside 4.8 km. South of Melo, Departamento de Cerro Largo.",NA,NA,NA,NA,"Myrtales",NA,"mucronatum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"616","2020-09-12 05:00:02-03","US","US","3257930","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"T. McDowell, C. Feuillet, P. Acevedo-Rodriguez, S. Tiwari & A. Raphael","1990","3","8","Guyana","U. Takutu-U. Essequibo",NA,"-59.6","4.03333",NA,NA,"US00660569",NA,"2187","South America - Neotropics","NW from Karasabai to Maon along banks of Ireng River",NA,NA,NA,NA,"Myrtales",NA,NA,"100","110",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"617","2020-09-12 05:00:02-03","US","US","1800291","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","McVaugh, R.",NA,NA,NA,"Ll. Williams","1940","3","10","Venezuela","Bolívar",NA,"-63.33","6.83",NA,NA,"US00814771",NA,"12550","South America - Neotropics","La Paragua",NA,NA,NA,NA,"Myrtales",NA,NA,"70",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"618","2020-09-12 05:00:02-03","US","US","2484223","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"G. Hatschbach","1965","10","14","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"US01889734","US01889734_01 US01889734_02","12997","South America - Neotropics",NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,"28572","auto","Dicotyledonae",NA,"1",NA,NA
"619","2020-09-12 05:00:02-03","US","US","1023460","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"J. N. Rose & Mrs. J.N. Rose","1916","10","15","Venezuela",NA,NA,NA,NA,NA,NA,"US03050704","US03050704_01","21623","South America - Neotropics","Vicinity of Caracas.",NA,NA,NA,NA,"Myrtales",NA,"salutare",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"620","2020-09-12 05:00:02-03","US","US","2198000","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare sericeum","(Cambess.) Landrum",NA,NA,NA,NA,"A. L. Cabrera","1954","10","6","Argentina","Corrientes",NA,NA,NA,NA,NA,"US03050692",NA,"11633","South America","Mburucuyá: Estancia Santa Teresa.",NA,NA,NA,NA,"Myrtales",NA,"sericeum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"621","2020-09-12 05:00:02-03","US","US","2861699","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"H. S. Irwin & T. R. Soderstrom","1964","10","1","Brazil","Mato Grosso",NA,NA,NA,NA,NA,"US01889737","US01889737_01 US01889737_02","6506","South America - Neotropics","1 km NE of Garapú.",NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"622","2020-09-12 05:00:02-03","US","US","988033","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"H. F. Pittier","1819","7","5","Venezuela","Carabobo",NA,NA,NA,NA,NA,"US03050700",NA,"7936","South America - Neotropics","Hacienda de Cura, near San Joaquín.",NA,NA,NA,NA,"Myrtales",NA,"salutare","480","1200",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"623","2020-09-12 05:00:02-03","US","US","2937088","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"F. Delascio Chitty & R. L. Liesner","1978","7",NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,"US01209166",NA,"6909","South America - Neotropics","Distrito Páez. Laguna Larga, 8 km al Sur-este de Upata",NA,NA,NA,NA,"Myrtales",NA,"salutare","350",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"624","2020-09-12 05:00:02-03","US","US","1878184","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare mucronatum","(Cambess.) Landrum",NA,NA,NA,NA,"Rosengurtt","1942","11","15","Uruguay","Paysandu",NA,NA,NA,NA,NA,"US03050696","US03050696_01","B-4183","South America","Chapicuy. Orrilas del río Uruguay, Sta. Sofía.",NA,NA,NA,NA,"Myrtales",NA,"mucronatum",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"625","2020-09-12 05:00:02-03","US","US","2249323","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"L. Smith & R. Reitz","1957","1","15","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"US01889739","US01889739_01 US01889739_02","10055","South America - Neotropics","Morro Pinheiro Seco, 3km east of Lages",NA,NA,NA,NA,"Myrtales",NA,NA,"900","950","70701","auto","Dicotyledonae",NA,"1",NA,NA
"626","2020-09-12 05:00:02-03","US","US","3468166","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"N. L. Cuello","1989","2","2","Venezuela","Bolívar","Cedeño","-66.93","7.13",NA,NA,"US00815236",NA,"743","South America - Neotropics","La Urbana, en las inmediaciones, cerro Los Pozos",NA,NA,NA,NA,"Myrtales",NA,NA,"30",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"627","2020-09-12 05:00:02-03","US","US","988483","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare salutare","(Kunth) O. Berg",NA,NA,NA,NA,"H. F. Pittier","1918","1","28","Venezuela","Carabobo",NA,NA,NA,NA,NA,"US03050703",NA,"8382","South America - Neotropics","Valencia, in sunny bushes.",NA,NA,NA,NA,"Myrtales",NA,"salutare","450",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"628","2020-09-12 05:00:02-03","US","US","3385052","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"T. Henkel & R. James","1993","11","18","Guyana","U. Takutu-U. Essequibo",NA,"-59.3333","2.41667",NA,NA,"US00635545",NA,"3479","South America - Neotropics","South Rupununi Savanna; Boidkorodai Mt; 7 km SW of Aishalton",NA,NA,NA,NA,"Myrtales",NA,NA,"220",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"629","2020-09-12 05:00:02-03","US","US","2268099","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"L. Smith & Klein, R.","1957","2","20","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,"US01889738","US01889738_01 US01889738_02","11554","South America - Neotropics","Fazenda Campo São Vicente 24km west of Campo Erê",NA,NA,NA,NA,"Myrtales",NA,NA,"900","1000","22671","auto","Dicotyledonae",NA,"1",NA,NA
"630","2020-09-12 05:00:02-03","US","US","2249319","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg",NA,NA,NA,NA,"L. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina","Chapecó","-52.6183013916016","-27.096399307251",NA,NA,"US01889740","US01889740_01 US01889740_02","9348","South America - Neotropics","Fazenda Campo São Vicente, 24 km west of Campo Erê",NA,NA,NA,NA,"Myrtales",NA,NA,"900","1000","22671","auto","Dicotyledonae",NA,"1",NA,NA
"631","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Landrum, L. R.",NA,NA,NA,"T. Henkel, M. Chin & W. Ryan","1993","1","19","Guyana","Potaro-Siparuni",NA,"-59.9667","4.83333",NA,NA,NA,NA,"880","South America - Neotropics","Pakaraima Mts, 3 km transect SE from Tay-klay-o Creek; 6 km upstream of juncture with Upper Ireng R",NA,NA,NA,NA,"Myrtales",NA,NA,"650","825",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"632","2020-09-12 05:00:02-03","US","US","3322973","PreservedSpecimen","Plantae","Myrtaceae","Psidium","salutare","Psidium salutare","(Kunth) O. Berg","Holst, Bruce K.",NA,NA,NA,"P. Acevedo-Rodriguez & S. Tiwari","1990","2","17","Guyana",NA,NA,NA,NA,NA,NA,"US00517849",NA,"3261","South America - Neotropics","U. Takutu - U. Essequibo. Rupununi area, Karanambo.",NA,NA,NA,NA,"Myrtales",NA,NA,"110",NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
