"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"144","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710402","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Ratter, J.A.|Ferreira, A.|Santos, R.R.|Souza, R.",NA,"1968","5","25",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710402' target='other'> <mi>dwc_moreinfo</mi></a>","P02710402",NA,NA,"Gardner","Mato Grosso",NA,"-51.86667","-12.9","P02710402_01","Lagoa de Leo, 8 km SW of the Base Camp of the expedition (c. 270 km N of Xavantina).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1533",NA,NA
"145","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710412","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710412' target='other'> <mi>dwc_moreinfo</mi></a>","P02710412",NA,NA,"Gardner","São Paulo",NA,NA,NA,"P02710412_01","Brésil, S. paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19500",NA,NA
"146","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710413","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Glaziou, A.",NA,"1881","4","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710413' target='other'> <mi>dwc_moreinfo</mi></a>","P02710413",NA,NA,"Gardner","São Paulo",NA,NA,NA,"P02710413_01","Brésil, S. Paulo, Campos d´Ipanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12894",NA,NA
"147","2018-01-18 13:05:09-02","MNHN","RECOLNAT_MNHN_P","P02710414","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Glaziou, A.",NA,"1881","4","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710414' target='other'> <mi>dwc_moreinfo</mi></a>","P02710414",NA,NA,"Gardner","São Paulo",NA,NA,NA,"P02710414_01","Brésil, S. Paulo, Campos d´Ipanema.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12894",NA,NA
"148","2015-09-04 05:37:10-03","MNHN","RECOLNAT_MNHN_P","P02715686","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715686' target='other'> <mi>dwc_moreinfo</mi></a>","P02715686",NA,NA,"Gardner","Minas Gerais",NA,NA,NA,"P02715686_01","Brésil. Minas Geraes.",NA,NA,NA,NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2018-01-18 14:51:29-02","MNHN","RECOLNAT_MNHN_P","P02715690","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Claussen",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02715690' target='other'> <mi>dwc_moreinfo</mi></a>","P02715690",NA,NA,"Gardner",NA,NA,NA,NA,"P02715690_01","Brésil.",NA,NA,NA,NA,"Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 05:44:01-03","MNHN","RECOLNAT_MNHN_P","P02674710","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Philcox, D.|Onishi, E.",NA,"1968","5","3",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02674710' target='other'> <mi>dwc_moreinfo</mi></a>","P02674710",NA,NA,"Gardner","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","P02674710_01","Fazenda Água Limpa, 25 km SSE Brasília.",NA,NA,"70570","auto","Nakajima",NA,NA,NA,NA,NA,NA,NA,NA,"4882",NA,NA
"151","2015-09-04 05:26:36-03","MNHN","RECOLNAT_MNHN_P","P02710399","PreservedSpecimen",NA,"Asteraceae","Vernonia","elegans","Vernonia elegans","Mexia, Y.",NA,"1931","4","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02710399' target='other'> <mi>dwc_moreinfo</mi></a>","P02710399",NA,NA,"Gardner","Minas Gerais","Corinto","-44.4564018249512","-18.3808002471924","P02710399_01","Fazenda do Diamante; along Rio Bicudo.","600",NA,"49021","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5516",NA,NA
"152","2020-10-01 14:15:39-03","JBB","HEPH","14188","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Nóbrega, MGG","914","1998","04","07","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) H.Rob.","Distrito Federal","Brasília","-47.85","-15.866667",NA,"Estação Ecológica do Jardim Botânico de Brasília próximo ao Transecto 5","1025","1025",NA,NA,"Pereira, R",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-01 14:15:39-03","JBB","HEPH","19407","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Nóbrega, MGG; et al.","1970","2003","06","19","Southern America","Brasil",NA,NA,"Coordenadas em UTM 819 559E e 824 37555N",NA,"Dicotyledon","Asterales","(Gardner) H.Rob.","Distrito Federal","Samambaia",NA,NA,NA,"Parque Boca da Mata atrás da Fábrica da Coca-Cola",NA,NA,NA,NA,"Teles, AM",NA,NA,NA,"2015","04",NA,NA,NA,NA,NA,NA
"154","2020-10-01 14:15:39-03","JBB","HEPH","33816","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rosa, PO; Chagas, VB; Pereira, MG; Silveira, DC","2110","2018","04","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) H.Rob.","Goiás","Pirenópolis","-48.923889","-15.713889",NA,"Mosteiro Zen Horyu-Zan Eisho-Ji, Próximo à mata da Bacia","1209","1209",NA,NA,"Rosa, PO",NA,"-48.923889","-15.713889","2018","09",NA,NA,NA,NA,NA,NA
"155","2020-10-01 14:15:39-03","JBB","HEPH","5042","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Equipe do Jardim Botânico de Brasília","663","1986","04","11","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) H.Rob.","Distrito Federal","Brasília","-47.85","-15.866667",NA,"Jardim Botânico de Brasília, prox. a Q.L.","1025","1025",NA,NA,"Calago, K",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-10-01 14:15:39-03","JBB","HEPH","16225","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Calago, K","22","1997","03","27","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) H.Rob.","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Parque Olhos d'água",NA,NA,"70570","auto","Teles, AM",NA,NA,NA,"2015","04",NA,NA,NA,NA,NA,NA
"157","2020-10-01 14:15:39-03","JBB","HEPH","14320","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Munhoz, CBR; et al.","707","1998","04","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Asterales","(Gardner) H.Rob.","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,"Bairro Novo Horizonte",NA,NA,"44724","auto","Rivera, VL",NA,NA,NA,"1999","01",NA,"26",NA,NA,NA,NA
"158","2020-12-11 11:33:08-03","UFMG","BHCB","183605","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rezende, SG; Justo, AG","5402","2015","04","14","Southern America","Brasil",NA,NA,"Herbáceo; Campo Sujo",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Rio Acima","-43.925","-20.140556",NA,"Rio do Peixe, Próximo a RPPN Capitão do Mato","1280","1350",NA,NA,NA,NA,"-43.925","-20.140556",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:33:08-03","UFMG","BHCB","181681","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Brina, AE","s.n.","2015","03","24","Southern America","Brasil",NA,NA,"Arbusto; Savana Gramíneo-Lenhosa",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Itabirito","-43.927167","-20.426111",NA,NA,NA,NA,NA,NA,NA,NA,"-43.927167","-20.426111",NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:33:08-03","UFMG","BHCB","117247","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rezende, SG; Rezende, EG","1904","2007","05","30","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo sujo. Arbustivo.",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Itabirito","-43.9325","-20.301944",NA,"Mina Várzea do Lopes., Região da Gerdau. Próximo a BR 040.","1260","1260",NA,NA,NA,NA,"-43.9325","-20.301944",NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:33:08-03","UFMG","BHCB","176818","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","94","2015","04","09","Southern America","Brasil",NA,NA,"Prensado no álcool; Arbusto; ca. 0,5m alt; brácteas castanhas com flores roxas.; Campo Rupestre Quartzitico",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Rio Acima","-43.824167","-20.175",NA,"RPPN Andaime","983","983",NA,NA,NA,NA,"-43.824167","-20.175",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:33:08-03","UFMG","BHCB","177197","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2025","2015","04","14","Southern America","Brasil",NA,NA,"Arbusto; ca. 0,3m alt; face abaxial das folhas brancas; brácteas involucrais castanahs; flores roxas.; Campo Limpo",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Nova Lima","-43.924722","-20.147222",NA,"RPPN Capitão do Mato",NA,NA,NA,NA,NA,NA,"-43.924722","-20.147222","2015","05",NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:33:08-03","UFMG","BHCB","145747","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Tameirão Neto, E; Mansur, T","4838","2010","05","07","Southern America","Brasil",NA,NA,"Campo limpo",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Raposos","-44.277778","-20.038486",NA,NA,"1281","1300",NA,NA,NA,NA,"-44.277778","-20.038486","2010","09",NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:33:08-03","UFMG","BHCB","185191","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rezende, SG; Justo, AG","5851","2015","04","02","Southern America","Brasil",NA,NA,"Herbáceo; Cerrado","BHCB185191","Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Itabirito","-43.853889","-20.267222",NA,"Pico do Itabirito","1090","1195",NA,NA,NA,NA,"-43.853889","-20.267222",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:33:08-03","UFMG","BHCB","185279","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rezende, SG; Justo, AG","5939","2015","03","31","Southern America","Brasil",NA,NA,"Herbáceo; Campo sujo","BHCB185279","Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Itabirito","-43.863611","-20.264722",NA,"Pico do Itabirito","1200","1340",NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:33:08-03","UFMG","BHCB","185280","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rezende, SG; Justo, AG","5940","2015","03","31","Southern America","Brasil",NA,NA,"Herbáceo; Campo sujo","BHCB185280","Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Itabirito","-43.863611","-20.264722",NA,"Pico do Itabirito","1200","1340",NA,NA,NA,NA,"-43.863611","-20.264722",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:33:08-03","UFMG","BHCB","178112","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Gontijo, FD; Braga, IF","819","2015","03","12","Southern America","Brasil",NA,NA,"Sub-arbustivo. Cerrado","BHCB030589","Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Caeté","-20.046667","-43.706944","BHCB030589",NA,"1230","1230",NA,NA,NA,NA,"-20.046667","-43.706944","2015","04",NA,"13",NA,NA,NA,NA
"168","2020-12-11 11:33:08-03","UFMG","BHCB","188694","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Paiva, JAM; Souza, JAM; Silva, E","1423","2017","08","02","Southern America","Brasil",NA,NA,"Erva. Terrestre. Inflorescência rosa.; Campo Rupestre Quartzítico","BHCB188694","Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Ouro Preto","-43.570833","-20.228056",NA,"RPPN Horto Alegria","1838","1838",NA,NA,NA,NA,"-43.570833","-20.228056",NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:33:08-03","UFMG","BHCB","188717","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Paiva, JAM; Souza, JAM; Silva, E","1446","2017","08","02","Southern America","Brasil",NA,NA,"Arbusto. Terrestre.; Campo Rupestre Quartzítico","BHCB188717","Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Ouro Preto","-43.570833","-20.228056",NA,"RPPN Horto Alegria","1838","1838",NA,NA,NA,NA,"-43.570833","-20.228056",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:33:08-03","UFMG","BHCB","8733","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Andrade, PM de; Lopes, MA","s.n.","1985","04","15","Southern America","Brasil",NA,NA,"Cerrado. Herbáceo. Flor roxa.",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Usina Coronel Américo Teixeira (UCAT).",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:33:08-03","UFMG","BHCB","8752","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Lopes, MA; Andrade, PM de","s.n.","1985","02","25","Southern America","Brasil",NA,NA,"Cerrado (campo sujo), próximo a cascalheira. Herbáceo. Inflorescência amarela.",NA,"Dicotyledon",NA,"(Gardner) H.Rob.","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Usina Coronel Américo Teixeira (UCAT).","850","850","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:33:44-03","UFMG","BHCB","4665","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Coeli, R","s.n.","1983","04","18","Southern America","Brasil",NA,NA,"Cerrado. Arbustivo, 1m.",NA,"Dicotyledon",NA,"Gardner","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,"CNPUS. EMBRAPA.",NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:33:44-03","UFMG","BHCB","45857","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Azevedo, AA","s.n.","1999","03","09","Southern America","Brasil",NA,NA,"Plantas do Brasil. Cerrado. Herbáceo. Mannesmann Florestal 51.",NA,"Dicotyledon",NA,"Gardner","Minas Gerais","Felixlândia","-44.8988990783691","-18.7581005096436",NA,"Fazenda Santa Cruz.",NA,NA,"38053","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:33:44-03","UFMG","BHCB","55474","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Barreto, HLM","3946","1933","03","25","Southern America","Brasil",NA,NA,"Cerrado. Muito frequente. Arbustivo, 0,5m.",NA,"Dicotyledon",NA,"Gardner","Minas Gerais","Santa Luzia","-43.8513984680176","-19.7696990966797",NA,"Lagoa Santa.",NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:33:44-03","UFMG","BHCB","4651","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Grandi, TSM; Andrade, PM de","1219","1982","09","22","Southern America","Brasil",NA,NA,"Campo rupestre. Subarbustivo.",NA,"Dicotyledon",NA,"Gardner","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"Morro do Chapéu.",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:33:44-03","UFMG","BHCB","55475","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Barreto, HLM","4172","1933","03","29","Southern America","Brasil",NA,NA,"Cerrado. Frequência regular. Arbustivo. 0,6m. Flor violácea.",NA,"Dicotyledon",NA,"Gardner","Minas Gerais","Nova Lima","-43.8466987609863","-19.9855995178223",NA,"Rio Acima.",NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:33:44-03","UFMG","BHCB","41697","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Magalhães, GM","5363","1952","04","30","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo graminoso com cascalho de quartzo. Arbustivo, 0,6-0,8m. Flor violácea.",NA,"Dicotyledon",NA,"Gardner","Minas Gerais","Rio Paranaíba","-46.247200012207","-19.1935997009277",NA,"W da cidade.",NA,NA,"29416","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:18:11-03","UFPR","UPCB","14177","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Ribas, O.S.","67","1989","03","01",NA,"Brasil",NA,NA,"Xilopodífera, capítulo lilás. Campo limpo, seco..",NA,NA,NA,"Gardner","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,"Descida para rio Capivara",NA,NA,"35166","auto","Hatschbach, G.",NA,NA,NA,"1989","01",NA,"01",NA,NA,NA,NA
"179","2020-05-25 15:13:54-03","FSU","FSU","000075742","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","James R. Coleman","292",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,"-53.09728997","-10.78430668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2014-12-19 17:09:00-02","MO","MOBOT","100767209","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Agnes Chase","Chase 11590","1930","3","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Goiás","Goiandira","-48.0849990844727","-18.1317005157471",NA,NA,"800.00000000","825.00000000","21032","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"181","2014-12-19 17:15:00-02","MO","MOBOT","100767211","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 14174","1966","3","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Goiás","São Simão","-50.5435981750488","-18.9911003112793",NA,NA,NA,NA,"18770","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"182","2016-07-01 05:45:00-03","MO","MOBOT","100767206","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Robert R. Brooks|R.D. Reeves|A. Baker|J.Â. Rizzo","Brooks s.n.","1988","4","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Goiás","Cromínia","-49.4166667","-17.3166667",NA,NA,NA,NA,NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"183","2015-06-12 05:56:00-03","MO","MOBOT","100767208","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","R.D. Reeves|A. Baker","Reeves s.n.","1988","4","27","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Goiás","Cromínia","-49.3833333","-17.3333333",NA,NA,"800.00000000","850.00000000",NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"184","2014-12-19 16:34:00-02","MO","MOBOT","100767203","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Ynés Mexia","Mexia 5516","1931","4","1","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Minas Gerais","Corinto","-44.4564018249512","-18.3808002471924",NA,NA,NA,NA,"49021","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"185","2014-12-19 17:19:00-02","MO","MOBOT","100767212","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Edmundo Pereira","Pereira 1367","1955","5","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"186","2015-08-10 05:49:00-03","MO","MOBOT","100767210","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Amaro Macedo","Macedo 1791","1949","4","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Minas Gerais","Ituiutaba","-49.4650001525879","-18.968900680542",NA,NA,NA,NA,"50022","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"187","2014-12-19 16:30:00-02","MO","MOBOT","100767202","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Agnes Chase","Chase 9040","1925","3","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,"12338","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"188","2014-12-19 16:37:00-02","MO","MOBOT","100767204","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Agnes Chase","Chase 8879","1925","3","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"(Gardner) H. Rob.","Minas Gerais","Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,"960.00000000","980.00000000","38796","auto","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"189","2011-11-28 14:14:00-02","MO","MOBOT","100431469","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","José Steinbach","Steinbach G. 1164","1915","4",NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Gardner","Santa Cruz","Sara",NA,NA,NA,"Buena Vista","450.00000000",NA,NA,NA,"Foster's catalog notes file",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"190","2014-12-21 13:43:00-02","MO","MOBOT","3345653","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 4216","1980",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Distrito Federal",NA,NA,NA,NA,"Reserva do IbGe. Ceraddo Proximo a construcao do Viveiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2014-12-18 17:28:00-02","MO","MOBOT","100766955","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","William R. Anderson|Mary T. Kalin Arroyo|Stephen R. Hill|R. Reis dos Santos|R. Souza","Anderson 7571","1973","3","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Gardner","Goiás","São João d'Aliança","-47.5247001647949","-14.7055997848511",NA,NA,"1120.00000000",NA,"91641","auto","G.M. Barroso",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"192","2019-03-11 15:36:37-03","UNIOESTE","UNOP","9992","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Rauber, C.R.; Temponi, L.G.; Hammes, J.K.;; Temponi, L.G.; Hammes, J.K.;","298","2019","01","30",NA,"Brasil",NA,NA,"Arbusto 1,5m, caule vináceo folha verde discolor cartácea, flor lilás",NA,NA,NA,"(Gardner) H.Rob.","Paraná","Santa Teresa","-53.633306","-25.059361",NA,"Parque Nacional do Iguaçu, Borda do Parque",NA,NA,NA,NA,"Benatti, V.M.N.",NA,"-53.633306","-25.059361","2019","02",NA,"06",NA,NA,NA,NA
"193","2021-01-10 20:42:35-03","INPA","INPA","212603","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Vidal, AJ","III85","1945","04",NA,"Southern America","Brasil",NA,NA,NA,"INPA0212603","Dicotyledon Asterids","Asterales","(Gardner) H.Rob.","Minas Gerais","Pratópolis",NA,NA,"INPA0212603 INPA0212603_e","Morro do Ferro, próximo a São Sebastião do Paraíso.",NA,NA,NA,NA,"Calago, K",NA,NA,NA,"2003","03",NA,"08",NA,NA,NA,NA
"194","2020-07-10 09:45:25-03","MBML","MBML-HERBARIO","2341",NA,"Plantae","Compositae","Vernonia","elegans","Vernonia elegans","I. de Menezes; J. Farias",NA,"1952",NA,NA,NA,"Brasil",NA,NA,"Ex. Herb. Secretaria de Agricultura, Terras e Colonização do ES. Nome vulgar: josé-moleque, andré-moleque.","MBML002341",NA,NA,"Gardner","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535","MBML002341",NA,NA,NA,"15291","auto","Inácio de Menezes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
