"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"45","2021-03-30 12:45:50-03","EAO","IAN","115693","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Oliveira, E","2910","1963","11","08","Southern America","Brasil","Amazonas",NA,NA,"Árvore de 5m. de altura, flor branca, frutos.","IAN115693","Dicotiledônea",NA,"DC.","Faria, JEQ","Km. 21 da Rod. Itacoatiára-Manaus. Beira do Rio Urubú.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-30 12:45:50-03","EAO","IAN","136880","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Oliveira, E","5862","1971","09","05","Southern America","Brasil","Pará",NA,NA,"Árvore de 3m; frutos.","IAN136880","Dicotiledônea",NA,"DC.","Mazine, FF","Ilha de Mosqueiro, Praia do Marissol, abeirando a praia.",NA,NA,NA,NA,NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:45:50-03","EAO","IAN","142367","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rosa, NA","20","1974","06","05","Southern America","Brasil","Pará",NA,NA,"Arbusto de 2m. x 20cm; frutos maduros.","IAN142367","Dicotiledônea",NA,"DC.","Faria, JEQ","Região de Marapí.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:45:50-03","EAO","IAN","150167","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Cordeiro, MR","502","1975","08","09","Southern America","Brasil","Rondônia",NA,NA,"Árvore de 4m. Frutos vermelhos.","IAN150167","Dicotiledônea",NA,"DC.","McVaugh, R","Margem do Rio Urupá.",NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:45:50-03","EAO","IAN","165911","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rosa, NA; Santos, MR dos","2035","1977","05","31","Southern America","Brasil","Mato Grosso",NA,NA,"Arbusto de 3m. futo maduro, amarelo.","IAN165911","Dicotiledônea",NA,"DC.","Faria, JEQ","Margem esquerda do Rio Juruene., próximo a Cachoeira de São João da Barra, (SC.21-VB)",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:45:50-03","EAO","IAN","173622","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Souza, MAD de; Hopkins, MJG","755","2000","11","22","Southern America","Brasil","Amazonas",NA,NA,"Aprox. 6m de altura x 10cm de DAP. Ritidoma marrom-amarelado, fissurado. Casca viva rubra oxid. para marrom, fibrosa, 4mm espess. Alburno amarelado, oxid. impercept¡vel. Odor t¡pico. Frutos jovens amarelos a vermelhos, maduros negros.","IAN173622","Dicotiledônea",NA,"DC.","Faria, JEQ","Esta¦Æo Ecol¢gica Mamirau . Paracu£ba, restinga alta.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:45:50-03","EAO","IAN","187255","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Costa-Silva, LV; Sobral, M; Troncoso, C; Garcia, L; Maciel, G","651","2008","10","15","Southern America","Brasil","Pará",NA,NA,"Árvore","IAN187255","Dicotiledônea",NA,"DC.",NA,"Serra do Tarzan; mata baixa.","-50.127222","-6.328889",NA,"Canaã dos Carajás","753","753",NA,NA,NA,NA,NA,"-50.127222","-6.328889",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:45:50-03","EAO","IAN","54730","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Black, GA; Ledoux, PVD","9868","1950","07","18","Southern America","Brasil","Pará",NA,NA,"Arbusto.","IAN054730","Dicotiledônea",NA,"DC.","Faria, JEQ","Rio Mapuá; Canta Galo.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:43:05-03","EAO","IAN","XILO3183","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rosa, NA","20","1974","06","05","Southern America","Brasil","Pará",NA,NA,"Arbusto de 2m. x 20cm; frutos maduros.","IANXILO3183","Dicotiledônea",NA,"DC.","Faria, JEQ","Região de Marapí.",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:45:50-03","EAO","IAN","38979","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Krukoff, BA","6270","1934","09","14","Southern America","Brasil","Amazonas",NA,NA,"Shrub 25 feet high.","IAN038979","Dicotiledônea",NA,"DC.","Mazine","Near Tres Casas. On varzea land.","-63.0208015441895","-7.50611019134521","IAN038979 IAN038979_e","Humaitá",NA,NA,"202650","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:45:50-03","EAO","IAN","110535","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Chagas, JC","2073","1955","09","30","Southern America","Brasil","Amazonas",NA,NA,"Arbusto de 3m. de altura, flores alvas.","IAN110535","Dicotiledônea",NA,"DC.","Mazine, FF","Margem da Cachoeira Grande dos Bilhares.","-60.0250015258789","-3.10193991661072",NA,"Manaus",NA,NA,"138090","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:45:50-03","EAO","IAN","62143","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Black, GA; Ledoux, PVD","10853","1950","11","18","Southern America","Brasil","Amazonas",NA,NA,"Arbusto, flor branca.","IAN062143","Dicotiledônea",NA,"DC.","Faria, JEQ","Rio Jamundá, Aminarú-Assú.","-56.7358016967773","-2.62832999229431","IAN062143 IAN062143_e","Parintins",NA,NA,"80460","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:45:50-03","EAO","IAN","33154","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Black, GA","2418","1948","04","25","Southern America","Brasil","Amazonas",NA,NA,"Arbusto espalhado, fruto vermelho escuro.","IAN033154","Dicotiledônea",NA,"DC.","Amshoff, GJH","Rio Negro, em campo aberto.","-65.0192031860352","-0.413888990879059","IAN033154 IAN033154_e","Santa Isabel do Rio Negro",NA,NA,"323677","auto","1950","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:45:50-03","EAO","IAN","37127","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pires, JM","1353","1948","10","20","Southern America","Brasil","Amazonas",NA,NA,"Árvore pequena; flores brancas.","IAN037127","Dicotiledônea",NA,"DC.","Faria, JEQ",NA,"-64.7114028930664","-3.35417008399963","IAN037127 IAN037127_e","Tefé",NA,NA,"340205","auto","2014","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:45:50-03","EAO","IAN","184971","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Nascimento, EAP; Cordeiro, MR; Freitas, JC","67","2010","07","14","Southern America","Brasil","Pará",NA,NA,"Arvoreta de 5m de altura e 6cm de DAP. Frutos imaturos arroxeados.","IAN184971","Dicotiledônea",NA,"DC.","Sobral, M","Área do Projeto Sustentabilidade dos Usos da Terra na Amazônia. B:260, T:1, mata secundária ligeiramente pertubada, solo de textura argilosa.","-54.7083015441895","-2.44305992126465",NA,"Santarém",NA,NA,"205258","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:45:50-03","EAO","IAN","184987","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Nascimento, EAP; Cordeiro, MR; Freitas, JC","83","2010","07","20","Southern America","Brasil","Pará",NA,NA,"Arvoreto de 4m de altura, frutos imaturos arroxeados.","IAN184987","Dicotiledônea",NA,"DC.","Sobral, M","Área do Projeto Sustentabilidade dos Usos da Terra na Amazônia. B:261. T:3, Subp:125, N:11, mata de terra firme, solo de textura argilosa.","-54.7083015441895","-2.44305992126465",NA,"Santarém",NA,NA,"205258","auto","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:45:50-03","EAO","IAN","61124","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","maculata","Eugenia maculata",NA,"Poeppig, EF","2409",NA,NA,NA,"Southern America","Peru",NA,NA,NA,NA,"IAN061124","Dicotiledônea",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-04-08 17:43:05-03","EAO","IAN","XILO5019X","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","maculata","Eugenia maculata",NA,"Krukoff, BA","6346",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IANXILO5019X","Dicotiledônea",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-04-08 17:43:05-03","EAO","IAN","XILO5019X","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","maculata","Eugenia maculata",NA,"Krukoff, BA","6346",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IANXILO5019X","Dicotiledônea",NA,"Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:45:53-03","EAO","IAN","76399","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","sphaerosperma","Eugenia sphaerosperma",NA,"Martins-da-Silva, RCV","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN076399","Dicotiledônea",NA,"DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-02 16:29:05-03","CPAN-UFMS","COR","5278","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno-Júnior, G. A.; Cavalheiro, A. G.","978","1994","05","03",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto com 3,5 m de altura; fitossociologia 327 Habito: Arbusto",NA,NA,NA,"DC.","Kawasaki, M. L.","Fazenda Rabicho; mata ciliar do rio Paraguai","-57.021111","-19.021111",NA,"Corumbá","80","80",NA,NA,NA,NA,NA,"57º1'16''W","19º1'16''S",NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:08:58-03","CPAN-UFMS","COR","16696","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pott, A.","11824","2004","09","14",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Subarbusto 0,5- 1,5 m de altura, agrupada. Abundante. Flor branca. Fruto negro. Habito: Subarbusto",NA,NA,NA,"DC.","M. Sobral.","Aquidauana, MS. Fazenda São Francisco, sub-região de Aquidauana, Pantanal.","-55.35","-19.356111",NA,"Aquidauana","115","115",NA,NA,NA,NA,NA,"55º21'0''W","19º21'22''S",NA,NA,NA,NA,NA,NA
"67","2021-03-02 16:29:05-03","CPAN-UFMS","COR","5276","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno-Júnior, G. A.","369","1994","09","06",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto com 4 m de altura Habito: Arbusto",NA,NA,NA,"DC.","Kawasaki, M. L.","Área de Influência do Polder; mata ciliar do rio Paraguai","-57.450278","-19.021111",NA,"Corumbá","80","80",NA,NA,NA,NA,NA,"57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA
"68","2020-11-26 18:08:58-03","CPAN-UFMS","COR","6324","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno - Júnior; G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1562","1998","08","28",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Com fruto:avermelhado a arroxeado Habito: arbusto",NA,NA,NA,"DC.","Kawasaki, M. L.","Córrego a 7 km de Rochedo e adjacências.","-54.875","-19.894722",NA,"Rochedo",NA,NA,NA,NA,"1999",NA,NA,"54º52'30''W","19º53'41''S",NA,NA,NA,NA,NA,NA
"69","2020-11-26 18:08:58-03","CPAN-UFMS","COR","5275","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno-Júnior, G. A.; Santos, D. A.","1066","1994","07","11",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Árvore Habito: Árvore",NA,NA,NA,"DC.",NA,"Fazenda Rabicho; mata ciliar do rio Paraguai","-57.450278","-19.021111",NA,"Corumbá","80","80",NA,NA,NA,NA,NA,"57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA
"70","2020-11-26 18:08:58-03","CPAN-UFMS","COR","6325","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno Júnior; G.A.; Nakagima, J.; Resende, U.M. e equipe do projeto Aquarap","1539","1998","08","28",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Com Flor: branca; Com fruto:de verde a arroxeado Habito: arbusto",NA,NA,NA,"DC.","M. L. Kawasaki","Córrego a 7 km de Rochedo e adjacências.","-54.891667","-19.894722",NA,"Rochedo",NA,NA,NA,NA,NA,NA,NA,"54º53'30''W","19º53'41''S",NA,NA,NA,NA,NA,NA
"71","2021-03-02 16:29:05-03","CPAN-UFMS","COR","5277","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno-Júnior, G. A.","977","1994","05","04",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto com 2,5 m de altura; fitossociologia 372 Habito: Arbusto",NA,NA,NA,"DC.","Kawasaki, M. L.","Fazenda Rabicho; mata ciliar do rio Paraguai","-57.450278","-19.021111",NA,"Corumbá","80","80",NA,NA,NA,NA,NA,"57º27'1''W","19º1'16''S",NA,NA,NA,NA,NA,NA
"72","2020-11-26 18:08:58-03","CPAN-UFMS","COR","16699","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"A. Pott.","11751","2004","07","28",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto 1,5 m de altura, em moitas. Flor branca. Fruto imaturo vinho. Habito: Arbustivo",NA,NA,NA,"DC.","M. Sobral.","Aquidauana, Mato Grosso do Sul. Fazenda São Francisco, sub-região de Aquidauana, Pantanal.","-55.35","-19.356111",NA,"Aquidauana","115","115",NA,NA,NA,NA,NA,"55º20'60''W","19º21'22''S",NA,NA,NA,NA,NA,NA
"73","2020-11-26 18:08:58-03","CPAN-UFMS","COR","8530","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Damasceno Júnior, G. A.; Nakajima, J. N.; Romero, R. Pott, V. J.","2995","2001","11","22",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbusto; fruto avermelhado Habitat: Mata ciliar Habito: Arbusto",NA,NA,NA,"DC.",NA,"Rio Ingazal (corixo)","-57.492222","-17.898611",NA,"Corumbá","90","90",NA,NA,NA,NA,NA,"57º29'32''W","17º53'55''S",NA,NA,NA,NA,NA,NA
"74","2021-03-02 16:29:05-03","CPAN-UFMS","COR","16804","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Sciamarelli, A.; Oliveira, M. I. B.; Clemente, L. P. & Betoni R.","1154","2001","10","23",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta com 5 m de altura; frutos amarelos, vermelhos e pretos Habito: Arvoreta",NA,NA,NA,"DC.","Sobral, M.","Rodovia federal BR-163","-54.495833","-21.699722",NA,"Rio Brilhante",NA,NA,NA,NA,"2001","10","23","54º29'45''W","21º41'59''S",NA,NA,NA,NA,NA,NA
"75","2020-11-26 18:08:58-03","CPAN-UFMS","COR","6359","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Resende,U.M.; Nakajima,J.;Damasceno Júnior,G.A. e equipe do aquarap cabeceiras","1571","1998","09","01",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Com fruto:negro quando maduro Habito: arbusto",NA,NA,NA,"DC.","M. L. Kawasaki","Fazenda Morro Alto - Córrego Água Limpa.","-53.466389","-18.2625",NA,"Costa Rica",NA,NA,NA,NA,NA,NA,NA,"53º27'59''W","18º15'45''S",NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:21:12-03","UFBA","ALCB","112087","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Brotto, M L","808","2012","08","28","Southern America","Brasil","Mato Grosso",NA,NA,"3m de altura, flores brancas.; Cerradão","ALCB057874","Dicotyledon",NA,"DC.","Brotto, ML","Margem do rio Sepotuba.","-57.728333","-14.608333",NA,"Tangará da Serra","243","243",NA,NA,"2012","09",NA,"-57.728333","-14.608333",NA,NA,NA,NA,NA,NA
"77","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0294467","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Krukoff BA",NA,"1934","09","14","Southern America","Brazil","Amazonas",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294467 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0294467",NA,"Myrtales","DC.",NA,"Basin of Rio Madeira Humaytá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7607",NA,NA,NA,NA
"78","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U.1441558","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rudas A; Prieto A",NA,"1992","04","16","Southern America","Colombia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441558 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441558",NA,"Myrtales","DC.",NA,"Amazonas, Municipio de Leticia, Parque Nacional Natural Amacayacu, Sector de Mata-matá, a la orilla de la guebrada Bacaba.","-70.25","-3.783333","NL-U1441558",NA,NA,NA,NA,NA,NA,NA,NA,"-70.25","-3.783333","Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U.1441561","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Huber O",NA,"1977","10","13","Southern America","Venezuela",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1441561 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1441561",NA,"Myrtales","DC.",NA,"T.F Amazonas: Dept. Altures, San Juan de Manapiare, sabanas temporalmente inundadas en la margan izquierda (E) del Río Manapiare. (Sabanas de Manapiare).","-66.033333","5.3","NL-U1441561",NA,NA,NA,NA,NA,NA,NA,NA,"-66.033333","5.3","Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 10:06:13-03","NBC","NL-BOTANY","L.2508239","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Hatschbach GG",NA,"1961","05","27","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2508239 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2508239",NA,"Myrtales","DC.",NA,"Est. Parana. Mun. Cerro Azul. Barra do Tigre.",NA,NA,"NL-L2508239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:06:13-03","NBC","NL-BOTANY","L.2508240","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance GT; et al.",NA,"1971","03","02","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2508240 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2508240",NA,"Myrtales","DC.",NA,"Plants of Brazilian Amazônia. Território do Roraima. Indian trail from Surucucu to Uaicá. Vicinity of Uaicá airstrip, Rio Uraricoeira.","-63.183333","3.55","NL-L2508240",NA,NA,NA,NA,NA,NA,NA,NA,"-63.183333","3.55","Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:06:13-03","NBC","NL-BOTANY","L.2508241","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance GT; Steward JR; Ramos JF; Farias LG",NA,"1969","02","28","Southern America","Brazil",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2508241 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2508241",NA,"Myrtales","DC.",NA,"Plants of Brazilian Amazonia. State of Amazonas. Basin of Rio Demeni, Vicinity of Tototobi.",NA,NA,"NL-L2508241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0005020","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis","holotype","Kappler A",NA,"1846","04","01","Southern America","Surinam",NA,NA,NA,"In savannis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005020 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005020",NA,"Myrtales","DC.","Pulle AA","In regionibus interioribus ad fl. Surinam.",NA,NA,"NL-U0005020",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","62122",NA,NA,NA,NA
"84","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0284835","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284835 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284835",NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw33255",NA,NA,NA,NA
"85","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0284852","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Jansen-Jacobs MJ; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284852 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0284852",NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw33289",NA,NA,NA,NA
"86","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0285212","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Daniëls AGH; Jonker FP",NA,"1959","01","01","Southern America","Surinam",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285212 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285212",NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw8561",NA,NA,NA,NA
"87","2020-02-08 10:06:13-03","NBC","NL-BOTANY","U 0285213","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Maas PJM; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285213 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0285213",NA,"Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw32486",NA,NA,NA,NA
