"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"242","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","403",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/2002","B. Weinberg","341","1984","09","30",NA,"Brasil","Espírito Santo","Guarapari","Òposto a Lagoa do Milho","-40.392361","-20.547222",NA,"Almesea.","MBML000403","MBML000403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W23'32,5","20S32'50",NA,NA,NA
"243","2020-09-04 11:40:36-03","MBML","MBML-HERBARIO","1117",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/2002","H. Q. Boudet Fernandes","2081","1986","11","07",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","(Santa Leopoldina) Rio Nove","-40.644167","-19.976944",NA,"Árvore. Flores verdes, material coletado em galhada caida, derrubada de mata secundária de encosta.","MBML001117","MBML001117",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W38'39","19S58'37",NA,NA,NA
"244","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","30857",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","L.F.S. Magnago, 16/02/2007","F.A.R. Matos; P. F. Souza","100","2006","02","19",NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,"Moita. Frutos vermelhos. Latex incolor","MBML030857","MBML030857",NA,NA,NA,NA,NA,"2007","02","16",NA,"40W20'36","20S27'44",NA,NA,NA
"245","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","33113",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","L.F.S. Magnago/16-02-2007","F.A.R. Matos; et al","89","2006","01","29",NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,"Fruto verde. Mata.","MBML033113","MBML033113",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W20'36","20S27'44",NA,NA,NA
"246","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","33132",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchard","L.F.S. Magnago/24-07-2007","F.A.R. Matos; et al","37","2006","01","14",NA,"Brasil","Espírito Santo","Vila Velha","Morada do Sol","-40.343333","-20.462222",NA,"Fruto verde. Arbóreo, 7m de alt. Mata seca.","MBML033132","MBML033132",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W20'36","20S27'44",NA,NA,NA
"247","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","36533",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/jan.2011","L. Kollmann; & R.S.Lopes","11463","2009","01","17",NA,"Brasil","Espírito Santo","Jaguaré","Giral","-40.0195","-18.849167",NA,"Campo nativo. Arbusto 2 m no sol, frutos verdes.","MBML036533","MBML036533",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W1'10,2","18S50'57",NA,NA,NA
"248","2020-09-04 11:40:36-03","MBML","MBML-HERBARIO","408",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/2002","B. Weinberg","357","1984","09","30",NA,"Brasil","Espírito Santo","Guarapari","Vilage do Sol","-40.41","-20.554722",NA,"Psamófita, heliófila, + ou - 4m de altura, frutos adocicados, resina perfumada.","MBML000408","MBML000408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W24'36","20S33'17",NA,NA,NA
"249","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","40969",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchard","A.M. Assis/Abril-2009","A. M. Assis; M. D. S. Demuner","1994","2009","04","20",NA,"Brasil","Espírito Santo","Presidente Kennedy","Praia das Neves. Restinga entre as Rodovias ES 060 e 261.","-40.960972","-21.217528",NA,"Arbusto 5 m. Frutos verdes. Restinga. Formação arbustiva aberta não inundável (Aberta de Clusia) - moita.","MBML040969","MBML040969","12","12",NA,NA,NA,NA,NA,NA,NA,"40W57'39,5","21S13'3,1",NA,NA,NA
"250","2020-09-04 11:40:36-03","MBML","MBML-HERBARIO","457",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/2002","B. Weinberg","329","1984","09","30",NA,"Brasil","Espírito Santo","Guarapari","Vilage do Sol","-40.41","-20.554722",NA,"Nome vulgar: Almexa ou amexa. Psamófita, heliófila, +/- 4m de altura.","MBML000457","MBML000457",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W24'36","20S33'17",NA,NA,NA
"251","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","47643",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchard","A. Assis","A. M. Assis; B. Narciso & F. M. Flores","2227","2009","11","28",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga. Fazenda São Jorge. Próximo à Lagoa Bonita","-39.882528","-19.163111",NA,"Árvore 12m. Flores verdes. Restinga pleistocênica. Formação florestal inundável","MBML047643","MBML047643","10","10",NA,NA,NA,NA,NA,NA,NA,"39W52'57,1","19S9'47,2",NA,NA,NA
"252","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","6311",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/2002","B. Weinberg","931","1980","12","01",NA,"Brasil","Espírito Santo","Vila Velha","Barra do Jucu","-40.327778","-20.426944",NA,NA,"MBML006311","MBML006311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W19'40","20S25'37",NA,NA,NA
"253","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","6337",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R. Pirani/2002","B. Weinberg","932","1980","11","15",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Ecológica de Jacarenema, Barra do Jucu","-40.2924995422363","-20.3297004699707",NA,NA,"MBML006337","MBML006337",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-07-10 09:44:56-03","MBML","MBML-HERBARIO","53594",NA,"Plantae",NA,NA,"Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly","J.R. Pirani/30-III-1983","J.P. Fontella; H.G. Magalhães & D.J. Guimarães","227","1968","11","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Antigo Estado da Guanabara, Recreio dos Bandeirantes, 3km do canal de Sernambetiba, próximo a Estrada do Recreio dos bandeirantes","-43.2075004577637","-22.9027996063232",NA,"Restinga. Solo arenoso. Flores com pétalas de cor verde, anteras de cor alaranjadas. Gineceu de cor verde com estigma de cor branca. Ramos floríferos atingindo 1m de alt. Caule junto ao solo enviando raízes adventícias para o mesmo, co","MBML053594","MBML053594",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-04 11:04:44-03","UFRB","HURB","14453","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","1916","2013","01","16",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014453",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-03-04 11:04:44-03","UFRB","HURB","14454","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","425","2013","01","10",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014454",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-04 11:04:44-03","UFRB","HURB","14455","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","618","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014455",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-04 11:04:44-03","UFRB","HURB","14456","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","950","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014456",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-04 11:04:44-03","UFRB","HURB","14457","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","1072","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014457",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-04 11:04:44-03","UFRB","HURB","14458","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","608","2013","01","11",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014458",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-04 11:04:44-03","UFRB","HURB","14459","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","25","2013","01","09",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014459",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-03-04 11:04:44-03","UFRB","HURB","14460","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Victor Jr., V.","41","2013","01","09",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014460",NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-04 10:26:52-03","UFRPE","HST","20557","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly","M.L.Guedes","M.L.Guedes; F.S.Gomes, T.F. da S. Costa","21088","2013","12","17",NA,"Brasil","Bahia","Salvador","Região Metropolitana de Salvador","-38.510799407959","-12.9710998535156",NA,"Arbusto ca. 2,8 m alt.; folhas pinadas, pinas cartáceas, discolores; inflorescência com flores cremes; fruto imaturos.","HST020557",NA,NA,NA,NA,"26018","auto","2013","12",NA,NA,"38W19'70''","12S55'70''",NA,NA,NA
"264","2021-02-09 10:12:24-03","UENF","HUENF","6459","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Nascimento, M.T.; et al.","849","2007","11","29",NA,"Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667",NA,NA,"HUENF00006462",NA,"256","256",NA,NA,NA,NA,NA,NA,NA,"42º1'59''W","21º24'42''S",NA,NA,NA
"265","2021-02-25 10:13:19-03","CVRD","CVRD","13961","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Mota, N.F.O.","J.R. Stehmann","4687","2007","02","07","América do Sul","BRASIL","ES","Linhares","Curso de Taxonomia UFMG","-39.962778","-19.209417",NA,"Arvoreta 4m flores amarelas <ll>dwc_commonname:</ll> Amesclão","CVRD013961",NA,"22","22",NA,NA,NA,NA,NA,NA,"Magnoliopsida","39°57'46,0W","19°12'33,9S",NA,NA,NA
"266","2021-02-25 10:13:19-03","CVRD","CVRD","2166","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly","Daly, D.C.","Folli, D.A.","868","1989","01","11","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Amesclão da bahia","CVRD002166",NA,NA,NA,NA,"68835","auto","2011","03","02","Magnoliopsida",NA,NA,NA,NA,NA
"267","2021-02-25 10:13:19-03","CVRD","CVRD","2108","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly","Daly, D.C.","Farias, G.L.","246","1988","10","27","América do Sul","BRASIL","BA","Porto Seguro",NA,"-39.0647010803223","-16.4496994018555",NA,"<ll>dwc_commonname:</ll> Amesclão da bahia","CVRD002108",NA,NA,NA,NA,"68835","auto","2011","03","02","Magnoliopsida",NA,NA,NA,NA,NA
"268","2021-02-25 10:13:19-03","CVRD","CVRD","10747","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Geovane S. Siqueira","Lucas, E.","966","2006","11","30","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD010747",NA,NA,NA,NA,"48094","auto","2012","01","04","Magnoliopsida",NA,NA,NA,NA,NA
"269","2021-02-25 10:13:19-03","CVRD","CVRD","15218","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Geovane S. Siqueira","Pinto, C.L.P.","4","2013","10","08","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD015218",NA,NA,NA,NA,"48094","auto","2013","10","08","Magnoliopsida",NA,NA,NA,NA,NA
"270","2021-02-25 10:13:19-03","CVRD","CVRD","5812","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Simonelli, M.","885","1997","12","13","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD005812",NA,NA,NA,NA,"48094","auto","2011","12","31","Magnoliopsida",NA,NA,NA,NA,NA
"271","2021-02-25 10:13:19-03","CVRD","CVRD","14823","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Geovane S. Siqueira","Biral, L.","1003","2014","02","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD014823",NA,NA,NA,NA,"48094","auto","2014","02","28","Magnoliopsida",NA,NA,NA,NA,NA
"272","2021-02-25 10:13:19-03","CVRD","CVRD","13690","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Stefano, M.V. et al.","222","2011","03","02","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD013690",NA,NA,NA,NA,"48094","auto","2011","03","02","Magnoliopsida",NA,NA,NA,NA,NA
"273","2021-02-25 10:13:19-03","CVRD","CVRD","13696","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Stefano, M.V. et al.","238","2011","03","03","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD013696",NA,NA,NA,NA,"48094","auto","2011","03","03","Magnoliopsida",NA,NA,NA,NA,NA
"274","2021-02-25 10:13:19-03","CVRD","CVRD","6715","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Folli, D.A.","3780","2000","12","19","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD006715","CVRD006715",NA,NA,NA,"48094","auto","2011","12","31","Magnoliopsida",NA,NA,NA,NA,NA
"275","2021-02-25 10:13:19-03","CVRD","CVRD","14865","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Geovane S. Siqueira","Marinho, L.C.","735","2014","02","21","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD014865",NA,NA,NA,NA,"48094","auto","2014","02","28","Magnoliopsida",NA,NA,NA,NA,NA
"276","2021-02-25 10:13:19-03","CVRD","CVRD","13574","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Geovane S. Siqueira","Ferreira, V.B.R.","157","2011","11","04","América do Sul","BRASIL","ES","Linhares","C.N.Roxinho (graminóide)","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD013574",NA,NA,NA,NA,"48094","auto","2012","01","04","Magnoliopsida",NA,NA,NA,NA,NA
"277","2021-02-25 10:13:19-03","CVRD","CVRD","5521","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Folli, D.A.","2826","1996","11","01","América do Sul","BRASIL","ES","Linhares","Final estrada próximo C'Barra Seca","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD005521",NA,NA,NA,NA,"48094","auto","2011","12","31","Magnoliopsida",NA,NA,NA,NA,NA
"278","2021-02-25 10:13:19-03","CVRD","CVRD","3078","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Folli, D.A.","1295","1991","01","22","América do Sul","BRASIL","ES","Linhares","Localizada no final da estrada. Solo branco e arenoso.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD003078",NA,NA,NA,NA,"48094","auto","2011","12","31","Magnoliopsida",NA,NA,NA,NA,NA
"279","2021-02-25 10:13:19-03","CVRD","CVRD","9924","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Folli, D.A.","5443","2007","01","11","América do Sul","BRASIL","ES","Linhares","nativo do parajú","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD009924","CVRD009924",NA,NA,NA,"48094","auto","2011","12","31","Magnoliopsida",NA,NA,NA,NA,NA
"280","2021-02-25 10:13:19-03","CVRD","CVRD","4870","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Daly, D.C.","Folli, D.A.","2246","1994","03","10","América do Sul","BRASIL","ES","Linhares","No final da estrada, no nativo.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Amesclão","CVRD004870",NA,NA,NA,NA,"48094","auto","2011","12","31","Magnoliopsida",NA,NA,NA,NA,NA
"281","2021-02-25 10:13:19-03","CVRD","CVRD","11466","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Burseraceae","Protium","icicariba","var. icicariba","Protium icicariba var. icicariba","(DC.) Marchand","Geovane S. Siqueira","Paula-Souza, J.","5744","2006","04","11","América do Sul","BRASIL","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,"Árvore, ca. 5m alt. Frutos imaturos arroxeados <ll>dwc_commonname:</ll> Amesclão","CVRD011466",NA,NA,NA,NA,"48094","auto","2012","01","04","Magnoliopsida",NA,NA,NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US","USw22318","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"P. Capucho","375",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Boa Vista, Tapojoz River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"283","2020-09-12 05:00:02-03","US","US","3312991","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"W. W. Thomas, A. M. Carvalho, A. Amorim, J. Jardim & S. Sant'Ana","9453","1992","11","15","South America - Neotropics","Brazil","Itacaré",NA,"Campo Cheiroso, 14 Km north of Serra Grande of road to Itacaré","-39.07","-14.37",NA,NA,"US01865697","US01865697_01 US01865697_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"284","2020-09-12 05:00:02-03","US","US","2999655","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"G. Martinelli & T. R. Soderstrom","9724","1983","10","29","South America - Neotropics","Brazil","Conceição da Barra",NA,"Dunas de Itaúnas",NA,NA,NA,NA,"US01865698","US01865698_01 US01865698_02","5",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"285","2020-09-12 05:00:02-03","US","US","2197785","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"L. Smith, A. Magnanini, S. Silva, L. Dau, W. T. Ormond & Z. Silva","6571","1952","4","17","South America - Neotropics","Brazil","Cabo Frio",NA,"Praia do Pontal","-42.0317","-22.9467",NA,NA,"US01865699","US01865699_01 US01865699_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"286","2020-09-02 16:22:31-03","Cenargen","CEN","57269","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","(DC.) Marchand","D. C. Daly","Domingos Antônio Folli","868","1989","01","11",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Aceiro do Posseiro. Doação do Banco Genético do Pau Brasil. Registro nº 133. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057269","CEN00057269",NA,NA,NA,"68835","auto","1996","08",NA,NA,NA,NA,NA,"1",NA
"287","2020-09-02 16:22:31-03","Cenargen","CEN","57186","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","(DC.) Marchand","D. C. Daly","G. L. Farias - Pau-Brasil","246","1988","10","26",NA,"Brasil","BA","PORTO SEGURO",NA,"-39.0647010803223","-16.4496994018555","Exsicatas","Aceiro com CEPLAC. Doação do Banco Genético do Pau Brasil. Registro nº 134. Coleção de Referência. EMBRAPA, CEPLAC, VERACEL.","CEN00057186","CEN00057186",NA,NA,NA,"68835","auto","1991","11",NA,NA,NA,NA,NA,"1",NA
