"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","individualCount"
"142","2015-09-05 07:07:03-03","MNHN","RECOLNAT_MNHN_P","P04888553","PreservedSpecimen",NA,"Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Mello, L.E.",NA,"1942","9","19","Brasil","Rio de Janeiro","Teresópolis","Fazenda Grunle.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04888553' target='other'> <mi>dwc_moreinfo</mi></a>","P04888553","P04888553_01",NA,NA,NA,"hb","38539","auto",NA,NA,NA,NA,NA,NA
"143","2015-09-04 20:51:34-03","MNHN","RECOLNAT_MNHN_P","P05260924","PreservedSpecimen",NA,"Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Reitz, P.R.",NA,"1952","12","27","Brasil","Santa Catarina","Anitápolis","Palhoça.","-49.1286010742188","-27.9018993377686",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05260924' target='other'> <mi>dwc_moreinfo</mi></a>","P05260924","P05260924_01",NA,NA,NA,"hb","20462","auto",NA,NA,"4601",NA,NA,NA
"144","2016-07-28 11:54:02-03","MNHN","RECOLNAT_MNHN_P","P00115641","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1887","12","22","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115641' target='other'> <mi>dwc_moreinfo</mi></a>","P00115641","P00115641_01",NA,NA,NA,"hb",NA,NA,NA,NA,"16894","isotype",NA,NA
"145","2015-09-04 06:11:56-03","MNHN","RECOLNAT_MNHN_P","P00115642","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1887","12","22","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115642' target='other'> <mi>dwc_moreinfo</mi></a>","P00115642","P00115642_01",NA,NA,NA,"hb",NA,NA,NA,NA,"16894","isotype",NA,NA
"146","2016-07-27 15:41:32-03","MNHN","RECOLNAT_MNHN_P","P00115643","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis major","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","9","10","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115643' target='other'> <mi>dwc_moreinfo</mi></a>","P00115643","P00115643_01",NA,NA,NA,"hb",NA,NA,NA,NA,"17538","isotype","major",NA
"147","2016-07-27 15:41:37-03","MNHN","RECOLNAT_MNHN_P","P00115644","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis major","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","9","10","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115644' target='other'> <mi>dwc_moreinfo</mi></a>","P00115644","P00115644_01",NA,NA,NA,"hb",NA,NA,NA,NA,"17538","isotype","major",NA
"148","2016-07-27 15:41:46-03","MNHN","RECOLNAT_MNHN_P","P00115645","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis major","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","9","10","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115645' target='other'> <mi>dwc_moreinfo</mi></a>","P00115645","P00115645_01",NA,NA,NA,"hb",NA,NA,NA,NA,"17538","isotype","major",NA
"149","2016-07-27 15:41:32-03","MNHN","RECOLNAT_MNHN_P","P00115643","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis major","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","9","10","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115643' target='other'> <mi>dwc_moreinfo</mi></a>","P00115643","P00115643_01",NA,NA,NA,"hb",NA,NA,NA,NA,"17538","isotype","major",NA
"150","2016-07-27 15:41:37-03","MNHN","RECOLNAT_MNHN_P","P00115644","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis major","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","9","10","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115644' target='other'> <mi>dwc_moreinfo</mi></a>","P00115644","P00115644_01",NA,NA,NA,"hb",NA,NA,NA,NA,"17538","isotype","major",NA
"151","2016-07-27 15:41:46-03","MNHN","RECOLNAT_MNHN_P","P00115645","PreservedSpecimen",NA,"Melastomataceae","Leandra","trauninensis","Leandra trauninensis major","Cogn.","Wurdack",NA,NA,NA,"Glaziou, A.",NA,"1888","9","10","Brésil",NA,NA,"Province de Rio de Janeiro: Alto Macahé",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00115645' target='other'> <mi>dwc_moreinfo</mi></a>","P00115645","P00115645_01",NA,NA,NA,"hb",NA,NA,NA,NA,"17538","isotype","major",NA
"152","2020-12-11 11:38:12-03","UFMG","BHCB","199553","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,"2008",NA,NA,"Gasper, AL de; Dreveck, S; Brogni, E","1604","2008","03","19","Brasil","Santa Catarina","São Cristovão do Sul","Caraguatá.","-50.22","-27.27","-50.22","-27.27","1070","1070","Floresta em estágio médio de regeneração","BHCB199553",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-11 11:38:12-03","UFMG","BHCB","70802","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Silva, JM","1718",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul",NA,"-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA
"154","2020-12-11 11:38:12-03","UFMG","BHCB","70321","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Farah, FT","2214",NA,NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"155","2021-02-11 17:19:42-03","UFPR","UPCB","56328","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2007","01","01","Castro, A.G.","51","2000","01","13","Brasil","São Paulo","Bananal","Estação Ecológica, Serra da Bocaina","-45.333333","-25.333333","-45.333333","-25.333333",NA,NA,"Árvore, flor branca..","UPCB0013254","UPCB0013254",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-02-11 17:19:42-03","UFPR","UPCB","68187","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2010","01","01","Polisel, R.T.","710","2008","05","01","Brasil","São Paulo","Ibiuna","Igreja de São Sebastião, a 500m antes do portão principal.","-47.187778","-23.848333","-47.187778","-23.848333","950","950","Arvoreta 4m, flores brancas..","UPCB0013255","UPCB0013255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-02-11 17:19:42-03","UFPR","UPCB","83429","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2016",NA,NA,"Goldenberg, R. et al.","1670","2013","08","20","Brasil","Paraná","Guaraqueçaba","RPPN Salto Morato, Trilha para a picada da divisa, passando pela casa do puma","-48.304","-25.16","-48.304","-25.160","300","800","Arvoreta 4m; frutos verdes.","UPCB0014781","UPCB0014781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-02-11 17:19:42-03","UFPR","UPCB","84591","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2016",NA,NA,"Araújo, E.A.","317","2015","02",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta, PARNA do Caparaó: Parcela 06, indivíduo 215","-41.758","-20.491","-41.758","-20.491",NA,NA,"Árvore, folha com pecíolo alongado..","UPCB0014782","UPCB0014782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-02-11 17:19:42-03","UFPR","UPCB","86443","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2016",NA,NA,"Uhlmann, A. et al.","412","2011","08","31","Brasil","Rio de Janeiro","Nova Friburgo","Antena SBT","-42.564167","-22.359167","-42.564167","-22.359167","1600","1600","Árvore de 6m com frutos imaturos. Floresta Ombrófila Densa Montana.","UPCB0014780","UPCB0014780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-11 17:19:42-03","UFPR","UPCB","87903","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R.","2016","10",NA,"Völtz, R.R. et al.","1018","2016","09","30","Brasil","Paraná","Tunas do Paraná","Antigas instalações da serraria MADEPAR","-48.759167","-24.888889","-48.759167","-24.888889","990","990","Arvoreta 3m alt., crescendo na borda de caminho em Floresta Ombrófila Densa Montana secundária; frutos verdes..","UPCB0023345","UPCB0023345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-02-11 17:19:42-03","UFPR","UPCB","44791","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2001","01","01","Goldenberg, R.","513","2001","11","05","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 6m alt., com frutos roxos..","UPCB0013266","UPCB0013266",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"162","2021-02-11 17:19:42-03","UFPR","UPCB","15685","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Caddah, M.K. & Goldenberg, R.","2006","01","01","Cordeiro, J.","340","1986","08","07","Brasil","Paraná","Morretes","BR 277, Barro Branco","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arbusto, 3m, flor alva. Mata pluvial..","UPCB0013269","UPCB0013269",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"163","2021-02-11 17:19:42-03","UFPR","UPCB","73118","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Chiea, S.A.C.","1992","01","01","Custodio Filho, A.","2499",NA,NA,NA,"Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia.","-46.0299987792969","-23.5699996948242",NA,NA,NA,NA,"Árvore 8m, flores brancas..","UPCB0013242","UPCB0013242",NA,NA,NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA
"164","2021-02-11 17:19:42-03","UFPR","UPCB","89147","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2013",NA,NA,"Godoy, S.A.P.","2057","2000","04","01","Brasil","São Paulo","Salesópolis","Estação Ecológiaca de Boricéia, Trilha dos Pilões","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore ca. 3m alt., DAP=5cm. Folhas simples, opostas, glabras. Flores alvas..","UPCB0031953","UPCB0031953",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"165","2021-02-11 17:19:42-03","UFPR","UPCB","68188","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2010","01","01","Polisel, R.T.","885","2008","11","21","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, na estrada para a Unidade.","-44.3199996948242","-22.6800003051758",NA,NA,"1115","1115","Árvore 6m, frutos imaturos verdes..","UPCB0013276","UPCB0013276",NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:19:42-03","UFPR","UPCB","67740","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Camargo, E.","2007","04",NA,"Camargo, E.","86","2007","04","21","Brasil","Paraná","Tunas do Paraná","Estrada para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arbusto 1m, pétalas e estames alvos. Em barranco, beira de estrada..","UPCB0013252","UPCB0013252",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:19:42-03","UFPR","UPCB","52096","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2005","01","01","Goldenberg, R.","734","2005","10","17","Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arbusto 1,5m, frutos imaturos verdes e maduros azuis. Floresta ombrófila densa..","UPCB0013247","UPCB0013247",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:19:42-03","UFPR","UPCB","52093","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2005","01","01","Goldenberg, R.","741","2005","10","17","Brasil","Paraná","Tunas do Paraná","Estrada Tunas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Arvoreta 2m, flor com hipanto verde, pétalas e estames brancos. Floresta ombrófila densa..","UPCB0013253","UPCB0013253",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:19:42-03","UFPR","UPCB","50012","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2004","01","01","Reginato, M.","19","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 4m..","UPCB0013272","UPCB0013272",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:19:42-03","UFPR","UPCB","46027","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2002","09",NA,"Goldenberg, R.","572","2002","07","06","Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 6m, flores com pétalas e estames brancos..","UPCB0013271","UPCB0013271",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"171","2021-02-11 17:19:42-03","UFPR","UPCB","67438","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Camargo, E.","2006","07",NA,"Camargo, E.","21","2006","07","24","Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta, 5 m, flores alvas. Beira de córrego, local sombreado..","UPCB0013260","UPCB0013260",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"172","2021-02-11 17:19:42-03","UFPR","UPCB","67098","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2010","01","01","Reginato, M.","1083","2010","01","08","Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 4m com frutos roxos e branco arroxeados, beira da estrada..","UPCB0013248","UPCB0013248",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"173","2021-02-11 17:19:42-03","UFPR","UPCB","63323","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2008","01","01","Goldenberg, R.","1160","2008","04","01","Brasil","Paraná","Piraquara","Mananciais da Serra.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 4m, flores com hipanto verde, pétalas e estames brancos. Floresta ombrófila densa montana..","UPCB0013241","UPCB0013241",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"174","2021-02-11 17:19:42-03","UFPR","UPCB","39732","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","1999","01","01","Lacerda, A.","271","1998","10","29","Brasil","Paraná","Piraquara","Morro do Canal, Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Árvore 7m, pétalas alvas e frutos imaturos verdes, capoeira, área de contato entre as florestas ombrófilas densa e mista, 1000m s.n.m..","UPCB0013246","UPCB0013246",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"175","2021-02-11 17:19:42-03","UFPR","UPCB","16610","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Caddah, M.K. & Goldenberg, R.","2006","01","01","Kummrow, R.","2914","1987","05","14","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore, 5m, pétalas e estames alvos. Mata base do morro..","UPCB0013258","UPCB0013258",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"176","2021-02-11 17:19:42-03","UFPR","UPCB","45068","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2002","01","01","Sobral, M.","8630","1998","05",NA,"Brasil","Santa Catarina","Blumenau","Morro Spitzkopf","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Arvoreta 3m, flores brancas. Região de mata ombrófila dena (Mata Atlântica)..","UPCB0013249","UPCB0013249",NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"177","2021-02-11 17:19:42-03","UFPR","UPCB","51884","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2005","01","01","Souza, F.M.","472","2005","02","22","Brasil","São Paulo","Salesópolis","Parque Estadual da Serra do Mar","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,"Árvore ca. 4m, flor branca, antera com estrias marrons, botões. Floresta ombrófila densa montana..","UPCB0013250","UPCB0013250",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA
"178","2021-02-11 17:19:42-03","UFPR","UPCB","45046","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Goldenberg, R.","2002","03",NA,"Leoni, L.S.","3734","1997","08",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional Cachoeira Bonita","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Arbusto 1,6-1,9m, flores fotografadas. Alt.: 700m s.n.m..","UPCB0013257","UPCB0013257",NA,NA,NA,NA,"21645","auto",NA,NA,NA,NA,NA,NA
"179","2021-02-11 17:19:42-03","UFPR","UPCB","80305","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2014",NA,NA,"Reginato, M.","1480","2014","10","06","Brasil","Rio de Janeiro","Teresópolis","P. N. da Serra dos Órgãos. Trilha para Pedra do Sino.","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"Arvoreta 2m, pétalas e estames alvos, floresta nebular..","UPCB0013240","UPCB0013240",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"180","2021-02-11 17:19:42-03","UFPR","UPCB","72951","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Reginato, M.","2012","03","01","Reginato, M.","1344","2012","02","15","Brasil","Rio de Janeiro","Itatiaia","P.N. do Itatiaia. Ultimo Adeus e trilha do Véu de Noiva","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"Arvoreta 3m, mata secundária. Petalas e estames alvos, planta viscosa.","UPCB0013259","UPCB0013259",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:19:42-03","UFPR","UPCB","4688","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Caddah, M.K. & Goldenberg, R.","2006","01","01","Hatschbach, G.","10057","1963","05","05","Brasil","Paraná","Campina Grande do Sul","Serra da Lapinha","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arvoreta, flor alva. Mata pluvial..","UPCB0013262","UPCB0013262",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"182","2021-02-11 17:19:42-03","UFPR","UPCB","47620","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Caddah, M.K.","2006","06",NA,"Scheer, M.B.","268","2001","04","29","Brasil","Paraná","Guaraqueçaba","Serra Gigante, Morro do Queimado","-48.3288993835449","-25.3066997528076",NA,NA,"980","980","Arbustiva ereta, 1,9m, local sombreado. Floresta Ombrófila densa Altomontana, encosta..","UPCB0013251","UPCB0013251",NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"183","2021-02-11 17:19:42-03","UFPR","UPCB","8454","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Caddah, M.K. & Goldenberg, R.","2006","01","01","Hatschbach, G.","24052","1970","03","24","Brasil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari, 2km ao Oeste","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Arvoreta, 5m, flor alva. Mata pluvial, crista de morro..","UPCB0013270","UPCB0013270",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"184","2021-02-11 17:19:42-03","UFPR","UPCB","86565","PreservedSpecimen","Plantae","Melastomataceae","Leandra","cf. cf. barbinervis","Leandra cf. cf. barbinervis","(Cham. ex Triana) Cogn.","Reginato, M.","2014",NA,NA,"Zorzanelli, J.P.F.","1070","2014","08","01","Brasil","Espírito Santo","Iúna","Serra do Valentim: Floresta do Senhor Aristides, próximo ao mirante.","-41.470833","-20.3625","-41.470833","-20.362500",NA,NA,"Arbusto com botões verdes. Cálice verde, corola alva pentâmera, estames alvos em número de 8 a 10. Anteras poricidas..","UPCB0013256","UPCB0013256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
