"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","539342","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","G. G. Hatschbach","G. G. Hatschbach","22973","1969","11","21","Brazil","Paraná","Curitiba","Rio Atuba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154590' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539342","-49.205854","-25.379421",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00539342_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","687371","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","I. Cordeiro","I. Cordeiro","1963","1999","10","08","Brazil","São Paulo","Bragança Paulista","Fazenda do Sr. Luiz Assis, ca. 10 km N de Bragança, em ramal da estrada para Pedra Bela.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=874367' target='other'> <mi>dwc_moreinfo</mi></a>","NY00687371","-46.5","-22.88",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00687371_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","540401","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana trichoneura","Müll.Arg.",NA,"R. P. Belém","1327","1965","06","08","Brazil","Bahia","Ilhéus","Ilheus, margen do Rio Cachoeira, CEPEC","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540401","-39.2264351","-14.7874296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00540401_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","trichoneura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","539347","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","I. Cordeiro","D. S. Silva","17","1985","10","24","Brazil","São Paulo","Jacareí","Jacareí, mata de Escola Tecnica Agricola Conego José Bento","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154584' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539347","-45.96","-23.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00539347_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1039461","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","W. Hoehne","W. Hoehne","s.n.","1944","11","10","Brazil","São Paulo","Sao Paulo","Parque do Estado de Sao Paulo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1486416' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039461","-46.621883","-23.654505",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY01039461_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","539346","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana klotzschiana","(Müll.Arg.) Müll.Arg.","L. B. Smith; R. J. Downs","L. B. Smith","7502","1956","11","09","Brazil","Santa Catarina","Campo Alegre","Lower fazenda of Ernesto Sheide, Campo Alegre","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=437950' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539346","-49.2656","-26.1925",NA,"900","900",NA,NA,NA,NA,NA,NA,"NY00539346_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","klotzschiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","539349","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"R. Reitz","5483","1957","10","26","Brazil","Santa Catarina","Bom Retiro","Bom Retiro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=437952' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539349","-49.4892","-27.7972",NA,"950","950",NA,NA,NA,NA,NA,NA,"NY00539349_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","klotzschiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","539335","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","G. G. Hatschbach","G. G. Hatschbach","40292","1977","12","16","Brazil","Paraná","Curitiba","Bairro Alto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154592' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539335","-49.2731","-25.4281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00539335_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","539340","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","L. B. Smith","R. Reitz","270","1952","06","05","Brazil","Santa Catarina","Laguna","Laguna","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154588' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539340","-48.781687","-28.480425",NA,"5","5",NA,NA,NA,NA,NA,NA,"NY00539340_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","540402","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana trichoneura","Müll.Arg.",NA,"R. P. Belém","1327","1965","07","08","Brazil","Bahia","Ilhéus","Margem do Rio Cachoeira, CEPEC, Ilhéus","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540402","-39.2264351","-14.7874296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00540402_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","trichoneura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","539339","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"R. Reitz","5483","1957","10","26","Brazil","Santa Catarina","Bom Retiro","Bom Retiro","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=437951' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539339","-49.4892","-27.7972",NA,"950","950",NA,NA,NA,NA,NA,NA,"NY00539339_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","klotzschiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1065086","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","A. S. de Oliveira","F. C. Hoehne","19176","1927","04","23","Brazil","Minas Gerais","Paraisópolis",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218570' target='other'> <mi>dwc_moreinfo</mi></a>","NY01065086","-45.7797","-22.5544",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY01065086_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","539337","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","M. C. Dias","C. H. Müller","s.n.","1988","09","05","Brazil","Paraná","Londrina","City of Londrina. Porto de Areia, margem do Rio Tibagi. Reserva indigena do Apucaraninha","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154583' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539337","-51.1628","-23.3106",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00539337_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","685135","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","G. L. Webster","S. A. Mori","10552","1978","09","15","Brazil","Bahia","Mucuri","Próximo à ponte sobre o Rio Mucuri na Rod. BR 101. Folha SE - 24 (18-40d)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154587' target='other'> <mi>dwc_moreinfo</mi></a>","NY00685135","-39.8934603","-18.0984986",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00685135_01","Magnoliophyta","Malpighiales",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","539343","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","L. B. Smith","R. Reitz","17670","1965","12","15","Brazil","Paraná","Guarapuava","Guarapuava, Rio Coitinho","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154589' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539343","-51.523417","-25.359069",NA,"1000","1000",NA,NA,NA,NA,NA,NA,"NY00539343_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","539338","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","W. Punt; J. C. Lindeman","J. C. Lindeman","24","1965","11","29","Brazil","Paraná","Curitiba","Curitiba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154582' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539338","-49.2731","-25.4281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00539338_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","542363","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","I. Cordeiro","J. E. Leite","186","1947","06",NA,"Brazil","Rio Grande do Sul","Sao Leopoldo","Vicinity of San Leopoldo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=139416' target='other'> <mi>dwc_moreinfo</mi></a>","NY00542363","-51.143791","-29.75136",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00542363_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-11-01 14:53:00-02","NY","NYBG","539345","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana",NA,"N. M. Bacigalupo","N. M. Bacigalupo","2901","1995","11","17","Argentina","Misiones","San Pedro","San Pedro, monte del vivero Yabotí.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154585' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539345","-54.12","-26.6",NA,"480","480",NA,NA,NA,NA,NA,NA,"NY00539345_01",NA,"Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","885609","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","I. Cordeiro","H. M. Curran","675","1918","12","11","Brazil","Rio de Janeiro","Nova Friburgo","Nova Friburgo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1003860' target='other'> <mi>dwc_moreinfo</mi></a>","NY00885609","-42.5308","-22.2819",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00885609_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","539344","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"G. L. Webster","25924","1986","12","05","Brazil","Rio Grande do Sul","Tupancireta","14 km SW of Jari","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154594' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539344","-54.33","-29.33",NA,"400","400",NA,NA,NA,NA,NA,NA,"NY00539344_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","539348","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana klotzschiana","(Müll.Arg.) Müll.Arg.","W. Punt; J. C. Lindeman","J. C. Lindeman","506","1966","02","18","Brazil","Paraná","Curitiba","Curitiba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=437949' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539348","-49.2731","-25.4281",NA,"820","820",NA,NA,NA,NA,NA,NA,"NY00539348_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","klotzschiana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1016083","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","G. G. Hatschbach","J. M. Silva","203","1986","10","10","Brazil","Paraná","Curitiba","Parque Iguaçu.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1141346' target='other'> <mi>dwc_moreinfo</mi></a>","NY01016083","-49.2731","-25.4281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY01016083_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","539334","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.","G. G. Hatschbach","G. G. Hatschbach","41104","1977","12","26","Brazil","Paraná","Piraquara","Guarituba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154591' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539334","-49.154222","-25.448472",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00539334_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02431709","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"B. Rambo","29173","1945","09","26","Brazil","Rio Grande do Sul","Porto Alegre","Morro da Gloria","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2975397' target='other'> <mi>dwc_moreinfo</mi></a>","NY02431709","-51.23","-30.0331",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY02431709_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-09-27 12:58:00-03","NY","NYBG","539336","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana",NA,"G. L. Webster","A. H. Gentry","8968","1974","01","08","Colombia","Tolima",NA,"11 km NE of Melgar along Rio Sumapáz, near border with Cundinamarca","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154586' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539336",NA,NA,NA,"420","420",NA,NA,NA,NA,NA,NA,NA,NA,"Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","539341","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana","(Müll.Arg.) Müll.Arg.",NA,"G. Jönsson","915a","1914","09","10","Brazil","Paraná","Curitiba","Curitiba opp., ad margine, paludis","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=154593' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539341","-49.2731","-25.4281",NA,"900","900",NA,NA,NA,NA,NA,NA,"NY00539341_01","Magnoliophyta","Malpighiales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","539350","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana trichoneura","Müll.Arg.","L. B. Smith; R. J. Downs","L. B. Smith","8675","1956","12","17","Brazil","Santa Catarina","Pôrto Uniao","Poço Preto near Rio Timbó","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539350","-51.0781","-26.2383",NA,"750","750",NA,NA,NA,NA,NA,NA,"NY00539350_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","trichoneura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","540401","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana trichoneura","Müll.Arg.",NA,"R. P. Belém","1327","1965","06","08","Brazil","Bahia","Ilhéus","Ilheus, margen do Rio Cachoeira, CEPEC","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762963' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540401","-39.2264351","-14.7874296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00540401_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","trichoneura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","540402","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana trichoneura","Müll.Arg.",NA,"R. P. Belém","1327","1965","07","08","Brazil","Bahia","Ilhéus","Margem do Rio Cachoeira, CEPEC, Ilhéus","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762962' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540402","-39.2264351","-14.7874296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00540402_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","trichoneura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","539350","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","klotzschiana","Sebastiania klotzschiana trichoneura","Müll.Arg.","L. B. Smith; R. J. Downs","L. B. Smith","8675","1956","12","17","Brazil","Santa Catarina","Pôrto Uniao","Poço Preto near Rio Timbó","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=762961' target='other'> <mi>dwc_moreinfo</mi></a>","NY00539350","-51.0781","-26.2383",NA,"750","750",NA,NA,NA,NA,NA,NA,"NY00539350_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","trichoneura",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","540492","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","serrata","Sebastiania serrata major","Pax & K.Hoffm.","F. C. Hoehne","A. Usteri","13807","1906","11","25","Brazil","São Paulo","Sao Paulo","Mandaqui, Sao Paulo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=73055' target='other'> <mi>dwc_moreinfo</mi></a>","NY00540492","-46.63","-23.5403",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00540492_01","Magnoliophyta","Malpighiales",NA,"South America","sheet","major",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","273262","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","vestita","Sebastiania vestita","Müll.Arg.",NA,"A. F. Regnell","244",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Caldas","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=93396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273262","-46.3858","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00273262_01","Magnoliophyta","Malpighiales","isotype","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","273263","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","vestita","Sebastiania vestita","Müll.Arg.",NA,"A. F. Regnell","244",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Caldas: Charcara","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=93397' target='other'> <mi>dwc_moreinfo</mi></a>","NY00273263","-46.3858","-21.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NY00273263_01","Magnoliophyta","Malpighiales","isotype","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:29:31-03","UNESP-IBB","BOTU","23303","PreservedSpecimen","Plantae","Euphorbiaceae","Gymnanthes","klotzschiana","Gymnanthes klotzschiana","Müll.Arg.","Sartori, M.S.","Sartori, M.S.",NA,"2001","02","14","Brasil","São Paulo","Itatinga",NA,NA,"BOTU023303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-08 11:08:34-03","UNESP-IBB","BOTU","30315","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) L.B.Sm. & Downs",NA,"Galhego, A.A.","199","1995","03","06","Brasil","São Paulo","Botucatu",NA,"Jardim Botânico UNESP Botucatu","BOTU030315","-48.434167","-22.872222",NA,NA,NA,NA,NA,NA,NA,"48°26'3w","22°52'20s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","26147","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","Müll.Arg.","Uhlmann, A.","Carrião, D.J.S.",NA,"1994","07","28","Brasil","Paraná","Curitiba",NA,NA,"BOTU026147",NA,NA,NA,NA,NA,NA,"1995","11",NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","21314","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","Müll.Arg.","Cervi, A.C.","Cervi, A.C.","6052","1995","11","20","Brasil","Paraná","Jaguariaíva",NA,NA,"BOTU021314",NA,NA,NA,NA,NA,NA,"1995",NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
