"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"353","2019-11-21 14:39:22-03","UFJF","CESJ","50355","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"N.L. Abreu; L. Menini Neto","2008","05","11","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ050355",NA,"231","América do Sul",NA,NA,"Erva terrestre em campo rupestre. Folhas verdes discolores. Pétalas com base amarela e ápice alaranjado, sépalas verdes, estames amarelos.","Serra Negra, Fazenda Serra Negra, município de Monte Verde.","Angiosperma",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-21 14:39:22-03","UFJF","CESJ","53406","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","L. Menini Neto","J.H.C. Ribeiro; F.R.G. Salimena; L. Menini Neto; P.H. Nobre","2009","04","20","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"CESJ053406",NA,"109","América do Sul",NA,NA,"Herbacea, 0,2m de altura, no campo rupestre degradado. Pétalas alaranjadas com a base amarela.","Serra Negra, RPPN Fazenda Serra Negra.","Angiosperma",NA,NA,NA,"30417","auto","2009","04",NA,"20",NA,NA,NA,NA
"355","2019-11-21 14:39:22-03","UFJF","CESJ","64372","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","L.L. Justino","L.L. Justino; F.R.G. Salimena; P.H. Nobre","2014","06","07","Brasil","Minas Gerais","Olaria","-43.937198638916","-21.8607997894287",NA,NA,NA,NA,"CESJ064372",NA,"58","América do Sul",NA,NA,"Erva com 30 cm em solo arenoso quartzítico, sob alta incidência solar. Presença apenas de frutos maduros secos. Ambiente marcado pela presença de candeias (Arbustal).","Síto do Degredo","Angiosperma",NA,NA,NA,"15222","auto","2014","06",NA,"07",NA,NA,NA,NA
"356","2019-11-21 14:39:22-03","UFJF","CESJ","65882","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","L.L. Justino","L.L. Justino; J.H.C. Ribeiro; M.C.A. Mota; J.F.B. Pastore","2015","02","25","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ065882",NA,"136","América do Sul",NA,NA,"Subarbusto 50 cm, na campina nebular, entre indivíduos de gênero Xyris. Flores com pétalas bicolores, metade amarela, metade vermelha. Estames amarelos.","Burro de Ouro","Angiosperma",NA,NA,NA,"20815","auto","2015","02",NA,"25",NA,NA,NA,NA
"357","2019-11-21 14:39:22-03","UFJF","CESJ","41640","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","F.R.G. Salimena","K. Antunes; C.N. Matozinhos; A.S.M. Valente; F.R.G. Salimena; L.C.S. Assis","2004","02",NA,"Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"CESJ041640",NA,"5","América do Sul",NA,NA,"Arbusto, 1,5m alt., campo rupestre, cálice verde, corola vermelha, estames amarelos.","Serra Negra, Fazenda da Tiririca","Angiosperma",NA,NA,NA,"20815","auto","2004","02",NA,NA,NA,NA,NA,NA
"358","2019-11-21 14:39:22-03","UFJF","CESJ","38800","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J.A. Lombardi","J.A. Lombardi; A. Salino; J.R. Stehmann; R.C. Mota; P.L. Viana","2002","04","23","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","-43.3622016906738","-19.826099395752",NA,NA,NA,NA,"CESJ038800",NA,"4738","América do Sul",NA,NA,"Afloramento rochoso. Erva na encosta, pétalas laranjas no ápice, amarelas na base, estames amarelos.","Estação Ambiental de Peti-CEMIG, Mirante do Cruzeiro.","Angiosperma",NA,NA,NA,"17525","auto","2002","04",NA,NA,NA,NA,NA,NA
"359","2019-11-21 14:39:22-03","UFJF","CESJ","7204","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.",NA,"L. Krieger","1969","10","19","Brasil","Minas Gerais","São João Del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"CESJ007204",NA,"CESJ7204","América do Sul",NA,NA,"No campo, flores amarelas.",NA,"Angiosperma",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 14:39:22-03","UFJF","CESJ","59077","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","L.L. Justino","F.R.G. Salimena; L. Menini Neto; D.Santiago; P.H. Nobre","2012","03","02","Brasil","MInas Gerais","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"CESJ059077",NA,"3395","América do Sul",NA,NA,"Arbusto, ca 30 cm, dlores vermelhas com unha e anteras amarelas. Em campo que bordeia a mata.","Parque Estadual da Serra do Papagaio, Centro de Apoio ao Pesquisador. Mata de Araucária.","Angiosperma",NA,NA,NA,"29865","auto","2013","04",NA,NA,NA,NA,NA,NA
"361","2021-04-07 11:46:05-03","UFMS","CGMS","50744","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A.K.A. Santos","G. Hatschbach; M. Hatschbach; E. Barbosa","2001","05","13","Brasil","Minas Gerais","Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,NA,NA,"CGMS1080725",NA,"71940",NA,NA,NA,"Flor amarela. Ápice das pétalas vermelho. Habitat: Solo arenoso, entre o cerrado e o brejo. Habito: Ereta.","Ligação da Rod BR-365 a São Romão, Galhão.",NA,NA,NA,NA,"88041","auto","2004",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-27 13:50:28-03","UFS","ASE","24801","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","setacea","Cambessedesia setacea","Cogn.",NA,"Barreto, MI","1991","02","15","Brasil","Sergipe","Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"ASE0029812","ASE0029812","64","Southern America",NA,NA,"Erva, flores lilases e folhas aciculadas.; Erva, flores lilases e folhas aciculadas.; Campo Rupestre.","Parque Nacional da Serra de Itabaiana","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-27 13:50:28-03","UFS","ASE","24798","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","setacea","Cambessedesia setacea","Cogn.",NA,"Barreto, MI","1991","01","04","Brasil","Sergipe","Itabaiana","-37.2081","-10.4583","-37.2081","-10.4583",NA,NA,"ASE0029809","ASE0029809","37","Southern America",NA,NA,"Erva com mais ou menos 30cm. Flores lilases e folhas aciculadas.; Erva com mais ou menos 30cm. Flores lilases e folhas aciculadas.; Campo Rupestre.","Parque Nacional da Serra de Itabaiana","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-03-01 16:33:40-03","UNICAMP","UEC","161938","S","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","A.DC.",NA,"Walter, BMT; Guarino, ESG; Souza, SP","1999","09","27","Brazil","Distrito Federal","Brasília","-48.016667","-15.866667","-48.016667","-15.866667","1100","1100","UEC009463","UEC009463","4400",NA,NA,NA,"Uso: taxonômico&nf;Flor: alaranjada.&nf;Erva rastejante.&nf;Anteras e filetes (estames) amarelos. Pétalas alaranjadas.","Fazenda Sucupira, Região: CO.&nf;Região do vale do córrego Riacho Fundo, na margem esquerda deste.&nf;Campo sujo próximo a áreas de campo limpo.&nf;Relevo: acidentado.&nf;Substrato: latossolo raso com muito cascalho.&nf;Área queimada há cerca de 1 mês.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-03-01 16:33:40-03","UNICAMP","UEC","197960","S","Plantae","Melastomataceae","Cambessedesia","adamantium","Cambessedesia adamantium","A.DC.",NA,"Gibbs, PE; Abbott, JR; Andrade, JB","1977","05","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"UEC151798","UEC151798","5079b",NA,NA,NA,"Cerrado, campo rupestre.","85 Km. N de Corinto. Serra do Cabral. Estrada para Joaquim Felício.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-03-01 16:33:45-03","UNICAMP","UEC","187751","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Meyer, FS","Meyer, FS","2014","02","03","Brazil","Paraná","Sengés","-49.651728","-24.210183","-49.651728","-24.210183",NA,NA,"UEC114408","UEC114408","1859",NA,NA,NA,"Herbácea coletada às margens do rio, em solo arenoso. Flores com pétalas alaranjadas, com a unha amarela.","Rio do Funil","Magnoliopsida",NA,NA,NA,NA,NA,"2014","02",NA,NA,NA,NA,NA,NA
"367","2021-03-01 16:33:45-03","UNICAMP","UEC","187689","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Meyer, FS; Escobar, NAG","2013","02","04","Brazil","Minas Gerais","Ouro Preto","-43.835681","-20.703428","-43.835681","-20.703428",NA,NA,"UEC114613","UEC114613","1479",NA,NA,NA,"Herbácea 40 cm alt., em campo rupestre, sob o sedimento arenoso. Flores com pétalas alaranjadas com a unha amarela.","Parque Estadual do Itacolomi","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-01 16:33:45-03","UNICAMP","UEC","187654","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Meyer, FS; Escobar, NAG","2013","02","09","Brazil","Minas Gerais","Itabirito","-44.143233","-20.293172","-44.143233","-20.293172",NA,NA,"UEC114630","UEC114630","1492",NA,NA,NA,"Herbácea, em área com vegetação campestre. Flores com pétalas alaranjadas, unha amarela, estames amarelos.","Serra do Jaguara, Vila do Acuruí - Arredores do Camping Itabirito e Morro do Jacaré.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-03-01 16:33:45-03","UNICAMP","UEC","101669","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","06","01","Brazil","Minas Gerais","Jaboticatubas","-43.5","-19.166667","-43.5","-19.166667",NA,NA,"UEC003467","UEC003467","7777",NA,NA,NA,"Subarbusto, ca. 0,3m. Corola amarela; alguma com ápice laranja. Frequente.; Campo limpo.","Serra do cipó, entre km 127-128 na estrada para Conceição do Mato Dentro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-03-01 16:33:45-03","UNICAMP","UEC","101670","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","06","01","Brazil","Minas Gerais","Jaboticatubas","-43.5","-19.166667","-43.5","-19.166667",NA,NA,"UEC003462","UEC003462","7776",NA,NA,NA,"Subarbusto, ca. 0,4m. Corola laranja com bbase das pétalas amarela; estames amarelos. Pouco frequente.; Campo limpo.","Serra do Cipó, km 126 na estrada para Conceição do Mato Dentro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-01 16:33:45-03","UNICAMP","UEC","176227","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Almeda, F","Almeda, F; Martins, AB; Belinello, R; Almeda, MB","2005","09","20","Brazil","Minas Gerais","Diamantina","-43.559944","-18.927222","-43.559944","-18.927222","1000","1000","UEC037975","UEC037975","9115",NA,NA,NA,"Subshrub to 3m tall. Petals oranje with a yellow base. Andriecium completely yellow. One plant seen.; Along th laejado (sensonal river bed with a rock base and exposed sandy areas during the dry seasin) and cerrado vegetation on the s","4km beyond Mendanha","Magnoliopsida",NA,NA,NA,NA,NA,"2009","01",NA,"29",NA,NA,NA,NA
"372","2021-03-01 16:33:45-03","UNICAMP","UEC","169304","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","2009","02","28","Brazil","Minas Gerais","Diamantina","-44.191139","-18.4675","-44.191139","-18.4675","1409","1409","UEC063156","UEC063156","9602",NA,NA,NA,"Shrub to 40 cm tall. Petals orange for the distal half and yellow for the proximal half. Androecium yellow. Locally common.; Campo rupestre vegetation.","Cadeia do Espinhaço, 4 km west of Hwy MG-220 along the south side of road to Conselheiro Mata.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2021-03-01 16:33:45-03","UNICAMP","UEC","180275","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Guarçoni, EAE","Guarçoni, EAE; Scatigna, AV","2012","12","04","Brazil","Minas Gerais","Buenópolis","-45.757778","-18.079444","-45.757778","-18.079444",NA,NA,"UEC086831","UEC086831","2031",NA,NA,NA,"Erva ca. 15cm. Pétas vermelhas e amarelas.","Parque Estadual da Serra do Cabral. Córrego Buriti dos Almeidas. Vereda.","Magnoliopsida",NA,NA,NA,NA,NA,"2012","12",NA,NA,NA,NA,NA,NA
"374","2021-03-01 16:33:45-03","UNICAMP","UEC","172069","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Almeda, F; Martins, AB; Fritsch, PW; Aranha, JLM; Bush, C; Belinello, R","2009","02","18","Brazil","Goiás","Campo Alegre","-47.788889","-17.411389","-47.788889","-17.411389",NA,NA,"UEC084928","UEC084928","9420",NA,NA,NA,"Wiry suffrutescent herbs to 0.5m tall.Petals orange with yellow base. Filaments and anthers yellow. With <em>Annona coriacea, Miconia ferruginata, Miconia albicans</em>.; Degraded cerrado vegetation. Inside barbed wire fencing.Locally","83km south of Cristalina just off of the main gighway (BR-050).","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2021-03-01 16:33:45-03","UNICAMP","UEC","174343","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Oliveira, PP; Oliveira, A; Oliveira, L; Santos, FA; Fernandes, EV","2002","05","05","Brazil","Bahia","Caravelas","-38.983333","-15.666667","-38.983333","-15.666667",NA,NA,"UEC026458","UEC026458","101",NA,NA,NA,"Subarbusto ca. 20-40cm de altura. Botões avermelhados , flores com pétalas na porção dista avermelhadas e porção proximal amarelo.; Restinga.","Estrada ao destacamento da FAB (Área Militar).","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-03-01 16:33:45-03","UNICAMP","UEC","177372","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Gottsberger, G","1967","02","02","Brazil","Bahia","Veredaozinho","-45.5","-13.533333","-45.5","-13.533333",NA,NA,"UEC002935","UEC002935","172267",NA,NA,NA,"Petals red, anthers orange yellow.; Very moist marsh","Rio Correntina, in the village, near the house of Dona Amelia.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2021-03-01 16:33:45-03","UNICAMP","UEC","101671","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","05","31","Brazil","Minas Gerais","Jaboticatubas","-43.5","-19.166667","-43.5","-19.166667",NA,NA,"UEC003464","UEC003464","7765",NA,NA,NA,"Arbusto, 1-2m. Corola laranja com base das pétalas amarelas; estames amarelos. Pouco frequente.; Campo rupestre.","Serra do Cipó, entre km 112 e 113 na estrada para Conceição do Mato Dentro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-01 16:33:45-03","UNICAMP","UEC","101962","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Almeda, F; Romero, R; Robinson, O; Robinson, D","1998","06","04","Brazil","Minas Gerais","Jaboticatubas","-43.5","-19.166667","-43.5","-19.166667",NA,NA,"UEC003470","UEC003470","7804",NA,NA,NA,"Subarbusto, ca. 0,4m. Corola totalmente amarela; ou com base amarela e ápice vermelho; ou toda vermelha; estames amarelos.; Campo limpo, solo arenoso-pedregoso.","Estrada para Conceição do Mato Dentro, km 116-117.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2021-03-01 16:33:45-03","UNICAMP","UEC","101727","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Romero, R; Almeda, F; Robinson, O; Robinson, D","1998","06","06","Brazil","Minas Gerais","Serro","-42.366667","-18.633333","-42.366667","-18.633333",NA,NA,"UEC003465","UEC003465","5380",NA,NA,NA,"Subarbusto, ca. 0,5m. Corola e estames amarelos.; Campo rupestre.","Estrada para o Distrito de Milho Verde, ca. 7km da cidade de Serro.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2021-03-01 16:33:45-03","UNICAMP","UEC","101915","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Romero, R; et al.","1998","06","13","Brazil","Minas Gerais","Grão Mogol","-42.583333","-16.416667","-42.583333","-16.416667",NA,NA,"UEC003468","UEC003468","5447",NA,NA,NA,"Subarbusto, ca. 0,4m. Frutos secos.; Carrasco.","Estrada para Cristália, próximo à cidade de Grão Mogol.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-03-01 16:33:45-03","UNICAMP","UEC","10294","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Martins, AB","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","1976","11","28","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"UEC003478","UEC003478","3725",NA,NA,NA,"Subarbusto. Flores vermelho claro.; Campo rupestre.","Estrada Alto Paraíso a Campo Belo, Km. 17.","Magnoliopsida",NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"382","2021-03-01 16:33:45-03","UNICAMP","UEC","101911","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Romero, R; et al.","1998","06","13","Brazil","Minas Gerais","Grão Mogol","-42.583333","-16.416667","-42.583333","-16.416667",NA,NA,"UEC003466","UEC003466","5454",NA,NA,NA,"Subarbusto, ca. 0,4m. Corola laranja com base amarela. Estames amarelos.; Afloramentos rochosos.","Estrada para Cristália, próximo à ponte do rio Itambiruçu.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-03-01 16:33:45-03","UNICAMP","UEC","10299","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Martins, AB","Gibbs, PE; Abbott, JR; Andrade, JB","1977","05","13","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"UEC003482","UEC003482","5079a",NA,NA,NA,"Cerrado, campo rupestre.","85 Km. N de Corinto. Serra do Cabral. Estrada para Joaquim Felício.","Magnoliopsida",NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"384","2021-03-01 16:33:45-03","UNICAMP","UEC","10303","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Irwin, HS; et al.","1970","01","28","Brazil","Minas Gerais","Morro Das Pedras",NA,NA,NA,NA,NA,NA,"UEC003508","UEC003508","25455",NA,NA,NA,"Subshrub to ca. 30cm tall. Corolla red, yellow at base; stamens yellow.; Sandy and gravelly campos and cerrado on outcrops. Elev. 1050m.","Ca. 25km N.E. of Pratocínio.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2021-03-01 16:33:45-03","UNICAMP","UEC","110823","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Semir, J; Bittencourt Jr, NS","Bittencourt Jr, NS","2000","01","23","Brazil","Minas Gerais","Santana do Riacho","-43.708333","-19.030556","-43.708333","-19.030556",NA,NA,"UEC110339","UEC110339","0040",NA,NA,NA,"Arbusto. Flores vivamente coloridas, amarelo-alaranjadas.; Campo rupestre.","Ermo, Serra do Abreu, Lapinha, Santana do Riacho-Minas Gerais.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2021-03-01 16:33:45-03","UNICAMP","UEC","109490","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.",NA,"Leite, KRB; Miranda-Silva, EB; Silva, BM","1999","09","06","Brazil","Bahia","Santo Inácio","-42.716667","-12.052778","-42.716667","-12.052778","560","560","UEC105790","UEC105790","15",NA,NA,NA,"Arbusto ca. 50cm. Folha subcoriácea discolor. Cálice verde, pétalas vermelhas com base amarela; androceu e gineceu amarelos. Fruto imaturo verde, fruto seco marrom.; Caatinga com solo arenoso","Saida para Poços","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-01 16:33:45-03","UNICAMP","UEC","10311","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Martins, AB","Davis, PH; Shepherd, GJ","1976","07","31","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"UEC003634","UEC003634","59672",NA,NA,NA,"Dwarf shrublet. Corolla with bright yellow centre and scarlet lobes.; Alt. c. 1200 m. Campo rupestre, scarce.","Dist. Uro Preto, between Itabirita and junction with Belo HOrizonte road, at Km.16.","Magnoliopsida",NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"388","2021-03-01 16:33:45-03","UNICAMP","UEC","105095","S","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) A.DC.","Seco, RC","Freire-Fierro, A; Sano, PT; Silva, TRS; Pirani, JR","1989","12","12","Brazil","Minas Gerais","Grão Mogol","-42.916667","-16.6","-42.916667","-16.6",NA,NA,"UEC003504","UEC003504","12583",NA,NA,NA,"Subarbusto 20 a 50cm alt. Hipanto e cálice verde claros. Pétalas alaranjadas com base amarela. Estames e estiletes inteiramente amarelos.; Solo arenoso-fino com rochas, com cerrado e vegetação da margem do rio. Ca. 1650m alt. Em solo a","Vale do rio Itacambiruçu.","Magnoliopsida",NA,NA,NA,NA,NA,"2001","05",NA,"15",NA,NA,NA,NA
