"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber"
"1614","2020-06-15 15:29:54-03","UNESP-RC","HRCB","61066","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Biral, L.","Lombardi",NA,NA,NA,NA,"Brasil","São Paulo","Itanhaém, loteamento no lado direito da BR-101 sentido Cananéia-Itanhaém",NA,NA,NA,"46º54'25.2W","24º14'26.4S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-06-15 15:29:54-03","UNESP-RC","HRCB","71769","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","L.Biral","Marcusso",NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi. Trilha da cachoeira. No sentido sede-cachoeira. Cerca de 6 metros de altura.","-40.5525","-19.908889","40°33'9W","19°54'32S","770","770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2020-06-15 15:29:54-03","UNESP-RC","HRCB","65397","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reiss.","Biral, L.","Biral, L.","1128","2005","12","13","Brasil","São Paulo","Juquitiba",NA,"-47.25",NA,"47º15'W","23º92'S",NA,NA,"Árvore, 8m de altura, tronco acinzentado, levemente suberoso, folhas cartáceas a membranáceas, comum, com muitos indivíduos, crescendo no sub-bosque.",NA,NA,"2015","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2020-06-15 15:29:54-03","UNESP-RC","HRCB","8897","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Assumpçaõ, C.T. de","s.n.","1979","12","13","Brasil","São Paulo","Anhembi","Barreiro Rico","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"Tree 15-20 m. Green, inmature fruit collected from fallen bronch + from ground",NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2020-06-15 15:29:54-03","UNESP-RC","HRCB","22663","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Lombardi, J.A.","Miyagi, P.H.","637","1995","05","27","Brasil","São Paulo","Bom Sucesso de Itararé","Fazenda Nicolau","-49.1399993896484","-24.3099994659424",NA,NA,NA,NA,"Árvore, 10 m alt.; frutos imaturos verdes",NA,NA,"2007","05",NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-06-15 15:29:54-03","UNESP-RC","HRCB","65878","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Biral, L.","Torres, R.B.",NA,NA,NA,NA,"Brasil","São Paulo","Campinas","Sítio da Agricultura Natural","-47.060001373291","-22.8999996185303","47º0608W","22º9056S",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2020-06-15 15:29:54-03","UNESP-RC","HRCB","24976","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Biral, L.","Bernacci, L.C.","2035","1995","09","06","Brasil","São Paulo","Dracena","Fazenda Rancho Alegre","-51.5299987792969","-21.4799995422363",NA,NA,NA,NA,"Arbusto ca. 1,5 m alt. Frutos em maturação amarelados",NA,NA,"2008","11",NA,"23670","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2020-06-15 15:29:54-03","UNESP-RC","HRCB","15393","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Lombardi, J.A.","Sobral, M.","6662","1991","01",NA,"Brasil","São Paulo","Peruíbe","Parque Estadual da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arbusto 2 m, em interior de mata de restinga; frutos imaturos",NA,NA,"2007","05",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2020-06-15 15:29:54-03","UNESP-RC","HRCB","13756","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Lombardi, J.A.","Moraes, P.L.R.","183","1990","06","26","Brasil","São Paulo","São Miguel Arcanjo","P.E.C. Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore codominante- 10 cm",NA,NA,"2007","05",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2020-06-15 15:29:54-03","UNESP-RC","HRCB","36350","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Ziparro, V.B.","1793","1999","09","15","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore com cerca de 7 m de altura, presença de botões verde-claros, flores creme e frutos imaturos de coloração verde. <ll>dwc_commonname:</ll> Pau de curtir couro",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2020-06-15 15:29:54-03","UNESP-RC","HRCB","35861","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Ziparro, V.B.","Ziparro, V.B.","2062","2001","01","16","Brasil","São Paulo","Sete Barras","Parque Intervales","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore com cerca de 12 m de alt. Presença de 1 fruto imaturo de coloração verde",NA,NA,"2002","05",NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2020-06-15 15:29:54-03","UNESP-RC","HRCB","11196","PreservedSpecimen","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Biral, L.","Furlan, A.","958",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Árvore 6 m alt. Flores verde-amareladas pouco odoríferas, disco verde",NA,NA,"2009","02","18","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-06-15 15:29:54-03","UNESP-RC","HRCB","62621","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reiss.","Biral, L.","Silva, A.F.","1813","2013","05","23","Brasil","Minas Gerais","Belo Horizonte","Bairro União. Parque Ecológico.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Arbusto de ca. 2m, com folhas simples, serreadas e frutos.",NA,NA,"2014","05",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-06-15 15:29:54-03","UNESP-RC","HRCB","27032","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Ferreti, A.R.","130",NA,NA,NA,"Brasil","São Paulo","Cunha","Estação Experimental da Serra do Mar","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Árvore de 14m, casca grossa, rentilhada",NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2020-06-15 15:29:54-03","UNESP-RC","HRCB","60702","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reiss.","Biral, L.","Groppo Jr., M.","647","2000","03","02","Brasil","Minas Gerais","Santana do Riacho","Ca. 400m antes da bifurcação Morro do Pilar - Conceição do Mato Dentro, ca. de 1,8k da estrada.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Arbusto ca. 3m. Frutos imaturos verdes.",NA,NA,"2013","08",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2020-06-15 15:29:54-03","UNESP-RC","HRCB","56754","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Biral, L.","Brancalion, P. H.","s.n.","2004","12","21","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"Árvore de 4 m",NA,NA,"2012","02","29","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2020-06-15 15:29:54-03","UNESP-RC","HRCB","60698","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reiss.","Biral, L.","De Sordi, S.J.","43","2004","06","08","Brasil","São Paulo","São Paulo","Parque Nabuco, entre as quadras e playground.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore 4m alt., frutos maduros.",NA,NA,"2013","08",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2020-06-15 15:29:54-03","UNESP-RC","HRCB","23774","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Cardoso-Leite, E. & Rodrigues, R.R.","Cardoso-Leite, E.","226","1994","08","18","Brasil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","47º06'45W","23º31'26S",NA,NA,"7 m alt., sementes com arilo branco <ll>dwc_commonname:</ll> Café bravo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2020-06-15 15:29:54-03","UNESP-RC","HRCB","47417","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Lombardi","6666","2007","05","19","Brasil","São Paulo","Jundiaí",NA,"-46.933333","-23.216667","46º56'W","23º13'S","1000","1000","borda da trilha. Árvore ca. 5 m, folhas cartáceas, frutos imaturos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2020-06-15 15:29:54-03","UNESP-RC","HRCB","48297","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Lombardi","6813","2007","08","14","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","borda da trilha. Árvore ca. 8 m, folhas cartáceas, frutos imaturos amarelos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1634","2020-06-15 15:29:54-03","UNESP-RC","HRCB","56723","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Torres, R.B.","1431","2001","07","18","Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,"1130","1130","Árvore de 15m alt., frutos imaturos verdes",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1635","2020-06-15 15:29:54-03","UNESP-RC","HRCB","56721","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Torres, R.B.","1395","2000","12","20","Brasil","Minas Gerais","Camanducaia","Mata do Cascalho","-46.1446990966797","-22.7553005218506",NA,NA,"1360","1360","Árvore, ca. 12 m alt. Flores esverdeadas",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1636","2020-06-15 15:29:54-03","UNESP-RC","HRCB","56722","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Torres, R.B.","1422","2001","03","22","Brasil","Minas Gerais","Camanducaia","Mata do Chico Rei","-46.1446990966797","-22.7553005218506",NA,NA,"1395","1395","Árvore ca. 19 m. frutos imaturos verdes",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1637","2020-06-15 15:29:54-03","UNESP-RC","HRCB","56724","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Torres, R.B.","1379","2000","03","22","Brasil","Minas Gerais","Camanducaia","Próximo a mata da dona Mariana","-46.1446990966797","-22.7553005218506",NA,NA,"1525","1525","Árvore 11,5m. Botões florais verdes frutos imaturos verdes",NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1638","2020-06-15 15:29:54-03","UNESP-RC","HRCB","60703","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reiss.","Biral, L.","Groppo Jr., M.","645","2000","03","02","Brasil","Minas Gerais","Santana do Riacho","Ca. 400m antes da bifurcação Morro do Pilar - Conceição do Mato Dentro, ca. de 1,8k da estrada.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Arvoreta ca. 2,6m, ramos patentes, frutos imaturos verdes.",NA,NA,"2013","08",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1639","2020-06-15 15:29:54-03","UNESP-RC","HRCB","60699","PreservedSpecimen","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reiss.","Biral, L.","Garcia, R.J.F.","3415","2008","02","26","Brasil","São Paulo","São Paulo","Parque Vila do Rodeio","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 3 m alt.; frutos verdes.",NA,NA,"2013","08",NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1640","2018-08-31 12:41:43-03","UFLA","ESAL","12009","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Costa, MP; Pifano, DS; Melo, PHA","43",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Municipal Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051",NA,NA,"14","14","árvore; ; ;; floresta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1641","2018-10-09 16:31:08-03","UFLA","ESAL","17452","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Souza, JS","17",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1642","2018-08-31 12:41:43-03","UFLA","ESAL","19480","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Distrito de Macaia, Mata dos Botelhos","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1643","2018-08-31 12:41:43-03","UFLA","ESAL","12343","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,NA,NA,NA,"árvore; 20.0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1644","2018-10-09 16:31:08-03","UFLA","ESAL","18009","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Machado, ELM","125",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1645","2018-10-09 16:31:08-03","UFLA","ESAL","19411","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.","Ary Teixeira de Oliveira - Filho","Machado, ELM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata da Lagoa","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1646","2018-08-31 12:41:43-03","UFLA","ESAL","25035","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Vilela, EA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 14 m; ;; floresta",NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1647","2018-08-31 12:41:43-03","UFLA","ESAL","16762","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1648","2018-08-31 12:41:43-03","UFLA","ESAL","16406","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Rodrigues, LA; et al.","256",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 6m; ;; floresta",NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1649","2018-08-31 12:41:43-03","UFLA","ESAL","17254","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas",NA,"-44.3946990966797","-22.1674995422363",NA,NA,"1","1","árvore; 6,50m; ;; floresta",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1650","2018-08-31 12:41:43-03","UFLA","ESAL","15165","S","Plantae","Celastraceae","Maytenus","glazioviana","Maytenus glazioviana","Loes.",NA,"Fontes, MAL","180",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1","1","árvore; 4,0; ;; floresta",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1651","2018-08-31 12:41:43-03","UFLA","ESAL","26561","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.",NA,"Melo, PHA","4296",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1652","2018-08-31 12:41:43-03","UFLA","ESAL","26571","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.",NA,"Melo, PHA","4177",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1653","2018-08-31 12:41:43-03","UFLA","ESAL","13233","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","Camargos","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,"árvore; 8.0; ;; floresta",NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1654","2018-08-31 12:41:43-03","UFLA","ESAL","8232","S","Plantae","Celastraceae","Maytenus","gonoclada","Maytenus gonoclada","Mart.","Eduardo Van den Berg","Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 2,5 m; ;; floresta",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1655","2018-08-31 12:41:43-03","UFLA","ESAL","14848","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,"5","5","árvore; 7.50; ;; floresta",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1656","2018-08-31 12:41:43-03","UFLA","ESAL","26518","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Castro, RM","3029",NA,NA,NA,"Brasil","Minas Gerais","Mariana e Catas Altas, MG","Vale",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1657","2018-08-31 12:41:43-03","UFLA","ESAL","18079","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,"árvore; 8,0 m; ;; floresta",NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1658","2018-08-31 12:41:43-03","UFLA","ESAL","19955","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Ary T. Oliveira Filha; Eduardo Van den B","Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia, floresta ambrofila Densa","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1659","2018-08-31 12:41:43-03","UFLA","ESAL","9777","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek","Eduardo Van den Berg","Sartori, RA","s.n.",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,NA,"7","7","árvore; 10 m; ;; floresta",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1660","2018-08-31 12:41:43-03","UFLA","ESAL","15756","S","Plantae","Celastraceae","Maytenus","robusta","Maytenus robusta","Reissek",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Três Marias","Fazenda Carapiá","-45.24169921875","-18.2063999176025",NA,NA,NA,NA,"arvoreta; 1,50; ;; floresta",NA,NA,NA,NA,NA,"54667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1661","2018-10-09 16:31:08-03","UFLA","ESAL","12807","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 6.5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1662","2018-08-31 12:41:43-03","UFLA","ESAL","16764","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1663","2018-08-31 12:41:43-03","UFLA","ESAL","14894","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,"5","5","árvore; 6.50; ;; floresta",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1664","2018-10-05 13:28:15-03","UFLA","ESAL","15470","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Fontes, MAL","144",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 1,5; ;; floresta",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2018-08-31 12:41:43-03","UFLA","ESAL","14927","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,"5","5","árvore; ; ;; floresta",NA,NA,NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1666","2018-08-31 12:41:43-03","UFLA","ESAL","17085","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","Oliveira-Filho, AT","Carvalho, WAC","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande",NA,"-44.1960983276367","-21.468599319458",NA,NA,"1","1","árvore; 6m; ;; floresta",NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1667","2018-08-31 12:41:43-03","UFLA","ESAL","20647","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek","E. Van den Berg; A.C.Silva","A.C. Silva; E.van den Berg","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"árvore; 11, m; ;; floresta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","2018-08-31 12:41:43-03","UFLA","ESAL","12025","S","Plantae","Celastraceae","Maytenus","salicifolia","Maytenus salicifolia","Reissek",NA,"Costa, MP; Pifano, DS; Melo, PHA","47",NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun. Serra de São Domingos, floresta de encosta do Cristo","-46.5614013671875","-21.7877998352051",NA,NA,"14","14","árvore; ; ;; floresta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
