"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","locality","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"324","2019-08-27 13:30:59-03","IAP","PACA-AGP","87043","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","Marchioretto & Bastos",NA,NA,NA,"Marchioretto, M. S.","1991","06","25","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA087043",NA,NA,NA,"37","Novo Campus","50 cm de altura. Habitat: próximo ao córrego","10287","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"325","2019-08-27 13:30:59-03","IAP","PACA-AGP","40544","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Rambo, B.","1949","03","17","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,"PACA040544",NA,NA,NA,NA,NA,"fl. Habitat: ad rivum in dumetosis Fenofase: flor","7291","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"326","2019-08-27 13:30:59-03","IAP","PACA-AGP","40422","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Rambo, B.","1949","03","09","Brasil","RS","Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,"PACA040422",NA,NA,NA,NA,NA,"fl. Habitat: ad silvam campestrem Fenofase: flor","7291","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"327","2019-08-27 13:30:59-03","IAP","PACA-AGP","57858","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","Emrich-Rambo","1957","05","13","Pivetta","1955","05","21","Brasil","RS","Venancio Aires","-52.1918983459473","-29.6063995361328",NA,NA,"PACA057858",NA,NA,NA,"881","Porto Mariante","fl. fr. Habitat: in dumetosis Fenofase: flor e fruto","37026","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"328","2019-08-27 13:30:59-03","IAP","PACA-AGP","46834","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Rambo, B.","1950","04","17","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"PACA046834",NA,NA,NA,NA,NA,"fr. maturo. Habitat: in silvula arenosa Fenofase: fruto maturo","41667","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"329","2019-08-27 13:30:59-03","IAP","PACA-AGP","50243","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.",NA,NA,NA,NA,"Rambo, B.","1950","04","17","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"PACA050243",NA,NA,NA,NA,NA,"fl. fr. Habitat: in silvula arenosa Fenofase: flor e fruto","41667","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"330","2020-12-21 16:37:25-03","IAP","PACA-AGP","65915","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","L. B. Smith","1956",NA,NA,"Gevieski, A.","1955","04","29","Brasil","SC","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"PACA065915",NA,"250","250","160","Horto Florestal I.N.P.","HBR 10361; flor amarela; erva; altit. 250 msm. Habitat: pasto Fenofase: flor amarela Hábito: erva","18533","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"331","2019-08-27 13:30:59-03","IAP","PACA-AGP","58135","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","L. B. Smith","1954",NA,NA,"Reitz & Klein","1954","04","28","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"PACA058135",NA,"10","10","1810","Morro da Fazenda","HBR 8994; flor amarela; fruto imaturo verde; erva, capoeira; altit. 10 msm. Habitat: ad silvam Fenofase: flor amarela Hábito: erva","27253","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"332","2019-08-27 13:30:59-03","IAP","PACA-AGP","65917","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","L. B. Smith","1956",NA,NA,"Reitz & Klein","1956","02","24","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"PACA065917",NA,"200","200","2815",NA,"HBR 10358; flor amarela; arbusto; altura: 2m; altit. 200 msm. Habitat: capoeira Fenofase: flor amarela Hábito: arbusto","31105","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"333","2019-08-27 13:30:59-03","IAP","PACA-AGP","31589.1","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","abutiloides","Triumfetta abutiloides","A. St.-Hil.","Asplund",NA,NA,NA,"Rambo, B.","1946","02","05","Brasil","SC","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"PACA031589-1",NA,NA,NA,NA,NA,"fl. fr. Habitat: ad silvam primaevam Fenofase: flor e fruto","16515","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"334","2019-08-27 13:30:59-03","IAP","PACA-AGP","1598","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,"1954","09","23",NA,NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"PACA001598",NA,NA,NA,NA,NA,"fl. Fenofase: flor",NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"335","2019-08-27 13:31:02-03","IAP","PACA-AGP","48240","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Emrich-Rambo","1954","09","23","Hatschbach, G.","1948","04","10","Brasil","PR","Morretes","-48.834400177002","-25.476900100708",NA,NA,"PACA048240",NA,NA,NA,"908","Estrada da Graciosa, Grota Funda","fl. fr.; erva perene, até 1,5 m; flor amarela; secundária, higrófila. Habitat: in silvula Fenofase: flor amarela Hábito: erva","30514","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"336","2019-08-27 13:31:02-03","IAP","PACA-AGP","46610","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Emrich-Rambo","1954","09","23","Rambo, B.","1950","04","05","Brasil","RS","Barra do Ribeiro","-51.3011016845703","-30.2910995483398",NA,NA,"PACA046610",NA,NA,NA,NA,NA,"fl.fr. Habitat: in silvula campestri Fenofase: flor e fruto","31686","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"337","2019-08-27 13:31:02-03","IAP","PACA-AGP","73822","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","L. Sevegnani",NA,NA,NA,"L. Sevegnani","1994","03","22","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"PACA073822",NA,NA,NA,NA,"Est. Exp. Fitotécnica de Osório","arbusto de 1,5 m de alt. Habitat: em mata secundária Hábito: arbusto","28094","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"338","2019-08-27 13:30:59-03","IAP","PACA-AGP","28182","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Emrich-Rambo","1954","09","23","Rambo, B.","1945","02",NA,"Brasil","RS","Nonoai","-52.7714004516602","-27.3617000579834",NA,NA,"PACA028182",NA,NA,NA,NA,NA,"fl. Habitat: in silvula campestri Fenofase: flor","35080","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"339","2019-08-27 13:30:59-03","IAP","PACA-AGP","1162","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Emrich-Rambo","1954","09","23","Rambo, B.","1922","12","08","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA001162",NA,NA,NA,NA,NA,"fl. Habitat: in silva campestri Fenofase: flor","10287","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"340","2019-08-27 13:31:02-03","IAP","PACA-AGP","87044","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Marchioretto & Bastos",NA,NA,NA,"Marchioretto, M. S.","1991","06","11","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA087044",NA,NA,NA,"15","Novo Campus","30 cm de altura, frutos pequenos imaturos. Habitat: mata em beira de barranco junto ao córrego","10287","auto","Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"341","2019-08-27 13:31:02-03","IAP","PACA-AGP","45994","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Emrich-Rambo","1954","09","23","Rambo, B.","1950","02","21","Brasil","RS","Lagoa dos Quadros",NA,NA,NA,NA,"PACA045994",NA,NA,NA,NA,NA,"fl. Habitat: in dumetosis humidis Fenofase: flor",NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"342","2019-08-27 13:31:02-03","IAP","PACA-AGP","110347","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Janine da Silva Demenighi",NA,NA,NA,"Janine da Silva Demenighi","2010","02","13","Brasil","RS","Triunfo","-51.436111","-29.8675","51°26'10''W","29°52'03''S","PACA110347",NA,NA,NA,NA,NA,"Habitat: mata ciliar",NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"343","2019-08-27 13:30:59-03","IAP","PACA-AGP","11520","PreservedSpecimen","Plantae","Tiliaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Emrich-Rambo","1954","09","23","P. Buck SJ","1944","01",NA,"Brasil","RS","Faz. Englert",NA,NA,NA,NA,"PACA011520",NA,NA,NA,NA,NA,"fl. Habitat: in silvula campestri Fenofase: flor",NA,NA,"Magnoliophyta","Malvales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
