"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"247","2020-10-14 10:03:00-03","FURB","FURB","29271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, AA de","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2628","2010","06","05","Brasil","Santa Catarina","Paulo Lopes","Sertão do Campo.","-48.7619444","-27.8788889","-48.7619444","-27.8788889","180","180","Florística IFFSC e226b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; Fruto verde;","FURB30389","FURB30389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-10-14 10:03:00-03","FURB","FURB","29302","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, AA de","2010","09","30","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2752","2010","05","19","Brasil","Santa Catarina","Águas Mornas","Vargem Grande.","-48.8713889","-27.7188889","-48.8713889","-27.7188889","250","250","Florística IFFSC 285 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; Fruto roxo;","FURB30387","FURB30387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-10-14 10:03:00-03","FURB","FURB","36447","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, AA de","2011",NA,NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","3311","2010","02","19","Brasil","Santa Catarina","Angelina","Arroio Fagundes.","-48.96","-27.4497222","-48.9600000","-27.4497222","434","434","Fito IFFSC 387 /O/7 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio médio de regeneração Habito: arborescente;","FURB30381","FURB30381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-10-14 10:03:00-03","FURB","FURB","40225","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, AA de","2013","03","20","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","1580","2013","01","21","Brasil","Santa Catarina","Blumenau","Morro do Sapo, Parque Nacional da Serra do Itajaí.","-49.0983333","-27.0644444","-49.0983333","-27.0644444","388","388",NA,"FURB30380","FURB30380",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-10-14 10:03:00-03","FURB","FURB","45782","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, AA de","2015","02","12","Oliveira, A.A. de","1136","2015","02","12","Brasil","Santa Catarina","Apiúna","Salão.","-49.3205556","-27.1802778","-49.3205556","-27.1802778","647","647","Regeneração IFFSC 517 /L/67","FURB30379","FURB30379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-10-14 10:03:00-03","FURB","FURB","54026","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, A. A.","2017","08","31","Funez, L.A.","6390","2017","05","01","Brasil","Santa Catarina","Apiúna","Morro Dom Bosco.","-49.3666667","-27.0502778","-49.3666667","-27.0502778","171","171","Flores velhas Habitat: Borda da floresta Habito: árvore","FURB54026","FURB54026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-14 10:03:00-03","FURB","FURB","54433","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Kassner-Filho, A.","2017","08","14","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","817","2017","08","14","Brasil","Santa Catarina","Biguaçu",NA,"-48.6902777","-27.3613889","-48.6902777","-27.3613889","75","75",NA,"FURB54433","FURB54433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-10-14 10:03:00-03","FURB","FURB","60023","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Gebien, W.","2018","07","10","Gebien, W.","146","2018","02","19","Brasil","Santa Catarina","Blumenau","interior de fragmento na rua antonio Zendrom. Início da trilha próximo à casa do coletor.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","220","220",NA,"FURB60023","FURB60023",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-10-14 10:03:00-03","FURB","FURB","62139","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Guislon, A.V.; Colares, R.","2017","07","05","Guislon, A.V.; Colares, R.",NA,"2017","07","05","Brasil","Santa Catarina","Grão Pará","Parque Estadual da Serra Furada.","-49.3897222","-28.1913889","-49.3897222","-28.1913889","514","514",NA,"FURB62139","FURB62139",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-07-07 08:59:33-03","FURB","FURB","980","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R","2009","10","03","Sobral, M.",NA,"2002","02","08","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal Nascentes do Garcia.","-49.0877777","-27.0566667","-49.0877777","-27.0566667","350","350",NA,"FURB30386","FURB30386",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-10-14 10:03:00-03","FURB","FURB","5378","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Oliveira, AA de","2010","01","21","Valim, A.C.",NA,"2007","02","25","Brasil","Santa Catarina","Blumenau","Itoupava Norte - Próximo à WEG.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"FURB30390","FURB30390","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-03-16 17:53:45-03","UCS","HUCS","1340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G.","1985","03",NA,"Hatschbach, G.","48110","1984","07","19","Brasil","Paraná","Cerro Azul","Barra do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"arvoreta 5m, flores alvas odoríferas; mata ao longo do rio Ribeira",NA,NA,"32006","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-03-16 17:53:45-03","UCS","HUCS","1340","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hatschbach, G.","1985","03",NA,"Hatschbach, G.","48110","1984","07","19","Brasil","Paraná","Cerro Azul","Barra do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"arvoreta 5m, flores alvas odoríferas; mata ao longo do rio Ribeira",NA,NA,"32006","auto","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-16 17:53:45-03","UCS","HUCS","50189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Oliveira, A.A. de","2010","04","30","Stival-Santos, A.","2223","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta","-49.14","-27.27","-49.14","-27.27","639","639","Florística IFFSC 467 (Arbusto); arbusto; fruto verde; Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento, beira de estrada",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-16 17:53:45-03","UCS","HUCS","50189","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Oliveira, A.A. de","2010","04","30","Stival-Santos, A.","2223","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta","-49.14","-27.27","-49.14","-27.27","639","639","Florística IFFSC 467 (Arbusto); arbusto; fruto verde; Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento, beira de estrada",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-06-27 10:25:40-03","UFES","VIES","28015","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","68","2013","06","20","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1406","1406",NA,"VIES028015","VIES028015","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-06-27 10:25:40-03","UFES","VIES","28012","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","127","2013","12","01","Brasil","Espírito Santo","Iúna","Serra do Valentim, subida para a trilha.","-41.5358009338379","-20.3458003997803",NA,NA,"1406","1406",NA,"VIES028012","VIES028012","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-06-27 10:25:40-03","UFES","VIES","28015","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","68","2013","06","20","Brasil","Espírito Santo","Iúna","Serra do Valentim.","-41.5358009338379","-20.3458003997803",NA,NA,"1406","1406",NA,"VIES028015","VIES028015","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-06-27 10:25:40-03","UFES","VIES","28012","S","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Bacci, L.F.","2013",NA,NA,"Bacci, L.F.; Zorzanelli, J.P.F.","127","2013","12","01","Brasil","Espírito Santo","Iúna","Serra do Valentim, subida para a trilha.","-41.5358009338379","-20.3458003997803",NA,NA,"1406","1406",NA,"VIES028012","VIES028012","32198","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:34:37-03","MBM","MBM","415235","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Antoniuk-Bonato, R.G.","2018","11","08","Brotto, M.L.","2582","2018","04","04","Brazil","Paraná","Adrianópolis","Estrada da Berneck a Tatupeba","-48.714722","-24.792222","-48.714722","-24.792222","995","995","Árvore com 5 m de altura; pétalas e estames brancos.; Floresta Ombrófila Densa Montana.","MBM415235",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:34:37-03","MBM","MBM","23951","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","31030",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Figueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM023951","MBM023951","55154","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:34:37-03","MBM","MBM","225493","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","7719",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM225493","MBM225493","32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-21 16:34:37-03","MBM","MBM","2123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","6589",NA,NA,NA,"Brazil","Santa Catarina","Vidal Ramos","Barra da Areia","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"MBM002123","MBM002123","21797","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-21 16:34:37-03","MBM","MBM","41367","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hoehne, F.C.",NA,NA,NA,"Hoehne, F.C.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM041367","MBM041367","53584","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-21 16:34:37-03","MBM","MBM","40721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","7719",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM040721","MBM040721","32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:34:37-03","MBM","MBM","182953","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Goldenberg, R.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","800",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM182953","MBM182953","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-21 16:34:37-03","MBM","MBM","415235","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Antoniuk-Bonato, R.G.","2018","11","08","Brotto, M.L.","2582","2018","04","04","Brazil","Paraná","Adrianópolis","Estrada da Berneck a Tatupeba","-48.714722","-24.792222","-48.714722","-24.792222","995","995","Árvore com 5 m de altura; pétalas e estames brancos.; Floresta Ombrófila Densa Montana.","MBM415235",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-21 16:34:37-03","MBM","MBM","23951","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","31030",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Figueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM023951","MBM023951","55154","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-21 16:34:37-03","MBM","MBM","225493","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","7719",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM225493","MBM225493","32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-21 16:34:37-03","MBM","MBM","2123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","6589",NA,NA,NA,"Brazil","Santa Catarina","Vidal Ramos","Barra da Areia","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,NA,"MBM002123","MBM002123","21797","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-12-21 16:34:37-03","MBM","MBM","41367","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Hoehne, F.C.",NA,NA,NA,"Hoehne, F.C.","s.n.",NA,NA,NA,"Brazil","São Paulo","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"MBM041367","MBM041367","53584","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:34:37-03","MBM","MBM","40721","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","7719",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM040721","MBM040721","32006","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:34:37-03","MBM","MBM","182953","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","Goldenberg, R.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","800",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Serra Negra","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM182953","MBM182953","37295","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:34:53-03","MBM","MBM","405065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2019",NA,NA,"Fraga, C.N.; Saavedra, M.M.; Pellegrini, M.O.O.; Saavedra, M.M.; Pellegrini, M.O.O.","3296","2011","06","26","Brazil","Rio de Janeiro","Seropédica","APA Petrópolis, Araras, Vale das Videiras, trilha na cumieira entre o mirante e o Morro do Cuca","-43.290833","-22.422222","-43.290833","-22.422222","1247","1247","Arvoreta, ca. 4m. Folhas discolores, indumento ferrugíneo na face abaxial. Frutos verdes, quando maduros roxos enegrecidos, sépalas persistentes ferrugíneas.; Floresta Atlântica de Encosta com inselberg.","MBM405065","MBM405065",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:34:53-03","MBM","MBM","245080","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"Goldenberg, R.; et al.; et al.","460",NA,NA,NA,"Brazil","Minas Gerais",NA,"Estrada Bom Jesus da Penha - Alpinópolis",NA,NA,NA,NA,NA,NA,NA,"MBM245080","MBM245080",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:34:53-03","MBM","MBM","415226","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Meyer, F.S.","2017","06","09","Völtz, R.R.; Brotto, M.L.; Lozano, E.D.; Silva, J.M.; Brotto, M.L.; Lozano, E.D.; Silva, J.M.","1988","2017","02","22","Brazil","Paraná","Adrianópolis","Comunidade de João Surá","-48.659167","-24.7075","-48.659167","-24.7075","105","105","Arvoreta 5 m alt.; botões florais ferrugíneos; borda de Floresta Ombrófila Densa Submontana secundária.; Floresta Ombrófila Densa Submontana.","MBM415226","MBM415226",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:34:53-03","MBM","MBM","425735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Santos Filho, L.A.F.","2008","04","21","Santos Filho, L.A.F.; Baumgratz, J.F.A.; Silva, W.; Baumgratz, J.F.A.; Silva, W.","35","2008","04","21","Brazil","Rio de Janeiro","Itatiaia","Parque Nacional de Itatiaia, Trilha Maromba-Macieiras","-44.5633010864258","-22.4960994720459",NA,NA,"1100","1100","Arbusto. Ramos e pecíolos verde-pardacentos; folhas verdes discolores; infrutescência verde-pardacenta; frutos jovens verde-vinosos; maduros nigrescentes. Altura: 3m.; Mata de encosta. Em barranco margeando a trilha.","MBM425735",NA,"19648","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:34:53-03","MBM","MBM","245079","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.",NA,NA,NA,"Goldenberg, R.; et al.; et al.","76",NA,NA,NA,"Brazil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço","-44.9000015258789","-22.5699996948242",NA,NA,NA,NA,NA,"MBM245079","MBM245079","16795","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:34:53-03","MBM","MBM","269245","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","827","1996","06","28","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"MBM269245","MBM269245","17990","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:34:53-03","MBM","MBM","307725","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2018",NA,NA,"Cielo Filho, R.; et al.; et al.","366","2005","03","13","Brazil","São Paulo","Peruíbe","Parque Estadual da Serra do Mar","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Árvore de 6m. Flores brancas.","MBM307725","MBM307725","21922","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-21 16:34:53-03","MBM","MBM","293852","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.",NA,NA,NA,"Dias, A.C.; et al.; et al.","525","1994","04","06","Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"MBM293852","MBM293852","27904","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-21 16:34:53-03","MBM","MBM","257909","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.",NA,NA,NA,"Krieger, L.","9888","1971","01","24","Brazil","Minas Gerais","Santa Rita de Jacutinga","Santa Rita do Jacutinga","-44.0950012207031","-22.1494007110596",NA,NA,NA,NA,NA,"MBM257909","MBM257909","20148","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-21 16:34:53-03","MBM","MBM","359880","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2018",NA,NA,"Silva, J.M.; Cordeiro, J.; Cordeiro, J.","7433","2010","03","09","Brazil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Trilha de Tronqueira ao Pico da Bandeira","-41.8683013916016","-20.4333000183105",NA,NA,NA,NA,"Árvore 6 m, anteras creme.; Floresta Atlântica.","#?#359880",NA,"21645","auto",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-12-21 16:34:53-03","MBM","MBM","405065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2019",NA,NA,"Fraga, C.N.; Saavedra, M.M.; Pellegrini, M.O.O.; Saavedra, M.M.; Pellegrini, M.O.O.","3296","2011","06","26","Brazil","Rio de Janeiro","Seropédica","APA Petrópolis, Araras, Vale das Videiras, trilha na cumieira entre o mirante e o Morro do Cuca","-43.290833","-22.422222","-43.290833","-22.422222","1247","1247","Arvoreta, ca. 4m. Folhas discolores, indumento ferrugíneo na face abaxial. Frutos verdes, quando maduros roxos enegrecidos, sépalas persistentes ferrugíneas.; Floresta Atlântica de Encosta com inselberg.","MBM405065","MBM405065",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
