"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","4134946","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. M. Schunke-Vigo","3938","1970","04","18","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457600' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134946","Magnoliophyta","Piperales","Vahl",NA,"San Martín","Mariscal Cáceres","Al Nor-Oeste del Vivero del Instituto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","4134876","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","54657","1943","10","14","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457530' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134876","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Santiago-Zamora: along Río Valladolid, around Tambo Valladolid",NA,NA,"NY04134876_01","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","555637","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","G. L. Webster","9687","1959","08","15","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=98717' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555637","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Trinidad. Northern Range: trail to Maracas Falls",NA,NA,"NY00555637_01","152.4","243.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","4135037","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale glanduligerum","G. Davidse","22363","1982","11","15","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457698' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135037","Magnoliophyta","Piperales","(C.DC.) Steyerm.",NA,"Táchira","Junín","Quebrada Agua Blanca, near La Rochela, along Delicias-Rubio Highway","-72.43","7.58",NA,"1850","2000","glanduligerum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","4134969","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin","54653","1963","08","10","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457623' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134969","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Wilhelmina Gebergte. Locally common among boulders near creek, lower south slopes of Juliana Top, 14 km north of Lucie Rivier.",NA,NA,NA,"400","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","4134996","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr","4726","1988","04","16","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457650' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134996","Magnoliophyta","Piperales","Vahl",NA,"Barinas","Pedraza","Road, then trail fro El Algarrobo (ca. 8° 31'N; 70° 35 'W) to Mesa de Canagua (ca. 8° 32'N; 70° 39'W) on the eastern boundary of the Parque Nacional Sierra Nevada","-70.617","8.525",NA,"320","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","4135006","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. Aristeguieta","6967","1969","02",NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457660' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135006","Magnoliophyta","Piperales","Vahl",NA,"Barinas",NA,"Reserva Forestal de Ticoporo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","4134920","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Brandbyge","32452","1980","08","05","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457574' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134920","Magnoliophyta","Piperales","Vahl",NA,"Napo",NA,"San Pablo de los Secoyas. 2-5 km W of the village","-76.35","-0.25","NY04134920_01","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","4135026","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. C. M. Croizat","254","1951","07","23","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457680' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135026","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Raudal de los Guaharibos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","4134988","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","94159","1964","05","18","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457642' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134988","Magnoliophyta","Piperales","Vahl",NA,"Bolívar",NA,"Faldas meridionales: selva virgen húmeda rica sobre aluviones rocosos areniscos debajo de Danto y arriba de Guayaraca en la esparpa inferior",NA,NA,NA,"1000","1480",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","555639","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. D. McDowell","4434","1991","04","21","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=98693' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555639","Magnoliophyta","Piperales","Vahl","A. R. A. Görts-van Rijn","Barima-Waini",NA,"Powis Creek, 15 km NE of Baramita","-60.38","7.47","NY00555639_01","76","76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","4134961","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin","54637","1963","08","09","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457615' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134961","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Wilhelmina Gebergte. In forested hills, 2 km south of Juliana Top, 13 km north of Lucie Rivier.",NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","555638","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","D. N. Smith","8475","1984","09","17","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=98685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555638","Magnoliophyta","Piperales","Vahl","R. Callejas Posada","Pasco","Oxapampa","Palucazu 10 km N of Oxapampa","-75.38","-10.53","NY00555638_01","2100","2100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","4135001","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr","8546","1999","07","08","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457655' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135001","Magnoliophyta","Piperales","Vahl",NA,"Portuguesa","Sucre","Camino Real, La Aguadita - El Batatal","-70.0708","9.3217",NA,"1600","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","4135007","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","R. L. Liesner","13257","1982","03","27","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457661' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135007","Magnoliophyta","Piperales","Vahl",NA,"Zulia",NA,"6 km west of main road and 2 km south of Río Catatumbo","-72.7","9.1",NA,"20","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","4134995","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr","4822","1988","04","18","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457649' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134995","Magnoliophyta","Piperales","Vahl",NA,"Barinas","Pedraza","Northeast of Alto de La Aguada in an area known locally as Montañas de Tierra Blanca.","-70.67","8.62",NA,"1400","1700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","4135029","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","R. L. Liesner","10334","1981","03","10","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457683' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135029","Magnoliophyta","Piperales","Vahl",NA,"Táchira",NA,"10 km E of La Fundación (13 -23 km by road), around Represa Dorada.",NA,NA,NA,"600","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","4135014","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. H. Gentry","41179","1983","05","09","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457668' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135014","Magnoliophyta","Piperales","Vahl",NA,"Zulia",NA,"Headwaters of Río Guasare, Serrania de Perijá","-72.48","10.87",NA,"280","570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","4135002","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr","8530","1999","07","08","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457656' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135002","Magnoliophyta","Piperales","Vahl",NA,"Portuguesa","Sucre","Camino Real, La Aguadita - El Batatal","-70.0708","9.3217",NA,"1600","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","4134963","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin","54746","1963","08","13","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457617' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134963","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Wilhelmina Gebergte. Juliana Top, 15 km north of Lucie River.",NA,NA,NA,"1236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","4135013","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","G. Davidse","21879","1982","11","08","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457667' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135013","Magnoliophyta","Piperales","Vahl",NA,"Apure","Páez","Selva de Cutufí, between Cutufí on the Río Cutufí and the Río Sanare","-71.9494","7.1531",NA,"300","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","4135020","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","B. M. Boom","10591","1992","03","18","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457674' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135020","Magnoliophyta","Piperales","Vahl",NA,"Bolívar","Cedeño","Along Río Mawela, tributary of the Eerbato","-64.93","5.13","NY04135020_01","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-27 00:45:00-03","NY","NYBG","01372094","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","W. E. Broadway","4645","1913","06","16","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1609938' target='other'> <mi>dwc_moreinfo</mi></a>","NY01372094","Magnoliophyta","Piperales",NA,NA,NA,NA,"Lot 42, near Caledonia. Tobago.",NA,NA,"NY01372094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","4135023","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","105825","1972","04","29","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457677' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135023","Magnoliophyta","Piperales","Vahl",NA,"Aragua",NA,"Parque Nacional Henry Pittier; Selva nublada, en la vertiente hacia el mar, cabeceras del Río Grande del Medio, entre la Fila Alta de Choroní y la Quebrada Río Hondo al Sur de Tremaria",NA,NA,NA,"1000","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","4134971","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin","54650","1963","08","10","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457625' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134971","Magnoliophyta","Piperales","Vahl",NA,"Sipaliwini",NA,"Wilhelmina Gebergte. Lower south slopes of Juliana top, ca 14 km N of Lucie Rivier","-56.53","3.67",NA,"400","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","4134997","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","88978","1961","02","03","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457651' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134997","Magnoliophyta","Piperales","Vahl",NA,"Bolívar",NA,"Upper steep wooded slopes, southeast of Cerro El Picacho and vicinity, N. of Las Chicharras, 45 kms. north of Tumeremo. Altiplanicie de Nuria",NA,NA,NA,"300","620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","4134953","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","P. C. Hutchison","6386","1964","08","31","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457607' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134953","Magnoliophyta","Piperales","Vahl",NA,"Cajamarca","Hualgayoc","Hacienda Taulis, between the Casa Hacienda and Palmito",NA,NA,NA,"2130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","4134966","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. R. van Andel","4432","2003","11","21","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457620' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134966","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Brokopondo, Brownsberg, Leo vallen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","4134987","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","W. Hahn","4902","1988","12","30","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457641' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134987","Magnoliophyta","Piperales","Vahl",NA,"Aragua",NA,"Colonia Tovar","-67.33","10.47",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","4135009","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","91978","1963","11","15","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457663' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135009","Magnoliophyta","Piperales","Vahl",NA,"Federal",NA,"Cerro Naiguatá, laderas pendientes del lado del mar que miran hacia el Norte, arriba del pueblo de Naiguatá:Lomas de Las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, 9-12 Km. Suroeste de Hacienda Cocuizal",NA,NA,NA,"1000","1300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","555643","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","C. W. Mosén","2578","1874","09","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=98719' target='other'> <mi>dwc_moreinfo</mi></a>","NY00555643","Magnoliophyta","Piperales","Vahl",NA,"Rio de Janeiro",NA,"Rio Comprido",NA,NA,"NY00555643_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","4134940","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. M. Schunke-Vigo","6738","1973","08","05","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457594' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134940","Magnoliophyta","Piperales","Vahl",NA,"San Martín","Mariscal Cáceres","Camino a Santa Rosa (Márgen derecha del río Mishollo)",NA,NA,NA,"350","370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","4135025","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. C. M. Croizat","69","1951",NA,NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457679' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135025","Magnoliophyta","Piperales","Vahl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","4134878","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","D. Irvine","DI689","1984","03","27","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457532' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134878","Magnoliophyta","Piperales","Vahl",NA,"Napo",NA,"San José de Payamino. 40 km W of Coca","-77.33","-0.5","NY04134878_01","300","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","4135027","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","W. E. Broadway","758","1923","01","05","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457681' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135027","Magnoliophyta","Piperales","Vahl",NA,"Colón",NA,"Vicinity of Cristobal. The Balcun, forest near the river",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","4135024","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. C. M. Croizat","421","1951","07","29","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457678' target='other'> <mi>dwc_moreinfo</mi></a>","NY04135024","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Raudal de los Guaharibos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","4134916","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. B. Croat","49440","1979","12","19","South America","Ecuador","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457570' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134916","Magnoliophyta","Piperales","Vahl",NA,"Napo",NA,"Vicinity of Baeza, on steep slopes above the road between town of Baeza and the junction of the road to Lago Agrio",NA,NA,"NY04134916_01","2500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","4134964","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin","54716","1963","08","12","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4457618' target='other'> <mi>dwc_moreinfo</mi></a>","NY04134964","Magnoliophyta","Piperales","Vahl",NA,NA,NA,"Wilhelmina Gebergte. Locally common on forested lower slopes of Juliana Top, 14 km north of Lucie Rivier.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
