"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","recordNumber","day","imagecode","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"170","2019-01-17 11:23:25-02","PUCRS","MPUC","1189","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"171","2019-01-17 11:23:25-02","PUCRS","MPUC","1392","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","S.M. Nunes","1978","01","01",NA,"1978","07","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"19",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"172","2019-01-17 11:23:27-02","PUCRS","MPUC","778","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"24",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"173","2019-01-17 11:23:27-02","PUCRS","MPUC","1393","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","04","Brasil","RS","Santa Cruz do Sul","-52.4258333","-29.7177778","-52.4258333000","-29.7177778000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"05",NA,NA,NA,"Liliopsida","1","435",NA,NA
"174","2020-09-24 17:42:54-03","PUCRS","MPUC","1437","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1975","02","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"23",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"175","2019-01-17 11:23:27-02","PUCRS","MPUC","1097","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","01","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"30",NA,NA,NA,"Liliopsida","1","55",NA,NA
"176","2020-09-24 17:42:54-03","PUCRS","MPUC","789","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1977","12","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"14",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"177","2019-01-17 11:23:27-02","PUCRS","MPUC","1076","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","02","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"24",NA,NA,NA,"Liliopsida","1","34",NA,NA
"178","2019-01-17 11:23:25-02","PUCRS","MPUC","1202","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"179","2019-01-17 11:23:27-02","PUCRS","MPUC","786","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"24",NA,NA,NA,"Liliopsida","1","152",NA,NA
"180","2019-01-17 11:23:27-02","PUCRS","MPUC","1394","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","04","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana","South America",NA,NA,NA,"Poales",NA,NA,"12",NA,NA,NA,"Liliopsida","1","459",NA,NA
"181","2020-09-24 17:42:54-03","PUCRS","MPUC","14865","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(Kunth) Hitchc.","T. Strehl",NA,NA,NA,NA,"1988","01","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"21",NA,NA,NA,"Liliopsida","3",NA,NA,NA
"182","2019-01-17 11:23:25-02","PUCRS","MPUC","1181","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"183","2019-01-17 11:23:27-02","PUCRS","MPUC","1407","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","05","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Parque Saint#?#Hilaire","South America",NA,NA,NA,"Poales",NA,NA,"04",NA,NA,NA,"Liliopsida","1","107",NA,NA
"184","2019-01-17 11:23:27-02","PUCRS","MPUC","1432","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"05",NA,NA,NA,"Liliopsida","1","454",NA,NA
"185","2019-01-17 11:23:27-02","PUCRS","MPUC","7540","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Equipe do Projeto","2010","01","01",NA,"1988","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"05",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"186","2019-03-08 15:39:28-03","PUCRS","MPUC","18191","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","M. Torres","1987","01","01",NA,"1987","04","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"19",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"187","2019-01-17 11:23:27-02","PUCRS","MPUC","1403","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","03","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"26",NA,NA,NA,"Liliopsida","1","67",NA,NA
"188","2019-01-17 11:23:27-02","PUCRS","MPUC","790","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"24",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"189","2019-01-17 11:23:27-02","PUCRS","MPUC","1077","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","02","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"24",NA,NA,NA,"Liliopsida","1","35",NA,NA
"190","2019-01-17 11:23:27-02","PUCRS","MPUC","8116","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","C.R. Dillemburg","2013","01","01",NA,"1989","02","Argentina","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,"Porto Azara, arroio Tunas","South America",NA,NA,NA,"Poales",NA,NA,"21",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"191","2019-01-17 11:23:27-02","PUCRS","MPUC","1078","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","02","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"24",NA,NA,NA,"Liliopsida","1","36",NA,NA
"192","2019-01-17 11:23:27-02","PUCRS","MPUC","7510","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Equipe do Projeto","2010","01","01",NA,"1988","02","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"23",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"193","2019-01-17 11:23:27-02","PUCRS","MPUC","1093","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","01","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"30",NA,NA,NA,"Liliopsida","1","51",NA,NA
"194","2019-01-17 11:23:27-02","PUCRS","MPUC","7539","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Equipe do Projeto","2010","01","01",NA,"1988","03","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"03",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"195","2019-01-17 11:23:27-02","PUCRS","MPUC","1428","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","03","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"26",NA,NA,NA,"Liliopsida","1","64",NA,NA
"196","2020-09-24 17:42:54-03","PUCRS","MPUC","776","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1977","12","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"14",NA,NA,NA,"Liliopsida","1","310",NA,NA
"197","2019-01-17 11:23:27-02","PUCRS","MPUC","1397","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"05",NA,NA,NA,"Liliopsida","1","451",NA,NA
"198","2019-01-17 11:23:27-02","PUCRS","MPUC","1408","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","03","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"26",NA,NA,NA,"Liliopsida","1","65",NA,NA
"199","2019-01-17 11:23:27-02","PUCRS","MPUC","1401","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","03","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"19",NA,NA,NA,"Liliopsida","1","48",NA,NA
"200","2019-01-17 11:23:27-02","PUCRS","MPUC","770","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","03","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"17",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"201","2019-01-17 11:23:25-02","PUCRS","MPUC","20372","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.",NA,NA,NA,NA,NA,"1985","10","Brasil","RS","São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"01",NA,"56206","auto","Liliopsida","1",NA,NA,NA
"202","2019-01-17 11:23:25-02","PUCRS","MPUC","14864","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(Kunth) Hitchc.","T. Strehl",NA,NA,NA,NA,"1988","03","Brasil","RS","Uruguaiana","-57.0880556","-29.755","-57.0880556000","-29.7550000000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"03",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"203","2019-01-17 11:23:27-02","PUCRS","MPUC","779","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"23",NA,NA,NA,"Liliopsida","1","192",NA,NA
"204","2020-09-24 17:42:54-03","PUCRS","MPUC","7502","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Equipe do Projeto","2010","01","01",NA,"1988","01","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"21",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"205","2020-09-24 17:42:54-03","PUCRS","MPUC","753","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","03","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"21",NA,NA,NA,"Liliopsida","1","85",NA,NA
"206","2019-01-17 11:23:27-02","PUCRS","MPUC","1399","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"05",NA,NA,NA,"Liliopsida","1","434",NA,NA
"207","2019-01-17 11:23:25-02","PUCRS","MPUC","1195","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"208","2019-01-17 11:23:27-02","PUCRS","MPUC","1427","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","03","Brasil","RS","Guaíba","-51.3280556","-30.1011667","-51.3280556000","-30.1011667000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"19",NA,NA,NA,"Liliopsida","1","56",NA,NA
"209","2020-09-24 17:42:54-03","PUCRS","MPUC","780","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1977","12","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"14",NA,NA,NA,"Liliopsida","1","309",NA,NA
"210","2019-01-17 11:23:27-02","PUCRS","MPUC","791","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"23",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"211","2019-01-17 11:23:25-02","PUCRS","MPUC","14861","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl",NA,NA,NA,NA,"1988","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"04",NA,NA,NA,"Liliopsida","2",NA,NA,NA
"212","2019-01-17 11:23:25-02","PUCRS","MPUC","1183","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"213","2019-01-17 11:23:25-02","PUCRS","MPUC","1194","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"214","2020-09-24 17:42:54-03","PUCRS","MPUC","773","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"17",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"215","2019-01-17 11:23:27-02","PUCRS","MPUC","785","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","03","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"17",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"216","2019-01-17 11:23:27-02","PUCRS","MPUC","1092","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","01","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"30",NA,NA,NA,"Liliopsida","1","50",NA,NA
"217","2019-01-17 11:23:25-02","PUCRS","MPUC","6229","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","C.R. Dillemburg","1988","01","01","A.F. Bellan","1988","11","Brasil","SC","Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,"Fazenda Aranha, eixo da Barragem de Campos Novos","South America",NA,NA,NA,"Poales",NA,NA,"19",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"218","2019-01-17 11:23:27-02","PUCRS","MPUC","1121","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,"Parque Saint#?#Hilaire","South America",NA,NA,NA,"Poales",NA,NA,"05",NA,NA,NA,"Liliopsida","1","79",NA,NA
"219","2019-01-17 11:23:25-02","PUCRS","MPUC","1440","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","03","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"28",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"220","2019-01-17 11:23:27-02","PUCRS","MPUC","781","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"23",NA,NA,NA,"Liliopsida","1","93",NA,NA
"221","2019-01-17 11:23:27-02","PUCRS","MPUC","1118","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","03","Brasil","RS","Soledade","-52.51","-28.8183333","-52.5100000000","-28.8183333000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"28",NA,NA,NA,"Liliopsida","1","76",NA,NA
"222","2019-01-17 11:23:27-02","PUCRS","MPUC","784","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"23",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"223","2019-01-17 11:23:27-02","PUCRS","MPUC","769","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","03","Brasil","RS","Pelotas","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"17",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"224","2019-01-17 11:23:25-02","PUCRS","MPUC","1187","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1975","01","01",NA,"1975","04","Brasil","RS","Cachoeirinha","-51.0936111","-29.9511111","-51.0936111000","-29.9511111000",NA,NA,NA,NA,".","South America",NA,NA,NA,"Poales",NA,NA,"29",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"225","2019-01-17 11:23:27-02","PUCRS","MPUC","1398","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","04","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,"Morro Santana","South America",NA,NA,NA,"Poales",NA,NA,"16",NA,NA,NA,"Liliopsida","1","80",NA,NA
"226","2020-09-24 17:42:54-03","PUCRS","MPUC","774","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","T. Strehl","1978","01","01",NA,"1978","02","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"16",NA,NA,NA,"Liliopsida","1",NA,NA,NA
"227","2020-09-24 17:42:54-03","PUCRS","MPUC","1429","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","E.M. Pfitscher","1975","01","01",NA,"1974","03","Brasil","RS","Cachoeira do Sul","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,NA,"Distrito Ferreira","South America",NA,NA,NA,"Poales",NA,NA,"03",NA,NA,NA,"Liliopsida","1",NA,NA,NA
