"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"3165","2019-10-07 09:35:08-03","UEFS","HUEFS","229258","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Queiroz-Lima, A.","199","2016","01","11",NA,"Brasil",NA,NA,"Campo Rupestre","HUEFS0229258","Angiospermae","Myrtales","(DC.) O.Berg","M.Sobral","Minas Gerais","Campo rupestre da antena próximo à portaria do Ibama (fora da sede convencional do parque Cipó).","-43.512778","-19.2475",NA,NA,"HUEFS0229258 HUEFS0229258_e1","Santana do Riacho",NA,NA,NA,NA,"43w30'46''","19s14'51''","2019","06",NA,"Rosanae",NA,NA,NA,NA,NA
"3166","2019-10-07 09:35:08-03","UEFS","HUEFS","30422","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Proença, C.","1518","1996","09","18",NA,"Brasil",NA,NA,"Cerrado denso. Solo de areia avermelhada.","HUEFS0030422","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Mato Grosso","15 Km NO de Alto do Araguaia na Estrada para Itiquira. Centro Oeste.","-53.35","-17.25",NA,NA,"HUEFS0030422","Alto Araguaia",NA,NA,NA,NA,"53W21'","17S15'",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3167","2019-10-07 09:35:08-03","UEFS","HUEFS","82752","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Rezende, J.M.","855","2002","12","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0082752","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","M.Ibrahim","Goiás","Próximo ao canteiro de obras. Montante, a margem direita da barragem rio Corumbá.","-48.196389","-16.336111","934","934","HUEFS0082752","Luziânia",NA,NA,NA,NA,"48W11'47''","16S20'10''","2010","12",NA,"Rosanae",NA,NA,NA,NA,NA
"3168","2020-05-22 10:32:28-03","UEFS","HUEFS","87722","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Pohl, E.","1055",NA,NA,NA,NA,"Brasil",NA,NA,NA,"HUEFS0087722","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","M.Ibrahim","Minas Gerais","ad Batalha, Registo Velho et Fanado.",NA,NA,NA,NA,NA,NA,"Fotografia do Tipo",NA,NA,NA,NA,NA,"2007","07",NA,"Rosanae",NA,NA,NA,NA,NA
"3169","2019-10-07 09:35:08-03","UEFS","HUEFS","79629","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Bitencourt, C.","75","2012","09","07",NA,"Brasil",NA,NA,NA,"HUEFS0079629","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","M.Ibrahim","Minas Gerais","Cerradinho.","-45.691389",NA,NA,NA,"HUEFS0079629","Congonhas do Norte",NA,NA,NA,NA,"45W41'29''",NA,"2017","10",NA,"Rosanae",NA,NA,NA,NA,NA
"3170","2020-05-22 10:32:28-03","UEFS","HUEFS","151537","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Ibrahim, M.","146","2009","09","04",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0151537","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Goiás","Sítio das Palmeiras, antiga Faz. Sobradinho. Serra do Caiapó.","-51.881389","-17.566111",NA,NA,"HUEFS0151537","Caiapônia",NA,NA,NA,NA,"51W52'53''","17S33'58''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3171","2020-05-22 10:32:28-03","UEFS","HUEFS","151536","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Ibrahim, M.","145","2009","09","04",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0151536","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","M.Ibrahim","Goiás","Sítio das Palmeiras, antiga Faz. Sobradinho. Serra do Caiapó.","-51.881389","-17.566111",NA,NA,"HUEFS0151536","Caiapônia",NA,NA,NA,NA,"51W52'53''","17S33'58''","2012","10",NA,"Rosanae",NA,NA,NA,NA,NA
"3172","2020-05-22 10:32:28-03","UEFS","HUEFS","155893","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Krieger, L.","7170","1969","10","18",NA,"Brasil",NA,NA,"Campo.","HUEFS0155893","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","M.Ibrahim","Minas Gerais",NA,"-44.2616996765137","-21.1355991363525",NA,NA,"HUEFS0155893","São João del Rei",NA,NA,"39093","auto",NA,NA,"2010","08",NA,"Rosanae",NA,NA,NA,NA,NA
"3173","2020-05-22 10:32:28-03","UEFS","HUEFS","158454","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Ibrahim, M.","182","2009","11","07",NA,"Brasil",NA,NA,"Área antropizada, plantação de Eucalyptus (cerrado alterado).","HUEFS0158454","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Minas Gerais","Beira da BR 265, entrada da cidade.","-44.2616996765137","-21.1355991363525",NA,NA,NA,"São João del Rei",NA,NA,"39093","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3174","2020-05-22 10:32:28-03","UEFS","HUEFS","151547","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Ibrahim, M.","156","2009","09","07",NA,"Brasil",NA,NA,"Cerrado ralo antropizado.","HUEFS0151547","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Goiás","Campus da UFG.","-48.9528007507324","-16.3267002105713",NA,NA,"HUEFS0151547","Anápolis",NA,NA,"31830","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3175","2020-05-22 10:32:28-03","UEFS","HUEFS","158912","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Soares e Silva, L.H.","450","1995","09","20",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0158912","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Paraná","Cerrado proximo ao trevo de Sapopema.","-50.5802993774414","-23.9108009338379",NA,NA,"HUEFS0158912","Sapopema",NA,NA,"21990","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3176","2019-10-07 09:35:08-03","UEFS","HUEFS","56531","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Soares e Silva, L.H.","407","1995","09","21",NA,"Brasil",NA,NA,NA,"HUEFS0056531","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Paraná","Cerrado próximo a São Jerônimo da Serra.","-50.7411003112793","-23.7275009155273",NA,NA,"HUEFS0056531","São Jerônimo da Serra",NA,NA,"30511","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3177","2020-05-22 10:32:29-03","UEFS","HUEFS","162708","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Mazine, F.F.","727","2002","11","13",NA,"Brasil",NA,NA,NA,"HUEFS0162708","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","M.Ibrahim","Minas Gerais","Estrada de terra para a Serra de Ouro Branco.","-43.6918983459473","-20.5207996368408",NA,NA,"HUEFS0162708","Ouro Branco",NA,NA,"13809","auto",NA,NA,"2011","12",NA,"Rosanae",NA,NA,NA,NA,NA
"3178","2020-05-22 10:32:28-03","UEFS","HUEFS","115941","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Hatschbach, G.","76477","2003","10","18",NA,"Brasil",NA,NA,NA,"HUEFS0115941","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Mato Grosso do Sul","Estrada entre a Rod. BR-060 e Santo Antônio.","-56.5210990905762","-22.1089000701904",NA,NA,"HUEFS0115941","Bela Vista",NA,NA,"66197","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3179","2019-10-07 09:35:08-03","UEFS","HUEFS","34740","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Souza, V.C.","9394","1995","11","10",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0034740","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"São Paulo","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio manicipal.","-47.8899993896484","-22.0100002288818",NA,NA,"HUEFS0034740","São Carlos",NA,NA,"45913","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3180","2020-05-22 10:32:28-03","UEFS","HUEFS","100041","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Souza, V.C.","2010","1992","10","10",NA,"Brasil",NA,NA,"Mata ciliar.","HUEFS0100041","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Minas Gerais","Estrada entre lavras e São João Del Rei, Km 56 de S.J.Del Rei.","-44.6577987670898","-21.2980995178223",NA,NA,"HUEFS0100041","Itutinga",NA,NA,"24458","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3181","2020-05-22 10:32:29-03","UEFS","HUEFS","201288","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Faria, J.E.Q.","2839","2012","09","18",NA,"Brasil",NA,NA,"Campo Sujo.","HUEFS0201288","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Distrito Federal","Parque Nacional de Brasília, entrada do portão 8.","-47.9296989440918","-15.7797002792358",NA,NA,"HUEFS0201288","Brasilia",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3182","2020-05-22 10:32:28-03","UEFS","HUEFS","151927","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Senna, L.R.","174","2009","10","12",NA,"Brasil",NA,NA,"Beira de estrada.","HUEFS0151927","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg","J.E.Q.Faria Júnior & M.Ibrahim","Minas Gerais","Serra de São José, próximo à cidade, perto da torre de transmissão.","-42.0703010559082","-16.8497009277344",NA,NA,"HUEFS0151927","Araçuaí",NA,NA,"46442","auto",NA,NA,"2010","09",NA,"Rosanae",NA,NA,NA,NA,NA
"3183","2019-10-07 09:35:08-03","UEFS","HUEFS","60692","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Strassburg, R.C.","8","2001","10","23",NA,"Brasil",NA,NA,NA,"HUEFS0060692","Angiospermae","Myrtales","(Mart. ex DC.) O.Berg",NA,"Minas Gerais","Serra do Cipó, caminho para a usina.","-43.7144012451172","-19.1688995361328",NA,NA,"HUEFS0060692","Santana do Riacho",NA,NA,"26557","auto",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"3184","2019-09-04 18:25:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","L. Riedel","531",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3185","2015-03-07 08:58:26-03","F","FMNH-SEEDPLANTS","V0107867F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107867F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107867F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3186","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107845F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107845F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107845F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3187","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107846F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107846F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107846F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3188","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107847F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"V0107847F","Spermatophyta",NA,NA,NA,NA,NA,"-58.1689","-23.2025",NA,NA,"V0107847F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3189","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107848F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107848F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107848F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3190","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107849F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107849F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107849F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3191","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107850F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107850F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107850F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3192","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107851F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107851F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107851F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3193","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107852F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107852F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107852F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3194","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107853F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107853F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107853F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3195","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107854F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107854F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107854F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3196","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107855F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107855F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107855F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3197","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107856F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107856F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107856F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3198","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107857F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107857F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107857F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3199","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107858F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107858F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107858F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3200","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107859F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107859F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107859F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3201","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107860F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107860F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107860F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3202","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107861F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107861F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107861F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3203","2015-03-07 08:58:25-03","F","FMNH-SEEDPLANTS","V0107862F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107862F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107862F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3204","2015-03-07 08:58:26-03","F","FMNH-SEEDPLANTS","V0107863F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107863F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107863F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3205","2015-03-07 08:58:26-03","F","FMNH-SEEDPLANTS","V0107864F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107864F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107864F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3206","2015-03-07 08:58:26-03","F","FMNH-SEEDPLANTS","V0107865F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107865F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107865F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3207","2015-03-07 08:58:26-03","F","FMNH-SEEDPLANTS","V0107866F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107866F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107866F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3208","2015-03-07 08:58:26-03","F","FMNH-SEEDPLANTS","V0107868F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0107868F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0107868F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3209","2019-09-04 18:47:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","affinis","Campomanesia affinis","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Paratype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3210","2019-09-04 19:52:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","campestris","Campomanesia campestris","C. F. P. von Martius","33",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3211","2019-09-04 18:25:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","corymbosa","Campomanesia corymbosa","J. B. E. Pohl",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3212","2019-09-04 18:43:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","cuneata","Campomanesia cuneata","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3213","2019-09-04 18:25:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","desertorum","Campomanesia desertorum","L. Riedel","2568",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3214","2019-09-04 18:11:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","dimorpha","Campomanesia dimorpha","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3215","2019-09-04 18:47:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","discolor","Campomanesia discolor","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3216","2019-01-23 11:02:35-02","F","FMNH-SEEDPLANTS","V0064900F","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","discolor","Campomanesia discolor","F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0064900F","Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0064900F_01",NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"3217","2019-09-04 18:42:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","fusca","Campomanesia fusca","A. F. Regnell",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Possible type",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
