"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","recordNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","imagecode","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1090","2020-12-11 11:38:10-03","UFMG","BHCB","66644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto 1m, alta frequência; Campo","auto","Barreto, HLM","1937","08","12","Southern America",NA,NA,"BHCB040502","9007",NA,NA,NA,"BHCB040502","14",NA,NA,NA,NA,NA,NA
"1091","2020-12-11 11:38:10-03","UFMG","BHCB","66643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Ouro Preto","Falcão","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto 1m, alta frequência r flôr rosea; Campo","auto","Barreto, HLM","1937","08","12","Southern America",NA,NA,"BHCB040501","9008",NA,NA,NA,"BHCB040501","14",NA,NA,NA,NA,NA,NA
"1092","2020-12-11 11:38:10-03","UFMG","BHCB","98769","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2016","11","Brasil","Minas Gerais","Três Marias","Fazenda Araras - Metalsider.","-45.24169921875","-18.2063999176025",NA,NA,"54667","Arbustivo; Vereda","auto","Tameirão Neto, E","2005","06","23","Southern America",NA,NA,"BHCB025729","3975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2020-12-11 11:38:09-03","UFMG","BHCB","54477","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Diamantina","Fortaleza","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto 2,50m. Flor rosea. Muito frequente.; Margem do córrego","auto","Barreto, HLM","1937","11","21","Southern America",NA,NA,"BHCB000227","9952",NA,NA,NA,"BHCB000227","13",NA,NA,NA,NA,NA,NA
"1094","2020-12-11 11:38:10-03","UFMG","BHCB","66664","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"1937",NA,"Brasil","Minas Gerais","Ouro Preto","Morro da Queimada","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto de 0,5m, alta frequência; campo- nas pedras","auto","Barreto, HLM","1937","08","10","Southern America",NA,NA,"BHCB040993","9004",NA,NA,NA,"BHCB040993",NA,NA,NA,NA,NA,NA,NA
"1095","2020-12-11 11:38:10-03","UFMG","BHCB","66666","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"1937",NA,"Brasil","Minas Gerais","Ouro Preto","Morro de Sant#?#Anna - Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto 0,5m, alta frequnência; Campo nas pedras","auto","Barreto, HLM","1937","08","10","Southern America",NA,NA,"BHCB040992","s.n.",NA,NA,NA,"BHCB040992",NA,NA,NA,NA,NA,NA,NA
"1096","2020-12-11 11:38:09-03","UFMG","BHCB","4604","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Nova Lima","Morro do Chapéu","-43.8466987609863","-19.9855995178223",NA,NA,"29211","Campo;herbáceo;","auto","Grandi, TSM; et al.","1983","03","18","Southern America",NA,NA,NA,"1345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2020-12-11 11:38:09-03","UFMG","BHCB","54547","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Diamantina","Neco Motta","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto 2,0m. Muito frequente.; Margem de córrego","auto","Barreto, HLM","1937","11","04","Southern America",NA,NA,"BHCB000239","9437",NA,NA,NA,"BHCB000239 BHCB000239_01","13",NA,NA,NA,NA,NA,NA
"1098","2020-12-11 11:38:09-03","UFMG","BHCB","54546","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Diamantina","Neco Motta","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto 1,0m. Muito frequente.; Campo úmido","auto","Barreto, HLM","1937","11","04","Southern America",NA,NA,"BHCB000238","9440",NA,NA,NA,"BHCB000238","13",NA,NA,NA,NA,NA,NA
"1099","2020-12-11 11:38:10-03","UFMG","BHCB","67466","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Ouro Preto","Ouro Podre. Ponte do Xavier.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto, frequência regular","auto","Barreto, HLM","1941","06","30","Southern America",NA,NA,"BHCB040927","11172",NA,NA,NA,"BHCB040927",NA,NA,NA,NA,NA,NA,NA
"1100","2020-12-11 11:38:10-03","UFMG","BHCB","67838","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Grão Mogol","Pagão","-42.8897018432617","-16.5594005584717",NA,NA,"67219","rbusto 1m, baixa frequência.; Campo - margem de corrego","auto","Barreto, HLM; Markgraf, F","1938","11","12","Southern America",NA,NA,"BHCB040534","12005",NA,NA,NA,"BHCB040534","14",NA,NA,NA,NA,NA,NA
"1101","2020-12-11 11:38:10-03","UFMG","BHCB","67841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Diamantina","Palmital","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto 0,5m, alta frequêmcoa e flôr violacea-purpura; Campo arenoso","auto","Magalhães, GM","1942","04","29","Southern America",NA,NA,"BHCB040533","1680",NA,NA,NA,"BHCB040533","14",NA,NA,NA,NA,NA,NA
"1102","2020-12-11 11:38:09-03","UFMG","BHCB","158849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi. Trilha para o Pico Itacolomi, campo da Xyridaceae.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Subarbusto ca de 80cm. Pétalas róseo-claro, 6-meras","auto","Rocha, MJR; Vale, AA; Fernandes, AC; Leal, B; Dittrich, VAO","2012","04","29","Southern America",NA,NA,NA,"617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103","2020-12-11 11:38:09-03","UFMG","BHCB","25024","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,"auto","Teixeira, WA","1994","02","19","Southern America",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104","2020-12-11 11:38:09-03","UFMG","BHCB","25024","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Itabirito","Pico do Itabirito","-43.801399230957","-20.2532997131348",NA,NA,"20553",NA,"auto","Teixeira, WA","1994","02","19","Southern America",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105","2020-12-11 11:38:09-03","UFMG","BHCB","20665","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2016","11","Brasil","Minas Gerais","Diamantina","Próximo a AABB","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto. Flores lilases claras, quase róseas; Em brejo, solo arenoso, campo rupestre","auto","Braga, MMN; Chaves, ALF","1991","12","03","Southern America",NA,NA,"BHCB025730","441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","2020-12-11 11:38:09-03","UFMG","BHCB","156833","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santana do Riacho","Próximo a estátua do Juquinha, lado esquerdo.","-43.7144012451172","-19.1688995361328",NA,NA,"26557","Pétalas róseas.","auto","Rocha, MJR; Ribeiro, RC","2012","03","02","Southern America",NA,NA,NA,"362",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","2020-12-11 11:38:10-03","UFMG","BHCB","67839","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Uberaba","Rancho do Zinco","-47.9319000244141","-19.7483005523682",NA,NA,"73879","Arbusto, baixa frequência e flôr rosea","auto","Oliveira, JE","1940","06","12","Southern America",NA,NA,"BHCB040535","58",NA,NA,NA,"BHCB040535","14",NA,NA,NA,NA,NA,NA
"1108","2020-12-11 11:38:10-03","UFMG","BHCB","66648","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017",NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva, ou Capão","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Glaziou, AFM","1892","05","09","Southern America",NA,NA,"BHCB040503","19250",NA,NA,NA,"BHCB040503",NA,NA,NA,NA,NA,NA,NA
"1109","2020-12-11 11:38:09-03","UFMG","BHCB","1152","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Serra.","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Schwacke, CAW","1904",NA,NA,"Southern America",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1110","2020-12-11 11:38:10-03","UFMG","BHCB","69081","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Lima Duarte","Serra da Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417","flôr violacea purpura, arbusto; Campo","auto","Magalhães, GM","1940","09","16","Southern America",NA,NA,"BHCB040504","421",NA,NA,NA,"BHCB040504","14",NA,NA,NA,NA,NA,NA
"1111","2020-12-11 11:38:10-03","UFMG","BHCB","67844","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Belo Horizonte","Serra da Mutuca","-43.937801361084","-19.9207992553711",NA,NA,"17082","Arbusto 0,8m, baixa frequência; Campo humido","auto","Barreto, HLM","1938","09","30","Southern America",NA,NA,"BHCB040538","8794",NA,NA,NA,"BHCB040538","14",NA,NA,NA,NA,NA,NA
"1112","2020-12-11 11:38:10-03","UFMG","BHCB","67840","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Belo Horizonte","Serra da Mutuca, 1000 m.s.m","-43.937801361084","-19.9207992553711",NA,NA,"17082",NA,"auto","Markgraf, F","1938","11","16","Southern America",NA,NA,"BHCB040536","3608",NA,NA,NA,"BHCB040536","14",NA,NA,NA,NA,NA,NA
"1113","2020-12-11 11:38:10-03","UFMG","BHCB","67843","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto 0,5m, alta frequência, sem flôr.; Nas pedras","auto","Magalhães, GM","1942","01","18","Southern America",NA,NA,"BHCB040537","1168",NA,NA,NA,"BHCB040537","14",NA,NA,NA,NA,NA,NA
"1114","2020-12-11 11:38:10-03","UFMG","BHCB","67842","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Ouro Preto","Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto 0,5m, alta frequência e sem flôr; Nas pedras","auto","Magalhães, GM","1942","01","18","Southern America",NA,NA,"BHCB040545","1171",NA,NA,NA,"BHCB040545","14",NA,NA,NA,NA,NA,NA
"1115","2020-12-11 11:38:09-03","UFMG","BHCB","12892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017",NA,"Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco, Vertente sul","-43.6918983459473","-20.5207996368408",NA,NA,"13809","Sub-arbustivo; Campo rupestre","auto","Pereira, LA; et al.","1988","05","15","Southern America",NA,NA,"BHCB039400","s.n.",NA,"1150","1150",NA,NA,NA,NA,NA,NA,NA,NA
"1116","2020-12-11 11:38:10-03","UFMG","BHCB","67452","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","arbusto","auto","Ule, EHG","1892","02",NA,"Southern America",NA,NA,"BHCB040928","2531",NA,NA,NA,"BHCB040928",NA,NA,NA,NA,NA,NA,NA
"1117","2020-12-11 11:38:10-03","UFMG","BHCB","66673","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"1937",NA,"Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto. Morro de Sant'Anna.","-43.5080986022949","-20.2875003814697",NA,NA,"44599","Arbusto de 1m, alta frequência; campo nas pedras","auto","Barreto, HLM","1937","08","10","Southern America",NA,NA,"BHCB040986","9009",NA,NA,NA,"BHCB040986",NA,NA,NA,NA,NA,NA,NA
"1118","2020-12-11 11:38:10-03","UFMG","BHCB","67467","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Tiradentes","Serra de Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"10355","Rosea, arbusto 0,5m, alta frequência.; Campo humido.","auto","Barreto, HLM","1936","07","10","Southern America",NA,NA,"BHCB040526","4798",NA,NA,NA,"BHCB040526","14",NA,NA,NA,NA,NA,NA
"1119","2020-12-11 11:38:10-03","UFMG","BHCB","67447","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","muito frequente; flor rubra; arbusto 0,5m; Campo","auto","Barreto, HLM","1933","04","17","Southern America",NA,NA,"BHCB040926","315",NA,NA,NA,"BHCB040926",NA,NA,NA,NA,NA,NA,NA
"1120","2020-12-11 11:38:10-03","UFMG","BHCB","67445","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Muito frequente; flor rubra; arbusto 0,5m; Campo","auto","Barreto, HLM","1933","04","14","Southern America",NA,NA,"BHCB040931","316",NA,NA,NA,"BHCB040931",NA,NA,NA,NA,NA,NA,NA
"1121","2020-12-11 11:38:10-03","UFMG","BHCB","67443","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","muito frequente; flor rubra; arbusto 0,6m; Campo arenoso","auto","Barreto, HLM","1933","04","13","Southern America",NA,NA,"BHCB040933","318",NA,NA,NA,"BHCB040933",NA,NA,NA,NA,NA,NA,NA
"1122","2020-12-11 11:38:10-03","UFMG","BHCB","67442","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Muito frequente; Flor rubra; Arbusto 1m; Campo","auto","Barreto, HLM","1933","04","16","Southern America",NA,NA,"BHCB040934","317",NA,NA,NA,"BHCB040934",NA,NA,NA,NA,NA,NA,NA
"1123","2020-12-11 11:38:10-03","UFMG","BHCB","66670","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"1933",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Variedade: subserrulata Cogn.&nf;Campo; muito frequente; flor rosea; arbusto 1m","auto","Barreto, HLM","1933","04","14","Southern America",NA,NA,"BHCB040997","364",NA,NA,NA,"BHCB040997",NA,NA,NA,NA,NA,NA,NA
"1124","2020-12-11 11:38:10-03","UFMG","BHCB","66669","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"1933",NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça","-43.4152984619141","-19.959400177002",NA,NA,"33136","Variedade: subserrulata Cogn.&nf;Campo; Muito frequente; flor rosea; arbusto 0,5m","auto","Barreto, HLM","1933","04","19","Southern America",NA,NA,"BHCB040996","365",NA,NA,NA,"BHCB040996",NA,NA,NA,NA,NA,NA,NA
"1125","2020-12-11 11:38:10-03","UFMG","BHCB","66961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017",NA,"Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966","arbusto; flores lilás-claras; Planta coletada em campo rupestre","auto","Mota, RC da","2000","04","02","Southern America",NA,NA,"BHCB040539","763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1126","2020-12-11 11:38:09-03","UFMG","BHCB","41422","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2020","02","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,"11966","herbáceo; Campo rupestre","auto","Vasconcelos, MF de","1998","03","28","Southern America",NA,NA,"BHCB055500","s.n.",NA,"1350","1350",NA,NA,NA,NA,NA,NA,NA,NA
"1127","2020-12-11 11:38:09-03","UFMG","BHCB","18951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Caminho para a Cascatinha","-43.4152984619141","-19.959400177002",NA,NA,"33136","Campo rupestre - entre pedras; sub-arbustivo - 1m de altura; Flores com pétalas rosa e anteras amarelas","auto","Stehmann, JR; Talmeirão Neto, E; et al.","1990","09","11","Southern America",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128","2020-12-11 11:38:09-03","UFMG","BHCB","2841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Catas Altas","Serra do Caraça, Capelinha - gruta","-43.4075012207031","-20.0746994018555",NA,NA,"11966","Arenítico; arbustivo; nº464;","auto","Viana, T","1980","04","04","Southern America",NA,NA,NA,"37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129","2020-12-11 11:38:09-03","UFMG","BHCB","10026","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Cascatinha","-43.4152984619141","-19.959400177002",NA,NA,"33136","Campo rupestre; subarbustivo; flores lilazes","auto","Braga, MMN","1986","10","10","Southern America",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2020-12-11 11:38:09-03","UFMG","BHCB","52792","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado.","-43.4075012207031","-20.0746994018555",NA,NA,"11966","Campo rupestre. Arbustivo. Corola rosa-clara. Pétalas como alimento de besouros (Buprestidae)","auto","Vasconcelos, MF de","2000","04","14","Southern America",NA,NA,NA,"s.n.",NA,"1920","1920",NA,NA,NA,NA,NA,NA,NA,NA
"1131","2020-12-11 11:38:09-03","UFMG","BHCB","12950","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Piscina do Imperador","-43.4152984619141","-19.959400177002",NA,NA,"33136",NA,"auto","Grandi, TSM; et al.","1987","05","25","Southern America",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2020-12-11 11:38:10-03","UFMG","BHCB","9086","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Próximo à Gruta do Padre Caio","-43.4152984619141","-19.959400177002",NA,NA,"33136","Campo rupestre; arbustivo;","auto","Horta, MB; et al.","1987","05","24","Southern America",NA,NA,NA,"45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","2020-12-11 11:38:10-03","UFMG","BHCB","66659","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"1942",NA,"Brasil","Minas Gerais","Caeté","Serra do Charco","-43.6697006225586","-19.8799991607666",NA,NA,"22051","Arbusto de 0,5m, baixa frequência; Nas pedras","auto","Magalhães, GM","1942","11","23","Southern America",NA,NA,"BHCB040988","2277",NA,NA,NA,"BHCB040988",NA,NA,NA,NA,NA,NA,NA
"1134","2020-12-11 11:38:10-03","UFMG","BHCB","66657","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,NA,NA,"Brasil","Minas Gerais","Santa Luzia","Serra do Cipó","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 0,5m, alta frequência e flôr rosea; Campo","auto","Barreto, HLM","1933","06","25","Southern America",NA,NA,"BHCB040990","361",NA,NA,NA,"BHCB040990",NA,NA,NA,NA,NA,NA,NA
"1135","2020-12-11 11:38:09-03","UFMG","BHCB","54548","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","(Thunb.) DC.",NA,"2017","02","Brasil","Minas Gerais","Santa Luzia","Serra do Cipó, Estrada de Conceição, km 136. Campo","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto 0,50m. Flor rosea. Muito frequente.; Campo","auto","Barreto, HLM","1934","02","02","Southern America",NA,NA,"BHCB000243","323",NA,NA,NA,"BHCB000243","13",NA,NA,NA,NA,NA,NA
