"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","1738005","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","L.A. Gomes","246","2011","04","11","South America","Brazil","Sergipe","Capela, RVS Mata do Junco: Borda de mata.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1963529' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738005","NY01738005_01","L. Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00939545","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","H. S. Irwin","9889","1965","11","03","South America","Brazil","Goiás","Serra dos Cristais, ca. 6 km S. of Cristalina","-47.6","-16.80422","1175","1175","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993559' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939545","NY00939545_01","E. R. Guaglianone","Cristalina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","637298","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","J. Hudson","822","1974","09","25","South America","Ecuador","Pastaza","On east side of el Puyo.",NA,NA,NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=148155' target='other'> <mi>dwc_moreinfo</mi></a>","NY00637298",NA,"T. M. Koyama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00939557","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","N. A. Rosa","2806","1978","12","01","South America","Brazil","Maranhão","Km 6 da BR 106 Maracaçumé-Sta. Helena, fazenda Maracaçumé Agro Industrial Grupo Mesbla.","-45.3717","-1.6633",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994081' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939557","NY00939557_01","T. M. Koyama","Turiaçu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01201628","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","H. G. V. Silva","90","1997","09","10","South America","Brazil","Acre","Estrada do Amapá, Km 02, margem direita do ramal dos dez.","-67.811361","-10.018944",NA,NA,"sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1453346' target='other'> <mi>dwc_moreinfo</mi></a>","NY01201628","NY01201628_01","W. W. Thomas","Rio Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00939558","PreservedSpecimen","Plantae","Magnoliophyta","Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","J. Jangoux","27","1978","11","28","South America","Brazil","Maranhão","Rio Alto Turiaçu, Nova Esperança.","-45.75","-2.92",NA,"100","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994088' target='other'> <mi>dwc_moreinfo</mi></a>","NY00939558","NY00939558_01","N. T. da Silva","Pinheiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","7198","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Rosa, J.L.A.","11","1979","12","05",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Caule verde, fores amarelas, plantas herbáceas","BOTU007198",NA,"Araújo, A.C.","Botucatu","1996","12","16","9999","9999",NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","6960","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Ishikawa, R.","25","1977","11","09",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Planta herbácea","BOTU006960",NA,"Shepherd, G.T.","Botucatu","1997","04","08","9999","9999",NA,NA,NA,NA,NA,NA,NA
"54","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","7191","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Reis, M.A.M.","18","1979","11","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Inflorescência marrom","BOTU007191",NA,NA,"Botucatu",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:08:01-03","UNESP-IBB","BOTU","9406","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Custodio Filho, A.","458","1980","11","18",NA,"Brasil","São Paulo",NA,"-47.25","-22.166667",NA,NA,NA,"Herbácea","BOTU009406",NA,NA,"Mogi-Guaçu",NA,NA,NA,"47°15'w","22°10's",NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:08:01-03","UNESP-IBB","BOTU","27707","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Magalhães, J.H.R.","108","2010","11","09",NA,"Brasil","São Paulo","Distrito de Rubião Júnior","-48.492222","-22.881111",NA,NA,NA,"Erva, 0,4 m, bordo das folhas cortante, frutos branco arroxeados. Encontrada em clareira","BOTU027707",NA,"Magalhães, J.H.R.","Botucatu","2010",NA,NA,"48°29'32w","22°52'52s",NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:29:11-03","UNESP-IBB","BOTU","7193","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J. Bergius","Faraoni, L.A.","18","1979","11","27",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Inflorescência marrom","BOTU007193",NA,"Shepherd, G.T.","Botucatu","1997","04","08","9999","9999",NA,NA,NA,NA,NA,NA,NA
"58","2020-06-29 11:30:03-03","UFRJ","RFA","29122","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","A.A.M. de Barros","417","1989","01","11",NA,"Brasil","Rio de Janeiro","Rio Ubatiba, próximo a rodovia Amaral Peixoto","-42.8185997009277","-22.9193992614746",NA,NA,NA,"Erva. Brácteas vinho. frutos brancos","RFA52874",NA,NA,"Maricá",NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"59","2019-11-19 15:45:23-03","UNEB","HUNEB","7494","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Noblick, L.R.","3790","1985","05","26",NA,"Brasil","Bahia",NA,"-42.5","-14.066667",NA,NA,NA,NA,"HUNEB0007494",NA,NA,"Caetité",NA,NA,NA,"42W30'0''","14S4'0''",NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"60","2021-03-30 12:52:17-03","EAO","IAN","131050","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Irwin, HS; Santos, RR dos","23228","1969","02","13","Southern America","Brasil","Minas Gerais",NA,NA,NA,"1100","1100",NA,"Culms to ca. 1,5m tall Swampy vallery flats, ca. 35km N. E. Francisco Sa, road to Salinas.","IAN131050",NA,"Schneider, L",NA,"2018","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:52:17-03","EAO","IAN","35787","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Pacheco, C; Heringer, EP","8024","1945","10","03","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"IAN035787","IAN035787 IAN035787_e","Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:52:17-03","EAO","IAN","158263","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Cordeiro, MR; Nivaldo, S","1682","1982","08","04","Southern America","Brasil","Pará",NA,"-50.3866996765137","-0.156666994094849",NA,NA,NA,NA,"IAN158263",NA,"Schneider, L","Afuá","2018","09",NA,NA,NA,"124640","auto",NA,NA,NA,NA,NA
"63","2021-03-30 12:52:17-03","EAO","IAN","158294","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Cordeiro, MR; Sena, NA","1713","1982","08","20","Southern America","Brasil","Pará","Rio Anajás/ Fazenda Santa Quitéria","-49.939998626709","-0.986666977405548",NA,NA,NA,NA,"IAN158294",NA,"Schneider, L","Anajás","2018","09",NA,NA,NA,"81910","auto",NA,NA,NA,NA,NA
"64","2021-03-30 12:52:17-03","EAO","IAN","133463","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Oliveira","5394","1970","10","31","Southern America","Brasil","Pará","Ilha de Marajó.","-49.2167015075684","-1.52832996845245",NA,NA,NA,"Frutos Várzea.","IAN133463",NA,"Schneider, L","Muaná","2018","09",NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA
"65","2021-03-30 12:52:17-03","EAO","IAN","153048","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Berg","Bouças, PRP; Medeiros, JM","s.n.","1976","06","06","Southern America","Brasil","Pará","Itapuá - Fazenda São sebastião.","-48.1417007446289","-0.858332991600037",NA,NA,NA,NA,"IAN153048",NA,"Schneider, L","Vigia","2017","02",NA,NA,NA,"33395","auto",NA,NA,NA,NA,NA
"66","2019-10-09 11:28:05-03","UFBA","ALCB","005727","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Scleria","mitis","Scleria mitis","Bug.","Lordêlo, RP","56-240","1956","02",NA,"Southern America","Brasil","Bahia","Recôncavo Sul","-39.083333","-12.833333",NA,NA,NA,NA,"ALCB012205","ALCB012205","Luceño, M; Alves, M","São Felipe","1996","02",NA,"-39.083333","-12.833333",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.3760252","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Unknown",NA,"1963","01","25","Southern America","Surinam",NA,"Smithfield.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3760252 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3760252","NL-L3760252",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.3760251","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Unknown",NA,"1963","01","25","Southern America","Surinam",NA,"Smithfield.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3760251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3760251","NL-L3760251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.1403734","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Weigelt C",NA,"1827","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1403734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1403734","NL-L1403734",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.1403735","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Unknown",NA,"1838","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1403735 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1403735","NL-L1403735",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.1403736","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Versteeg GM",NA,"1903","07","28","Southern America","Surinam",NA,"fluv. Marowijne, prope Albina. *.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1403736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1403736","NL-L1403736",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.3759041","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Davidse G; González AC",NA,"1978","02","09","Southern America","Venezuela",NA,"Apure: Distrito San Fernando,ca. 4.5 airline miles ESE of San Carlos del Meta along the banks of the Rió Meta.","-67.833333","6.316667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3759041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3759041","NL-L3759041",NA,NA,NA,NA,NA,"-67.833333","6.316667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.3759894","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Steyermark JA; Davidse G",NA,"1978","03","24","Southern America","Venezuela",NA,"Estado Mirando: Cerros del Bachiller, western, sector, south of Cano Rico and Bachiller, 11kms SSE of El Guapo.","-65.883333","10.108333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3759894 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3759894","NL-L3759894",NA,NA,NA,NA,NA,"-65.883333","10.108333",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"74","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.3760250","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Unknown",NA,"1963","01","25","Southern America","Surinam",NA,"Smithfield.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3760250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3760250","NL-L3760250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:15:02-03","NBC","NL-BOTANY","L.4311617","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Anderson WR",NA,"1973","05","12","Southern America","Brazil","Goiás","ca. 17 km (straight line) S of Goiás Velho, 6 km NE of Mossamedes.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4311617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4311617","NL-L4311617","Alves M",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286350","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Fuchs HP; Zanella L",NA,"1967","01","01","Southern America","Colombia","Chocó","Choco: Rio Baudo",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286350 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286350","NL-U1286350","Davidse G",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073795",NA,NA,NA
"77","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286351","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Fuchs HP; Zanella L",NA,"1967","01","01","Southern America","Colombia","Chocó","Choco: Rio Baudo",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286351 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286351","NL-U1286351","Davidse G",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0073796",NA,NA,NA
"78","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286352","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Davidse G; González AC",NA,"1978","02","09","Southern America","Venezuela",NA,"Apure: Distrito San Fernando,ca. 4.5 airline miles ESE of San Carlos del Meta along the banks of the Rió Meta.","-67.833333","6.316667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286352 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286352","NL-U1286352",NA,NA,NA,NA,NA,"-67.833333","6.316667",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286353","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Steinbach J",NA,"1915","09","29","Southern America","Bolivia",NA,"Provincia: Del Sara. Dep. Sta Cruz. Currichi de la Piedritos, C. Buena Vista.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286353 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286353","NL-U1286353",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286578","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Collector indigenous (Sur)",NA,"1910","01","01","Southern America","Surinam",NA,"Suriname pr. Paramaribo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286578 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286578","NL-U1286578",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286580","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Sagot PA",NA,"1858","01","01","Southern America","French Guiana",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286580 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286580","NL-U1286580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0249344",NA,NA,NA
"82","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286581","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Sagot PA",NA,"1855","01","01","Southern America","French Guiana",NA,"Guyane fr., Acarouany.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286581 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286581","NL-U1286581",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0238807",NA,NA,NA
"83","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286582","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Henkel TW; James R",NA,"1994","07","26","Southern America","Guyana","Upper Takutu-Upper Essequibo","Region: U. Takutu-U. Essequibo, South Rupununi; Rocky creek 4 km S of Aishalton along Marudi line.","-59.3","2.45",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286582 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286582","NL-U1286582","Strong MT",NA,NA,NA,NA,"-59.3","2.45",NA,NA,"Magnoliopsidae","U 0080558",NA,NA,NA
"84","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286583","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Mattos J",NA,"1961","10","01","Southern America","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286583 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286583","NL-U1286583","Muniz CFS",NA,"1981","06","01",NA,NA,NA,NA,"Magnoliopsidae","U 0114014",NA,NA,NA
"85","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286584","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Raynal-Roques AM; Tirel C",NA,"1976","03","07","Southern America","French Guiana","Saint-Laurent-du-Maroni",NA,"-53.233333","3.6",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286584","NL-U1286584","Strong MT",NA,NA,NA,NA,"-53.233333","3.6",NA,NA,"Magnoliopsidae","U 0097965",NA,NA,NA
"86","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286585","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Debeaux M",NA,"1899","06","05","Southern America","Brazil","São Paulo","Santos",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286585","NL-U1286585",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183677",NA,NA,NA
"87","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286586","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Mélinon M",NA,"1876","01","01","Southern America","French Guiana",NA,"Guyane fr., Maroni",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286586 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286586","NL-U1286586",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0183736",NA,NA,NA
"88","2020-02-08 10:15:02-03","NBC","NL-BOTANY","U.1286592","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Scleria","mitis","Scleria mitis","P.J.Bergius","Hatschbach GG; Lindeman JC; Haas H",NA,"1965","12","12","Southern America","Brazil",NA,"Porto mendes(mun.Mal.Cand.Rondon)PR. Bacia do Rio Parana,do brejo.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1286592 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1286592","NL-U1286592",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
