"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"42","2021-03-15 16:37:00-03","NY","NYBG","01252787","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","G. T. Prance","1969","01","28","South America","Brazil","boxed",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1505202' target='other'> <mi>dwc_moreinfo</mi></a>","NY01252787","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"9494","Vicinity of Dormida, foothills of Serra da Lua","NY01252787_01","F. Markgraf","Roraima",NA,"-60.208","2.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","1921526","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","E. P. Heringer","1965","10","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2284884' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921526","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"10749","Parque Nacional de Brasília.","NY01921526_01","W. Marcondes-Ferreira","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1921306","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A. F. C. P. Saint-Hilaire","1816",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194571' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921306","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"s.n.",NA,"NY01921306_01","W. Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1921521","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","P. Clausen","1838",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2284795' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921521","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"328",NA,"NY01921521_01","W. Marcondes-Ferreira","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","1921308","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","C. A. Cid Ferreira","1987","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194575' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921308","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"9503","Serra do Ererê, parte do Mirante","NY01921308_01","W. Marcondes-Ferreira","Pará","Monte Alegre","-54.25","-1.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1921509","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","E. P. Heringer","1965","11","30","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2284723' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921509","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"10752","Granja do Tamanduá.","NY01921509_01","W. Marcondes-Ferreira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1921520","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","P. Clausen","1838",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2284790' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921520","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"328",NA,"NY01921520_01","W. Marcondes-Ferreira","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1921285","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","B. A. Krukoff","1933","04","21","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2194511' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921285","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"2067","Near Coco. Along the upper Rio Tocantins.","NY01921285_01 NY01921285_02","W. Marcondes-Ferreira","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1921489","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","D. C. Daly","1980","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2284028' target='other'> <mi>dwc_moreinfo</mi></a>","NY01921489","Magnoliophyta","Gentianales","Mart. ex A.DC.",NA,"D541","Radside & capoeira approx. 10 Km E of Barra do Corda .","NY01921489_01","W. Marcondes-Ferreira","Maranhão","Presidente Dutra","-45.166667","-5.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-09-30 12:43:27-03","MCN-PUC-MINAS","HPUC-MG","CARP395","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","CB3","2005","09","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Três Marias","-45.231111","-18.205833","605","605","45º13'52''W","18°12'21''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG050","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","R.C. Martins","2008","05","26",NA,"Brasil",NA,NA,"Árvore com aproximadamente 8m de altura. Frutos imaturos verdes com pontoações marrom- claro",NA,NA,NA,NA,NA,NA,"Borda da Mata do Poção",NA,"R.C. Martins","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG051","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum",NA,"2000","10","05",NA,"Brasil",NA,NA,"Flor branca, doação do CETEC, coleção PA 71",NA,NA,NA,NA,NA,NA,"Munucípio de Paracatu",NA,NA,"Minas Gerais","Paracatu","-46.874698638916","-17.2222003936768",NA,NA,NA,NA,"72344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-01-28 13:10:59-03","MCN-PUC-MINAS","HPUC-MG","ANG049","S","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","R.C. Martins","2008","08","21",NA,"Brasil",NA,NA,"Árvore com cerca 6m de altura. Frutos imaturos verde-vináceos, com pontuações brancas",NA,NA,NA,NA,NA,NA,"Região da FERCAL",NA,"R.C. Martins","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","24143","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Silva, E.M.","2000","12","11",NA,"Brasil",NA,NA,NA,"BOTU024143",NA,NA,"Mart.",NA,"71","Alto da Colina, chácara São José","BOTU024143",NA,"Tocantins","Porto Nacional",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33348","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","10","06",NA,"Brasil",NA,NA,NA,"BOTU033348",NA,NA,"Mart.",NA,"84","Próximo a sede, Arboreto da Engenharia Florestal, UFV",NA,NA,"Minas Gerais","Viçosa","-42.874167","-20.774167",NA,NA,"42°52'27w","20°46'27s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33401","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","20",NA,"Brasil",NA,NA,NA,"BOTU033401",NA,NA,"Mart.",NA,"169","Trilha das Arapucas, RPPN serra das Almas",NA,NA,"Ceará","Crateús","-40.904444","-5.154444",NA,NA,"40°54'16w","05°09'16s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33408","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","17",NA,"Brasil",NA,NA,NA,"BOTU033408",NA,NA,"Mart.",NA,"151","Trilha experimento Geografia, fazenda Água Limpa, UnB",NA,NA,"Distrito Federal","Brasília","-47.943611","-15.956111",NA,NA,"47°56'37w","15°57'22s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33453","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","14",NA,"Brasil",NA,NA,NA,"BOTU033453",NA,NA,"Mart.",NA,"125","Próximo a trilha da capivara, Parque Nacional de Brasília",NA,NA,"Distrito Federal","Brasília","-47.9275","-15.7375",NA,NA,"47°55'39w","15°44'15s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33398","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Koch, I.","2016","01","09",NA,"Brasil",NA,NA,NA,"BOTU033398",NA,NA,"Mart.",NA,"241","Chacara Masia Barcelona, estrada para estância guapira, bairro Olhos D'água",NA,NA,"Mato Grosso","Chapada do Guimarães","-55.720556","-15.465833",NA,NA,"55°43'14w","15°27'57s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33452","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","14",NA,"Brasil",NA,NA,NA,"BOTU033452",NA,NA,"Mart.",NA,"124","Próximo a trilha da capivara, Parque Nacional de Brasília",NA,NA,"Distrito Federal","Brasília","-47.9275","-15.7375",NA,NA,"47°55'39w","15°44'15s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33454","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","14",NA,"Brasil",NA,NA,NA,"BOTU033454",NA,NA,"Mart.",NA,"126","Trilha da capivari, bifurcação a esquerda, parque nacioal de Brasilia",NA,NA,"Distrito Federal","Brasília","-47.928889","-15.737222",NA,NA,"47°55'44w","15°44'14s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33416","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","16",NA,"Brasil",NA,NA,NA,"BOTU033416",NA,NA,"Mart.",NA,"133","Trilha, parque Municipal Olhos D'Água",NA,NA,"Distrito Federal","Brasília","-47.885833","-15.741389",NA,NA,"47°53'09w","15°44'29s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33412","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","17",NA,"Brasil",NA,NA,NA,"BOTU033412",NA,NA,"Mart.",NA,"144","Próximo a casa da fazenda Cacheira",NA,NA,"Distrito Federal","Brasília","-47.865","-15.536667",NA,NA,"47°51'54w","15°32'12s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33429","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","10","08",NA,"Brasil",NA,NA,NA,"BOTU033429",NA,NA,"Mart.",NA,"89","Próximo ao aceiro depois da primeira bifurcação da trilha da pesquisa, a direita, mata Paraíso",NA,NA,"Minas Gerais","Viçosa","-42.8625","-20.802778",NA,NA,"42°51'45w","20°48'10s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33352","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","17",NA,"Brasil",NA,NA,NA,"BOTU033352",NA,NA,"Mart.",NA,"153","Fazenda Água Limpa, UnB",NA,NA,"Distrito Federal","Brasília","-47.961667","-15.959444",NA,NA,"47°57'42w","15°57'34s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33409","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","17",NA,"Brasil",NA,NA,NA,"BOTU033409",NA,NA,"Mart.",NA,"143","Próximoa casa da fazenda Cachoeira",NA,NA,"Distrito Federal","Brasília","-47.864722","-15.537778",NA,NA,"47°51'53w","15°32'16s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33424","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","21",NA,"Brasil",NA,NA,NA,"BOTU033424",NA,NA,"Mart.",NA,"182","Estrada para Serra das Almas, Comunidade do Calderão",NA,NA,"Ceará","Crateús","-40.943056","-5.2275",NA,NA,"40°56'35w","05°13'39s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","33332","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Sobrinho, S.L.F.","2015","10","14",NA,"Brasil",NA,NA,NA,"BOTU033332",NA,NA,"Mart.",NA,"1","Departamento de Engenharia Florestal",NA,NA,"Minas Gerais","Viçosa",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33440","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","21",NA,"Brasil",NA,NA,NA,"BOTU033440",NA,NA,"Mart.",NA,"183","Estrada para Serra das Almas",NA,NA,"Ceará","Crateús","-40.943056","-5.2275",NA,NA,"40°56'35w","05°13'39s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","33333","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Sobrinho, S.L.F.","2015","10","14",NA,"Brasil",NA,NA,NA,"BOTU033333",NA,NA,"Mart.",NA,"2","Departamento de Engenharia Florestal",NA,NA,"Minas Gerais","Viçosa",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-18 09:28:39-03","UNESP-IBB","BOTU","33437","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","10","07",NA,"Brasil",NA,NA,NA,"BOTU033437",NA,NA,"Mart.",NA,"87","Estrada de terra para Porto Firme, sítio do Tião, Taguaçu",NA,NA,"Minas Gerais","Viçosa",NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33417","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","16",NA,"Brasil",NA,NA,NA,"BOTU033417",NA,NA,"Mart.",NA,"135","Próximo a estação de esgoto, Avenida L4",NA,NA,"Distrito Federal","Brasília","-47.882222","-15.740556",NA,NA,"47°52'56w","15°44'26s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33415","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","14",NA,"Brasil",NA,NA,NA,"BOTU033415",NA,NA,"Mart.",NA,"130","Trilha cristal d'água, parque Nacional de Brasilia",NA,NA,"Distrito Federal","Brasília","-47.943056","-15.726667",NA,NA,"47°56'35w","15°43'36s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-02 11:47:57-03","UNESP-IBB","BOTU","33451","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2015","11","14",NA,"Brasil",NA,NA,NA,"BOTU033451",NA,NA,"Mart.",NA,"123","Parque Nacional de Brasília, próximo a trilha da Capivara",NA,NA,"Distrito Federal","Brasília","-48.566667","-16.254722",NA,NA,"48°34'00w","16°15'17s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-02-08 11:07:06-03","UNESP-IBB","BOTU","33400","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Castello, A.C.D.","2016","01","09",NA,"Brasil",NA,NA,NA,"BOTU033400",NA,NA,"Mart.",NA,"240","Rodovia MT 251, sentido Campo Grande",NA,NA,"Mato Grosso","Chapada do Guimarães","-55.712222","-15.479722",NA,NA,"55°42'44w","15°28'47s",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-29 11:28:53-03","UFRJ","RFA","34981","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","C.M. Vieira","2003","01","06",NA,"Brasil",NA,NA,"Árvore comum na mata. Folhas verdes discolores. Frutos maduros castanhos","RFA22511",NA,NA,"Mart.",NA,"1455","Morro do Urucum. estrada de acesso à Urucum Mineração, próximo à porteira",NA,"C.M. Vieira","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 11:28:53-03","UFRJ","RFA","20120","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A.P. Duarte","1965","10","27",NA,"Brasil",NA,NA,NA,"RFA36191",NA,NA,"Mart.",NA,"9546","Mariquita para Penamor",NA,"A.P. Duarte","Bahia","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-06-29 11:28:53-03","UFRJ","RFA","27997","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","R.C. Mendonça","1983","10","05",NA,"Brasil",NA,NA,"Árvore ca. 5 m de altura. Flores esverdeadas","RFA36192",NA,NA,"Mart.",NA,"265","Bacia do rio São Bartolomeu, altos do córrego Papuda",NA,"B.A.S. Pereira","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","1983",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 11:28:53-03","UFRJ","RFA","20114","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","A.P. Duarte","1965","10","17",NA,"Brasil",NA,NA,NA,"RFA36190",NA,NA,"Mart.",NA,"9548","a 180 km de Brasília",NA,"A.P. Duarte","Goiás","Formosa","-47.334400177002","-15.5371999740601",NA,NA,NA,NA,"113054","auto","1965","10","30",NA,NA,NA,NA,NA,NA
"81","2020-11-13 09:18:50-03","UFRJ","RFA","11951","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","G.G. Hatschbach; A.P. Duarte","1968","02","11",NA,"Brasil",NA,NA,"Arvoreta 4 m de altura. Estéril","RFA36189",NA,NA,"Mart.",NA,"18584","São Vicente",NA,"F. Markgraf","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"37352","auto","1972",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:33:54-03","EAO","IAN","130296","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","chodatii","Aspidosperma chodatii","Irwin, HS; Souza, R","1966","06","15","Southern America","Brasil",NA,NA,NA,"IAN130296","Dicotiledônea",NA,"Hassl.",NA,"17149","Serra Azul, ca. 85km S of Xavantina.",NA,"Duarte, AP","Mato Grosso",NA,NA,NA,"550","550",NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:33:54-03","EAO","IAN","130322","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","chodatii","Aspidosperma chodatii","Irwin, HS; Souza, R","1966","06","17","Southern America","Brasil",NA,NA,NA,"IAN130322","Dicotiledônea",NA,"Hassl.",NA,"17354","Serra Azul, ca. 85Km S of Xavantina. Wooded lower slopes. Drainage of the upper rio Araguaia.",NA,NA,"Mato Grosso",NA,NA,NA,"550","550",NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:33:57-03","EAO","IAN","107076","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Oliveira, E","1960","09","08","Southern America","Brasil",NA,NA,NA,"IAN107076","Dicotiledônea",NA,"Mart.",NA,"1129","Km 426 da Rodovia Belém-Brasília.Mata da terra firme; terreno um pouco arenos, madeira não muito duro.",NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:33:57-03","EAO","IAN","130248","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Irwin, HS; Souza, R","1966","06","07","Southern America","Brasil",NA,NA,NA,"IAN130248","Dicotiledônea",NA,"Mart.",NA,"16716","Cerrado soil, cascalho, ca. 2km N.E. of Xavantina.",NA,"Duarte, AP","Mato Grosso",NA,NA,NA,"400","400",NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:33:57-03","EAO","IAN","130749","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Irwin, HS; Maxwell, HS","1968","03","18","Southern America","Brasil",NA,NA,NA,"IAN130749","Dicotiledônea",NA,"Mart.",NA,"21330","Galery margin, gallery forest and adjacent cerrado, 10km S of Guará.",NA,"Markgraf, F","Goiás",NA,NA,NA,"550","550",NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:33:57-03","EAO","IAN","130786","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Irwin, HS; Maxwell, HS","1968","03","23","Southern America","Brasil",NA,NA,NA,"IAN130786","Dicotiledônea",NA,"Mart.",NA,"21674","27 Km S of Paraiso.",NA,NA,"Goiás",NA,NA,NA,"600","600",NA,NA,NA,NA,"1968",NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:33:57-03","EAO","IAN","140557","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","subincanum","Aspidosperma subincanum","Pires, JM; Rosa, NA","1972","07",NA,"Southern America","Brasil",NA,NA,NA,"IAN140557","Dicotiledônea",NA,"Mart.",NA,"13660","Seringal Montevideu.",NA,"Pereira, A","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015","12","07",NA,NA,NA,NA,NA,NA
