"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"403","2008-05-27 22:02:00-03","MO","MOBOT","598923","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Elsa M. Zardini|C. Velázquez","Zardini 28062","1991","6","27","South America","Paraguay",NA,NA,NA,NA,NA,"Central","Lake Ypoá, peninsula south of Pindoty, along eastern coast on Lake Yabeby. Inundated savanna with patches of trees.",NA,NA,"Vahl","Harold Robinson (US)",NA,NA,"-57.48333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","598",NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","934772","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Antony Jardim|M. Coro R.","Jardim 370","1994","2","28","South America","Bolivia",NA,NA,NA,NA,NA,"Santa Cruz","Samaipata, cerca al cerro de La Patria.Pradera inclinada con Myrcia, Dodonea, Tecoma, Baccharis, Prunus, Clethra.Substrato arena sobre roca.",NA,NA,"Vahl","J. Muller (JE)",NA,"Florida",NA,NA,"1828.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2012-02-01 16:26:00-02","MO","MOBOT","3283732","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Balduino Rambo","Rambo 27273","1944","10","10","South America","Brazil",NA,NA,NA,NA,NA,"Rio Grande do Sul","Porto Alegre, RGS In campo dumentoso.",NA,NA,"Vahl","G. Heiden",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,"1",NA,NA,NA
"406","2008-05-27 22:02:00-03","MO","MOBOT","1360174","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata integrifolia","Francis W. Pennell","Pennell 5491",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,"Valle del Cauca","Pavas, open hills.",NA,NA,"Cuatrec.","Cuatrecasas - TYPE",NA,NA,NA,NA,"1500.00000000","1800.00000000","integrifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2008-05-27 22:02:00-03","MO","MOBOT","2266187","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata pluridentata","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,"Prov. Velasco",NA,NA,"DC.","fide Foster's cards",NA,NA,NA,NA,"200.00000000",NA,"pluridentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2008-08-07 03:32:00-03","MO","MOBOT","2266188","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata pluridentata","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Cochabamba","Tunari",NA,NA,"DC.","fide Foster's cards",NA,NA,"-66.35","-17.31666","3800.00000000",NA,"pluridentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2016-11-15 05:15:00-02","MO","MOBOT","3290868","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata pluridentata","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 34793","1979",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,"Beni","Magdalena",NA,NA,"DC.",NA,NA,"Itenez","-64.13333","-13.35",NA,NA,"pluridentata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2010-06-18 17:15:00-03","MO","MOBOT","2198236","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Arturo E. Burkart|Nélida S. Troncoso","Burkart 11539","1940","2","29","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy",NA,NA,NA,"(DC.) Cabrera",NA,NA,"Valle Grande",NA,NA,"2000.00000000",NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","2442316","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Brown","Brown 948b","1979","7","15","South America","Argentina",NA,NA,NA,NA,NA,"Salta","Parque Nacional El Rey",NA,NA,"(DC.) Cabrera",NA,NA,"Anta","-64.83333","-24.88333",NA,NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","2442332","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Brown","Brown 948a","1979","7","15","South America","Argentina",NA,NA,NA,NA,NA,"Salta","Parque Nacional El Rey",NA,NA,"(DC.) Cabrera",NA,NA,"Anta","-64.83333","-24.88333",NA,NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","3291155","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Gert G. Hatschbach","Hatschbach 34510","1974","6","12","South America","Brazil",NA,NA,NA,NA,NA,"Paraná","Laranjeiras do mul, arredores",NA,NA,"(DC.) Cabrera","H. Robinson 84",NA,NA,NA,NA,NA,NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2010-06-18 17:15:00-03","MO","MOBOT","2198236","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Arturo E. Burkart|Nélida S. Troncoso","Burkart 11539","1940","2","29","South America","Argentina",NA,NA,NA,NA,NA,"Jujuy",NA,NA,NA,"(DC.) Cabrera",NA,NA,"Valle Grande",NA,NA,"2000.00000000",NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2008-05-27 22:02:00-03","MO","MOBOT","2442316","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Brown","Brown 948b","1979","7","15","South America","Argentina",NA,NA,NA,NA,NA,"Salta","Parque Nacional El Rey",NA,NA,"(DC.) Cabrera",NA,NA,"Anta","-64.83333","-24.88333",NA,NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2008-05-27 22:02:00-03","MO","MOBOT","2442332","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Brown","Brown 948a","1979","7","15","South America","Argentina",NA,NA,NA,NA,NA,"Salta","Parque Nacional El Rey",NA,NA,"(DC.) Cabrera",NA,NA,"Anta","-64.83333","-24.88333",NA,NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2008-05-27 22:02:00-03","MO","MOBOT","3291155","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata subopposita","Gert G. Hatschbach","Hatschbach 34510","1974","6","12","South America","Brazil",NA,NA,NA,NA,NA,"Paraná","Laranjeiras do mul, arredores",NA,NA,"(DC.) Cabrera","H. Robinson 84",NA,NA,NA,NA,NA,NA,"subopposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2019-03-29 10:41:14-03","UFSM","HDCF","5638","S","Plantae","Asteraceae","Baccharis","longii","Baccharis longii","?",NA,NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Govaerts",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2019-03-29 10:41:14-03","UFSM","HDCF","5659","S","Plantae","Asteraceae","Baccharis","longii","Baccharis longii","Nadruz, M.; Josafá. C.; Sarahyba, L. S.; Ferreira, G.",NA,"1987","08","12","América","Brasil",NA,NA,"1500 metros de altitude",NA,NA,"Rio de Janeiro","Cascatinha, caminho para as torres de televisão, beira de es",NA,NA,"Govaerts","Josafá. C.; Sarahy; Nadruz, M.",NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,"33190","auto","1987","08","12",NA,NA,NA,NA,NA
"420","2019-03-29 10:41:14-03","UFSM","HDCF","5660","S","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","Pereira, E.",NA,"1955","05","22","América","Brasil",NA,NA,"Identificado pelo Jardim Botânico do RJ",NA,NA,"Minas Gerais",NA,NA,NA,"G. M. Barroso","Pereira, E.",NA,"Diamantina Água Limpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1955","05","22",NA,NA,NA,NA,NA
"421","2016-08-26 09:16:21-03","UFSM","HDCF","3248","S","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Marchiori, J. N. C.","866","1987","08","06","América","Brasil",NA,NA,NA,NA,NA,"Rio Grande do Sul",NA,NA,NA,"Vahl.",NA,NA,"Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,NA,NA,NA,NA,"47489","auto",NA,NA,NA,NA,NA,NA,NA,NA
"422","2016-08-26 09:16:21-03","UFSM","HDCF","2932","S","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Marchiori, J. N. C.","552","1986","09","14","América","Brasil",NA,NA,"Flores amarelas. Pedra do Segredo",NA,NA,"Rio Grande do Sul",NA,NA,NA,"Vahl.","Sobral, M.",NA,"Caçapava do Sul","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,"50525","auto","1986","10","05",NA,NA,NA,NA,NA
"423","2016-08-26 09:16:21-03","UFSM","HDCF","3218","S","Plantae","Compositae","Baccharis","tridentata","Baccharis tridentata","Marchiori, J. N. C.","836","1987","08","06","América","Brasil",NA,NA,"Madeira coletada",NA,NA,"Rio Grande do Sul",NA,NA,NA,"Vahl.",NA,NA,"Canguçú","-52.6755981445312","-31.3950004577637",NA,NA,NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-08-31 08:52:48-03","INPA","INPA","83007","S","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","Anderson, WR","8141","1973","04","04","Southern America","Brasil",NA,NA,NA,"INPA0083007",NA,"Goiás","Serra dos Cristais. 2 km. by road E of Cristalina. Gallery forest and grassy seeping hillside above. Wet hillside open.","Dicotyledon Asterids","Asterales","G.M.Barroso & Peixoto","Robinson, HE","INPA0083007 INPA0083007_e",NA,"-47.582","-16.75",NA,NA,NA,"-47.582","-16.75",NA,NA,NA,"1978",NA,NA,NA,NA,NA,NA,NA
"425","2020-08-31 08:52:48-03","INPA","INPA","245560","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Correia, CAS","32","2005","03","29","Southern America","Brasil",NA,NA,NA,"INPA0245560",NA,"Distrito Federal","Parque das Sucupiras. Setor Sudoeste.","Dicotyledon Asterids","Asterales","Vahl","Correia, CAS","INPA0245560 INPA0245560_e","Brasília","-47.916667","-15.766667","1150","1150",NA,"-47.916667","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2020-08-31 08:52:48-03","INPA","INPA","195511","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Ribas, OS","2275","1998","10","14","Southern America","Brasil",NA,NA,NA,"INPA0195511",NA,"Santa Catarina","Serra do Quiriri, Rio dos Alemões, próximo do caminho dos Jesuítas","Dicotyledon Asterids","Asterales","Vahl","Heiden, G","INPA0195511 INPA0195511_e INPA0195511_e1","Campo Alegre","-49.2655982971191","-26.1924991607666","1300","1300",NA,NA,NA,NA,"37493","auto","2010","09","02",NA,NA,NA,NA,NA
"427","2020-08-31 08:52:48-03","INPA","INPA","142906","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, MEG","4949","1986","02",NA,"Southern America","Brasil",NA,NA,NA,"INPA0142906",NA,"Rio Grande do Sul","Canela, Canela.","Dicotyledon Asterids","Asterales","Vahl","Heiden, G","INPA0142906 INPA0142906_e INPA0142906_e1","Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"16452","auto","2010","09","02",NA,NA,NA,NA,NA
"428","2021-03-04 11:04:27-03","UFRB","HURB","5067","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Verdi, M.; et al.","2271","2009","06","11",NA,"Brasil",NA,NA,NA,"HURB000005067",NA,"Santa Catarina","Reserva Biológica Estadual do Aguaí;",NA,NA,"Vahl","A.A. Scheneider",NA,"Bom Jardim da Serra","-49.685556","-28.62","1246","1246",NA,"49°41'08,00 W","28°37'12,00 S",NA,NA,NA,"2009","08","27",NA,NA,NA,NA,NA
"429","2020-06-15 15:28:43-03","UNESP-RC","HRCB","45744","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Pivetta","s/n","1968","04","21",NA,"Brasil",NA,NA,"Erva perene, flor branca.",NA,NA,"Rio Grande do Sul","prope urbem",NA,NA,"Vahl","Teles, A.M.",NA,"S. Angelo",NA,NA,"500","500",NA,NA,NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA
"430","2019-05-23 11:07:45-03","UFLA","ESAL","2343","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.0; creme;; cerrado",NA,NA,"Minas Gerais","UFLA",NA,NA,"Vahl",NA,NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2019-05-23 11:07:45-03","UFLA","ESAL","5547","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Gavilanes, ML","2.117",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.70; creme;; cerrado",NA,NA,"Minas Gerais","Campus da UFLA",NA,NA,"Vahl","M. L. Gavilanes",NA,"Lavras","-44.999444","-21.245278",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2019-05-23 11:07:45-03","UFLA","ESAL","9751","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3.0; branca;; floresta",NA,NA,"Minas Gerais","Represa de Camargos",NA,NA,"Vahl","Ary",NA,"Carrancas","-44.642778","-21.488056",NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2019-05-23 11:07:45-03","UFLA","ESAL","2886","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.3; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","Telma",NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA
"434","2019-05-23 11:07:45-03","UFLA","ESAL","2883","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.0; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","Ary",NA,"Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA,NA,NA,NA
"435","2019-05-23 11:07:45-03","UFLA","ESAL","19836","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Nelson Kensi Takehara","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 1, m; ;; cerrado",NA,NA,"Minas Gerais","Betim",NA,NA,"Vahl","Ary",NA,"Betim","-44.198299407959","-19.9678001403809",NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"436","2019-05-23 11:07:45-03","UFLA","ESAL","4014","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Amauri A. Alvarenga; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 3.20; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","Ary",NA,"Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-05-23 11:07:45-03","UFLA","ESAL","2726","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.50; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","Ary",NA,"Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-05-23 11:07:45-03","UFLA","ESAL","10587","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2.0; branca - esverdeada;; floresta",NA,NA,"Minas Gerais","Represa de Camargos",NA,NA,"Vahl","Ary",NA,"Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA
"439","2019-05-23 11:07:45-03","UFLA","ESAL","10572","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Oliveira, FM de","68",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.0; amarela;; floresta",NA,NA,"Minas Gerais","Bairro Belvedere",NA,NA,"Vahl","Ary",NA,"Divinópolis","-44.8838996887207","-20.1389007568359","6","6",NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA,NA,NA,NA
"440","2019-05-23 11:07:45-03","UFLA","ESAL","18133","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Carvalho, LC de","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; ; ;; campo rupestre",NA,NA,"Minas Gerais","Reserva Florestal Boqueirão",NA,NA,"Vahl","Ary",NA,"Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"441","2019-05-23 11:07:45-03","UFLA","ESAL","25037","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Luis Gustavo","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; + - 2, m; esbranquiçadas;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","M. L. Gavilanes",NA,"Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA
"442","2019-05-23 11:07:45-03","UFLA","ESAL","2541","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Gavilanes, ML; et al.","1.935",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.70; ;; cerrado",NA,NA,"Minas Gerais","Rosario",NA,NA,"Vahl","Ary",NA,"Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA
"443","2019-05-23 11:07:45-03","UFLA","ESAL","14474","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Van den Berg, E","EB 110",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5.0; ;; ripário",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","Ary T. Oliveira Filho",NA,"Itutinga","-44.6577987670898","-21.2980995178223","9","9",NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA
"444","2019-05-23 11:07:45-03","UFLA","ESAL","8490","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Gavilanes, ML","2.959",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.70; creme;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","M. L. Gavilanes",NA,"Nepomuceno","-45.2358016967773","-21.2357997894287",NA,NA,NA,NA,NA,NA,"21895","auto",NA,NA,NA,NA,NA,NA,NA,NA
"445","2019-05-23 11:07:45-03","UFLA","ESAL","3253","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 1.0; ;; cerrado",NA,NA,"Minas Gerais",NA,NA,NA,"Vahl","Ary",NA,"Pimenta","-45.798900604248","-20.4839000701904",NA,NA,NA,NA,NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA,NA,NA
"446","2019-12-19 11:17:17-03","UFG","UFG","46292","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M.","13557","2011","02","04",NA,"Brasil",NA,NA,NA,"UFG0046292",NA,"Minas Gerais",NA,NA,NA,"Vahl","Teles, A. .M.","UFG0046292","Coronel Xavier Chaves","-44.207778","-21.556389",NA,NA,NA,"-44.207778","-21.556389",NA,NA,NA,"2001","12","01",NA,NA,NA,NA,NA
"447","2019-12-19 11:17:17-03","UFG","UFG","46291","S","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","Sobral, M.","13558","2011","02","04",NA,"Brasil",NA,NA,NA,"UFG0046291",NA,"Minas Gerais",NA,NA,NA,"Vahl","Teles, A.M.","UFG0046291","Coronel Xavier Chaves","-44.207778","-21.556389",NA,NA,NA,"-44.207778","-21.556389",NA,NA,NA,"2011","12","01",NA,NA,NA,NA,NA
"448","2021-01-26 14:12:19-03","CPACT","ECT","507","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata","G.Heiden; C.T.Oliveira","2022","2012","11","15",NA,"Bolívia",NA,NA,NA,"ECT0000507",NA,"Cochabamba","Pojo. Próximo de Villa Esperanza. Semideserto de altitude (puna).","Embryophyta",NA,"Vahl","G.Heiden","ECT0000507","Carrasco","-64.905833","-17.729167","2651","2651",NA,"64º54'21''W","17º43'45''S",NA,NA,NA,"2014","07","24",NA,NA,NA,NA,NA
"449","2014-07-30 10:40:44-03","CITSF","HXBH","014442","S","Plantae","Asteraceae","Baccharis","tridentata vahl","Baccharis tridentata vahl","Pedralli, G.; Freitas,V.L.O; Lopes, J.M. & Santos, J.C.",NA,"2010","12","01",NA,"Brasil",NA,NA,"Anfíbia",NA,NA,"MG",NA,NA,NA,NA,"Telles,A. M. & Nakajimo, J.",NA,"Serra do Cabral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2021-03-01 11:53:13-03","UFPE","UFP","23339","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata suboposita","Schlindwein, C","UFP23339","1989","10","04",NA,"Brasil",NA,NA,"Visitada por Trigona.; Visitada por Trigona.","UFP023339",NA,"Rio Grande do Sul",NA,NA,"Asterales","Vahl","Nelson Ivo Matzenbacher",NA,"Planalto das Araucárias",NA,NA,NA,NA,"suboposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2021-03-01 11:53:13-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata suboposita","Schlindwein, C","UFP23339","1989","10","04",NA,"Brasil",NA,NA,"Visitada por Trigona.; Visitada por Trigona.",NA,NA,"Rio Grande do Sul",NA,NA,"Asterales","Vahl","Nelson Ivo Matzenbacher",NA,"Planalto das Araucárias",NA,NA,NA,NA,"suboposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2021-03-01 11:53:13-03","UFPE","UFP","23339","PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata suboposita","Schlindwein, C","UFP23339","1989","10","04",NA,"Brasil",NA,NA,"Visitada por Trigona.; Visitada por Trigona.","UFP023339",NA,"Rio Grande do Sul",NA,NA,"Asterales","Vahl","Nelson Ivo Matzenbacher",NA,"Planalto das Araucárias",NA,NA,NA,NA,"suboposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2021-03-01 11:53:13-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Asteraceae","Baccharis","tridentata","Baccharis tridentata suboposita","Schlindwein, C","UFP23339","1989","10","04",NA,"Brasil",NA,NA,"Visitada por Trigona.; Visitada por Trigona.",NA,NA,"Rio Grande do Sul",NA,NA,"Asterales","Vahl","Nelson Ivo Matzenbacher",NA,"Planalto das Araucárias",NA,NA,NA,NA,"suboposita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2020-09-12 05:00:02-03","US","US","3411296","PreservedSpecimen","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","M. Lucca","16","1993","1","5","South America","Brazil",NA,NA,NA,"US01725380",NA,NA,"P.N. Serra do Cipó, Sant. do Riacho MG",NA,"Asterales","G.M. Barroso",NA,"US01725380_01",NA,NA,NA,"1400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"455","2020-09-12 05:00:02-03","US","US","2818894","PreservedSpecimen","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","28588","1970","3","29","South America - Neotropics","Brazil",NA,NA,NA,"US01725381",NA,"Minas Gerais","Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaço. Cerrado on outcrops, brejo, and gallery forest, ca. 7km N. of São João da Chapada, road to Campo do Sampaio",NA,"Asterales","G.M. Barroso",NA,"US01725381_01",NA,NA,NA,"1150",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"456","2020-09-12 05:00:02-03","US","US","2818710","PreservedSpecimen","Plantae","Asteraceae","Baccharis","martiana","Baccharis martiana","H. S. Irwin, H. Maxwell & D. C. Wasshausen","20814","1968","2","24","South America - Neotropics","Brazil",NA,NA,NA,"US01725383",NA,"Minas Gerais","Planalto do Brasil. Serra do Espinhaço. at Lapinha, Minas Gerais, ca. 19km N. of Sêrro on road (MG 2) to Diamantina",NA,"Asterales","G.M. Barroso",NA,"US01725383_01",NA,NA,NA,"1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
