"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"189","2014-12-02 11:59:51-02","CAS","CAS-BOT","412326","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","M. Reginato","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9770","2009","3",NA,"South America","Brazil","Rio de Janeiro",NA,"Municipio Teresópolis. Parque Nacional da Serra dos Orgãos. Trail to Pedra do Sino.","-43.02779","-22.45943",NA,"Shrub to 1.5 m tall. Mature berries purplish black. Persistent calyx lobes red. Uncommon.",NA,NA,"2000","2079",NA,NA,NA,NA,"Magnoliopsida",NA,"43.02779° W","22.45943° S",NA,NA,NA,NA
"190","2017-03-01 15:06:28-03","CAS","CAS-BOT","412321","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","M. Reginato","Almeda, F.; Martins, A. B.; Fritsch, P. W.; Aranha Filho, J. L.M.; Bush, C.; Belinello, R.","9755","2009","3",NA,"South America","Brazil","Rio de Janeiro",NA,"Municipio Nova Friburgo. Distrito de Mury. Serra dos Orgãos. Estrada da Torre Repetidora (the Sistema Brasileiro Televisão TV tower) south of Nova Friburgo on an unnamed peak west of Pico da Caledônia.","-42.5736","-22.35947",NA,"Shrub to 2 m tall. Inflorescence rachis red in fruit. Mature berries shiny purplish black with red calyx lobes. Uncommon.",NA,NA,"1420","1847",NA,NA,NA,NA,"Magnoliopsida",NA,"42.5736° W","22.35947° S",NA,NA,NA,NA
"191","2017-03-01 15:18:08-03","CAS","CAS-BOT","335333","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","R. Goldenberg","Almeda, Frank; Fritsch, Peter Warren; Filho, J. L. M. Aranha; Belinello, R.","8809","2004","11",NA,"South America","Brazil","Rio de Janeiro",NA,"Serra do Mar. Macae de Cima road out of Nova Friburgo along the Macae river.","-42.4991149902","-22.393699646",NA,"Shrub to 2 m tall. Petals and stamens white. Uncommon.",NA,NA,"990",NA,NA,NA,NA,NA,"Magnoliopsida",NA,"42°29.947'W","22°23.622'S",NA,NA,NA,NA
"192","2015-01-07 11:50:57-02","CAS","CAS-BOT","417678","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Maas, P. J. M.; Araujo, D.; Carauta, P.","3295","1977","10",NA,"South America","Brazil",NA,NA,"Edo. Rio de Janeiro, Serra Macahé",NA,NA,NA,"Treelet, 1.5 m tall, corolla white.",NA,NA,"1100","1250",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"193","2015-01-07 11:58:09-02","CAS","CAS-BOT","417679","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Rose, Lewis S.; Lutz, Bertha","11","1948","9",NA,"South America","Brazil","Rio de Janeiro","Rio De Janeiro","Paraque Nacional da Serra dos Órgãos","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"194","2014-09-23 11:01:50-03","G","G-DC","G00316410","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","CAT.HERB.PRODR.","Lhotsky, J.",NA,"1832",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00316410",NA,NA,NA,NA,NA,"2012","01",NA,"01","-42.9125","-22.48222222",NA,NA,NA,NA
"195","2019-11-21 10:09:51-03","IBt","SP","140005","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Chiea, SAC","Eiten, G; Eiten, LT","6690","1965","11","07",NA,"Brasil","Rio de Janeiro","Resende","West side of base of Mt. Itatiáia, at km 1 on road leading to shelter house, Abrigo Rebouças. (About 1km east of Registro, a point on the highway to Caxambu). Area of medium-tall secondary forest. In shade inside forest","-44.75","-22.383333",NA,NA,NA,NA,"1650","1650",NA,NA,"1987","06",NA,NA,"-44.75","-22.383333",NA,NA,NA,NA
"196","2019-11-21 10:09:51-03","IBt","SP","305394","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.",NA,"Pereira, TS","s.n.","1991","11","13",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Reserva Ecológica de Macaé de Cima, Picada para a parcela I, trecho paralelo ao rio das Flores. Umbrófila","-42.5","-22.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.5","-22.55",NA,NA,NA,NA
"197","2019-11-21 10:09:51-03","IBt","SP","4756","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Baumgratz, JFA; Souza","Loefgren, A","CGG3440","1897","01","04",NA,"Brasil","São Paulo",NA,"Subida para o Chapéu. Capoeira",NA,NA,NA,"Arbusto lenhoso, todo purpureo piloso, folhas rubras no dorso, pecíolo alado. Fruto negro-violáceo","SP006810","SP006810",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:09:51-03","IBt","SP","59093","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Chiea, SAC","Braga, R","4","1954","08","18",NA,"Brasil",NA,NA,"Serra do Mar. Manancial de águas de Pirapora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1987","06",NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:09:51-03","IBt","SP","120591","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Wurdack, JJ","Lanna Sobrinho, JP","653","1963","11","01",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Entre Barragem e Toca dos Caçadores","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto","1970","04",NA,"06",NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:09:51-03","IBt","SP","329119","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M","Sabino, M","16696-A","1979","10","07",NA,"Brasil","Rio de Janeiro","Teresópolis","Serra dos Órgãos, Mata","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,"38539","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:09:51-03","IBt","SP","155451","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M","Mattos, J","15860","1974","10","17",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Fazenda da Guarda, perto do mirante","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"21048","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:09:51-03","IBt","SP","221521","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Souza, MLD; Baumgratz, JF","Windisch; et al.","5036","1987","08","28",NA,"Brasil","São Paulo","Cunha","Reserva Estadual de Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:09:51-03","IBt","SP","193101","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Souza, MLD; Baumgratz, JF","Kirizawa, M; Sousa, AVG; Duque, NN; Silva, MR","1036","1983","09","16",NA,"Brasil","São Paulo","Mogi das Cruzes","Serra do Mar, Topo da serra","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,NA,NA,"28666","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:09:51-03","IBt","SP","114192","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Souza, MLD; Baumgratz, JF","Mattos, J","12455","1965","08","20",NA,"Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia, perto da sede. Na mata secundária","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"18032","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:09:51-03","IBt","SP","40047","S","Plantae",NA,NA,"Melastomataceae","Leandra","multiplinervis","Leandra multiplinervis","(Naudin) Cogn.","Reginato, M","Kuhlmann, M; Gehrt, A","s.n.","1939","03","16",NA,"Brasil","São Paulo","São Paulo","Serra da Mantiqueira, Beira de córrego","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","2013","01",NA,NA,NA,NA,NA,NA,NA,NA
"206","2014-09-23 10:58:41-03","G","G","G00353582","S","Plantae",NA,NA,"Melastomataceae","Leandra","longisetosa","Leandra longisetosa","Cogn.","Martin, C.","Glaziou, A. F. M.","8691","1886",NA,"00","AMERIQUE DU SUD","Brazil","Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00353582",NA,NA,NA,NA,NA,"2005","01",NA,"01","-42.9125","-22.48222222","ISOTYPUS of Leandra longisetosa Cogn.",NA,NA,NA
