"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","imagecode","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","infraspecificEpithet"
"505","2013-10-15 11:02:00-03","MO","MOBOT","232209","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|C. Velázquez","Zardini 19337","1990","2","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Western side of Río Piribebuy basin, 27 km W of Arroyos y Esteros.","-57.3","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","297",NA
"506","2011-06-09 17:27:00-03","MO","MOBOT","232608","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|Tulio Tillería","Zardini 34926","1993","2","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Paraguarí",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"National Park Ybycu'í. Northeastern area of park. Arroyo Corrientes, Salto Mbocaruzú. Inundated savanna.","-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","803",NA
"507","2016-01-21 12:56:00-02","MO","MOBOT","233070","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Blas Pérez","Pérez Maricerich 846","1991","3",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Central",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","3",NA
"508","2008-05-27 22:02:00-03","MO","MOBOT","233149","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini","Zardini 23598","1990","11","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Central",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Tavarory, 1 km E of Río Paraguay. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","447",NA
"509","2016-01-21 11:52:00-02","MO","MOBOT","233855","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 19570","1990","3","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"14 km W of Arroyos y Esteros. West side of basin.","-57.2","-25.1333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","302",NA
"510","2018-05-17 05:29:00-03","MO","MOBOT","2341712","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 4927","1995","2","25","South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones",NA,"(Kunth) Dandy","Zuloaga, F. O.","Apóstoles","Ruta de San José a Escuela Agrotécnica Pascual Gentilini, entrada a la Escuela","-55.71666","-27.76666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2018-03-27 11:03:00-03","MO","MOBOT","234227","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 25843","1991","1","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Caaguazú",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Arroyo Yuquyry-Arroyo Taruma, 4 km N of Arroyo Yuquyry.","-55.9166667","-25.2166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","522",NA
"512","2011-06-09 17:49:00-03","MO","MOBOT","234238","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Blas Pérez","Pérez Maricerich 1413","1991","12",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Central",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.46666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","7",NA
"513","2015-06-18 06:28:00-03","MO","MOBOT","234345","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Flavio Coello","Coello H. 243","1988","5","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Napo",NA,"(Kunth) Dandy","Gerrit Davidse",NA,"Parque Nacional Yasuní. Pozo Petrolero Zaparo. Bosque húmedo Tropical. Bosque secundario de 10 años de edad. Colinas de suelo rojo Dystropept.","-76.2","-0.76666","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","88-6",NA
"514","2008-05-27 22:02:00-03","MO","MOBOT","235028","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|U. Velázquez","Zardini 21852","1990","7","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Parque Nacional Vapor Cué. Arroyo Yaghuy. Savanna.","-56.66666","-25.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","380",NA
"515","2017-10-25 10:15:00-02","MO","MOBOT","235706","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Julio C. Betancur B.|et al.","Betancur B. 293","1986","9","29","South America","Colombia",NA,NA,NA,NA,NA,NA,"Antioquia",NA,"(Kunth) Dandy","R.W. Pohl","Necoclí","Sitio El Sucio, 20 km carretera Necoclí-Arboletes","-76.676944","8.562778","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"516","2017-10-25 10:18:00-02","MO","MOBOT","235715","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Francis W. Pennell","Pennell 3766","1918","1","11","South America","Colombia",NA,NA,NA,NA,NA,NA,"Antioquia",NA,"(Kunth) Dandy","G. Davidse (MO)","Puerto Berrío","Puerto Berrio, Swale","-74.417222","6.452222","130.00000000","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"517","2008-05-27 22:02:00-03","MO","MOBOT","235967","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Manuel Rimachi Y.","Rimachi Y. 825","1974","1","30","South America","Peru",NA,NA,NA,NA,NA,NA,"Loreto",NA,"(Kunth) Dandy","S. McDaniel","Maynas",NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2008-05-27 22:02:00-03","MO","MOBOT","236232","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 19988","1990","5","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"14 km W of Arroyos y Esteros. Savanna.","-57.2","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","311",NA
"519","2014-04-24 11:08:00-03","MO","MOBOT","236613","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Gerrit Davidse|James S. Miller","Davidse 26856","1984","7","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Amazonas",NA,"(Kunth) Dandy","G. Davidse","Río Negro","Upper Río Baria.","-66.25","0.9166667","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","84-56",NA
"520","2008-05-27 22:02:00-03","MO","MOBOT","237781","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|M. Velázquez","Zardini 20231","1990","5","19","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Central area of Río Piribebuy basin, 22 km W of Arroyos y Esteros. Savanna.","-57.26666","-25.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","319",NA
"521","2011-06-08 12:01:00-03","MO","MOBOT","238768","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","José Schunke V.","Schunke Vigo 10713","1979","1",NA,"South America","Peru",NA,NA,NA,NA,NA,NA,"San Martín",NA,"(Kunth) Dandy","Gerrit Davidse (MO)","Mariscal Cáceres",NA,"-76.5091667","-8.1675","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","71",NA
"522","2008-05-27 22:02:00-03","MO","MOBOT","239105","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 24536","1990","11","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Central",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Tavarory, near Administration. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","480",NA
"523","2008-05-27 22:02:00-03","MO","MOBOT","239984","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 20526","1990","5","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"1 km E of Nueva Colombia on road to Atyra. On a plain. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","330",NA
"524","2014-10-29 14:39:00-02","MO","MOBOT","240184","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|Constancio Velásquez|Ramón Velásquez","Zardini 12272","1989","5","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Guairá",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Cordillera de Ybytyruzú. 10 kms E of Melgarejo.","-56.5","-25.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","90",NA
"525","2018-05-17 05:29:00-03","MO","MOBOT","2406484","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura","Zuloaga 5759","1996","4","21","South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones",NA,"(Kunth) Dandy","Zuloaga, F. O., /05/","San Ignacio","Camino a El Payal, en sotobosque.","-55.53333","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2014-12-11 12:17:00-02","MO","MOBOT","240922","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Alwyn H. Gentry|Franklin Ayala|Juan Revilla","Gentry 15737","1976","1","8","South America","Peru",NA,NA,NA,NA,NA,NA,"Loreto",NA,"(Kunth) Dandy","Gerrit Davidse (MO)","Maynas","Outskirts of Iquitos.","-73.2472222","-3.7480555","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","817",NA
"527","2014-12-11 11:49:00-02","MO","MOBOT","241743","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|C. Velázquez","Zardini 24427A","1990","11","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Central",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Tavarory. Arroyo Avaí near confluence with Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","477",NA
"528","2014-08-22 08:50:00-03","MO","MOBOT","241759","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49336","1985","1","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Gerrit Davidse","Ubatuba","Agriculture Experiment Station. Along Río Comprido.","-45","-23.5","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","85-20",NA
"529","2008-05-27 22:02:00-03","MO","MOBOT","242251","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 20885","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","343",NA
"530","2013-08-20 13:06:00-03","MO","MOBOT","242261","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|Tulio Tillería","Zardini 29161","1991","12","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Central",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Tavarory, 3 km S from administration, 1 km E of Río Paraguay.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","628",NA
"531","2008-05-27 22:02:00-03","MO","MOBOT","242381","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|R. Velázquez","Zardini 20901","1990","6","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill. Savanna.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","343",NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","242719","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Elsa M. Zardini|C. Velázquez","Zardini 16824","1989","12","14","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Paraguarí",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Between Nueva Italia and Carapeguá, 30.2 km SE of Nueva Italia. Inundated savanna.","-57.26666","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","208",NA
"533","2014-10-05 19:13:00-03","MO","MOBOT","2431731","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","R.E. Porta","Porta 63",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones",NA,"(Kunth) Dandy","Zuloaga, F. O.","Montecarlo","Caraguatay, orillas del río Paraná","-54.76666","-26.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2009-07-27 09:22:00-03","MO","MOBOT","2431754","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6795","1999","2","22","South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones",NA,"(Kunth) Dandy","Morrone, O.","Candelaria","Santa Ana, margen del Río Paraná","-55.58333","-27.31666","40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2009-12-25 09:57:00-02","MO","MOBOT","244170","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Shunsuke Tsugaru|et al.","Tsugaru B-2312","1987","12","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","Gerrit Davidse (MO)",NA,"Vicinity of Iguape, Muncipio de Iguape, 200km SSW from Sao Paulo, along the lRt. SP-222.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"536","2012-04-10 12:28:00-03","MO","MOBOT","2445480","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Fernando O. Zuloaga|et al.","Zuloaga 859","1979","4","14","South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones",NA,"(Kunth) Dandy","Zuloaga, F. O.","Libertador General San Martín","entre Capioví y JArdín América","-55.0666667","-26.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"537","2009-07-09 17:05:00-03","MO","MOBOT","2481594","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Gert G. Hatschbach","Hatschbach 28521","1971","12","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"Paraná",NA,"(Kunth) Dandy","Renvoize, S. A.",NA,"Rio da Divisa (mun. Guaratuba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2020-02-24 09:07:00-03","MO","MOBOT","249194","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Gerrit Davidse|James S. Miller","Davidse 26387","1984","6","22","South America","Colombia",NA,NA,NA,NA,NA,NA,"Guainía",NA,"(Kunth) Dandy","G. Davidse",NA,"Immediately S of Casuarito, lajas along the Río Orinoco.","-68.7772223","2.9516667","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","84-42",NA
"539","2008-05-27 22:02:00-03","MO","MOBOT","249896","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Ulf Molau|Öhman, Liselotte","Molau 1584",NA,NA,NA,"South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Dandy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2014-03-29 22:05:00-03","MO","MOBOT","2517951","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","A.L. Woolston","Woolston 79","1955","2","9","South America","Paraguay",NA,NA,NA,NA,NA,NA,"San Pedro",NA,"(Kunth) Dandy","Morrone, O.",NA,"Primavera","-56.51666","-24.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2009-06-27 16:39:00-03","MO","MOBOT","2661969","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Simon Lægaard","Lægaard 54002","1985","4","3","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Zamora-Chinchipe",NA,"(Kunth) Dandy","Renvoize, S. (K)",NA,"Chamico at Río Zamora. Sandy-gravelly riverside.","-78.85","-3.93333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2009-06-27 16:39:00-03","MO","MOBOT","2662432","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Simon Lægaard","Lægaard 54310","1985","5","11","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Los Ríos",NA,"(Kunth) Dandy","Renvoize, S. (K)",NA,"Km 30 on road Babahoyo - Guaranda.","-79.31666","-1.83333","200.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2009-06-27 16:40:00-03","MO","MOBOT","2664829","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Simon Lægaard","Lægaard 55797","1985","12","14","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Napo",NA,"(Kunth) Dandy","Renvoize, S. (K)",NA,"Napo. Archidona. Roadside and swamp.","-77.83333","-0.93333","600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2009-06-27 16:40:00-03","MO","MOBOT","2664840","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Simon Lægaard","Lægaard 18529","1998","3","9","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Zamora-Chinchipe",NA,"(Kunth) Dandy","Det. S. Laegaard (LOJA)",NA,"Bombuscaro, along trail to Casa de INEFAN","-78.95","-4.08333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2015-08-23 05:45:00-03","MO","MOBOT","2667075","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Simon Lægaard|S.A. Renvoize","Lægaard 70912","1988","4","15","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Napo",NA,"(Kunth) Dandy","Laegaard, S. (AAU)",NA,"Junction (Archidona) - Coca km 9.3. Roadside.","-77.75","-0.75","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2009-06-27 16:40:00-03","MO","MOBOT","2667372","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Simon Lægaard","Lægaard 19607","1999","2","25","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Sucumbíos",NA,"(Kunth) Dandy","S. Laegaard, herb. LOJA/AAU",NA,"Rio Napo opposite Pompeyo","-76.05","-0.03333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2009-09-16 19:14:00-03","MO","MOBOT","2685515","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Esteban Terneus","Terneus 430","1999","2","17","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Napo",NA,"(Kunth) Dandy",NA,NA,"Parque Nacional Yasuní, Alrededores de la Estación Científica de la PUCE","-75.33333","-0.95","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","2020-07-15 07:27:00-03","MO","MOBOT","2698140","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Alejandro Araujo M.|A. Antezana|D. Choque A.|Remberto Jove|Gerardo Jove","Araujo Murakami 1983","2005","6","17","South America","Bolivia",NA,NA,NA,NA,NA,NA,"La Paz",NA,"(Kunth) Dandy","Gerrit Davidse, 2005 (MO)","Franz Tamayo","Parque Nacional Madidi, Azariamas, Resina.","-68.5597222","-14.3297223","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","05-07",NA
"549","2019-10-31 13:39:00-03","MO","MOBOT","2749999","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Christoph Weigelt","Weigelt s.n.","1827",NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Dandy","G. Davidse (MO)",NA,"Bahia. In paludibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"550","2012-10-02 11:19:00-03","MO","MOBOT","2750002","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Anonymous","Anonymous s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Dandy","G. Davidse (MO)",NA,"In Flumen Maydal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"551","2012-04-23 10:21:00-03","MO","MOBOT","2811881","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","F. Javier Fernández Casas|J. Molero","Fernández Casas 3777","1980","9","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Caaguazú",NA,"(Kunth) Dandy","G. Davidse",NA,"Cerca de Caaguazú, en herbazales a lo largo del camino, suelo arenoso,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"552","2012-04-02 13:08:00-03","MO","MOBOT","2811840","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","William R. Anderson","Anderson 10705","1974","2","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"Pará",NA,"(Kunth) Dandy","G. Davidse",NA,"Alto Tapajós, Rio Cururú. Forest and shrubby campo S of Missão Cururú, at Maloca Duas Casas. Herb in forest.","-57.5166667","-7.5833333","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"553","2018-08-14 17:45:00-03","MO","MOBOT","2811894","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","M. Schessl","Schessl 85/1-3","1991","12","13","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"(Kunth) Dandy","G. Davidse",NA,"Flora of the Pantanal of Mato Grosso, Municipality of Poconé. Transpantaneira highway approx. at km 85; Fazenda Nova Berlim. Shrubby campo north of the artifical embankment ring round of the farm housing area. Seasonally inundated floodplain, dominated by Ipomoea carnea ssp. fistulosa, Panicum laxum, Brachiaria spp. and cf. Bactris treelets.","-56.9","-16.9333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"554","2012-03-29 05:23:00-03","MO","MOBOT","2811901","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Shunsuke Tsugaru|Yasuharu Fujimoto|T. Tariki","Tsugaru B-2312","1987","12","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy","G. Davidse",NA,"Vicinity of Iguape, Municipio de Iguape, 200 km SSW from São Paulo, along the Rt. SP-222. On wet ground. Near sea level.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2015-10-31 05:50:00-02","MO","MOBOT","2811920","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","Wilson Hoehne","Hoehne 15236","1954",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"(Kunth) Dandy",NA,NA,"Sp. Prox. ponte Jaguaré A beira do Rio Pinheiros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2020-04-16 13:10:00-03","MO","MOBOT","2812016","PreservedSpecimen","Plantae","Poaceae","Acroceras","zizanioides","Acroceras zizanioides","G. Colonnello","Colonnello 1718","1994","1","12","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Delta Amacuro",NA,"(Kunth) Dandy","G. Davidse",NA,"Isla del Caño Mánamo. Entre el dique y Tucupita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
