"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"45","2020-02-08 09:18:39-03","NBC","NL-BOTANY","L.2703571","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Fiebrig K",NA,"1908","01","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2703571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2703571",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,"NL-L2703571",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 09:18:39-03","NBC","NL-BOTANY","L.2703572","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hassler E",NA,"1913","01","01","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2703572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2703572",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"Paraguaria centralis: in regione lacus Ypacaray.",NA,NA,"NL-L2703572",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 09:18:39-03","NBC","NL-BOTANY","L.2703574","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach GG",NA,"1961","02","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2703574 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2703574",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"Est. Parana. Mun. Arapoti. Rio das Cinzas, Barro do Perdizes.",NA,NA,"NL-L2703574",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U 0072486","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Lindeman JC; Haas JH de; Hatschbach GG",NA,"1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200072486 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0072486",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01",NA,NA,NA,NA
"49","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1095741","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Woolston AL",NA,"1957","06","24","Southern America","Paraguay",NA,NA,"Open woodland.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095741 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095741",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","San Pedro",NA,"Depto. San Pedro, Alto Paraguay: Primavera.",NA,NA,"NL-U1095741",NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01","U 0072530",NA,NA,NA
"50","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1095742","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Lindeman JC; Haas JH de; Hatschbach GG",NA,"1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095742 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095742",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","Paraná",NA,"Est. Paraná. Barra do Rio Ivaí.",NA,NA,"NL-U1095742",NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01","U 0228677",NA,NA,NA
"51","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1095743","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach GG; Haas H",NA,"1966","03","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095743 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095743",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","São Paulo",NA,"Fazenda Cajuru",NA,NA,"NL-U1095743",NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01","U 0072484",NA,NA,NA
"52","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1095744","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach GG; Lindeman JC; Haas JH de",NA,"1965","12","15","Southern America","Brazil",NA,NA,"Da mata proxima as Cataratas.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095744 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095744",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","Paraná",NA,"Parque Nacional Foz Iguaçu), Paraná.",NA,NA,"NL-U1095744",NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01","U 0072487",NA,NA,NA
"53","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1095745","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach GG; Lindeman JC; Haas JH de",NA,"1967","01","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1095745 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1095745",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","Paraná",NA,"Est. Paraná. Barra do Rio Ivaí.",NA,NA,"NL-U1095745",NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01","U 0072485",NA,NA,NA
"54","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096432","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Krukoff BA",NA,"1939","07","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096432 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096432",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"Department of La Paz: Province of S. Yungas: Basin of Rio Bopi, San Bartalome (near Calisaya).",NA,NA,"NL-U1096432",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"55","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096433","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Solomon JC; Escobar L",NA,"1984","10","06","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096433 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096433",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"Dpto. La Paz; Prov. Nor Yungas. 2.4 km above Yolosa on road to Coroico.","-67.733333","-16.2","NL-U1096433",NA,NA,NA,NA,NA,NA,"-67.733333","-16.2","Magnoliopsidae",NA,NA,NA,NA,NA
"56","2020-02-08 09:18:39-03","NBC","NL-BOTANY","U.1096434","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Fiebrig K",NA,"1904","01","30","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1096434 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1096434",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"Austro-Boliviensis. O Tarija.",NA,NA,"NL-U1096434",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"57","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619688","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Handro O",NA,"1958","11","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619688",NA,"Gentianales","(Müll.Arg.) Markgr.",NA,NA,NA,"Procedencia Estado de Sao Paulo: Moji-Guassu, Reserva Florestal, perto de Pasa Sales, margem do Rio.",NA,NA,"NL-WAG1619688",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"58","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619690","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Smith LB; Klein RM; Hatschbach GG",NA,"1965","01","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619690",NA,"Gentianales","(Müll.Arg.) Markgr.","Morales JF",NA,NA,"Parana. Mun. Ponta Grossa: Campo Vila Velha.","-50.033333","-25.216667","NL-WAG1619690",NA,NA,NA,NA,"2001","01","-50.033333","-25.216667","Magnoliopsidae","01","WAG0086157",NA,NA,NA
"59","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619691","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach GG; Lindeman JC; Haas JH de",NA,"1965","12","15","Southern America","Brazil",NA,NA,"Da mata proxima as Cataratas.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619691",NA,"Gentianales","(Müll.Arg.) Markgr.","Rio MCS do","Paraná",NA,"Parque Nacional Foz Iguaçu), Paraná.",NA,NA,"NL-WAG1619691",NA,NA,NA,NA,"2003","08",NA,NA,"Magnoliopsidae","01","WAG0086158",NA,NA,NA
"60","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619692","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach GG; Silva JM",NA,"1987","11","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619692",NA,"Gentianales","(Müll.Arg.) Markgr.","Morales JF",NA,NA,"Parana. Cerradinho (mun. Tomazina).",NA,NA,"NL-WAG1619692",NA,NA,NA,NA,"2001","01",NA,NA,"Magnoliopsidae","01","WAG0086159",NA,NA,NA
"61","2020-02-08 09:18:39-03","NBC","NL-BOTANY","WAG.1619693","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Wallnöfer B",NA,"1988","11","04","Southern America","Peru",NA,NA,"Primary lowland rainforest with some xeromorphic elements, partly low, partly disturbed by local agriculture and logging. Soils: white sands or brown latosols with rocky outcrops.<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1619693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1619693",NA,"Gentianales","(Müll.Arg.) Markgr.","Morales JF","Huánuco",NA,"region of Pucallpa, western part of the 'Sira mountains' and adjacent lowland, c. 26 km S of Puerto Inca, next to the junction of the Rio Pachitea and Rio Yuyapichis, biological field station 'Panguana'.","-74.933333","-9.616667","NL-WAG1619693",NA,NA,NA,NA,"2005","01","-74.933333","-9.616667","Magnoliopsidae","01","WAG0429689",NA,NA,NA
"62","2020-11-04 10:59:58-03","ESALQ","ESA","87432","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Macedo, E.E.","267.0","1997","11","11",NA,"Brasil",NA,NA,NA,"ESA087432","Magnoliophyta",NA,"(Müll.Arg.) Markgr.","Koch, I.","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25","ESA087432",NA,NA,"27552","auto","2003","07",NA,NA,NA,"29",NA,NA,NA,NA
"63","2020-11-04 10:59:58-03","ESALQ","ESA","13456","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Franco, A.L.M.","21572.0","1989","03","19",NA,"Brasil",NA,NA,NA,"ESA013456","Magnoliophyta",NA,"(Müll.Arg.) Woodson","Scatolin, M.C.","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303","ESA013456",NA,NA,"23900","auto","2004","01",NA,NA,NA,"01",NA,NA,NA,NA
"64","2020-11-04 10:59:58-03","ESALQ","ESA","27038","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, V.C. ; Souza, J.P.","10843.0","1996","02","13",NA,"Brasil",NA,NA,"Escandente; corola amarelo-pálida.","ESA027038","Magnoliophyta",NA,"(Müll.Arg.) Markgr.","Rio, M.C.S.","São Paulo","João Ramalho","Cerca de 6 km da cidade em direção a Rancharia. Haras União. Borda de mata mesófila.","-50.7599983215332","-22.25","ESA027038","520","520","26611","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 10:59:58-03","ESALQ","ESA","27666","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, V.C. et al.","10421.0","1996","01","24",NA,"Brasil",NA,NA,NA,"ESA027666","Magnoliophyta",NA,"(Müll. Arg.) Markgr","Monguilhott, L.","São Paulo","Coronel Macedo",NA,"-49.310001373291","-23.6299991607666","ESA027666",NA,NA,"18962","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 10:59:58-03","ESALQ","ESA","27597","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, V.C. ; Souza, J.P.","10816.0","1996","02","13",NA,"Brasil",NA,NA,"Escandente; corola amarelo-pálido","ESA027597","Magnoliophyta",NA,"(Müll. Arg.) Markgr","Monguilhott, L.","São Paulo","Assis","Água da Pinga. Beira de mata mesófila.","-502.839","-223.709","ESA027597","540","540",NA,NA,NA,NA,"-502,839","-223,709",NA,NA,NA,NA,NA,NA
"67","2020-11-04 10:59:58-03","ESALQ","ESA","15502","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Souza, V.C. et al.","5719.0","1994","04","15",NA,"Brasil",NA,NA,NA,"ESA015502","Magnoliophyta",NA,NA,"M. C. S. do Rio","São Paulo","Pindorama",NA,"-48.9000015258789","-21.1800003051758","ESA015502",NA,NA,"14884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:59:58-03","ESALQ","ESA","3466","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Catharino, E.L.M.","858.0","1986","07","07",NA,"Brasil",NA,NA,NA,"ESA003466","Magnoliophyta",NA,NA,NA,"São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA003466",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:59:58-03","ESALQ","ESA","21840","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Tamashiro, J.Y. et al.","1196.0","1995","06","13",NA,"Brasil",NA,NA,NA,"ESA021840","Magnoliophyta",NA,NA,"M. C. S. do Rio","São Paulo","Piraju",NA,"-49.3800010681152","-23.1900005340576",NA,NA,NA,"20806","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 10:59:58-03","ESALQ","ESA","19409","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Barreto, K.D. et al.","2057.0","1994","03","02",NA,"Brasil",NA,NA,NA,"ESA019409","Magnoliophyta",NA,"(Müll.Arg.) Woodson","Rio, M.C.S.","São Paulo","Cabreúva",NA,"-47.1300010681152","-23.2999992370605","ESA019409",NA,NA,"16877","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 10:59:58-03","ESALQ","ESA","8972","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1991","02","07",NA,"Brasil",NA,NA,NA,"ESA008972","Magnoliophyta",NA,"(Müll.Arg.) Woodson","Scatolin, M.C.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516","ESA008972",NA,NA,"27729","auto","2004","01",NA,NA,NA,"01",NA,NA,NA,NA
"72","2020-11-04 10:59:58-03","ESALQ","ESA","18314","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelli","Prestonia riedelli","Barreto, K.D. et al.","1711.0","1994","01","04",NA,"Brasil",NA,NA,NA,"ESA018314","Magnoliophyta",NA,"(Müll.Arg.) Woodson","Morales, J.F.","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545","ESA018314",NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:35:35-03","MN","R","222193","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Smith, L.B. 14445; Klein, R.M. & Hatschbach, G.G.",NA,"1965",NA,NA,NA,"Brasil",NA,NA,NA,"R010015307",NA,NA,"(Müll. Arg.) Markgr.","Hatschbach, G.","Paraná","Ponta Grossa","Vila Velha","-50.033333","-25.216667",NA,"890","890",NA,NA,NA,NA,"50°02'W","25°13'S",NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:35:35-03","MN","R","127242","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Smith, L.B. 14814; Klein, R.M. & Hatschbach, G.G.",NA,"1965","01","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Markgraf, F.","Paraná","Jaguariaíva",NA,"-49.316667","-24.166667",NA,"1000","1000",NA,NA,NA,NA,"49°19'W","24°10'S",NA,NA,NA,NA,NA,NA
"75","2021-03-31 13:35:35-03","MN","R","41321","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mello Barreto, H.L.",NA,"1934","03","18",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Markgraf, F.","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto","1952",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-31 13:35:35-03","MN","R","35262","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Mello Barreto, H.L.","910","1935","03","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","Standley & Steyermark","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-31 13:35:35-03","MN","R","111060","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Hatschbach, G.G.","7772","1961","02","26",NA,"Brasil",NA,NA,"Herbario Hatschbach",NA,NA,NA,"(Müll. Arg.) Markgr.","Smith, L.B.","Paraná","Arapoti",NA,"-49.8266983032227","-24.1578006744385",NA,NA,NA,"41852","auto","1961",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-31 13:35:35-03","MN","R","95108","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Coutinho, A.","179","1922","09","27",NA,"Brasil",NA,NA,"Hervario da Estação Geral de Experimentação de Campos",NA,NA,NA,"(Müll. Arg.) Markgr.","Rio, M.C.S.","Rio de Janeiro","Campos dos Goytacazes",NA,"-41.3244018554688","-21.7541999816895",NA,NA,NA,"62761","auto","2000","01",NA,NA,NA,"13",NA,NA,NA,NA
"79","2021-03-31 13:35:35-03","MN","R","94962","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Schwacke, C.A.W.",NA,"1881",NA,NA,NA,"Brasil",NA,NA,"Gabinete de Botanica da Escola Polytechnica número 6668 | Herb. J. de Saldanha",NA,NA,NA,"(Müll. Arg.) Markgr.","Rio, M.C.S.","Rio de Janeiro","Paraíba do Sul",NA,"-43.2928009033203","-22.1618995666504",NA,NA,NA,"22368","auto","2000","01",NA,NA,NA,"13",NA,NA,NA,NA
"80","2015-07-02 14:41:53-03","JBP","HPL","3362","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","H. Lorenzi","5168","2005","01","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Müll. Arg.) Markgr.","L. Monguilhott","MG","São Sebastião do Paraiso","Coletada em beira de mata secundária de altitude na fazenda do seu Jaiminho, em terreno arenoso.","-46.9914","-20.9169",NA,NA,NA,"24792","auto","2005","11",NA,NA,NA,"10",NA,NA,NA,NA
"81","2021-04-07 11:41:01-03","UFMS","CGMS","78713","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","M.G. Caxambu; E.L. Siqueira; G. Medeiros","7141","2015","12","11",NA,"Brasil",NA,NA,"Flores com cálice verde e corola amarelo-esverdeada. Látex incolor. Habitat: Relevo suave-ondulado. Habito: Trepadeira volúvel. Heliófita.","CGMS1111724",NA,NA,"(Müll.Arg.) Markgr.","G.A. Dettke","Paraná","Céu Azul","Parque Nacional do Iguaçu, cercanias da BR-277.","-53.6522222","-25.0641667",NA,"733","733",NA,NA,"2016","06","-53,6522222","-25,0641667",NA,"07",NA,NA,NA,NA
"82","2021-04-07 11:41:01-03","UFMS","CGMS","58887","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","A. Pott; V.J. Pott; A. L.B. Sartori; S. Aragaki; L.C.P. Lima; M. Moraes","8765","2001","04","02",NA,"Brasil",NA,NA,"Flor amarelo-ocre. Flor com coroa vermelha. Habitat: Floresta mesofila latifoliada com Cariniana estrelensis. Solo argiloso vermelho. Relevo plano. Habito: Trepadeira, látex hialino. Esparsa.","CGMS002003",NA,NA,"(Müll.Arg.) Markgr.","A.L. Scudeler","Mato Grosso do Sul","Nioaque","Km 498 da rodovia BR-060, entre Sidrolândia e Nioaque.","-55.5255556","-21.2136111",NA,NA,NA,NA,NA,"2017","06","-55,5255556","-21,2136111",NA,"03",NA,NA,NA,NA
"83","2019-08-20 10:03:52-03","UNICAMP","UEC","130446","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Kinoshita, LS; Yaginuma, CT; Brumatti, PNM","0385","2003","03","20",NA,"Brazil",NA,NA,"flor, Liana, flor amarela, látex transparente.",NA,"Magnoliopsida",NA,"(Müll.Arg.) Markgr.","Kinoshita, LS","São Paulo","Campinas","Barão de Geraldo, Próximo ao Laboratório Sincrotron.","-47.65","-22.819444",NA,NA,NA,NA,NA,"2003","04","-47.65","-22.819444",NA,NA,NA,NA,NA,NA
"84","2020-02-10 17:49:25-03","UNICAMP","UEC","150540","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Morokawa, R","249","2008","07","11",NA,"Brazil",NA,NA,"Trepadeira , flores esverdeadas","UEC178737","Magnoliopsida",NA,"(Müll.Arg.) Markgr.",NA,"Minas Gerais","Delfinópolis","Vale da Gurita","-46.583333","-20","UEC178737",NA,NA,NA,NA,NA,NA,"-46.583333","-20",NA,NA,NA,NA,NA,NA
"85","2021-03-01 16:22:17-03","UNICAMP","UEC","130446","S","Plantae","Apocynaceae","Prestonia","riedelii","Prestonia riedelii","Kinoshita, LS; Yaginuma, CT; Brumatti, PNM","0385","2003","03","20",NA,"Brazil",NA,NA,"Liana, flor amarela, látex transparente.","UEC178857","Magnoliopsida",NA,"(Müll.Arg.) Markgr.","Kinoshita, LS","São Paulo","Campinas","Brasil, São Paulo, Campinas-Barão Geraldo, próximo ao Laboratório Sincroton.","-47.0525","-22.801944","UEC178857",NA,NA,NA,NA,"2003","04","-47.0525","-22.801944",NA,NA,NA,NA,NA,NA
