"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","eventTime","sex"
"191","2020-12-21 16:36:30-03","MBM","MBM","2741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1958","10","23","Brazil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"MBM002741","MBM002741",NA,NA,NA,"7450","Serra do Oratório, Bom Jardim",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"48290","auto",NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:36:30-03","MBM","MBM","14414","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Sobral, M.","Lindeman, J.; Haas, H.; Haas, H.","1966","08","04","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM014414","MBM014414",NA,NA,NA,"1990","Cerro Azul",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"193","2020-12-21 16:36:30-03","MBM","MBM","232593","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Legrand, D.","Hatschbach, G.","1961","09","03","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM232593",NA,NA,NA,NA,"8204","Pilão de Pedra",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"194","2020-12-21 16:36:30-03","MBM","MBM","374408","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Ribeiro, C.L.","Silva, J.M.; Costa, E.F.; Costa, E.F.","2011","12","02","Brazil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,"MBM374408","MBM374408","2019","08","15","8082","Rio Barra Grande",NA,NA,"Árvore 7m, frutos verdes.",NA,NA,NA,"Southern America",NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA,NA
"195","2020-12-21 16:36:30-03","MBM","MBM","7648","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","handroi","Eugenia handroi","(Mattos) Mattos","Mattos, J.","Hatschbach, G.","1968","08","07","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM007648","MBM007648",NA,NA,NA,"19555","Rio do Corvo",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:36:51-03","MBM","MBM","194254","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Assis, M.A.","Alves, F.J.; et al.; et al.","1988","07","30","Brazil","Mato Grosso do Sul","Jateí","-54.3025016784668","-22.4818992614746",NA,NA,"MBM194254","MBM194254",NA,NA,NA,"s.n.","Lagoa Raimundo, Rio Ivinheima",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:36:51-03","MBM","MBM","178302","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Sobral, M.","Jarenkow, J.A.; et al.; et al.","1992","08","27","Brazil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"MBM178302","MBM178302",NA,NA,NA,"2139","Perdida",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:36:51-03","MBM","MBM","51404","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1962","10","24","Brazil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,"MBM051404","MBM051404","1974",NA,NA,"13407",NA,"1100","1100","Pinhal. Árvore 15m alt. Flor branco amarelada; Árvore 15m, flor branco amarelada.; Pinhal.",NA,NA,"ISOTYPE","Southern America",NA,"kleinii","37034","auto",NA,NA,NA,NA,NA,NA,NA
"199","2020-12-21 16:36:51-03","MBM","MBM","10527","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Soares-Silva, L.H.","Lindeman, J.; Haas, H.; Haas, H.","1966","04","05","Brazil","Paraná","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,"MBM010527","MBM010527",NA,NA,NA,"910","Fazenda Lagoa",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"32009","auto",NA,NA,NA,NA,NA,NA,NA
"200","2020-12-21 16:36:51-03","MBM","MBM","297291","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Sobral, M.","Mazine, F.F.; et al.; et al.","2003","10","30","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM297291","MBM297291",NA,NA,NA,"951","Estrada da Graciosa",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"201","2020-12-21 16:36:51-03","MBM","MBM","257139","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Soares-Silva, L.H.","Medri, C.; et al.; et al.","1998","10","10","Brazil","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"MBM257139","MBM257139",NA,NA,NA,"722","Salto das Orquídeas",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:36:51-03","MBM","MBM","169069","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis","Mattos","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1994","09","15","Brazil","Santa Catarina","Irani","-51.9016990661621","-27.0247001647949",NA,NA,"MBM169069","MBM169069",NA,NA,NA,"61023","Pingador",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"13629","auto",NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:36:51-03","MBM","MBM","95985","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Legrand, D.","Klein, R.M.; Bresolin, A.; Bresolin, A.","1970","04","02","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"MBM095985","MBM095985",NA,NA,NA,"8682","Morro da Tapera, Ribeirão",NA,NA,NA,NA,NA,NA,"Southern America",NA,"kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:36:51-03","MBM","MBM","139776","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Legrand, D.","Klein, R.; et al.; et al.","1967","09","29","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM139776","MBM139776",NA,NA,NA,"7597","Saco Grande, Ilha de Santa Catarina",NA,NA,NA,NA,NA,NA,"Southern America",NA,"kleinii","27000","auto",NA,NA,NA,NA,NA,NA,NA
"205","2020-12-21 16:36:51-03","MBM","MBM","130794","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Klein, R.","Klein, R.","1973","10","17","Brazil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"MBM130794","MBM130794",NA,NA,NA,"884","Bom Retiro",NA,NA,NA,NA,NA,NA,"Southern America",NA,"kleinii","23385","auto",NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:36:51-03","MBM","MBM","51404","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1962","10","24","Brazil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,"MBM051404","MBM051404","1974",NA,NA,"13407",NA,"1100","1100","Pinhal. Árvore 15m alt. Flor branco amarelada; Árvore 15m, flor branco amarelada.; Pinhal.",NA,NA,"ISOTYPE","Southern America",NA,"kleinii","37034","auto",NA,NA,NA,NA,NA,NA,NA
"207","2020-12-21 16:36:51-03","MBM","MBM","95985","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Legrand, D.","Klein, R.M.; Bresolin, A.; Bresolin, A.","1970","04","02","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"MBM095985","MBM095985",NA,NA,NA,"8682","Morro da Tapera, Ribeirão",NA,NA,NA,NA,NA,NA,"Southern America",NA,"kleinii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:36:51-03","MBM","MBM","139776","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Legrand, D.","Klein, R.; et al.; et al.","1967","09","29","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM139776","MBM139776",NA,NA,NA,"7597","Saco Grande, Ilha de Santa Catarina",NA,NA,NA,NA,NA,NA,"Southern America",NA,"kleinii","27000","auto",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-21 16:36:51-03","MBM","MBM","130794","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","itatiaiensis","Hexachlamys itatiaiensis kleinii","D.Legrand","Klein, R.","Klein, R.","1973","10","17","Brazil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"MBM130794","MBM130794",NA,NA,NA,"884","Bom Retiro",NA,NA,NA,NA,NA,NA,"Southern America",NA,"kleinii","23385","auto",NA,NA,NA,NA,NA,NA,NA
"210","2020-12-21 16:36:51-03","MBM","MBM","98178","PreservedSpecimen","Plantae","Myrtaceae","Hexachlamys","kleinii","Hexachlamys kleinii","(D.Legrand) Mattos",NA,"Mattos, J.","1981","10","22","Brazil","Santa Catarina","Urubici","-49.5917015075684","-28.0149993896484",NA,NA,"MBM098178","MBM098178 MBM098178_1",NA,NA,NA,"22773","Próximo a fábrica de pasta mecânica",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:37:03-03","MBM","MBM","320240","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Brotto, M.L.","Silva, J.M.; Barboza, E.; Marinero, F.; Barboza, E.; Marinero, F.","2006","09","22","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM320240","MBM320240","2009","08","03","5075","Serra Ibitiraquire, Morro Tucum",NA,NA,"Arbusto, 1m, fruto vinoso. Matinha nebular",NA,NA,NA,"Southern America",NA,"regneliana","55154","auto",NA,NA,NA,NA,NA,NA,NA
"212","2020-12-21 16:37:03-03","MBM","MBM","232263","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Braga, R.","Braga, R.","1959","11","16","Brazil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"MBM232263",NA,NA,NA,NA,"1002","Santa Bernadete",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","49965","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-12-21 16:37:03-03","MBM","MBM","169063","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Landrum, L.R.; Kawasaki, M.L.","Roderjan, C.V.","1992","03","26","Brazil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"MBM169063","MBM169063",NA,NA,NA,"1084","Morro Anhangava",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","17116","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-12-21 16:37:03-03","MBM","MBM","345078","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Brotto, M.L.","Silva, J.M.; Sampaio, D.; Coutinho, A.P.S.; Sampaio, D.; Coutinho, A.P.S.","2006","10","25","Brazil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"MBM345078","MBM345078","2009","08","03","5195","Subida para a Serra do Quiriri",NA,NA,"Arbusto, 1m, flor alvacenta. Beira do rio encaichoeirado",NA,NA,NA,"Southern America",NA,"regneliana","22441","auto",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-21 16:37:03-03","MBM","MBM","232261","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Mattos, J.","Mattos, J.","1960","01","04","Brazil","Santa Catarina","São Joaquim","-49.9317016601562","-28.2938995361328",NA,NA,"MBM232261",NA,NA,NA,NA,"s.n.","São Joaquim",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","48290","auto",NA,NA,NA,NA,NA,NA,NA
"216","2020-12-21 16:37:03-03","MBM","MBM","212034","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Mattos, J.","Mattos, J.; et al.; et al.","1966","12","17","Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"MBM212034","MBM212034",NA,NA,NA,"14727","Campos do Jordão",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","21048","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-21 16:37:03-03","MBM","MBM","169953","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Landrum, L.R.; Kawasaki, M.L.","Imaguire, N.","1977","08","04","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM169953","MBM169953",NA,NA,NA,"5067","Parque Barigui",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","25180","auto",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-21 16:37:03-03","MBM","MBM","51244","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","1963","09","14","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,"MBM051244","MBM051244",NA,NA,NA,"16292","Ipema",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","70701","auto",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-21 16:37:03-03","MBM","MBM","119965","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regneliana","(O.Berg) Landrum","Landrum, L.R.","Fonseca Vaz, A.M.S. da","1979","11","23","Brazil","São Paulo","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"MBM119965","MBM119965",NA,NA,NA,"322","Parque Estadual",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regneliana","21048","auto",NA,NA,NA,NA,NA,NA,NA
"220","2020-12-21 16:37:04-03","MBM","MBM","29484","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Markgraf; Duarte, A.P.; Duarte, A.P.","1952","12","07","Brazil","São Paulo",NA,NA,NA,NA,NA,"MBM029484","MBM029484",NA,NA,NA,"1030","Serra da Bocaina",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-21 16:37:04-03","MBM","MBM","29511","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Barreto; Brade, A.C.; Brade, A.C.","1938","01",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"MBM029511","MBM029511",NA,NA,NA,"16033","Planalto",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-12-21 16:37:04-03","MBM","MBM","386483","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Cordeiro, J.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","2013","10","30","Brazil","Santa Catarina","Campo Alegre","-49.974444","-26.015258","-49.974444","-26.015258","MBM386483","MBM386483","2013","12","03","4004","Campos do Quiriri","862","862","Arbusto 2m, flores alvas.; Floresta Ombrófila Mista.",NA,NA,NA,"Southern America",NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-12-21 16:37:04-03","MBM","MBM","386483","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Cordeiro, J.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","2013","10","30","Brazil","Santa Catarina","Garuva","-48.952681","-26.027328","-48.952681","-26.027328","MBM386483","MBM386483","2013","12","03","4004","Campos do Quiriri","862","862","Arbusto 2m, flores alvas.; Floresta Ombrófila Mista.",NA,NA,NA,"Southern America",NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-12-21 16:37:04-03","MBM","MBM","66320","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum",NA,"Landrum, L.R.","1977","11","07","Brazil","Paraná",NA,NA,NA,NA,NA,"MBM066320","MBM066320",NA,NA,NA,"2455","Road Balsa Nova - Curitiba",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-12-21 16:37:04-03","MBM","MBM","61297","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Landrum, L.R.","1977","11","07","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM061297","MBM061297",NA,NA,NA,"2455",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA,NA,NA
"226","2020-12-21 16:37:04-03","MBM","MBM","63618","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","1979","12","14","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM063618","MBM063618",NA,NA,NA,"42648","São Luís do Purunã",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA,NA,NA
"227","2020-12-21 16:37:03-03","MBM","MBM","104328","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Silva, J.M.; Hatschbach, G.; Hatschbach, G.","1985","10","31","Brazil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"MBM104328","MBM104328",NA,NA,NA,"18","Serra São Luís",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","27346","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-12-21 16:37:03-03","MBM","MBM","22056","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","1972","07","25","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM022056","MBM022056",NA,NA,NA,"29816","Cabeça de Anta",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","61623","auto",NA,NA,NA,NA,NA,NA,NA
"229","2020-12-21 16:37:04-03","MBM","MBM","35130","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","1960","12","21","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,"MBM035130","MBM035130",NA,NA,NA,"7595","Cabeça de Anta",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","61623","auto",NA,NA,NA,NA,NA,NA,NA
"230","2020-12-21 16:37:04-03","MBM","MBM","28569","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","1971","02","08","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM028569","MBM028569",NA,NA,NA,"26315","Serra Capivari Grande",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA,NA,NA
"231","2020-12-21 16:37:04-03","MBM","MBM","9623","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.; et al.; et al.","1969","01","15","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM009623","MBM009623",NA,NA,NA,"20745","Serra Capivari Grande",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA,NA,NA
"232","2020-12-21 16:37:03-03","MBM","MBM","19620","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Legrand, D.","Hatschbach, G.","1970","01","23","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM019620","MBM019620",NA,NA,NA,"23405","Serra do Ibitiraquire, Abrigo 1",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-21 16:37:04-03","MBM","MBM","57602","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","1970","01","22","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM057602","MBM057602",NA,NA,NA,"23389","Serra do Ibitiraquire, Abrigo 1",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","55154","auto",NA,NA,NA,NA,NA,NA,NA
"234","2020-12-21 16:37:04-03","MBM","MBM","35133","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Landrum, L.R.","Hatschbach, G.","1963","01","10","Brazil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,"MBM035133","MBM035133",NA,NA,NA,"9693","Poço Preto",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","13536","auto",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-21 16:37:03-03","MBM","MBM","194358","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Silva, S.M.; et al.","Carrião, D.; et al.; et al.","1995","08","22","Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM194358","MBM194358",NA,NA,NA,"s.n.","Parque Barigui",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","25180","auto",NA,NA,NA,NA,NA,NA,NA
"236","2020-12-21 16:37:03-03","MBM","MBM","25315","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Hatschbach, G.","Hatschbach, G.","1972","11","19","Brazil","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"MBM025315","MBM025315",NA,NA,NA,"30709","Passo da Galinha",NA,NA,NA,NA,NA,NA,"Southern America",NA,"regnelliana","33284","auto",NA,NA,NA,NA,NA,NA,NA
"237","2020-12-21 16:37:04-03","MBM","MBM","34873","PreservedSpecimen","Plantae","Myrtaceae","Myrceugenia","ovata","Myrceugenia ovata regnelliana","(Berg) Landrum","Legrand, D.","Hatschbach, G.","1960","10","20","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"MBM034873","MBM034873",NA,NA,NA,"7336","Serra da Esperança",NA,NA,"Arvoreta de flor alva, da mata",NA,NA,NA,"Southern America",NA,"regnelliana","53832","auto",NA,NA,NA,NA,NA,NA,NA
