"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","sex"
"142","2019-08-20 10:12:49-03","UNICAMP","UEC","6382","S","Plantae","Magnoliopsida",NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Parentoni, R; Moraes, HC","4785","1977","06","15",NA,"Brazil","São Paulo","Cerrado.",NA,"Arbusto até 2,0 m, flores amarelas.","UEC133047",NA,"Mendes, TP","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"2017","03",NA,NA,"39309","auto",NA,"15",NA,NA,NA,NA,NA
"143","2019-11-06 09:55:26-03","UFOP","OUPR","28305","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Fantini, I.F.; Fortuna-Perez, A.P. & Cândido, E.S.","32","2014","06","07",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, trilha para as corredeiras depois do poço de areia",NA,"flor amarela, arbusto 0,8m, campo rupestre",NA,NA,"Zeferino, L.C.","São Gonçalo do Rio Preto","-43.329278","-18.139917",NA,NA,"2014","10","-43.329278","-18.139917",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-06 09:55:26-03","UFOP","OUPR","19554","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Damazio, L.B.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"Hervencio, P.","Caeté","-43.6697006225586","-19.8799991607666",NA,NA,"1997","08",NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA
"145","2019-11-06 09:55:26-03","UFOP","OUPR","27468","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Cândido, E.S.; Fortuna-Perez, A.P.; Bezerra, L.M.P.A. & Ferreira, L.","1039","2012","05","18",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para a cachoeira do Crioulo",NA,"Botões florais amarelos. Cerrado/campo rupestre",NA,NA,"Zeferino, L.C.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2014","05",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"146","2019-11-06 09:55:26-03","UFOP","OUPR","28369","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Zeferino, L.C.; Fortuna-Perez, A.P.; Soldevila, A.; Fantini, I.F. & Cândido, E.S.","51","2014","08","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para cachoeira do Crioulo",NA,"Cerrado/campo rupetre",NA,NA,"Zeferino, L.C.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2014","08",NA,NA,"26697","auto",NA,"24",NA,NA,NA,NA,NA
"147","2019-11-06 09:55:26-03","UFOP","OUPR","27882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Soldevila, A.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.M.T.","88","2014","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, trilha para cachoeira do Crioulo, proximo a placa Cachoeira do Crioulo",NA,"Botão floral amarelo, subarbusto 1,5m, solo rochoso. Cerrado/campo rupestre",NA,NA,"Zeferino, L.C.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2014","05",NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-06 09:55:26-03","UFOP","OUPR","27882","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Soldevila, A.C.; Fortuna-Perez, A.P.; Cândido, E.S.; Vieira, L.G.M.; Mansano, V.F. & Cota, M.","88","2014","03","24",NA,"Brasil","Minas Gerais","Parque Estadual do Rio Preto, Trilha para a Cachoeira do Crioulo. Coletada na beira da trilha, próximo à placa Cachoeira do Crioulo. Solo rochoso. Cerrado/Campo rupestre quartzítico",NA,"Botão floral amarelo. Subarbusto, 1,5m",NA,NA,"Cota, M.M.T.","São Gonçalo do Rio Preto","-43.3908004760742","-18.0041999816895",NA,NA,"2014","05",NA,NA,"26697","auto",NA,"27",NA,NA,NA,NA,NA
"149","2020-03-12 10:29:12-03","UFOP","OUPR","34649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa","(Vogel) H.S.Irwin & Barneby",NA,"Pedrosa, L.G.","2118","2019","10","27",NA,"Brasil","Minas Gerais","Parque Estadual do Itacolomi, Passa-Passeiro Itaculumy",NA,"Arbusto, ca. 1,5m, flores amarelas, com frutos. Campo sujo rupestre",NA,NA,"Pedrosa, L.G.","Ouro Preto/Mariana",NA,NA,NA,NA,"2019","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-08-16 08:39:20-03","UTFPR","HCF","8979","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"M.G. Caxambu","3165","2010","08","01",NA,"Brasil","TO","APA do Jalapão, arredores de Mateiros",NA,"arbusto heliófito, ca. 2 m, com pêlos glandulares ao longo do caule. Flores amarelas.",NA,NA,"G.M. Antar","Mateiros","-46.396111","-10.579917","495","495","2014","12","46°23'46 W","10°34'47,7 S",NA,NA,NA,"11",NA,NA,NA,NA,NA
"151","2019-08-16 08:39:20-03","UTFPR","HCF","21779","S","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"J. Cordeiro","4961","2013","04","19",NA,"Brasil","GO","Serra do Tombador",NA,"subarbusto 70 cm; cálice vermelho e corola amarela.",NA,NA,"M.L. Brotto","Cavalcante","-47.529722","-13.539444","1128","1128","2013","06","47°31'47 W","13°32'22 S",NA,NA,NA,"28",NA,NA,NA,NA,NA
"152","2021-03-21 19:35:04-03","UFC","EAC","33175","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Fonseca, M.L.; Mendonça, R.C.; et al.","3493","2002","06","13","Southern America","Brasil","Goiás","Estrada de terra para Mato Seco. Solo argilo-pedregoso, relevo íngreme (morro)",NA,"Arbusto, heliófito, ca. 1m, folha discolor verde cartácea, cálice e botão vermelho, pegajosa, comum. Flor Amarela.; Campo sujo","EAC0033175","EAC0033175","Fonseca, M.L.","Mimoso de Goiás","-48.121389","-15.0075","760","760","2002","08","-48.121389","-15.0075",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-21 19:35:04-03","UFC","EAC","57031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Oliveira, F.C.A.; Fonseca, M.L.; Silva Filho, A.P.; Oliveira, V.C.","1474","2009","07","03","Southern America","Brasil","Tocantins","SB-23-Y-C; bacia do rio Tocantins; sub-bacia: Manuel Alves da Natividade(T-5, área 7, ponto 16). Solo areno-argiloso. Relevo plano.",NA,"Arbusto, 1m; caule hirsuto; folhas cartáceas; botões e flores amarelos.; Cerrado adjacente a vereda.","EAC0057031","EAC0057031","Lima-Verde, L.W.","Rio da Conceição","-46.835833","-11.418611","544","544","2013","09","-46.835833","-11.418611",NA,NA,NA,"23",NA,NA,NA,NA,NA
"154","2021-03-21 19:35:04-03","UFC","EAC","24242","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Fernandes, A.; Airam","EAC24242","1996","08","20","Southern America","Brasil","Maranhão","APA Federal - Chapada da Tabatinga",NA,"Subarbusto, flor amarela; Capoeira","EAC0024242","EAC0024242","Fernandes, A.; Nunes, E.","Alto Parnaíba","-45.9296989440918","-9.11083030700684","800","800","1996","10",NA,NA,"127504","auto",NA,"08",NA,NA,NA,NA,NA
"155","2021-03-21 19:35:04-03","UFC","EAC","48820","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Fernandes, A.; Rodrigues, V.","EAC48820","1981","07","17","Southern America","Brasil","Piauí",". Substrato arenoso",NA,"Subarbusto, independente, abundante, folhas alternas. Flor Amarela.; Cerrado","EAC0048820","EAC0048820","Fernandes, A.","Barreiras do Piauí","-45.4749984741211","-9.92527961730957",NA,NA,"1994",NA,NA,NA,"62445","auto",NA,NA,NA,NA,NA,NA,NA
"156","2021-03-21 19:35:04-03","UFC","EAC","12145","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Fernandes, A.","EAC12145","1983","07","24","Southern America","Brasil","Piauí","Estação Ecológica de Uruçuí-Una",NA,"Subarbusto. Flor Amarela.; Cerrado","EAC0012145","EAC0012145","Fernandes, A.","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,NA,"1994",NA,NA,NA,"121004","auto",NA,NA,NA,NA,NA,NA,NA
"157","2021-03-21 19:35:04-03","UFC","EAC","10718","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Fernandes, A.; Rodrigues, V.","EAC10718","1981","09","04","Southern America","Brasil","Piauí","Morro d'Água",NA,"Subarbusto, independente, folhas alternas. Flor Amarela.; Cerrado","EAC0010718","EAC0010718","Fernandes, A.","Ribeiro Gonçalves","-45.2421989440918","-7.55833005905151",NA,NA,"1999",NA,NA,NA,"121004","auto",NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:25:56-03","MBM","MBM","44852","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) Irwin & Barneby",NA,"Hatschbach, G.","38740",NA,NA,NA,"Southern America","Brazil","Goiás","Rio Piracanjuba, 1km L",NA,NA,"MBM044852","MBM044852","Barneby, R.","Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,NA,NA,NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:25:56-03","MBM","MBM","265976","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(VogelVogel) IrwinIrwin & Barneby & Barneby",NA,"Assis, L.C.S.","100","2001","04","30","Southern America","Brazil","Minas Gerais","Mata do Baú",NA,NA,"MBM265976","MBM265976","Assis, L.C.S.","Barroso","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:25:56-03","MBM","MBM","383426","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S. Irwin & Barneby",NA,"Cordeiro, J.; Barboza, E.; Brotto, M.L.; Vaz, J.; Barboza, E.; Brotto, M.L.; Vaz, J.","4961","2013","04","19","Southern America","Brazil","Goiás","Serra do Tombador",NA,"Subarbusto 70cm; cálice vermelho e corola amarela.; Campo rupestre.","MBM383426","MBM383426","Brotto, M.L.","Cavalcante","-47.529722","-13.539528","1128","1128","2013","06","-47.529722","-13.539528",NA,NA,NA,"28",NA,NA,NA,NA,NA
"161","2020-12-21 16:25:56-03","MBM","MBM","287506","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(VogelVogel) IrwinIrwin & Barneby & Barneby",NA,"Souza, V.C.; et al.; et al.","11591","1996","07","03","Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,NA,"MBM287506","MBM287506","Souza, V.C.","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:25:56-03","MBM","MBM","174835","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) Irwin & Barneby",NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62844",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Rod. BR-364, Serra da Petrovina",NA,NA,"MBM174835","MBM174835","Barneby, R.","Pedra Preta","-54.4738998413086","-16.6231002807617",NA,NA,NA,NA,NA,NA,"67006","auto",NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:25:56-03","MBM","MBM","146623","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55901",NA,NA,NA,"Southern America","Brazil","Goiás","Subida para a torre da Embratel",NA,NA,"MBM146623","MBM146623","Barneby, R.","Água Fria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:25:56-03","MBM","MBM","35747","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) Irwin & Barneby",NA,"Anderson, W.R.","11463",NA,NA,NA,"Southern America","Brazil","Goiás","Alto Paraíso de Goiás",NA,NA,"MBM035747","MBM035747","Barneby, R.","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:25:56-03","MBM","MBM","50307","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) Irwin & Barneby",NA,"H.S.; Grear, J.W.; et al.; Grear, J.W.; et al.","16476",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Serra do Roncador",NA,NA,"MBM050307","MBM050307","Irwin, H.S.","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:25:56-03","MBM","MBM","50308","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","detonsa","Chamaecrista setosa detonsa","(Benth.) Irwin & Barneby",NA,"Irwin, H.S.; Soderstrom, R.; Soderstrom, R.","6311",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Xavantina",NA,NA,"MBM050308","MBM050308","Barneby; Irwin","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:25:56-03","MBM","MBM","23163","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.","29874",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,NA,"MBM023163","MBM023163","Barneby, R.","Jaboticatubas","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:25:56-03","MBM","MBM","165344","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60242",NA,NA,NA,"Southern America","Brazil","Goiás","Rodovia para Vãozinho",NA,NA,"MBM165344","MBM165344","Barneby, R.","São João da Aliança",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:25:56-03","MBM","MBM","228231","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(Irwin & Barneby) Irwin & Barneby",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68106",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Rodovia Bocaiúva - Diamantina, próximo ao Rio Jequitinhonha",NA,NA,"MBM228231","MBM228231","Hatschbach, G.","Bocaiúva","-43.814998626709","-17.1077995300293",NA,NA,NA,NA,NA,NA,"90741","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:25:56-03","MBM","MBM","18300","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","paucivenia","Chamaecrista setosa paucivenia","(Irwin & Barneby) Irwin & Barneby","PARATYPE","Hatschbach, G.","26970","1971","09","04","Southern America","Brazil","Minas Gerais","Rodovia Fernão Dias",NA,"Arbusto 3m, flor amarela, do cerrado; arbusto 2m, flor amarela.; Cerrado.","MBM018300","MBM018300",NA,"Oliveira","-44.8272018432617","-20.6963996887207",NA,NA,NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:25:56-03","MBM","MBM","35765","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Chamaecrista","setosa","setosa","Chamaecrista setosa setosa",NA,NA,"Anderson, W.R.","11468",NA,NA,NA,"Southern America","Brazil","Goiás","Ca. 20km S of Alto Paraíso on Rod. GO-",NA,NA,"MBM035765","MBM035765","Barneby, R.","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-01 15:28:15-03","PUC-RIO","FCAB","3044","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Cassia","setosa",NA,"Cassia setosa","Vogel",NA,"J.C. Siqueira","0269","1975",NA,NA,NA,"Brasil","Goiás","Cerrado",NA,"Basiônimo de Chamaecrista setosa (Vogel) H.S.Irwin & Barneby","003044",NA,"J.C. Siqueira","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA
"173","2018-09-11 09:19:49-03","MNHN","RECOLNAT_MNHN_P","P00836115","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gardner, G.",NA,"1837",NA,NA,NA,"Brésil",NA,"Province de Piauhy, Goyaz","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836115' target='other'> <mi>dwc_moreinfo</mi></a>","P00836115","P00836115_01","Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3127",NA,NA,NA,NA
"174","2015-09-04 02:43:29-03","MNHN","RECOLNAT_MNHN_P","P02935991","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935991' target='other'> <mi>dwc_moreinfo</mi></a>","P02935991","P02935991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6909",NA,NA,NA,NA
"175","2015-09-04 02:44:18-03","MNHN","RECOLNAT_MNHN_P","P03084010","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03084010' target='other'> <mi>dwc_moreinfo</mi></a>","P03084010","P03084010_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"894",NA,NA,NA,NA
"176","2015-09-04 02:44:19-03","MNHN","RECOLNAT_MNHN_P","P03084011","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03084011' target='other'> <mi>dwc_moreinfo</mi></a>","P03084011","P03084011_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"812",NA,NA,NA,NA
"177","2015-10-21 17:19:49-02","MNHN","RECOLNAT_MNHN_P","P00836110","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby","isotype","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836110' target='other'> <mi>dwc_moreinfo</mi></a>","P00836110","P00836110_01","Irwin & Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2015-10-21 17:15:43-02","MNHN","RECOLNAT_MNHN_P","P00836111","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby","isotype","Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasilia","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00836111' target='other'> <mi>dwc_moreinfo</mi></a>","P00836111","P00836111_01","Irwin & Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2015-09-04 02:43:51-03","MNHN","RECOLNAT_MNHN_P","P02935993","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glaziou, A.",NA,"1895","5","27",NA,"Brasil","Goiás","Goyaz: Paranaua, pres de la Cachoeirinha. Dans le campos sees et [ierrens].","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935993' target='other'> <mi>dwc_moreinfo</mi></a>","P02935993","P02935993_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21001",NA,NA,NA,NA
"180","2015-09-04 02:43:51-03","MNHN","RECOLNAT_MNHN_P","P02935994","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Gardner",NA,NA,NA,NA,NA,"Brasil","Piauí",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935994' target='other'> <mi>dwc_moreinfo</mi></a>","P02935994","P02935994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3127",NA,NA,NA,NA
"181","2015-09-04 02:43:29-03","MNHN","RECOLNAT_MNHN_P","P02935995","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Burchell",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935995' target='other'> <mi>dwc_moreinfo</mi></a>","P02935995","P02935995_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6943",NA,NA,NA,NA
"182","2015-09-04 02:43:51-03","MNHN","RECOLNAT_MNHN_P","P02935996","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil",NA,"Goyaz.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935996' target='other'> <mi>dwc_moreinfo</mi></a>","P02935996","P02935996_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA
"183","2015-09-04 02:43:51-03","MNHN","RECOLNAT_MNHN_P","P02935997","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Glaziou, A.",NA,"1895","5","27",NA,"Brasil","Goiás","Parananá, prés de la Caxoeirinha.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935997' target='other'> <mi>dwc_moreinfo</mi></a>","P02935997","P02935997_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21001",NA,NA,NA,NA
"184","2015-09-04 02:43:51-03","MNHN","RECOLNAT_MNHN_P","P02935998","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02935998' target='other'> <mi>dwc_moreinfo</mi></a>","P02935998","P02935998_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994",NA,NA,NA,NA
"185","2015-09-04 02:44:18-03","MNHN","RECOLNAT_MNHN_P","P03084004","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03084004' target='other'> <mi>dwc_moreinfo</mi></a>","P03084004","P03084004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"174",NA,NA,NA,NA
"186","2015-09-04 02:44:18-03","MNHN","RECOLNAT_MNHN_P","P03084005","PreservedSpecimen",NA,NA,NA,"Fabaceae","Chamaecrista","setosa",NA,"Chamaecrista setosa","(Vogel) H.S.Irwin & Barneby",NA,"Vauthier",NA,NA,NA,NA,NA,"Brasil",NA,"Sabara.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03084005' target='other'> <mi>dwc_moreinfo</mi></a>","P03084005","P03084005_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"138",NA,NA,NA,NA
