"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","previousCatalogNumber","individualCount","typeStatus","fieldNumber"
"291","2014-11-10 19:16:00-02","MO","MOBOT","2918783","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","R. Liesner","C.G. Fonseca","1961","4","3","Brazil","São Paulo",NA,"Mun. de São Paulo: Parque do Estado ( on old maps Parque de Agua Funda), grounds of the Instituto de Botânica. Ca. 10 km. south and ca. 1 km east of center of São Paulo (Praca da Sé)","-46.63333","-23.6",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,"Fonseca 49",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2012-04-27 11:04:00-03","MO","MOBOT","2919227","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"L.T. Dombrowski","1961","2","16","Brazil","Paraná",NA,"Curitiba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dombrowski s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"293","2014-09-05 21:23:00-03","MO","MOBOT","2919306","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"E. Tameirão Neto|E.M. Bacariçá","1991","4","10","Brazil",NA,NA,"Est. Ecol UFMG, Belo Horizonte-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tameirão Neto 470",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2011-03-02 14:34:00-03","MO","MOBOT","2919394","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"James Bowie|Allan Cunningham","1814",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bowie s.n.",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2008-05-27 22:02:00-03","MO","MOBOT","2919563","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Frederick Comte","1956","9","19","Brazil",NA,NA,"Kirkwood, Mo. (Cult)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Comte 885",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2011-03-22 12:00:00-03","MO","MOBOT","2919580","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","R.M. Harley","Ludwig Riedel","1832","5",NA,"Brazil",NA,NA,"São João de Taboarahy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riedel 809",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-02-19 04:30:00-03","MO","MOBOT","2919682","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Carl Epling","C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius 528",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","3238469","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Stephan G. Beck","1988","1","24","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,"Beck 23631",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2008-05-27 22:02:00-03","MO","MOBOT","450973","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Harley","Alwyn H. Gentry|Elsa M. Zardini","1985","1","13","Brazil","Rio de Janeiro",NA,"Tijuca, inside city limits of Rio de Janeiro.","-43.33333","-22.91666",NA,NA,"300.00000000","450.00000000",NA,NA,NA,NA,NA,NA,"Gentry 49507",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"3",NA,"85-33"
"300","2011-02-24 12:03:00-03","MO","MOBOT","454108","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Francisco J. Roldán|et al.","1989","8","30","Colombia","Antioquia","Pueblorrico","Vereda Patudal, Finca El Edén, salida a San José (Andes)","-75.86666","5.8",NA,NA,"1850.00000000",NA,NA,NA,NA,NA,NA,NA,"Roldán 1274",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9561","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Rauber, C.R.","Rauber, C.R.; Temponi, L.G.; Hammes, J.K.;; Temponi, L.G.; Hammes, J.K.;","2019","01","30","Brasil","Paraná","Santa Teresa","Parque Nacional do Iguaçu, Trilha Jumelo","-53.632722","-25.05425","-53.632722","-25.05425",NA,NA,"Subarbusto 1,5m, caule verde, folha verde discolor membranácea, flor vermelha",NA,NA,"2019","02","05","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2015-05-20 10:34:58-03","UFERSA","MOSS","6406","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Oliveira, O.F. de","Deodato, K.","1996","02","07","Brasil","Minas Gerais","Prados",NA,"-44.0797","-21.0575",NA,NA,NA,NA,"flor vermelha; n.v. cardeal.",NA,NA,"1996","05","30","19",NA,NA,"América do Sul",NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"303","2015-05-20 10:34:58-03","UFERSA","MOSS","5019","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Oliveira, O.F. de","Possa, K.C.","1997","01","22","Brasil","Minas Gerais","Prados",NA,"-44.0797","-21.0575",NA,NA,NA,NA,NA,NA,NA,"1997","10","23","104",NA,NA,"América do Sul",NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"304","2015-05-20 10:34:58-03","UFERSA","MOSS","5018","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Oliveira, O.F. de","Possa, K.C.","1997","01","22","Brasil","Minas Gerais","Prados",NA,"-44.0797","-21.0575",NA,NA,NA,NA,"flor roxa.",NA,NA,"1997","10","23","109",NA,NA,"América do Sul",NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA
"305","2015-05-20 10:34:58-03","UFERSA","MOSS","4196","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Oliveira, O.F. de","Santos, H.B. dos","1994","01","15","Brasil","Paraná","Maringá",NA,"-51.9386","-23.4253",NA,NA,NA,NA,"flor vermelho; n.v. cardeal.",NA,NA,"1995","12","05","1",NA,NA,"América do Sul",NA,"19250","auto",NA,NA,NA,NA,NA,NA,NA
"306","2020-08-31 08:59:13-03","INPA","INPA","136154","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Rosa, NA","Rosa, NA","1980","11","17","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INPA0136154","INPA0136154 INPA0136154_e","1981",NA,NA,"3789","Dicotyledon Asterids","Lamiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","14235",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","M.C.A. Mota/Set.2016","L. Kollmann","2001","05","29","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Arbusto 1,50m no sol. Flores vermelhas.","MBML014235","MBML014235",NA,NA,NA,"3709",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","14822",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","M.C.A. Mota/Set.2016","L. Kollmann; et al","2001","07","11","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"Erva no sol. Flores vermelhas. Planta com folhas verdes com as nervuras, pecíolo, brácteas vermelhas.","MBML014822","MBML014822",NA,NA,NA,"4142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","1764",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","D. C. Wasshausen/1991","R. M. Pizziolo","1984","06","07","Brasil","Espírito Santo","Santa Teresa","Rio Saltinho","-40.506944","-19.936111","40W30'25","19S56'10",NA,NA,"Arbusto de 50cm, flores roxas, solo escuro.","MBML001764","MBML001764",NA,NA,NA,"144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","2593",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","M.C.A. Mota/Set.2016","C. Angeli","1984","04","16","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Arbusto de mais de 1m, flores vermelhas e melíferas.","MBML002593","MBML002593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","2618",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","M.C.A. Mota/Set.2016","W. Boone","1985","09","19","Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111","40W36'0","19S56'10",NA,NA,"Arbusto com flores de cálice e corola vermelhas, heliófila.","MBML002618","MBML002618",NA,NA,NA,"790",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","2635",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Inácio de Menezes","I. de Menezes","1951","10",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"Ex. Herb Secretaria de Agricultura, Terras e Colonização do ES","MBML002635","MBML002635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-07-10 09:46:36-03","MBML","MBML-HERBARIO","2631",NA,"Plantae","Labiatae","Salvia","splendens","Salvia splendens","Sellow ex Schult.","M.C.A. Mota/Set.2016","Edson V. R. Mota","1980","07","20","Brasil","Rio de Janeiro","Campo Grande","Serra do Mendanha","-43.5","-22.816667","43W30'","22S49'",NA,NA,"Arbusto de baixa frequência, de flores vermelhas, habitat vegetação arbustiva úmida próximo da estrada e da mata.","MBML002631","MBML002631",NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-01-09 21:48:32-03","UNICENTRO","HUCO","5209","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Riston","Miranda, A.C.L.; et al.","2009","08","08","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Iraí 779; Herbacea; DESC: Herbacea",NA,NA,"2009",NA,NA,"s.n.",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"315","2021-01-09 21:48:32-03","UNICENTRO","HUCO","5263","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Cordeiro","Ristow, R.","2008","08","24","Brasil","Paraná","Colombo",NA,"-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"Iraí 429; Herbácea; DESC: Herbácea",NA,NA,"2009",NA,NA,"025",NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-01-09 21:48:32-03","UNICENTRO","HUCO","0273","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Kaczmarech, R.","Chicalski, V.","2002","07","11","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Flor vermelha; DESC: Flor vermelha","HUCO000273",NA,"2008","04",NA,"30",NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA
"317","2021-03-09 10:46:54-03","ICAUFMG","MCCA","409","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Nees",NA,"NASCIMENTO, J.L.","2003","02","01","Brasil",NA,"Contagem","Rua Itambé.","-44.0536003112793","-19.9316997528076",NA,NA,NA,NA,NA,"MCCA00410","MCCA00410","2003","02","01",NA,NA,NA,NA,NA,"16743","auto",NA,NA,NA,NA,NA,NA,NA
"318","2017-11-24 14:11:56-02","UFLA","ESAL","17922","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","Ary T.O.Filho","Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reseva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,"árvore; 13 m; ;; floresta",NA,NA,NA,NA,NA,"264",NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA
"319","2017-11-24 14:11:56-02","UFLA","ESAL","255","S","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","F. C. Hoehne","Hoehne, FC",NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,"27387",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"320","2017-11-24 14:11:05-02","UFLA","ESAL","5131","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Carlos Eugênio Ribeiro",NA,NA,NA,"Brasil","Minas Gerais","Sete Lagoas",NA,"-44.2467002868652","-19.465799331665",NA,NA,NA,NA,"arbusto; ; vermelha;",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA
"321","2018-10-09 16:31:32-03","UFLA","ESAL","12017","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","M. L. Gavilanes","Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"arbusto; 1,4; lilás;; formação antrópica",NA,NA,NA,NA,NA,"5.095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2018-10-09 16:31:32-03","UFLA","ESAL","5069","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Ivan Cavalin Santos",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"sub-arbusto; ; vermelha;",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2018-10-09 16:31:32-03","UFLA","ESAL","8132","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.",NA,"Elaine Aparecida de Souza",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Av. Perimetral","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"sub-arbusto; 0,80 a 2,0; vermelha;",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-10-20 15:00:15-03","FUVATES","HVAT","353","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","S. A. Bordignon","F. Lucheta","2013","04","25","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros, Campus Univates, margem do Rio T.","-51.941667","-29.451667","51º56'30''W","29º27'6''S",NA,NA,"Arbusto, cálice de cor vermelha; Espécie nativa do Brasil, mas não ocorre do Rio Grande do Sul; Mata ciliar do Rio Taquari.","HVAT00000353",NA,"2018","06","20","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-06-10 10:10:57-03","FZB-BH","BHZB","917","S","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens",NA,"Santos, A.L.M.","Santos, A.L.M. & Xavier, C.M.","1996","04","22","Brasil","MG","Belo Horizonte","Horto Florestal do Betânia","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Origem do Brasil. Cultivado. Com duplicata. <ll>dwc_commonname:</ll> Sálvia; Sangue-de- Adão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"326","2021-01-26 13:55:26-03","IMA","MAC","1299","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","R.M.Harley","G.L.Esteves","1981","04","01","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga.","-46.636111","-23.547778","-46.636111","-23.547778",NA,NA,"Arbusto. Flores vermelhas.; Mata secundária.","MAC0001299",NA,"1993","06","15","773",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-02-04 10:27:43-03","UFRPE","HST","1493","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Roem. & Schult.","Lyman B. Smith","L.G.Rocha","1965","11","16","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Arbusto, mais ou menos 1 m alt., flores vermelhas. Cultivado. (SUD)","HST001493",NA,"1967","05","04","39",NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"328","2019-07-31 14:32:54-03","CPATSA","HTSA","5067","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.","Cordeiro, J.; Lozano, E.D.","Ristow, R.","2008","08","24","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.374444","-25.556389","-49.374444","-25.556389",NA,NA,"Herbácea, aproximadamente 1 m, flores vermelhas, apreciada por beija-flores. Área urbana",NA,NA,"2009",NA,NA,"025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US","1188191","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"E. W. D. Holway & M. M. Holway","1921","8","15","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"366",NA,NA,"US02805298","US02805298_01",NA,NA,NA,"1039",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"330","2020-09-12 05:00:02-03","US","US","1545073","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"S. Venturi","1926","11","4","Argentina","Tucuman",NA,"Provincia de Tucumán, (R.A.), Departamento Capital, Rio Salé.",NA,NA,NA,NA,"450",NA,NA,"US02805297",NA,NA,NA,NA,"7545",NA,"Lamiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"331","2020-09-12 05:00:02-03","US","US","2700634","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"C. G. Fonseca","1961","4","3","Brazil","São Paulo",NA,"Município de São Paulo: Parque do Estado (on old maps Parque de Agua Funda), grounds of the Instituto de Botânica, Ca. 10 km. south and ca. 1 km. east of center of São Paulo (Praça da Sé).","-46.63","-23.6",NA,NA,"800",NA,NA,"US02805290","US02805290_01",NA,NA,NA,"49",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"332","2020-09-12 05:00:02-03","US","US","1775364","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"J. Santoro","1937","10","27","Brazil","São Paulo",NA,"Jardim Instituto Agronomico Campinas.",NA,NA,NA,NA,NA,NA,NA,"US02805296","US02805296_01",NA,NA,NA,"1012",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"333","2020-09-12 05:00:02-03","US","US","1995249","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"ex herb. Marin","1949","7",NA,"Peru","Cusco",NA,"Departamento Cuzco, Provincia Convencion, Amazhameta [interpreted].",NA,NA,NA,NA,"1800",NA,NA,"US02805294",NA,NA,NA,NA,"1595",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"334","2020-09-12 05:00:02-03","US","US","2281951","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"-- Reitz & Klein, --","1956","2","5","Brazil","Santa Catarina",NA,"Ibirama, Capoeira.",NA,NA,NA,NA,"100",NA,NA,"US02805293","US02805293_01",NA,NA,NA,"2625",NA,"Lamiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"335","2020-09-12 05:00:02-03","US","US","1573786","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"L. Riedel & B. Luschnath","1832","5",NA,"Brazil",NA,NA,"X, São João de Taloarahy.",NA,NA,NA,NA,NA,NA,NA,"US02805301","US02805301_01",NA,NA,NA,"809",NA,"Lamiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"336","2020-09-12 05:00:02-03","US","US","3039920","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"R. Lévêque","1960","3","6","Ecuador","Colón",NA,"Galapagos Islands. Kastdalen farm, Santa Cruz Island.",NA,NA,NA,NA,NA,NA,NA,"US02805291",NA,NA,NA,NA,"38",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"337","2020-09-12 05:00:02-03","US","US","2503775","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"L. G. Rocha",NA,NA,NA,"Brazil","Pernambuco",NA,"PE. Recife, lugar sêco.",NA,NA,NA,NA,NA,NA,NA,"US02805289","US02805289_01",NA,NA,NA,"39",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"338","2020-09-12 05:00:02-03","US","US","1340088","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"P. K. Dusén","1911","11","19","Brazil","Paraná",NA,"Morretes",NA,NA,NA,NA,NA,NA,NA,"US02805300","US02805300_01",NA,NA,NA,"13422",NA,"Lamiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"339","2020-09-12 05:00:02-03","US","US","1518835","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,NA,"1931","9","18","Brazil","Pernambuco",NA,"Tapéra.",NA,NA,NA,NA,NA,NA,NA,"US02805295","US02805295_01",NA,NA,NA,"2771",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"340","2020-09-12 05:00:02-03","US","US","1858295","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"Rodriguez, --","1914","4","10","Argentina","Tucuman",NA,"Prov. de Tucumán, San Pedro de Colalao.",NA,NA,NA,NA,"1100",NA,NA,"US02805299",NA,NA,NA,NA,"1460",NA,"Lamiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"341","2020-09-12 05:00:02-03","US","US","3237903","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"R. Pizziolo","1984","6","7","Brazil","Espírito Santo",NA,"Município de Santa Teresa, cabeceira do Rio Saltinho.",NA,NA,NA,NA,NA,NA,NA,"US02805287","US02805287_01",NA,NA,NA,"144",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"342","2020-09-12 05:00:02-03","US","US","2948866","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"G. Martinelli & et al.","1977","9","26","Brazil","Rio de Janeiro",NA,"Mun. de Petrópolis, Rodovia Washington Luiz, próximo ao viaduto III.",NA,NA,NA,NA,"350",NA,NA,"US02805288","US02805288_01",NA,NA,NA,"2983",NA,"Lamiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"343","2020-09-12 05:00:02-03","US","US","2456523","PreservedSpecimen","Plantae","Lamiaceae","Salvia","splendens","Salvia splendens","Sellow ex Wied-Neuw.",NA,"R. Braga",NA,NA,NA,"Brazil","Paraná",NA,"Curitibe.",NA,NA,NA,NA,NA,NA,NA,"US02805292","US02805292_01",NA,NA,NA,"1025",NA,"Lamiales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA
"344","2020-09-02 16:35:39-03","Cenargen","CEN","55455","PreservedSpecimen","Plantae","Phyllanthaceae","Gonatogyne","brasiliensis","Gonatogyne brasiliensis","(Baill.) Müll.Arg.","A. Furlan","Antônio Furlan","1998","10","20","Brasil","SP","SAO PAULO","Clube SESC - Interlagos - Região Metropolitana de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação do Herbarium Rioclarense - HRCB. Rio Claro - SP.","CEN00055455","CEN00055455","1998","11",NA,"59",NA,NA,NA,"Exsicatas","53584","auto",NA,NA,NA,NA,"1",NA,NA
