"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","fieldNumber","individualCount"
"142","2020-12-21 16:16:08-03","MBM","MBM","280770","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Giulietti, A.M.; Menezes, N.L.; Semir, J.; Mattos, A.J.; Giulietti, N.; Menezes, N.L.; Semir, J.; Mattos, A.J.; Giulietti, N.","s.n.","1981","08","30","Southern America","Brazil","Minas Gerais",NA,NA,"Arbusto, 1,8 m, capítulo creme.","MBM280770",NA,NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"1998",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"143","2020-12-21 16:16:08-03","MBM","MBM","227233","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","68255","1998","07","25","Southern America","Brazil","Minas Gerais",NA,NA,"Ereta, sublenhosa, 1,50 m, capítulo alvo.; Campo rupestre, junto a rochas.","MBM227233","Rodovia Guinda.",NA,NA,"(Gardner) Cabrera","Robinson, H.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,"1998",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA
"144","2020-12-21 16:16:08-03","MBM","MBM","103286","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hatschbach, G.; Kummrow, R.; Kummrow, R.","49684","1985","09","14","Southern America","Brazil","Minas Gerais",NA,NA,"Xilopodifera, ereta, até 50 cm. Capítulos creme.; Campo rupestre, solo pedregoso.","MBM103286","Barro Preto.",NA,NA,"(Gardner) Cabrera","Robinson, H.","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,"1986",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA
"145","2020-12-21 16:16:09-03","MBM","MBM","59395","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sarti, S.J.","8488","1978","10","04","Southern America","Brazil","Minas Gerais",NA,NA,"Arbusto com flores brancas.","MBM059395",NA,NA,NA,"(Gardner) Cabrera",NA,"São João del Rey","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39093","auto",NA,NA,NA
"146","2020-12-21 16:16:08-03","MBM","MBM","343239","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Romero, R.; Nakajima, J.N.; Klein, V.L.G.; Alcantara, M.B.; Nakajima, J.N.; Klein, V.L.G.; Alcantara, M.B.","2873","1995","09","27","Southern America","Brazil","Minas Gerais",NA,NA,"Herbáceo, ca. 0,4 m. Bracteas esverdeadas. Papilho branco. Corola, estilete e estigmas creme.; Campo limpo.","MBM343239","Estrada para o Retiro das Pedras.",NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA
"147","2020-12-21 16:16:08-03","MBM","MBM","23210","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Hatschbach, G.","30153","1972","08","10","Southern America","Brazil","Minas Gerais",NA,NA,"Ereta, 70 cm, capítulos creme.; Solo pedregoso.","MBM023210",NA,NA,NA,"(Gardner) Cabrera","Teles, A.M.","Serro","-43.3793983459473","-18.604700088501",NA,NA,NA,"2007","09",NA,NA,"12",NA,"37754","auto",NA,NA,NA
"148","2020-12-21 16:16:08-03","MBM","MBM","271958","PreservedSpecimen","Plantae","Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Tannus, J.L.S.; Assis, M.A.; Assis, M.A.","110","1998","07","31","Southern America","Brazil","São Paulo",NA,NA,"Subarbusto, brácteas verdes, capítulo creme.; Campo cerrado.","MBM271958",NA,NA,NA,"(Gardner) Cabrera","Nakajima, J.N.","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"1998","12",NA,NA,NA,NA,"22843","auto",NA,NA,NA
"149","2015-09-04 05:45:17-03","MNHN","RECOLNAT_MNHN_P","P02684290","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","hb",NA,". s.d. Ex dons D´ delessert. 1840 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02684290' target='other'> <mi>dwc_moreinfo</mi></a>","P02684290","Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P02684290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-04 11:21:40-03","MNHN","RECOLNAT_MNHN_P","P03299078","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, A.",NA,"1884","11","13",NA,"Brasil","Minas Gerais","hb",NA,". . Donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03299078' target='other'> <mi>dwc_moreinfo</mi></a>","P03299078","Prés d´ Araial D´Ouro Branco. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03299078_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15032",NA
"151","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771778","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sello",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771778' target='other'> <mi>dwc_moreinfo</mi></a>","P03771778",". Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771778_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"905",NA
"152","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771779","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Sellow",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771779' target='other'> <mi>dwc_moreinfo</mi></a>","P03771779",". Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771779_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"882",NA
"153","2015-10-03 22:52:17-03","MNHN","RECOLNAT_MNHN_P","P00732862","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Weddell, H.A.",NA,"1843","11",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00732862' target='other'> <mi>dwc_moreinfo</mi></a>","P00732862","Minas Geraes",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P00732862_01 P00732862_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1294",NA
"154","2015-10-08 07:18:02-03","MNHN","RECOLNAT_MNHN_P","P01816578","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Gardner, G.",NA,"1837",NA,NA,NA,"brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816578' target='other'> <mi>dwc_moreinfo</mi></a>","P01816578","Minas Geraes",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P01816578_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4939",NA
"155","2015-10-07 07:40:27-03","MNHN","RECOLNAT_MNHN_P","P01816579","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Gardner, G.",NA,"1837",NA,NA,NA,"brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816579' target='other'> <mi>dwc_moreinfo</mi></a>","P01816579","Minas Geraes",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P01816579_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4939",NA
"156","2015-10-08 07:18:31-03","MNHN","RECOLNAT_MNHN_P","P01816580","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Weddell, H.A.",NA,"1843","11",NA,NA,"Brésil",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01816580' target='other'> <mi>dwc_moreinfo</mi></a>","P01816580","Minas Geraes",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P01816580_01 P01816580_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1294",NA
"157","2015-09-04 05:53:57-03","MNHN","RECOLNAT_MNHN_P","P02404102","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","hb",NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02404102' target='other'> <mi>dwc_moreinfo</mi></a>","P02404102","Brésil, Minas. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P02404102_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15006",NA
"158","2015-09-04 05:45:17-03","MNHN","RECOLNAT_MNHN_P","P02684289","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais","hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . no. 1224 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02684289' target='other'> <mi>dwc_moreinfo</mi></a>","P02684289","Brésil. Province de Minas Geraes. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera",NA,NA,NA,NA,"P02684289_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1650",NA
"159","2015-09-04 07:21:39-03","MNHN","RECOLNAT_MNHN_P","P03749790","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03749790' target='other'> <mi>dwc_moreinfo</mi></a>","P03749790","Brésil. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03749790_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2015-09-04 07:21:39-03","MNHN","RECOLNAT_MNHN_P","P03749791","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, A.",NA,"1884","11","10",NA,"Brasil","Minas Gerais","hb",NA,". . Herbier de A. Glaziou. Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03749791' target='other'> <mi>dwc_moreinfo</mi></a>","P03749791","Brésil. Serra d´Ouro Branco. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03749791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15031",NA
"161","2015-09-04 07:21:39-03","MNHN","RECOLNAT_MNHN_P","P03749792","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Glaziou, A.",NA,"1884","11","10",NA,"Brasil","Minas Gerais","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03749792' target='other'> <mi>dwc_moreinfo</mi></a>","P03749792","Brésil, Minas, Serra d´Ouro Branco. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03749792_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15031",NA
"162","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771788","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Loefgren",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771788' target='other'> <mi>dwc_moreinfo</mi></a>","P03771788","Brésil. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771788_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"854",NA
"163","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771769","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. Donné par le Jardin Inp. de St. Pétersbourg 1863 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771769' target='other'> <mi>dwc_moreinfo</mi></a>","P03771769","Brésil. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771769_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771770","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,"1824","9","1",NA,"Brasil",NA,"hb",NA,". . 146 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771770' target='other'> <mi>dwc_moreinfo</mi></a>","P03771770","Brasilia, [Baeté]. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771770_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"573",NA
"165","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771771","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,"1824","9","20",NA,"Brasil",NA,"hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771771' target='other'> <mi>dwc_moreinfo</mi></a>","P03771771","[Baiette]. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771771_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"573",NA
"166","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771772","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,"1834","7","1",NA,"Brasil",NA,"hb",NA,". . No878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771772' target='other'> <mi>dwc_moreinfo</mi></a>","P03771772","Villa Franca. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771772_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2375",NA
"167","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771774","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771774' target='other'> <mi>dwc_moreinfo</mi></a>","P03771774",". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1362",NA
"168","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771775","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Riedel",NA,"1834","7","1",NA,"Brasil",NA,"hb",NA,". . No1526 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771775' target='other'> <mi>dwc_moreinfo</mi></a>","P03771775","Franca. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771775_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2375",NA
"169","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771776","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Goiás","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771776' target='other'> <mi>dwc_moreinfo</mi></a>","P03771776",". Goiás, Centro-oeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771776_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771777","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil",NA,"hb",NA,"Voyage d' Auguste de Saint-Hilaire, de 1816 à 1821. . no. 1413 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771777' target='other'> <mi>dwc_moreinfo</mi></a>","P03771777","Brésil. Province de Goyaz. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771777_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 767 bis",NA
"171","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771781","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Warming",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. Herbier de A. Glaziou, donné par Mme Simard, sa fille en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771781' target='other'> <mi>dwc_moreinfo</mi></a>","P03771781",". Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771781_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771783","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,"Catalogus Geographicus Plantarum Brasiliae Tropicae. s.d. From the Herbarium of the Royal Garden, Kew, 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771783' target='other'> <mi>dwc_moreinfo</mi></a>","P03771783","Brasilia. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771783_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5221",NA
"173","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771784","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais","hb",NA,". . 1248 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771784' target='other'> <mi>dwc_moreinfo</mi></a>","P03771784","Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771784_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32",NA
"174","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771785","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","Minas Gerais","hb",NA,". . Donné par M. Claussen <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771785' target='other'> <mi>dwc_moreinfo</mi></a>","P03771785","Brésil. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"366",NA
"175","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771786","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Claussen, P.",NA,"1843","1","1",NA,"Brasil","Minas Gerais","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771786' target='other'> <mi>dwc_moreinfo</mi></a>","P03771786","Brésil: Cachoeira. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771786_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"366",NA
"176","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771789","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Loefgren",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771789' target='other'> <mi>dwc_moreinfo</mi></a>","P03771789","Brésil. Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771789_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2830",NA
"177","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771790","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Lindberg|Fries, E.",NA,"1858","1","1",NA,"Brasil","Minas Gerais","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771790' target='other'> <mi>dwc_moreinfo</mi></a>","P03771790",". Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771790_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61",NA
"178","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771791","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Regnell",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","hb",NA,". s.d. Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771791' target='other'> <mi>dwc_moreinfo</mi></a>","P03771791","Brésil, Minas, [ad Caldas]. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771791_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 209",NA
"179","2016-11-10 15:09:16-02","MNHN","RECOLNAT_MNHN_P","P03771792","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Regnell, A.F.",NA,"1855","7","1",NA,"Brasil","São Paulo","hb",NA,". . Herbier de A. Glaziou donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771792' target='other'> <mi>dwc_moreinfo</mi></a>","P03771792","Brésil: Prov. S. Paulo. São Paulo, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771792_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 209",NA
"180","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771794","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. Herbar Florae <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771794' target='other'> <mi>dwc_moreinfo</mi></a>","P03771794",". Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771794_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"785",NA
"181","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771795","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Pohl",NA,NA,NA,NA,NA,"Brasil",NA,"hb",NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771795' target='other'> <mi>dwc_moreinfo</mi></a>","P03771795",". Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771795_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"322",NA
"182","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771796","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Regnell, A.F.",NA,"1848","3","31",NA,"Brasil","Minas Gerais","hb",NA,". . Communic Herb. Car. Henr. Schultz, Bipont. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771796' target='other'> <mi>dwc_moreinfo</mi></a>","P03771796","Prov. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles",NA,NA,NA,"P03771796_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I 209",NA
"183","2015-09-04 07:22:46-03","MNHN","RECOLNAT_MNHN_P","P03771768","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais","hb",NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771768' target='other'> <mi>dwc_moreinfo</mi></a>","P03771768","Brésil. Curvelo, Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"(Gardner) Cabrera","Teles","Curvelo","-44.4308013916016","-18.7563991546631","P03771768_01",NA,NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA
"184","2015-09-04 07:22:47-03","MNHN","RECOLNAT_MNHN_P","P03771793","PreservedSpecimen",NA,"Asteraceae","Hoehnephytum","trixoides","Hoehnephytum trixoides",NA,"Regnell, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03771793' target='other'> <mi>dwc_moreinfo</mi></a>","P03771793","Caldas",NA,NA,"(Gardner) Cabrera","Teles","Caldas","-46.386100769043","-21.9235992431641","P03771793_01",NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,"209",NA
