"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","557418","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"A. A. Beetle","1952","07","11","Brazil","Rio Grande do Sul","Porto Alegre","At Porto Alegre, vicinity of Escuela Agronomia","-51.23","-30.0331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472840' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557418","NY00557418_01","1558",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","557437","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. Mattos","1956","09","07","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472873' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557437","NY00557437_01","5047",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","557449","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. Mattos","1956","09","07","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557449","NY00557449_01","5051",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","557438","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"B. Rambo","1950","03","13","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Prope Sao Francisco de Paula","-50.576516","-29.448498",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472874' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557438","NY00557438_01","46239",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","557392","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"R. Kummrow","1974","08","24","Brazil","Paraná","Tijucas do Sul","Represa de Vossoroca","-49.1989","-25.9283",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472833' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557392","NY00557392_01","920",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","557448","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"G. G. Hatschbach","1960","09","24","Brazil","Paraná","Rio Branco do Sul","Represa Usina Eletrica","-49.3142","-25.1903",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472879' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557448","NY00557448_01","7260",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","557434","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. Mattos","1956","09","07","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472870' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557434","NY00557434_01","5054",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","557423","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"R. Kummrow","1974","07","11","Brazil","Paraná","Quatro Barras","Rio Taquari","-49.0767","-25.3658",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472835' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557423","NY00557423_01","598",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","557407","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"B. Rambo",NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472858' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557407","NY00557407_01","2149",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","557456","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"R. Reitz","1945","08","18","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472886' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557456","NY00557456_01","C1171","10","10","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","557388","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"R. Kummrow","1982","07","15","Brazil","Paraná","Quatro Barras","Borda do Campo","-49.0767","-25.3658",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472832' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557388","NY00557388_01","1958",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","557445","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"R. Reitz","1958","10","25","Brazil","Santa Catarina","Lauro Muller","Pinhal da Companhia, Lauro Müller - Urussanga","-49.3967","-28.3931",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472876' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557445","NY00557445_01","7527","300","300","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","557433","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"C. Stellfeld","1956","08","19","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472869' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557433","NY00557433_01","5031",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","557408","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"C. Stellfeld","1956","08","19","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472859' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557408","NY00557408_01","5032",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","557393","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"L. B. Smith","1956","11","24","Brazil","Santa Catarina","Bom Retiro","Agua Boa, Riozinho","-49.4892","-27.7972",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472847' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557393","NY00557393_01","7894","1000","1000","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","557473","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"T. B. Croat","1979","12","22","Ecuador","Napo",NA,"Along road between Tena and Puyo, 61.5 km N of Puyo",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472829' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557473","NY00557473_01","49657","500","500","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","557470","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"G. Anchieta","1946","02","05","Brazil","Santa Catarina",NA,"Ararangua, Sombrio","-49.635936","-29.103288",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472898' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557470","NY00557470_01","31586",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","557458","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"P. K. H. Dusén","1912","02","29","Brazil","Paraná","Itaperuçu","Itaperussu","-49.3478","-25.22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472888' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557458","NY00557458_01","13858",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","557435","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. Gomes","1956","09","07","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472871' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557435","NY00557435_01","5048",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","557452","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"B. Rambo","1949","12","18","Brazil","Rio Grande do Sul","Sao Francisco de Paula",NA,"-50.5833","-29.4483",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472883' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557452","NY00557452_01","44816","900","900","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","557411","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","L. B. Smith; S. F. Smith",NA,NA,NA,"G. G. Hatschbach","1966","08","17","Brazil","Paraná","Campina Grande do Sul","Sitio do Belizario","-49.0553","-25.3058",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557411","NY00557411_01","14630",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","00557471","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"L. Emygdio de Mello Filho","1972","07","17","Brazil","Minas Gerais",NA,"Gandarela",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557471","NY00557471_01","3424","1300","1300","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","557462","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. P. Duarte","1960","08","03","Brazil","Paraná","Piraí do Sul","Serra das Furnas, pr. de Piauí","-49.9483","-24.5261",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472892' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557462","NY00557462_01","5397",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","557451","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. Gomes","1956","09","07","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472882' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557451","NY00557451_01","5049",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","557412","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"B. Rambo","1946","02","05","Brazil","Santa Catarina",NA,"Araraguá, Sombrio","-49.635936","-29.103288",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557412","NY00557412_01","31586",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","557427","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"R. E. Braga","1959","09","02","Brazil","Paraná","Lapa","Sitio Sta. Bernadete Lapa Paraná","-49.7156","-25.7697",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472864' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557427","NY00557427_01","s.n.",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","557444","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"A. C. Brade","1951","10","10","Brazil","São Paulo",NA,"Serra da Bocaina","-44.676361","-22.842145",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472875' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557444","NY00557444_01","21190","1600","1600","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","557468","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"B. Rambo","1949","06","15","Brazil","Rio Grande do Sul","Porto Alegre","Morro Sant'Ana, pr. P. Alegre","-51.12393","-30.055742",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472896' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557468","NY00557468_01","41990",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","557450","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"C. Stellfeld","1956","09","07","Brazil","Paraná","Sao José dos Pinhais","Guatupê, Aviario Estadual","-49.2064","-25.5347",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472881' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557450","NY00557450_01","5050",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","557397","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"B. Rambo","1946","09","10","Brazil","Rio Grande do Sul","Porto Alegre","Ad urbem","-51.23","-30.0331",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472850' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557397","NY00557397_01","27185","200","200","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","557414","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"P. K. H. Dusén","1908","11","17","Brazil","Paraná","Itaperuçu","Itaperussú","-49.3478","-25.22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557414","NY00557414_01","7091",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","557394","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"P. K. H. Dusén","1904","01","05","Brazil","Paraná","Teixeira Soares","Fernandes Pinheiro","-50.550014","-25.41595",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472848' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557394","NY00557394_01","3755",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","557400","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"R. B. Lange","1958","07","30","Brazil","Paraná","Curitiba","Barigui - Curitiba","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557400","NY00557400_01","1164",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","557401","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","T. G. Yuncker",NA,NA,NA,"R. B. Lange","1958","07","30","Brazil","Paraná","Curitiba","Barigui - Curitiba","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557401","NY00557401_01","1166",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","557390","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"P. I. Oliveira","1984","08","23","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472838' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557390","NY00557390_01","814",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","557424","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"L. F. Ferreira","1974","09","19","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472836' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557424","NY00557424_01","14",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","557385","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth","R. Callejas Posada",NA,NA,NA,"G. G. Hatschbach","1973","09","25","Brazil","Paraná","Curitiba","Sta. Felicidade","-49.2731","-25.4281",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472830' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557385","NY00557385_01","32576",NA,NA,"Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","557384","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides","Kunth",NA,NA,NA,NA,"R. Callejas Posada","1983","12","02","Brazil","Paraná","Rio Branco do Sul","Estrada Curitiba-Cerro Azul, 38 km de Curitiba","-48.85","-25.5",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=472903' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557384","NY00557384_01","1848","600","600","Magnoliophyta","Piperales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","557442","PreservedSpecimen","Plantae","Piperaceae","Piper","xylosteoides","Piper xylosteoides xylosteoides","Kunth","S. F. Smith",NA,NA,NA,"C. Dala Rosa","1994","09","24","Brazil","Rio Grande do Sul","Sao Francisco de Paula","Floresta Ncaional - II","-50.395632","-29.433343",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=125089' target='other'> <mi>dwc_moreinfo</mi></a>","NY00557442","NY00557442_01","HUCS10295A","850","850","Magnoliophyta","Piperales","South America","sheet",NA,"xylosteoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
