"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","501987","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,"Brasilia",NA,NA,NA,NA,"NY00501987","NY00501987_01",NA,NA,NA,"17635",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631081' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","501971","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","P. K. H. Dusén","1908","11","27","Brazil","Paraná","Ponta Grossa","Vilha Velha","-50.1617","-25.095",NA,NA,"NY00501971","NY00501971_01",NA,NA,NA,"7226","875","875","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631098' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","501986","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","A. F. M. Glaziou","1907",NA,NA,"Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5308","-22.2819",NA,NA,"NY00501986","NY00501986_01",NA,NA,NA,"13940",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631080' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02103706","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","R. A. X. Borges","2006","09","12","Brazil","Bahia","Camacan","RPPN Serra Bonita. 9,7 km de Camacã na estrada para Jacarecí, Daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.5653","-15.3917",NA,NA,"NY02103706","NY02103706_01",NA,NA,NA,"471","835",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2150005' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01839940","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","S. A. Mori","1979","06","26","Brazil","Bahia","Uruçuca","Estrada que liga Uruçuca/Serra Grande, a 28-30 km ao NE de Uruçuca","-39.1028872","-14.4796443",NA,NA,"NY01839940","NY01839940_01",NA,NA,NA,"12047",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=484514' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","501974","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","L. B. Smith","J. P. Lanna Sobrinho","1965","12","15","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca. Estr. Vista Chinesa","-43.257166","-22.971675",NA,NA,"NY00501974","NY00501974_01",NA,NA,NA,"1214",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631093' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01198028","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","M. M. M. Lopes","2005","11","21","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra. Alto da encosta.","-39.2028","-14.7703",NA,NA,"NY01198028","NY01198028_01",NA,NA,NA,"315","600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097075' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02103704","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","R. A. X. Borges","2007","01","21","Brazil","Bahia","Arataca","Serra das Lontras, ca. 7 km no ramal que liga o distrito de Itatinguí à Serra, ramal de acesso à Fazenda Véu de Noiva, de propiedade de José Marques.","-39.4081","-15.2028",NA,NA,"NY02103704","NY02103704_01",NA,NA,NA,"578","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2150018' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","501972","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. H. Kirkbride Jr.","H. E. Strang","1967","07","15","Brazil","Rio de Janeiro","Rio de Janeiro","Tijuca, estr. da vista Chinesa","-43.257166","-22.971675",NA,NA,"NY00501972","NY00501972_01",NA,NA,NA,"53625",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631082' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","501988","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","O. Handro","1931","12","10","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,"NY00501988","NY00501988_01",NA,NA,NA,"28710",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631095' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02103715","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","J. L. Paixão","2006","03","31","Brazil","Bahia","Arataca","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatingui a Serra","-39.4081","-15.2028",NA,NA,"NY02103715","NY02103715_01",NA,NA,NA,"945",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2261150' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","501989","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","O. Handro","1931","12","10","Brazil","São Paulo","Sao Paulo","Jardim Botanico","-46.618358","-23.646109",NA,NA,"NY00501989","NY00501989_01",NA,NA,NA,"28710",NA,NA,"sheet 2 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631096' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00750066","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","P. Fiaschi","2003","11","02","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso a serra. Caminhada ao topo da serra.","-39.5361","-14.7703",NA,NA,"NY00750066","NY00750066_01",NA,NA,NA,"1822",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=911872' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02103735","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","C. M. Taylor","J. G. Jardim","2005","12","10","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada, 13,7 km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção a serra. Trilha margeando a encosta da Serra vertente W.","-39.5361","-14.7703",NA,NA,"NY02103735","NY02103735_01",NA,NA,NA,"4777","650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2151424' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","501981","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","L. B. Smith","R. M. Klein","1950","02","04","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9","-27.1",NA,NA,"NY00501981","NY00501981_01",NA,NA,NA,"194","50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631084' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","501985","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","R. Reitz","1958","12","30","Brazil","Santa Catarina","Rio do Sul","Alto Matador","-49.563988","-27.247405",NA,NA,"NY00501985","NY00501985_01",NA,NA,NA,"6103","800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631079' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","501969","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","longipes","Psychotria longipes","Müll.Arg.","J. A. Steyermark","G. Jönsson","1914","05","14","Brazil","Paraná","Jaguariaíva",NA,"-49.7056","-24.2511",NA,NA,"NY00501969","NY00501969_01",NA,NA,NA,"348a","740","740","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=631101' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01096293","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","D. C. Zappi","F. de Barros","1990","11","14","Brazil","São Paulo",NA,"Capital, Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.621883","-23.654505",NA,NA,"NY01096293","NY01096293_01",NA,NA,NA,"1943",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236277' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","569544","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","(Vell.) Müll.Arg.","D. C. Zappi","L. J.-C. Kollmann","1998","11","09","Brazil","Espírito Santo","Santa Teresa","Santa Teresa. Aparecidinha. Terreno de Luis Bringhenti","-40.6003","-19.9358",NA,NA,"NY00569544","NY00569544_01",NA,NA,NA,"908","750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=86294' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1281787","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","sessilis","Psychotria sessilis","Vell.",NA,"R. R. Guedes","1988","08","22","Brazil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, Sítio Sophronites.","-42.5308","-22.2819",NA,NA,"NY01281787","NY01281787_01",NA,NA,NA,"s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1742438' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","1033907","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","P. G. Delprete","A. C. Sevilha","1997","12","01","Brazil","Distrito Federal","Brasília","Fazenda Água Limpa. Mata de galeria do Córrego Capetinga; linha 2.","-47.9294","-15.7797",NA,NA,"NY01033907","NY01033907_01",NA,NA,NA,"1729",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228355' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1005531","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","J. H. Kirkbride Jr.","Y. E. J. Mexia","1930","05","14","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda de Grasiuma.","-42.8817","-20.7542",NA,NA,"NY01005531","NY01005531_01",NA,NA,NA,"4694","700","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090588' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01096294","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","J. H. Kirkbride Jr.","Collector unknown","1901","10","24","Brazil","São Paulo","Sao Paulo","Horto da Cantareira.","-46.63","-23.5403",NA,NA,"NY01096294","NY01096294_01",NA,NA,NA,"s.n.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1236278' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","880162","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.",NA,"A. Quinet","2001","08","29","Brazil","Minas Gerais","Itamonte","Parque Nacional de Itatiaia. Serra Negra, trilha do Matão","-44.6853","-22.3214",NA,NA,"NY00880162","NY00880162_01",NA,NA,NA,"629","1800",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2536805' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","502398","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","P. G. Delprete","E. Inácio","1995","11","03","Brazil","Pernambuco","Caruaru","Murici, Brejo dos Cavalos","-36","-8.405",NA,NA,"NY00502398","NY00502398_01",NA,NA,NA,"124","1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604977' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1033911","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","J. H. Kirkbride Jr.","H. S. Irwin","1966","02","04","Brazil","Distrito Federal","Brasília","Fazenda Vargem Bonita, ca. 10 km S. of Brasília","-47.9167","-15.87367",NA,NA,"NY01033911","NY01033911_01",NA,NA,NA,"12254","975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228370' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1005571","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","C. M. Taylor","M. C. W. Vieira","1982","05","29","Brazil","Minas Gerais",NA,"Fazenda Monte Alegre. Monte Belo.",NA,NA,NA,NA,"NY01005571","NY01005571_01",NA,NA,NA,"550",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1093903' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1005535","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","P. G. Delprete","F. S. de Araújo","2001","07","27","Brazil","Minas Gerais",NA,"Lima Duarte. Arredores do P.E. do Ibitipoca, estrada para o distrito de Moreiras.",NA,NA,NA,NA,"NY01005535","NY01005535_01",NA,NA,NA,"107",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090602' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","1005540","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.",NA,"G. Gardner",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"NY01005540","NY01005540_01",NA,NA,NA,"X4728",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090645' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","502397","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","P. G. Delprete","E. Inácio","1995","09","04","Brazil","Pernambuco","Caruaru","Murici, Brejo dos Cavalos","-36","-8.405",NA,NA,"NY00502397","NY00502397_01",NA,NA,NA,"71","1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604976' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","01198641","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","C. M. Taylor","A. M. Amorim","2006","02","09","Brazil","Minas Gerais","Santa Maria do Salto","Divisa entre Bahia e Mina Gerais. Fazenda Duas Barras. Reserva do Alto Cariri. Trilha da Divisa Bahia-Minas Gerais","-40.0544","-16.4064",NA,NA,"NY01198641","NY01198641_01",NA,NA,NA,"5627","950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332220' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","684345","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","C. M. Taylor","W. W. Thomas","2001","10","25","Brazil","Bahia","Boa Nova","Fazenda Sao José entrance 8.8 km E of Boa Nova on road to Dario Meira","-40.145367","-14.39383",NA,NA,"NY00684345","NY00684345_01",NA,NA,NA,"12601","860","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=232199' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","501337","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.",NA,"P. G. Delprete","1998","12","05","Brazil","Santa Catarina","Lauro Muller","Loc. Novo Horizonte, estz. SC-403, km 12, proprietade Olavo Mariotti","-49.47","-28.38",NA,NA,"NY00501337","NY00501337_01",NA,NA,NA,"6987","420","420","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=605019' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1005551","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","J. H. Kirkbride Jr.","H. S. Irwin","1958","12","07","Brazil","Minas Gerais","Ponte Nova","Fazenda Varginha, 12 km. E. of Ponte Nova.","-42.9086","-20.4164",NA,NA,"NY01005551","NY01005551_01",NA,NA,NA,"2251",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090681' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","502384","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","J. H. Kirkbride Jr.","G. G. Hatschbach","1970",NA,NA,"Brazil","Paraná","Cerro Azul","Morro Grande","-49.2608","-24.8236",NA,NA,"NY00502384","NY00502384_01",NA,NA,NA,"25592",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=604996' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","1033910","PreservedSpecimen","Plantae","Rubiaceae","Psychotria","vellosiana","Psychotria vellosiana","Benth.","J. H. Kirkbride Jr.","F. C. da Silva","1980","03","15","Brazil","Distrito Federal","Brasília","QNL Taguatinga Norte.","-47.9294","-15.7797",NA,NA,"NY01033910","NY01033910_01",NA,NA,NA,"262",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228369' target='other'> <mi>dwc_moreinfo</mi></a>","South America","sheet",NA,"Magnoliophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
