"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","infraspecificEpithet","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","previousCatalogNumber","sex"
"141","2021-04-07 11:46:21-03","UFMS","CGMS","48863","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A.L.B. Sartori",NA,"M.G. Pereira; A.L.B. Sartori; M. Rocha; J.P.S.P. Bento","34","2014","12",NA,"Brasil","Próximo a estrada vicinal, 1,7 km a oeste da rodovia MS-162, 5km a noroeste de Dois Irmãos do Buriti.",NA,"Inflorescência amarronzada. Fruto ausente. Habitat: Cerradão, trilha da mata. Habito: Erva. 0,15 m de altura.","CGMS1078813",NA,"10","Mato Grosso do Sul","Dois Irmãos do Buriti","-55.3252778","-20.6744445","284","284",NA,NA,"2014","12","16","-55,3252778","-20,6744445",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-04-07 11:46:21-03","UFMS","CGMS","48810","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","T.R.F. Sinani",NA,"T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","401","2014","12",NA,"Brasil","Arredores do Pesqueiro Papi.",NA,NA,"CGMS1078760",NA,"11","Mato Grosso do Sul","Aquidauana","-55.8233334","-20.4611111","113","113",NA,NA,"2014","12","11","-55,8233334","-20,4611111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-04-07 11:46:21-03","UFMS","CGMS","67557","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"A. Pott; V.J. Pott & L.C.P. Lima","8355","2000","10",NA,"Brasil","Reserva da Embrapa Gado de Corte.",NA,"Flor preta. Rizoma aromático. Habitat: Cerradão, beira de estrada. Solo areno-argiloso. Relevo inclinado suave. Habito: Erva prostrada, rosulada. Esparsa.","CGMS1100518",NA,"30","Mato Grosso do Sul","Campo Grande","-54.7266667","-20.4241667",NA,NA,NA,NA,NA,NA,NA,"-54,7266667","-20,4241667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-07 11:46:21-03","UFMS","CGMS","71417","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"C. O. Miranda; S. G. Batista; L. E. Silva; A. Pott","19","2018","11",NA,"Brasil","Fazenda Santa Fé. Parque Nacional da Serra da Bodoquena",NA,NA,"CGMS1104195",NA,"02","Mato Grosso do Sul","Jardim","-56.7541667","-21.5122222","5193","5193",NA,NA,NA,NA,NA,"-56,7541667","-21,5122222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-04-07 11:46:21-03","UFMS","CGMS","46687","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"V.H.S. Brito; A.L. Simal; B.A. Coutinho; P.P. Vaz; A. Pott","3","2014","11",NA,"Brasil","Distrito de Piraputanga, Retiro Batista.",NA,"Inflorescência marrom escura. Fruto ausente. Raíz tuberosa. Habitat: Ambiente antropizado. Habito: Erva. 20 cm de altura.","CGMS1076658",NA,"24","Mato Grosso do Sul","Aquidauana","-55.4994444","-20.4561111","172","172",NA,NA,"2014","11","24","-55,4994444","-20,4561111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-07 11:46:21-03","UFMS","CGMS","65138","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"A.C. Rodrigues; A. Pott; K.C.B.S. Santos; A.C. Rodrigues","66","2017","10",NA,"Brasil","Parque Estadual das Nascentes do Rio Taquari.",NA,"Flor castanha. Habitat: Borda de Vereda com degraus areníticos. Habito: Erva. 5 - 7 cm de altura.","CGMS1098099",NA,"25","Mato Grosso do Sul","Costa Rica","-53.3758334","-18.1083333","546","546",NA,NA,"2017","12","01","-53,3758334","-18,1083333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-04-07 11:46:21-03","UFMS","CGMS","55696","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"A. Pott; V.J. Pott","14896","2007","12",NA,"Brasil","Fazenda São Sebastião.",NA,"Flor castanha. Habitat: Floresta ripária. Solo argiloso preto,Fértil. Relevo vale. Frequente. Habito: Erva rosulada.","CGMS1085663",NA,"06","Mato Grosso do Sul","Bonito","-56.4325","-21.0363889","249","249",NA,NA,NA,NA,NA,"-56,4325","-21,0363889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-04-07 11:46:21-03","UFMS","CGMS","25504","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A.C.S. Brito",NA,"A.C.S. Brito; V.A. Assunção; A.J. Vinholi Júnior","94","2009","02",NA,"Brasil","Furnas do Dionísio.",NA,"Flor verde. Fruto ausente. Habitat: Cerrado. Ambiente ruderal. Habito: Árvore. 10m de altura.","CGMS1054928",NA,"07","Mato Grosso do Sul","Jaraguari","-54.5736111","-20.15",NA,NA,NA,NA,"2009","05","01","-54,5736111","-20,15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-04-07 11:46:21-03","UFMS","CGMS","68295","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"A. Pott; V.J. Pott","13660","2005","11",NA,"Brasil","Baía de Chacororé, 8,5Km de Barão de Melgaço.",NA,"Inflorescência castanha. Fruto não observado. Habitat: Mata mista de cerradão mesotrófico e floresta. Solo litólico, argilo-arenoso. Relevo encosta inferior. Habito: Erva rosulada.","CGMS1101254",NA,"18","Mato Grosso","Barão de Melgaço","-55.9191667","-16.2236111","134","134",NA,NA,NA,NA,NA,"-55,9191667","-16,2236111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-04-07 11:46:21-03","UFMS","CGMS","73035","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"A. Pott; V.J. Pott; I.M. Bortolotto; L.C. Garcia","17126","2015","12",NA,"Brasil","Reserva Legal do Assentamento Santa Mônica.",NA,"Flor castanho escuro. Fruto não observado. Habitat: Cerradão perturbado em regeneração. Solo arenoso vermelho. Relevo meia encosta de ondulado. Esparsa. Habito: Erva rosulada.","CGMS1105842",NA,"08","Mato Grosso do Sul","Terenos","-54.9025","-20.6477777","312","312",NA,NA,"2015","12","08","-54,9025","-20,6477777",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-04-07 11:46:21-03","UFMS","CGMS","68175","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A.L.B. Sartori",NA,"A.L.B. Sartori; F.S. Carvalho; J.R. Fabri; P.R. Souza","2111","2016","12",NA,"Brasil","Margem do rio Salobrinha.",NA,"Sicônio acastanhado. Habitat: Mata ciliar. Habito: Erva. 5 cm de altura.","CGMS1101134",NA,"09","Mato Grosso do Sul","Bela Vista","-56.7875","-22.2016667",NA,NA,NA,NA,NA,NA,NA,"-56,7875","-22,2016667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-04-07 11:46:21-03","UFMS","CGMS","65509","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"A. Pott; V.J. Pott","16595","2014","11",NA,"Brasil","Acampamento Batista, Distrito de Piraputanga, entre Palmeiras e Piraputanga.",NA,"Inflorescência castanha. Fruto não observado. Habitat: Vegetação secundária (gramado) em área de floresta estacional semidecidual. Solo argilo-arenoso. Relevo ondulado em vale de serra. Habito: Erva, raiz tuberosa. Esparsa.","CGMS1098470",NA,"24","Mato Grosso do Sul","Aquidauana","-55.4988889","-20.4558333","147","147",NA,NA,"2014","11","24","-55,4988889","-20,4558333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-07 11:46:21-03","UFMS","CGMS","66369","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"D.J.G. Morais; A. Pott; R.M. Corrêa; M.R.A. Bogarin","1","2016","11",NA,"Brasil","Fazenda Cristo Redentor (7 Km W da sede).",NA,"Flor marrom avermelhada. Fruto ausente. Habitat: Floresta Estacional Decidual. Solo Argiloso. Habito: Erva. 10 cm.","CGMS1099330",NA,"07","Mato Grosso do Sul","Miranda","-57.0452777","-19.8777778","156","156",NA,NA,"2016","11","07","-57,0452777","-19,8777778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-04-07 11:46:21-03","UFMS","CGMS","67556","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"A. Pott; V.J. Pott; A. L.B. Sartori; S. Aragaki; L.C.P. Lima; M. Moraes","8837","2001","04",NA,"Brasil","Rio Caracol, rodovia BR-267.",NA,NA,"CGMS1100517",NA,"04","Mato Grosso do Sul","Bela Vista","-56.4338889","-21.2997222",NA,NA,NA,NA,NA,NA,NA,"-56,4338889","-21,2997222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-04-07 11:46:21-03","UFMS","CGMS","48728","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","T.R.F. Sinani",NA,"T.R.F. Sinani; T.C. Piva; N.F. Silva; J.R. Fabri; A.L.B. Sartori","319","2014","12",NA,"Brasil","Estrada vicinal, próximo a 1,3 km da Rodovia MS-162.",NA,"Fruto esverdeado. Habitat: Fragmento de Cerrado. Habito: Erva. 0,15 m de altura.","CGMS1078677",NA,"10","Mato Grosso do Sul","Dois Irmãos do Buriti","-55.3216667","-20.6741667","282","282",NA,NA,"2014","12","10","-55,3216667","-20,6741667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-04-07 11:46:21-03","UFMS","CGMS","72454","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"A. Pott","16657","2014","11",NA,"Brasil","Estrada MS-450, 4,3 km a norte da Rodovia BR-262.",NA,"Flor castanha. Fruto não observado. Habitat: Regeneração de Cerradão raleado / desmatado, com gado. Solo argiloso litólico de conglomerado. Relevo morrote em ondulado. Esparsa. Habito: Erva rosulada com raiz tuberosa.","CGMS1105259",NA,"28","Mato Grosso do Sul","Dois Irmãos do Buriti","-55.4358333","-20.4977777","120","120",NA,NA,NA,NA,NA,"-55,4358333","-20,4977777",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-04-07 11:46:21-03","UFMS","CGMS","67558","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"A. Pott; J.S.V. Silva; M.M. Abdon; M.P. Silva","12434","2004","12",NA,"Brasil","Fazenda Três Irmãs, Sub-região de Aquidauana, Pantanal.",NA,"Flor esverdeada. Habitat: Cerradão mesotrófico com Magonia, Myracrodruon, Rollinia. Solo arenoso escuro. Relevo plano convexo. Habito: Erva rosulada. Esparsa.","CGMS1100519",NA,"11","Mato Grosso do Sul","Aquidauana","-55.7772223","-20.0433333","150","150",NA,NA,NA,NA,NA,"-55,7772223","-20,0433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-04-07 11:46:21-03","UFMS","CGMS","68301","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"A. Pott; V.J. Pott; G. Hatschbach; J. Silva; A.C.M. Cristaldo","10461","2002","11",NA,"Brasil","Estrada MS-382, 15Km W de Bonito.",NA,"Flor púrpura. Habitat: Resto de floresta ripária. Solo argiloso preto. Relevo vale. Frequente. Habito: Erva rosulada.","CGMS1101259",NA,"08","Mato Grosso do Sul","Bonito","-56.6130556","-21.0305556","470","470",NA,NA,"2020",NA,NA,"-56,6130556","-21,0305556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-07 11:46:21-03","UFMS","CGMS","28598","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"S.A. Cunha","234","2008","11",NA,"Brasil","Assentamento Monjolinho. Lote 145.",NA,"Flor marrom. Raiz com odor. Coordenadas originais 20°82#?#S 55°63#?#W Habitat: Próximo à casa. Habito: Erva prostrada. 0,15m de altura.","CGMS1058051",NA,"07","Mato Grosso do Sul","Anastácio","-55.8069000244141","-20.4836006164551","200","200","80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-04-07 11:46:21-03","UFMS","CGMS","77299","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Geisseli Leite; Vanessa Torres, Igor A. R. Amorim","1","2018","09",NA,"Brasil",NA,NA,"Flor roxa. Fruto verde com tricomas. Habitat: Floresta Estacional Semidecidual Habito: Erva prostrada.","CGMS1110287",NA,"29","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2021-04-07 11:46:21-03","UFMS","CGMS","6018","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"R.M.F. Schardong","237","1998","01",NA,"Brasil","Sítio Recanto.",NA,NA,"CGMS1015736",NA,"24","Mato Grosso do Sul","Camapuã","-54.0438995361328","-19.531400680542",NA,NA,"123887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-04-07 11:46:21-03","UFMS","CGMS","7075","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","U.M. Resende",NA,"R. Schardong","238","1998","01",NA,"Brasil","Sítio Recanto de Sant#?#ana.",NA,"Nativa. Habitat: Terrestre. Habito: Erva.","CGMS1015735",NA,"24","Mato Grosso do Sul","Camapuã","-54.0438995361328","-19.531400680542",NA,NA,"123887","auto","1998","04","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-04-07 11:46:21-03","UFMS","CGMS","22883","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"A.E.P. Quevedo; et al.","4","2008","10",NA,"Brasil","Fazenda Santo Expedito.",NA,"Fruto marrom-esverdeado. Em 'terra vermelha'. Habitat: Cerrado. Habito: Erva rasteira.","CGMS1052302",NA,"26","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto","2008","12","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2021-04-07 11:46:21-03","UFMS","CGMS","30539","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Pott",NA,"C.O. Dourado; T.S. Yule; M.T. Oliveira; A. Pott","173","2010","11",NA,"Brasil","RPPN Eliezer Batista.",NA,"Flor do tipo figo aberto verde. Habitat: Cerradão. Solo com afloramento rochoso. Habito: Erva. 0,10m de altura.","CGMS1059949",NA,"24","Mato Grosso do Sul","Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto","2010","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2021-04-07 11:46:21-03","UFMS","CGMS","20003","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","A. Guglieri",NA,"A. Guglieri; F.J.M. Caporal","1245","2007","02",NA,"Brasil","Fazenda Nova Esperança.",NA,NA,"CGMS1049401",NA,"19","Mato Grosso do Sul","Sidrolândia","-54.9613990783691","-20.9319000244141",NA,NA,"73119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-27 13:50:39-03","UFS","ASE","24850","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Ribeiro, IM",NA,"Ribeiro, IM","2","2012","07","Southern America","Brasil","Povoado Saúde",NA,"Erva com cerca de 7 cm. Solo argiloso.; Erva com cerca de 7 cm. Solo argiloso.; Cerrado.","ASE0006144","ASE0006144","25","Sergipe","Santana do São Francisco","-36.607778","-10.291111",NA,NA,NA,NA,"2012",NA,NA,"-36.607778","-10.291111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-09 11:41:15-03","UFS","ASE","42506","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Fabricante, JR",NA,"Silva, FO; Fabricante, JR","309","2018","06","Southern America","Brasil","PARNA Serra de Itabaiana, Serra de Itabaiana",NA,"Erva - aprox. 10 cm de altura. Infrutescência capítulo de coloração creme. Folha em roseta de coloração verde claro na face abaxial e verde escuro na face adaxial formato cuneiforme apresenta pilosidade.&nf;; Mata Atlântica","ASE0043988",NA,"11","Sergipe","Areia Branca","-37.192321","-10.443847","90","90",NA,NA,"2018","06","13","-37.192321","-10.443847",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-03-01 16:35:49-03","UNICAMP","UEC","123748","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Ribeiro, JELS",NA,"Farias, RR; França, AR","362","2001","03",NA,"Brazil","Fazenda Lourdes, Alto do Comandante.",NA,"erva. Flor creme esverdeada, frequente no local. Substrato pedregoso.",NA,NA,"18","Piauí","Campo Maior","-43.067222","-4.878611","150","150",NA,NA,"2002","03",NA,"-43.067222","-4.878611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-03-01 16:35:49-03","UNICAMP","UEC","11507","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Tamashiro, JY",NA,"Shepherd, GJ; Andrade, JB","6122","1977","11",NA,"Brazil","Estrada entre Curitiba e Ponta Grossa, km 96.",NA,"Erva. Inflorescência esverdeada.",NA,NA,"04","Paraná",NA,NA,NA,"900","900",NA,NA,"1979","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-03-01 16:35:49-03","UNICAMP","UEC","11509","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Tamashiro, JY",NA,"Shepherd, GJ; Andrade, JB; Monteiro, R","4089","1976","12",NA,"Brazil","Rodovia de Miranda a Campão",NA,"Herbácea, centro do receptáculo roxo com exterior esverdeado.",NA,NA,"15","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"1979","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-03-01 16:35:49-03","UNICAMP","UEC","121571","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Ribeiro, JELS",NA,"Alencar, ME","1220","2001","04",NA,"Brazil","Cachoeira do Riachão - Parna de Sete Cidades, 1ª cidade",NA,"Subarbusto ca. 30cm, inflorescência esverdeadas, freq. média. Substrato arenoso.",NA,NA,"16","Piauí","Piracuruca","-41.694167","-4.107806","165","165",NA,NA,"2002","03",NA,"-41.694167","-4.107806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-03-01 16:35:49-03","UNICAMP","UEC","204229","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Pilon, NAL",NA,"Pilon, NAL; Durigan, G","308","2019","02",NA,"Brazil","Estação Ecológica de Águas de Santa Bárbara",NA,"Erva, 6 cm de altura, encontrada em solos bem drenados a plena luz; Campo Cerrado","UEC183045","UEC183045","19","São Paulo","Águas de Santa Bárbara","-49.242153","-22.810417",NA,NA,NA,NA,"2019","02","19","-49.242153","-22.810417",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-01 16:35:49-03","UNICAMP","UEC","41380","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Berg, CC",NA,"Irwin, HS; Souza, R; Reis dos Santos, R","10675","1965","11",NA,"Brazil","ca. 12km W of Taguatinga road to Brasilândia.",NA,"Rhizomatous herb. ?Inflorescences yellow-green. Occasional. Cerrado.",NA,NA,"26","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-01 16:35:49-03","UNICAMP","UEC","48057","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","São-José, P",NA,"Semir, J; et al.","20032","1987","12",NA,"Brazil","Serra dos Pirineus, subida ao Morro do Frota, 920m, campo rupestre.",NA,"Erva 15cm inflorescência atro purpurea, planta rosulada, crescendo em beira de mata, próximo a cerrado.","UEC121973",NA,"10","Goiás","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2014","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-03-01 16:35:49-03","UNICAMP","UEC","142052","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","São-José, P",NA,"Gomes, SM; Simões, AO; Singer, RB; Boer, T","526","2003","02",NA,"Brazil","Km 496 de Terenos",NA,"Esva, inflorescência verde.","UEC121965",NA,"19","Mato Grosso do Sul","Terenos","-54.8602981567383","-20.4421997070312",NA,NA,"52758","auto","2014","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-03-01 16:35:49-03","UNICAMP","UEC","11508","S","Plantae","Magnoliopsida",NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Hatschbach, G",NA,"Kummrow, R; Anderson, WR","1099","1976","03",NA,"Brazil","Parque Vila Velha.",NA,"No campo.",NA,NA,"12","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"46557","auto","1976","03","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Badini, J.",NA,"Colório, C.","s.n.",NA,NA,NA,"Indisponível",NA,NA,"Erva, flore pálidas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,"Badini, J.; Lisboa, M.A.","s.n.","1972","04",NA,"Brasil","Lavras Novas",NA,NA,NA,NA,NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Badini, J.",NA,"Badini, J.","s.n.","1972","04",NA,"Brasil","Lavras Novas, Serra de Lavras Novas",NA,"Erva de flores pálidas",NA,NA,"25","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","1972","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Badini, J.",NA,"Badini, J.; Luiz, J.","s.n.","1976","10",NA,"Brasil","Rodrigo Silva, Campo",NA,"Erva, flores marrom-esverdeadas",NA,NA,"01","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-06 09:56:37-03","UFOP","OUPR",NA,"PreservedSpecimen","Plantae",NA,NA,"Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Badini, J.",NA,"Badini, J.","s.n.","1938",NA,NA,"Brasil","Rodrigo Silva, Campo",NA,"Erva com flor esverdeada",NA,NA,NA,"Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-01-17 11:26:56-02","PUCRS","MPUC","9745","S","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.","Equipe do Projeto",NA,"P. Brack",NA,"1989","02","South America","Argentina","Porto Azara, arroio Chimiray I",NA,NA,NA,NA,"20","Misiones","Apóstoles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"2",NA,NA,NA,NA,NA
"183","2019-01-17 11:26:56-02","PUCRS","MPUC","12604","S","Plantae",NA,"Rosales","Moraceae","Dorstenia","brasiliensis","Dorstenia brasiliensis","Lam.",NA,NA,NA,NA,"1991","10","South America","Brasil","Minas do Camaquã",NA,"Rochas de arenito, conglomerado, vegetação aberta, solo arenoso e raso",NA,NA,"08","RS","Caçapava do Sul","-53.4913888889","-30.5125",NA,NA,NA,NA,NA,NA,NA,"-53.4913888889","-30.5125000000","Magnoliopsida",NA,NA,"1",NA,NA,NA,NA,NA
