"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","typeStatus","infraspecificEpithet","relatedCatalogItem","previousCatalogNumber","sex"
"159","2019-08-27 13:28:26-03","IAP","PACA-AGP","3566","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S.Marchioretto","Rambo, B.",NA,"1940","01","17",NA,"Brasil","GO",NA,"-47.334400177002","-15.5371999740601",NA,NA,NA,"Habitat: In siccis graminosis. Fenofase: flor","PACA003566",NA,"Formosa","113054","auto","2001","10",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"160","2019-08-27 13:28:26-03","IAP","PACA-AGP","85817","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S. Marchioretto","C.A.B. Miranda","14","1982","05","10",NA,"Brasil","PB","Souza","-38.5553016662598","-6.89027976989746",NA,NA,NA,NA,"PACA085817",NA,"Cajazeiras","20201","auto","2002","03",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"161","2019-08-27 13:28:26-03","IAP","PACA-AGP","85793","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S. Marchioretto","S. Bona",NA,"1992","03","27",NA,"Brasil","PI",NA,"-42.1685981750488","-4.82777976989746",NA,NA,NA,"Hábito: erva","PACA085793",NA,"Campo Maior","41673","auto","2001","07",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"162","2019-08-27 13:28:26-03","IAP","PACA-AGP","85331","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S. Marchioretto","D.A. Passos",NA,"1984","07","11",NA,"Brasil","PI","Fazenda Oiticica a 6 km de Campo Maior","-42.1685981750488","-4.82777976989746",NA,NA,NA,"flor cor branca. Habitat: chapada Hábito: erva","PACA085331",NA,"Campo Maior","41673","auto","1998","10",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"163","2019-08-27 13:28:26-03","IAP","PACA-AGP","85330","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S. Marchioretto","D.A. Passos",NA,"1993","05","01",NA,"Brasil","PI","Faz. Oiticica","-42.1685981750488","-4.82777976989746",NA,NA,NA,"comportamento independente, muito freqüente, flor cor branca. Habitat: Campos abertos Hábito: herbáceo","PACA085330",NA,"Campo Maior","41673","auto","1998","10",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"164","2019-08-27 13:28:26-03","IAP","PACA-AGP","85332","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","M.S. Marchioretto","A.B. De Souza",NA,"1978","05","01",NA,"Brasil","PI",NA,"-41.7769012451172","-4.2733302116394",NA,NA,NA,"Habitat: no campo sujo","PACA085332",NA,"Piripiri","32461","auto","1998","10",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"165","2019-08-27 13:28:26-03","IAP","PACA-AGP","103236","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","E. Freitas",NA,"2008","12","22",NA,"Brasil","RS","Faz. De Joaquim Paz.","-55.1310997009277","-29.5503005981445",NA,NA,NA,"Habitat: em campo arenoso","PACA103236",NA,"São Francisco de Assis","48310","auto","2008","12",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"166","2019-08-27 13:28:26-03","IAP","PACA-AGP","87680","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","E. Freitas","E. Freitas",NA,"2004","02","11",NA,"Brasil","RS","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,NA,NA,"coletada em área de campo limpo, de solo arenoso e seco onde ocorre o processo de arenização.&nf;conf. por M. S. Marchioretto em 04.2005","PACA087680",NA,"São Francisco de Assis","48310","auto","2004","03","26",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"167","2019-08-27 13:28:26-03","IAP","PACA-AGP","106505","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","405","2010","02","24",NA,"Brasil","RS","fazenda Guajuviras","-55.54645","-29.71065",NA,NA,NA,"Habitat: campo com arenização","PACA106505",NA,"Alegrete",NA,NA,"2010","02",NA,"55°32.787'W","29°42.639'S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"168","2019-08-27 13:28:26-03","IAP","PACA-AGP","106506","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","406","2010","02","24",NA,"Brasil","RS","fazenda Guajuviras","-55.54645","-29.71065",NA,NA,NA,"Habitat: Campo com arenização","PACA106506",NA,"Alegrete",NA,NA,"2010","02",NA,"55°32.787'W","29°42.639'S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"169","2019-08-27 13:28:26-03","IAP","PACA-AGP","106517","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","417","2010","02","25",NA,"Brasil","RS","RS 377, Km 345","-55.370722","-29.598806",NA,NA,NA,"Trecho em acesso secundário e principal a S. Francisco Habitat: Local com arenização, butiazal ao norte","PACA106517",NA,"São Francisco de Assis",NA,NA,"2010","03",NA,"55°22'14.6W","29°35'55.7S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"170","2019-08-27 13:28:26-03","IAP","PACA-AGP","106524","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","424","2010","02","25",NA,"Brasil","RS","RS 377, Km 345","-55.370722","-29.598806",NA,NA,NA,"Trecho em acesso secundário e principal a S. Francisco; Habitat: Local com arenização, butiazal ao sul","PACA106524",NA,"São Francisco de Assis",NA,NA,"2010","03",NA,"55°22'14.6W","29°35'55.7S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"171","2019-08-27 13:28:26-03","IAP","PACA-AGP","106525","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","425","2010","02","25",NA,"Brasil","RS","RS 377, Km 345","-55.370722","-29.598806",NA,NA,NA,"Trecho em acesso secundário e principal a S. Francisco; Habitat: Local com arenização, butiazal ao sul","PACA106525",NA,"São Francisco de Assis",NA,NA,"2010","03",NA,"55°22'14.6W","29°35'55.7S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"172","2019-08-27 13:28:26-03","IAP","PACA-AGP","106526","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","426","2010","02","25",NA,"Brasil","RS","RS 377, Km 345","-55.370722","-29.598806",NA,NA,NA,"Trecho em acesso secundário e principal a S. Francisco; Habitat: Local com arenização, butiazal ao sul","PACA106526",NA,"São Francisco de Assis",NA,NA,"2010","03",NA,"55°22'14.6W","29°35'55.7S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"173","2019-08-27 13:28:26-03","IAP","PACA-AGP","106535","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","435","2010","02","25",NA,"Brasil","RS","acesso secundário, 2km da cidade","-55.20925","-29.5245",NA,NA,NA,"Habitat: campo sujo","PACA106535",NA,"São Francisco de Assis",NA,NA,"2010","03",NA,"55°12'33.3W","29°31'28.2S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"174","2019-08-27 13:28:26-03","IAP","PACA-AGP","106536","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","Marchioretto, M. S.","436","2010","02","25",NA,"Brasil","RS","Acesso secundário, 5 km da cidade","-55.20925","-29.5245",NA,NA,NA,"Habitat: campo sujo","PACA106536",NA,"São Francisco de Assis",NA,NA,"2010","03",NA,"55°12'33.3W","29°31'28.2S","Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"175","2019-08-27 13:28:26-03","IAP","PACA-AGP","85778","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","St. G. Beck","M. Serrano","121","1993","01","11",NA,"Bolívia",NA,"Dep. Chuquisaca, Prov. Luis Calvo, a 20km de la localidad Boyuibe, Estación Experimental El Salvador",NA,NA,"700","700",NA,"herbácea 0,50m, pouco freqüente;","PACA085778",NA,NA,NA,NA,"1994",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"176","2019-08-27 13:28:26-03","IAP","PACA-AGP","85779","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","tomentosa","Froelichia tomentosa","(Mart.) Moq.","M.S. Marchioretto","R. de Michel","2499","1999","05","18",NA,"Bolívia",NA,"Dept. Santa Cruz, Prov. Cordillera, Izozog. Del Cruce del Espino hacia La Brecha, a 30km del gaseoducto",NA,NA,"400","400",NA,"herbia abundante de 60cm, cabezuelas blancas; Habitat: al borde del camino","PACA085779",NA,NA,NA,NA,"2001","03",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"177","2019-08-27 13:28:30-03","IAP","PACA-AGP","106462","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Hebanthe","spicata","Hebanthe spicata","Mart.","M. S. Marchioretto","L. Krieger","18442","1981","07","15",NA,"Brasil","MG",NA,"-42.0703010559082","-16.8497009277344",NA,NA,NA,"Habitat: Arbusto (2-3M) folhas verde-amarelado, flores amareloesverdeadas.","PACA106462",NA,"Araçuai","46442","auto","2010","01",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"178","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0000380","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","T. M. Pedersen","G. Hatschbach; O. S. Ribas, F. Deodato","65888","1997","1","17",NA,"Brazil","Bahia","Lagoa do Leito (Mun. Paramirim).","-42.239951","-13.439594",NA,NA,NA,"Ascendente, flor alvescente. Caatinga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-11-21 14:30:01-03","UFJF","CESJ","18442","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Hebanthe","spicata","Hebanthe spicata","Mart.","M.S.Marchioretto","L. Krieger","CESJ18442","1981","07","15","América do Sul","Brasil","Minas Gerais",NA,"-42.0703010559082","-16.8497009277344",NA,NA,NA,"Arbusto (1 - 2m.), folhas verde-amarelado, flores amarelo-esverdeado.","CESJ018442","CESJ018442 CESJ018442_1","Araçuaí","46442","auto","2010","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2021-04-07 11:40:36-03","UFMS","CGMS","36400","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","interrupta","Froelichia interrupta","(L.) Moq.",NA,"A. Pott; V.J. Pott","13977","2006","02","09",NA,"Brasil","Mato Grosso do Sul","Fazenda Colorado da Ponte, Distrito de Taboco.","-54.8293991088867","-19.8316993713379",NA,NA,NA,"Flar esbranquiçada. Fruto esbranquiçado. Habitat: Vegetação secundária de cerrado. Solo arenoso. Relevo encosta inferior de ondulado. Habito: Erva ereta. Esparsa. 1,00-2,00m de altura.","CGMS1065805",NA,"Corguinho","56513","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-11-27 13:45:34-03","UFS","ASE","11820","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Oliveira, DG","Santos, CS","189","2008","07","11","Southern America","Brasil","Sergipe",NA,"-37.684167","-9.805278",NA,NA,NA,"Erva de 50 cm. Flor brancas. Poucas folhas.&nf;; Erva de 50 cm. Flor brancas. Poucas folhas.","ASE0020285","ASE0020285","Poço Redondo",NA,NA,"2012","07","31","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-27 13:45:34-03","UFS","ASE","21360","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Oliveira, DG","Oliveira, DG; Almeida, ES; Gonçalves, FB","309","2011","08","31","Southern America","Brasil","Sergipe","Povoado Lagoa Grande, Fazenda São Pedro, lado esquerdo da estrada principal em direção ao Assentamento São Judas Tadeu","-37.411008","-10.033644",NA,NA,NA,"Herbácea escandente.Flores brancas. Fohas pilosas na face abaxial. Altura da planta suporte ca. 2 m.; Herbácea escandente.Flores brancas. Fohas pilosas na face abaxial. Altura da planta suporte ca. 2 m.; Caatinga","ASE0027583","ASE0027583","Porto da Folha",NA,NA,"2012","07","31","-37.411008","-10.033644",NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-27 13:45:34-03","UFS","ASE","25105","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Oliveira, DG","Prata, AP; Oliveira, DG; Gomes, LA; Barbosa, P; Santos, E","3253","2012","08","08","Southern America","Brasil","Sergipe","Povoado Lagoa do Rancho, Entrando do lado esquerdo em direção a fazenda do Srº Emanuel.","-37.278056","-9.917222",NA,NA,NA,"Herbácea escandente, ca de 90cm. Folha pilosas. Flores amarelas. UTM: 0670055 & 8897859.; Herbácea escandente, ca de 90cm. Folha pilosas. Flores amarelas. UTM: 0670055 & 8897859.; Caatinga.","ASE0030159","ASE0030159","Porto da Folha",NA,NA,"2012","09",NA,"-37.278056","-9.917222",NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-11-27 13:45:34-03","UFS","ASE","35734","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Silva, ACC","Almeida, ES","437","2014","08","04","Southern America","Brasil","Sergipe","Área de pastagem, solo arenoso.","-37.684167","-9.805278",NA,NA,NA,"Herbácea. Número do conglomerado: 022, Coordenadas UTM do ponto central: E (0651301m) e N (8905331m), número da subunidade: 1, número da subparcela: 09, número da árvore: 09CF9.","ASE0004011","ASE0004011","Poço Redondo",NA,NA,"2014","11","27","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA,NA
"185","2019-11-27 13:45:34-03","UFS","ASE","4283","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Oliveira, DG","Fonseca, MR","ASE4283","1986","04","17","Southern America","Brasil","Sergipe","Faz. Barra da Onça","-37.684167","-9.805278",NA,NA,NA,"Erva. Flores alvas.; Erva. Flores alvas.; Caatinga hiperxerófila arborea em solo arenoso","ASE0015578","ASE0015578","Poço Redondo",NA,NA,"2012","07","31","-37.684167","-9.805278",NA,NA,NA,NA,NA,NA,NA,NA
"186","2019-11-27 13:45:34-03","UFS","ASE","34362","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","(Roem. & Schult.) Seub.","Figueiredo, MA","Farias, MCV; Figueiredo, MA; Santos, E","549","2014","10","10","Southern America","Brasil","Sergipe","Povoado Jenipapo","-36.3454","-10.2744",NA,NA,NA,"Herbácea ca. 60 cm. inflorescência alva.; Restinga.","ASE0032998","ASE0032998","Ilha das Flores",NA,NA,"2015","06","09","-36.3454","-10.2744",NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-07-14 20:55:49-03","UFCG","CSTR","3939","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Lucena, M.F.A.","Anselmo, A.F.; Lucena, D.","20","2011","04","26",NA,"Brasil","Paraíba","Caatinga arbustiva- arbórea aberta; Solo: Raso, areno-pedregoso.","-37.3975","-7.025","288","288",NA,"Erva ereta ca. 35cm de alt; flores com cálice verde e corola branco.; Início da área adjacente a reserva legal da RPPN Tamanduá.",NA,NA,"Santa Terezinha",NA,NA,"2011","04","26","-37.3975","-7.025",NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-06-04 14:51:52-03","UFCG","CSTR","4012","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Nóbrega, I.V.P.","Nóbregra, I.V.P.","96","2010","04","21",NA,"Brasil","Paraíba","Caatinga","-37.2495","-7.070028","280","280",NA,"Erva ca 50ca alt., flores brancas.; Sáitio Farinha dos Gatos",NA,NA,"Patos",NA,NA,"2010","04","21","-37.2495","-7.070028",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-24 11:01:04-03","UFCG","CSTR","6150","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Lucena, M.F.A.","Fernando, E.M.P.; Lopes, T. & Silva, P.","74","2013","06","01",NA,"Brasil","Pernambuco","Caatinga arbustiva-arbórea aberta.","-37.01","-7.479306","685","685",NA,"Erva, ca. 30cm, folhas membranáceas, flor de cor creme.; Próximo ao açude velho.",NA,NA,"Itapetim",NA,NA,"2013","06","01","-37.01","-7.479306",NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-06-04 14:51:52-03","UFCG","CSTR","5117","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Lucena F","Silva, F.G.; Lucena F; Medeiros, R. & Silva, R.H.","51","2014","02","22",NA,"Brasil","Paraíba","Mata ciliar herbacea-arbustiva e antropizada, solo aluvião-arenoso","-37.45125","-6.477694","148","148",NA,"Erva decumbente ca 20 cm, folhas membranaceas, calice de cor amarela",NA,NA,"São Bento",NA,NA,"2014","04","30","-37.45125","-6.477694",NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-06-04 14:51:52-03","UFCG","CSTR","3551","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Lucena, D.S.","Lucena, D.S.; Silva, C.G. & Lucena, M.F.A.","54","2011","03","25",NA,"Brasil","Paraíba","Caatinga-arbustiva-arbórea-densa","-37.3975","-7.007",NA,NA,NA,"Erva ereta, caule verde aroseado, folhas membranáceas, flores creme amarelada.; Trilha de acesso",NA,NA,"Santa Terezinha",NA,NA,"2012","07","14","-37.3975","-7.007",NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-06-04 14:51:52-03","UFCG","CSTR","4812","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Ferreira, C.D.","Ferreira, C.D.; Lucena, D.S.","02","2012","08","24",NA,"Brasil","Paraíba","caatinga","-36.954833","-6.808917","271","271",NA,"Erva ca 50cm alt., flores brancas com interior amarelos; Cachoeira de São Porfírio",NA,NA,"Várzea",NA,NA,"2012","08","24","-36.954833","-6.808917",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-06-04 14:51:52-03","UFCG","CSTR","4000","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Noel, V.","Noel, V.; Lucena, M.F.A. & Santos M.V.","12","2012","03","14",NA,"Brasil","Paraíba","Caatinga arbustiva aberta com ilhas de vegetação e algumas áreas de inselberg, rocha granítica.","-37.234167","-6.976528","262","262",NA,"Erva semidecumbente, flores branas.; Serrote da Lagoa",NA,NA,"Patos",NA,NA,"2012","03","14","-37.234167","-6.976528",NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-06-04 14:51:52-03","UFCG","CSTR","4003","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Lucena, M.F.A.","Lucena, M.F.A.; Angelis, P. d'; Lucena, D. & Rufino, M.K.","2085","2012","04","26",NA,"Brasil","Paraíba","Caatinga arbustiva aberta sobre inselberg com árvores esparsas, rocha granítica.","-37.304472","-7.590833","263","263",NA,"Erva semi decumbente. ramos róseos e flores brancas; Serrote do Espinho Branco.",NA,NA,"Patos",NA,NA,"2012","04","26","-37.304472","-7.590833",NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-06-04 14:51:52-03","UFCG","CSTR","4054","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Nóbrega, I.V.P.","Nóbregra, I.V.P.","s.n.",NA,NA,NA,NA,"Brasil","Paraíba",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,"Erva com ca de 50sm de altura com flores brancas.; Sítio Farinha dos gatos - Serrote 02",NA,NA,"Patos","26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-06-04 14:51:52-03","UFCG","CSTR","4059","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Lucena, M.F.A.","Lucena, M.F.A.; Angelis, P. d'; Lucena, D. & Rufino, M.K.","s.n.",NA,NA,NA,NA,"Brasil","Paraíba",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,"erva semidecumbente;ramos roseos e flores brancas.; Serrote Espinho branco",NA,NA,"Patos","26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-06-04 14:51:52-03","UFCG","CSTR","4050","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Froelichia","humboldtiana","Froelichia humboldtiana","Seub.","Sousa, D.F.","Kícia, M.; Lucena, M.F.A. & Angelis, P. d'","s.n.",NA,NA,NA,NA,"Brasil","Paraíba",NA,"-37.2799987792969","-7.02443981170654",NA,NA,NA,"Sítio Farinha dos gatos - Serrote 01",NA,NA,"Patos","26419","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
