"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","day","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1269","2020-09-12 05:00:02-03","US","US","1057303","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"E. Hassler","1913","11","Paraguay",NA,NA,"Prope San Bernardino",NA,NA,NA,NA,NA,NA,NA,"US02148568","12359",NA,"US02148568_01","South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1270","2020-09-12 05:00:02-03","US","US","2755092","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","1973","3","Brazil","Goiás",NA,"Estado de Goias, Chapada dos Veadeiros, 6-7 km E of Alto Paraiso on road to Nova Roma. Region of cerrado with sand-stone outcrops.",NA,NA,NA,NA,"1400",NA,NA,"US02148629","6507","7","US02148629_01","South America - Neotropics",NA,NA,NA,"Rosales","enneandrum",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1271","2020-09-12 05:00:02-03","US","US","2676472","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","1972","3","Brazil","Bahia",NA,"Estado de Bahia. Espigao Mestre. Espigao Mestre, ca. 100km WSW of Barreiras.",NA,NA,NA,NA,"800",NA,NA,"US02148607","36777","7","US02148607_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1272","2020-09-12 05:00:02-03","US","US","2646070","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"G. A. Black","1954","12","Brazil","Bahia",NA,"Brasil, Estado da Bahia. Barreiras; estrada S. Desiderio",NA,NA,NA,NA,NA,NA,NA,"US02148619","54-17688","23","US02148619_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1273","2020-09-12 05:00:02-03","US","US","3466493","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"G. Hatschbach","1980","3","Brazil","Minas Gerais",NA,"Rod. BR-365, km 261 (mun. Sao Goncalo do Abaete) Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,"US02148584","42811","20","US02148584_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1274","2020-09-12 05:00:02-03","US","US","3493598","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & D. Guimaraes","1991","2","Brazil","Bahia",NA,"Jua (mun. Bom Jesus da Lapa) Bahia.",NA,NA,NA,NA,NA,NA,NA,"US02148599","55136","14","US02148599_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1275","2020-09-12 05:00:02-03","US","US","2278365","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"T. Guedes","1957","5","Brazil","Ceará",NA,"Brasil, Estado de Ceara, Estrada Joazeire - Crate.",NA,NA,NA,NA,NA,NA,NA,"US02148618","363","29","US02148618_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1276","2020-09-12 05:00:02-03","US","US","2741191","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"J. M. Pires & P. Leite","1974","6","Brazil","Roraima",NA,"Rodovia BR-401 entre Boa Vista e Bom Fim (Guiana). Ponto 9, Mata tentendo para cerradoao",NA,NA,NA,NA,NA,NA,NA,"US02148613","14686","27","US02148613_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1277","2020-09-12 05:00:02-03","US","US","2640643","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"B. Balansa","1879","6","Paraguay",NA,NA,"Plateau rocailleuse du Cerro de Yaguarón",NA,NA,NA,NA,NA,NA,NA,"US02148571","3110","17",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1278","2020-09-12 05:00:02-03","US","US","1057304","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"E. Hassler","1913","11","Paraguay",NA,NA,"Prope San Bernardino [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02148567","12359a",NA,NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1279","2020-09-12 05:00:02-03","US","US","2639118","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","1970","1","Brazil","Goiás",NA,"Estado de Goias, Contraforte Central, Gallery forest and adjoining cerrado, ca. 24km N.E. of Catalao.",NA,NA,NA,NA,"875",NA,NA,"US02148592","25389","25","US02148592_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1280","2020-09-12 05:00:02-03","US","US","2646805","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"M. Kuhlmann","1957","5","Brazil","São Paulo",NA,"Proc. Brasil - Estado de Sao Paulo: Sao Simao, Horto Florestal",NA,NA,NA,NA,NA,NA,NA,"US02148577","4134","22","US02148577_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1281","2020-09-12 05:00:02-03","US","US","3594560","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"W. W. Thomas, A. M. Carvalho, J. Jardim & T. G. Bacelar","1996","3","Brazil","Bahia",NA,"Brazil. Bahia. Vitoria da Conquista: 1 km south of BR 415, 14 km east of Vitoria da Conquista.","-40.8022","-14.9928",NA,NA,NA,NA,NA,"US02148598","11100","22","US02148598_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1282","2020-09-12 05:00:02-03","US","US","2639119","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","1970","2","Brazil","Minas Gerais",NA,"Planalto do Brasil, Estado de Minas Gerais, Serra de Anta. ca. 5km N.W. of Paracatu.",NA,NA,NA,NA,"800",NA,NA,"US02148590","25968","4","US02148590_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1283","2020-09-12 05:00:02-03","US","US","922372","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"O. Buchtien","1912","10","Bolivia",NA,NA,"Polo-Polo bei Coroico, Nordyungas. Region subtropical.",NA,NA,NA,NA,"1100",NA,NA,"US02148570","3792",NA,NA,"South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1284","2020-09-12 05:00:02-03","US","US","2959633","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1979","12","Brazil","Distrito Federal",NA,"Brasilia DF. Bacia do Rio Sao Bartolomeu. Brasilia - DF",NA,NA,NA,NA,NA,NA,NA,"US02148585","2998","27","US02148585_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1285","2020-09-12 05:00:02-03","US","US","2646752","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"F. C. Hoehne & A. Gehrt","1936","11","Brazil","São Paulo",NA,"Proc. Brasil - Estado de Sao Paulo: Mogi - Mirim",NA,NA,NA,NA,NA,NA,NA,"US02148579","s.n.","18","US02148579_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1286","2020-09-12 05:00:02-03","US","US","1544137","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"Y. Mexia","1930","3","Brazil","Minas Gerais",NA,"State of Minas Geraes. Vicosa Agricultural College lands; near western boundary. Cut-over woods.",NA,NA,NA,NA,"700",NA,NA,"US02148595","4489","20","US02148595_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1287","2020-09-12 05:00:02-03","US","US","2971010","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"T. Rojas","1945","5","Paraguay",NA,NA,"Paraguay, Balen [illegible text]a - Campo monteralo",NA,NA,NA,NA,NA,NA,NA,"US02148566","12745","24",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1288","2020-09-12 05:00:02-03","US","US","2937901","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"E. P. Heringer","1975","8","Brazil","Goiás",NA,"Brasil, Goias, Brasilia, DF. Sobradinho. Cerrado fertil, arborizado.",NA,NA,NA,NA,"8",NA,NA,"US02148587","14949","28","US02148587_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1289","2020-09-12 05:00:02-03","US","US","2646806","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"M. Kuhlmann","1957","5","Brazil","São Paulo",NA,"Proc. Brasil - Estado de Sao Paulo: Sao Simao, Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,"US02148576","4134","22","US02148576_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1290","2020-09-12 05:00:02-03","US","US","1194783","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"G. O. A. Malme","1894","1","Brazil","Mato Grosso",NA,"Brasilia civit. Mato Grosso: Cuyaba,",NA,NA,NA,NA,NA,NA,NA,"US02148581","s.n.","6","US02148581_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1291","2020-09-12 05:00:02-03","US","US","2646745","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"M. Kuhlmann","1957","10","Brazil","São Paulo",NA,"Moji-Guacu, Reserva Florestal (Fazenda Campininha).",NA,NA,NA,NA,NA,NA,NA,"US02148575","4261","30","US02148575_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1292","2020-09-12 05:00:02-03","US","US","3493632","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolack","1990","2","Brazil","Tocantins",NA,"Arraias, km 8-10 da rodovia para campos Belos, Tocantins.",NA,NA,NA,NA,NA,NA,NA,"US02148583","54040","15","US02148583_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1293","2020-09-12 05:00:02-03","US","US","3673048","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"T. J. Killeen, -. Saldias, -- Guillen, -. Gutierrez & Menacho","1993","11","Bolivia","Santa Cruz",NA,"Santa Cruz: Velasco, Parque Nacional Noel Kempff M. Pampa. humeda con termiteros.","-61.0181","-13.5444",NA,NA,"160",NA,NA,"US02148563","6052","13","US02148563_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1294","2020-09-12 05:00:02-03","US","US","2755091","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"W. R. Anderson, M. T. Kalin Arroyo, S. R. Hill, R. Reis dos Santos & R. Souza","1973","3","Brazil","Goiás",NA,"Estado de Goias, Serra Geral do Parana. 4 km by road S of Sao Joao da Allianca.",NA,NA,NA,NA,"1070",NA,NA,"US02148589","7622","21","US02148589_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1295","2020-09-12 05:00:02-03","US","US","2999000","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","1980","2","Brazil","Maranhão",NA,"Brazil: State of Maranhao. Municipio Imperatriz: Bananal, 15 km. south of Imperatriz along Belem-Brasilia highway (BR010). Area of cerrado.","-47.43","-5.67",NA,NA,"290",NA,NA,"US02148603","9335","29","US02148603_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1296","2020-09-12 05:00:02-03","US","US","2840162","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"G. Hatschbach","1977","1","Brazil","Bahia",NA,"Rod. BR-242 (mun. Cristopolis) Bahia.",NA,NA,NA,NA,NA,NA,NA,"US02148604","39489","14","US02148604_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1297","2020-09-12 05:00:02-03","US","US","3594830","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"W. W. Thomas, A. M. Carvalho, J. Jardim & T. G. Bacelar","1996","3","Brazil","Bahia",NA,"Brazil, Bahia. Vitoria da Conquista: 1 km of south of BR 415, 14 km east of Vitoria da Conquista.","-40.8022","-14.9928",NA,NA,NA,NA,NA,"US02148597","11103","22","US02148597_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1298","2020-09-12 05:00:02-03","US","US","2752440","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","1970","2","Brazil","Minas Gerais",NA,"Planalto do Brasil, Estado de Minas Gerais, Serra de Anta. ca. 5km N.W. of Paracatu.",NA,NA,NA,NA,"800",NA,NA,"US02148591","25968","4","US02148591_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1299","2020-09-12 05:00:02-03","US","US","2758147","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"-- Reitz & Klein, --","1965","12","Brazil","Santa Catarina",NA,"Rio das Mortes, Jaguariaaiva, Parana",NA,NA,NA,NA,"850",NA,NA,"US02148573","17916","18","US02148573_01","South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1300","2020-09-12 05:00:02-03","US","US","2782055","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","1974","2","Brazil","Bahia",NA,"Estado de Bahia. Side road ca. 2km. from Estiva, about 12 km. N of Senhor do Bonfim on the BA 130 to Juazeiro. Caatinga","-40.17","-10.38",NA,NA,"620",NA,NA,"US02148606","16517","27","US02148606_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1301","2020-09-12 05:00:02-03","US","US","2742631","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"N. Silva","1963","11","Brazil","Goiás",NA,"New Brazilian Highways, 258 km de Anapolis para Belem",NA,NA,NA,NA,"220",NA,NA,"US02148593","57728","8","US02148593_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1302","2020-09-12 05:00:02-03","US","US","3336044","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"M. Nee","1987","4","Brazil","Rondônia",NA,"Brazil, Rondonia. 15.5 km E of Campo Novo on road to Ariquemes. Forest slopes. Mun. Porto Velho.","-63.5","-10.58",NA,NA,"300",NA,NA,"US02148600","35037","25","US02148600_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1303","2020-09-12 05:00:02-03","US","US","2630226","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"T. Pederson","1965","12","Paraguay","Central",NA,"Woodland & scrubland on rocky ground. Yaguaron.",NA,NA,NA,NA,NA,NA,NA,"US02148565","7550","15",NA,"South America",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1304","2020-09-12 05:00:02-03","US","US","2755094","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium","Vogel",NA,NA,NA,NA,"W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","1973","4","Brazil","Minas Gerais",NA,"Planalto do Brasil, Estado de Minas Gerais. 13 km by road W of Januaria on road to Serra das Araras. ca. 2 km E of large limestone hill.",NA,NA,NA,NA,"575",NA,NA,"US02148588","9164","19","US02148588_01","South America - Neotropics",NA,NA,NA,"Rosales",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1305","2020-09-12 05:00:02-03","US","US","2819689","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"B. Maguire, J. M. Pires, C. K. Maguire & N. Silva","1963","9","Brazil","Mato Grosso",NA,"In cerrado, 450 km past Cuiaba en route to Goiania. Mato Grossa.",NA,NA,NA,NA,"830",NA,NA,"US02148630","56951","30","US02148630_01","South America - Neotropics",NA,NA,NA,"Rosales","enneandrum",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1306","2020-09-12 05:00:02-03","US","US","3493720","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & J. M. Silva","1990","10","Brazil","Minas Gerais",NA,"Rod. BR-050. 15-20 km a Oeste de Uberaba, Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"US02148627","54492","13","US02148627_01","South America - Neotropics",NA,NA,NA,"Rosales","enneandrum",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1307","2020-09-12 05:00:02-03","US","US","3493630","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium enneandrum","(Hoehne) Rudd",NA,NA,NA,NA,"G. Hatschbach, M. M. Hatschbach & V. Nicolak","1990","2","Brazil","Tocantins",NA,"Arraias, rodovia para parana, cerca km 30-35, Tocantins",NA,NA,NA,NA,NA,NA,NA,"US02148628","54053","15","US02148628_01","South America - Neotropics",NA,NA,NA,"Rosales","enneandrum",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1308","2020-09-12 05:00:02-03","US","US","1801543","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"B. A. Krukoff","1939","7","Bolivia","La Paz",NA,"Bolivia: Department of La Paz: Province of S. Yungas, Basin of Rio Bopi, San Bartolome (near Calisaya).",NA,NA,NA,NA,"750","900",NA,"US02148622","10029","1","US02148622_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1309","2020-09-12 05:00:02-03","US","US","3181602","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"M. Nee, D. Williams & G. Coimbra S.","1988","1","Bolivia","Santa Cruz",NA,"Bolivia. Depto. Santa Cruz, Prov. Ichilo, 5 km. WNW of Buena Vista, El Fraile.","-63.7","-17.45",NA,NA,"350",NA,NA,"US02148609","36125","30",NA,"South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1310","2020-09-12 05:00:02-03","US","US","2959630","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","11","Brazil","Distrito Federal",NA,"Brasilia DF. adjacencias corrego Forquilha Arvore grande e com casca bastante fissu rada.",NA,NA,NA,NA,NA,NA,NA,"US02148611","5763","25","US02148611_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1311","2020-09-12 05:00:02-03","US","US","1903177","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"A. Ducke","1946","6","Brazil","Ceará",NA,"Ceara: Crato, loco alto. sicco County Brazil.",NA,NA,NA,NA,NA,NA,NA,"US02148620","wood-418","27","US02148620_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1312","2020-09-12 05:00:02-03","US","US","1995341","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"A. Ducke","1946","6","Brazil","Ceará",NA,"Ceara: Crato, loco alto, sicco.",NA,NA,NA,NA,NA,NA,NA,"US02148621","wood-418/44332","27","US02148621_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1313","2020-09-12 05:00:02-03","US","US","2978325","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","1980","11","Brazil","Distrito Federal",NA,"Brasilia DF. Brasil, Bacia do rio Sao Bartolomeu.",NA,NA,NA,NA,NA,NA,NA,"US02148612","5749","17","US02148612_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"1314","2020-09-12 05:00:02-03","US","US","2752928","PreservedSpecimen","Plantae","Fabaceae","Machaerium","acutifolium","Machaerium acutifolium pseudacutifolium","(Pittier) Rudd",NA,NA,NA,NA,"H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","1969","3","Brazil","Goiás",NA,"Planalto do Brasil. Estado de Goias, Chapada dos Vendeiros. 7 km south of Cavalcante.",NA,NA,NA,NA,"1000",NA,NA,"US02148615","24108","9","US02148615_01","South America - Neotropics",NA,NA,NA,"Rosales","pseudacutifolium",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
